age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
55,0.0,,2.0,1968.0,,,8.0,10.0,,171.0,99.0
74,6.0,1299.0,6.0,1954.0,,,15.0,20.0,,164.0,60.0
25,6.0,1702.0,7.0,1981.0,7.0,,0.0,5.0,,159.0,60.0
21,12.0,1652.0,7.0,1981.0,,,1.0,3.0,16.0,162.0,58.0
49,,1651.0,,1975.0,,,5.0,3.0,,181.0,81.0
80,24.0,,,1952.0,,2002.0,14.0,2.0,,163.0,70.0
69,0.0,2100.0,12.0,,,,5.0,10.0,,183.0,91.0
28,0.0,1694.0,7.0,1981.0,,,0.0,16.0,,195.0,59.0
83,0.0,,,,,1998.0,5.0,2.0,,169.0,70.0
60,,2669.0,7.0,,,,6.0,6.0,,187.0,64.0
64,0.0,,4.0,1975.0,,,8.0,5.0,,181.0,75.0
17,,1688.0,7.0,,7.0,,0.0,5.0,,172.0,61.0
70,,1400.0,10.0,1968.0,,,13.0,6.0,16.0,170.0,70.0
78,0.0,,9.0,1965.0,,,15.0,5.0,,153.0,70.0
55,0.0,893.0,10.0,1984.0,,1998.0,3.0,7.0,,184.0,83.0
26,0.0,1707.0,7.0,1981.0,,,,6.0,,160.0,87.0
87,0.0,1163.0,10.0,1975.0,6.0,,10.0,2.0,,168.0,71.0
56,3.0,747.0,6.0,,,,16.0,4.0,,175.0,64.0
57,6.0,,,1963.0,,,2.0,2.0,,155.0,76.0
51,,,7.0,,,,0.0,4.0,,180.0,64.0
40,,3099.0,8.0,1990.0,,,5.0,10.0,,162.0,125.0
25,,1236.0,7.0,1993.0,,,4.0,4.0,,182.0,82.0
64,,,12.0,1966.0,7.0,1998.0,4.0,4.0,16.0,170.0,99.0
23,,1668.0,7.0,1981.0,,,0.0,10.0,,169.0,65.0
75,,3635.0,,1995.0,,,11.0,3.0,,165.0,85.0
47,0.0,1559.0,11.0,1983.0,,,0.0,6.0,,158.0,80.0
41,7.0,,11.0,1992.0,7.0,1998.0,1.0,8.0,,172.0,88.0
33,,1434.0,7.0,1973.0,,,1.0,10.0,,179.0,79.0
68,,861.0,1.0,1957.0,9.0,,13.0,2.0,16.0,151.0,66.0
59,6.0,763.0,12.0,1951.0,,,5.0,3.0,,170.0,68.0
20,,,7.0,1981.0,,1998.0,1.0,10.0,,161.0,57.0
25,14.0,,7.0,,7.0,,3.0,10.0,,159.0,65.0
84,,2847.0,2.0,1961.0,,1998.0,9.0,6.0,,175.0,71.0
26,6.0,1683.0,7.0,1981.0,,1998.0,0.0,5.0,,172.0,65.0
69,13.0,,11.0,,,,4.0,7.0,,164.0,84.0
64,,,8.0,1976.0,,,7.0,7.0,,176.0,
50,,1404.0,,1957.0,5.0,,9.0,21.0,,165.0,58.0
58,,597.0,,,7.0,,,2.0,,163.0,87.0
62,6.0,3188.0,8.0,1988.0,,,2.0,15.0,,169.0,58.0
39,0.0,1997.0,6.0,2010.0,,,0.0,10.0,,170.0,80.0
25,,,7.0,1981.0,,,0.0,3.0,,189.0,69.0
33,6.0,1643.0,7.0,1981.0,,,0.0,2.0,,182.0,62.0
57,0.0,1967.0,4.0,,,,10.0,7.0,,170.0,65.0
49,6.0,1674.0,10.0,1981.0,,,3.0,5.0,,163.0,81.0
38,9.0,4773.0,7.0,,,,3.0,4.0,,161.0,54.0
34,23.0,,7.0,1981.0,,,0.0,6.0,16.0,171.0,66.0
55,6.0,1657.0,2.0,1971.0,,,13.0,6.0,,157.0,72.0
41,6.0,,7.0,1981.0,,,6.0,1.0,16.0,164.0,65.0
66,14.0,748.0,6.0,1946.0,,,9.0,10.0,,158.0,90.0
51,10.0,,7.0,1981.0,,,0.0,2.0,16.0,170.0,57.0
63,0.0,1680.0,7.0,1980.0,,,1.0,2.0,16.0,175.0,47.0
54,12.0,1247.0,4.0,1972.0,,,12.0,19.0,,152.0,64.0
82,6.0,937.0,12.0,1963.0,,,10.0,2.0,,164.0,97.0
24,,1648.0,,1981.0,,,7.0,5.0,,178.0,53.0
66,,1956.0,,1962.0,,1998.0,6.0,3.0,,155.0,55.0
62,,1352.0,4.0,1953.0,,,5.0,6.0,,170.0,63.0
56,0.0,1653.0,,1974.0,,,4.0,10.0,,177.0,77.0
67,0.0,,9.0,2008.0,,,3.0,2.0,,164.0,53.0
26,0.0,,,,7.0,,0.0,6.0,,170.0,86.0
59,0.0,,7.0,1981.0,,,4.0,3.0,16.0,171.0,95.0
59,0.0,,12.0,1952.0,,,14.0,2.0,,165.0,92.0
28,,1651.0,7.0,1985.0,,,4.0,5.0,16.0,166.0,58.0
40,,3025.0,,1981.0,,,0.0,2.0,,183.0,80.0
58,24.0,1998.0,2.0,1977.0,,1998.0,7.0,20.0,,165.0,61.0
62,24.0,1666.0,6.0,1968.0,,,7.0,3.0,,171.0,68.0
60,0.0,,10.0,1953.0,,,6.0,13.0,16.0,,70.0
66,0.0,1647.0,6.0,1989.0,,,5.0,1.0,,159.0,81.0
23,,1659.0,7.0,1981.0,,,1.0,1.0,,161.0,60.0
20,24.0,1648.0,7.0,1981.0,,,0.0,,,184.0,64.0
75,0.0,1933.0,8.0,1962.0,,,13.0,10.0,,176.0,64.0
66,,1403.0,,2008.0,,1991.0,9.0,3.0,16.0,170.0,72.0
26,3.0,1714.0,,1981.0,7.0,1998.0,0.0,10.0,,186.0,57.0
61,,1293.0,10.0,1959.0,,,13.0,3.0,,153.0,101.0
23,24.0,,,1981.0,,1998.0,0.0,2.0,16.0,168.0,64.0
70,0.0,1526.0,,1972.0,,,,1.0,,155.0,61.0
64,24.0,,,,7.0,,6.0,7.0,,160.0,88.0
35,0.0,1694.0,4.0,1982.0,,,0.0,6.0,16.0,161.0,86.0
87,0.0,5701.0,4.0,,,,7.0,20.0,,154.0,90.0
17,0.0,1659.0,7.0,1981.0,,,1.0,2.0,,185.0,80.0
68,0.0,3038.0,8.0,1976.0,,,6.0,3.0,,180.0,86.0
37,6.0,876.0,9.0,,,,7.0,3.0,,180.0,61.0
53,23.0,1477.0,4.0,1951.0,,1998.0,11.0,1.0,,175.0,71.0
23,,1630.0,,1981.0,,,0.0,1.0,,165.0,61.0
43,0.0,,7.0,1981.0,,,1.0,8.0,,186.0,92.0
63,24.0,733.0,2.0,1967.0,,,7.0,2.0,,168.0,72.0
85,6.0,1560.0,,1949.0,,,11.0,14.0,,175.0,61.0
32,0.0,1963.0,12.0,1996.0,,1998.0,0.0,10.0,,180.0,66.0
27,3.0,1672.0,7.0,,,,1.0,10.0,,171.0,63.0
85,,1146.0,12.0,1950.0,,2007.0,13.0,4.0,,163.0,73.0
56,0.0,1101.0,6.0,1994.0,,,10.0,10.0,,155.0,68.0
65,,1912.0,10.0,,,,9.0,2.0,,174.0,58.0
85,6.0,4565.0,8.0,1975.0,,,14.0,5.0,,174.0,84.0
25,,1682.0,,1981.0,7.0,,1.0,6.0,,162.0,60.0
55,0.0,,9.0,1961.0,,,6.0,1.0,,165.0,71.0
55,,1319.0,6.0,1971.0,,,,10.0,,176.0,60.0
19,,,7.0,1981.0,,1998.0,1.0,10.0,,164.0,89.0
72,24.0,923.0,12.0,1948.0,,,10.0,6.0,,,65.0
40,0.0,1633.0,,1981.0,,,2.0,2.0,,171.0,60.0
21,0.0,1652.0,,1981.0,,,1.0,2.0,,171.0,57.0
60,,1067.0,12.0,1972.0,,1998.0,,7.0,,180.0,69.0
20,6.0,1678.0,7.0,1981.0,,,7.0,8.0,16.0,162.0,63.0
23,,1674.0,7.0,1981.0,,1998.0,1.0,10.0,,187.0,61.0
21,6.0,1675.0,7.0,,,,2.0,2.0,16.0,175.0,58.0
67,6.0,1313.0,12.0,1965.0,7.0,1998.0,6.0,3.0,16.0,171.0,70.0
43,24.0,1694.0,7.0,,,,2.0,6.0,,180.0,69.0
61,,999.0,9.0,,,,,4.0,,161.0,69.0
85,0.0,1668.0,4.0,,,,11.0,2.0,,165.0,80.0
31,24.0,4559.0,,1987.0,,,5.0,10.0,,178.0,82.0
26,0.0,1678.0,7.0,1981.0,,,0.0,10.0,,186.0,65.0
23,,1716.0,7.0,,,,0.0,3.0,,182.0,65.0
24,24.0,,7.0,,,,1.0,10.0,,,53.0
28,24.0,1723.0,7.0,,,,1.0,7.0,,162.0,87.0
59,,,,,,,3.0,10.0,,184.0,87.0
27,0.0,,7.0,1981.0,,,0.0,10.0,,175.0,69.0
41,23.0,1678.0,7.0,1981.0,7.0,,1.0,10.0,,185.0,79.0
37,6.0,1012.0,7.0,1981.0,,,0.0,3.0,,161.0,70.0
60,0.0,,,,,,5.0,2.0,4.0,174.0,60.0
25,24.0,2906.0,,1981.0,,1998.0,0.0,10.0,,171.0,65.0
54,,,12.0,,,,9.0,10.0,,152.0,53.0
62,,,,1963.0,,,1.0,3.0,,183.0,70.0
57,0.0,,,,,,7.0,2.0,10.0,166.0,88.0
33,0.0,1650.0,,1985.0,,,4.0,10.0,,178.0,62.0
35,,1657.0,7.0,1981.0,,,0.0,3.0,16.0,171.0,92.0
80,0.0,1446.0,8.0,1957.0,,,11.0,12.0,,163.0,89.0
40,0.0,4741.0,6.0,2001.0,,,2.0,10.0,,170.0,72.0
60,,2021.0,12.0,1968.0,,,4.0,13.0,,165.0,79.0
62,24.0,2036.0,9.0,1987.0,,,2.0,5.0,,174.0,100.0
67,0.0,3989.0,,1980.0,,,9.0,20.0,16.0,153.0,90.0
27,3.0,,7.0,2006.0,,,3.0,2.0,,169.0,92.0
64,10.0,3504.0,4.0,2002.0,7.0,,7.0,7.0,,177.0,62.0
62,,1877.0,12.0,1985.0,,,5.0,1.0,,165.0,81.0
57,24.0,5304.0,,1974.0,,,3.0,9.0,10.0,178.0,85.0
23,24.0,1669.0,7.0,1981.0,,,1.0,3.0,16.0,170.0,61.0
50,24.0,1630.0,8.0,1969.0,,,3.0,3.0,20.0,175.0,70.0
39,0.0,1603.0,8.0,,,,1.0,20.0,,178.0,70.0
41,9.0,,7.0,1976.0,,,4.0,10.0,16.0,177.0,80.0
40,,3214.0,,1992.0,,,0.0,6.0,15.0,184.0,99.0
37,6.0,4573.0,7.0,1982.0,,,3.0,6.0,,165.0,62.0
35,,1186.0,,1983.0,,,4.0,4.0,,160.0,60.0
65,,1869.0,6.0,1981.0,7.0,,12.0,3.0,,174.0,53.0
55,0.0,1492.0,,1999.0,7.0,,0.0,10.0,,186.0,84.0
38,,1509.0,,1989.0,,1998.0,6.0,5.0,,160.0,98.0
33,,964.0,11.0,1981.0,,,0.0,3.0,,170.0,84.0
87,0.0,1570.0,8.0,1969.0,,2007.0,14.0,1.0,,164.0,69.0
67,0.0,886.0,1.0,1980.0,,,4.0,2.0,,185.0,134.0
57,,784.0,,1999.0,,,4.0,1.0,,160.0,89.0
32,,1658.0,,1998.0,,1998.0,4.0,10.0,,181.0,54.0
61,0.0,2139.0,4.0,1972.0,,,2.0,11.0,,171.0,84.0
23,10.0,1706.0,7.0,1981.0,7.0,,1.0,10.0,,184.0,55.0
59,0.0,1378.0,11.0,1979.0,,,3.0,3.0,,175.0,91.0
45,24.0,1639.0,,,,,0.0,13.0,16.0,161.0,61.0
21,,1660.0,7.0,1981.0,,1998.0,0.0,2.0,,161.0,54.0
59,24.0,1603.0,4.0,,7.0,1998.0,3.0,8.0,16.0,184.0,72.0
37,24.0,5141.0,4.0,1999.0,,,4.0,5.0,,169.0,91.0
50,,1672.0,,,,,1.0,10.0,,171.0,80.0
86,,,4.0,1963.0,,1992.0,15.0,3.0,,165.0,68.0
37,6.0,,8.0,,,,5.0,2.0,16.0,187.0,68.0
39,4.0,,,,,1998.0,2.0,10.0,,177.0,70.0
17,24.0,1684.0,7.0,,,1998.0,0.0,10.0,,187.0,57.0
20,6.0,1661.0,7.0,1981.0,,,0.0,3.0,,161.0,65.0
79,,,,1958.0,4.0,,13.0,3.0,,174.0,60.0
35,6.0,994.0,,1974.0,,,4.0,5.0,16.0,172.0,108.0
57,0.0,3152.0,,1993.0,7.0,,,10.0,,177.0,83.0
64,0.0,1365.0,2.0,,,,3.0,7.0,16.0,176.0,93.0
58,0.0,4075.0,6.0,,,,5.0,10.0,,168.0,82.0
31,24.0,,7.0,1983.0,,,1.0,11.0,,177.0,81.0
89,24.0,1605.0,6.0,1945.0,,,14.0,3.0,,170.0,83.0
26,,1392.0,,1988.0,,,3.0,4.0,,165.0,59.0
40,24.0,1326.0,,1982.0,7.0,1998.0,4.0,7.0,,173.0,66.0
88,6.0,1326.0,6.0,1941.0,,,11.0,2.0,,163.0,64.0
25,6.0,1644.0,7.0,1981.0,,,1.0,2.0,,171.0,100.0
76,,1481.0,,,,,13.0,6.0,16.0,164.0,65.0
25,,,7.0,1981.0,,,0.0,10.0,,170.0,54.0
64,0.0,3372.0,6.0,1993.0,,,9.0,2.0,16.0,185.0,69.0
88,0.0,1979.0,,1959.0,,,9.0,3.0,,164.0,93.0
37,0.0,1622.0,6.0,,,,2.0,1.0,,161.0,55.0
27,6.0,1688.0,7.0,1980.0,7.0,1998.0,0.0,10.0,,172.0,54.0
22,24.0,1639.0,7.0,1978.0,,,3.0,3.0,,176.0,68.0
23,24.0,1600.0,7.0,1981.0,,,0.0,6.0,,165.0,62.0
74,,1398.0,,,,,15.0,3.0,,170.0,88.0
34,,1045.0,6.0,1976.0,,,3.0,6.0,,165.0,88.0
64,6.0,1288.0,4.0,,,,0.0,6.0,16.0,184.0,73.0
63,24.0,3855.0,,1981.0,,,3.0,3.0,,157.0,76.0
46,11.0,618.0,12.0,1975.0,,,9.0,10.0,,165.0,61.0
52,11.0,568.0,,1984.0,,1998.0,4.0,7.0,,169.0,
67,24.0,1244.0,12.0,,,,5.0,7.0,,169.0,76.0
41,0.0,4679.0,6.0,1999.0,,,0.0,3.0,,171.0,92.0
32,3.0,,7.0,,,,,2.0,16.0,169.0,50.0
61,24.0,1661.0,4.0,1972.0,,,7.0,3.0,,155.0,80.0
35,13.0,1660.0,,,,1998.0,1.0,10.0,16.0,180.0,68.0
61,0.0,1688.0,12.0,1977.0,,,6.0,7.0,,172.0,94.0
55,,3488.0,7.0,1981.0,,,0.0,3.0,,174.0,78.0
42,0.0,1479.0,12.0,1989.0,,,5.0,2.0,,171.0,76.0
75,,1350.0,12.0,1947.0,,1988.0,14.0,10.0,16.0,163.0,58.0
25,,,7.0,1981.0,,1998.0,0.0,1.0,,171.0,58.0
66,13.0,1505.0,,1967.0,,,9.0,3.0,,164.0,70.0
56,0.0,909.0,8.0,1988.0,,1998.0,6.0,15.0,,175.0,80.0
67,,,2.0,,,,6.0,3.0,16.0,170.0,89.0
63,24.0,,12.0,1951.0,,,1.0,2.0,,170.0,80.0
80,,773.0,4.0,1956.0,,,13.0,2.0,,164.0,88.0
64,,858.0,8.0,1965.0,,1998.0,9.0,10.0,,164.0,79.0
23,6.0,1677.0,7.0,1981.0,,,5.0,10.0,16.0,160.0,66.0
61,24.0,668.0,12.0,2002.0,,,6.0,5.0,,164.0,73.0
71,24.0,1680.0,6.0,1985.0,,,5.0,8.0,,164.0,
64,,1579.0,12.0,,,,4.0,5.0,,168.0,63.0
82,,1910.0,6.0,1968.0,,,4.0,3.0,,169.0,72.0
59,,2882.0,,1972.0,,,9.0,3.0,,164.0,72.0
65,0.0,,4.0,1957.0,,,15.0,3.0,,175.0,70.0
21,24.0,900.0,7.0,1982.0,,,1.0,10.0,10.0,179.0,78.0
33,,1666.0,7.0,1981.0,,,0.0,2.0,,163.0,61.0
54,0.0,1460.0,,1969.0,,,13.0,2.0,,164.0,64.0
34,24.0,1657.0,7.0,1981.0,,,2.0,2.0,,176.0,81.0
42,0.0,1700.0,7.0,1988.0,7.0,,6.0,10.0,,162.0,61.0
25,24.0,,7.0,,,,0.0,10.0,,170.0,59.0
76,6.0,1010.0,8.0,1956.0,,,10.0,35.0,,156.0,75.0
43,12.0,1642.0,7.0,,7.0,,0.0,10.0,16.0,186.0,71.0
43,,4718.0,4.0,2006.0,,,0.0,5.0,,184.0,85.0
47,,,2.0,1989.0,,,4.0,10.0,,175.0,58.0
53,,1655.0,,1992.0,,,4.0,10.0,,177.0,99.0
62,0.0,1938.0,9.0,1969.0,,,10.0,1.0,16.0,149.0,70.0
47,24.0,,2.0,1969.0,7.0,,0.0,10.0,,165.0,55.0
30,,1468.0,,2003.0,,,5.0,10.0,,183.0,81.0
23,24.0,,7.0,1981.0,,,0.0,10.0,,185.0,64.0
62,6.0,1323.0,4.0,1975.0,,,12.0,15.0,,165.0,72.0
86,24.0,1150.0,2.0,,,,13.0,15.0,,165.0,58.0
25,6.0,1707.0,,1981.0,,1998.0,1.0,1.0,,180.0,58.0
47,,,7.0,1988.0,,,7.0,2.0,16.0,169.0,53.0
43,24.0,912.0,7.0,1991.0,,,2.0,6.0,,175.0,84.0
62,0.0,3752.0,7.0,1981.0,,,4.0,10.0,,170.0,80.0
58,24.0,1397.0,6.0,1973.0,,1998.0,5.0,10.0,,160.0,81.0
44,24.0,1533.0,6.0,1972.0,,,11.0,6.0,,166.0,64.0
60,0.0,1109.0,6.0,1973.0,,,5.0,6.0,,176.0,91.0
63,24.0,1493.0,2.0,1973.0,,,5.0,14.0,,164.0,67.0
52,0.0,1298.0,9.0,,,,5.0,10.0,,164.0,61.0
56,16.0,1151.0,8.0,1975.0,,,1.0,6.0,,170.0,57.0
36,0.0,4509.0,,1981.0,,,2.0,2.0,,187.0,88.0
54,0.0,1416.0,1.0,1995.0,,,14.0,10.0,,168.0,94.0
46,,1354.0,6.0,1968.0,,,2.0,7.0,,165.0,75.0
36,24.0,1207.0,9.0,1969.0,7.0,,1.0,3.0,16.0,182.0,103.0
67,0.0,4836.0,6.0,,7.0,,4.0,3.0,,183.0,81.0
54,0.0,1338.0,,1981.0,7.0,,2.0,6.0,,171.0,88.0
47,24.0,1014.0,1.0,1966.0,,,11.0,2.0,,154.0,71.0
59,,706.0,,2008.0,,,7.0,21.0,,158.0,69.0
56,14.0,1266.0,,1973.0,,,9.0,13.0,16.0,170.0,65.0
55,6.0,3871.0,12.0,,,,11.0,1.0,,175.0,71.0
53,4.0,1648.0,7.0,1981.0,,,3.0,10.0,,182.0,72.0
63,0.0,2750.0,,1978.0,,,5.0,5.0,,170.0,56.0
34,24.0,,7.0,1981.0,,1998.0,1.0,5.0,,170.0,61.0
17,6.0,1669.0,7.0,1981.0,7.0,,5.0,2.0,15.0,162.0,93.0
59,0.0,,6.0,,,,2.0,3.0,,187.0,60.0
56,0.0,931.0,4.0,1986.0,,,5.0,10.0,,178.0,85.0
43,6.0,1379.0,7.0,1988.0,,,0.0,1.0,16.0,174.0,68.0
56,0.0,768.0,9.0,1973.0,7.0,,9.0,2.0,20.0,165.0,86.0
34,6.0,1670.0,7.0,,,,0.0,3.0,,167.0,54.0
31,0.0,,6.0,1981.0,,,4.0,3.0,,182.0,93.0
49,6.0,1611.0,9.0,1969.0,,,4.0,3.0,,176.0,63.0
19,0.0,,7.0,1981.0,,1998.0,1.0,10.0,16.0,175.0,86.0
34,24.0,,7.0,1981.0,,,1.0,3.0,,172.0,63.0
54,0.0,3220.0,6.0,1976.0,,,4.0,2.0,,176.0,88.0
34,,4839.0,,1981.0,,,2.0,3.0,,182.0,86.0
39,6.0,1692.0,7.0,1981.0,,,1.0,10.0,16.0,162.0,88.0
52,0.0,,6.0,2006.0,,,4.0,6.0,16.0,176.0,86.0
53,0.0,1949.0,8.0,1964.0,,,3.0,10.0,,163.0,65.0
59,3.0,1593.0,,1995.0,,,2.0,10.0,,176.0,80.0
33,6.0,1637.0,7.0,,,,4.0,10.0,,180.0,69.0
20,3.0,1660.0,7.0,1981.0,,,0.0,3.0,,176.0,60.0
60,6.0,1332.0,,2002.0,,,4.0,10.0,,159.0,69.0
59,11.0,2032.0,4.0,1978.0,,,4.0,3.0,,165.0,86.0
54,,1704.0,,1981.0,,1998.0,1.0,3.0,,162.0,54.0
20,0.0,1529.0,7.0,1981.0,,,0.0,10.0,,179.0,78.0
68,0.0,1403.0,,1979.0,6.0,,14.0,4.0,16.0,148.0,98.0
35,,896.0,7.0,1985.0,,,0.0,2.0,,181.0,54.0
64,0.0,,9.0,1995.0,,,6.0,4.0,,180.0,82.0
86,,916.0,2.0,1950.0,,,13.0,10.0,,164.0,81.0
37,0.0,1270.0,7.0,1981.0,,1998.0,3.0,10.0,,170.0,50.0
55,0.0,1044.0,6.0,1997.0,,1998.0,5.0,7.0,,159.0,75.0
45,24.0,1662.0,7.0,1981.0,,,2.0,3.0,,176.0,91.0
72,,1464.0,12.0,,,,6.0,6.0,16.0,175.0,88.0
62,0.0,,8.0,1981.0,,,4.0,3.0,,164.0,67.0
52,0.0,,7.0,2007.0,,,3.0,20.0,,161.0,86.0
79,6.0,1357.0,6.0,1961.0,,,15.0,2.0,16.0,163.0,65.0
55,0.0,,6.0,1972.0,,,1.0,7.0,,174.0,89.0
62,,1450.0,12.0,1972.0,,,5.0,3.0,,175.0,56.0
58,0.0,4010.0,4.0,1988.0,,,9.0,3.0,,170.0,71.0
