age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
61,0.0,,6.0,1979.0,,,7.0,3.0,16.0,165.0,64.0
70,0.0,909.0,6.0,1974.0,,,9.0,10.0,,158.0,70.0
42,10.0,,10.0,1965.0,,,7.0,2.0,16.0,167.0,71.0
58,24.0,539.0,12.0,1974.0,,,5.0,2.0,16.0,159.0,61.0
57,24.0,1536.0,6.0,1977.0,,,6.0,1.0,,166.0,57.0
22,6.0,1015.0,7.0,1981.0,,,4.0,6.0,,161.0,56.0
80,,985.0,,1967.0,,,7.0,5.0,,158.0,68.0
71,,995.0,,1961.0,,1992.0,5.0,31.0,,168.0,59.0
74,,730.0,9.0,1967.0,,,9.0,5.0,,167.0,62.0
50,0.0,755.0,,1975.0,,,4.0,4.0,,184.0,82.0
57,0.0,,9.0,1969.0,,,10.0,3.0,,163.0,64.0
71,0.0,,,,2.0,,12.0,6.0,,171.0,68.0
35,6.0,,7.0,1981.0,,,4.0,3.0,16.0,172.0,87.0
53,0.0,,12.0,1973.0,,,4.0,1.0,,165.0,88.0
39,,1393.0,10.0,1994.0,,,4.0,5.0,16.0,165.0,97.0
64,,2705.0,,1982.0,,,0.0,20.0,,172.0,82.0
56,0.0,586.0,9.0,2009.0,,1998.0,6.0,20.0,,169.0,80.0
46,0.0,991.0,6.0,1993.0,,,0.0,15.0,,184.0,65.0
18,6.0,,7.0,1981.0,,,0.0,14.0,20.0,,77.0
28,0.0,1635.0,7.0,1982.0,,,5.0,2.0,,163.0,97.0
19,,1569.0,7.0,1982.0,,,1.0,1.0,,170.0,79.0
53,0.0,1254.0,2.0,1981.0,,,0.0,,,158.0,87.0
16,2.0,1626.0,7.0,1981.0,,,0.0,10.0,,170.0,78.0
26,,1660.0,,2004.0,,1998.0,0.0,3.0,10.0,168.0,80.0
71,0.0,1102.0,,1970.0,7.0,1998.0,0.0,10.0,,177.0,99.0
42,,1178.0,7.0,1981.0,,,0.0,5.0,,149.0,59.0
17,4.0,,,2010.0,,1998.0,0.0,3.0,10.0,178.0,85.0
27,0.0,745.0,,2008.0,,,,5.0,,155.0,60.0
51,4.0,,,,7.0,,5.0,5.0,,179.0,80.0
52,0.0,1176.0,4.0,1970.0,,,8.0,5.0,41.0,170.0,82.0
51,0.0,4133.0,2.0,,,,3.0,20.0,,171.0,80.0
17,6.0,1654.0,7.0,1982.0,,,0.0,3.0,,161.0,79.0
19,0.0,561.0,7.0,1981.0,,,0.0,2.0,,172.0,79.0
78,6.0,683.0,9.0,,,,10.0,2.0,,158.0,64.0
72,24.0,1160.0,12.0,1960.0,,2008.0,15.0,1.0,,159.0,68.0
54,,1611.0,,1988.0,,,8.0,6.0,,183.0,76.0
18,6.0,,7.0,1982.0,,,0.0,7.0,,163.0,75.0
52,0.0,946.0,9.0,1986.0,,,10.0,2.0,,169.0,69.0
44,0.0,2998.0,,1978.0,,,5.0,6.0,,177.0,59.0
27,6.0,1642.0,7.0,1998.0,,1998.0,0.0,8.0,,169.0,62.0
53,0.0,1629.0,7.0,,,,0.0,6.0,,170.0,63.0
24,,1656.0,7.0,1982.0,,1998.0,0.0,2.0,,175.0,60.0
68,0.0,1307.0,6.0,1998.0,,,9.0,4.0,,148.0,62.0
76,,489.0,10.0,,,,8.0,2.0,,183.0,73.0
76,6.0,961.0,12.0,1962.0,,,17.0,4.0,,174.0,60.0
28,,1593.0,,1981.0,7.0,,2.0,8.0,,165.0,61.0
45,10.0,,9.0,2009.0,,,6.0,10.0,,169.0,70.0
63,,767.0,6.0,1979.0,,,,3.0,,176.0,63.0
49,,,8.0,1977.0,,1998.0,3.0,16.0,,181.0,83.0
50,0.0,1279.0,12.0,2000.0,,,0.0,5.0,,,59.0
35,0.0,1659.0,,1982.0,,,0.0,2.0,,169.0,60.0
80,0.0,953.0,,1974.0,,,7.0,5.0,,169.0,68.0
55,,1336.0,12.0,1962.0,,1975.0,,3.0,,160.0,60.0
31,0.0,1829.0,8.0,1988.0,,,8.0,4.0,28.0,175.0,56.0
28,,659.0,6.0,1972.0,,1998.0,5.0,10.0,,176.0,65.0
73,0.0,1084.0,9.0,,,,14.0,19.0,16.0,158.0,62.0
56,6.0,562.0,12.0,1969.0,7.0,1998.0,9.0,4.0,16.0,167.0,59.0
57,24.0,829.0,9.0,,,,12.0,6.0,,164.0,71.0
20,,304.0,7.0,,,,,3.0,,170.0,58.0
73,0.0,806.0,2.0,,,,14.0,4.0,,156.0,68.0
34,6.0,3816.0,,1987.0,,,4.0,2.0,,186.0,86.0
21,2.0,1616.0,7.0,1982.0,,,0.0,6.0,,164.0,50.0
42,,1644.0,7.0,,,,6.0,4.0,,172.0,95.0
59,24.0,,12.0,,,,5.0,2.0,,,58.0
23,6.0,1624.0,7.0,,,,0.0,5.0,,155.0,51.0
72,,,,,,,7.0,4.0,,169.0,65.0
37,0.0,,7.0,1981.0,,,0.0,6.0,,179.0,79.0
66,24.0,1654.0,9.0,1991.0,11.0,,13.0,10.0,,172.0,61.0
53,6.0,778.0,12.0,1975.0,,,12.0,1.0,,158.0,58.0
52,0.0,,,,,,7.0,5.0,5.0,175.0,65.0
59,24.0,3129.0,,1979.0,,1998.0,6.0,11.0,,176.0,63.0
44,,,9.0,,,,6.0,10.0,,154.0,63.0
31,,,,2010.0,,,1.0,2.0,,172.0,76.0
51,6.0,,,,,,6.0,2.0,10.0,165.0,61.0
44,0.0,1185.0,,1980.0,,,0.0,10.0,,175.0,84.0
79,,839.0,2.0,1963.0,,,11.0,3.0,16.0,160.0,63.0
77,0.0,1147.0,9.0,1972.0,,,5.0,6.0,,177.0,65.0
39,6.0,3172.0,6.0,1981.0,,,2.0,8.0,,170.0,79.0
58,,1306.0,12.0,1980.0,,,5.0,14.0,,164.0,79.0
20,6.0,1608.0,7.0,1981.0,,,2.0,5.0,,164.0,79.0
62,24.0,724.0,,1975.0,,,8.0,20.0,10.0,164.0,59.0
53,0.0,,2.0,1984.0,,,12.0,2.0,,169.0,64.0
19,6.0,1614.0,7.0,2007.0,7.0,,0.0,4.0,,185.0,60.0
66,,530.0,12.0,1977.0,,,5.0,20.0,,164.0,78.0
56,24.0,1026.0,,1980.0,,,3.0,7.0,10.0,174.0,61.0
18,24.0,1656.0,7.0,1982.0,,,1.0,2.0,10.0,170.0,64.0
52,24.0,6693.0,8.0,2008.0,,,0.0,2.0,20.0,176.0,100.0
27,6.0,1052.0,7.0,,,,4.0,6.0,,177.0,101.0
35,6.0,,7.0,1981.0,,,4.0,5.0,16.0,170.0,79.0
62,,1386.0,,1973.0,,,11.0,4.0,15.0,168.0,56.0
33,6.0,3557.0,12.0,1971.0,,,4.0,7.0,,163.0,59.0
55,,901.0,,1988.0,,,10.0,4.0,,177.0,63.0
22,,1620.0,7.0,1981.0,7.0,,0.0,16.0,,173.0,57.0
21,6.0,609.0,,1981.0,7.0,,0.0,9.0,,159.0,78.0
55,,1369.0,,1998.0,,1998.0,5.0,5.0,,158.0,93.0
33,,1111.0,9.0,1994.0,,,0.0,7.0,,173.0,92.0
71,0.0,936.0,9.0,1979.0,,2007.0,8.0,2.0,,163.0,60.0
53,6.0,1122.0,1.0,1953.0,,,11.0,2.0,,157.0,65.0
46,,1435.0,,1999.0,,,4.0,1.0,,172.0,83.0
45,,1355.0,,1975.0,,1998.0,8.0,2.0,,175.0,61.0
55,6.0,1720.0,4.0,1994.0,,,0.0,10.0,,172.0,81.0
20,9.0,1628.0,7.0,1982.0,7.0,,0.0,10.0,,153.0,59.0
57,0.0,1281.0,12.0,1984.0,,,3.0,1.0,,176.0,85.0
19,6.0,1613.0,,,,,0.0,15.0,16.0,161.0,51.0
68,,865.0,6.0,1979.0,,1998.0,6.0,5.0,,175.0,63.0
54,6.0,3221.0,7.0,,7.0,1998.0,3.0,6.0,15.0,182.0,70.0
21,24.0,1580.0,7.0,1981.0,,,4.0,4.0,,167.0,58.0
48,,1252.0,,,,,0.0,10.0,,168.0,80.0
38,,,4.0,2006.0,,1998.0,0.0,1.0,,164.0,57.0
24,6.0,,7.0,,,,0.0,3.0,16.0,157.0,82.0
27,6.0,,,,,1998.0,0.0,6.0,,161.0,73.0
46,6.0,1614.0,7.0,,,1998.0,0.0,6.0,,182.0,88.0
47,0.0,597.0,5.0,1989.0,,,4.0,2.0,,157.0,61.0
72,,,,1992.0,7.0,,0.0,5.0,,176.0,53.0
43,0.0,917.0,,1980.0,,,4.0,2.0,16.0,168.0,118.0
67,0.0,730.0,,1972.0,7.0,,,3.0,,160.0,62.0
54,12.0,768.0,1.0,,,,10.0,7.0,16.0,177.0,86.0
44,6.0,941.0,9.0,,,,6.0,2.0,,169.0,80.0
56,0.0,,2.0,1988.0,,,8.0,21.0,,179.0,79.0
64,23.0,488.0,9.0,1967.0,,,13.0,2.0,,170.0,63.0
40,,1585.0,,1996.0,,,3.0,6.0,,164.0,60.0
37,6.0,1273.0,,1981.0,7.0,1998.0,4.0,6.0,,160.0,80.0
75,6.0,1359.0,6.0,1964.0,,,13.0,6.0,,157.0,66.0
77,0.0,1175.0,12.0,1985.0,,,9.0,2.0,,167.0,99.0
52,,1849.0,,,,,6.0,3.0,16.0,177.0,59.0
42,,,8.0,2008.0,,,0.0,7.0,,172.0,74.0
66,0.0,2049.0,6.0,1973.0,,,9.0,3.0,16.0,176.0,70.0
29,0.0,1920.0,,1982.0,,,8.0,2.0,,168.0,85.0
64,0.0,619.0,6.0,,,,6.0,6.0,,157.0,70.0
59,0.0,933.0,2.0,1987.0,7.0,1998.0,10.0,6.0,,169.0,80.0
73,24.0,1145.0,12.0,1968.0,,,12.0,6.0,,173.0,59.0
53,0.0,1627.0,7.0,2007.0,,,0.0,7.0,,165.0,57.0
31,,1817.0,,,,,0.0,3.0,,168.0,88.0
29,,551.0,12.0,2008.0,,,0.0,10.0,,164.0,86.0
35,0.0,841.0,9.0,,,,0.0,7.0,6.0,180.0,60.0
21,6.0,169.0,,1982.0,,,5.0,2.0,,159.0,75.0
21,0.0,1595.0,7.0,1981.0,,,4.0,8.0,,156.0,59.0
23,6.0,736.0,,1982.0,,1998.0,4.0,6.0,,179.0,
60,24.0,772.0,12.0,,,,6.0,5.0,,169.0,75.0
88,0.0,1025.0,6.0,1965.0,,,11.0,2.0,,168.0,54.0
34,6.0,,12.0,,,,,1.0,6.0,168.0,80.0
19,6.0,1608.0,7.0,1982.0,,,0.0,4.0,,156.0,78.0
35,12.0,1600.0,,,,1998.0,0.0,7.0,16.0,184.0,81.0
61,6.0,992.0,2.0,1958.0,,,9.0,6.0,,166.0,59.0
18,,1603.0,7.0,1982.0,,,0.0,15.0,,171.0,79.0
27,6.0,1635.0,7.0,1981.0,,,0.0,4.0,,172.0,76.0
30,,1619.0,7.0,1982.0,,1998.0,1.0,10.0,6.0,169.0,54.0
34,,,8.0,1992.0,,1998.0,3.0,2.0,,169.0,78.0
17,6.0,1622.0,,1981.0,,,0.0,7.0,,172.0,60.0
58,0.0,557.0,2.0,1960.0,,1990.0,13.0,2.0,,160.0,64.0
41,,,2.0,,,,0.0,2.0,16.0,177.0,78.0
54,0.0,,7.0,1981.0,,,1.0,4.0,,170.0,78.0
16,,1587.0,7.0,1982.0,,,4.0,2.0,,156.0,52.0
75,,540.0,12.0,1965.0,,1996.0,9.0,2.0,,159.0,81.0
55,0.0,1166.0,6.0,1973.0,,,6.0,3.0,10.0,169.0,62.0
76,24.0,1039.0,12.0,1969.0,,,11.0,6.0,,163.0,52.0
79,23.0,1631.0,6.0,1972.0,,,5.0,5.0,,168.0,
62,,1055.0,9.0,,,,6.0,4.0,,169.0,64.0
57,,1854.0,6.0,1975.0,,,4.0,7.0,,167.0,101.0
51,,332.0,,1979.0,,,5.0,1.0,,164.0,61.0
16,6.0,,7.0,1981.0,,,0.0,5.0,,165.0,58.0
74,24.0,1001.0,4.0,1975.0,,,10.0,2.0,10.0,168.0,78.0
22,,1620.0,7.0,1982.0,,,0.0,4.0,,172.0,75.0
48,24.0,712.0,,1959.0,,,15.0,3.0,,157.0,57.0
55,24.0,878.0,12.0,1982.0,,,2.0,3.0,,175.0,80.0
37,6.0,1568.0,7.0,1981.0,7.0,,5.0,10.0,,172.0,79.0
38,0.0,,9.0,,,,0.0,16.0,,153.0,54.0
19,6.0,1631.0,7.0,1982.0,,,0.0,6.0,,155.0,76.0
27,11.0,2944.0,8.0,,7.0,,0.0,11.0,10.0,187.0,115.0
49,,879.0,4.0,1974.0,,,13.0,4.0,,168.0,71.0
51,,,12.0,1981.0,,,5.0,3.0,,176.0,81.0
48,,1610.0,,1981.0,,,4.0,11.0,,175.0,75.0
30,6.0,1616.0,7.0,1982.0,,,0.0,4.0,20.0,148.0,74.0
44,0.0,,2.0,1980.0,7.0,,0.0,10.0,,164.0,75.0
57,,1675.0,,2008.0,,,0.0,25.0,,178.0,80.0
37,0.0,,7.0,1982.0,,,0.0,15.0,,155.0,54.0
63,6.0,1417.0,7.0,2007.0,,,0.0,15.0,,168.0,54.0
69,0.0,788.0,4.0,,,,5.0,22.0,,159.0,59.0
29,0.0,1641.0,,2011.0,,1998.0,3.0,15.0,,181.0,83.0
46,,,12.0,1983.0,,,7.0,2.0,16.0,170.0,97.0
63,24.0,642.0,8.0,1966.0,,,12.0,3.0,,175.0,61.0
59,0.0,746.0,6.0,1977.0,,,4.0,10.0,,165.0,80.0
58,24.0,389.0,12.0,1968.0,,1998.0,5.0,3.0,,159.0,80.0
50,24.0,1469.0,6.0,1977.0,,,6.0,6.0,,164.0,79.0
38,6.0,756.0,2.0,1995.0,,,7.0,3.0,,176.0,51.0
56,0.0,576.0,6.0,2003.0,,,5.0,10.0,,165.0,58.0
51,0.0,1404.0,9.0,,,,5.0,4.0,,164.0,65.0
43,24.0,837.0,8.0,1988.0,,,4.0,4.0,,168.0,53.0
64,0.0,782.0,,1961.0,,,13.0,2.0,,159.0,60.0
50,0.0,2047.0,10.0,1988.0,,,4.0,10.0,,176.0,92.0
59,,1344.0,8.0,1973.0,,,9.0,7.0,,164.0,76.0
62,23.0,793.0,9.0,1980.0,7.0,,10.0,3.0,16.0,172.0,104.0
59,24.0,1636.0,7.0,,7.0,,6.0,2.0,,162.0,81.0
63,0.0,1930.0,,1981.0,7.0,,14.0,4.0,,167.0,86.0
32,6.0,1602.0,7.0,1982.0,,,0.0,3.0,,161.0,79.0
29,,3820.0,,2011.0,,,0.0,21.0,,186.0,81.0
17,6.0,1599.0,,1981.0,,,0.0,14.0,16.0,159.0,65.0
54,2.0,3490.0,7.0,,,,0.0,2.0,,162.0,52.0
42,6.0,1580.0,7.0,1982.0,,,3.0,10.0,,157.0,70.0
74,0.0,922.0,,1968.0,,,9.0,7.0,,157.0,62.0
33,24.0,,8.0,1976.0,,1998.0,0.0,4.0,,163.0,67.0
18,6.0,1621.0,7.0,1982.0,7.0,,4.0,6.0,15.0,161.0,76.0
52,0.0,,6.0,,,,2.0,1.0,,157.0,61.0
73,0.0,1068.0,4.0,1982.0,,,8.0,4.0,,159.0,62.0
48,0.0,4558.0,9.0,1975.0,,,0.0,2.0,20.0,176.0,81.0
65,0.0,776.0,9.0,1964.0,9.0,,9.0,2.0,20.0,159.0,89.0
37,0.0,836.0,4.0,,,,0.0,1.0,,172.0,95.0
64,6.0,,3.0,1977.0,,,4.0,1.0,,151.0,63.0
64,6.0,993.0,9.0,1974.0,,,4.0,3.0,,175.0,64.0
65,0.0,,9.0,1972.0,,1998.0,7.0,5.0,16.0,159.0,75.0
32,6.0,,7.0,1982.0,,,0.0,6.0,,172.0,52.0
21,6.0,1621.0,7.0,1981.0,,,4.0,3.0,,163.0,53.0
80,,1082.0,,1991.0,,,14.0,2.0,,160.0,63.0
39,0.0,2140.0,9.0,2005.0,,,7.0,6.0,20.0,180.0,84.0
54,0.0,,12.0,2000.0,,,4.0,20.0,41.0,174.0,83.0
51,0.0,294.0,2.0,1972.0,,,3.0,7.0,,160.0,64.0
56,3.0,2005.0,,2005.0,,,2.0,10.0,,175.0,79.0
38,6.0,1093.0,7.0,,,,0.0,10.0,,178.0,88.0
25,2.0,1582.0,7.0,1981.0,,,0.0,7.0,,161.0,80.0
47,0.0,1611.0,,2006.0,,,4.0,2.0,,155.0,79.0
32,9.0,854.0,7.0,1981.0,,,4.0,10.0,,186.0,82.0
53,,1109.0,,1994.0,,1998.0,0.0,1.0,,158.0,95.0
61,0.0,882.0,10.0,1979.0,,,5.0,2.0,,186.0,82.0
59,0.0,2149.0,,1974.0,6.0,,15.0,5.0,16.0,154.0,69.0
28,,1575.0,7.0,1981.0,,,0.0,17.0,,168.0,78.0
36,0.0,,9.0,1997.0,,,6.0,7.0,,178.0,87.0
57,,754.0,8.0,1984.0,,,10.0,10.0,,163.0,76.0
26,0.0,702.0,8.0,1999.0,,1998.0,0.0,10.0,,172.0,60.0
62,24.0,1058.0,6.0,1979.0,,1985.0,7.0,1.0,,176.0,75.0
36,6.0,867.0,7.0,1981.0,,,0.0,6.0,,188.0,103.0
49,,1196.0,9.0,,,,0.0,7.0,16.0,196.0,78.0
50,0.0,,8.0,2009.0,,,4.0,3.0,,164.0,57.0
47,0.0,,12.0,2011.0,,,3.0,20.0,,186.0,87.0
17,6.0,1650.0,7.0,1982.0,,,3.0,2.0,15.0,150.0,64.0
54,0.0,,2.0,1978.0,,,10.0,5.0,,181.0,90.0
17,,1648.0,7.0,1982.0,,,0.0,5.0,,159.0,54.0
55,0.0,1093.0,4.0,1981.0,,,9.0,6.0,,165.0,103.0
53,0.0,986.0,2.0,1975.0,,,0.0,2.0,,167.0,92.0
58,11.0,1908.0,9.0,,,,16.0,2.0,,174.0,64.0
