age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
80,6.0,,8.0,,,1989.0,13.0,6.0,,164.0,68.0
30,0.0,1891.0,2.0,2004.0,,,2.0,10.0,,176.0,93.0
37,0.0,,8.0,2010.0,,,3.0,4.0,,170.0,80.0
84,24.0,1120.0,,1966.0,,2008.0,11.0,4.0,16.0,164.0,70.0
71,6.0,,12.0,,1.0,,13.0,3.0,,165.0,89.0
39,6.0,,9.0,1981.0,,,6.0,2.0,,177.0,70.0
67,6.0,2994.0,2.0,,,,16.0,6.0,,164.0,70.0
30,,1934.0,9.0,1997.0,,,2.0,4.0,,184.0,96.0
75,24.0,,,,,1998.0,7.0,19.0,,171.0,55.0
83,,,12.0,1961.0,,1998.0,9.0,19.0,,159.0,86.0
21,,563.0,7.0,,,,0.0,1.0,16.0,160.0,66.0
33,,1645.0,,1982.0,,,2.0,4.0,,171.0,65.0
65,0.0,1048.0,,1965.0,,,11.0,7.0,,165.0,75.0
57,24.0,,1.0,1980.0,,,12.0,8.0,,165.0,54.0
16,6.0,1613.0,7.0,1982.0,,,1.0,0.0,,195.0,71.0
79,24.0,,6.0,1966.0,,,13.0,7.0,16.0,176.0,55.0
24,9.0,,9.0,2002.0,,,1.0,10.0,,173.0,105.0
72,,2818.0,4.0,2008.0,,,4.0,3.0,,175.0,89.0
50,0.0,,12.0,1998.0,,1998.0,12.0,14.0,,182.0,71.0
58,,,,1996.0,,,11.0,5.0,20.0,161.0,63.0
19,15.0,358.0,7.0,1981.0,,1998.0,5.0,1.0,,156.0,63.0
77,,,1.0,1969.0,,,10.0,3.0,,164.0,69.0
27,0.0,,1.0,1980.0,,,2.0,10.0,,171.0,70.0
22,6.0,2526.0,9.0,2008.0,,,1.0,20.0,,177.0,75.0
62,0.0,3173.0,11.0,1977.0,7.0,,0.0,7.0,,176.0,70.0
91,24.0,1084.0,6.0,1955.0,,,11.0,6.0,16.0,164.0,71.0
48,,1650.0,,1981.0,,,5.0,3.0,,159.0,62.0
85,24.0,,,1976.0,,1998.0,7.0,3.0,,182.0,89.0
17,6.0,1583.0,7.0,,,,0.0,10.0,,162.0,73.0
48,0.0,845.0,6.0,1978.0,,,2.0,15.0,,186.0,69.0
30,0.0,,,,,1998.0,3.0,2.0,,168.0,73.0
23,,2549.0,7.0,,,,0.0,2.0,,188.0,68.0
61,6.0,,4.0,1995.0,,,0.0,5.0,,182.0,77.0
52,,3807.0,12.0,,7.0,,0.0,18.0,,173.0,83.0
76,,1453.0,1.0,1953.0,,,13.0,4.0,16.0,169.0,68.0
70,0.0,,9.0,1999.0,,,0.0,5.0,,183.0,103.0
53,0.0,887.0,11.0,1986.0,,1998.0,2.0,6.0,,177.0,84.0
18,6.0,1646.0,7.0,1981.0,,,,6.0,,155.0,84.0
75,0.0,1536.0,10.0,1968.0,7.0,,9.0,2.0,,174.0,85.0
55,3.0,1034.0,6.0,,,,2.0,5.0,,174.0,61.0
16,6.0,,,1982.0,,,3.0,2.0,,154.0,59.0
51,,,7.0,,,,0.0,3.0,,181.0,63.0
65,,429.0,11.0,1973.0,,,5.0,4.0,,177.0,76.0
20,,476.0,7.0,2003.0,,,2.0,1.0,,189.0,86.0
37,,,9.0,1982.0,7.0,1998.0,4.0,0.0,16.0,172.0,135.0
45,,3176.0,11.0,1982.0,,,6.0,3.0,,171.0,106.0
33,,2405.0,,1996.0,,,3.0,1.0,,166.0,103.0
79,0.0,1184.0,12.0,1959.0,,,14.0,4.0,,164.0,62.0
46,0.0,,12.0,1978.0,7.0,1998.0,6.0,5.0,,176.0,82.0
28,,1170.0,7.0,1982.0,,,1.0,5.0,,174.0,88.0
86,,1150.0,2.0,1951.0,7.0,,0.0,1.0,16.0,179.0,65.0
55,0.0,1194.0,12.0,1985.0,,,4.0,3.0,,170.0,98.0
60,,,7.0,1981.0,,1998.0,6.0,2.0,,155.0,51.0
63,14.0,,6.0,,7.0,,13.0,16.0,,164.0,68.0
28,,2422.0,2.0,2002.0,,1998.0,2.0,5.0,,176.0,70.0
49,6.0,1600.0,6.0,1994.0,,1998.0,0.0,3.0,,169.0,76.0
63,6.0,,10.0,,,,4.0,6.0,,164.0,62.0
81,,,12.0,1957.0,,,10.0,3.0,,175.0,
50,,1967.0,,1967.0,7.0,,8.0,19.0,,165.0,51.0
20,,1640.0,,,7.0,,,2.0,,161.0,88.0
44,0.0,890.0,8.0,2005.0,,,2.0,12.0,,176.0,65.0
32,6.0,1655.0,7.0,2009.0,,,0.0,10.0,,170.0,79.0
75,,,9.0,1975.0,,,0.0,2.0,,176.0,69.0
54,6.0,1932.0,9.0,1980.0,,,0.0,19.0,,185.0,80.0
16,6.0,1629.0,7.0,,,,2.0,0.0,,169.0,59.0
44,6.0,1593.0,7.0,1982.0,,,3.0,0.0,,161.0,83.0
80,11.0,1049.0,9.0,,,,14.0,5.0,,164.0,71.0
77,6.0,,9.0,1965.0,,,13.0,2.0,16.0,169.0,73.0
63,0.0,1618.0,10.0,1974.0,,,4.0,5.0,,185.0,81.0
55,6.0,,7.0,1982.0,,,6.0,2.0,16.0,158.0,62.0
18,12.0,185.0,7.0,1981.0,,,4.0,10.0,,158.0,72.0
60,9.0,,7.0,1981.0,,,6.0,2.0,16.0,168.0,71.0
18,6.0,1589.0,7.0,1981.0,,,1.0,1.0,16.0,160.0,54.0
60,0.0,1430.0,6.0,1979.0,,,2.0,20.0,,179.0,72.0
33,6.0,570.0,7.0,1981.0,,,4.0,3.0,,160.0,93.0
50,,782.0,,1977.0,,,6.0,5.0,,177.0,79.0
57,,1641.0,,1966.0,,1998.0,5.0,39.0,,176.0,100.0
16,,1578.0,7.0,1981.0,,,4.0,2.0,,152.0,71.0
55,0.0,2085.0,,1983.0,,,4.0,4.0,,185.0,78.0
20,6.0,,7.0,1981.0,,,3.0,0.0,,165.0,59.0
78,0.0,,,,6.0,,12.0,3.0,,174.0,71.0
33,0.0,,6.0,1982.0,,,6.0,1.0,16.0,171.0,106.0
55,0.0,,12.0,1979.0,,,4.0,2.0,,164.0,61.0
63,,1250.0,9.0,2000.0,,,11.0,6.0,16.0,165.0,105.0
38,,2539.0,,1977.0,,,0.0,2.0,,173.0,82.0
32,0.0,2018.0,9.0,2011.0,,1998.0,5.0,20.0,,171.0,93.0
71,0.0,984.0,6.0,1967.0,,,15.0,13.0,,177.0,65.0
47,0.0,,9.0,2005.0,,,3.0,10.0,16.0,,72.0
88,0.0,1225.0,6.0,1954.0,,,14.0,2.0,,165.0,100.0
27,,2027.0,9.0,2011.0,,,2.0,12.0,,186.0,113.0
17,6.0,1619.0,7.0,1982.0,,,3.0,,,157.0,64.0
35,0.0,3768.0,10.0,1981.0,,,2.0,10.0,,175.0,81.0
27,,863.0,,2009.0,,1998.0,3.0,0.0,16.0,171.0,91.0
74,0.0,2795.0,,1977.0,7.0,1998.0,6.0,10.0,,179.0,103.0
22,,1366.0,7.0,1981.0,,,0.0,2.0,,158.0,97.0
59,0.0,,,1973.0,,1998.0,8.0,3.0,16.0,164.0,90.0
73,0.0,1419.0,,1988.0,,,,3.0,,181.0,73.0
73,6.0,,,,7.0,,8.0,6.0,,157.0,64.0
29,0.0,1664.0,7.0,1982.0,,,0.0,16.0,16.0,169.0,79.0
68,0.0,2890.0,6.0,,,,7.0,21.0,,174.0,70.0
63,0.0,2300.0,10.0,1971.0,,,0.0,1.0,,184.0,81.0
47,0.0,737.0,8.0,1982.0,,,1.0,1.0,,179.0,80.0
16,6.0,1632.0,7.0,,,,0.0,2.0,,160.0,61.0
22,6.0,1659.0,7.0,1981.0,,1998.0,0.0,2.0,,153.0,69.0
32,,3072.0,,1990.0,,,6.0,1.0,,188.0,97.0
66,0.0,,9.0,1982.0,,,0.0,5.0,,165.0,92.0
44,0.0,613.0,7.0,1996.0,,,7.0,3.0,,153.0,70.0
30,6.0,1616.0,,1982.0,,,5.0,3.0,,175.0,132.0
33,0.0,1989.0,12.0,2001.0,,1998.0,0.0,7.0,,175.0,63.0
54,3.0,4724.0,5.0,,,,4.0,7.0,,176.0,89.0
19,,1607.0,7.0,1982.0,,1998.0,1.0,1.0,,159.0,70.0
36,0.0,1595.0,6.0,1997.0,,,1.0,4.0,,157.0,71.0
82,,979.0,4.0,,,,12.0,2.0,,164.0,59.0
74,6.0,779.0,12.0,1965.0,,,13.0,7.0,,175.0,59.0
57,,1004.0,,1980.0,7.0,,8.0,6.0,,164.0,64.0
38,10.0,,9.0,2008.0,,,5.0,10.0,,176.0,73.0
57,,849.0,7.0,1982.0,,,,2.0,,160.0,60.0
26,,,7.0,1982.0,,1998.0,1.0,2.0,,162.0,105.0
46,24.0,1032.0,12.0,1961.0,,,8.0,6.0,,,65.0
83,6.0,2046.0,,1978.0,,,12.0,2.0,,170.0,71.0
44,0.0,1564.0,,2005.0,,,0.0,1.0,,169.0,93.0
17,,1597.0,7.0,1981.0,,1998.0,,0.0,,157.0,52.0
69,0.0,1902.0,8.0,1965.0,,,7.0,5.0,16.0,176.0,70.0
60,,646.0,6.0,1979.0,,1998.0,6.0,10.0,,182.0,68.0
75,0.0,1245.0,9.0,,,,9.0,4.0,16.0,176.0,63.0
60,0.0,2792.0,9.0,1999.0,7.0,1998.0,0.0,14.0,16.0,170.0,62.0
32,24.0,1605.0,6.0,,,,2.0,1.0,,159.0,70.0
62,,1105.0,8.0,,,,,7.0,,170.0,62.0
27,0.0,1633.0,7.0,,,,0.0,1.0,,159.0,56.0
33,6.0,3550.0,,1992.0,,,3.0,2.0,,191.0,90.0
67,0.0,2797.0,8.0,1994.0,,,0.0,10.0,,160.0,86.0
26,,3175.0,6.0,,,,8.0,18.0,,183.0,100.0
62,24.0,,9.0,,,,6.0,4.0,,,71.0
64,0.0,2982.0,9.0,,,,1.0,6.0,,183.0,88.0
38,,,,,,,7.0,10.0,,180.0,71.0
81,0.0,,7.0,1971.0,,,0.0,20.0,,178.0,70.0
30,6.0,1661.0,9.0,2007.0,7.0,,1.0,10.0,,170.0,69.0
53,6.0,834.0,11.0,1964.0,,,11.0,2.0,,175.0,72.0
84,24.0,,,,,,13.0,2.0,16.0,176.0,73.0
48,24.0,2808.0,,1981.0,,1998.0,0.0,12.0,,184.0,56.0
40,,,12.0,,,,9.0,10.0,,155.0,62.0
16,,,,1982.0,,,1.0,1.0,,160.0,72.0
18,6.0,,,,,,1.0,1.0,16.0,152.0,70.0
21,6.0,1579.0,,1982.0,,,0.0,0.0,,160.0,66.0
53,,1610.0,7.0,1993.0,,,0.0,3.0,16.0,171.0,89.0
37,0.0,1634.0,9.0,2007.0,,,5.0,6.0,,176.0,62.0
27,0.0,2138.0,6.0,2000.0,,,2.0,3.0,,170.0,128.0
25,,2497.0,12.0,1977.0,,,0.0,14.0,,187.0,79.0
72,24.0,1886.0,9.0,1990.0,,,2.0,5.0,,187.0,99.0
80,24.0,972.0,,1964.0,,,10.0,22.0,16.0,165.0,68.0
63,0.0,,2.0,1977.0,,,6.0,1.0,,174.0,72.0
44,10.0,988.0,6.0,2008.0,7.0,,6.0,5.0,,174.0,59.0
68,,621.0,11.0,1973.0,,,5.0,21.0,,164.0,96.0
43,6.0,1624.0,,1982.0,,,3.0,4.0,16.0,161.0,64.0
52,24.0,828.0,4.0,1979.0,,,2.0,2.0,15.0,175.0,98.0
16,24.0,1650.0,7.0,1981.0,,,0.0,2.0,20.0,175.0,70.0
17,9.0,1577.0,7.0,,,,2.0,1.0,,159.0,71.0
29,12.0,,7.0,1992.0,,,4.0,4.0,16.0,184.0,82.0
72,,1141.0,,1957.0,,,8.0,4.0,16.0,165.0,71.0
27,6.0,1925.0,7.0,1982.0,,,3.0,3.0,,164.0,67.0
51,,913.0,,1983.0,,,8.0,6.0,,180.0,95.0
53,,1889.0,6.0,2009.0,7.0,,0.0,3.0,,176.0,59.0
27,6.0,701.0,,1982.0,7.0,,0.0,5.0,,157.0,65.0
16,,1615.0,,1982.0,,1998.0,1.0,2.0,,156.0,72.0
39,,950.0,6.0,1995.0,,,0.0,4.0,,173.0,71.0
81,0.0,957.0,8.0,1975.0,,1998.0,7.0,19.0,,165.0,68.0
54,0.0,1194.0,2.0,1979.0,,,9.0,3.0,,184.0,123.0
16,,746.0,,1982.0,,,4.0,1.0,,155.0,63.0
27,,1619.0,,1982.0,,1998.0,1.0,1.0,,161.0,71.0
54,6.0,910.0,4.0,1966.0,,,8.0,2.0,,169.0,80.0
53,7.0,2129.0,6.0,1990.0,7.0,,2.0,20.0,,181.0,107.0
18,6.0,1606.0,7.0,1981.0,,,3.0,2.0,,158.0,65.0
47,0.0,1673.0,,,,,0.0,12.0,16.0,177.0,89.0
62,,1265.0,6.0,1991.0,,1998.0,4.0,2.0,,174.0,59.0
26,6.0,4340.0,4.0,,7.0,1998.0,3.0,4.0,16.0,181.0,70.0
23,23.0,4136.0,5.0,1997.0,,,1.0,4.0,,171.0,85.0
41,,1036.0,,,,,1.0,20.0,,170.0,71.0
29,,,6.0,1998.0,,1998.0,0.0,3.0,,165.0,62.0
21,0.0,,7.0,,,,0.0,0.0,16.0,158.0,68.0
86,6.0,,,,,1988.0,15.0,4.0,,175.0,72.0
80,24.0,1379.0,4.0,,,1998.0,5.0,19.0,,177.0,70.0
20,6.0,1575.0,7.0,1982.0,,,2.0,1.0,,160.0,67.0
56,,,,1997.0,7.0,,0.0,3.0,,179.0,62.0
18,6.0,1565.0,,1982.0,,,3.0,0.0,16.0,158.0,63.0
62,0.0,2694.0,,1998.0,7.0,,,5.0,,183.0,92.0
20,12.0,438.0,7.0,,,,2.0,1.0,16.0,161.0,92.0
17,6.0,1581.0,7.0,,,,5.0,10.0,,161.0,82.0
33,0.0,,12.0,2003.0,,,1.0,19.0,,175.0,104.0
36,24.0,768.0,9.0,1983.0,,,0.0,10.0,,169.0,103.0
53,,1182.0,,1965.0,,,9.0,5.0,,165.0,61.0
47,24.0,1217.0,,1984.0,7.0,1998.0,4.0,5.0,,175.0,81.0
67,0.0,2017.0,6.0,1978.0,,,2.0,4.0,,182.0,107.0
49,0.0,456.0,12.0,2009.0,,,1.0,1.0,,178.0,98.0
43,,2728.0,,,,,4.0,20.0,16.0,186.0,101.0
30,,,8.0,2006.0,,,0.0,1.0,,184.0,73.0
66,6.0,2117.0,6.0,1989.0,,,8.0,3.0,16.0,165.0,69.0
20,0.0,1628.0,,1981.0,,,0.0,2.0,,170.0,60.0
67,24.0,607.0,6.0,,,,7.0,2.0,,164.0,69.0
79,6.0,1140.0,1.0,1967.0,5.0,2007.0,12.0,3.0,,169.0,79.0
81,24.0,1090.0,12.0,1957.0,,,14.0,5.0,,177.0,72.0
77,24.0,1005.0,6.0,1980.0,,,10.0,20.0,,164.0,64.0
61,,1987.0,,,,,0.0,20.0,,169.0,89.0
18,,833.0,7.0,1981.0,,,1.0,0.0,,159.0,67.0
31,12.0,3230.0,7.0,,,,0.0,3.0,16.0,189.0,65.0
35,6.0,2645.0,,1988.0,,,3.0,10.0,,154.0,75.0
18,6.0,1602.0,7.0,1982.0,,,3.0,0.0,,160.0,66.0
82,24.0,818.0,,1970.0,,1998.0,12.0,6.0,,178.0,
57,6.0,760.0,6.0,,,,5.0,7.0,,164.0,74.0
31,0.0,1251.0,7.0,1998.0,,,0.0,2.0,,174.0,71.0
77,0.0,,12.0,,,,,0.0,16.0,170.0,87.0
16,0.0,1651.0,7.0,1982.0,,,1.0,1.0,,179.0,81.0
72,12.0,920.0,,,,1998.0,6.0,6.0,16.0,176.0,72.0
37,6.0,1612.0,7.0,1982.0,,,3.0,2.0,,170.0,68.0
59,,3326.0,6.0,1999.0,,,0.0,14.0,,185.0,82.0
30,0.0,1634.0,7.0,1981.0,,,3.0,3.0,,171.0,75.0
34,,786.0,7.0,1981.0,,1998.0,1.0,10.0,16.0,169.0,71.0
21,,,7.0,1982.0,,1998.0,3.0,2.0,,168.0,82.0
54,0.0,1557.0,,1981.0,,,0.0,5.0,,165.0,70.0
43,0.0,617.0,7.0,1990.0,,1998.0,0.0,13.0,,175.0,82.0
58,,,1.0,,,,2.0,2.0,16.0,155.0,58.0
16,6.0,,7.0,1982.0,,,1.0,1.0,,161.0,80.0
28,,1060.0,4.0,1998.0,,,4.0,2.0,,176.0,87.0
54,,1263.0,6.0,1966.0,,1998.0,8.0,10.0,,164.0,80.0
56,0.0,514.0,8.0,2009.0,,,5.0,4.0,16.0,175.0,72.0
44,6.0,669.0,9.0,2009.0,,,2.0,4.0,,165.0,75.0
19,9.0,1596.0,7.0,1981.0,,,1.0,2.0,,158.0,
34,,2543.0,9.0,,,,4.0,7.0,,174.0,66.0
60,,2077.0,6.0,1983.0,,,4.0,4.0,,165.0,100.0
52,,1880.0,,1981.0,,,2.0,1.0,,164.0,70.0
87,24.0,,6.0,1951.0,,,10.0,2.0,,175.0,70.0
57,6.0,1248.0,8.0,1987.0,,,7.0,1.0,10.0,168.0,80.0
54,,4984.0,2.0,2005.0,,,2.0,1.0,,186.0,76.0
61,24.0,969.0,,1973.0,,,10.0,1.0,,176.0,62.0
24,9.0,1634.0,6.0,1982.0,,,2.0,2.0,,176.0,82.0
57,6.0,1651.0,12.0,1995.0,7.0,,2.0,10.0,,160.0,80.0
68,0.0,,1.0,,,,0.0,16.0,,175.0,59.0
17,6.0,1617.0,8.0,1982.0,,,2.0,25.0,,160.0,75.0
35,10.0,3157.0,8.0,,7.0,,0.0,4.0,16.0,175.0,107.0
19,,1592.0,7.0,1981.0,,,0.0,0.0,,161.0,69.0
57,,,11.0,2000.0,,,4.0,1.0,,176.0,81.0
22,,1577.0,,1981.0,,,4.0,1.0,,154.0,54.0
33,0.0,2034.0,9.0,1978.0,,,0.0,2.0,16.0,170.0,68.0
73,0.0,,1.0,1978.0,7.0,,9.0,10.0,,165.0,92.0
41,,1364.0,,2007.0,,,0.0,21.0,,183.0,82.0
38,0.0,,12.0,1975.0,,,0.0,14.0,,175.0,70.0
68,6.0,1101.0,9.0,1987.0,,,6.0,2.0,,174.0,70.0
85,24.0,959.0,4.0,,,,10.0,20.0,,164.0,61.0
28,0.0,1174.0,,2004.0,,1998.0,2.0,2.0,,167.0,86.0
64,,,12.0,1987.0,,,7.0,1.0,16.0,169.0,105.0
79,24.0,930.0,2.0,1975.0,,,13.0,7.0,,178.0,70.0
64,0.0,672.0,11.0,1980.0,,,4.0,10.0,,165.0,80.0
17,6.0,1608.0,7.0,1982.0,,1998.0,2.0,0.0,,158.0,82.0
54,6.0,600.0,6.0,1973.0,,,12.0,2.0,,164.0,63.0
80,6.0,758.0,1.0,1954.0,,,7.0,2.0,,177.0,59.0
47,0.0,4339.0,10.0,1996.0,,,4.0,14.0,,163.0,70.0
16,11.0,624.0,7.0,,,,5.0,4.0,,165.0,65.0
57,0.0,2234.0,8.0,1971.0,,,9.0,6.0,,163.0,54.0
85,0.0,1030.0,,1959.0,,,12.0,1.0,,164.0,63.0
63,6.0,2954.0,2.0,1991.0,,,8.0,10.0,,177.0,85.0
22,,1610.0,7.0,1981.0,,,2.0,3.0,,151.0,76.0
66,24.0,960.0,9.0,1974.0,7.0,,7.0,4.0,16.0,161.0,81.0
67,24.0,859.0,6.0,,5.0,,10.0,3.0,,176.0,80.0
52,0.0,1389.0,,2003.0,7.0,,2.0,1.0,,184.0,89.0
34,0.0,831.0,10.0,1982.0,,,0.0,0.0,,190.0,104.0
33,,3751.0,,2011.0,,,0.0,3.0,,162.0,80.0
16,9.0,1614.0,,1982.0,,,0.0,2.0,16.0,157.0,70.0
52,0.0,3639.0,11.0,,,,4.0,4.0,,177.0,98.0
51,0.0,1125.0,11.0,1984.0,,,2.0,6.0,,165.0,72.0
62,0.0,2872.0,,1999.0,,,1.0,5.0,,182.0,59.0
71,24.0,,2.0,1979.0,,1998.0,8.0,6.0,,164.0,62.0
16,6.0,1672.0,7.0,1982.0,7.0,,0.0,1.0,16.0,159.0,73.0
80,0.0,,6.0,,,,2.0,3.0,,163.0,62.0
20,6.0,290.0,7.0,1981.0,,,5.0,2.0,,153.0,71.0
63,0.0,3197.0,9.0,1980.0,,,0.0,1.0,16.0,177.0,80.0
75,0.0,1314.0,9.0,1977.0,10.0,,8.0,2.0,16.0,164.0,92.0
34,0.0,930.0,6.0,,,,0.0,5.0,,170.0,94.0
28,6.0,,7.0,1982.0,,,0.0,3.0,,154.0,87.0
36,0.0,4099.0,9.0,1981.0,,,2.0,0.0,,179.0,108.0
61,0.0,,9.0,1976.0,,1998.0,1.0,4.0,16.0,177.0,84.0
38,0.0,,11.0,2005.0,,,2.0,4.0,,176.0,103.0
63,0.0,1078.0,6.0,1960.0,,,4.0,2.0,,174.0,72.0
74,,3829.0,,1992.0,,,2.0,21.0,,177.0,100.0
21,6.0,1622.0,7.0,1982.0,,,6.0,10.0,16.0,159.0,60.0
54,0.0,,6.0,2003.0,,,0.0,21.0,16.0,177.0,88.0
57,0.0,1852.0,11.0,1984.0,,,3.0,4.0,,176.0,108.0
29,0.0,1643.0,,2004.0,,,0.0,10.0,,177.0,81.0
64,6.0,827.0,2.0,,,,8.0,4.0,,164.0,72.0
62,6.0,1092.0,2.0,1973.0,,,6.0,1.0,,175.0,80.0
51,0.0,470.0,,1980.0,,,6.0,13.0,,155.0,70.0
87,0.0,2765.0,4.0,1964.0,,,8.0,2.0,,165.0,89.0
48,,943.0,,1995.0,,1998.0,1.0,1.0,,159.0,71.0
73,0.0,2700.0,9.0,1983.0,,,0.0,10.0,,165.0,80.0
53,7.0,1701.0,,2002.0,7.0,,2.0,5.0,16.0,159.0,118.0
31,,974.0,10.0,2002.0,,,0.0,3.0,,185.0,79.0
84,24.0,,11.0,1959.0,,,10.0,7.0,,165.0,71.0
87,,1260.0,2.0,1958.0,,,9.0,10.0,,165.0,81.0
80,0.0,1123.0,2.0,1966.0,,1986.0,12.0,3.0,,164.0,59.0
75,6.0,733.0,6.0,1971.0,,1994.0,12.0,5.0,,174.0,74.0
24,6.0,1633.0,7.0,1982.0,,,0.0,2.0,,175.0,104.0
61,,968.0,7.0,,,,5.0,4.0,16.0,174.0,62.0
17,0.0,,7.0,1981.0,,,4.0,3.0,,159.0,65.0
48,0.0,,12.0,2011.0,,,3.0,20.0,,158.0,88.0
19,6.0,1664.0,7.0,1981.0,,,3.0,1.0,15.0,158.0,64.0
16,6.0,,7.0,1982.0,,,1.0,2.0,,154.0,54.0
32,,1164.0,7.0,2004.0,,,0.0,2.0,,176.0,62.0
21,10.0,796.0,7.0,2001.0,,,4.0,2.0,,158.0,72.0
66,6.0,970.0,2.0,1992.0,,,0.0,2.0,,159.0,54.0
