age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
18,24.0,774.0,,1981.0,,1998.0,5.0,10.0,,163.0,60.0
29,,,9.0,,,,8.0,10.0,,154.0,63.0
60,,,,1981.0,,,1.0,2.0,,158.0,85.0
48,0.0,,,,,,1.0,4.0,10.0,165.0,85.0
44,0.0,1681.0,,1982.0,,,0.0,10.0,,176.0,61.0
85,,1676.0,4.0,1951.0,,,14.0,6.0,16.0,163.0,79.0
46,0.0,1683.0,8.0,2010.0,,,6.0,6.0,,175.0,91.0
22,0.0,3724.0,7.0,1982.0,,,2.0,1.0,,171.0,58.0
51,,2076.0,12.0,1960.0,,,9.0,6.0,,163.0,81.0
78,24.0,2087.0,4.0,1956.0,,,10.0,5.0,,171.0,64.0
19,6.0,1086.0,,1982.0,,,9.0,19.0,16.0,155.0,54.0
38,4.0,,2.0,1959.0,,,0.0,4.0,,168.0,93.0
25,6.0,1015.0,7.0,1981.0,7.0,,1.0,2.0,,181.0,67.0
56,,1999.0,12.0,1961.0,,,6.0,4.0,,165.0,79.0
49,6.0,923.0,,1982.0,,,3.0,4.0,16.0,160.0,64.0
82,24.0,2088.0,5.0,1962.0,,,9.0,29.0,16.0,163.0,59.0
80,24.0,1643.0,5.0,1951.0,,,15.0,1.0,16.0,172.0,79.0
28,7.0,1525.0,7.0,,,,1.0,3.0,,178.0,71.0
20,0.0,,7.0,1982.0,,,1.0,2.0,16.0,182.0,79.0
53,,2734.0,,1984.0,,,0.0,7.0,15.0,165.0,96.0
74,6.0,6261.0,4.0,1957.0,,,15.0,5.0,,165.0,86.0
74,,885.0,,1969.0,,,11.0,4.0,,163.0,63.0
17,,2105.0,7.0,1982.0,7.0,,0.0,1.0,,179.0,64.0
64,6.0,1227.0,,1994.0,7.0,,9.0,6.0,,164.0,82.0
55,,1698.0,,1982.0,,1998.0,1.0,5.0,,159.0,105.0
22,,1014.0,7.0,1982.0,,,0.0,3.0,,159.0,55.0
76,0.0,1698.0,8.0,1962.0,,2007.0,8.0,4.0,,165.0,79.0
51,7.0,8351.0,8.0,1988.0,,,1.0,5.0,,179.0,86.0
50,,1369.0,,2002.0,,,4.0,3.0,,177.0,84.0
37,,1171.0,,1996.0,,1998.0,1.0,7.0,,177.0,58.0
48,6.0,2182.0,4.0,1961.0,,,9.0,2.0,,168.0,80.0
21,8.0,900.0,7.0,1982.0,7.0,,1.0,3.0,,159.0,65.0
45,0.0,944.0,7.0,1981.0,,,3.0,2.0,,159.0,61.0
62,9.0,1141.0,,,,,0.0,12.0,16.0,177.0,56.0
74,,1205.0,6.0,1961.0,,1998.0,4.0,1.0,,173.0,55.0
54,6.0,3338.0,4.0,,7.0,1998.0,10.0,5.0,16.0,173.0,90.0
64,24.0,2206.0,5.0,1967.0,,,12.0,7.0,,173.0,82.0
44,,1686.0,,,,,1.0,10.0,,174.0,81.0
58,,,4.0,1982.0,,1998.0,7.0,2.0,,164.0,67.0
34,0.0,,8.0,,,,0.0,1.0,16.0,176.0,55.0
30,13.0,,,,,1998.0,0.0,2.0,,174.0,75.0
32,0.0,1671.0,4.0,,,1998.0,0.0,20.0,,192.0,91.0
17,9.0,1663.0,7.0,1982.0,,,1.0,5.0,,162.0,62.0
57,,,,1991.0,7.0,,0.0,6.0,,174.0,63.0
48,0.0,1093.0,,1978.0,,,4.0,6.0,16.0,175.0,97.0
81,6.0,3126.0,,1965.0,7.0,,,4.0,,165.0,79.0
79,24.0,1073.0,1.0,,,,11.0,4.0,16.0,175.0,89.0
83,6.0,1656.0,4.0,,,,11.0,5.0,,164.0,81.0
28,0.0,,4.0,1988.0,,,10.0,4.0,,174.0,81.0
44,24.0,1670.0,10.0,1990.0,,,14.0,3.0,,168.0,82.0
51,,1667.0,,1957.0,,,3.0,3.0,,165.0,65.0
18,6.0,1335.0,,1981.0,7.0,1998.0,3.0,4.0,,162.0,65.0
48,6.0,1704.0,6.0,1992.0,,,0.0,3.0,,178.0,63.0
20,6.0,686.0,7.0,1982.0,,,1.0,2.0,,157.0,50.0
16,,893.0,,,,,0.0,3.0,16.0,155.0,65.0
69,,,4.0,1965.0,,,8.0,4.0,,163.0,69.0
23,0.0,1670.0,8.0,2010.0,,,9.0,3.0,20.0,181.0,90.0
69,0.0,1875.0,,1966.0,,,8.0,6.0,,169.0,83.0
35,6.0,1662.0,7.0,,,,4.0,6.0,,151.0,60.0
80,6.0,1661.0,2.0,1954.0,11.0,2003.0,16.0,3.0,,164.0,78.0
74,6.0,1927.0,4.0,1975.0,,,15.0,4.0,,174.0,69.0
40,0.0,1964.0,8.0,1998.0,,,0.0,7.0,,164.0,64.0
29,,1983.0,,,,,0.0,20.0,,169.0,85.0
26,,1384.0,8.0,1996.0,,,1.0,10.0,,155.0,83.0
47,11.0,2497.0,7.0,,,,0.0,6.0,6.0,180.0,75.0
63,6.0,5047.0,,1948.0,,,7.0,2.0,,157.0,75.0
20,8.0,1678.0,7.0,1982.0,,,3.0,10.0,,162.0,65.0
42,6.0,1057.0,,1982.0,,1998.0,1.0,6.0,,176.0,
16,6.0,608.0,7.0,,,,0.0,5.0,,161.0,51.0
68,0.0,1553.0,6.0,1959.0,,,9.0,4.0,,168.0,74.0
30,6.0,,8.0,,,,,3.0,16.0,169.0,79.0
80,24.0,1701.0,4.0,1954.0,,,15.0,1.0,,183.0,80.0
71,6.0,1695.0,,,,1983.0,10.0,4.0,16.0,175.0,79.0
56,6.0,938.0,7.0,1982.0,,,1.0,3.0,,171.0,57.0
56,,1671.0,9.0,1997.0,,,0.0,5.0,,173.0,80.0
24,10.0,1646.0,7.0,1982.0,,,3.0,3.0,,156.0,59.0
35,,2050.0,7.0,1982.0,,1998.0,1.0,10.0,16.0,161.0,65.0
27,,,7.0,1982.0,,1998.0,0.0,2.0,,171.0,64.0
64,6.0,1570.0,,1975.0,,,10.0,3.0,,164.0,81.0
21,6.0,801.0,7.0,1982.0,,1998.0,0.0,4.0,,162.0,61.0
54,,,2.0,,,,10.0,21.0,16.0,164.0,87.0
20,6.0,,7.0,1982.0,,,1.0,1.0,,164.0,60.0
48,,1967.0,8.0,2006.0,,,4.0,2.0,,179.0,81.0
24,,1126.0,7.0,1982.0,,1998.0,0.0,4.0,,157.0,53.0
49,0.0,1559.0,8.0,2004.0,,,5.0,8.0,10.0,175.0,87.0
36,6.0,1999.0,8.0,2005.0,,,2.0,5.0,,155.0,66.0
78,0.0,1688.0,8.0,2001.0,,,5.0,5.0,,164.0,
32,,1673.0,7.0,,,,1.0,5.0,,178.0,66.0
69,,2067.0,6.0,1977.0,,,9.0,4.0,,164.0,91.0
53,,2441.0,,2006.0,,,0.0,31.0,,182.0,58.0
49,6.0,,5.0,2009.0,,,10.0,4.0,,174.0,63.0
53,6.0,1947.0,8.0,1983.0,,,9.0,27.0,10.0,184.0,79.0
52,,3782.0,1.0,1994.0,,,5.0,0.0,,168.0,74.0
49,0.0,1415.0,,1982.0,,,1.0,10.0,,157.0,64.0
52,0.0,1649.0,4.0,1982.0,,,2.0,3.0,,176.0,80.0
39,6.0,1655.0,7.0,1982.0,7.0,,0.0,10.0,,163.0,58.0
42,0.0,,9.0,,,,0.0,4.0,,173.0,53.0
46,6.0,1665.0,8.0,1997.0,,,0.0,33.0,,191.0,74.0
35,15.0,1641.0,7.0,,7.0,,1.0,5.0,10.0,183.0,58.0
42,,7810.0,4.0,2010.0,,,0.0,4.0,,179.0,83.0
41,,,8.0,2001.0,,,4.0,7.0,,175.0,80.0
47,,1696.0,,2003.0,,,4.0,10.0,,175.0,92.0
81,6.0,2096.0,9.0,1957.0,,,10.0,3.0,16.0,164.0,72.0
37,6.0,,2.0,1982.0,7.0,,0.0,10.0,,154.0,58.0
44,,2003.0,,1994.0,,,9.0,27.0,,172.0,80.0
64,0.0,,8.0,1989.0,,,0.0,10.0,,183.0,79.0
41,6.0,1485.0,4.0,1990.0,,,7.0,6.0,,174.0,93.0
56,0.0,1159.0,4.0,,,,9.0,5.0,,176.0,79.0
47,0.0,1998.0,,2009.0,,1998.0,2.0,11.0,,163.0,83.0
75,,,4.0,1967.0,,,13.0,5.0,16.0,163.0,79.0
21,6.0,774.0,7.0,1981.0,,,1.0,6.0,,183.0,68.0
42,0.0,1681.0,7.0,1982.0,,,0.0,10.0,,172.0,81.0
47,0.0,3250.0,8.0,1985.0,,1998.0,2.0,3.0,,176.0,86.0
37,24.0,1878.0,9.0,1980.0,,,10.0,2.0,,165.0,97.0
43,0.0,1660.0,2.0,1985.0,,,9.0,10.0,,176.0,89.0
48,6.0,3833.0,7.0,1992.0,,,5.0,10.0,,165.0,64.0
61,0.0,4983.0,9.0,,,,5.0,6.0,,183.0,97.0
39,6.0,1642.0,8.0,1992.0,,,4.0,7.0,,178.0,59.0
31,0.0,4168.0,,1986.0,,,0.0,7.0,,176.0,80.0
73,6.0,1489.0,1.0,1950.0,,,18.0,23.0,,165.0,82.0
35,,4309.0,8.0,2002.0,,,2.0,5.0,,179.0,74.0
55,25.0,1651.0,9.0,2003.0,7.0,,7.0,0.0,16.0,180.0,88.0
55,24.0,1637.0,4.0,,7.0,,10.0,2.0,,164.0,79.0
56,0.0,2145.0,,1985.0,7.0,,8.0,10.0,,175.0,85.0
44,6.0,1223.0,10.0,2001.0,,,0.0,6.0,,155.0,74.0
47,,1670.0,,2007.0,,,1.0,20.0,,178.0,68.0
43,0.0,1008.0,,2006.0,,,0.0,4.0,4.0,194.0,61.0
74,6.0,4332.0,10.0,,,,10.0,2.0,,174.0,80.0
74,6.0,1646.0,12.0,1960.0,,,13.0,5.0,,164.0,71.0
73,6.0,1655.0,,1953.0,,,17.0,6.0,,164.0,54.0
34,24.0,,2.0,1997.0,,1998.0,1.0,6.0,,170.0,64.0
26,6.0,1658.0,7.0,1981.0,7.0,,0.0,4.0,16.0,153.0,62.0
16,6.0,,7.0,,,,2.0,0.0,,153.0,55.0
53,0.0,2115.0,4.0,1982.0,,,7.0,7.0,,179.0,90.0
47,6.0,4476.0,7.0,1997.0,,,0.0,5.0,16.0,175.0,90.0
54,0.0,781.0,7.0,1982.0,7.0,,4.0,1.0,20.0,177.0,86.0
18,6.0,735.0,7.0,,,,0.0,3.0,,168.0,54.0
37,6.0,,2.0,1988.0,,,0.0,5.0,,162.0,93.0
19,6.0,764.0,7.0,1981.0,,,4.0,3.0,,174.0,60.0
71,0.0,,4.0,1961.0,,1998.0,6.0,4.0,16.0,176.0,73.0
40,0.0,,10.0,1988.0,,,1.0,4.0,,169.0,98.0
42,0.0,891.0,7.0,1998.0,,,4.0,5.0,,192.0,85.0
79,,1674.0,,1965.0,,,16.0,2.0,,163.0,79.0
41,6.0,1663.0,4.0,2006.0,,,1.0,5.0,16.0,180.0,65.0
59,0.0,,8.0,2000.0,,,0.0,19.0,20.0,176.0,87.0
79,0.0,1677.0,2.0,1980.0,,,17.0,4.0,,159.0,63.0
72,6.0,1655.0,,1954.0,,,9.0,10.0,,174.0,80.0
50,6.0,2072.0,4.0,,,,8.0,10.0,,172.0,86.0
53,0.0,3168.0,4.0,1990.0,,,0.0,10.0,,177.0,104.0
16,6.0,1081.0,,1982.0,,,1.0,4.0,,160.0,75.0
53,7.0,1067.0,4.0,1973.0,,,4.0,10.0,,190.0,65.0
56,,1205.0,,1982.0,,1998.0,1.0,1.0,,155.0,61.0
33,6.0,1637.0,9.0,1995.0,,,0.0,10.0,,165.0,81.0
57,9.0,1263.0,,1981.0,7.0,,0.0,6.0,16.0,151.0,64.0
26,,2854.0,10.0,2000.0,,,0.0,4.0,,187.0,79.0
33,0.0,,9.0,2000.0,,,1.0,4.0,,175.0,88.0
30,,1649.0,8.0,1982.0,,,1.0,10.0,,154.0,75.0
62,0.0,660.0,8.0,2001.0,,1998.0,9.0,4.0,,174.0,78.0
34,0.0,1284.0,7.0,1982.0,,1998.0,5.0,7.0,,175.0,75.0
20,6.0,1096.0,7.0,1982.0,,,0.0,5.0,,161.0,67.0
44,,1427.0,7.0,,,,0.0,5.0,20.0,181.0,80.0
86,6.0,,8.0,1967.0,,,10.0,0.0,,164.0,80.0
49,0.0,,8.0,2009.0,,,3.0,21.0,,188.0,82.0
44,24.0,1663.0,4.0,1977.0,,,3.0,8.0,15.0,182.0,63.0
54,0.0,,7.0,1981.0,,,1.0,6.0,,157.0,89.0
48,,1611.0,7.0,2006.0,,,0.0,5.0,,175.0,64.0
28,8.0,905.0,7.0,1982.0,,,1.0,3.0,,156.0,64.0
