var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
i,i,b,s,t,h,f,h,p,f,j,l,n,j,l,c,c,l,k,e
e,p,l,c,r,m,t,t,k,e,q,f,r,h,f,k,l,l,q,k
e,r,c,p,a,l,m,g,f,k,n,r,d,n,t,l,d,m,s,n
l,c,s,l,k,t,q,h,k,p,o,g,f,t,l,e,o,g,j,b
l,b,j,p,t,b,h,p,b,f,n,l,o,c,t,f,f,q,m,e
m,p,o,k,d,l,p,p,c,n,l,h,s,d,a,q,t,t,g,q
q,h,o,m,j,f,n,e,q,i,s,e,t,h,t,d,c,s,k,b
j,k,e,q,f,s,p,b,p,j,t,t,a,i,o,j,q,n,e,t
f,m,k,r,a,r,s,l,e,c,c,r,o,e,l,k,o,o,k,j
i,h,o,k,i,o,g,j,g,p,n,d,a,a,e,n,j,q,d,e
f,s,q,p,m,o,k,c,s,h,l,n,m,g,s,i,l,i,r,b
t,e,b,s,e,g,a,o,m,f,d,c,t,b,b,e,f,s,c,j
d,g,j,c,g,p,r,p,b,c,j,e,b,q,f,f,r,r,r,d
p,o,j,t,c,a,n,h,j,l,b,b,q,b,a,r,l,g,b,i
s,f,o,a,b,b,o,q,m,r,q,r,j,a,r,p,n,h,r,t
q,o,o,h,h,s,l,g,t,f,l,d,s,n,q,k,j,n,n,g
a,b,a,r,c,i,t,n,j,p,a,m,l,q,r,n,e,p,k,o
t,l,t,l,m,c,s,f,i,f,s,i,h,a,c,g,e,o,e,i
a,i,e,d,s,d,p,o,s,m,c,a,s,e,s,f,b,f,c,m
l,f,q,t,e,s,m,b,b,r,q,t,l,g,a,b,k,d,n,q
e,n,k,g,q,a,n,t,a,p,j,f,s,e,l,e,q,q,o,a
d,i,l,g,f,q,q,k,c,f,t,t,t,t,k,b,e,p,a,j
k,i,d,c,t,p,a,f,c,a,d,l,r,e,f,l,b,e,h,g
f,m,c,m,n,p,d,f,m,o,j,c,t,f,t,e,b,b,f,b
b,j,t,q,k,b,n,t,s,k,g,q,p,s,p,f,j,k,o,f
q,j,d,l,m,r,k,c,p,p,t,e,n,a,f,d,t,e,r,o
f,r,p,p,g,r,n,j,j,g,h,f,j,f,d,q,s,r,f,f
f,j,o,g,f,k,c,b,n,n,h,h,e,m,g,j,k,d,j,t
b,t,r,p,p,h,j,l,r,l,o,f,h,c,q,b,s,s,s,q
f,a,o,p,o,g,l,n,g,r,f,e,f,f,a,f,j,d,d,e
g,d,p,h,o,k,s,t,a,k,f,f,f,m,e,i,r,f,f,o
a,n,c,r,q,m,m,l,j,f,t,i,m,k,b,d,m,m,o,o
a,d,s,c,d,a,s,p,o,j,g,f,h,e,p,p,o,n,q,c
j,l,s,l,b,o,g,p,m,b,f,e,o,d,d,j,i,s,k,p
j,o,n,o,e,o,m,m,g,r,q,s,m,n,m,m,d,l,c,t
f,e,p,n,a,k,l,h,j,p,a,j,l,q,l,c,i,t,m,c
r,b,d,l,k,p,a,m,s,e,a,q,d,i,a,q,n,m,g,a
f,n,g,c,k,f,f,l,t,p,l,i,f,b,d,f,j,f,h,d
q,q,d,q,t,p,j,b,n,i,p,m,f,q,k,h,d,g,k,o
s,e,o,a,p,q,q,p,a,n,s,n,a,p,k,p,g,t,h,j
r,b,k,p,p,b,t,n,s,j,b,k,s,c,h,q,h,h,h,h
a,t,g,c,l,q,a,q,e,p,e,e,j,p,e,n,n,b,b,k
h,s,o,e,c,h,i,c,n,s,r,t,c,g,o,q,b,g,o,t
r,d,r,p,s,a,h,f,f,f,e,o,i,d,o,g,p,s,q,j
c,s,i,l,p,a,r,r,t,s,p,g,e,k,e,p,i,r,k,q
f,i,h,n,k,q,c,h,t,d,c,k,o,l,p,m,c,h,i,l
h,k,l,i,c,b,m,a,j,q,c,r,d,q,p,i,h,p,k,b
s,h,q,f,l,q,f,f,m,d,r,c,h,q,c,m,n,t,t,o
n,p,r,o,r,t,n,d,t,l,r,j,t,p,o,o,r,p,p,a
o,e,o,t,j,l,g,o,k,f,f,t,g,d,r,m,o,h,e,n
d,c,e,p,e,k,c,p,i,d,q,t,b,l,b,k,f,t,e,t
f,l,g,a,p,m,i,m,m,e,d,s,f,p,n,a,b,s,l,n
o,h,f,e,c,p,b,c,k,i,k,n,r,s,j,q,c,d,k,i
r,t,m,l,s,o,l,d,j,d,l,t,a,p,m,q,c,i,f,l
n,c,i,f,d,q,e,s,r,p,k,o,k,i,o,g,a,c,i,t
b,h,b,d,b,i,a,n,k,r,d,f,a,q,i,r,k,a,t,e
n,a,i,r,d,f,s,g,m,s,e,f,l,r,a,b,t,s,o,o
q,p,i,s,s,t,q,c,h,o,g,r,s,n,o,d,e,r,p,i
g,o,o,r,q,j,r,k,c,i,t,r,k,l,p,d,m,l,q,g
o,p,b,c,p,m,j,i,i,o,k,b,f,q,l,b,r,i,m,t
a,d,q,e,b,c,a,t,a,s,t,g,j,m,q,h,f,t,t,i
q,s,k,k,a,h,a,a,f,r,g,a,p,j,q,c,q,j,j,t
j,t,n,q,d,b,j,q,j,j,o,d,i,s,r,f,e,h,m,i
o,i,k,o,m,e,e,t,g,q,s,a,r,o,f,m,c,f,i,l
p,n,p,a,m,l,o,a,j,q,k,n,q,q,r,n,o,i,b,p
d,d,b,l,k,q,m,q,k,o,a,q,t,a,r,c,a,j,h,c
f,f,m,f,s,s,g,c,l,p,f,g,m,f,g,r,t,d,f,j
r,r,l,a,r,l,o,g,i,g,n,r,s,a,e,f,b,d,f,f
j,k,m,m,c,q,p,f,j,n,o,o,j,s,h,q,o,i,s,c
h,k,b,s,k,c,b,r,f,k,d,p,b,f,l,k,e,r,s,t
e,k,o,i,t,b,d,o,f,s,a,t,i,t,e,m,s,p,p,i
o,i,i,t,r,f,r,h,c,h,q,q,b,f,n,d,k,b,j,c
a,f,d,p,r,b,b,g,t,f,r,h,l,f,s,a,s,s,q,l
a,m,f,s,d,o,i,r,s,a,p,g,r,h,f,k,f,t,m,a
t,f,f,l,m,o,l,d,p,k,a,q,o,s,d,r,q,m,p,d
i,h,a,q,a,c,s,p,s,m,e,f,t,a,g,d,o,b,m,a
i,l,h,g,q,r,r,g,a,l,l,f,l,q,a,h,c,g,r,p
e,t,k,q,o,p,h,h,g,f,a,s,a,e,s,t,h,o,j,b
r,t,i,i,n,f,n,f,n,o,t,s,s,p,i,h,a,g,b,n
t,p,a,n,e,j,d,o,m,e,i,n,o,i,j,r,d,j,j,n
t,r,j,p,l,c,n,a,q,d,a,p,p,b,m,m,a,r,f,t
s,l,c,m,n,s,p,h,n,n,b,p,q,g,m,m,c,r,n,f
n,n,b,r,g,i,r,f,q,s,f,d,c,s,h,r,h,a,g,q
r,n,b,p,i,o,k,s,e,t,n,k,g,k,q,f,o,g,e,r
l,j,f,q,o,f,b,h,g,l,l,k,o,q,c,n,n,a,e,h
d,b,o,f,r,q,r,s,f,r,o,i,r,h,p,b,l,n,g,q
k,p,o,s,h,o,c,k,n,q,l,m,j,i,m,b,f,h,k,n
k,q,m,s,i,q,m,b,t,f,m,r,m,b,s,k,h,l,g,c
g,b,i,j,g,c,o,d,j,j,p,k,a,c,c,r,f,t,r,n
q,l,j,r,a,h,b,b,j,l,c,f,c,k,a,c,p,b,e,l
r,j,s,h,q,p,r,a,h,d,k,b,h,j,h,i,g,o,l,r
t,q,e,d,t,d,t,n,h,d,a,k,b,j,g,c,t,s,b,s
r,f,o,i,n,p,q,q,q,j,f,h,i,p,j,r,i,i,f,b
e,p,d,p,p,q,k,i,m,a,g,s,o,g,a,r,t,l,k,m
n,k,h,f,g,j,q,i,r,h,h,c,e,g,p,q,r,b,i,g
c,o,p,d,d,b,i,d,n,m,i,k,i,i,p,t,k,r,s,o
f,t,m,l,j,b,e,r,b,t,a,s,r,f,a,g,s,g,a,l
g,n,o,t,m,f,h,s,g,h,g,k,g,o,l,l,g,n,b,s
t,b,g,m,r,k,a,k,t,k,h,n,f,k,f,n,r,h,r,p
n,h,l,d,o,g,r,d,m,d,m,p,i,p,h,a,m,g,b,t
a,c,e,r,n,r,q,a,i,b,d,h,s,h,i,i,a,s,h,n
s,o,t,o,l,d,e,b,h,c,g,h,n,m,k,a,t,g,f,h
j,h,h,t,r,q,r,g,j,l,q,h,k,t,q,l,c,e,i,f
s,k,f,r,g,t,q,t,q,o,d,b,t,e,h,g,e,n,k,e
j,a,j,m,j,n,r,o,a,j,t,n,a,f,i,e,h,h,t,d
b,i,a,i,p,a,n,l,l,g,k,t,g,c,d,k,g,l,r,j
p,i,e,f,p,m,n,o,l,s,m,l,m,d,o,t,k,h,h,g
k,c,b,j,b,b,l,t,d,r,h,g,q,c,k,b,f,l,p,f
p,p,i,s,o,t,r,i,j,l,e,e,t,f,n,p,d,j,i,r
e,j,g,k,m,m,g,a,n,j,b,n,j,o,a,o,h,q,g,p
i,a,k,h,e,g,s,g,l,t,d,l,b,d,n,r,q,j,p,o
c,m,i,i,k,m,j,f,f,e,j,g,f,c,m,b,l,d,i,l
c,g,t,k,d,f,i,s,j,p,l,f,e,q,j,q,r,p,o,b
q,f,n,m,q,o,e,s,j,b,s,h,t,j,j,a,h,k,p,j
k,r,o,c,k,d,i,q,n,p,b,k,b,q,s,m,g,a,a,q
s,h,r,j,r,l,i,j,f,d,r,q,q,c,n,l,g,n,f,p
e,f,n,c,m,s,g,c,d,a,g,h,h,e,a,s,f,t,i,c
p,g,r,k,e,b,l,s,d,b,c,n,h,c,g,b,p,m,g,h
f,f,d,d,f,l,g,q,r,d,m,e,p,r,g,l,g,t,n,n
n,b,f,e,k,j,b,t,i,h,e,j,i,e,g,l,t,n,p,t
g,j,i,d,j,l,f,r,j,l,r,l,e,m,k,q,r,o,e,i
h,i,n,m,p,t,o,l,a,h,r,a,j,k,i,q,m,o,t,n
m,c,e,g,b,q,h,h,l,l,b,r,l,e,d,l,c,k,i,p
f,a,m,d,i,l,g,s,n,t,b,p,s,n,b,e,d,n,m,k
d,r,j,f,r,g,e,f,k,n,p,a,l,d,r,k,s,q,h,q
b,p,d,m,k,p,p,k,j,t,f,f,p,p,s,h,n,n,l,f
n,p,n,g,e,o,f,s,q,f,i,s,g,l,j,i,m,s,o,t
s,q,q,g,s,g,o,q,c,k,o,o,r,p,k,g,l,r,s,r
l,e,l,o,o,k,f,j,t,r,a,i,r,c,m,q,l,o,g,f
g,d,e,l,c,i,q,p,o,d,m,f,o,q,q,a,d,m,q,a
s,a,n,r,d,p,t,i,c,d,a,d,b,l,p,j,e,j,t,k
a,l,l,k,o,k,r,i,o,h,q,i,a,e,b,l,d,b,g,p
h,d,l,j,k,a,t,p,q,f,g,q,m,e,b,r,n,a,l,s
j,s,d,a,c,j,p,q,b,n,s,h,b,j,d,o,e,f,d,j
i,q,g,b,n,h,k,b,o,t,f,l,g,l,b,t,r,a,l,i
k,q,p,p,g,s,m,g,r,i,e,l,t,f,e,a,p,s,j,n
p,e,k,t,r,o,n,h,d,s,h,j,n,k,s,p,e,f,g,p
g,t,f,p,e,i,k,g,i,k,l,s,e,s,r,a,c,b,r,h
p,g,k,c,l,g,j,i,t,i,h,o,c,e,s,m,g,f,h,g
d,d,f,d,n,g,h,i,q,a,e,e,l,g,r,k,n,n,h,r
n,t,n,m,k,c,a,j,i,l,g,a,h,n,k,m,c,o,r,l
s,d,r,d,j,i,j,a,l,k,r,k,p,h,f,m,q,m,p,l
k,k,n,i,g,c,k,b,s,p,f,b,q,o,m,b,r,n,j,q
k,r,a,k,t,j,q,h,q,l,l,a,a,r,n,r,l,q,b,h
r,s,i,n,n,i,d,g,m,p,e,k,f,j,i,m,n,b,t,m
o,d,j,i,k,g,g,s,l,e,q,c,g,l,n,j,s,q,r,m
t,e,k,d,p,h,o,n,p,p,h,t,e,e,l,i,r,f,p,b
j,t,s,n,i,f,b,k,q,q,s,i,b,b,e,p,a,e,i,g
g,n,r,j,b,j,g,s,f,n,s,j,k,q,j,f,h,l,h,b
l,i,n,q,h,p,g,r,q,k,t,j,g,f,t,p,n,j,t,n
m,m,f,s,b,p,d,b,c,b,i,h,r,d,p,n,i,r,g,t
k,i,d,p,f,t,r,r,s,k,k,e,e,o,a,i,n,j,n,r
c,k,g,r,b,s,j,r,k,j,i,c,m,j,q,a,c,a,d,o
j,p,d,s,q,o,o,r,h,j,f,b,c,m,h,l,o,q,e,o
c,g,p,a,a,s,l,g,c,q,h,g,s,s,k,n,m,s,r,j
t,s,s,o,p,p,a,f,l,j,b,b,h,i,k,d,s,d,k,t
a,f,t,k,r,r,t,i,b,f,o,a,l,c,b,n,l,h,f,j
l,g,l,m,i,h,q,h,b,t,o,n,s,k,j,n,o,p,o,l
i,a,e,i,n,h,e,j,b,h,g,e,m,t,i,c,o,p,r,f
p,h,g,h,l,o,q,g,l,o,p,r,g,a,n,d,l,k,l,k
q,d,s,m,f,r,o,q,r,p,n,r,m,j,g,l,i,n,g,i
r,c,p,j,l,c,p,p,g,h,a,o,j,k,e,c,m,g,q,g
c,o,l,f,k,j,s,a,i,l,j,f,g,l,e,s,b,g,p,p
g,b,c,m,i,l,o,t,a,f,s,j,e,o,n,t,l,n,t,o
h,k,m,c,t,g,c,a,n,f,t,r,c,s,q,h,j,e,p,e
a,o,b,k,b,j,a,f,l,f,q,j,g,d,t,s,m,t,g,o
t,a,q,j,i,c,k,s,e,e,o,b,k,m,k,b,d,b,d,h
p,i,j,g,m,a,t,c,a,r,m,k,o,t,q,t,j,c,f,r
b,k,c,e,r,g,k,n,i,c,q,o,o,s,p,m,i,l,j,n
r,s,g,q,k,r,f,s,h,c,a,q,d,d,c,r,i,o,n,k
i,d,f,a,f,i,b,n,j,l,e,l,j,g,c,h,f,a,g,e
l,k,c,f,g,o,o,d,o,t,e,s,o,h,l,s,o,h,r,p
j,g,n,b,b,q,c,l,b,a,h,t,j,t,t,m,i,m,b,s
h,i,p,m,n,j,s,h,a,f,n,s,s,i,l,b,j,j,p,t
b,q,m,l,n,q,o,d,e,m,l,j,n,m,f,f,o,l,m,t
a,h,i,e,s,s,o,a,h,i,e,t,d,n,i,p,m,g,n,o
o,p,h,l,m,r,q,o,a,q,s,l,m,f,t,i,k,j,t,g
t,m,f,f,k,d,g,b,l,t,n,k,g,a,m,m,d,r,q,d
r,e,i,h,a,q,e,b,c,i,o,i,q,t,h,g,n,a,j,t
r,r,h,i,m,c,p,d,q,l,g,r,o,a,k,b,t,k,d,i
a,g,t,l,m,t,n,f,t,e,h,l,q,d,a,r,o,r,h,f
m,c,b,r,g,q,s,k,c,q,d,a,a,q,r,i,m,f,o,i
n,f,c,r,c,c,f,t,o,f,s,l,s,g,t,j,p,b,n,f
m,b,p,s,i,c,o,n,o,b,b,a,a,n,b,b,i,n,b,n
s,l,c,s,t,r,t,o,j,e,t,d,i,o,e,l,k,b,b,h
c,l,b,f,i,c,n,l,h,t,e,m,b,k,d,h,g,a,f,j
h,n,b,q,i,h,m,b,g,k,i,q,r,j,e,q,e,i,i,p
k,r,i,r,a,g,r,d,l,f,k,g,r,o,c,h,b,m,h,f
r,e,d,p,m,t,m,g,i,b,f,t,g,g,a,m,q,d,s,d
c,g,p,b,j,c,q,c,s,s,n,a,o,n,t,p,i,n,c,c
h,d,o,g,h,c,m,h,a,g,j,e,o,i,j,d,t,c,n,t
n,c,h,o,t,p,n,b,n,l,h,a,a,q,o,l,a,a,m,s
h,i,i,f,l,b,h,j,q,d,l,j,k,n,e,o,o,d,f,b
h,l,f,i,e,b,k,s,r,i,q,g,h,r,m,k,d,n,b,o
g,i,m,n,k,e,a,i,s,i,q,c,s,n,a,k,q,t,n,h
f,h,a,d,k,j,g,g,i,h,e,n,n,q,s,q,m,a,j,n
e,c,t,j,g,m,j,h,k,h,d,l,t,p,g,f,r,n,f,p
c,s,n,o,b,n,s,r,n,p,o,m,c,f,d,f,n,i,l,f
s,r,d,l,i,q,t,j,j,o,k,d,m,m,b,i,f,p,i,g
n,j,s,k,l,h,c,d,c,t,f,b,j,t,s,i,k,j,b,g
i,s,a,m,h,c,m,e,o,j,r,f,a,i,m,f,r,e,b,t
q,p,p,f,p,a,a,b,a,c,j,m,h,c,k,a,k,n,q,s
s,m,l,a,k,f,b,o,p,t,l,r,b,r,g,h,r,q,q,l
e,m,d,o,j,h,h,j,t,c,j,s,b,c,g,e,a,p,r,d
d,l,m,i,a,q,s,l,l,t,r,o,k,j,h,n,e,e,m,s
i,t,d,g,l,k,e,h,g,e,a,j,d,n,g,l,l,c,p,f
r,e,r,k,h,e,i,c,j,t,g,s,q,p,t,t,a,k,c,e
f,e,h,o,c,n,b,l,g,e,d,l,j,l,b,k,q,e,i,i
m,n,p,r,i,e,b,a,g,t,b,r,q,i,g,t,n,g,n,o
j,a,m,f,s,a,c,e,e,j,g,b,j,n,b,p,e,c,m,a
g,t,l,l,t,t,n,o,a,e,l,o,s,e,m,j,a,h,b,t
t,b,q,l,e,e,l,f,e,m,l,c,r,e,t,g,c,m,k,e
e,f,g,p,n,b,q,r,b,a,b,j,b,a,r,b,t,i,e,e
g,t,b,k,a,f,n,a,t,r,n,f,p,r,e,o,l,i,j,m
i,i,q,e,q,n,p,b,t,o,a,n,i,k,h,k,a,k,d,t
e,t,b,m,p,h,k,p,p,t,m,n,i,s,c,p,r,h,m,d
d,n,k,e,r,a,c,d,s,p,r,n,t,r,f,s,c,r,n,t
o,c,k,e,c,s,e,g,m,f,o,s,j,b,d,t,t,n,a,b
h,r,g,q,k,i,i,e,s,t,m,r,d,o,k,d,r,r,i,r
h,j,n,i,o,s,o,t,k,h,r,d,k,g,m,h,l,h,j,s
t,e,d,j,a,o,j,b,d,i,r,b,c,o,t,j,k,i,j,c
a,d,l,n,m,m,m,a,j,m,t,c,b,p,k,a,j,q,h,a
n,d,f,n,e,b,d,g,q,l,p,j,k,d,g,q,j,e,f,m
