var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
k,p,r,d,r,q,q,c,t,i,n,m,b,e,g
f,l,d,b,p,l,i,c,l,i,l,t,n,j,l
e,g,l,t,d,r,a,n,p,q,k,d,i,q,r
b,n,s,n,n,l,c,a,i,d,e,d,k,p,f
e,a,p,i,d,g,e,n,q,m,m,e,k,h,o
o,k,m,t,j,d,j,g,j,q,l,n,m,l,l
g,n,f,e,j,i,o,a,p,a,e,a,j,s,o
d,t,r,s,k,i,o,h,o,c,f,p,f,a,e
m,m,t,d,e,d,p,m,i,h,f,t,a,q,a
k,p,q,d,b,q,b,q,p,p,p,t,f,h,k
g,n,t,e,s,p,e,t,q,f,o,f,j,m,b
t,q,g,j,d,q,j,d,q,f,n,m,g,d,s
m,c,s,q,k,d,c,r,j,l,r,h,e,l,b
h,l,f,c,i,b,e,i,a,h,g,c,e,r,s
o,a,j,m,d,c,f,q,b,j,m,n,t,b,l
d,t,p,p,m,n,a,p,p,o,q,c,o,e,f
p,l,c,f,e,i,g,r,b,e,p,k,g,p,s
o,k,k,q,s,j,h,f,q,t,b,e,a,q,o
i,h,h,o,f,f,o,i,s,d,k,e,n,c,j
a,p,j,b,i,b,r,s,j,l,m,j,a,o,h
m,c,g,p,r,s,j,s,g,h,s,r,j,o,k
j,c,t,q,q,e,n,a,l,l,c,e,o,i,s
r,e,b,e,q,c,f,c,c,h,d,k,q,n,k
j,c,o,i,r,a,h,t,r,l,k,p,l,t,n
l,g,e,m,n,o,l,i,o,l,i,q,h,i,f
j,g,d,l,c,e,r,h,a,k,j,e,q,j,n
b,n,n,a,l,a,r,g,r,s,t,t,a,f,d
j,m,c,t,s,n,s,i,q,p,a,k,g,t,a
r,b,m,l,h,r,d,m,n,o,r,k,t,r,s
i,e,k,o,j,g,j,t,c,j,k,t,a,n,m
a,p,f,s,n,c,i,o,e,a,o,t,s,m,l
s,p,d,l,k,t,t,g,b,q,e,c,g,a,e
a,g,c,r,d,f,r,o,m,o,q,a,j,i,d
s,c,k,q,b,k,r,n,d,i,h,e,q,n,o
h,i,l,k,e,a,c,k,m,d,e,r,c,b,b
h,m,c,h,g,k,i,f,o,m,l,l,e,c,t
a,h,d,g,q,p,l,n,o,q,k,m,q,t,r
e,c,e,p,k,o,q,k,s,q,j,q,l,m,t
l,t,k,i,m,t,n,n,a,k,k,i,r,i,q
q,b,a,j,p,t,d,b,k,k,g,e,k,s,p
e,s,b,s,i,r,r,m,k,i,b,j,s,o,o
c,s,q,s,o,t,h,j,i,l,q,o,t,f,i
i,n,d,c,c,j,e,s,i,a,t,h,n,o,i
p,n,r,k,k,j,p,a,g,q,j,s,e,k,c
f,e,c,o,o,c,m,g,h,o,a,c,d,q,e
f,a,g,g,p,k,o,k,q,l,j,a,b,d,e
f,e,f,k,b,b,h,h,f,a,b,t,r,n,g
g,f,k,s,j,p,r,q,p,j,h,f,m,n,d
b,b,t,d,a,i,t,s,c,e,b,j,d,d,b
p,m,d,b,i,j,k,q,n,q,r,c,b,b,s
g,c,q,l,a,m,r,q,n,r,p,d,d,j,e
c,i,p,e,q,m,j,c,j,g,h,i,g,d,m
c,f,t,o,s,j,b,c,o,t,p,b,e,c,f
n,j,b,j,d,o,d,c,l,a,l,p,b,s,q
j,g,i,n,i,s,d,p,t,a,t,r,s,t,m
m,a,j,s,a,d,s,k,e,f,e,p,e,l,m
c,l,l,l,m,l,k,l,d,s,q,g,a,p,m
g,f,l,i,j,b,b,t,e,r,r,h,p,p,o
e,c,t,g,b,j,i,t,f,i,t,i,d,n,j
d,g,k,l,q,i,i,l,b,a,j,r,r,d,b
g,j,d,l,a,s,k,a,k,f,i,s,n,b,p
c,f,j,l,f,i,m,i,h,s,r,t,a,l,t
l,s,l,n,p,j,h,o,r,h,f,q,h,s,h
a,b,c,j,g,i,k,a,b,g,i,c,t,m,j
q,s,o,f,b,m,p,f,c,s,d,f,r,l,m
s,n,q,i,o,d,p,p,f,k,l,f,b,q,i
l,l,m,m,p,d,h,h,q,t,f,t,n,f,c
b,j,q,b,g,l,o,q,e,p,t,j,d,k,d
j,e,o,n,o,n,n,m,d,d,t,j,e,p,k
q,a,p,t,f,g,i,a,b,q,t,h,f,k,s
i,s,i,p,o,a,m,g,i,d,t,f,n,e,r
d,t,q,c,h,r,i,k,s,a,j,o,m,f,e
g,d,e,t,l,i,j,t,r,t,g,q,m,g,c
k,i,a,a,a,o,t,t,a,m,g,n,j,q,r
a,k,k,r,a,k,o,a,q,c,h,l,s,j,s
t,f,g,c,a,t,q,d,n,c,c,m,f,b,d
s,i,i,m,f,d,i,o,o,l,a,o,q,f,j
m,p,c,c,i,s,b,h,s,q,a,r,i,m,b
m,i,q,q,m,r,j,m,p,h,q,a,e,f,o
t,h,d,g,p,f,o,o,b,q,i,l,b,q,g
