var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
e,d,k,f,k,f,f,n,b,i
j,l,b,g,a,e,d,i,g,h
m,i,h,n,a,j,j,b,o,g
g,b,e,j,d,f,h,h,d,f
b,c,m,o,g,i,b,l,o,e
e,i,h,n,i,a,g,h,i,m
i,d,g,l,l,i,k,i,c,o
m,m,j,i,c,d,h,o,e,c
e,i,k,n,l,b,h,g,b,j
c,i,o,i,l,i,l,b,i,a
g,g,m,k,i,b,l,c,a,n
a,i,b,o,h,l,b,b,i,m
l,f,l,e,h,k,m,c,k,f
b,k,h,f,g,f,h,e,j,b
h,o,o,e,l,d,f,e,m,n
h,m,n,j,e,f,l,e,m,h
a,d,h,j,n,k,m,d,k,k
j,h,l,h,m,m,f,i,k,g
e,k,j,m,n,i,d,l,d,e
b,d,e,g,g,d,d,j,n,c
j,g,n,m,a,f,j,h,n,i
k,l,j,f,d,o,c,f,m,f
j,c,f,i,b,m,l,j,a,h
i,g,i,c,d,f,k,e,m,d
f,m,i,m,i,l,f,k,j,d
e,a,g,c,l,c,i,o,c,i
l,g,d,g,o,m,b,l,o,k
e,n,i,g,e,g,c,g,j,e
h,a,b,h,o,c,f,j,h,k
b,e,d,j,d,m,j,g,n,m
d,a,b,c,a,a,d,f,l,c
c,i,i,j,n,m,d,h,b,h
k,j,e,k,k,b,h,i,h,o
b,n,d,e,g,m,e,c,a,b
a,b,l,j,n,f,i,i,g,a
e,i,c,a,d,o,o,j,c,b
l,g,g,l,h,i,k,n,c,a
i,g,f,l,k,c,g,k,j,k
c,e,d,g,h,m,n,i,h,j
k,m,d,f,n,h,k,d,h,h
a,k,l,n,m,h,j,d,k,l
l,k,d,d,n,g,d,f,k,b
d,e,g,h,i,l,n,o,h,n
j,j,b,g,f,m,i,f,j,g
g,j,k,f,h,o,k,c,j,d
n,j,j,d,d,f,i,o,e,c
l,i,o,a,g,g,j,j,m,h
n,h,e,a,o,o,h,m,d,f
l,e,a,k,m,j,o,i,h,b
l,g,c,i,a,i,m,a,k,o
o,l,j,h,b,a,n,i,i,o
h,i,b,a,c,k,l,c,o,l
n,l,b,o,n,a,d,c,h,e
h,a,e,o,i,o,n,b,o,m
o,l,n,f,e,d,f,e,c,d
l,h,k,i,k,j,j,c,h,n
e,l,c,c,d,h,f,f,g,o
f,n,g,c,l,i,m,l,c,f
n,e,o,j,d,g,d,a,h,b
o,n,f,i,l,j,h,i,l,e
b,e,c,l,c,d,b,k,j,a
g,a,m,d,k,n,a,n,l,l
i,i,f,k,k,f,m,h,o,i
m,i,l,m,k,n,o,k,g,g
h,l,g,g,n,m,k,m,f,e
d,d,c,o,m,j,c,e,f,f
l,n,c,j,a,d,j,m,l,a
b,n,d,a,n,f,f,a,j,a
e,h,n,j,l,m,c,m,a,e
o,d,n,k,m,e,b,a,m,a
n,i,h,h,e,k,n,c,c,a
d,d,n,e,d,i,m,j,g,m
o,n,o,h,f,c,j,l,o,k
o,l,n,b,o,g,h,l,e,b
b,b,h,a,a,d,n,h,h,j
d,e,e,j,c,l,i,c,o,e
d,i,c,d,f,f,m,d,j,l
d,m,h,i,e,c,a,m,k,g
o,e,f,c,m,n,g,b,i,o
l,g,f,i,o,f,f,b,h,e
b,j,l,f,l,d,a,c,g,d
k,a,b,l,n,c,a,g,g,d
e,m,l,m,c,d,a,g,d,d
l,c,b,d,a,c,j,h,d,i
b,a,o,g,k,b,c,c,o,m
a,i,n,m,f,a,b,h,k,e
i,l,c,k,m,b,m,j,k,m
k,k,f,o,b,n,i,l,d,k
b,i,c,c,o,j,a,j,m,n
b,m,i,b,c,j,a,h,l,g
e,e,m,d,k,d,e,h,i,b
i,k,n,b,c,i,m,c,b,a
k,i,h,k,o,a,f,i,n,e
g,a,h,o,d,a,n,a,c,i
f,m,m,b,g,a,g,l,l,k
m,o,l,i,l,a,a,h,l,o
h,d,h,l,a,d,h,g,m,i
n,n,l,c,m,i,i,b,a,l
k,f,f,k,e,g,n,b,a,h
m,f,l,c,a,f,g,g,n,i
o,f,j,k,o,i,o,b,g,i
n,l,g,e,i,j,e,b,g,a
c,o,f,a,f,o,l,k,f,g
g,m,f,o,o,l,a,d,e,k
j,a,g,d,l,a,m,f,n,l
h,j,b,m,d,e,i,e,e,f
e,a,e,j,o,h,a,b,j,m
a,o,j,a,i,b,e,l,d,b
j,g,i,l,m,j,o,a,m,o
k,b,n,j,b,b,g,l,i,d
e,l,n,m,b,b,m,d,j,n
n,k,e,l,i,j,d,h,b,l
d,d,e,f,d,i,g,n,b,j
d,h,n,o,h,d,h,g,i,c
c,b,l,o,m,n,i,j,n,k
h,k,i,k,j,h,l,h,n,l
o,o,h,c,d,c,f,i,j,d
d,j,n,h,j,f,o,f,i,f
c,e,k,n,i,o,d,e,j,h
g,l,h,j,l,i,d,j,k,f
b,k,l,l,h,o,a,o,d,e
j,g,j,o,c,c,g,h,k,b
o,g,m,g,c,l,g,n,o,d
l,j,k,i,j,f,m,h,l,g
e,e,d,j,j,n,a,b,g,i
k,h,e,g,h,e,k,d,e,j
d,m,k,f,i,o,g,n,i,j
o,c,g,m,h,i,j,a,h,e
h,e,d,e,l,f,l,a,a,d
o,o,i,c,o,k,o,a,c,a
e,a,b,f,b,a,d,h,k,g
h,o,g,d,h,n,a,j,j,c
o,c,i,b,j,f,n,h,j,m
l,e,l,a,h,m,a,g,m,d
i,h,a,c,d,j,b,c,f,m
f,c,k,m,c,a,f,k,g,n
l,e,k,j,o,b,k,e,k,c
l,a,c,i,n,b,n,j,e,i
j,h,k,f,n,m,o,a,l,f
g,l,j,e,a,d,g,n,d,o
a,i,l,h,n,c,o,a,g,i
a,b,l,o,b,f,c,f,h,f
n,h,k,f,n,l,j,f,n,b
c,h,b,o,g,d,o,l,l,e
f,g,k,f,o,m,j,c,m,m
f,h,k,i,g,l,f,d,h,e
a,a,c,m,k,g,f,e,c,n
d,d,m,a,h,i,f,a,m,o
b,l,d,f,k,j,i,f,c,i
o,m,c,a,g,e,l,e,f,n
h,m,c,l,m,g,h,e,a,d
c,b,f,g,k,i,h,m,j,j
e,j,f,k,k,l,n,f,b,l
c,k,d,f,e,d,a,o,e,l
n,a,c,l,d,j,f,l,m,o
g,m,m,d,g,l,o,m,m,n
k,a,l,g,h,h,k,l,l,m
k,k,h,n,h,e,d,l,i,d
i,i,b,e,d,d,o,k,e,c
a,c,n,e,e,m,n,m,o,a
a,f,g,c,e,m,e,d,c,h
o,h,k,m,m,c,m,o,j,l
a,f,b,o,b,a,j,h,h,h
n,n,c,d,g,e,k,i,e,d
b,k,n,h,h,l,h,g,o,n
c,f,m,n,j,o,h,n,f,d
f,k,g,c,g,c,m,f,a,g
o,n,c,h,l,a,m,g,a,g
k,g,e,l,c,n,o,a,f,d
h,e,d,b,j,l,i,o,g,i
d,n,f,f,o,m,f,j,n,b
b,f,e,b,o,h,b,m,e,l
g,m,c,e,c,k,g,k,o,k
c,g,d,m,j,h,h,c,f,g
m,k,k,f,n,m,b,c,m,f
n,k,i,a,g,n,e,b,j,n
k,d,f,f,k,i,o,n,n,g
l,k,f,m,h,d,a,o,h,l
o,m,m,c,a,b,o,i,k,n
l,o,c,h,a,b,b,a,l,m
e,a,f,a,o,i,i,o,h,d
i,l,j,f,d,h,i,h,k,b
h,l,c,l,e,b,i,n,n,o
n,m,g,b,k,b,d,f,g,l
i,f,f,e,l,m,b,a,h,e
k,k,m,d,i,e,m,j,f,f
j,k,d,m,o,m,a,j,f,o
l,n,l,k,i,l,l,o,n,b
f,a,d,n,d,n,a,h,j,e
k,n,k,c,f,k,i,b,o,o
m,d,m,h,h,m,d,h,o,n
a,n,g,m,d,d,h,a,f,k
k,n,a,a,h,h,b,k,j,l
g,n,n,m,c,d,j,o,g,g
h,g,m,i,j,a,o,m,h,l
h,m,j,e,e,b,b,b,h,c
g,n,b,a,a,d,c,h,m,i
g,a,m,f,g,f,e,f,b,h
o,l,n,k,b,b,b,d,k,i
i,b,m,c,g,k,h,n,i,n
j,l,h,m,j,c,m,a,d,b
h,f,e,e,a,n,c,k,h,l
l,e,f,k,j,j,e,i,a,i
e,j,n,k,i,m,o,d,c,d
c,l,e,k,m,c,a,a,b,j
l,m,l,i,o,o,g,d,d,m
b,d,b,m,m,i,n,i,d,c
o,a,a,a,b,k,b,o,e,g
f,j,o,c,f,i,h,i,i,i
k,g,c,f,j,h,d,c,e,o
a,i,b,c,f,f,k,b,j,c
d,g,f,b,a,f,b,g,j,i
f,b,g,d,h,k,l,o,h,c
l,c,i,b,k,i,o,m,f,n
n,l,c,j,f,a,a,f,j,a
o,l,n,b,j,e,m,f,c,a
c,h,o,m,l,j,c,k,e,i
e,h,g,b,d,f,k,a,j,b
b,a,m,h,j,f,o,j,k,d
e,k,b,n,k,g,e,c,j,g
m,b,l,c,h,f,n,d,b,f
f,h,i,g,n,e,m,l,h,m
l,k,f,f,c,m,n,g,k,k
i,b,n,m,j,i,k,i,a,f
l,d,b,j,i,n,a,j,m,i
n,a,l,a,h,o,o,b,f,d
c,g,n,d,o,b,m,a,l,h
n,b,l,h,n,c,f,o,b,l
k,m,l,o,g,e,a,k,m,j
i,j,a,d,i,b,n,e,m,l
c,m,l,n,m,e,f,i,o,g
h,o,f,i,f,e,c,g,j,l
f,g,a,l,d,f,m,j,m,e
o,m,a,f,g,m,f,c,h,o
a,d,m,c,b,o,n,m,l,o
o,e,h,g,i,m,a,m,j,a
i,k,i,j,o,i,k,h,j,o
e,j,i,l,b,k,a,l,d,g
d,m,i,l,n,j,o,h,n,n
k,e,m,n,i,l,j,f,g,b
d,i,c,i,j,o,m,l,h,e
a,b,j,g,n,c,c,o,k,j
l,e,i,b,o,b,m,e,f,d
l,k,g,j,l,c,k,b,k,j
a,h,h,g,f,k,k,k,c,n
o,a,l,a,h,m,m,b,c,m
h,m,k,g,k,n,d,n,d,e
i,b,e,b,i,c,j,o,n,o
m,d,c,h,h,e,n,e,m,i
k,l,n,a,k,b,k,k,i,m
b,h,o,h,e,l,o,f,l,b
c,k,n,m,m,k,n,b,c,h
e,c,n,k,a,n,g,h,d,d
e,j,e,e,d,m,m,n,f,o
e,b,e,e,l,f,n,a,d,g
o,g,h,f,m,k,l,k,e,a
h,l,k,m,a,n,j,o,l,a
c,h,m,l,g,k,h,e,i,g
d,e,k,d,b,d,d,m,b,k
l,l,o,d,j,k,a,i,f,g
d,i,e,m,d,j,n,f,e,h
m,c,g,m,d,b,f,f,j,j
l,i,h,n,k,m,f,o,l,d
k,h,g,e,h,b,i,o,h,g
h,a,a,n,j,b,m,o,l,c
k,c,b,n,c,h,g,m,f,a
m,m,j,g,d,f,g,b,a,g
e,f,j,o,o,a,a,o,a,g
c,l,e,g,a,j,j,k,l,g
l,g,n,e,m,d,f,c,h,j
c,k,l,n,o,o,i,l,o,f
a,h,f,n,e,e,d,l,i,d
k,h,o,k,n,j,f,g,c,j
a,o,j,b,f,b,l,b,o,m
f,j,h,o,h,e,f,g,e,l
j,n,b,e,n,m,f,i,o,i
e,m,c,c,o,j,f,k,n,h
b,j,k,n,c,n,c,f,a,i
n,m,d,j,k,k,k,i,n,i
i,b,c,e,o,g,o,l,h,c
c,d,g,o,a,o,f,m,g,n
k,f,k,h,i,a,g,i,l,m
l,l,a,c,c,k,a,k,d,l
a,k,l,l,m,j,j,j,e,h
o,b,h,c,a,b,k,o,m,c
l,f,a,j,d,a,h,l,o,c
b,b,d,b,a,f,l,e,b,f
o,c,l,d,e,j,c,e,i,o
k,f,b,a,o,f,i,d,d,l
a,a,j,c,n,a,k,n,j,e
h,o,k,n,c,k,c,h,j,k
c,e,l,i,i,e,a,c,l,o
o,k,o,h,k,h,j,g,i,n
b,k,n,k,h,h,m,m,c,j
k,m,m,i,l,h,m,i,c,j
l,d,e,o,f,j,n,a,f,i
f,f,c,g,e,b,b,n,h,o
l,k,k,n,g,i,n,d,i,a
l,d,d,m,g,l,f,l,d,g
g,e,b,a,a,c,e,d,n,a
m,i,l,j,o,h,j,n,c,o
e,a,o,g,a,m,k,b,c,o
g,l,m,c,i,d,k,o,m,n
c,a,g,j,d,e,g,n,e,i
n,k,d,i,k,l,n,n,g,g
n,n,a,k,k,b,d,j,l,h
l,d,a,f,h,c,h,i,c,n
l,b,c,l,a,b,h,c,k,j
g,f,b,g,a,a,l,n,l,b
e,h,h,e,n,h,j,a,c,l
n,d,e,d,j,i,k,o,f,k
j,a,b,e,o,k,e,g,a,k
l,g,k,b,o,f,f,j,c,j
o,l,f,k,j,c,l,h,a,i
d,j,o,e,b,o,a,n,j,d
e,b,l,k,m,f,e,a,g,c
m,d,k,m,n,o,f,d,g,k
l,f,i,e,f,a,n,j,j,m
h,o,e,c,h,m,k,f,a,c
d,d,e,n,e,o,n,d,o,l
i,i,e,i,b,g,k,i,o,j
i,a,l,e,l,a,l,l,a,k
c,b,f,n,e,m,l,f,n,j
l,e,m,m,k,k,d,c,i,b
j,n,n,c,l,a,l,h,b,l
h,i,b,o,l,e,m,g,j,g
g,e,g,m,b,g,l,n,d,f
n,n,l,b,d,f,f,m,d,n
c,o,a,k,f,k,b,e,b,h
d,o,f,m,l,i,i,c,o,d
f,l,l,n,j,a,c,c,o,c
g,f,h,k,c,k,d,i,k,i
d,m,h,n,k,n,g,e,a,m
a,o,b,d,d,m,i,c,h,d
l,f,i,a,f,h,c,c,b,o
j,d,b,e,a,i,o,m,i,o
a,i,n,e,n,o,d,o,k,m
m,j,e,d,n,j,l,g,g,d
n,c,d,f,b,l,m,h,g,d
g,i,n,j,b,o,c,c,d,h
h,f,n,o,g,e,g,e,f,k
n,f,l,c,a,h,b,a,c,a
l,c,b,l,a,h,j,g,d,g
h,m,j,f,f,d,o,o,k,o
h,c,h,m,d,l,c,f,e,d
c,e,a,k,n,b,d,m,i,c
c,d,k,n,m,e,b,j,a,c
h,i,b,o,e,o,j,n,e,h
h,a,j,e,i,h,n,n,i,l
i,n,j,e,k,o,a,k,m,k
n,d,h,o,a,h,e,k,n,d
a,h,o,e,e,n,m,d,l,o
m,o,g,i,h,i,d,a,a,a
i,o,e,n,a,e,g,d,j,h
a,f,j,o,j,b,g,m,e,n
j,k,j,i,l,l,m,h,e,j
m,a,m,f,l,n,g,d,i,o
h,m,j,l,c,m,i,a,f,b
c,i,h,e,e,d,j,e,j,m
n,g,c,m,m,i,e,n,n,a
n,d,o,k,j,j,e,i,c,f
