var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
f,d,s,q,o,f,j,s,d,m,f,p,p,i,d,t,j,k,e,p
q,t,o,i,o,o,j,q,m,l,t,l,b,s,n,i,j,s,h,b
t,e,n,g,i,f,b,r,p,s,i,a,t,a,k,k,s,r,l,t
t,f,d,l,g,m,i,d,a,o,g,n,q,t,c,m,r,g,l,a
f,o,b,t,m,d,k,k,r,a,r,n,c,b,a,q,d,a,q,b
l,l,k,m,m,m,m,s,f,j,f,e,h,k,b,n,f,q,m,c
c,m,o,n,i,p,l,i,e,a,s,r,l,n,f,m,j,g,a,g
k,c,j,d,e,j,d,m,m,s,t,h,a,e,i,o,m,e,o,t
r,e,i,q,f,p,i,l,i,c,r,j,i,p,r,n,g,s,c,n
m,i,t,n,g,p,b,g,f,p,e,o,m,f,c,i,l,g,p,e
f,c,m,m,l,d,j,l,j,p,f,d,q,h,a,k,s,h,e,p
h,p,f,n,r,o,i,o,r,j,k,s,c,m,l,o,k,m,a,m
k,s,n,e,i,o,b,f,q,s,a,h,r,a,i,r,n,s,h,l
s,o,h,e,q,e,b,d,b,n,i,n,l,g,l,o,l,d,p,i
g,e,e,h,q,s,h,j,r,k,c,l,a,m,q,j,c,q,c,i
a,j,r,p,k,g,o,m,j,k,h,j,t,n,h,t,r,g,q,s
t,j,d,m,t,e,s,o,g,t,c,f,t,o,h,e,l,e,b,o
j,n,b,r,k,f,e,o,i,j,m,q,b,s,q,o,i,a,c,d
b,o,t,r,m,m,d,l,t,t,o,e,g,m,c,k,r,n,m,r
t,p,k,d,s,f,q,l,m,g,d,p,h,k,g,g,b,d,b,d
h,t,k,f,d,k,g,m,l,o,p,r,m,h,l,n,l,s,o,a
c,n,m,h,p,g,q,c,a,e,g,p,p,p,j,o,e,g,o,d
g,a,h,d,g,h,j,m,e,a,a,m,e,k,r,q,h,f,l,p
a,j,i,l,b,q,i,p,e,o,g,p,p,i,t,t,t,n,p,b
r,j,l,p,i,b,f,l,r,e,i,i,h,l,n,s,i,h,c,q
j,c,f,e,c,a,a,f,i,c,j,f,m,m,a,q,e,b,k,l
f,g,b,k,l,j,o,b,n,o,n,b,l,j,b,h,t,j,e,j
f,d,i,n,j,m,i,b,q,d,s,r,s,q,n,g,p,r,p,d
m,d,l,f,j,i,f,b,p,l,e,p,r,r,e,g,t,k,g,q
g,f,n,t,q,k,g,g,k,i,j,f,i,t,r,h,t,j,m,q
k,m,o,r,n,m,r,s,l,a,b,r,e,s,i,j,j,b,d,j
c,f,c,o,n,h,g,c,i,p,i,e,c,k,c,d,f,r,m,e
n,c,j,a,s,t,p,c,n,l,r,e,o,n,e,i,j,j,i,o
i,j,i,o,a,l,o,g,g,l,k,f,b,n,b,n,k,f,f,k
b,o,a,i,o,t,k,f,t,g,n,b,k,d,l,n,e,m,l,s
o,j,b,n,m,r,f,i,g,p,d,c,r,k,h,e,p,k,o,o
i,e,a,k,d,t,i,s,t,k,l,k,i,f,a,c,r,r,r,o
o,p,n,p,i,l,f,i,l,c,f,e,d,b,g,n,q,l,a,m
e,t,t,b,k,d,f,c,j,n,k,s,b,p,o,t,l,o,e,e
l,s,s,q,e,k,k,s,m,q,j,l,a,h,a,j,b,l,s,r
d,s,h,q,i,n,i,l,j,k,j,o,k,q,i,m,k,c,f,m
g,m,d,g,b,m,o,k,d,e,t,r,b,p,g,q,r,h,p,b
o,n,g,f,r,n,i,i,j,d,o,f,a,l,p,p,t,g,a,r
q,o,r,q,d,t,i,n,l,o,r,o,r,n,c,c,q,a,g,q
i,h,g,e,h,h,q,h,a,s,d,t,a,f,h,p,k,i,r,i
d,a,e,p,d,i,q,i,j,s,o,e,i,d,g,b,k,a,t,k
l,m,l,r,n,p,h,e,d,p,i,l,t,o,s,i,f,a,r,b
l,m,m,a,m,f,d,g,s,i,r,n,o,q,k,e,t,l,b,i
i,e,s,q,h,q,r,k,r,s,f,r,e,l,f,e,c,n,n,h
g,b,f,j,f,l,r,g,p,b,d,g,a,e,m,m,n,c,r,q
o,t,a,t,h,r,a,j,g,m,o,f,i,h,d,b,j,k,r,o
g,l,i,h,s,d,k,h,g,a,f,s,d,k,d,d,d,p,j,o
c,r,o,e,h,a,m,q,k,h,s,r,o,m,q,q,i,t,t,q
m,c,t,n,a,g,q,r,l,p,p,a,r,f,o,l,d,f,a,p
h,t,l,q,j,i,i,q,d,c,b,r,i,c,c,s,f,d,c,e
f,h,t,i,i,k,b,j,d,a,n,n,c,t,n,d,c,f,i,b
r,i,h,p,c,j,q,g,i,s,c,o,e,l,a,g,p,b,g,n
n,d,c,s,k,b,h,g,d,r,m,m,k,c,a,h,g,i,o,t
k,s,e,k,b,f,b,c,o,o,l,j,e,s,e,s,p,g,n,p
d,h,e,q,b,i,o,q,m,h,p,m,i,o,r,r,h,i,b,n
a,p,m,f,o,j,s,t,g,m,r,g,e,l,s,j,r,k,o,k
t,q,l,t,r,k,i,j,c,n,m,k,i,q,s,p,n,a,f,n
j,r,c,m,p,i,p,t,f,r,n,b,q,t,r,e,p,i,e,n
m,i,o,h,c,r,o,j,k,q,q,a,q,f,r,m,c,m,f,k
f,i,h,i,a,a,t,t,k,e,p,c,d,d,q,e,b,k,k,q
d,e,p,e,i,p,n,m,h,e,n,b,q,h,i,c,s,e,a,d
p,a,q,n,n,s,p,c,q,j,s,l,i,f,j,c,c,l,k,r
k,l,n,a,j,j,n,o,g,j,g,o,l,t,i,r,g,k,q,a
l,e,g,o,k,h,n,n,s,m,i,o,b,a,t,r,d,a,n,k
r,m,q,b,n,h,l,n,h,a,r,r,c,o,k,q,s,g,s,m
j,q,d,c,o,t,g,t,s,c,a,t,d,l,q,g,r,b,q,r
g,k,q,c,p,b,j,f,p,l,q,f,o,j,d,g,e,q,j,m
d,k,g,t,i,i,c,i,t,d,p,r,g,t,h,i,n,s,l,d
t,s,s,l,g,r,a,o,b,b,i,j,k,h,i,j,d,c,r,m
q,t,m,p,n,e,n,b,b,k,b,p,n,o,e,q,b,q,a,a
s,s,p,d,n,r,m,r,t,r,b,b,t,d,d,t,r,p,o,a
b,p,e,o,p,r,o,b,q,i,q,i,r,n,s,j,j,n,s,j
b,e,a,d,n,k,o,o,h,k,o,p,j,d,p,h,s,e,c,e
q,k,m,g,g,k,j,m,a,i,a,b,n,r,e,i,t,j,f,h
p,i,m,o,b,j,o,m,i,f,c,p,o,h,m,f,q,k,i,f
e,c,j,c,i,e,l,g,g,n,c,d,o,h,k,c,q,r,h,f
c,q,b,j,n,p,h,s,q,r,a,f,c,o,h,j,m,b,h,i
a,a,j,g,n,i,k,r,i,k,l,o,m,h,g,i,i,r,q,f
r,d,j,o,e,t,h,q,j,d,r,n,r,b,j,d,e,l,n,n
c,t,r,f,r,a,s,c,f,l,i,a,g,d,j,m,p,s,o,i
p,k,n,a,k,r,m,k,a,o,d,d,j,p,i,n,j,d,t,s
g,h,n,e,d,d,m,i,l,h,e,n,r,o,a,h,d,b,m,e
f,g,j,e,q,c,l,m,k,t,o,p,q,f,b,c,f,o,j,h
o,p,g,k,o,o,k,m,h,n,r,m,m,m,r,f,a,o,p,b
m,n,h,s,b,l,p,s,c,g,c,g,h,k,t,e,b,s,i,m
h,e,p,n,e,m,q,s,s,c,p,t,i,q,b,d,n,q,n,m
b,j,s,n,p,k,p,p,p,m,r,t,c,j,o,m,b,j,q,e
l,i,s,g,l,n,o,a,d,h,t,r,e,i,j,f,g,t,o,p
a,c,i,p,b,s,j,o,c,i,a,j,h,i,h,d,l,n,d,d
m,c,p,t,q,t,p,e,g,k,k,l,f,h,s,p,p,g,d,g
q,m,o,c,q,s,q,h,h,b,m,f,s,m,b,q,m,m,m,p
h,h,t,i,b,c,c,g,b,m,o,c,k,h,q,i,h,o,t,r
o,f,h,h,g,j,o,e,n,g,k,a,s,r,e,o,p,r,a,e
p,q,a,g,k,f,b,s,k,n,r,m,p,h,a,i,c,d,f,d
r,h,p,s,f,j,h,b,b,m,f,s,t,b,b,q,f,g,h,a
g,q,t,i,j,h,j,f,g,m,b,f,e,r,b,s,k,c,l,p
t,o,h,n,c,n,f,m,k,s,l,q,r,n,n,k,j,b,l,g
t,s,s,b,e,t,r,q,t,h,b,m,a,b,f,q,r,k,g,g
n,d,p,o,e,g,l,h,q,a,b,i,p,d,r,a,g,g,r,n
e,r,r,p,r,f,t,k,g,g,t,s,n,e,a,k,n,o,i,i
a,q,k,i,h,q,l,b,r,i,h,k,i,g,c,c,n,h,c,s
h,k,q,r,o,b,t,p,k,g,f,n,o,f,r,k,m,q,r,r
m,j,q,d,g,j,h,n,c,t,a,s,n,i,j,t,c,c,f,k
r,q,n,a,t,h,m,b,j,l,b,k,j,d,i,o,p,g,l,c
g,e,h,m,m,s,t,i,h,k,k,e,m,f,p,k,h,n,q,t
o,o,p,f,m,g,d,k,l,q,b,o,o,m,n,i,c,i,p,a
b,p,a,n,p,s,c,b,j,c,o,n,j,b,k,o,n,j,b,s
r,l,m,c,q,i,c,s,c,n,j,g,n,r,c,o,o,k,b,a
l,l,i,o,s,m,p,h,b,b,c,n,q,b,k,i,f,s,n,q
o,c,t,o,h,i,c,i,p,o,s,b,l,f,t,b,e,o,d,n
r,l,p,b,a,a,d,t,c,e,h,g,i,c,a,r,g,m,m,b
i,h,d,g,m,d,r,o,m,n,t,i,e,c,e,e,i,s,i,b
a,o,n,h,p,m,i,s,s,a,s,g,b,m,d,j,f,d,d,f
h,s,g,h,o,p,j,i,d,t,c,t,c,l,f,f,n,p,e,n
i,k,t,q,d,f,l,k,h,n,b,p,i,g,o,e,e,m,g,i
n,o,s,e,a,m,r,o,e,e,n,q,g,i,g,f,i,o,k,r
r,a,r,p,f,f,g,q,r,m,h,g,l,g,o,m,e,i,m,f
p,b,m,j,e,j,c,a,n,b,g,p,f,k,f,l,t,f,p,o
f,n,b,j,s,e,t,g,e,b,q,b,e,b,n,l,t,s,o,t
d,n,a,r,n,f,e,e,d,f,r,n,t,n,t,c,c,q,f,i
i,p,e,j,k,j,n,n,d,i,q,q,c,h,s,d,p,p,l,i
c,t,p,m,q,t,d,f,d,j,q,p,s,r,n,c,t,b,p,a
t,f,j,k,h,b,h,g,k,e,c,g,b,e,t,f,f,m,t,c
e,d,n,s,o,t,q,r,k,n,p,k,o,m,g,d,r,g,q,d
m,g,l,h,a,l,q,n,a,o,e,h,o,m,c,b,t,o,i,g
n,l,i,g,k,s,k,q,d,a,e,h,j,s,s,m,m,a,i,n
q,o,c,n,p,o,m,e,t,j,h,t,r,j,f,q,d,s,s,p
d,a,s,a,m,r,a,c,e,f,f,h,s,e,d,s,i,l,t,r
b,t,k,m,a,o,s,l,m,e,p,q,k,j,o,d,b,o,s,k
o,i,r,j,d,i,c,i,c,t,t,b,o,p,h,t,n,p,p,k
s,t,h,h,s,q,n,h,h,d,i,q,o,p,b,r,i,q,p,t
t,f,r,f,h,b,j,n,a,h,h,f,n,g,o,p,n,h,r,e
g,l,c,a,k,r,j,c,e,q,f,c,q,s,n,o,t,d,h,m
a,r,f,r,r,t,t,e,r,j,s,d,c,c,i,m,l,b,a,h
b,s,k,l,e,b,n,r,l,m,r,p,j,i,f,h,c,q,n,r
m,h,j,o,b,e,e,s,j,n,o,b,e,s,a,m,j,g,m,b
t,n,a,k,m,p,g,e,l,r,d,r,e,t,n,m,b,a,s,s
r,t,j,s,k,f,l,j,c,b,l,h,l,a,s,g,a,r,q,g
l,n,l,h,a,j,h,k,b,p,b,c,b,m,f,b,o,r,g,r
f,i,p,n,s,e,f,b,p,c,i,i,n,e,a,q,e,c,j,g
i,m,f,c,o,f,t,p,p,t,n,j,f,a,i,s,l,r,o,d
j,r,o,a,b,f,p,m,f,c,l,d,i,r,o,k,i,l,o,j
h,i,a,n,l,h,n,l,l,b,o,d,f,n,s,d,b,l,t,d
o,i,o,f,l,l,e,g,s,i,q,b,c,m,k,d,d,r,c,m
o,p,m,g,f,l,f,l,a,t,m,g,i,e,l,q,e,j,g,n
a,k,r,d,s,q,g,r,s,a,l,h,o,t,c,k,r,t,p,j
o,c,i,m,n,c,j,g,r,q,k,m,d,k,m,f,r,a,l,i
p,o,a,t,l,l,e,j,e,a,s,f,c,j,b,s,f,j,o,s
k,e,q,s,e,n,g,b,j,e,p,s,s,s,i,i,c,b,e,f
q,l,f,d,m,o,s,i,k,l,f,s,h,m,p,l,j,k,b,a
g,s,r,k,i,a,g,d,d,e,r,r,f,k,o,k,b,n,i,l
j,d,b,s,l,s,d,n,b,t,l,t,m,k,r,l,f,a,t,m
e,l,s,h,d,k,o,o,o,a,h,l,d,c,q,n,e,c,r,m
f,d,j,g,o,k,d,m,c,r,a,c,k,t,k,f,i,r,i,r
d,b,j,n,o,d,h,a,j,b,e,s,c,i,a,f,t,s,k,p
a,r,f,g,i,h,p,o,l,j,f,h,d,n,e,s,h,f,d,e
m,h,d,a,e,j,i,h,a,r,h,a,s,i,a,o,l,i,q,f
f,l,o,q,i,h,n,g,e,d,m,b,d,f,j,p,k,l,e,o
f,a,r,n,p,f,j,h,q,e,f,l,r,f,n,q,r,f,f,j
o,r,t,b,c,j,c,h,l,j,k,h,j,k,s,t,r,e,q,a
k,q,h,l,r,b,i,q,d,i,o,j,g,d,r,r,p,s,j,k
b,r,o,m,t,c,s,b,i,i,d,f,o,l,b,c,g,l,q,e
f,c,p,m,a,l,a,t,d,h,j,f,d,b,l,s,h,c,k,k
l,g,f,o,e,k,s,l,g,n,q,b,g,g,k,t,q,r,p,q
a,o,o,f,q,p,k,g,o,d,h,d,f,l,q,q,o,l,i,a
g,g,t,h,t,g,t,p,e,a,i,h,p,l,c,i,o,i,i,h
q,t,a,i,o,g,i,b,t,c,b,e,f,c,f,a,o,a,n,b
m,g,b,q,n,o,n,l,i,e,l,g,e,g,m,d,p,i,b,b
e,c,g,j,n,f,q,m,i,e,c,t,h,o,p,m,c,d,a,s
e,a,e,a,f,c,r,n,q,p,d,o,l,g,t,a,h,g,a,c
s,m,d,b,q,d,e,f,e,o,g,r,h,b,h,r,i,o,o,f
p,s,r,g,k,r,i,r,d,l,o,r,e,k,h,j,a,k,b,o
q,t,q,h,n,i,d,n,r,p,f,e,c,h,t,p,k,k,j,q
f,l,k,n,b,d,t,s,o,k,d,a,m,m,c,t,n,b,a,r
s,k,j,r,j,o,g,s,c,a,e,l,o,i,q,p,a,g,a,l
t,r,f,r,j,i,q,h,a,o,o,l,j,j,o,i,o,q,i,o
p,f,o,q,m,j,q,i,b,e,l,h,p,p,a,l,i,h,j,j
f,f,n,l,m,f,l,n,a,r,r,f,q,j,a,g,l,f,n,l
q,r,m,g,s,f,q,c,m,r,k,i,m,i,f,k,p,j,a,f
b,p,b,a,m,t,p,s,a,s,j,a,n,m,d,n,r,c,t,e
m,i,s,o,i,a,o,i,l,f,l,g,c,i,a,p,l,q,b,o
o,p,b,i,d,f,a,h,p,p,r,q,f,c,n,o,j,c,l,h
c,l,o,q,c,p,g,o,h,f,a,k,g,i,f,m,b,g,h,b
r,r,m,k,d,a,o,j,q,c,h,a,t,i,o,k,i,h,e,t
g,a,f,a,f,o,b,t,g,i,e,a,n,h,i,o,f,l,t,a
f,n,h,i,h,b,h,r,m,a,o,n,n,q,o,o,o,p,r,j
n,l,l,k,g,b,d,e,r,h,b,h,f,p,h,a,o,c,n,c
o,c,i,c,g,e,c,h,t,c,f,e,q,k,k,e,k,h,e,t
f,i,j,o,k,p,q,l,q,j,g,t,h,r,d,c,s,n,i,i
i,k,t,o,t,i,e,d,t,b,q,q,p,d,l,j,r,a,d,b
p,a,s,b,n,l,e,d,s,p,s,c,f,s,h,m,k,q,f,e
o,r,n,c,c,c,s,t,f,l,e,n,s,f,q,r,d,h,n,q
f,t,s,m,d,m,d,r,c,n,a,k,o,d,k,r,r,m,k,f
b,k,e,d,j,q,r,p,p,r,d,l,r,p,i,r,o,n,h,p
j,r,i,r,t,n,a,q,a,g,e,f,c,s,e,m,n,n,k,s
j,k,c,b,s,p,i,m,k,m,e,i,e,g,p,c,o,a,o,n
r,f,j,h,j,r,b,t,o,f,s,k,h,m,o,p,j,d,j,h
s,p,k,h,q,i,e,n,r,s,t,o,p,h,l,n,p,f,k,o
m,h,o,l,o,c,q,n,l,m,i,n,i,e,s,q,c,n,b,e
h,n,c,a,g,p,t,j,i,g,h,n,e,k,c,a,d,d,t,a
g,q,p,e,c,d,b,q,b,s,f,f,t,e,o,g,g,k,d,o
t,g,l,s,m,j,q,c,h,o,r,b,b,g,n,a,c,g,k,d
p,f,a,t,q,h,k,h,f,i,p,o,q,t,p,k,m,e,t,e
d,g,c,m,q,i,m,s,o,a,a,a,c,t,h,k,p,s,g,a
o,o,d,g,a,j,l,m,a,a,b,k,m,r,n,c,i,o,n,p
n,n,k,f,h,n,e,p,s,r,e,e,n,l,p,q,q,r,o,o
f,g,q,p,e,a,d,g,l,j,q,s,r,f,e,m,j,d,a,n
o,i,n,i,i,i,e,e,t,q,f,t,g,e,h,t,c,b,o,l
o,h,l,r,r,d,h,j,i,m,o,f,d,m,d,t,n,o,b,b
d,g,t,t,c,e,t,m,p,e,a,s,a,l,r,h,a,h,q,i
l,m,f,o,e,g,f,f,a,i,p,a,s,s,n,b,g,t,p,g
d,k,h,f,a,q,e,o,e,a,g,c,c,c,b,q,r,b,k,i
h,s,h,i,j,b,r,m,f,h,c,o,k,q,s,m,j,m,k,a
s,a,l,h,o,n,p,k,f,m,h,p,t,l,f,o,a,f,t,p
i,i,g,l,l,n,b,a,p,l,o,s,d,a,e,o,r,d,a,k
t,m,j,i,f,j,r,g,g,i,n,l,n,n,p,p,m,i,a,a
a,a,q,c,h,b,f,k,b,p,a,e,b,t,a,e,n,n,h,i
r,q,s,q,n,b,s,j,e,g,j,b,f,r,t,n,l,t,b,c
p,a,r,s,d,l,r,f,n,o,p,g,i,a,k,b,r,s,p,j
n,l,e,a,s,p,s,l,p,k,t,d,r,l,d,t,t,r,r,s
g,t,l,p,i,b,g,h,m,d,k,n,o,a,i,j,l,l,c,r
b,p,l,b,a,d,r,l,s,g,c,n,h,b,n,l,a,o,c,n
j,l,e,s,a,o,i,b,a,l,c,g,r,n,q,h,b,n,h,a
j,i,f,d,c,j,k,q,a,n,c,s,p,q,q,i,k,q,i,s
e,r,f,q,a,m,k,p,i,q,o,k,s,f,l,p,s,l,b,l
n,q,d,f,b,j,q,o,g,s,j,s,q,g,m,q,d,m,k,h
l,s,a,q,h,m,r,l,s,h,d,n,q,n,l,r,s,k,t,j
n,b,q,q,b,n,b,l,j,p,d,i,d,r,e,t,e,n,r,c
p,c,l,p,q,n,e,j,h,s,c,p,s,e,c,s,k,e,a,d
