var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
h,h,i,j,c,j,i,h,c,f,h,a,h,d,h
j,d,d,c,h,e,h,h,a,a,c,i,g,d,j
f,e,d,d,a,f,g,c,d,g,f,g,f,f,j
e,a,j,c,a,c,d,h,j,f,h,g,g,b,h
i,b,f,h,e,d,i,j,i,d,i,c,a,c,g
a,j,j,e,h,d,h,a,a,b,d,a,b,d,f
i,f,c,i,h,a,b,c,i,h,c,b,g,h,a
d,c,i,i,a,d,j,g,g,c,j,e,g,h,g
d,f,g,g,e,h,i,f,h,h,j,i,a,i,d
h,d,i,d,c,h,i,a,c,e,f,b,f,f,j
f,h,e,b,f,a,d,f,i,j,i,i,c,j,j
j,c,c,g,c,i,c,g,b,d,h,i,a,g,b
g,a,i,i,i,i,a,h,j,i,j,b,g,h,c
g,h,d,e,d,d,h,g,c,d,b,a,d,c,h
f,c,f,g,d,c,h,f,e,h,c,c,f,f,a
h,d,i,b,g,a,a,e,g,c,j,a,b,f,f
i,d,d,j,e,g,a,j,c,j,c,e,d,d,c
a,h,c,b,c,b,g,d,c,a,f,d,b,d,e
j,d,d,h,e,i,e,f,h,j,d,i,d,j,d
i,f,h,d,c,d,d,c,d,c,h,g,d,e,a
e,h,g,c,i,e,g,d,h,c,f,b,j,c,g
j,j,h,b,i,f,j,h,b,j,b,b,g,d,d
f,f,c,h,b,j,i,i,b,j,j,c,f,j,j
j,e,a,b,c,a,g,f,b,f,b,c,a,c,e
i,f,i,d,d,a,i,h,i,e,c,h,b,i,h
i,g,h,j,b,a,i,a,j,i,d,i,d,j,h
f,i,j,j,h,h,d,j,d,d,f,d,d,g,d
b,j,c,b,c,j,d,e,d,g,e,j,g,d,h
f,h,a,g,h,e,d,j,h,i,d,h,f,c,c
f,e,a,c,e,g,h,h,a,h,b,h,h,f,e
g,f,i,h,d,j,c,c,c,h,g,c,i,h,a
d,f,j,d,c,f,h,d,i,g,g,a,i,d,e
d,a,e,c,c,i,i,j,c,h,j,c,b,d,f
e,e,j,c,f,d,e,f,d,f,d,e,h,c,i
h,d,e,e,b,h,c,h,b,d,h,e,f,j,e
c,g,i,g,c,g,j,f,e,j,h,b,h,i,c
i,f,b,e,d,g,j,b,j,i,j,j,i,c,f
h,e,h,c,b,d,i,e,c,a,g,a,e,a,g
h,g,h,e,e,c,h,i,e,c,a,e,g,c,i
d,f,a,e,d,b,j,f,d,d,h,h,e,d,c
f,i,h,j,b,d,c,a,c,e,g,j,e,d,e
e,g,i,e,g,d,j,i,b,f,h,c,g,j,h
b,b,f,g,g,j,j,g,j,h,e,d,g,h,c
c,f,i,i,c,j,h,f,j,b,c,j,c,f,j
c,c,j,h,h,d,e,h,e,b,f,h,f,c,c
f,a,g,j,f,b,j,f,e,f,e,j,e,f,j
j,f,e,b,j,h,h,c,d,c,h,d,a,c,d
g,j,j,b,h,d,a,g,b,d,c,j,b,e,b
j,a,i,h,c,a,j,f,b,f,i,d,i,a,j
j,g,j,h,c,f,i,a,h,c,f,h,a,d,d
i,e,j,f,g,d,j,f,e,b,j,d,j,a,c
f,b,c,g,j,g,b,g,c,g,c,d,h,e,b
j,d,f,c,b,a,a,c,a,c,h,h,i,h,j
b,h,c,g,e,h,h,b,j,f,c,g,e,e,a
i,g,d,b,c,d,j,b,a,b,c,a,f,e,f
b,d,c,e,e,d,a,h,e,h,g,c,d,i,a
d,d,f,c,e,a,d,d,a,h,i,j,b,f,a
g,e,b,c,h,i,b,b,b,c,a,d,e,a,g
c,b,d,e,j,a,b,j,e,h,g,g,a,c,a
e,f,d,g,i,d,g,e,f,j,g,g,b,e,a
i,c,i,c,c,c,j,g,c,h,d,g,e,i,h
f,h,j,h,c,i,e,a,d,j,j,i,a,d,i
f,g,g,d,e,f,g,e,j,f,a,d,g,i,b
c,d,b,d,c,e,c,i,e,j,g,e,c,b,c
e,f,j,d,h,d,g,a,a,c,c,f,e,c,d
g,j,j,g,d,h,c,d,a,e,h,b,d,f,j
d,d,d,i,g,j,j,f,h,f,c,j,d,h,g
a,j,c,j,b,e,i,g,e,c,h,h,c,h,i
f,f,j,j,a,c,d,a,a,a,g,d,j,d,e
h,g,c,g,c,f,d,c,d,h,a,c,a,f,a
j,d,b,a,f,d,j,a,j,h,e,d,i,f,h
a,c,j,b,c,d,g,i,c,d,c,h,b,j,i
g,e,d,e,j,a,d,g,d,f,j,a,c,c,c
g,h,i,c,d,j,i,i,g,h,a,h,g,d,g
e,c,j,g,b,b,g,i,b,f,e,j,g,h,h
e,d,b,j,f,b,b,f,e,g,h,j,b,j,i
f,f,h,g,d,h,a,f,a,j,g,c,g,j,h
j,g,h,a,d,h,c,d,i,h,c,d,a,d,h
a,b,j,g,g,c,j,e,i,d,j,h,g,f,f
g,b,h,b,h,e,g,i,c,i,e,j,b,e,j
g,e,d,b,c,c,i,f,c,c,b,h,e,j,e
c,a,c,h,i,a,c,f,j,c,j,b,a,c,e
c,a,e,e,c,j,j,a,f,a,e,b,g,e,b
i,h,i,i,j,e,i,j,j,b,a,j,b,c,g
j,h,g,g,h,c,d,f,a,e,a,j,b,j,d
g,d,i,i,b,g,e,b,h,d,d,d,b,i,i
a,h,b,g,a,g,j,j,a,f,j,f,g,f,f
a,e,b,f,d,h,c,h,g,i,i,f,b,a,g
g,a,j,d,d,b,i,f,c,g,a,b,i,h,i
b,j,a,a,e,d,e,f,a,f,b,f,a,h,h
e,a,j,j,c,h,b,g,j,a,h,g,j,d,h
i,g,j,e,i,h,a,h,b,h,d,h,i,h,h
d,g,h,h,d,h,i,h,d,d,g,i,f,c,d
e,b,f,f,j,d,d,c,j,h,a,e,h,i,d
i,b,e,h,f,c,g,h,a,i,a,e,g,a,g
h,a,f,b,d,d,a,f,e,i,i,b,d,d,e
i,d,h,d,h,g,g,e,c,b,j,g,b,f,e
i,g,c,d,c,g,g,d,f,e,b,j,e,c,h
d,c,e,b,e,f,j,a,d,j,e,b,a,d,j
j,h,g,f,g,h,i,c,b,f,f,g,b,h,j
e,d,b,h,c,j,b,j,a,i,g,c,j,f,f
a,i,c,i,j,g,e,a,a,i,h,c,d,e,j
b,j,j,h,h,d,f,g,c,g,i,j,i,i,a
g,f,g,j,g,d,c,b,i,c,j,d,i,i,i
g,d,j,h,c,d,h,d,j,b,e,h,d,h,f
g,c,i,h,c,c,j,f,c,i,f,f,i,b,i
c,g,g,j,h,g,j,c,j,i,h,g,d,i,d
j,f,d,i,j,e,h,g,c,b,h,a,g,c,g
j,g,e,b,e,h,i,e,j,c,i,a,j,d,h
i,j,a,e,d,d,d,g,c,f,c,i,i,e,a
e,a,b,b,b,f,g,d,c,i,d,d,e,h,a
a,j,g,b,b,c,j,e,d,g,j,g,a,c,i
i,g,c,b,g,d,e,i,b,b,i,c,h,a,c
g,a,j,c,f,c,c,e,d,g,f,b,f,g,a
f,c,a,b,c,d,g,g,h,i,c,j,j,d,c
g,j,i,e,b,c,j,d,a,f,h,a,a,a,i
e,i,i,h,b,g,e,e,f,h,j,f,g,a,g
h,e,i,j,b,j,e,j,j,h,g,g,a,a,f
g,e,g,d,b,i,c,j,e,j,d,h,e,g,i
j,g,d,j,d,i,i,e,e,c,f,b,d,e,a
b,f,a,e,d,i,b,h,d,a,j,b,g,h,g
a,f,e,f,i,g,e,g,g,h,e,a,j,g,i
f,c,b,f,i,a,c,i,c,f,g,f,g,c,c
i,c,b,i,e,j,i,h,g,b,g,j,i,h,a
f,j,j,c,e,g,h,f,g,h,b,h,e,f,i
a,h,d,e,e,d,g,g,j,a,a,f,i,h,c
b,f,i,g,b,b,i,a,c,b,c,h,j,d,j
c,h,i,h,g,h,j,i,a,i,i,c,g,h,j
a,j,f,g,g,f,j,j,j,f,b,i,h,c,j
c,c,g,j,a,f,b,a,g,h,a,j,a,b,j
f,h,a,i,f,j,j,d,i,j,a,a,e,h,a
d,j,h,b,i,c,c,g,d,f,c,f,b,d,f
e,e,g,d,e,g,d,e,f,i,c,g,g,g,j
b,i,c,d,j,j,j,f,i,g,j,h,c,h,f
f,c,e,h,f,g,h,c,e,b,d,h,j,h,j
c,d,c,i,b,b,i,c,d,j,i,a,b,g,b
d,h,e,h,g,g,g,g,b,h,d,d,b,h,j
j,i,c,b,j,d,f,c,d,h,c,e,a,b,a
d,a,a,a,c,h,d,g,d,a,h,j,e,a,f
b,i,h,i,c,d,c,d,i,h,g,c,j,d,b
i,a,a,d,i,c,a,f,f,h,g,h,i,h,f
i,d,j,f,i,g,b,j,j,h,h,d,e,c,g
b,g,d,e,h,i,i,h,c,e,h,b,d,h,g
g,j,i,e,c,b,b,a,c,f,c,f,i,c,f
j,h,a,j,e,d,e,h,e,e,e,c,e,c,g
g,e,h,h,j,i,j,a,h,d,h,j,b,b,h
j,f,j,h,f,d,d,d,a,h,e,d,a,f,h
b,d,c,e,j,d,j,g,i,g,g,g,f,e,d
d,d,i,g,b,g,d,j,a,d,e,g,b,c,h
e,f,j,d,g,c,h,g,f,i,b,g,e,c,c
