var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
h,d,h,i,g,c,e,c,a,b,e,g,f,h,i
e,a,a,b,e,a,b,g,c,i,b,h,a,a,j
h,d,h,d,i,j,f,i,g,d,c,e,b,j,d
e,e,f,e,a,d,b,h,f,e,g,b,i,i,h
i,e,e,d,g,e,d,c,c,i,f,g,e,g,i
h,c,i,j,d,b,d,g,d,h,e,b,j,h,j
e,e,c,c,c,e,i,e,b,c,h,d,f,a,g
g,h,c,b,h,i,g,c,a,a,d,f,f,h,i
c,g,j,b,c,b,g,d,f,c,b,d,b,j,b
j,d,i,b,j,c,b,b,e,a,a,h,h,d,f
g,e,d,c,h,e,c,a,f,j,i,i,i,j,d
j,i,e,h,f,d,g,h,g,a,j,c,b,d,h
i,c,i,i,a,c,f,f,b,i,a,b,e,b,b
i,e,a,f,a,c,a,b,d,g,b,d,c,g,a
a,c,a,g,j,c,h,i,i,e,a,a,b,e,a
g,e,h,j,b,h,c,f,i,h,a,e,j,a,e
c,h,h,g,d,h,c,d,f,g,a,d,e,b,e
e,h,i,b,h,b,j,a,h,h,i,j,e,c,e
i,a,f,e,i,f,g,f,a,f,c,i,g,h,j
b,d,f,c,f,b,i,i,d,b,b,j,f,h,i
j,g,e,d,b,b,f,f,c,c,h,h,h,b,h
f,f,d,e,i,d,b,a,i,d,j,a,b,g,j
c,j,f,d,i,i,f,b,g,i,h,i,j,d,d
i,b,b,b,j,g,a,g,a,j,h,c,a,b,a
b,h,j,g,h,f,c,a,a,h,e,c,f,a,b
d,f,e,h,i,b,a,i,b,i,b,c,c,d,f
e,j,d,a,h,b,e,j,b,b,h,i,a,g,c
b,g,j,f,b,e,e,h,a,f,f,c,a,a,d
i,h,i,c,f,g,d,e,j,b,a,a,b,d,e
j,e,e,g,d,j,f,e,h,b,e,d,j,j,e
e,e,a,a,b,b,h,i,h,e,h,i,g,c,b
d,d,a,h,a,c,g,i,f,a,b,i,h,f,j
f,d,g,i,e,b,h,f,i,d,c,d,f,c,g
j,d,a,c,b,i,j,h,c,d,e,d,j,b,f
g,e,b,d,c,b,j,c,c,f,i,c,d,g,j
g,d,h,h,h,h,b,f,c,j,a,a,f,a,j
h,j,d,d,a,e,d,d,d,f,j,a,h,d,f
j,e,h,a,f,f,j,e,d,j,b,h,g,f,g
c,c,a,c,d,d,i,f,c,j,j,b,e,a,e
f,h,d,g,i,g,e,a,a,b,g,c,b,d,g
j,f,c,c,j,c,i,h,d,h,e,c,e,f,c
j,e,i,h,j,d,a,d,j,f,i,d,c,e,f
g,j,g,c,i,g,g,b,a,e,e,i,i,d,f
a,j,d,c,a,i,a,f,j,h,d,f,b,b,a
b,e,a,b,b,i,f,g,c,a,f,a,h,j,h
j,i,c,j,c,a,g,b,b,e,f,j,h,c,h
e,d,i,h,g,i,j,d,d,f,c,h,h,h,a
f,e,g,j,c,i,d,c,g,j,b,a,f,f,b
c,g,i,h,d,g,f,d,c,a,f,g,e,i,e
b,d,i,c,d,i,g,g,h,d,e,j,a,c,c
j,i,h,c,e,g,c,h,f,a,f,b,g,c,g
b,c,j,h,b,i,f,g,g,d,i,d,a,d,j
a,a,h,c,g,a,j,f,j,i,c,a,i,c,g
g,d,c,b,e,b,i,f,j,c,e,g,c,j,i
j,g,i,c,c,a,e,j,g,i,d,g,e,c,d
a,d,c,b,c,b,c,a,j,b,i,e,g,g,f
e,b,g,d,e,h,g,d,j,a,h,f,a,j,b
f,e,c,b,i,b,g,b,d,c,h,c,e,d,a
i,g,b,e,d,g,j,g,j,g,d,f,b,a,h
e,a,b,a,f,c,b,b,c,e,h,c,b,d,b
c,e,i,d,d,a,b,g,c,e,c,i,j,a,e
b,e,a,b,b,i,g,b,f,j,a,e,b,e,e
j,h,d,a,b,j,c,e,g,e,h,h,a,f,h
j,b,h,c,b,c,f,f,j,i,h,d,b,f,a
j,h,b,g,f,b,i,a,j,f,d,b,g,j,h
e,b,c,f,d,a,d,a,d,e,a,h,c,j,h
h,g,i,d,f,h,f,e,j,g,b,f,a,e,j
b,f,i,e,j,b,g,j,c,f,f,i,f,f,g
f,b,c,j,b,g,c,b,e,g,i,e,b,h,d
g,f,c,b,c,a,c,i,j,j,f,j,j,c,f
d,c,h,a,h,h,g,d,c,c,f,a,e,g,b
f,g,j,h,a,e,g,f,g,f,h,i,h,a,e
i,d,j,g,f,a,b,b,d,c,c,c,g,c,d
b,f,h,d,e,f,b,d,c,g,i,d,j,h,f
c,b,c,a,g,e,f,j,g,c,c,d,e,g,d
a,f,g,b,e,g,c,f,i,h,h,e,i,h,d
f,j,j,c,b,c,d,g,e,j,a,g,j,b,d
f,j,a,e,i,b,c,f,j,i,e,f,j,j,f
c,d,i,i,h,f,d,e,h,e,c,a,h,a,e
b,e,a,d,i,f,a,g,e,d,j,i,h,c,e
a,d,c,g,d,f,f,b,g,e,i,e,i,d,c
g,e,b,f,h,b,i,h,i,d,f,i,g,a,j
i,b,f,i,j,b,j,i,d,j,b,f,a,f,c
c,c,g,c,c,i,d,i,j,f,f,e,a,b,j
a,f,c,b,c,g,i,e,j,h,i,c,a,i,g
i,j,j,c,g,h,j,d,h,h,c,b,f,g,c
g,e,d,f,c,i,i,g,i,e,b,i,d,c,j
a,d,b,i,j,j,f,e,i,g,f,a,b,c,d
c,d,i,j,j,a,d,g,j,e,a,h,i,c,e
h,g,f,b,a,i,c,j,d,e,a,i,a,g,h
f,f,j,b,b,a,i,h,d,a,i,i,j,a,e
i,d,g,d,j,b,b,f,g,j,g,g,j,f,h
g,d,g,d,f,h,j,g,a,g,d,i,g,d,g
c,a,h,j,b,j,j,d,f,h,j,i,e,h,j
g,i,f,a,b,a,g,e,a,j,f,h,j,a,i
c,i,d,d,c,a,f,h,d,d,j,f,e,j,j
a,h,d,j,h,d,j,f,g,i,b,f,e,i,d
d,c,a,i,f,e,b,c,c,c,g,i,g,h,i
d,j,a,h,i,e,j,g,i,b,a,j,h,d,i
j,h,h,a,b,a,f,j,c,a,f,h,f,e,a
e,j,d,d,d,b,g,e,i,f,b,i,g,c,h
f,c,d,b,c,a,c,e,g,d,a,f,f,a,c
i,h,f,f,a,e,a,i,d,c,f,h,i,b,a
h,b,a,e,j,g,a,a,b,e,h,b,i,i,c
b,c,b,f,h,a,b,f,a,h,e,f,e,b,i
c,j,h,h,f,d,d,e,e,h,c,b,f,f,i
f,h,b,e,i,f,j,h,j,e,f,c,g,g,b
b,b,h,e,f,h,a,a,f,a,b,e,g,i,j
e,g,c,j,g,i,h,g,d,b,i,h,f,j,j
a,f,a,f,j,c,c,i,f,i,j,e,j,h,j
j,b,i,h,c,h,e,c,d,c,f,g,f,i,e
g,h,c,c,h,i,j,c,i,b,j,c,f,d,c
f,c,a,e,c,d,f,j,f,f,c,f,g,d,g
b,a,h,d,f,b,i,c,e,d,a,h,d,g,e
b,e,j,i,i,g,e,c,e,j,j,b,g,j,e
j,e,b,g,h,g,c,j,c,b,c,e,a,g,i
b,e,d,e,a,i,g,e,h,f,b,f,c,b,g
e,f,a,a,f,c,j,b,f,g,g,f,j,g,a
b,c,b,h,g,h,c,e,c,f,h,i,a,b,c
c,d,i,g,c,h,f,g,i,i,c,f,j,j,j
b,a,e,b,a,d,b,i,d,j,a,f,b,c,f
b,h,h,a,b,e,b,f,c,a,g,g,j,d,e
a,c,a,a,c,j,f,e,a,c,h,e,h,g,i
h,g,j,g,j,b,b,h,f,f,i,f,e,j,d
b,b,b,a,g,j,j,e,e,i,j,e,g,e,e
d,c,c,e,a,d,c,d,c,j,j,e,j,d,j
h,g,d,b,c,a,a,a,e,a,b,h,a,a,c
c,d,b,a,d,d,i,g,d,f,b,g,g,h,e
j,j,j,g,b,i,d,h,i,c,h,d,e,g,h
h,j,j,b,c,h,h,f,c,i,e,b,e,g,g
e,c,a,d,b,h,d,h,h,d,h,a,f,a,f
i,h,e,d,c,b,g,a,f,f,a,j,h,a,a
c,e,e,f,e,c,c,f,b,h,b,e,j,h,i
j,e,f,h,e,b,i,a,a,d,a,b,f,f,g
i,e,c,g,h,f,i,d,e,j,a,g,b,f,i
i,j,f,h,a,g,a,c,d,c,d,b,c,b,a
a,f,c,e,e,g,e,g,g,b,a,j,e,c,e
e,j,g,e,e,h,b,g,f,a,j,a,f,i,i
f,j,g,d,i,d,f,g,i,e,a,i,i,a,i
h,b,f,h,j,h,g,h,i,h,f,d,h,j,j
c,e,h,f,h,i,j,j,d,i,c,f,i,a,e
h,j,c,b,d,g,i,b,c,a,h,c,b,d,g
e,i,b,c,c,h,a,j,g,i,h,b,j,d,i
a,e,d,d,f,j,e,g,f,a,h,i,d,g,a
e,a,g,e,i,c,i,d,i,b,d,g,h,c,a
f,c,b,g,b,h,i,h,c,e,h,d,g,a,h
g,e,c,j,d,e,a,j,d,d,e,f,g,d,f
d,j,b,h,b,i,d,b,g,c,i,d,g,i,e
b,e,g,e,a,b,j,h,j,h,h,f,a,d,i
b,e,c,e,h,b,d,f,g,j,c,b,c,j,g
a,f,a,f,a,a,c,c,g,h,b,a,c,g,i
i,h,h,g,f,e,d,g,c,b,d,d,d,f,f
i,c,h,h,f,f,f,a,d,g,b,d,g,d,h
h,a,j,e,c,j,i,e,g,a,b,h,j,e,a
b,d,i,i,f,j,g,j,e,a,c,b,j,j,j
j,g,h,g,b,g,d,h,h,a,j,i,e,e,f
b,g,a,j,c,f,g,h,e,c,d,i,c,b,a
g,h,d,i,g,i,i,f,d,a,i,c,g,d,i
f,b,e,h,d,j,e,a,e,h,g,c,i,h,i
i,f,d,c,g,g,f,d,j,g,i,g,e,c,d
c,h,c,b,e,g,e,h,e,b,h,j,i,d,a
h,g,c,h,c,g,f,j,g,j,h,a,e,a,f
a,h,a,f,f,i,f,a,i,j,a,d,i,h,g
g,i,i,b,c,g,a,a,d,b,i,e,f,b,a
i,g,g,f,j,b,j,e,b,j,b,e,i,i,b
h,d,c,d,e,f,d,b,c,j,e,h,a,g,g
f,e,g,a,b,d,c,j,d,j,i,g,d,i,h
c,i,b,b,f,f,f,e,c,f,c,b,e,a,b
b,b,a,b,h,g,g,f,i,f,e,i,f,e,i
j,f,b,e,c,c,c,e,e,a,a,g,i,e,a
b,j,i,f,b,g,b,j,h,d,d,i,j,a,e
i,c,a,e,g,e,e,d,j,d,d,h,j,c,e
j,e,a,e,c,b,b,d,j,h,g,e,c,h,a
e,c,d,g,g,a,h,j,a,a,c,b,c,e,h
c,e,a,j,i,a,c,h,c,f,f,h,e,j,a
j,c,j,d,b,e,b,d,i,h,a,e,a,d,e
c,d,i,f,a,g,i,b,a,f,b,i,e,h,i
c,j,a,g,f,a,j,a,g,f,e,a,i,j,f
j,d,h,f,j,j,b,g,h,e,e,e,g,g,i
b,d,b,d,g,g,i,c,h,c,f,c,g,d,h
d,h,d,a,b,h,j,g,i,c,b,h,e,i,a
i,f,e,e,b,c,h,h,j,h,h,h,g,b,c
e,a,a,e,b,h,g,a,a,g,f,b,g,j,i
g,b,f,e,e,b,d,h,g,h,a,a,e,c,b
b,f,c,f,f,a,d,c,c,c,a,i,a,g,h
e,j,g,f,h,h,d,c,g,b,d,h,d,i,b
f,a,j,i,c,b,f,i,e,d,b,f,f,a,j
b,f,h,h,f,f,j,h,h,b,i,b,b,d,h
b,g,e,e,h,a,j,a,e,f,e,i,c,g,a
j,a,f,e,i,c,g,a,h,i,a,j,c,i,a
f,e,g,f,i,a,a,i,h,c,f,i,i,d,j
g,g,c,f,i,b,i,b,b,f,f,b,f,g,a
i,i,d,b,g,c,b,h,b,f,b,d,h,i,e
f,e,c,i,h,a,h,d,h,d,h,c,b,a,i
i,e,j,j,b,d,f,b,a,f,f,f,g,a,d
h,b,j,c,j,i,j,g,j,f,g,g,f,j,i
b,j,h,h,f,h,d,h,a,d,b,j,d,i,j
c,e,c,b,i,c,a,f,a,a,a,e,e,g,j
i,g,d,a,i,i,a,c,d,d,g,i,g,e,e
j,f,a,f,c,j,f,h,c,b,h,i,h,i,j
g,i,j,d,f,h,i,f,f,f,h,f,f,g,j
i,j,d,c,i,d,g,f,a,j,b,e,e,e,c
b,b,g,a,b,d,h,a,a,c,g,f,f,i,i
c,e,a,d,g,f,h,d,c,g,b,f,j,f,h
h,b,i,f,h,e,i,h,h,b,d,j,e,h,i
f,b,a,e,i,a,c,b,j,a,h,f,h,a,e
h,c,e,i,g,g,h,i,d,d,a,b,j,a,d
c,h,a,d,f,e,f,d,g,h,c,g,g,b,h
b,e,a,i,a,d,i,h,a,e,j,e,a,b,c
h,c,b,a,h,a,j,j,e,a,d,a,c,h,g
d,d,g,i,a,e,i,g,h,j,b,j,g,h,i
e,e,f,c,j,f,i,e,d,c,a,i,e,j,j
g,e,a,e,f,d,g,h,h,j,b,a,b,i,c
i,a,i,f,h,a,d,j,e,h,i,c,i,a,j
h,e,b,j,b,h,a,g,f,j,i,a,g,e,j
i,i,e,g,f,g,f,d,a,b,d,i,c,d,i
f,j,h,i,a,g,i,a,g,c,i,g,g,f,b
b,c,h,h,i,a,i,e,i,f,j,d,b,a,d
h,c,e,a,d,f,j,j,b,f,d,d,e,c,f
e,d,c,h,d,b,e,h,c,h,b,c,c,h,g
d,a,a,j,e,e,g,j,j,j,b,j,c,h,d
e,e,g,g,g,f,j,g,i,h,e,b,b,h,b
g,d,a,b,c,e,i,f,h,d,h,i,e,a,h
b,d,e,d,a,b,a,i,d,j,f,g,d,a,j
h,h,j,h,e,i,c,d,i,j,h,h,f,c,c
a,e,i,d,c,h,j,g,c,j,j,b,h,c,j
a,a,h,d,e,b,b,h,f,a,i,h,e,a,i
c,e,c,h,j,f,f,f,i,a,h,a,f,a,h
h,f,g,j,b,d,a,g,d,h,d,a,h,c,j
c,d,i,g,h,j,c,c,c,h,c,a,f,g,h
a,c,a,i,j,f,a,g,b,i,h,j,j,i,d
b,f,g,d,a,b,d,a,f,h,b,c,j,e,h
i,d,c,j,c,b,c,h,h,d,a,d,d,d,e
g,c,a,a,j,j,f,b,a,f,c,b,c,c,i
g,e,i,d,f,d,h,g,j,e,j,c,j,h,j
e,h,a,b,b,h,i,h,c,b,b,c,b,a,h
h,d,a,g,e,f,a,e,g,d,c,h,f,c,j
e,c,i,i,e,d,g,b,h,d,b,d,i,h,j
b,g,f,h,j,d,h,j,d,h,b,a,b,a,a
j,a,a,b,g,c,b,f,j,c,f,h,e,e,e
e,h,c,e,i,i,i,a,i,b,d,b,h,j,c
j,h,g,a,c,j,i,h,i,f,h,a,h,d,h
j,d,d,c,i,e,h,h,a,a,c,f,g,i,j
f,e,d,d,a,f,h,c,d,f,j,g,f,f,a
e,i,f,c,i,c,f,h,j,b,h,a,g,j,h
e,b,f,h,a,d,i,j,d,c,i,c,a,c,i
a,e,j,e,h,g,b,a,a,b,d,a,b,d,f
i,f,c,i,h,a,b,d,d,a,d,b,g,h,a
d,c,d,i,a,d,j,g,g,j,j,e,g,h,g
e,j,g,g,e,h,e,f,h,a,j,i,a,g,j
a,d,i,d,c,h,i,d,c,e,f,b,f,d,j
c,i,i,b,f,a,d,f,i,j,i,i,c,j,b
j,c,c,g,c,b,c,g,b,j,j,i,a,g,b
g,a,i,a,i,e,a,i,j,b,j,b,g,h,c
g,h,d,e,d,c,h,g,c,d,b,a,d,c,h
f,c,f,g,f,c,h,f,e,h,h,i,h,f,a
h,e,i,b,g,a,a,i,j,c,i,a,b,f,f
i,d,d,j,h,a,a,j,j,j,c,e,f,d,c
f,a,c,h,f,b,g,d,h,a,f,d,e,d,c
g,d,d,h,e,e,e,j,f,j,d,i,d,j,d
b,f,h,d,c,d,e,c,d,c,h,i,d,e,a
e,h,g,c,i,e,i,d,h,c,f,b,j,c,g
f,e,h,b,i,g,j,h,b,j,b,b,b,d,a
f,f,g,a,b,j,i,e,b,j,j,c,c,j,j
j,e,a,b,c,a,g,f,b,f,b,g,h,c,e
i,f,d,d,e,a,i,d,i,e,c,h,b,j,h
i,g,h,j,b,a,f,e,j,a,d,i,d,j,h
f,i,c,j,h,h,d,j,d,d,f,d,d,g,d
b,c,c,b,c,j,d,e,d,a,e,d,c,g,a
f,h,h,i,h,e,d,c,h,i,d,h,f,c,a
f,e,h,c,e,g,f,h,f,h,b,h,h,f,e
g,g,i,c,j,a,c,c,j,h,g,h,f,h,a
h,j,a,f,c,f,i,d,i,g,g,a,d,b,j
d,e,e,c,c,i,i,j,j,h,j,c,i,d,f
e,e,j,f,f,d,e,f,d,g,d,e,h,c,j
e,i,h,b,h,h,c,b,b,d,h,e,f,j,e
c,g,d,g,d,g,j,f,e,d,h,b,h,i,j
i,i,b,e,d,b,j,b,j,i,j,j,j,c,f
h,e,h,c,b,a,i,b,c,j,g,a,e,d,g
h,g,h,e,i,e,h,a,b,c,a,e,g,c,i
d,f,a,e,a,b,j,f,b,d,j,h,e,d,h
c,i,h,j,b,d,c,a,c,e,g,j,e,d,e
e,d,i,e,g,c,h,b,b,f,h,c,g,h,h
g,b,f,g,i,j,j,h,j,h,h,h,g,g,f
b,f,i,i,c,a,h,j,j,b,i,j,c,f,j
c,c,j,h,h,j,e,h,d,b,f,e,f,c,j
a,d,h,d,f,b,j,f,e,b,e,i,e,f,j
j,f,e,d,j,h,i,a,d,i,h,i,a,i,j
g,j,b,b,h,e,a,g,b,d,c,e,a,j,b
h,a,i,h,b,a,j,g,b,f,i,d,i,g,j
j,g,j,j,c,f,i,i,h,c,h,h,a,g,j
c,e,i,f,g,d,j,f,e,b,d,c,j,a,c
f,b,c,g,j,g,i,g,c,g,c,d,h,e,b
j,d,h,c,b,a,j,h,a,c,h,h,i,h,j
b,c,c,g,h,h,h,b,f,b,d,g,e,e,a
i,g,d,b,a,c,d,b,j,b,a,a,f,e,f
b,d,c,e,e,b,a,h,e,h,a,f,g,i,a
e,d,f,c,h,a,d,d,a,h,i,f,a,f,a
g,c,b,c,h,i,d,g,b,c,a,i,e,a,h
c,c,f,e,a,a,f,j,e,b,g,g,h,b,a
e,f,h,g,i,d,d,e,f,j,g,g,c,e,a
i,c,e,f,j,f,j,g,c,b,d,i,c,i,h
f,c,j,h,c,i,e,a,d,j,j,i,a,h,i
f,g,g,d,d,f,g,e,j,f,a,d,c,i,b
c,e,b,d,c,e,c,i,f,a,g,i,c,b,c
e,f,j,a,g,d,g,a,b,c,f,f,e,i,d
g,j,j,f,d,h,c,d,c,a,h,b,d,a,j
d,d,d,i,g,j,j,f,h,f,c,j,h,d,e
a,j,c,j,i,e,i,g,b,g,h,h,c,h,i
f,f,j,e,a,c,d,a,f,a,g,i,j,d,e
h,i,c,f,c,f,d,h,d,a,a,c,a,d,a
j,d,b,a,f,g,j,a,j,h,f,g,i,i,h
a,c,j,i,h,g,g,i,c,d,c,h,c,h,i
g,e,d,d,j,a,d,g,d,e,a,a,g,g,c
g,g,i,c,d,j,i,a,d,h,a,h,g,j,g
e,c,g,g,b,b,g,d,g,f,e,a,b,h,h
j,c,h,a,f,b,b,i,e,a,h,d,b,j,g
f,h,h,g,i,j,a,f,a,a,g,c,g,j,h
e,g,h,a,d,a,c,d,i,h,c,d,c,d,h
a,b,c,g,g,c,c,e,i,d,j,h,a,j,f
c,c,h,b,h,e,g,i,g,j,e,f,b,e,j
g,e,d,b,c,j,i,f,c,c,b,i,e,j,e
c,a,c,i,i,a,c,j,j,c,j,e,a,c,e
b,c,e,g,c,j,g,a,f,a,a,b,g,g,b
h,h,g,i,j,e,g,j,j,e,a,j,h,g,i
j,d,g,g,h,c,d,g,a,e,a,j,b,j,e
g,i,b,i,b,g,b,b,j,d,d,d,b,i,i
a,h,b,g,a,a,j,j,b,h,j,f,g,f,f
b,e,b,f,d,h,c,h,g,i,i,f,b,b,g
g,a,j,d,g,b,g,h,c,g,a,a,e,h,i
i,e,a,a,e,d,e,f,j,f,b,f,a,h,h
e,h,h,j,i,h,j,g,j,b,h,g,j,h,h
a,g,j,a,i,h,a,h,d,h,d,h,f,j,h
d,g,h,h,b,h,i,c,d,d,a,i,f,d,d
e,b,f,f,g,d,d,c,j,h,a,e,h,i,d
h,b,e,h,f,c,g,h,e,j,d,i,g,a,g
c,a,b,b,d,d,h,f,g,i,i,b,d,d,e
i,d,h,d,h,g,c,e,f,d,j,g,b,i,g
i,j,c,d,c,g,g,d,f,j,b,j,g,c,h
d,c,e,b,f,f,j,g,d,j,e,b,a,g,j
j,h,g,f,g,j,i,c,b,a,f,d,b,b,j
e,d,b,h,c,j,i,j,a,i,g,c,g,g,d
c,i,c,i,j,g,e,b,h,i,h,c,d,c,j
b,j,j,i,h,d,f,e,c,j,i,f,i,i,a
g,a,g,j,g,d,c,b,i,c,j,d,f,i,i
g,d,j,h,e,d,h,d,j,b,j,h,d,h,e
g,c,i,h,c,c,j,a,g,i,f,f,i,b,i
c,g,g,j,h,g,j,c,i,f,h,g,e,i,f
j,f,c,i,j,e,h,g,c,b,h,a,g,c,c
j,j,e,i,e,h,i,e,e,c,i,a,f,d,f
i,j,a,e,b,d,d,b,c,f,c,i,i,e,a
e,a,b,c,b,i,f,d,b,i,d,d,e,h,h
a,j,g,b,b,e,j,e,d,g,j,b,a,c,i
i,g,i,a,g,d,g,j,b,a,i,c,h,i,a
g,a,f,c,f,c,c,e,d,g,f,b,h,g,a
f,c,a,b,i,i,g,g,h,i,a,j,j,d,c
g,j,i,e,b,a,j,d,a,f,j,i,a,g,i
e,i,h,f,b,g,e,e,d,f,j,f,g,a,g
h,e,i,c,b,j,e,j,j,h,a,a,b,a,f
j,e,a,d,a,h,c,j,d,j,d,h,e,g,i
j,g,d,i,d,i,i,e,h,b,f,b,d,e,a
b,f,a,g,d,i,c,h,d,a,j,b,g,h,g
a,f,e,f,i,g,j,g,g,h,i,a,j,g,i
g,c,b,f,i,a,h,i,c,f,f,f,g,c,c
j,c,b,i,a,e,i,h,c,a,d,j,i,i,j
f,j,j,c,e,g,h,j,g,h,b,h,e,f,i
a,c,g,e,e,e,g,g,j,a,a,f,i,h,e
b,j,i,g,b,b,i,a,c,b,b,f,j,d,j
i,h,i,h,g,h,j,i,a,i,a,c,c,h,j
a,j,g,g,g,f,j,j,g,b,b,i,h,f,j
c,c,g,b,a,j,b,f,b,h,a,j,a,b,j
f,h,a,i,b,j,j,d,i,e,a,a,e,j,a
h,j,c,b,i,c,c,g,d,f,c,f,b,g,f
a,e,g,d,e,g,d,e,f,j,c,g,i,g,j
b,i,a,d,j,j,c,f,i,g,j,h,e,h,a
g,c,e,h,f,g,h,c,e,b,d,a,j,h,j
c,d,c,i,b,b,i,c,d,j,f,f,i,g,b
h,d,h,f,g,g,g,g,b,a,d,d,b,b,j
j,i,j,b,j,d,f,c,d,h,a,h,a,b,a
d,d,h,a,c,h,d,a,d,a,h,d,e,a,f
b,b,h,g,h,d,c,j,i,h,c,f,j,d,b
i,a,g,d,i,c,c,g,f,g,g,h,i,g,f
g,b,j,b,i,a,b,b,j,h,b,d,e,e,g
b,g,d,e,h,i,i,h,h,e,h,b,h,h,d
g,e,i,i,c,b,f,a,c,f,c,f,i,h,f
j,a,a,c,a,d,b,h,d,e,e,f,e,c,g
g,e,h,a,j,i,j,a,c,d,h,j,b,b,h
j,f,f,h,f,i,d,a,a,h,f,d,a,f,h
j,d,c,e,j,j,j,a,i,g,g,g,f,e,d
d,d,i,e,b,h,d,j,a,d,e,g,i,c,h
e,c,j,d,g,c,h,g,f,b,b,g,e,c,h
