var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
d,c,c,f,e,h,a,h,j,j,e,j,j,g,f
c,e,a,g,j,e,b,d,i,b,b,g,c,d,a
g,i,h,d,h,b,b,c,j,b,c,f,f,f,b
d,f,d,j,c,b,a,f,g,h,j,c,f,f,h
h,c,a,g,d,f,e,b,j,e,g,b,j,d,c
e,b,a,i,d,b,c,h,j,j,i,c,g,c,h
d,d,b,e,a,e,h,j,g,d,g,g,i,e,d
f,d,j,d,e,j,c,b,a,j,d,f,c,h,d
b,b,c,f,b,j,a,g,g,j,h,g,d,a,h
b,g,j,g,c,d,a,j,j,d,c,a,a,i,g
c,h,d,i,b,d,i,h,j,d,a,h,h,g,i
d,i,b,c,a,j,g,a,j,b,b,c,f,a,a
c,b,d,j,h,h,i,d,h,a,a,d,j,c,a
d,j,d,d,h,f,b,b,b,g,g,i,i,c,c
e,a,b,h,f,c,d,b,b,c,h,a,d,b,i
f,e,j,i,b,e,i,c,f,c,f,b,a,e,j
c,a,f,g,i,c,j,c,j,d,c,j,f,i,h
b,h,c,h,f,g,a,c,a,i,i,f,g,c,a
d,j,c,d,a,d,b,g,h,i,a,e,j,i,a
f,j,a,b,a,c,a,e,a,h,j,b,d,c,a
d,g,i,c,f,e,b,h,d,c,j,g,c,h,e
d,i,a,h,a,j,b,b,j,d,i,f,j,b,d
a,j,c,g,b,a,a,f,i,h,d,h,a,f,j
j,c,j,h,i,h,i,j,h,h,j,d,c,c,j
f,i,d,c,h,d,f,i,h,a,a,i,e,c,h
b,c,j,h,b,j,b,b,i,h,f,g,b,a,b
j,f,j,e,i,c,a,c,f,j,j,f,j,e,f
e,g,a,e,g,f,a,c,a,d,j,c,c,c,d
d,f,c,d,b,b,h,f,a,j,i,a,d,d,f
d,j,a,h,a,h,g,f,j,h,e,f,g,h,d
d,i,d,j,j,i,a,d,j,h,c,h,i,i,j
b,c,d,b,d,f,b,d,h,a,h,i,f,d,a
d,j,a,g,g,i,b,j,i,e,b,g,c,i,f
d,c,a,h,a,h,a,e,a,h,i,g,e,i,f
h,f,f,e,g,c,b,e,h,i,f,j,i,c,e
d,b,h,i,g,g,b,c,f,j,i,e,h,b,b
d,g,i,j,a,d,g,j,i,d,a,a,c,i,a
c,c,f,f,f,h,c,h,g,a,b,c,e,j,f
b,b,a,e,a,h,i,e,f,i,d,a,j,c,a
c,c,j,a,f,g,a,c,c,d,a,b,b,j,a
d,c,j,h,d,f,g,f,j,b,g,f,f,b,h
d,d,a,d,j,h,a,c,h,d,g,i,e,e,f
g,j,c,h,f,e,g,d,b,b,a,a,g,f,b
c,c,d,d,d,d,c,i,e,i,e,i,e,b,b
c,g,a,h,h,e,e,j,d,j,b,j,b,a,c
h,i,i,b,a,g,h,c,e,d,h,h,c,f,j
b,f,g,h,d,a,j,e,j,d,g,h,c,j,c
b,c,i,d,a,h,a,c,c,j,h,b,j,b,j
f,f,a,f,f,h,h,d,a,e,b,h,j,g,h
a,f,d,g,f,g,j,b,c,f,b,h,b,c,b
c,j,e,h,a,j,h,g,c,d,c,a,h,g,a
d,a,i,h,c,c,i,d,i,i,h,j,e,i,a
d,j,d,g,g,d,g,d,j,e,f,f,b,i,b
b,a,g,h,e,j,a,e,j,e,f,a,e,c,h
d,c,d,j,g,h,h,f,j,c,i,a,e,f,a
d,b,b,c,d,f,f,b,f,b,i,e,e,b,f
b,j,b,a,j,i,j,f,b,a,d,i,d,b,j
g,e,f,d,d,j,j,h,j,d,h,j,j,j,j
b,h,g,e,b,d,g,f,g,b,g,f,f,f,d
b,h,c,i,h,j,i,b,j,j,a,h,j,h,c
d,f,j,g,b,b,a,c,i,d,c,h,j,g,a
d,c,c,h,b,h,g,g,h,i,g,i,d,a,g
e,e,c,j,c,h,j,d,c,h,g,g,a,f,b
b,f,f,e,e,d,i,a,j,d,h,f,f,h,f
i,f,j,c,h,c,h,d,i,h,e,f,d,i,j
d,b,c,f,a,d,c,d,f,a,f,h,f,c,a
i,j,h,a,h,h,c,d,j,i,j,f,b,b,a
b,c,c,b,f,e,a,c,e,j,j,a,a,d,c
c,g,i,i,b,f,b,c,b,e,e,h,j,b,a
g,e,f,i,j,b,i,d,f,h,g,a,f,a,b
c,f,i,b,c,e,i,c,i,f,i,j,j,c,e
f,a,i,b,f,i,c,f,i,j,f,f,h,g,f
c,b,j,c,i,d,e,h,g,d,b,f,f,c,j
f,c,c,a,a,f,a,e,i,d,f,b,e,c,b
e,c,d,g,i,d,c,a,j,b,f,e,f,g,e
a,f,a,d,b,j,g,f,c,h,a,d,a,e,c
i,e,c,b,a,b,a,j,i,j,g,f,d,i,d
d,a,i,j,a,f,a,f,j,g,h,f,a,c,c
c,f,i,h,f,a,a,a,e,b,b,f,h,h,f
e,i,b,b,b,j,b,d,h,h,a,c,i,c,g
c,i,i,b,e,f,a,d,c,j,c,h,g,b,d
d,f,c,e,b,f,c,j,i,a,a,h,e,c,d
c,e,i,d,i,j,a,d,i,b,j,g,j,b,a
g,j,d,h,f,b,i,i,j,d,a,f,e,f,g
h,a,j,i,e,b,f,e,i,d,f,h,j,h,f
c,f,f,e,h,h,a,c,j,d,b,e,e,e,f
c,e,i,j,a,j,a,d,j,i,c,b,h,c,f
b,b,c,d,d,j,b,b,j,j,g,h,j,h,a
e,g,a,b,i,c,b,d,a,d,d,h,c,c,a
d,e,a,j,d,b,a,d,h,b,e,b,j,d,a
b,b,c,f,a,d,a,f,c,d,i,f,i,f,c
g,j,i,g,h,b,b,a,j,h,g,e,h,j,f
e,d,g,a,b,j,b,b,a,h,j,f,a,c,g
c,f,a,f,a,d,e,e,i,d,i,a,j,c,b
d,e,a,d,b,i,g,b,i,a,h,f,a,c,f
e,h,j,h,a,e,b,f,i,g,f,g,g,f,e
i,b,g,i,f,j,a,c,h,g,g,g,e,g,g
b,b,c,i,f,g,a,j,g,j,f,f,j,d,h
a,i,a,d,f,e,h,h,g,b,h,g,j,d,d
h,f,g,g,d,d,c,c,j,h,i,a,g,b,d
g,e,a,h,f,b,e,f,a,d,f,f,j,i,b
i,d,c,b,d,i,g,c,i,i,e,c,e,g,i
d,a,j,j,f,e,a,c,c,f,f,i,b,c,a
b,g,b,b,g,b,b,b,a,h,g,c,a,g,a
j,j,j,a,d,j,a,g,j,d,j,h,d,i,f
b,d,a,a,g,a,h,h,b,h,j,h,f,e,a
b,h,i,d,b,j,b,g,j,d,j,a,g,e,f
b,c,a,f,j,c,d,i,j,h,a,i,a,c,d
i,e,c,b,a,b,h,d,e,a,d,e,a,d,d
d,e,d,h,b,h,h,b,h,d,e,b,d,e,a
j,j,a,g,f,h,i,g,h,g,f,g,j,e,f
b,i,i,i,b,j,g,j,i,j,b,a,d,d,b
c,a,j,b,e,g,b,a,b,d,i,h,c,e,i
b,f,a,h,b,j,e,d,a,b,f,f,h,e,f
d,c,c,e,f,d,a,i,i,g,i,b,g,c,j
a,f,f,j,j,b,g,d,h,h,d,f,a,d,f
c,h,f,h,j,e,i,b,j,a,i,f,a,e,d
b,f,h,d,a,c,b,d,f,h,j,d,e,b,d
c,j,d,b,j,c,b,g,e,i,f,a,i,c,j
d,b,b,j,f,a,g,b,g,b,f,i,j,a,f
b,b,c,g,a,e,b,b,e,d,d,i,j,b,f
j,a,j,j,i,j,a,c,j,c,b,d,c,e,h
b,a,j,j,d,j,d,j,g,e,j,d,b,b,f
c,c,a,d,a,h,f,c,a,a,g,e,j,c,a
g,f,a,j,f,a,e,b,c,d,b,g,b,g,f
h,b,f,e,f,i,c,g,b,b,i,f,b,f,c
f,f,c,a,j,j,i,f,c,h,j,e,g,e,b
j,h,d,g,a,c,a,f,j,h,b,b,f,f,a
d,b,d,a,d,g,e,d,d,b,i,f,a,g,d
b,j,j,a,b,g,g,j,a,d,g,f,j,c,e
d,i,b,e,j,b,a,e,j,b,b,j,a,g,d
a,a,c,h,h,j,i,e,a,d,g,c,j,f,f
c,a,c,f,b,f,b,c,a,h,g,i,i,a,a
e,c,i,g,d,f,a,d,i,j,f,e,b,a,f
b,e,d,g,b,a,f,g,b,g,d,h,b,i,a
a,e,c,b,f,b,a,h,j,d,d,f,c,i,b
d,a,a,b,g,c,f,h,j,c,i,g,c,j,g
f,e,e,j,d,d,e,g,e,b,f,a,f,f,e
d,f,c,g,f,d,a,b,j,h,h,f,j,a,c
e,e,d,c,g,c,f,d,c,a,i,b,i,e,b
d,h,d,g,f,c,g,j,g,j,i,f,j,j,i
g,b,j,d,j,d,f,b,h,j,f,f,b,h,f
d,j,d,a,d,c,c,c,b,j,e,b,j,c,f
d,j,i,d,e,d,b,a,b,i,h,g,b,h,f
g,f,i,h,b,c,a,i,c,d,c,f,j,g,d
d,e,j,b,c,a,c,b,b,d,g,f,h,b,c
c,a,c,b,i,b,b,b,b,j,c,g,d,i,j
d,g,i,b,f,g,g,b,f,h,h,j,d,i,d
c,c,a,d,j,d,g,d,i,i,j,g,i,g,g
c,f,b,c,b,c,f,e,b,a,d,f,a,f,e
d,g,j,h,f,g,a,b,e,j,c,h,f,f,h
c,c,f,h,f,d,e,b,b,h,b,h,j,f,a
c,b,j,b,a,d,a,d,e,j,d,g,j,c,b
e,f,g,b,c,f,b,b,b,d,f,g,a,i,d
d,c,b,b,h,d,c,f,b,h,i,i,d,b,j
j,b,a,a,c,f,g,j,d,j,j,a,f,c,f
g,e,e,f,d,c,f,b,d,j,c,h,j,g,f
d,i,c,d,b,b,b,e,b,d,c,d,c,f,f
f,i,e,g,a,b,a,d,i,d,h,h,a,e,a
b,g,h,d,d,c,j,d,i,j,f,e,j,h,i
e,d,j,d,j,j,g,b,j,d,c,g,a,i,j
c,h,a,f,h,f,c,c,a,j,f,b,d,c,j
a,e,c,h,c,c,c,c,j,g,i,i,d,b,i
e,j,c,a,g,j,h,f,a,h,g,i,f,g,j
h,b,j,c,j,b,b,c,j,j,j,i,j,c,e
i,b,c,d,a,f,d,c,g,b,c,b,j,c,c
c,b,d,i,i,b,e,b,g,i,i,e,f,b,e
d,f,c,c,i,e,e,h,h,j,c,b,e,d,f
b,g,d,d,b,b,a,c,b,h,b,g,j,i,a
h,g,c,b,c,d,a,i,g,h,f,h,j,f,j
b,f,h,h,i,a,e,h,j,g,f,a,f,f,a
g,f,j,g,b,h,g,c,i,b,a,e,a,f,a
c,i,c,h,d,j,h,c,g,j,a,g,j,b,b
b,e,c,h,b,h,j,f,j,h,g,j,g,f,g
b,f,b,h,e,h,h,i,i,d,h,a,d,j,c
i,f,d,h,d,h,g,e,c,i,e,g,j,h,j
b,c,e,h,j,b,c,d,j,d,f,j,c,g,c
c,a,d,a,b,g,g,g,j,b,c,d,g,b,a
c,b,i,h,f,j,c,i,h,h,j,j,d,c,f
d,f,i,j,b,a,i,g,f,d,d,e,g,f,i
d,d,i,h,e,b,a,b,f,d,j,e,h,e,j
c,e,f,h,b,d,e,h,i,j,b,f,i,f,a
g,b,j,e,d,e,c,b,d,j,j,g,e,d,a
i,j,a,f,h,g,h,b,i,h,i,g,f,f,h
h,g,c,g,b,h,c,c,j,d,f,d,g,j,h
f,i,b,g,i,e,e,g,b,e,e,h,f,j,f
b,j,c,g,f,b,a,c,i,g,j,i,j,b,g
b,j,j,h,e,g,e,e,j,b,c,e,a,i,a
b,f,c,h,b,j,b,h,g,b,j,f,j,c,c
f,i,j,g,c,g,g,a,j,h,e,a,h,g,c
h,b,f,h,f,c,b,f,i,c,b,f,j,f,j
d,f,a,h,d,e,b,c,i,c,d,j,f,f,b
c,c,c,j,f,j,h,c,j,d,g,j,h,i,d
g,j,j,a,b,i,a,b,a,h,i,j,f,c,g
d,e,c,h,e,j,b,g,b,d,j,g,j,g,f
c,c,e,c,b,g,a,b,i,j,c,f,e,a,j
a,e,a,g,a,g,a,b,b,g,g,i,a,a,b
j,e,j,e,d,c,i,j,g,j,a,c,g,i,g
c,j,d,e,j,b,g,i,g,f,i,h,c,b,b
c,f,a,h,g,c,a,f,i,f,g,b,j,f,d
b,e,c,f,f,e,c,a,f,d,a,g,f,c,f
i,e,a,g,a,j,b,d,i,d,c,c,b,j,f
c,c,d,e,d,b,a,c,e,j,a,b,j,f,a
c,a,a,f,c,j,a,c,a,i,a,f,c,j,f
h,f,d,h,f,j,h,f,f,b,b,i,e,c,f
e,h,j,h,d,c,b,b,c,j,a,j,h,e,g
d,f,e,d,c,h,e,b,j,c,j,h,g,g,j
d,g,e,c,b,e,b,a,j,d,i,h,f,g,d
e,h,a,a,b,f,a,d,a,h,d,j,j,b,a
f,c,j,g,d,d,a,j,c,i,e,d,i,i,c
f,g,j,b,b,c,h,i,g,a,f,j,c,e,a
a,c,a,h,b,d,f,b,j,e,g,d,d,j,d
e,e,d,h,f,b,b,i,f,b,i,h,d,e,h
h,b,b,j,f,c,d,c,h,c,b,b,i,c,a
b,j,d,c,f,i,g,d,i,f,h,a,a,e,j
d,h,j,h,j,d,g,d,j,h,g,i,g,h,g
e,e,a,d,a,j,a,b,j,a,g,f,j,c,e
d,f,d,g,j,j,c,e,i,d,c,a,d,a,a
j,f,d,h,h,c,e,a,e,a,f,j,j,i,b
d,f,g,d,b,f,e,b,j,e,j,f,h,h,f
b,j,d,d,i,j,b,b,j,a,g,j,c,f,f
a,j,e,g,a,a,f,g,a,i,a,h,a,e,c
d,g,a,j,j,g,g,d,e,d,i,h,a,c,b
j,j,e,h,f,j,d,c,a,c,g,i,a,d,a
a,c,c,c,a,b,g,j,i,i,j,g,a,a,d
i,e,b,d,c,h,a,d,b,d,j,h,j,i,h
d,g,f,f,b,e,h,b,i,b,i,a,j,a,f
d,c,a,b,j,e,h,c,i,j,e,g,j,g,e
e,i,c,f,a,d,b,c,a,j,f,d,h,f,b
d,h,d,h,f,e,h,h,c,f,a,f,f,h,g
a,b,f,b,a,j,h,d,a,d,d,g,j,b,g
d,d,a,g,b,e,a,a,j,h,h,f,a,c,a
c,e,a,g,a,c,g,d,j,a,g,c,d,b,g
f,f,j,h,b,h,g,c,b,d,d,f,g,i,d
d,i,c,f,f,a,a,c,h,e,c,h,h,c,b
b,c,d,d,d,c,a,b,h,a,i,c,f,f,d
h,e,a,a,a,e,a,h,c,e,i,c,a,b,b
h,c,j,d,a,j,f,b,h,b,c,g,e,e,f
i,c,h,a,d,d,a,j,j,j,h,b,j,i,a
i,h,j,f,e,h,a,b,d,b,j,b,c,h,b
b,b,d,j,d,a,h,c,e,b,i,a,c,g,b
a,h,d,h,a,d,a,j,j,d,a,g,j,i,d
h,i,f,h,i,h,a,c,c,b,i,f,j,f,h
d,b,f,d,f,g,e,c,i,i,b,f,d,c,i
h,f,c,h,e,j,a,c,f,d,d,g,j,c,a
d,e,f,g,g,g,a,f,j,f,i,h,a,e,e
i,e,d,b,h,b,e,b,i,j,j,d,j,c,a
b,g,d,d,i,c,i,b,a,e,j,f,j,h,f
c,e,d,c,a,c,e,b,a,h,a,g,g,a,j
g,e,a,i,d,c,j,c,i,h,h,f,f,i,a
h,a,f,g,j,d,e,c,i,d,i,g,j,j,j
h,f,d,j,d,i,e,f,i,h,j,b,i,a,a
h,f,i,f,b,j,c,i,i,g,a,g,j,h,f
b,a,d,i,g,d,f,c,a,h,b,c,b,b,j
e,b,h,g,g,d,a,e,b,i,g,f,a,c,a
a,f,h,b,c,b,j,c,e,h,e,c,c,f,c
d,g,a,h,d,c,e,h,h,a,f,j,h,a,e
c,b,i,d,g,d,c,b,e,i,j,f,b,b,j
c,f,a,h,a,i,a,j,f,j,j,e,j,a,a
a,f,d,h,a,i,g,b,g,h,a,f,f,a,f
c,j,a,h,f,c,e,b,e,e,f,h,a,g,i
b,j,g,d,f,c,g,h,g,h,b,h,a,f,d
f,e,d,g,b,j,f,j,d,d,f,f,j,c,j
g,h,g,b,a,j,g,g,e,h,a,f,h,b,a
i,c,f,d,b,b,b,d,i,i,i,g,c,a,d
c,e,d,d,d,f,b,b,j,a,d,g,j,b,g
d,e,h,h,f,j,d,d,j,h,e,i,h,c,i
b,b,f,d,h,c,b,d,a,j,j,b,g,c,e
g,i,i,d,a,g,a,e,i,c,d,f,g,g,e
b,c,a,j,a,b,b,d,g,g,h,a,f,g,a
d,b,j,i,h,i,i,b,i,d,e,a,a,a,j
h,f,e,h,f,c,a,c,b,f,f,g,e,e,b
h,a,g,g,c,c,i,g,i,a,j,j,j,g,i
d,f,j,g,e,f,g,f,i,j,i,g,e,e,h
b,f,a,a,a,g,a,d,a,d,b,g,i,c,d
c,b,i,b,j,b,a,d,a,h,h,f,h,g,a
f,e,g,h,c,b,g,e,i,g,a,j,c,j,a
e,c,f,c,f,d,g,h,j,f,j,j,e,f,c
j,b,d,d,a,c,e,f,d,e,f,f,d,e,h
c,c,e,j,j,c,b,h,j,j,g,a,c,b,g
e,g,f,h,j,g,e,b,e,h,j,g,c,h,h
d,c,f,d,c,c,d,d,j,f,i,i,i,e,c
e,b,a,h,h,i,a,h,i,e,a,c,j,j,b
f,e,f,h,i,f,a,d,j,g,e,f,c,d,f
h,e,a,g,d,h,b,e,i,d,i,h,j,g,i
c,g,e,h,a,c,a,c,b,i,c,f,c,b,a
b,a,j,h,a,c,a,c,c,i,e,a,i,i,i
b,e,j,h,a,c,i,f,i,c,g,a,b,c,d
b,a,i,h,d,f,a,e,j,i,f,g,g,e,h
e,j,b,j,b,f,g,c,g,f,f,g,c,e,a
j,h,i,h,g,a,g,j,a,g,d,c,a,g,a
d,f,i,j,e,d,a,j,h,d,f,h,d,d,f
j,c,j,a,b,i,a,b,j,d,b,h,c,b,h
j,a,h,g,f,g,c,j,j,b,h,j,f,j,c
c,e,c,e,f,b,d,j,a,j,j,h,i,j,g
a,a,c,g,c,c,h,f,e,b,j,f,e,e,j
d,j,e,d,c,d,c,h,d,d,h,f,a,j,g
h,b,f,c,j,c,h,b,i,g,f,d,f,i,a
c,c,c,a,d,j,g,a,e,h,c,b,h,c,a
b,a,j,b,j,f,b,b,e,d,f,b,d,f,h
b,a,i,h,h,d,c,c,f,d,b,a,a,e,e
h,j,j,d,b,a,e,d,i,j,i,g,c,g,h
a,b,a,d,a,c,d,g,i,d,c,g,j,i,g
h,e,j,b,f,j,a,b,j,b,g,a,a,f,h
e,f,b,h,h,c,a,b,d,j,h,j,f,b,j
d,e,i,i,b,c,b,e,j,e,b,f,a,c,f
b,h,a,i,d,j,d,f,g,h,j,f,f,c,j
c,d,h,h,b,b,a,i,b,h,d,g,a,a,d
b,c,b,e,i,b,i,j,g,i,i,g,f,g,a
d,b,d,g,a,c,e,h,i,h,f,f,a,j,f
c,e,d,g,a,f,e,j,h,d,h,j,b,b,f
a,b,h,g,b,h,c,a,c,h,j,e,f,g,f
b,c,e,h,d,h,c,i,a,h,j,j,f,i,a
g,b,j,h,f,g,h,d,a,j,f,h,f,g,f
a,b,c,b,j,i,g,j,h,j,b,i,b,c,d
i,a,i,c,b,f,i,h,j,d,d,c,j,j,a
f,a,d,h,h,h,e,d,j,h,b,j,i,c,c
c,b,d,e,i,c,c,g,j,h,d,j,h,g,d
i,c,g,d,j,d,a,d,j,a,h,f,e,c,d
c,e,j,f,c,j,b,f,b,d,f,d,e,e,a
j,f,d,b,c,c,g,h,g,j,j,e,i,c,i
i,b,c,a,b,e,d,d,i,j,e,h,j,e,a
h,i,d,j,g,c,d,g,e,d,f,f,j,f,f
j,f,a,b,e,c,a,c,e,b,a,f,j,c,a
e,b,e,h,a,d,e,d,h,i,h,f,a,a,d
c,e,c,d,h,j,a,b,j,c,j,a,a,g,h
f,c,j,a,c,a,a,i,f,e,b,b,e,c,i
d,e,a,d,e,d,e,b,h,j,h,h,d,i,j
h,e,i,h,f,c,b,b,j,c,i,b,j,g,j
d,e,a,d,f,f,b,e,f,e,c,f,j,c,i
f,f,c,h,f,c,b,f,a,b,f,h,f,i,b
c,f,j,j,g,g,a,e,a,h,i,a,f,e,j
b,f,j,i,e,j,a,e,j,d,f,g,j,i,j
c,c,d,j,i,e,j,f,i,j,c,i,h,d,j
a,f,e,h,b,e,f,d,i,d,f,f,h,b,f
e,j,c,h,d,c,b,h,c,i,f,j,j,h,a
b,j,d,f,c,f,a,f,j,j,a,f,c,c,f
d,e,i,h,f,a,e,d,i,d,a,f,a,c,c
d,f,c,c,e,c,a,c,i,a,i,f,a,a,f
d,e,j,h,e,j,e,a,e,h,d,f,h,f,f
e,j,a,h,g,g,g,f,j,b,h,j,c,c,e
h,j,j,a,i,a,b,b,j,i,i,h,c,h,j
b,h,a,d,d,d,i,d,h,e,f,g,e,b,d
h,b,c,e,a,c,g,c,j,c,a,g,j,f,f
c,b,f,h,a,b,e,b,c,e,g,a,f,e,e
d,a,a,j,h,f,d,d,i,e,d,f,b,c,c
a,g,j,h,c,j,c,f,j,e,c,c,j,i,a
c,b,j,h,b,j,g,b,b,g,j,a,h,j,a
j,j,d,b,a,j,i,f,h,j,j,h,j,a,f
c,f,c,h,g,c,g,c,j,f,g,d,j,i,a
h,j,f,d,d,j,f,j,b,g,j,g,h,b,g
h,c,g,i,f,c,c,h,j,a,h,b,e,d,h
b,a,a,h,d,j,j,f,a,a,j,f,f,a,a
h,e,f,b,d,i,e,b,j,h,g,e,f,i,e
i,e,d,i,i,f,e,f,i,h,c,e,j,a,b
