var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
h,f,d,f,j,h,g,g,d,h
g,h,d,g,b,d,d,d,b,a
f,i,a,f,j,i,e,g,i,j
h,c,a,i,d,a,j,a,e,g
e,a,b,h,b,a,f,c,g,j
b,g,j,c,b,g,f,a,e,h
c,d,c,c,d,a,f,b,d,h
d,a,c,b,g,f,b,h,h,h
j,f,g,i,e,b,j,c,f,c
a,b,e,d,h,g,c,h,e,i
h,d,j,b,e,j,a,f,c,d
d,i,i,j,j,a,h,g,i,b
d,e,d,h,c,e,g,d,f,d
g,d,a,b,h,i,g,i,a,i
j,f,i,d,i,g,h,g,d,g
b,f,d,j,b,g,h,f,i,i
g,e,j,i,h,j,c,a,h,h
d,f,d,i,g,h,b,f,j,i
b,g,f,e,e,a,b,d,b,g
f,e,c,f,j,h,d,a,h,g
h,j,f,g,j,d,i,g,c,i
g,g,c,g,a,e,j,g,e,i
j,h,h,d,e,f,d,h,c,e
b,g,i,e,g,g,j,a,e,c
b,j,f,j,a,c,e,j,h,h
g,b,j,j,b,f,c,i,b,d
i,j,j,j,e,e,b,a,b,a
g,e,f,c,b,g,c,f,h,b
g,h,h,f,j,c,e,g,j,f
d,a,i,f,c,d,a,d,f,f
a,a,h,a,e,d,j,a,e,a
c,i,e,f,e,b,j,g,f,f
f,h,b,a,h,a,b,i,a,a
f,b,f,d,a,f,a,i,c,d
a,j,i,b,f,c,i,h,h,i
b,b,g,h,f,c,f,i,c,b
j,h,f,f,i,a,a,f,c,h
j,j,f,h,g,h,g,i,a,g
c,g,h,a,c,j,i,h,c,d
g,b,f,j,a,a,a,c,h,c
f,i,i,h,i,i,g,a,c,e
h,c,a,b,i,e,f,g,i,f
a,g,i,c,f,g,g,i,i,j
a,d,b,i,b,e,b,g,j,j
c,i,c,j,h,j,g,j,j,e
h,g,e,g,f,f,g,c,d,g
d,c,g,i,b,a,h,b,c,d
h,i,i,i,a,g,i,g,c,i
h,j,b,j,f,d,b,e,h,g
a,h,i,a,i,a,i,h,a,j
g,c,d,b,f,c,f,g,f,a
e,i,f,f,a,g,h,g,g,g
i,e,j,c,f,f,g,i,a,e
b,j,d,d,e,a,g,i,d,j
i,f,j,h,g,j,h,g,a,f
c,f,a,f,g,e,e,a,g,f
e,j,g,f,b,b,c,i,c,g
a,c,a,h,f,g,f,f,a,j
f,g,f,b,j,a,d,j,j,i
h,d,e,f,f,f,i,b,f,j
g,e,i,i,b,b,b,c,b,i
h,j,c,e,g,g,d,j,i,e
a,h,g,e,e,h,a,e,j,h
g,g,b,g,b,a,f,c,c,g
d,a,b,c,c,b,a,g,g,h
c,e,d,c,i,e,i,h,h,e
e,a,j,j,j,h,e,b,c,a
g,b,b,g,d,i,c,c,c,h
j,b,j,a,e,e,c,j,b,h
h,f,g,g,h,a,i,i,i,d
e,d,a,d,a,a,c,e,f,d
d,h,f,j,f,g,c,b,b,c
d,j,i,f,c,e,j,e,i,f
f,c,c,b,a,j,d,a,c,e
f,c,g,g,h,j,f,h,a,h
g,g,f,b,c,e,b,g,g,i
f,d,f,g,c,f,g,a,e,f
e,c,g,c,i,i,a,j,e,d
c,c,f,d,b,h,d,e,h,b
d,c,d,d,e,e,h,h,f,g
a,i,j,c,j,b,a,f,e,g
a,i,e,h,e,e,h,c,j,h
j,e,c,c,f,h,h,f,i,j
h,f,c,b,b,i,c,b,g,c
d,b,g,c,a,c,b,i,d,d
e,e,g,b,d,g,g,i,f,i
h,h,g,a,c,f,a,g,d,d
d,i,b,e,c,j,d,g,f,a
b,h,h,g,g,a,b,i,g,e
f,e,f,j,j,f,f,b,i,j
h,j,b,f,j,f,h,g,c,b
c,j,f,i,j,f,j,d,b,d
f,c,a,a,f,a,c,d,a,f
h,c,e,i,h,i,d,g,a,b
a,i,g,d,c,g,h,h,a,b
b,f,f,c,b,c,g,j,a,j
b,j,j,e,e,c,d,d,j,c
c,d,e,d,d,d,i,c,b,i
h,e,c,a,c,e,j,f,c,g
h,j,g,i,h,e,f,f,g,b
a,b,j,c,f,c,b,c,g,b
i,a,b,e,b,a,h,i,f,j
d,i,c,j,i,a,a,i,j,h
g,f,b,i,e,e,g,a,e,j
i,d,i,i,e,i,i,i,d,b
a,j,c,j,b,c,i,d,e,b
h,e,d,c,f,h,g,b,f,j
h,a,e,c,e,f,j,j,i,g
a,a,h,h,a,b,c,i,f,h
f,i,g,f,a,d,e,a,g,b
e,a,c,c,a,i,g,j,b,a
f,c,i,g,i,a,b,e,c,d
d,i,a,f,h,i,a,j,b,a
e,d,h,d,j,b,d,b,h,b
d,a,f,h,a,i,c,a,g,c
f,j,i,a,a,c,b,j,j,f
j,h,e,f,h,e,b,f,c,f
d,e,c,e,d,f,a,f,a,i
h,j,d,c,g,b,j,j,a,g
i,d,h,h,c,b,a,g,b,h
e,g,e,a,j,c,b,b,j,f
g,d,g,j,j,g,g,e,f,e
h,d,g,c,g,h,j,g,h,h
g,a,d,f,g,c,g,h,d,f
e,d,a,h,i,a,h,b,i,h
h,e,i,b,a,d,j,c,h,j
a,e,i,i,i,h,i,e,g,b
e,a,c,b,i,d,i,e,j,g
a,c,c,d,d,e,f,i,d,b
h,e,h,c,h,e,i,a,e,c
c,a,j,d,j,i,a,b,b,g
f,d,c,c,g,c,c,i,j,c
i,b,h,e,f,d,a,h,e,a
h,d,e,f,i,c,g,d,a,j
a,i,j,c,a,j,b,f,b,i
h,e,e,a,i,c,d,i,c,h
h,b,j,f,f,a,e,d,b,f
c,f,c,g,e,c,c,c,b,h
i,c,f,c,b,a,a,f,e,f
b,i,c,i,g,i,h,j,j,b
b,c,b,d,j,c,f,i,b,f
i,j,d,h,b,b,c,g,f,c
d,a,e,c,e,j,f,c,f,e
h,e,h,j,g,a,f,g,a,c
d,h,f,g,f,b,i,i,h,d
h,g,a,i,h,b,c,g,g,a
h,f,j,h,f,f,i,c,c,a
c,f,i,h,a,f,c,g,g,a
f,d,b,e,i,h,g,d,j,b
j,j,e,g,b,b,a,f,b,b
e,i,c,e,h,i,g,g,f,b
a,d,g,a,c,f,a,e,c,h
b,a,j,a,b,c,c,h,h,h
h,b,c,a,a,c,j,j,h,g
d,g,i,e,g,d,j,g,h,a
h,a,i,h,d,e,c,a,b,c
h,b,a,c,f,d,b,c,c,g
a,d,g,g,c,h,h,g,f,b
h,c,g,a,j,j,e,c,j,a
e,a,i,d,g,g,e,b,i,b
e,b,a,i,j,c,g,b,c,h
i,a,j,g,a,j,f,d,a,c
e,e,e,c,d,b,b,e,c,d
i,d,h,j,c,h,e,d,h,j
j,b,e,j,b,b,j,g,d,g
b,f,i,a,h,f,i,j,b,e
a,g,a,e,g,a,i,i,c,j
a,i,a,c,e,e,h,f,j,a
a,c,a,f,h,h,i,a,j,b
h,d,c,b,a,b,f,b,a,e
h,c,i,e,e,e,i,g,e,f
e,j,f,g,c,c,f,h,d,a
e,d,j,e,i,d,b,i,i,b
b,a,i,d,i,i,c,b,f,i
d,e,d,f,i,f,h,h,b,i
g,j,h,f,a,f,a,f,e,d
i,g,d,f,j,h,d,j,e,i
h,f,a,d,d,e,j,f,c,g
c,f,d,f,b,e,b,a,c,b
b,h,i,h,a,j,h,f,h,h
f,j,e,f,e,a,j,e,j,h
a,i,j,d,h,f,h,h,b,c
b,h,g,e,b,j,b,a,c,c
g,b,a,i,b,e,f,b,h,j
a,a,c,g,b,b,f,e,d,h
a,h,f,j,f,j,f,a,h,c
e,e,a,d,e,h,e,a,h,c
g,a,h,i,b,c,j,a,f,a
e,b,e,g,f,j,b,a,h,c
j,c,d,a,h,a,g,j,e,g
d,g,f,h,c,a,f,d,e,e
e,e,e,b,i,i,h,e,c,j
g,e,i,d,h,i,h,j,c,e
e,e,e,i,c,a,f,e,g,i
c,i,i,g,e,b,f,e,f,j
b,e,b,f,j,e,e,b,f,d
b,g,e,e,i,i,e,f,d,c
e,f,c,a,j,h,d,j,i,d
j,c,i,b,i,a,j,i,e,g
c,c,h,g,e,j,e,f,c,e
g,i,g,g,i,d,f,c,i,g
i,i,h,d,d,a,f,c,c,c
a,h,i,a,e,c,j,d,c,j
f,c,d,b,a,e,j,g,g,a
j,a,i,j,f,g,i,a,f,e
g,e,i,e,f,j,h,d,j,c
a,d,a,h,a,h,d,e,a,c
h,j,d,d,f,i,i,d,j,b
g,j,c,a,d,h,b,c,j,i
d,e,i,f,h,c,a,f,a,c
a,e,d,g,h,i,g,f,b,a
i,a,b,b,i,h,j,f,d,d
e,a,b,f,e,i,d,j,e,i
d,h,j,f,g,b,j,e,f,f
e,g,d,d,h,h,f,e,j,d
a,d,i,c,e,g,d,g,j,d
b,g,e,h,e,i,a,i,g,b
j,a,j,j,g,b,h,j,b,e
a,e,c,j,e,d,h,g,b,g
c,i,c,b,h,i,b,j,b,j
e,d,h,h,i,i,e,g,h,a
c,g,f,d,g,f,b,j,f,g
i,d,f,d,e,f,f,j,h,d
j,e,j,i,d,a,b,a,g,f
f,c,f,g,c,b,j,g,h,e
f,d,f,j,b,a,b,c,e,g
g,h,a,b,b,a,d,c,i,j
g,j,j,i,e,e,e,j,d,f
i,i,a,a,i,i,g,e,f,h
h,d,j,b,b,d,f,a,c,j
c,b,e,i,b,c,i,a,e,g
c,e,g,i,d,a,b,h,d,h
c,g,c,b,f,i,i,j,f,b
h,h,j,h,e,c,f,h,f,j
i,b,c,c,f,c,j,d,g,c
f,d,c,h,f,c,a,j,c,e
c,a,f,a,c,d,h,g,i,b
e,e,b,g,a,i,f,d,a,c
c,f,e,i,g,g,h,f,g,h
i,f,g,b,i,i,j,f,d,f
e,i,c,a,g,i,j,a,c,f
e,h,j,f,c,g,b,b,d,j
c,a,b,g,f,h,a,a,h,i
d,d,e,h,h,a,c,i,d,c
i,h,h,a,j,c,e,a,d,c
f,a,h,b,i,i,d,j,a,g
j,b,i,f,j,h,g,i,e,i
c,c,a,j,a,f,j,i,g,i
c,i,d,j,j,e,a,a,j,d
a,e,g,j,h,j,f,e,i,i
h,c,a,d,i,a,h,h,j,f
e,h,a,i,g,j,b,f,i,a
e,i,a,a,b,c,i,d,b,i
j,h,i,e,b,h,d,i,j,f
a,a,b,a,j,i,h,i,a,i
a,c,f,d,j,a,b,b,j,b
e,f,e,b,i,a,g,h,c,c
f,c,c,d,d,d,c,d,f,b
f,c,j,j,b,j,e,j,g,j
a,d,c,b,b,j,c,b,e,a
g,f,f,b,f,b,i,a,b,i
f,h,j,d,h,d,i,h,e,g
a,f,i,a,e,h,c,j,h,e
e,b,e,g,e,i,a,g,c,d
f,g,b,c,b,j,b,h,a,h
b,c,f,f,j,f,g,e,j,h
c,a,c,g,j,h,h,e,d,i
d,j,c,f,c,h,a,j,e,d
e,g,b,i,j,c,j,i,e,f
f,e,i,c,h,j,e,d,f,h
g,h,e,e,b,d,i,g,j,a
e,h,a,f,i,a,j,e,b,e
g,c,a,c,c,g,i,i,h,b
c,e,j,g,a,i,i,b,c,g
j,h,e,a,g,e,c,f,f,d
f,g,a,j,g,a,e,d,a,f
e,d,f,c,d,a,b,i,e,h
g,g,h,c,f,a,j,a,c,j
d,b,f,c,j,d,d,h,b,g
h,f,e,j,c,c,i,f,j,i
h,i,c,a,c,b,a,a,j,a
i,h,j,f,g,c,j,i,b,e
a,e,a,g,g,f,f,c,g,d
d,e,d,a,j,j,g,c,g,a
g,d,c,f,i,c,b,i,j,a
f,a,d,h,e,g,g,c,e,c
a,f,d,a,i,a,c,b,b,h
j,e,d,f,f,g,h,b,d,e
g,d,d,b,j,c,e,g,f,d
j,j,e,b,b,j,h,d,g,g
b,f,g,i,d,e,j,c,h,g
g,f,j,g,d,a,c,i,d,d
e,b,g,d,f,b,h,g,f,d
i,a,c,a,a,e,e,h,i,c
e,d,i,g,g,e,f,d,h,h
e,j,i,d,c,j,b,d,g,h
h,d,c,i,h,a,e,d,b,a
i,h,b,c,f,g,b,h,e,d
h,a,a,j,h,a,e,c,f,b
b,d,c,j,f,b,i,h,e,b
c,d,h,g,j,h,a,c,g,a
c,f,b,i,d,c,f,g,j,i
j,e,c,j,c,b,f,j,h,b
d,h,a,f,f,h,h,c,f,a
e,a,b,e,g,a,f,c,b,b
f,i,i,f,f,e,e,f,h,j
g,d,b,i,d,h,e,j,j,b
b,g,g,e,b,i,g,b,e,c
f,j,c,b,i,h,h,g,b,h
j,c,g,d,g,f,f,f,d,h
e,c,i,i,b,d,i,d,e,f
f,a,e,i,h,i,a,j,f,g
c,i,j,j,j,h,h,i,h,f
j,b,e,f,j,j,b,j,a,d
i,e,d,c,g,d,h,j,g,g
e,b,h,b,h,b,h,a,g,c
b,d,b,i,b,d,f,b,i,h
b,h,a,j,a,d,i,g,j,d
a,e,b,d,i,c,c,j,f,a
j,b,g,b,a,j,d,c,f,a
a,a,a,h,g,b,g,a,c,h
f,i,c,f,h,h,b,a,c,g
e,a,i,i,f,e,e,d,f,i
a,c,j,j,i,i,a,a,c,b
b,e,b,j,g,i,h,h,a,b
h,h,j,b,c,b,i,f,g,g
h,d,g,e,a,f,d,b,a,j
e,a,e,b,h,a,e,d,b,i
d,a,c,c,f,g,c,c,j,j
a,d,f,c,c,f,j,g,c,d
e,i,d,i,j,c,h,j,h,b
h,e,a,j,f,a,j,e,h,e
f,i,b,f,b,b,e,h,g,h
d,e,a,d,h,f,f,d,b,d
a,e,h,i,d,c,b,d,c,b
e,f,f,f,f,a,a,b,e,g
d,i,f,b,h,e,h,c,j,f
h,a,h,b,c,e,b,e,i,g
d,d,h,h,a,j,h,g,b,e
h,b,f,g,a,b,d,c,i,a
g,a,h,f,c,d,f,g,c,i
h,g,j,a,b,g,c,d,f,b
e,c,c,h,a,f,h,i,c,h
g,a,d,g,f,b,a,a,i,h
a,c,e,b,c,a,f,c,f,g
i,a,d,i,e,d,g,a,g,d
g,e,c,d,a,a,i,d,j,d
e,b,a,d,c,c,a,h,d,e
g,g,g,i,b,j,b,d,i,g
a,c,g,g,g,h,f,c,d,h
e,j,b,f,e,d,f,a,g,b
c,h,a,g,g,i,a,e,h,e
f,i,j,j,i,g,j,b,b,b
d,f,g,d,d,g,h,j,b,d
e,h,f,a,c,a,f,e,e,i
d,d,i,d,g,d,b,i,j,i
e,c,d,e,i,b,f,b,d,e
i,a,g,g,f,e,c,c,j,d
h,d,g,d,c,a,d,c,e,a
c,b,j,f,a,e,b,b,d,j
g,h,g,d,b,e,h,b,f,a
b,h,b,a,d,g,g,a,i,h
a,j,g,i,h,c,i,d,a,j
h,j,i,i,h,e,a,b,j,h
i,j,d,f,h,a,c,g,c,j
f,g,b,g,d,c,i,b,b,d
b,h,a,f,a,b,j,h,b,d
h,f,a,h,h,d,e,d,i,b
i,c,i,a,a,b,f,c,f,d
d,h,a,c,j,c,e,d,h,b
j,a,i,h,j,e,f,c,d,a
f,g,j,a,c,c,i,d,c,g
i,c,g,a,b,c,e,j,e,j
g,d,d,c,a,a,f,j,b,h
j,a,d,e,j,c,j,h,e,c
c,f,e,g,i,h,c,e,d,c
a,a,g,a,a,c,d,i,a,b
a,e,h,g,g,a,d,h,g,h
b,b,d,j,h,g,a,g,j,g
j,g,c,h,j,e,e,h,c,i
d,j,i,e,h,j,c,b,f,j
b,e,e,b,a,c,i,e,g,e
c,j,j,g,j,b,f,b,c,f
