var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
g,e,b,g,j,i,c,a,a,i
g,a,h,g,j,c,c,h,h,b
a,d,e,c,a,d,e,f,h,c
d,h,h,h,j,d,h,b,a,g
f,f,e,b,c,d,e,i,e,j
h,a,g,a,e,j,j,a,e,i
b,c,a,c,f,c,i,e,b,h
a,d,g,d,e,h,c,h,a,e
e,e,a,i,a,b,j,b,i,f
b,h,b,f,i,f,i,c,h,c
d,f,d,a,e,b,j,b,e,i
e,j,g,c,f,c,e,e,e,a
g,f,b,j,f,a,c,d,i,c
j,f,a,c,d,b,a,f,e,c
d,g,b,d,a,d,g,c,b,h
b,f,c,e,f,h,f,h,d,g
j,f,c,b,h,f,i,c,b,c
a,d,e,e,a,e,i,a,h,g
d,b,a,e,a,g,d,f,e,a
b,b,d,i,b,g,e,g,b,d
g,h,a,j,b,i,i,h,d,b
e,d,f,d,g,h,f,f,d,g
c,a,j,c,j,h,i,b,e,j
h,e,h,g,f,g,e,f,f,h
f,a,d,g,c,e,d,j,j,d
g,j,g,f,e,g,d,i,d,a
b,e,a,a,c,h,h,b,b,d
j,i,h,a,h,c,h,c,e,c
i,d,g,i,b,g,g,h,a,f
a,a,f,e,h,a,c,j,a,f
g,g,g,h,i,d,i,i,i,c
e,c,e,j,g,f,h,c,e,h
f,j,j,d,i,g,g,a,g,j
i,g,g,a,f,i,a,e,f,b
c,c,i,i,f,h,b,d,b,g
e,e,j,f,b,b,i,d,h,j
c,d,g,h,j,a,e,i,j,e
f,h,f,e,h,i,j,d,a,d
j,c,g,c,j,c,f,d,a,i
h,h,g,h,b,d,a,h,f,c
a,h,g,a,d,i,d,j,e,i
g,g,h,g,b,i,h,i,j,a
i,d,g,b,i,b,a,j,e,c
a,f,c,g,c,a,b,b,g,b
i,i,e,d,d,a,f,e,d,i
d,i,f,g,i,h,f,h,i,h
e,d,f,g,e,e,e,j,g,j
c,j,b,b,e,f,g,g,a,f
i,c,g,g,c,e,d,g,e,c
d,d,f,b,b,a,b,j,f,i
j,j,a,d,e,g,h,c,a,h
a,i,g,g,c,a,i,b,b,f
h,a,j,a,a,h,c,g,d,g
h,g,h,f,e,b,g,e,e,b
f,j,g,e,a,f,i,g,a,d
b,e,e,e,f,d,i,c,j,j
a,j,e,a,a,i,e,h,c,d
h,j,a,i,g,j,d,i,g,b
b,j,j,g,e,g,e,a,a,i
b,a,b,h,d,c,h,d,d,j
e,g,j,h,i,b,g,c,b,j
g,j,c,h,g,f,f,b,j,i
j,h,h,e,j,a,f,b,e,c
j,c,a,g,a,f,d,g,e,c
b,h,c,a,b,b,i,f,b,h
i,a,g,c,c,c,j,i,f,a
a,b,g,f,h,f,h,f,g,b
d,h,d,g,h,d,b,b,b,h
f,f,h,b,b,a,j,j,d,j
g,d,g,j,a,f,j,g,i,c
j,b,j,j,c,h,h,f,a,d
c,j,g,i,a,h,c,h,d,g
a,h,g,h,d,j,d,d,i,f
g,h,j,c,b,b,c,f,d,f
e,g,h,a,d,g,i,d,d,j
b,e,d,f,h,c,c,b,f,j
h,b,j,i,b,d,g,h,b,a
i,i,b,h,e,e,d,d,d,h
i,f,i,c,h,e,d,e,a,d
h,j,g,b,a,c,c,g,h,h
a,f,d,j,e,d,d,g,a,g
a,a,d,c,i,b,j,h,b,h
g,g,e,i,c,d,b,c,a,f
b,j,d,i,b,a,f,h,i,a
a,d,j,d,e,c,b,g,a,b
c,j,j,i,g,b,i,f,h,a
e,e,h,a,h,e,e,c,e,i
d,b,b,i,e,c,a,c,b,j
a,j,c,a,d,c,i,j,i,g
j,f,e,f,i,a,c,i,f,d
d,h,c,j,b,a,a,b,b,i
a,i,g,h,h,b,e,j,a,e
h,c,h,e,b,d,d,h,e,e
h,b,g,h,a,i,c,j,a,h
c,a,e,a,b,c,f,g,h,d
a,j,f,h,j,h,c,a,a,d
g,f,h,g,e,j,f,e,h,f
f,c,d,b,i,g,f,f,d,i
a,e,h,j,j,g,a,g,c,e
a,a,i,g,a,d,f,j,e,f
j,f,f,a,c,e,b,i,a,c
a,b,e,h,h,g,i,c,d,e
h,f,e,a,f,e,i,h,f,e
i,j,g,e,c,h,d,d,h,g
c,e,d,f,b,f,i,b,e,f
b,g,e,h,a,i,g,g,g,c
f,i,h,h,j,f,d,g,g,a
d,c,a,h,g,f,c,g,d,g
i,g,g,a,h,h,c,d,g,b
f,a,i,a,c,f,c,e,d,e
g,i,d,c,d,j,e,e,a,e
a,g,f,i,j,d,i,g,e,j
g,j,e,h,i,c,f,j,c,e
h,i,a,h,j,i,d,f,h,b
c,h,c,g,j,g,f,e,h,g
i,c,e,a,j,j,c,i,e,f
j,a,d,d,i,c,i,g,e,e
g,h,j,c,b,d,g,f,h,d
g,h,a,i,a,e,e,a,g,j
j,c,c,g,a,b,i,b,i,e
a,a,f,i,h,f,c,g,f,d
a,b,e,d,d,i,h,h,f,h
b,j,a,g,h,f,h,d,b,d
h,g,h,d,a,e,e,g,h,d
d,j,b,g,h,f,i,h,j,e
b,a,d,f,j,i,e,h,j,i
i,c,c,g,a,a,g,c,g,g
a,h,h,e,i,d,g,a,f,b
j,c,c,a,f,d,f,h,h,j
c,c,d,b,j,g,f,h,i,j
j,d,d,c,i,c,g,h,b,d
a,c,c,j,h,h,d,a,d,f
j,j,i,i,d,a,j,h,g,c
j,d,d,g,b,g,i,f,f,h
c,f,h,c,d,h,j,a,h,b
f,j,a,h,b,h,c,b,b,g
a,h,d,h,i,a,d,g,h,i
b,i,i,a,b,g,c,f,a,i
b,h,g,c,a,f,h,b,h,i
g,e,g,h,h,b,e,j,g,j
g,a,e,b,c,c,h,g,e,g
d,d,f,i,j,d,h,e,b,j
j,j,e,g,b,d,e,f,d,e
f,c,j,h,c,e,b,g,j,f
c,i,h,a,e,h,d,f,i,i
f,h,c,g,i,d,i,b,e,d
d,c,h,c,e,h,f,h,h,d
j,f,e,e,b,j,g,e,b,i
j,e,d,i,b,i,d,h,e,a
e,h,c,e,e,f,i,b,b,i
b,i,a,i,g,i,f,g,j,h
a,h,j,i,f,b,e,d,b,h
j,j,c,j,a,a,h,b,b,f
a,i,i,j,a,e,g,d,c,f
e,d,h,c,f,d,e,f,h,a
i,g,c,d,g,j,c,c,a,e
b,h,j,j,e,b,a,f,h,d
d,j,e,g,j,f,e,i,g,e
d,h,i,e,h,i,g,b,i,c
f,e,h,j,b,f,e,f,j,j
j,h,c,b,h,d,a,j,d,h
f,d,b,c,g,a,d,c,h,d
i,g,a,f,f,a,g,c,b,g
g,i,h,d,i,i,f,h,d,g
b,e,j,i,j,c,j,c,a,j
h,a,d,g,j,e,c,g,e,e
h,f,d,f,j,h,g,e,d,h
g,h,d,e,d,d,b,d,h,a
j,i,c,f,d,i,e,g,i,a
e,c,a,i,d,a,j,f,e,g
e,a,b,h,b,i,g,c,j,a
b,d,j,c,b,g,f,d,b,h
c,d,a,c,d,a,i,b,j,g
g,a,c,b,g,f,b,h,h,h
j,f,i,e,e,f,j,c,i,g
a,b,a,e,h,g,c,j,f,i
h,d,c,b,e,j,a,b,c,d
d,i,i,d,j,h,h,e,i,b
d,e,d,h,g,d,i,b,f,f
g,d,a,b,b,i,g,i,b,f
j,g,i,i,f,g,h,e,i,g
b,a,d,j,h,g,h,f,e,j
a,i,j,i,e,j,c,a,h,h
d,f,d,i,f,b,b,h,j,i
g,g,f,e,e,a,c,d,b,g
f,e,c,f,j,h,j,a,h,g
g,h,f,d,j,d,i,g,j,c
j,g,c,b,a,d,h,e,c,i
j,g,h,d,d,c,d,c,d,e
b,g,i,g,g,g,j,g,e,c
b,j,f,j,i,c,e,j,d,h
g,b,g,j,b,f,j,f,b,b
h,j,j,j,e,e,h,a,b,h
g,g,h,c,b,g,h,a,h,f
g,h,f,f,g,c,f,g,j,f
j,c,i,f,c,g,a,g,i,e
a,a,d,a,e,d,j,a,e,h
c,j,e,f,e,b,j,g,j,i
f,h,b,f,h,f,b,h,a,j
a,f,f,g,b,d,g,g,h,d
a,j,i,b,j,c,i,j,a,d
b,b,g,h,c,c,h,i,e,e
j,h,f,f,i,a,d,i,b,i
g,j,f,h,g,c,g,c,d,g
c,g,h,h,d,j,i,d,c,d
a,b,a,j,a,a,a,c,j,c
f,d,i,h,i,e,g,i,e,e
h,i,a,b,j,e,f,g,i,f
a,g,i,c,a,e,g,f,i,j
a,d,b,c,e,e,i,g,a,j
e,i,d,f,h,d,e,e,a,e
h,g,e,g,f,f,g,c,b,g
d,a,g,i,b,f,h,b,d,d
h,g,i,i,a,g,i,h,c,e
a,j,c,j,e,d,b,e,h,a
h,h,b,a,i,a,i,h,a,a
f,c,j,b,f,c,j,g,f,a
i,i,g,f,a,g,h,c,j,g
i,d,j,b,b,f,g,i,j,a
b,j,d,d,e,b,a,i,g,j
d,f,g,g,b,h,i,g,a,f
c,b,a,f,g,h,c,a,g,j
d,j,i,f,i,b,c,i,c,g
a,c,a,h,b,b,e,f,a,f
f,g,f,b,j,a,d,e,j,i
b,d,i,a,f,i,i,b,j,a
g,e,b,b,h,b,b,c,b,i
i,j,c,e,a,d,b,b,i,e
a,c,g,i,e,h,a,e,j,h
g,g,b,g,i,g,d,e,a,g
a,a,b,d,c,b,a,g,g,i
c,g,d,c,i,j,b,h,e,g
c,d,j,j,j,h,e,b,a,a
g,g,b,g,d,i,c,c,c,g
j,j,j,a,e,d,c,b,b,d
e,f,g,g,h,a,i,i,i,d
e,d,i,c,a,a,c,e,f,d
d,j,f,i,i,g,c,b,b,a
d,a,i,f,c,e,d,e,b,f
g,d,b,b,a,j,d,i,h,c
h,h,h,g,h,j,f,e,a,a
g,g,c,b,j,i,b,g,b,h
f,j,d,c,c,f,f,a,h,f
e,c,f,d,i,i,a,j,e,j
a,c,f,d,b,h,d,e,h,c
d,i,d,d,i,e,a,h,h,g
a,i,j,i,c,g,a,a,e,g
a,i,e,c,e,e,g,c,j,h
c,j,i,c,f,g,a,f,i,c
h,e,c,b,i,i,c,b,g,c
d,f,g,c,a,c,f,i,d,d
e,e,g,b,d,g,g,f,i,b
h,h,e,a,c,f,a,g,d,d
d,i,b,e,f,f,h,h,b,a
a,j,d,g,g,a,b,f,i,e
i,i,f,j,e,e,f,d,i,c
g,j,d,a,j,f,h,g,c,b
c,j,f,f,j,f,j,d,b,i
f,c,a,a,f,a,c,d,a,f
d,c,e,g,b,i,d,g,a,b
a,g,g,c,j,a,g,h,a,b
b,a,f,e,b,c,d,j,i,i
b,j,j,e,e,c,d,a,j,e
c,d,e,d,g,d,i,f,h,i
h,e,b,a,c,e,h,d,c,e
d,j,g,i,h,e,j,f,g,e
c,b,j,c,f,c,b,c,h,a
i,a,c,g,b,a,d,b,f,g
d,i,c,j,i,a,j,i,e,b
g,j,i,i,e,e,g,a,i,a
g,d,i,i,e,i,b,i,d,b
a,j,c,j,b,h,i,d,e,c
h,g,d,c,f,h,f,b,g,a
h,j,d,c,e,f,j,j,d,g
a,a,h,h,c,a,c,i,e,e
f,i,g,f,a,i,e,a,i,a
g,a,c,f,a,i,g,j,b,f
b,j,i,g,i,a,b,e,b,d
d,i,a,f,h,i,a,j,b,h
g,d,e,i,j,b,d,b,h,b
d,a,i,h,a,i,i,b,e,e
f,j,i,j,a,d,b,j,b,f
j,e,e,g,b,f,b,f,i,f
h,h,c,f,d,f,a,f,a,b
h,j,g,j,f,g,j,j,a,j
d,g,e,h,c,b,a,g,b,h
e,g,e,f,j,c,i,b,d,f
g,d,g,i,j,g,g,e,f,e
b,d,g,c,g,d,g,g,e,h
g,a,b,b,g,c,g,b,d,h
e,e,d,h,e,b,d,b,i,h
h,a,i,c,a,i,j,f,h,j
a,j,i,i,i,f,i,e,c,b
e,b,a,b,i,e,i,h,j,g
a,c,c,d,d,f,f,c,f,f
a,e,h,c,a,f,i,a,e,c
c,a,j,d,j,i,a,b,b,d
e,i,c,g,g,c,c,i,j,c
b,h,h,e,f,d,a,h,e,a
h,d,e,j,c,c,g,d,a,j
a,f,h,c,a,e,h,d,b,d
g,f,a,a,i,c,i,i,c,h
h,b,j,j,f,d,e,d,b,c
c,i,h,g,e,f,c,c,b,h
i,b,i,b,e,a,j,f,e,f
a,i,a,b,j,i,j,b,j,a
b,f,b,a,j,c,f,i,i,f
i,j,d,h,b,b,j,g,d,c
d,a,i,e,e,j,e,c,f,e
h,e,h,j,g,a,j,g,b,c
f,h,f,g,f,b,i,i,f,d
a,g,b,i,h,b,c,g,i,f
h,j,j,h,h,e,i,b,e,a
g,f,f,b,c,f,c,f,b,a
e,g,b,e,i,h,g,d,j,j
j,j,a,g,b,b,a,j,b,i
e,g,c,e,h,i,g,e,g,b
a,d,g,i,j,a,a,e,c,j
g,h,d,a,b,i,c,h,h,g
h,e,c,c,a,c,j,j,h,g
d,g,g,e,g,h,j,g,d,a
g,a,b,h,d,f,c,j,f,d
b,b,b,c,f,d,b,c,i,g
a,d,g,e,f,h,j,g,c,b
e,c,g,h,f,e,f,b,d,a
e,a,i,d,g,b,e,e,j,e
e,b,a,i,j,g,g,b,b,h
i,a,j,a,a,h,f,d,a,c
e,e,e,f,d,b,f,b,i,d
g,d,h,d,c,h,e,d,h,i
j,b,e,j,b,b,b,a,d,j
b,f,i,c,h,f,i,j,g,e
a,g,a,e,g,a,i,b,c,j
a,i,a,c,e,f,h,f,j,a
j,h,a,f,h,f,i,a,j,j
c,d,g,b,e,b,d,c,a,b
h,j,i,e,e,e,i,h,e,a
e,d,b,b,c,c,f,h,d,b
e,d,a,c,i,d,d,i,i,b
b,d,i,d,i,e,c,b,i,e
f,e,d,f,i,a,h,h,f,j
g,j,d,f,a,f,f,f,e,d
i,g,d,f,a,h,d,j,h,i
h,f,a,g,a,d,g,a,e,c
e,f,i,f,d,e,b,c,c,b
b,h,b,f,e,j,f,d,h,h
f,j,e,f,i,a,e,e,e,h
a,c,j,a,h,f,h,h,b,c
b,h,b,e,c,j,b,f,e,c
g,b,a,i,a,e,f,b,g,f
a,a,a,g,b,b,f,e,d,h
a,h,f,a,i,i,f,d,h,a
a,g,g,d,e,i,e,i,h,c
f,a,h,h,b,c,j,g,j,a
e,b,c,g,d,j,b,a,i,c
j,c,d,a,g,a,g,j,e,g
d,g,f,h,c,a,g,d,g,e
g,h,e,b,i,a,h,e,c,j
g,b,i,d,h,i,h,g,c,e
j,e,g,i,c,c,i,e,f,i
g,i,a,g,e,f,g,e,f,b
b,i,b,f,j,e,d,b,f,c
g,g,e,e,d,f,e,i,d,b
e,f,c,a,c,b,i,d,i,d
g,c,i,b,i,a,j,i,e,g
j,c,h,g,e,g,e,j,b,j
g,i,c,g,i,d,f,i,i,g
i,a,h,d,d,a,f,f,c,j
a,h,c,i,b,c,j,d,c,d
f,c,d,g,a,b,j,i,a,a
d,d,d,j,f,g,i,a,a,d
i,e,j,e,f,j,h,d,f,c
a,j,g,j,a,h,c,f,f,f
e,j,d,j,f,i,i,e,j,b
g,j,j,a,d,d,b,c,j,b
a,f,i,f,a,f,a,j,b,e
a,e,d,g,h,i,g,g,b,a
i,a,b,e,i,j,j,f,d,d
e,h,b,b,e,i,d,b,e,i
d,h,j,c,f,b,j,e,b,g
e,i,d,d,h,h,f,e,j,j
a,g,i,c,i,j,d,d,j,b
b,e,e,b,e,i,a,e,a,h
j,f,j,j,i,b,h,j,b,e
e,e,c,j,b,h,h,g,b,g
c,i,a,b,h,i,h,j,b,j
e,h,h,h,h,i,e,g,j,h
j,g,f,d,g,f,b,e,i,g
h,d,f,h,e,f,h,j,e,d
j,e,j,i,d,j,b,a,g,f
d,c,e,f,c,a,e,e,h,e
g,f,h,j,c,g,d,c,e,g
g,e,f,b,g,a,f,c,i,a
g,j,j,i,e,g,e,a,d,j
i,i,a,i,i,i,j,e,f,h
g,d,j,b,b,d,e,a,g,j
c,b,e,i,d,c,i,g,e,g
b,b,b,i,d,a,b,h,b,h
g,f,e,b,f,i,i,j,f,b
h,b,j,j,e,c,h,h,f,j
i,b,c,c,d,c,j,a,g,c
f,d,c,i,f,c,a,j,e,e
c,a,f,a,f,d,h,e,i,b
g,g,a,g,a,i,f,d,j,b
c,f,e,e,g,g,c,h,g,h
f,d,g,b,d,i,j,f,d,e
g,i,c,f,g,i,j,a,c,f
j,j,j,f,c,g,b,h,g,j
b,i,j,g,f,h,a,i,a,i
d,d,e,g,h,a,c,i,b,c
i,h,h,a,j,b,e,a,i,c
f,a,h,b,c,i,d,b,e,g
j,c,f,f,j,h,f,a,a,i
b,c,a,j,b,f,j,i,g,b
c,i,h,d,j,e,b,a,j,d
a,e,g,h,h,j,f,e,i,i
e,d,a,d,c,a,h,h,j,f
e,h,f,i,g,j,b,d,b,a
e,d,b,e,i,e,i,d,b,i
j,h,i,e,b,g,d,i,a,f
c,a,e,i,h,i,b,i,a,i
a,c,e,d,j,a,b,c,e,b
e,g,b,d,i,j,a,c,f,c
f,c,c,d,d,i,c,b,g,g
f,c,j,j,b,e,e,e,g,j
a,d,a,b,j,j,c,b,e,i
g,f,f,b,f,b,c,e,b,i
a,h,f,d,h,d,i,b,e,g
b,f,i,a,c,h,c,j,h,e
b,a,e,b,b,h,a,g,c,d
e,g,b,h,b,b,b,g,a,h
b,c,f,f,f,f,d,e,c,h
c,a,c,g,j,h,h,e,d,i
d,j,a,f,b,f,g,e,a,d
e,d,b,i,j,c,i,i,e,f
f,c,i,c,d,j,e,d,f,h
g,h,f,b,b,d,i,a,j,a
e,h,a,c,h,a,j,e,b,c
g,c,i,c,c,c,g,f,h,g
h,g,j,g,g,i,a,b,c,i
j,f,e,a,g,e,e,d,f,d
j,g,a,j,g,d,e,d,a,d
e,d,f,b,j,a,b,i,e,h
g,g,h,c,f,a,j,i,c,j
d,b,f,c,j,d,d,h,b,g
g,i,e,g,a,c,d,b,d,i
c,h,c,a,e,b,d,a,c,j
b,j,j,f,b,f,j,i,g,e
a,e,a,j,b,f,f,c,g,d
d,e,d,a,j,a,b,e,g,f
g,d,j,f,i,c,b,i,h,a
f,g,d,h,e,c,d,c,e,g
a,b,d,j,j,g,h,j,b,h
j,a,h,c,j,g,j,f,i,e
g,d,d,c,j,c,i,g,f,d
j,j,e,a,d,j,h,i,g,h
a,g,g,i,a,e,a,c,h,g
a,f,j,g,d,f,d,i,d,a
j,g,g,d,i,b,j,a,a,d
i,h,c,g,a,i,e,h,i,c
e,d,g,g,g,g,i,d,e,h
e,c,i,j,c,j,d,d,d,h
b,e,c,b,h,f,e,d,b,a
a,b,b,c,a,b,f,i,e,a
e,a,a,h,h,a,e,c,f,j
e,i,g,j,d,b,e,h,h,h
c,d,h,f,j,h,d,c,g,i
c,f,b,i,d,c,f,d,a,j
j,e,g,j,c,b,f,j,h,j
d,h,h,f,f,h,c,c,f,b
e,j,c,e,g,e,f,c,b,b
g,i,i,f,f,e,e,f,h,j
b,h,b,i,d,f,e,j,j,g
b,g,g,e,b,h,g,h,e,b
h,j,d,b,i,h,f,g,b,i
j,h,g,d,j,f,f,f,f,h
e,j,i,i,b,d,a,d,a,f
f,j,e,i,h,i,a,j,f,f
d,i,j,a,j,b,d,i,g,f
g,j,e,g,j,j,i,f,a,d
i,i,d,b,g,d,h,j,g,g
e,b,h,b,h,e,h,c,g,b
b,d,b,i,e,d,f,f,i,h
b,h,b,b,a,d,i,g,j,e
a,e,a,h,i,c,c,j,f,a
j,b,i,b,a,j,d,e,e,f
a,j,g,h,g,b,g,a,i,h
f,g,c,f,h,h,b,g,c,j
e,a,i,i,f,e,e,d,f,i
a,c,j,d,i,i,a,a,c,d
b,e,b,e,a,i,d,a,a,b
h,h,j,b,c,b,i,f,g,c
g,d,g,e,a,f,g,b,a,j
a,c,c,f,h,a,e,e,b,d
d,a,c,b,a,a,e,c,j,j
a,d,j,c,c,h,j,f,d,d
e,i,a,i,h,a,d,j,g,b
h,b,h,a,f,a,j,b,h,e
f,i,b,f,f,b,e,h,a,h
e,a,b,a,h,d,f,d,h,d
g,g,d,d,a,c,e,d,h,j
b,f,f,f,f,h,d,b,e,g
c,i,f,b,h,g,h,c,e,g
h,a,j,b,c,e,b,e,i,g
j,d,h,h,d,j,h,g,b,e
g,h,f,g,g,b,d,c,i,i
g,a,h,f,d,d,f,g,d,i
h,g,d,a,e,g,c,h,f,i
e,c,h,h,a,b,a,i,c,j
e,a,j,g,e,h,a,a,i,a
a,c,e,b,c,b,f,c,f,f
a,j,c,g,e,f,g,a,g,d
g,i,g,g,a,a,i,g,h,i
e,b,c,d,c,c,e,e,d,e
j,g,g,i,b,j,b,d,i,g
c,h,d,f,g,c,f,c,d,h
e,j,b,h,i,c,f,a,g,e
b,h,a,g,g,i,a,b,b,e
c,i,j,j,i,g,j,b,b,b
d,h,g,d,j,a,j,e,f,a
a,j,f,a,c,e,b,e,i,i
d,g,i,d,b,d,f,j,j,i
e,c,d,e,i,b,f,b,d,i
a,j,g,b,b,e,c,c,b,d
h,d,g,d,c,a,d,c,e,h
c,b,f,f,a,e,b,b,b,j
g,h,g,d,e,a,h,b,f,b
j,h,b,a,d,a,g,i,i,f
a,j,g,i,h,d,i,d,d,j
h,c,f,i,h,e,a,b,f,h
i,j,d,f,h,a,c,g,e,b
g,h,b,g,h,c,c,a,b,f
b,h,a,f,a,b,j,h,i,d
g,c,a,c,d,d,f,d,i,b
i,c,e,a,a,b,g,c,e,d
d,h,a,c,f,a,e,d,h,b
j,j,i,c,j,e,d,e,d,a
b,g,j,g,c,c,i,d,b,g
i,c,h,a,a,c,e,j,e,j
g,i,d,c,a,j,b,j,b,i
j,c,d,e,a,e,j,f,d,f
c,f,e,b,c,c,c,h,d,h
b,a,j,c,a,c,d,i,a,g
a,h,h,g,h,a,d,h,g,c
b,f,d,f,h,g,a,g,j,g
j,h,b,h,j,b,e,i,c,i
d,h,i,e,h,j,c,b,f,j
b,e,e,b,a,e,d,e,g,g
c,j,j,g,j,b,f,b,d,f
