var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
g,j,n,c,e,e,j,d,b,n
g,j,d,b,h,k,d,m,n,d
b,h,k,j,k,k,c,a,m,g
l,l,d,m,d,m,b,l,g,h
l,o,m,g,h,m,g,a,i,k
o,o,f,e,g,o,l,j,e,m
k,h,h,n,f,d,g,f,m,g
e,m,a,m,c,k,e,a,m,h
h,l,b,d,a,f,b,a,g,a
l,d,e,i,j,j,k,a,h,d
o,o,n,h,l,n,j,c,a,a
k,f,g,a,o,b,b,d,e,m
f,i,h,d,m,l,c,l,g,a
m,c,e,b,g,d,d,b,b,c
c,o,i,g,l,d,n,h,j,n
i,f,h,l,e,m,h,j,j,m
k,i,o,g,f,a,i,l,m,n
o,l,l,m,e,c,m,d,a,f
e,m,e,j,f,h,h,b,h,a
h,a,e,k,d,k,d,a,m,f
n,n,d,n,m,a,e,a,a,i
h,f,c,g,e,c,i,f,g,j
b,b,f,j,d,i,b,f,g,j
g,g,n,a,n,m,o,h,l,f
j,c,n,o,n,m,j,l,c,e
o,l,n,l,o,a,b,f,g,j
h,n,c,a,k,j,b,n,m,f
d,g,h,a,n,g,i,c,j,c
o,m,j,f,n,d,e,n,b,d
c,g,g,n,b,g,e,a,o,h
e,m,o,o,l,l,l,l,f,o
g,h,o,a,e,f,a,d,m,a
c,f,o,d,i,h,e,a,m,h
f,c,c,n,m,f,l,c,j,l
m,b,b,a,o,i,k,g,g,h
c,l,b,j,a,d,f,m,a,k
h,h,o,n,c,k,o,c,d,f
f,n,e,d,d,g,g,m,b,i
l,h,m,o,a,k,m,e,m,j
o,b,h,o,b,l,d,c,m,a
j,e,i,o,o,f,f,b,c,k
g,e,n,b,j,a,e,d,f,j
c,a,n,d,d,g,n,c,g,g
h,n,f,o,o,b,k,n,n,j
a,h,n,a,f,c,i,k,d,k
n,i,c,n,m,a,a,f,c,n
d,b,k,o,j,b,m,f,f,d
b,d,c,l,i,l,b,k,l,k
i,c,k,h,f,i,e,f,f,o
b,m,o,a,c,j,h,m,h,d
i,n,l,k,j,o,e,d,i,n
o,e,b,k,b,i,a,k,n,g
m,k,k,o,h,m,m,d,b,c
e,i,k,g,j,l,j,g,o,c
i,k,k,g,n,d,f,b,j,i
o,d,m,i,g,d,g,f,k,d
o,o,a,n,l,e,k,b,o,j
d,o,d,k,e,b,e,b,b,d
f,j,h,e,j,o,e,i,f,j
m,g,a,b,g,h,g,g,g,k
m,h,o,l,h,n,l,n,m,a
j,m,g,a,c,m,a,b,d,l
i,g,m,i,m,j,m,o,o,b
f,g,e,n,h,j,e,k,c,d
a,e,g,a,k,b,n,b,e,f
b,e,d,j,f,b,j,g,n,o
j,f,b,j,j,o,n,f,d,a
a,i,a,c,m,n,j,l,k,c
n,d,h,h,e,g,m,a,g,a
j,i,g,l,k,i,d,a,o,j
j,m,k,h,i,h,j,d,l,b
n,o,m,m,g,e,o,n,f,n
g,e,e,f,o,o,c,b,k,j
f,l,k,f,f,k,a,b,n,e
e,k,j,d,o,i,n,g,m,l
g,a,m,g,a,n,h,n,l,g
f,m,g,k,d,a,c,j,h,l
g,c,n,h,c,l,n,c,g,i
d,i,e,k,j,k,d,g,m,g
g,e,m,c,c,h,n,n,k,g
l,j,f,h,a,k,b,g,d,g
k,f,i,c,d,i,k,f,l,k
b,c,o,c,a,b,i,d,d,m
c,d,j,j,m,l,e,d,e,i
f,a,k,j,h,d,b,g,m,i
e,e,m,e,a,h,n,c,d,f
f,o,k,h,k,c,m,o,m,g
i,b,m,k,h,l,n,c,h,f
f,g,o,h,l,m,l,m,a,g
m,e,c,i,j,m,n,c,b,f
f,l,c,a,j,o,a,n,o,k
n,n,b,n,a,m,f,a,g,c
g,f,n,c,i,o,d,g,h,m
o,g,h,i,b,n,c,j,n,g
l,j,n,g,c,l,k,n,b,b
m,n,b,n,d,i,o,a,d,l
a,d,e,b,b,b,b,c,c,f
o,j,c,k,l,k,l,d,k,g
g,d,k,g,o,m,o,f,i,f
h,g,i,j,l,a,m,f,a,j
k,e,c,j,j,o,e,n,m,n
k,g,e,n,n,a,g,i,m,g
o,n,a,k,a,o,b,i,m,i
o,f,i,f,a,m,o,h,n,g
i,e,c,h,l,n,c,e,i,g
m,a,m,b,o,i,f,d,h,o
a,n,l,c,i,b,i,b,o,f
d,n,d,f,h,c,a,n,n,n
a,b,g,c,h,n,l,n,e,c
n,f,c,e,n,b,c,m,o,o
n,i,j,m,l,a,c,k,k,g
j,a,k,o,a,c,o,l,b,k
f,e,b,j,d,m,n,d,b,c
j,l,m,h,b,c,m,g,b,l
d,k,m,g,i,l,h,d,i,d
f,h,h,d,g,m,n,a,a,i
b,j,m,f,o,a,i,m,o,o
m,o,n,n,o,j,j,a,m,k
o,j,g,b,i,o,c,g,b,o
d,g,e,c,f,f,k,h,k,o
n,j,e,k,e,f,o,d,f,h
k,h,j,m,e,f,k,e,m,a
l,g,m,e,j,d,g,i,l,o
e,o,h,d,h,m,d,f,j,k
o,o,b,b,b,h,g,c,d,g
j,b,j,k,d,g,l,k,f,j
n,i,i,d,d,b,n,i,d,e
n,g,f,m,h,f,m,o,i,f
e,d,e,o,j,c,e,j,h,f
i,m,h,c,f,n,c,c,c,o
c,e,k,a,k,f,k,d,d,a
m,m,f,f,l,o,d,g,b,d
k,a,i,g,i,o,e,k,l,d
c,k,n,h,g,n,i,a,f,f
j,l,k,j,g,j,i,a,k,a
d,g,b,n,e,i,k,c,m,h
k,g,i,o,f,h,e,f,j,o
i,f,c,i,h,n,a,o,b,a
i,d,h,b,j,a,e,e,o,j
e,n,n,a,g,i,c,k,h,f
a,g,i,h,g,k,j,a,d,i
e,j,i,d,i,b,m,d,b,k
j,g,i,i,i,l,h,d,h,l
k,o,o,h,e,m,e,a,f,a
o,f,f,d,g,e,b,k,j,i
o,b,f,d,a,f,o,b,n,d
b,j,o,c,k,d,k,b,f,d
e,a,j,i,i,a,g,f,g,g
c,n,f,m,k,m,d,e,n,n
d,o,j,e,i,h,n,j,o,n
e,b,m,n,f,c,h,m,f,f
g,i,a,c,l,b,l,c,j,i
h,j,n,g,d,f,m,e,n,o
b,h,c,o,b,j,c,d,g,g
l,j,l,e,f,e,o,k,j,h
h,n,g,o,a,h,e,f,m,c
f,o,m,h,d,d,j,o,j,b
b,h,f,h,j,b,b,o,k,f
b,h,k,f,i,k,l,c,h,g
k,d,b,h,k,c,l,n,j,f
j,l,k,n,e,k,l,a,n,j
d,m,f,h,f,e,h,g,f,c
n,m,i,l,f,d,m,k,l,o
a,o,k,f,o,f,n,a,h,b
m,o,j,d,o,i,c,n,e,h
c,k,n,d,c,h,e,j,a,f
c,a,c,b,f,g,g,a,j,k
k,f,j,n,g,b,i,n,m,f
k,l,i,d,h,c,o,o,m,a
j,c,e,h,g,i,c,c,e,g
h,d,n,h,m,d,l,i,e,k
m,c,l,d,b,o,n,d,f,k
l,l,g,m,i,a,j,d,l,g
a,c,h,k,m,j,m,e,d,o
m,j,e,d,a,g,e,b,d,m
c,o,o,l,f,j,f,g,l,l
e,f,c,d,o,a,b,o,m,d
n,o,e,j,b,n,g,o,d,o
l,o,m,h,m,m,e,o,l,o
h,c,f,i,m,a,b,l,n,b
a,k,f,k,o,b,k,n,l,m
m,c,h,j,h,n,n,i,m,g
o,g,d,n,i,o,i,j,g,i
k,j,l,d,e,e,g,h,j,b
l,a,f,a,m,g,h,j,j,h
g,b,c,k,i,f,b,m,d,a
i,j,j,j,i,o,l,n,l,n
k,f,l,k,o,b,o,g,c,g
l,n,n,c,j,l,b,o,o,h
j,d,e,c,h,g,b,l,g,g
a,g,h,j,o,a,e,j,b,i
m,l,d,b,i,o,d,h,i,a
c,j,l,n,i,i,k,d,f,d
i,o,e,j,n,k,o,k,i,j
i,d,k,d,h,i,f,h,b,f
d,b,k,d,k,f,b,a,l,d
m,e,i,k,b,f,o,h,m,f
c,j,b,n,c,g,h,j,g,j
c,o,a,k,n,j,k,f,g,j
d,g,d,c,n,k,d,c,g,i
o,a,n,a,i,e,k,n,n,h
i,n,e,i,e,h,n,n,a,l
c,a,o,m,o,o,n,k,d,j
e,m,m,l,i,b,n,d,i,j
i,j,c,a,a,j,l,n,n,b
a,b,l,k,l,a,i,k,o,n
i,n,b,d,j,n,m,d,g,l
o,n,f,h,a,o,f,b,b,c
j,f,b,i,c,f,h,m,f,a
b,o,i,d,k,m,e,i,f,g
b,b,i,n,k,b,d,a,f,n
e,b,a,o,n,b,e,i,m,g
l,g,c,d,j,k,j,n,o,j
i,n,m,j,k,i,m,l,l,m
e,f,n,b,m,c,l,b,f,m
k,d,k,a,g,e,d,k,o,k
e,j,i,b,h,a,d,l,n,o
c,c,j,d,k,c,n,m,b,j
l,e,a,a,d,i,e,l,n,k
i,k,d,m,k,l,k,l,h,j
n,o,o,i,h,k,j,g,h,j
d,g,k,k,l,o,b,j,l,l
c,o,l,a,o,l,m,k,b,d
g,b,o,a,d,o,i,b,n,j
i,d,f,i,n,d,k,i,n,k
b,o,m,j,e,j,k,a,a,h
h,i,o,l,e,i,e,l,n,d
g,c,i,d,m,h,k,h,m,g
c,k,o,d,k,i,f,e,m,b
o,m,a,a,o,j,i,f,f,k
c,f,i,j,d,i,e,h,g,f
e,i,l,b,k,a,n,b,b,k
i,n,i,m,b,j,i,h,m,k
g,i,e,d,n,c,l,a,j,b
d,m,c,c,f,g,c,i,e,o
h,k,l,k,l,e,n,h,g,b
c,n,j,k,l,o,h,m,k,n
j,d,e,f,f,n,b,i,e,g
i,m,i,c,m,c,e,b,h,c
e,j,l,k,c,d,c,l,d,n
a,l,a,m,n,b,c,o,g,c
b,a,b,i,l,a,m,n,i,l
b,n,o,g,k,j,n,b,k,b
e,b,f,n,b,n,j,l,d,m
b,n,b,e,h,c,e,n,f,b
g,o,h,a,m,f,i,b,e,g
d,c,e,d,i,b,e,n,h,d
g,j,n,c,j,a,f,a,b,b
c,j,i,b,n,o,c,c,g,k
n,m,i,c,e,h,c,g,h,j
c,o,b,n,n,i,e,n,g,l
n,o,f,c,a,o,h,e,l,f
c,a,o,n,j,j,m,d,b,o
m,a,f,c,i,d,l,a,n,l
k,e,e,o,j,m,h,c,n,f
j,a,h,f,m,k,g,e,f,a
o,h,f,k,n,h,d,l,b,m
a,f,e,d,o,b,g,j,n,o
f,e,a,m,c,g,i,i,m,g
n,o,g,o,f,c,j,d,n,k
j,i,h,l,e,j,n,o,m,f
m,l,g,j,d,l,e,e,n,g
b,j,c,m,i,k,f,k,l,j
f,n,l,l,i,b,d,j,j,m
m,h,n,f,e,m,i,c,j,o
k,o,e,b,o,o,k,g,k,g
d,n,i,g,a,f,h,i,m,g
n,j,n,j,a,c,f,n,c,n
f,a,i,o,n,c,i,c,e,f
h,j,n,o,i,a,d,o,d,f
c,b,c,j,b,m,f,b,d,f
m,o,c,a,k,m,o,c,b,h
j,g,a,k,l,g,k,g,j,i
k,o,n,l,g,f,i,f,d,b
m,a,a,n,a,m,d,a,j,h
g,d,l,l,d,a,l,j,h,h
o,n,n,g,f,m,d,e,a,a
d,b,l,k,j,k,e,d,c,d
h,c,c,b,h,c,m,f,h,d
b,o,n,i,d,i,o,o,i,m
m,m,e,i,j,f,e,b,j,l
d,h,l,l,d,a,j,k,f,a
m,o,o,n,j,n,b,g,n,g
j,k,e,d,k,b,j,g,h,g
k,c,f,a,j,g,c,k,d,i
i,l,n,k,j,j,f,d,h,i
l,g,d,m,d,k,f,m,c,i
n,h,i,m,f,h,e,n,o,o
d,a,m,l,j,l,d,i,e,a
m,b,n,g,m,f,k,j,a,i
m,j,e,h,a,d,g,i,h,i
i,f,k,n,c,j,m,a,g,a
e,o,h,f,o,k,m,e,d,a
j,k,h,o,j,f,m,i,c,n
a,o,n,b,n,m,o,o,m,f
d,i,o,n,o,j,a,m,k,g
m,o,e,n,o,d,i,g,e,e
l,i,i,o,h,b,e,o,a,m
h,o,l,o,f,j,a,b,a,k
l,b,m,h,c,b,b,i,e,d
c,a,d,m,d,m,g,m,g,d
c,d,i,o,g,o,o,e,l,i
n,o,e,k,j,m,l,f,n,h
c,o,c,e,o,g,n,m,h,j
h,n,e,d,l,h,h,n,l,m
l,m,i,n,o,f,c,c,e,m
g,i,k,k,g,k,h,m,j,n
i,m,i,g,o,a,k,d,k,a
k,n,g,h,h,d,e,j,m,b
a,h,g,l,a,k,a,c,j,k
d,k,m,l,n,k,m,m,h,a
k,e,i,c,h,a,e,i,b,d
c,b,n,a,d,j,d,a,k,b
h,o,h,i,i,b,l,h,l,k
d,d,l,g,i,j,a,g,i,c
j,l,c,o,b,l,n,k,b,f
b,l,o,i,c,d,o,n,b,g
c,n,n,g,c,h,i,k,a,e
l,f,n,j,e,k,h,a,d,f
j,a,b,d,i,l,a,a,f,o
i,i,l,f,e,h,e,g,k,e
h,c,e,l,m,a,c,d,b,g
j,f,h,i,d,j,o,c,f,i
i,n,c,n,n,m,b,d,j,i
e,a,j,b,l,a,e,b,c,c
k,i,g,i,n,c,n,j,o,k
j,e,b,m,o,d,g,c,h,k
h,f,f,i,l,c,c,n,g,b
n,f,o,i,e,n,e,h,n,a
d,g,k,k,o,o,f,b,m,j
b,o,o,e,c,f,a,n,f,e
h,e,n,o,o,m,i,j,b,o
d,f,o,n,d,c,m,a,e,i
j,i,m,j,m,d,b,d,i,j
o,k,b,o,a,n,i,a,m,b
m,j,h,o,c,h,m,n,f,g
b,n,d,i,c,k,j,b,n,f
l,m,o,b,i,n,b,d,n,n
m,o,l,n,i,b,h,e,e,n
e,m,j,d,l,m,j,h,b,m
m,f,m,c,i,o,n,m,g,a
a,m,h,i,d,d,j,j,m,k
k,l,i,j,c,c,m,o,h,m
g,a,i,e,n,f,k,g,o,g
d,m,k,m,m,k,b,a,k,a
a,j,n,i,o,h,n,n,j,h
l,o,f,d,c,h,a,g,d,a
n,g,i,a,k,b,k,h,j,g
c,n,c,i,f,b,d,d,n,g
f,o,e,i,b,l,c,d,e,m
b,d,d,b,l,f,e,l,n,n
i,a,k,m,j,a,j,g,d,h
d,i,e,c,n,j,g,i,c,m
j,o,e,i,l,j,m,k,m,m
e,k,i,h,l,a,h,f,k,f
i,j,e,e,g,g,e,i,j,b
g,d,a,a,e,e,l,k,c,b
f,e,f,o,n,j,d,j,k,j
a,m,n,g,j,l,g,h,e,d
e,d,h,i,c,k,j,i,g,o
l,c,f,g,h,b,d,e,i,n
c,o,a,i,a,b,n,b,m,a
i,i,d,e,a,k,n,m,b,g
a,n,i,i,i,d,l,a,d,a
j,o,n,o,i,m,h,a,h,k
l,l,a,h,d,m,k,m,h,j
d,n,a,h,g,b,n,d,o,k
e,a,o,g,b,o,o,d,o,j
i,c,c,b,o,j,c,h,m,k
k,a,d,h,g,h,k,j,m,j
o,b,a,d,b,c,h,a,i,j
m,g,h,b,g,h,a,d,b,o
i,j,i,g,b,g,g,j,h,d
k,n,k,d,n,d,l,c,j,e
d,e,e,k,n,n,l,a,d,i
l,h,f,e,k,k,k,o,l,d
h,m,h,o,j,f,m,c,i,a
g,o,k,k,l,i,h,l,h,f
i,m,i,n,i,j,c,b,n,b
f,a,a,b,m,d,e,i,o,i
a,a,h,i,j,f,o,a,i,k
k,m,i,a,e,k,l,j,b,f
b,b,j,j,g,j,h,h,d,a
c,e,j,a,o,g,m,c,b,k
j,l,e,m,i,b,f,d,b,h
c,m,i,k,o,b,m,j,b,m
j,o,o,i,a,f,c,e,m,g
g,k,e,g,e,f,e,b,e,f
g,f,j,o,m,n,b,g,f,d
b,d,b,h,g,b,l,n,n,j
j,i,a,d,n,f,f,m,a,b
k,k,m,b,j,e,l,b,g,l
j,h,m,h,a,k,b,i,n,f
c,o,i,l,f,d,g,n,l,l
b,i,n,g,k,h,o,h,n,c
l,n,n,e,n,h,e,c,o,m
g,b,h,a,e,j,h,n,n,g
j,o,b,d,g,d,f,j,n,a
k,n,h,i,j,l,c,j,c,i
e,n,k,n,d,e,i,m,l,b
d,e,k,i,k,a,j,k,j,g
a,g,k,n,e,l,g,m,b,a
i,o,e,l,i,j,m,h,d,h
f,g,a,b,b,f,i,g,g,o
c,h,i,h,b,g,o,l,o,g
b,b,b,i,n,j,i,j,k,f
a,n,a,b,h,o,b,j,d,l
e,k,d,a,o,e,m,o,n,j
e,c,n,j,e,h,f,g,c,k
i,a,h,o,n,k,a,i,o,i
d,a,j,e,m,f,d,b,m,o
m,f,m,d,d,g,m,n,l,a
o,d,i,o,f,i,g,d,n,f
j,f,e,i,k,a,c,l,a,a
b,k,h,a,o,h,l,e,f,a
j,k,m,l,m,c,b,o,m,i
m,i,o,i,i,m,o,d,b,b
c,n,h,n,a,g,l,b,h,j
b,l,a,h,a,o,e,l,b,g
n,g,l,k,n,j,e,a,k,i
j,l,h,f,i,d,b,d,b,l
k,o,k,i,b,m,l,a,l,i
g,l,o,a,i,k,n,m,b,g
j,g,h,g,h,i,o,i,i,d
b,d,g,n,n,a,a,k,i,l
i,c,b,m,i,b,b,l,g,h
n,f,o,i,b,m,n,c,c,m
c,m,e,i,h,d,a,l,b,f
h,i,k,b,f,a,g,m,h,f
c,a,j,f,f,d,m,g,n,e
n,a,i,k,l,b,j,j,f,g
c,j,o,a,n,n,j,i,b,g
l,g,n,h,c,c,d,c,c,a
c,j,i,j,a,c,h,g,g,i
d,n,o,e,d,n,a,d,c,i
c,l,j,k,j,c,m,f,f,d
l,d,f,b,j,b,e,b,b,b
i,f,g,j,o,d,k,b,d,l
c,e,m,n,i,j,l,f,h,l
j,a,k,c,h,c,j,d,m,e
m,c,d,g,c,b,j,g,b,o
c,f,b,n,h,m,l,i,c,f
o,j,o,k,m,l,l,g,f,g
l,n,o,n,l,e,o,f,g,f
i,b,a,i,l,d,e,n,n,e
l,d,l,i,a,h,g,k,d,g
g,f,h,a,m,e,o,d,j,j
c,n,e,j,b,g,j,n,a,a
a,m,m,b,f,a,o,g,o,a
c,c,h,g,n,f,c,m,d,k
a,l,i,l,k,j,g,o,l,g
j,g,c,g,n,h,n,c,b,o
d,c,i,h,i,a,k,j,f,m
k,e,k,b,i,b,c,f,h,k
o,l,m,n,l,h,e,h,g,m
e,o,f,k,n,h,j,k,h,o
m,h,c,c,n,l,i,h,j,h
k,m,j,b,e,i,h,g,h,j
i,i,h,b,o,e,b,o,j,j
j,o,e,d,k,j,l,l,f,k
g,g,m,e,e,f,l,a,f,a
e,e,f,m,d,l,k,a,l,g
o,o,e,d,m,i,i,e,a,h
m,o,i,h,i,g,l,f,n,o
b,o,f,e,o,b,l,h,j,k
e,o,a,l,g,f,e,m,l,k
l,h,n,e,m,f,e,m,h,e
e,j,c,f,e,o,g,g,m,n
e,d,j,m,j,i,k,f,g,g
a,k,e,k,d,a,a,c,o,k
e,a,n,f,d,e,e,l,e,l
c,d,j,n,j,c,c,c,j,f
l,a,l,g,k,h,g,e,e,m
j,d,k,n,m,a,g,f,f,e
g,a,n,j,g,o,k,d,h,k
l,o,i,n,n,o,f,d,k,f
n,e,k,l,j,b,j,b,h,k
i,c,f,g,a,d,j,h,b,g
i,g,m,m,l,l,b,d,g,g
f,b,i,e,h,d,g,k,j,b
e,j,o,m,l,g,h,j,h,d
b,l,b,f,e,n,f,c,c,o
f,c,m,n,c,b,f,j,j,i
o,o,c,h,m,b,e,m,d,j
m,a,l,f,b,j,g,j,d,m
f,o,k,a,o,j,o,a,f,g
c,a,k,l,l,b,b,n,o,a
f,a,n,i,l,g,d,b,j,k
l,a,i,a,b,b,a,c,h,e
k,m,c,i,j,k,o,d,e,b
b,c,c,a,h,o,j,l,l,b
h,j,b,f,o,f,b,d,i,m
e,h,n,l,d,e,i,a,b,b
i,i,e,f,l,b,m,d,o,k
n,h,k,n,j,b,d,c,c,j
m,l,b,e,k,b,g,m,j,e
o,j,k,h,k,n,n,o,f,a
g,j,l,l,f,l,k,d,c,a
g,f,l,m,o,o,o,b,m,c
b,a,n,b,j,e,m,c,l,e
o,k,m,f,k,m,i,i,n,o
a,k,i,f,e,n,j,n,f,m
f,k,n,a,i,g,g,g,e,a
o,i,h,m,o,e,c,e,m,c
k,e,i,g,g,k,c,i,m,d
c,c,a,c,k,f,h,l,g,c
d,g,m,l,e,o,n,o,b,k
j,g,j,g,a,i,k,g,l,g
j,i,c,k,k,c,c,e,f,b
l,d,f,g,g,b,e,a,e,g
m,i,m,d,j,j,g,n,o,j
i,b,j,b,k,e,a,g,l,a
b,a,e,g,e,k,e,c,h,g
n,d,e,f,f,a,d,a,b,f
k,c,d,o,g,l,h,d,f,i
g,b,n,j,j,n,j,l,k,m
e,b,n,i,j,o,d,f,d,o
i,b,h,i,b,b,o,e,o,d
c,b,d,k,d,g,o,g,m,j
o,l,f,a,l,d,k,g,b,f
m,b,e,l,k,n,o,h,i,l
b,k,n,a,e,h,f,h,a,b
g,f,i,j,j,a,i,a,f,d
f,d,b,i,d,j,c,j,j,g
a,k,o,d,o,c,k,h,d,n
c,a,l,e,g,f,f,f,j,i
o,e,e,a,l,c,b,a,b,n
n,o,e,i,h,j,i,n,i,m
m,b,j,j,j,g,o,m,a,j
h,c,b,n,g,i,a,j,o,c
i,o,e,o,i,i,n,d,c,i
e,j,k,g,m,l,c,g,l,b
m,j,n,c,m,n,h,g,c,i
k,i,j,b,h,l,b,o,e,c
o,m,d,b,g,l,d,m,n,k
o,j,a,f,a,j,l,g,g,d
i,g,i,i,b,n,j,d,h,l
i,f,k,i,c,h,e,j,l,i
h,i,o,o,h,k,n,c,j,n
h,n,c,b,h,k,n,b,n,c
l,o,l,l,d,b,n,k,j,j
j,b,e,a,e,f,n,b,c,d
n,n,e,n,d,o,e,l,n,e
a,g,f,k,j,k,e,h,i,i
d,h,i,k,b,h,i,m,o,o
o,m,f,m,e,l,a,m,d,f
d,k,m,n,a,a,h,o,j,d
h,f,e,f,m,m,a,g,b,k
m,b,e,d,n,n,o,l,n,i
j,i,b,c,j,g,a,m,a,a
k,g,e,m,f,m,a,g,k,o
c,h,l,k,c,o,j,n,j,g
a,b,e,h,m,c,g,l,j,b
d,m,j,j,g,i,h,d,m,b
g,j,h,f,c,o,b,g,j,f
i,j,i,i,j,n,n,d,b,f
j,b,g,o,l,j,d,l,n,i
h,c,e,n,o,j,e,o,h,i
h,k,k,d,o,h,l,e,n,c
m,f,l,d,g,o,f,l,k,d
a,f,j,o,a,a,m,l,l,g
j,k,i,m,c,o,d,m,h,c
m,h,m,c,i,f,l,g,m,g
g,e,j,n,m,o,h,j,a,o
n,j,g,a,k,m,l,d,g,l
d,k,j,j,o,o,f,g,d,g
f,c,j,h,l,h,f,l,k,f
m,n,c,h,n,a,k,n,n,o
a,l,j,f,o,n,c,h,d,f
g,e,j,e,b,b,f,k,c,d
n,c,j,n,a,m,l,l,k,k
g,b,e,o,j,i,d,n,h,b
b,j,h,m,l,g,b,l,j,c
j,g,m,l,i,i,g,d,n,c
d,i,e,a,h,h,c,l,j,l
i,m,o,k,m,k,g,c,h,b
l,n,a,a,i,g,a,d,d,f
e,i,k,g,k,j,k,g,c,g
g,f,d,i,g,l,d,m,b,g
n,d,h,f,j,c,e,d,j,j
m,m,d,j,f,j,j,f,b,c
h,d,l,c,k,b,o,n,j,f
f,h,d,a,l,a,c,c,h,e
h,a,a,l,b,l,m,l,d,i
i,c,e,e,j,j,c,h,m,b
o,h,m,k,g,h,g,i,b,b
l,g,d,c,e,f,d,g,e,d
l,b,i,d,d,d,d,c,d,k
b,e,e,g,m,o,j,g,g,n
j,k,o,b,l,h,f,h,k,l
c,h,h,b,o,o,n,n,l,l
m,b,c,j,j,g,k,h,n,o
i,o,j,o,g,h,f,c,l,g
c,a,b,b,i,b,e,e,g,d
i,l,h,f,f,d,e,h,c,j
g,e,h,a,c,n,a,o,m,j
c,g,m,k,f,i,d,l,e,i
c,i,g,d,o,n,m,c,o,k
j,k,k,f,g,k,c,d,b,m
i,m,k,n,g,f,a,o,h,g
o,b,k,b,g,h,m,a,j,o
o,k,b,b,l,n,i,n,j,j
m,n,h,c,n,d,l,o,k,j
i,a,i,e,j,m,o,f,m,d
g,m,e,d,d,j,i,g,g,f
j,l,c,j,g,f,o,e,f,c
j,m,i,n,a,b,m,k,e,l
f,e,g,o,o,k,k,n,d,i
b,m,c,j,m,b,b,k,h,k
m,m,j,j,n,e,f,g,m,b
