var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
q,p,k,o,m,o,k,q,q,a
m,p,n,s,d,k,h,k,p,i
d,o,n,a,h,t,a,n,e,p
l,l,g,o,m,r,f,b,a,k
t,r,b,l,e,h,l,b,o,i
h,p,m,q,i,t,f,h,o,o
i,j,l,p,d,s,k,j,f,i
g,h,t,j,s,m,e,n,q,h
t,n,c,j,a,r,s,q,m,t
n,h,l,n,e,k,d,h,s,t
p,e,l,l,m,k,i,p,d,q
n,t,j,c,j,n,h,e,e,d
h,j,t,a,l,a,h,o,s,s
e,d,g,f,n,p,q,k,b,l
n,t,m,b,t,e,t,n,e,s
g,o,p,m,l,r,a,h,e,k
f,f,b,f,n,q,l,r,j,t
f,k,s,b,s,m,k,e,l,k
n,d,k,q,e,s,j,c,l,a
g,o,n,f,o,e,a,e,d,e
p,d,q,s,s,r,k,c,r,a
i,j,e,a,d,i,e,f,s,a
i,b,g,a,d,a,r,s,p,a
q,f,p,d,h,s,c,h,o,j
p,t,b,p,o,s,e,m,k,h
h,h,j,l,c,m,k,c,l,k
e,p,b,f,p,l,m,b,l,r
p,p,q,g,s,n,s,d,d,r
t,h,q,d,f,i,k,t,e,r
j,b,q,l,e,o,h,j,d,i
p,p,t,l,s,d,d,h,j,b
n,f,p,g,r,t,r,b,f,q
g,p,g,p,m,e,r,t,t,i
t,h,d,f,e,l,h,h,f,k
j,a,h,f,k,a,r,s,k,k
p,c,m,a,o,o,k,e,e,o
n,k,t,q,r,k,e,f,d,p
n,b,j,q,r,t,l,m,p,t
n,a,m,f,d,i,g,q,a,a
d,n,h,b,k,k,q,o,l,p
m,e,h,f,q,a,r,s,h,q
n,b,a,e,i,g,i,j,s,p
g,d,p,f,o,p,s,h,a,j
t,o,n,h,t,s,e,q,s,i
r,p,s,f,m,d,r,a,n,k
l,f,p,f,t,g,a,n,e,e
t,h,p,n,e,s,e,b,l,k
m,f,h,s,t,s,q,j,a,d
t,c,b,p,r,f,e,b,b,i
m,h,o,o,b,a,k,e,p,i
n,n,i,p,a,t,m,j,s,o
n,d,g,p,e,b,h,m,l,p
s,m,n,i,r,d,i,k,a,k
a,p,s,f,g,a,r,n,n,q
i,m,c,j,e,b,a,e,i,t
i,b,p,o,e,r,r,p,q,q
m,o,t,h,a,a,l,e,e,a
h,d,g,l,m,o,p,j,p,n
m,k,a,m,e,t,b,b,n,m
t,c,s,l,e,d,n,j,l,g
k,a,j,k,n,a,f,b,r,k
s,k,i,i,j,f,j,e,t,h
m,h,g,a,m,b,p,g,b,d
r,i,d,s,t,b,m,n,k,n
d,h,g,p,p,q,d,i,d,a
d,o,h,b,s,t,a,b,f,b
s,f,t,n,g,q,k,a,l,n
h,n,t,c,i,s,m,c,p,n
o,h,s,p,o,c,k,m,p,a
q,b,j,m,o,s,h,a,b,q
a,t,b,s,p,s,e,g,s,k
i,o,h,k,o,t,j,f,n,d
k,p,k,n,s,m,m,h,c,a
t,f,e,q,s,m,l,b,p,t
d,f,h,a,t,d,l,r,b,k
s,b,h,f,s,m,m,e,d,a
a,b,a,d,h,a,e,a,h,k
k,d,j,c,q,q,r,t,e,g
n,h,r,d,t,l,a,n,t,h
e,p,g,e,k,d,m,o,i,k
g,o,j,c,s,e,h,o,b,a
f,e,l,r,d,q,h,s,t,g
g,p,i,k,d,r,m,k,p,s
p,h,s,r,g,o,r,m,s,i
s,p,o,n,l,q,r,k,p,t
d,p,m,f,h,a,k,p,a,i
n,k,p,p,k,i,a,f,t,o
t,p,g,p,d,i,r,a,p,b
i,e,i,f,p,i,e,m,e,n
n,f,d,p,e,s,l,p,k,p
n,r,d,j,b,o,f,r,l,q
d,p,m,o,b,q,h,p,m,g
p,f,p,j,p,k,e,s,t,q
d,j,j,i,c,s,r,o,p,e
f,c,n,p,m,m,m,r,j,q
p,k,t,q,t,d,a,s,l,h
n,p,g,g,m,m,a,p,o,a
n,r,s,f,m,a,s,t,c,o
b,j,p,o,d,s,m,t,s,a
m,b,t,e,n,p,f,r,c,p
k,l,k,t,o,i,m,j,h,t
i,k,s,r,a,h,k,m,k,h
f,h,b,l,d,j,r,t,b,t
s,b,c,h,j,i,r,b,l,a
r,d,p,k,e,o,r,s,c,t
c,h,p,d,h,a,e,h,i,k
m,e,d,o,c,c,a,m,p,d
d,k,g,d,j,q,d,n,d,a
a,g,s,g,e,n,m,n,l,d
q,j,g,d,h,c,e,d,l,q
r,p,n,m,s,q,f,b,r,k
b,p,d,c,a,h,m,j,b,i
b,e,b,m,i,b,e,q,t,t
k,p,k,m,s,k,n,e,m,q
a,e,j,d,p,g,h,f,h,i
n,p,l,d,e,s,r,e,l,k
c,b,f,g,s,e,c,o,b,n
t,h,j,f,o,q,l,h,o,t
t,b,g,o,q,c,k,n,t,d
n,p,j,d,g,i,a,r,d,e
e,k,a,j,e,c,d,h,m,k
p,h,e,l,h,q,k,b,b,t
i,p,h,b,i,e,f,t,p,a
d,k,m,l,a,q,k,h,d,q
a,n,t,k,l,a,r,r,p,q
g,h,n,k,q,n,a,e,p,l
m,s,h,j,s,q,i,f,f,g
s,o,g,n,r,d,m,e,t,k
d,k,f,f,i,q,r,r,i,h
n,b,t,l,l,h,r,f,t,o
l,d,n,m,q,k,m,h,a,r
n,b,j,r,n,f,r,a,b,g
k,o,h,e,b,e,f,g,p,j
a,p,p,e,f,c,l,h,f,o
l,d,l,q,h,i,r,t,e,q
i,e,n,l,n,t,r,j,i,a
i,f,i,f,r,d,m,h,l,o
f,e,s,f,e,e,d,d,t,n
a,i,j,f,a,s,r,j,k,o
s,s,f,q,m,t,h,q,d,q
h,t,f,s,o,a,p,h,l,k
t,l,q,a,e,n,b,h,l,t
d,e,a,f,s,f,h,q,a,j
q,n,t,q,g,f,g,n,d,g
t,h,d,l,m,t,o,k,l,o
h,n,j,i,a,s,m,b,l,m
h,h,o,p,p,j,m,r,p,a
f,h,s,i,l,b,e,b,g,o
n,r,h,o,a,i,i,s,b,r
m,o,j,i,m,p,r,g,l,o
b,b,n,f,a,d,l,j,h,o
s,j,g,d,c,m,r,n,f,t
i,j,t,q,t,a,n,h,l,e
g,o,n,k,q,n,o,e,m,r
d,n,h,n,p,c,k,k,s,m
p,o,j,r,l,r,l,j,r,k
k,h,s,d,a,s,i,n,t,a
n,i,q,a,l,k,d,n,p,q
n,p,i,o,e,i,a,a,d,t
t,q,h,a,o,b,k,b,s,i
s,h,o,d,j,m,t,s,t,n
n,f,c,n,m,t,f,b,h,t
g,h,t,n,j,a,d,k,f,t
o,s,l,g,m,s,g,l,n,p
g,n,k,j,e,d,q,n,m,i
o,g,n,a,o,a,g,n,h,d
s,f,e,i,s,s,n,f,b,m
p,k,m,i,k,o,o,r,r,t
h,k,p,s,f,r,e,s,m,a
j,t,d,l,p,q,m,f,g,r
p,h,b,f,q,j,a,o,n,i
p,e,h,n,j,t,r,f,m,o
j,r,c,i,d,l,l,b,r,b
f,p,c,a,o,e,t,f,s,c
g,j,n,t,g,a,o,k,j,t
g,h,g,s,e,r,a,j,f,g
i,e,g,f,n,t,m,i,h,k
m,s,g,m,h,h,t,k,l,e
g,r,o,k,h,o,a,d,j,n
o,h,k,o,j,e,b,b,d,m
t,k,e,o,q,s,m,b,p,m
f,k,g,l,e,k,e,e,g,i
b,s,j,r,f,k,n,k,f,t
t,f,k,o,t,t,j,e,i,q
d,o,e,f,s,m,m,d,h,k
p,a,a,m,q,g,b,n,a,i
l,m,k,l,b,q,k,s,i,b
j,k,s,l,e,r,e,d,t,q
d,l,t,p,e,s,f,j,p,m
g,r,l,b,e,s,a,b,j,i
d,h,n,j,i,s,k,s,r,g
g,a,t,a,c,l,e,o,i,k
d,f,g,f,p,l,e,j,q,k
c,p,m,i,p,f,c,s,e,o
g,h,p,l,i,i,i,k,p,t
h,r,g,e,h,k,a,m,p,a
n,e,s,g,j,i,o,m,e,g
e,m,h,i,p,p,k,k,t,t
o,i,n,k,d,m,h,j,e,a
s,n,s,t,e,m,t,n,d,c
m,s,j,f,l,e,f,f,a,i
a,f,p,c,i,t,h,i,b,p
k,g,j,f,m,s,j,n,l,i
p,b,k,f,b,j,s,q,j,i
o,m,n,j,s,h,e,j,t,i
s,b,f,f,c,n,r,n,c,a
t,g,r,b,c,n,a,m,j,b
a,d,n,m,e,d,r,l,b,a
k,f,g,s,p,t,r,j,b,t
q,d,n,m,e,a,q,b,p,j
f,r,l,e,t,a,j,j,b,q
o,g,k,g,t,a,e,m,o,n
o,p,s,l,l,r,r,n,f,k
j,n,g,n,f,s,k,e,r,q
g,q,s,h,d,m,r,m,p,d
a,r,h,h,k,a,r,e,l,o
d,p,q,f,e,a,k,f,m,k
o,f,q,k,j,p,r,j,e,p
m,b,f,k,m,i,e,l,l,r
p,m,j,l,a,j,r,b,c,a
e,r,a,t,f,a,r,k,l,d
m,n,h,i,i,a,a,q,q,t
n,n,n,l,s,d,a,p,b,t
n,n,j,q,e,r,k,f,p,n
f,p,s,a,m,n,o,h,l,e
n,d,e,o,i,d,a,b,d,n
k,s,o,o,l,e,g,p,a,p
t,g,m,g,g,k,i,o,m,n
s,m,d,f,e,s,c,c,q,n
s,q,s,h,p,t,r,c,p,p
g,r,a,f,r,h,h,c,b,s
g,d,s,k,i,a,h,c,j,o
s,n,g,f,h,i,h,s,c,a
d,s,g,f,n,t,h,m,o,m
n,h,l,i,e,q,j,h,k,q
o,p,h,m,o,r,j,n,n,s
h,b,c,g,j,s,i,h,r,o
p,o,q,p,t,n,h,h,l,o
a,q,a,n,i,q,q,j,l,k
f,i,k,k,m,p,j,j,l,p
p,h,g,i,e,f,t,p,q,t
b,k,b,p,e,s,f,a,i,p
c,r,n,c,c,m,i,t,e,c
p,e,s,k,f,l,r,f,t,s
p,f,g,q,n,j,h,i,b,f
k,n,s,o,j,h,a,b,i,t
n,o,t,j,d,r,p,h,s,l
e,s,q,n,m,n,n,f,g,e
t,e,i,l,r,h,t,h,b,k
n,f,d,h,i,k,e,e,m,a
n,m,g,f,j,s,c,c,q,j
l,s,o,k,a,k,a,m,n,g
m,e,j,s,l,l,p,e,r,a
j,k,q,c,g,q,i,m,l,l
f,o,g,b,o,s,i,n,l,f
j,d,t,s,n,d,d,d,t,a
n,o,h,f,e,a,i,t,l,g
f,m,j,o,q,d,k,f,a,e
c,a,j,k,q,e,a,e,q,i
j,m,i,r,r,t,k,k,s,j
n,e,f,j,s,q,h,q,e,o
g,h,f,m,h,k,e,t,b,a
c,e,g,k,s,i,d,o,q,j
t,t,i,a,i,i,m,e,o,t
t,o,q,c,k,a,q,m,m,f
b,c,t,t,c,m,d,k,m,r
q,d,g,l,k,f,e,h,t,p
b,n,q,c,j,m,r,l,h,n
i,a,n,h,d,r,r,m,c,h
e,d,h,k,q,p,s,h,j,k
t,k,t,l,e,e,r,a,b,t
q,e,p,n,n,k,g,m,t,q
r,q,t,r,i,s,l,h,j,t
n,k,j,f,n,s,c,l,l,t
j,i,t,r,c,f,m,r,i,n
n,h,k,d,t,i,o,q,p,a
o,o,d,s,s,d,m,f,s,p
o,b,g,i,h,i,l,h,b,j
n,i,n,e,j,n,m,o,g,k
s,n,p,b,o,f,g,e,d,a
n,n,j,p,o,k,f,q,l,k
t,i,n,r,l,h,m,m,b,c
p,o,t,n,r,d,r,b,s,k
o,o,m,e,a,q,m,e,l,m
o,m,d,n,f,s,e,k,s,i
s,e,g,c,e,k,a,f,q,q
t,t,a,c,m,b,f,b,p,t
f,f,i,k,p,f,e,a,l,k
m,b,s,p,l,i,q,a,t,q
p,p,p,j,o,n,r,e,m,i
f,i,h,l,r,b,l,j,b,a
q,j,h,f,a,o,j,q,l,d
d,m,d,l,a,f,i,f,p,h
m,m,p,l,t,n,l,k,h,p
m,t,s,e,l,s,m,a,r,q
n,h,g,k,o,d,g,b,p,r
q,h,g,l,g,l,t,m,l,m
t,s,a,l,t,e,k,p,a,g
f,b,t,n,e,a,a,j,q,t
h,d,j,k,c,b,c,e,d,a
n,h,g,r,f,t,e,q,b,n
f,s,m,a,h,t,s,n,a,g
a,h,p,d,p,i,d,i,b,m
b,r,m,i,l,a,t,e,g,h
n,e,s,f,i,q,o,e,l,g
q,l,g,l,n,m,p,m,k,a
k,h,q,l,q,f,j,c,p,k
m,b,m,l,m,p,r,f,l,o
m,f,g,i,d,b,e,g,t,m
o,f,s,k,r,b,e,c,l,q
s,q,h,q,t,h,g,p,s,k
n,k,g,a,i,s,r,a,p,a
p,c,s,c,s,s,r,s,t,e
g,b,g,e,o,a,h,p,p,s
k,n,j,i,f,i,n,h,p,n
n,c,b,t,l,r,d,n,l,k
f,n,k,k,g,a,t,f,l,n
t,r,j,l,e,t,r,j,p,t
j,j,g,k,m,q,h,s,n,q
j,l,p,l,i,s,r,m,t,n
c,r,m,i,d,s,s,e,r,p
m,n,j,c,o,t,r,m,d,c
m,h,p,f,e,t,r,k,c,g
o,k,p,b,o,g,d,h,m,q
d,t,g,g,p,a,j,n,p,a
p,j,t,p,i,k,r,j,j,b
i,i,b,f,q,e,e,k,n,t
s,h,a,c,j,k,a,t,t,o
c,b,e,l,m,g,s,e,h,f
i,j,g,r,p,a,e,j,h,q
e,o,r,l,s,t,m,f,d,t
e,p,m,q,e,q,r,r,b,b
a,k,h,f,a,e,e,c,m,n
i,e,h,o,n,j,f,k,e,t
g,e,d,b,t,h,r,r,b,b
m,b,g,f,j,b,d,b,j,o
f,l,k,c,b,q,m,q,f,e
n,j,n,i,s,n,f,s,b,f
a,s,d,a,e,q,m,h,o,e
d,o,m,i,e,a,j,k,k,s
n,g,j,i,g,a,m,f,a,i
f,m,m,f,e,k,m,k,p,s
h,a,p,s,s,r,e,n,e,a
o,g,g,p,t,m,t,k,l,c
e,e,g,s,b,b,p,t,t,a
t,k,g,b,h,n,m,r,i,a
g,k,n,m,s,n,a,s,p,s
n,p,q,i,m,m,e,g,e,o
o,l,d,i,e,h,c,e,q,i
m,k,p,r,n,s,r,j,r,n
j,k,g,r,t,a,a,h,o,a
a,c,m,i,d,b,r,k,r,e
b,l,h,i,e,i,a,d,l,l
m,d,a,l,d,g,r,e,p,d
p,e,p,m,e,q,e,s,l,i
f,n,j,n,p,q,q,t,a,d
r,e,b,i,n,n,r,i,i,l
l,l,h,f,j,s,i,a,p,i
i,l,t,r,c,r,e,f,l,n
r,d,g,f,k,r,h,o,h,k
p,b,p,l,c,e,f,h,i,k
q,o,g,g,d,d,e,h,l,q
n,p,p,e,c,s,b,t,d,h
o,h,t,n,s,l,r,f,s,q
k,o,e,k,q,p,p,e,q,n
l,p,b,f,b,c,o,f,m,f
e,q,g,f,s,n,o,e,d,a
n,k,f,p,c,k,h,h,t,n
g,s,m,k,c,t,q,k,b,k
d,q,o,n,l,n,k,e,l,k
t,h,s,p,e,a,n,n,a,i
e,c,j,t,e,h,r,r,s,t
b,n,p,l,o,t,d,e,t,f
n,c,t,n,l,m,k,f,s,h
m,h,q,k,i,k,m,e,j,o
e,o,d,k,d,p,e,p,r,k
j,s,m,c,s,m,f,a,t,q
j,n,t,m,m,r,t,s,c,i
p,k,h,m,s,l,e,j,f,t
d,e,d,f,d,l,p,r,m,r
s,j,f,p,i,m,h,j,j,h
s,h,e,e,e,h,r,n,e,a
p,r,h,k,s,t,s,e,b,e
n,d,t,k,i,q,p,p,b,r
n,p,t,l,e,q,r,l,l,l
o,f,g,f,d,k,m,a,h,f
g,s,k,c,g,p,h,b,q,g
n,d,j,f,m,l,j,k,l,a
s,r,j,l,e,i,m,h,o,p
d,h,m,c,c,f,m,k,r,o
g,p,q,q,s,a,t,f,m,p
t,o,g,e,s,q,n,j,j,p
h,f,d,n,e,q,m,i,p,h
d,e,r,f,p,d,k,r,s,i
n,o,c,k,e,k,h,e,j,r
e,h,j,l,o,k,q,c,e,a
d,p,h,a,j,l,a,m,p,o
j,b,s,k,p,h,c,l,t,a
e,m,g,j,g,j,n,a,s,t
n,j,h,l,s,t,h,q,m,t
n,h,g,j,r,k,e,i,m,o
n,h,t,f,c,q,j,a,h,k
g,c,d,e,k,r,b,f,b,k
g,l,i,s,h,m,q,h,t,t
o,b,c,l,d,b,o,g,p,i
m,m,g,k,n,a,m,c,r,i
q,p,n,s,j,f,i,e,m,k
a,d,q,f,m,t,k,e,p,a
e,b,g,l,i,a,a,e,g,n
t,k,l,p,c,n,m,k,l,t
t,l,d,h,e,c,r,f,b,e
r,a,j,d,k,q,r,l,b,c
n,o,m,l,a,s,a,f,i,b
n,r,g,f,s,p,r,c,a,t
j,t,j,k,f,k,p,r,s,p
d,b,p,b,k,i,r,e,b,n
d,h,g,e,s,l,e,g,m,a
e,q,m,i,p,b,m,s,t,e
o,d,t,l,g,i,j,c,j,a
n,e,r,d,a,i,m,c,l,n
e,l,g,q,i,k,r,t,e,t
s,h,h,h,g,k,r,b,o,r
n,j,m,b,g,d,a,p,b,o
a,o,j,l,b,t,k,a,e,k
f,p,m,r,e,a,l,q,p,b
i,f,c,j,m,a,p,p,h,k
g,q,e,f,d,t,p,b,h,q
p,b,p,i,m,t,k,j,a,q
k,c,j,n,o,t,k,b,k,m
m,m,c,s,s,t,a,n,e,f
g,s,s,a,o,k,e,j,a,n
k,l,p,p,h,m,e,f,e,b
i,e,f,l,o,m,r,q,j,c
j,o,g,k,d,f,m,p,p,p
o,e,m,h,e,d,a,h,b,a
b,j,j,d,l,d,l,b,i,i
m,k,n,e,d,i,j,e,l,a
j,c,t,i,f,l,h,h,c,h
o,p,g,o,g,e,e,e,b,r
i,h,g,s,n,h,j,d,t,t
o,p,m,f,d,g,i,f,t,i
i,o,g,m,h,t,h,h,p,n
f,h,e,a,l,m,a,n,l,q
k,g,g,g,r,p,r,c,d,o
c,e,g,f,e,k,a,t,q,f
p,c,h,s,s,r,e,n,p,k
e,g,g,l,o,a,m,d,d,k
o,n,s,f,j,k,j,h,p,k
m,p,n,c,h,a,p,e,p,q
i,e,q,i,d,r,h,l,t,t
g,k,p,f,m,s,o,n,o,t
g,s,s,a,c,e,a,h,b,d
t,o,o,p,a,m,k,d,a,c
g,q,e,s,b,t,e,n,i,a
k,d,o,k,t,m,t,j,h,d
e,p,j,k,o,q,q,i,n,i
m,c,a,c,l,k,a,m,l,q
o,m,d,p,e,q,s,p,l,a
r,h,j,f,i,q,r,b,k,n
l,i,j,f,l,m,i,t,e,a
g,k,r,l,j,b,e,d,n,a
k,n,o,p,p,q,g,r,t,l
d,k,g,i,p,b,e,c,n,i
g,c,k,f,l,m,p,f,d,d
n,h,g,p,m,a,f,s,o,i
m,g,t,i,p,r,e,j,s,n
a,i,h,l,o,n,p,o,f,g
r,d,l,a,m,o,t,c,s,k
k,j,j,l,s,k,n,f,o,c
l,n,a,b,j,l,h,q,h,j
s,m,s,g,m,o,m,r,m,n
a,e,g,f,i,p,e,m,o,i
k,h,g,m,m,q,k,k,p,s
t,g,c,m,g,q,f,q,m,k
p,p,t,h,t,s,o,b,l,c
s,m,p,i,e,t,r,l,s,a
p,j,q,b,e,a,t,o,h,e
g,e,t,p,i,r,h,h,f,k
m,l,j,l,n,f,d,b,t,t
r,a,j,p,o,e,e,s,d,o
e,f,g,h,n,p,c,n,p,d
a,r,t,p,g,m,d,n,d,q
n,h,j,l,t,r,o,d,i,k
g,o,q,t,m,h,k,l,s,a
p,c,q,f,s,l,e,k,o,d
t,o,m,r,o,p,r,i,l,b
n,o,f,m,j,e,d,a,k,a
t,k,q,p,o,q,l,s,o,d
d,q,e,f,c,d,m,m,i,g
m,k,j,r,g,q,r,f,a,t
e,k,a,h,m,j,c,h,a,i
h,d,r,a,q,j,r,b,m,a
k,p,e,l,l,l,r,s,d,l
o,j,a,f,p,q,e,i,o,a
c,h,i,d,m,q,r,t,l,a
n,j,p,q,c,q,a,k,d,j
g,m,g,l,e,a,r,e,d,a
s,h,h,h,l,q,n,q,i,h
t,d,s,c,s,h,c,i,t,c
p,o,a,d,d,a,b,a,p,e
o,t,n,t,o,e,d,h,j,i
o,b,n,a,a,h,s,o,b,l
i,a,h,r,l,s,h,r,t,q
a,d,d,f,b,j,t,n,p,g
n,m,o,n,b,b,s,n,a,h
b,b,r,q,h,n,r,g,p,j
a,s,d,q,a,l,e,o,l,e
e,t,p,c,d,i,o,h,i,t
n,o,f,f,d,e,a,f,l,a
o,l,s,e,l,g,a,b,b,a
n,n,t,f,i,s,m,g,o,s
i,n,j,f,p,a,e,q,f,i
f,o,h,f,e,l,f,b,f,o
e,t,e,t,s,d,p,f,k,q
p,p,g,i,s,f,g,e,i,o
p,p,t,n,b,e,h,j,b,b
a,q,j,a,d,i,e,l,d,g
g,f,g,s,e,l,e,n,h,j
a,p,k,r,i,m,a,p,b,t
m,o,n,r,h,p,r,i,m,t
f,t,n,a,l,e,h,e,k,p
f,j,t,i,a,d,k,b,l,m
d,m,q,f,c,d,n,t,a,k
d,o,q,f,e,k,l,p,j,a
b,e,h,i,q,t,e,m,s,m
t,o,n,p,e,n,m,d,l,h
s,h,q,b,b,i,h,h,d,i
n,q,s,l,a,i,q,i,l,k
c,i,i,a,e,h,g,k,e,q
h,l,d,h,e,j,e,h,p,a
m,r,g,l,c,d,i,m,l,t
h,h,k,q,g,l,d,b,j,r
a,p,k,i,o,s,c,n,b,o
g,o,n,o,d,k,h,s,f,d
q,p,f,r,q,c,r,d,l,i
g,o,p,a,e,s,g,f,m,r
f,s,q,l,g,q,e,n,l,g
d,h,t,f,r,n,j,q,l,p
n,p,p,i,m,s,o,i,m,i
t,q,n,n,l,e,f,m,j,n
n,s,i,f,r,g,l,m,d,a
m,p,f,s,k,t,e,r,l,k
d,d,s,b,c,q,a,r,b,r
r,e,m,s,g,j,m,e,b,k
n,p,f,r,e,q,r,s,m,n
d,k,s,b,d,r,b,f,d,b
d,b,m,j,c,k,q,h,j,p
f,b,b,t,h,a,e,a,p,m
m,p,g,h,b,e,r,r,a,g
o,j,g,l,o,t,n,m,l,q
n,s,h,l,g,o,e,f,g,a
o,o,p,l,a,a,m,a,s,a
g,n,f,b,e,m,g,c,m,d
p,b,p,j,j,e,e,a,t,g
q,r,j,a,o,q,h,c,p,c
s,i,q,f,s,p,r,m,q,p
n,t,a,g,p,s,m,e,l,o
n,b,n,i,e,d,l,s,m,t
j,b,h,k,k,s,h,h,s,s
m,r,h,h,e,r,f,j,e,r
d,h,c,k,q,j,n,m,a,d
n,d,k,e,b,t,r,e,p,g
g,b,p,q,e,l,d,j,p,r
f,p,o,n,q,e,c,h,t,n
o,p,t,f,s,p,l,q,l,n
i,n,g,f,l,d,n,r,l,d
q,f,g,p,c,l,g,p,m,k
a,l,g,g,h,f,h,a,l,n
g,a,m,k,s,t,f,d,n,t
m,s,p,d,j,a,s,m,b,m
j,d,f,c,c,i,m,m,i,p
n,h,i,l,n,s,m,j,t,r
n,b,i,l,r,m,e,h,t,t
f,s,g,b,b,t,f,j,s,f
f,e,n,d,d,b,c,n,s,r
g,b,g,f,q,o,d,r,l,o
f,e,q,q,d,a,h,s,b,b
m,d,g,o,g,n,l,b,j,r
j,o,p,g,c,a,i,r,l,q
t,h,r,t,a,h,p,b,c,a
n,e,c,l,e,p,h,b,d,k
e,d,b,m,a,j,e,q,t,h
i,i,d,l,b,l,e,s,a,h
t,p,p,l,g,q,e,f,j,g
e,h,c,h,o,e,n,n,t,q
o,h,f,g,i,o,e,d,m,a
m,a,p,n,e,m,e,a,o,g
t,m,n,f,b,d,l,e,m,e
p,d,j,f,q,t,s,j,b,t
o,p,a,o,p,d,c,j,b,l
l,h,d,a,e,m,f,c,d,e
h,o,h,m,i,t,r,g,r,l
c,e,f,n,b,f,r,s,p,e
k,o,d,o,q,n,m,p,p,a
m,k,k,l,k,s,f,h,t,o
n,m,d,k,s,g,d,b,b,k
k,k,g,l,c,h,n,m,a,k
o,h,k,r,e,f,r,h,l,j
k,o,g,e,e,m,e,h,h,o
a,n,g,f,r,k,d,k,b,h
f,b,s,g,e,s,m,m,q,n
g,o,s,a,l,t,n,e,q,e
t,g,k,l,j,o,h,e,o,d
l,h,t,f,o,g,h,t,t,n
j,e,a,k,s,a,i,p,a,t
