var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
h,d,j,i,d,g,f,g,j,f,d,g,c,b,a,j,b,e,f,e
c,f,b,f,a,f,c,c,e,a,b,c,c,j,h,b,g,j,f,e
j,d,d,f,b,b,a,b,h,a,c,i,c,j,b,f,b,i,i,j
d,i,e,d,c,b,c,i,i,i,d,g,c,f,f,h,e,e,a,d
g,e,e,j,a,g,i,a,h,a,b,a,h,g,h,c,d,f,c,a
d,b,d,a,i,c,i,g,h,h,g,g,e,e,g,h,f,c,c,h
h,f,d,i,c,g,a,h,c,d,b,g,a,c,g,e,h,j,c,f
e,a,h,d,j,a,d,i,c,e,b,a,c,c,i,f,a,g,d,i
e,d,b,i,j,d,f,e,a,a,b,e,f,i,g,e,h,a,j,h
a,e,g,h,j,d,a,g,h,c,g,e,i,h,h,d,i,e,e,j
i,a,j,b,b,h,i,d,j,e,f,e,c,a,g,e,i,h,i,f
f,f,h,g,j,i,a,g,j,a,b,e,i,d,c,g,g,e,g,e
c,f,i,f,c,b,c,a,i,f,g,h,f,e,c,i,d,a,f,a
g,e,h,g,i,i,j,b,c,f,f,b,g,a,c,a,c,e,e,h
f,i,e,i,i,a,j,a,c,i,i,a,d,e,c,e,h,j,a,h
a,j,c,e,i,h,h,b,d,e,g,g,d,c,a,b,j,g,e,h
j,f,j,f,i,g,j,a,e,h,f,g,b,d,c,h,b,f,a,i
j,a,h,i,b,d,i,c,c,c,g,b,e,b,h,e,e,j,g,c
e,b,g,f,e,e,i,a,i,b,c,a,c,g,f,d,e,e,h,a
g,d,b,j,e,b,g,e,g,b,e,d,j,c,e,c,j,h,e,j
i,j,f,a,b,f,j,d,c,j,c,c,e,a,b,c,d,g,g,b
c,a,e,f,g,j,c,e,h,e,g,e,e,f,d,a,e,c,a,g
e,c,e,b,f,h,j,f,f,g,i,i,c,j,a,e,d,a,e,c
g,j,g,a,a,e,f,j,e,d,c,i,a,j,g,a,e,b,d,b
c,c,j,e,b,d,h,j,f,i,a,i,i,j,a,a,g,c,f,h
a,h,b,i,i,i,a,f,j,e,b,d,b,g,e,c,e,c,e,c
d,f,c,f,f,b,f,b,c,d,b,g,h,j,e,b,i,j,j,a
e,e,a,j,g,e,b,d,j,e,e,g,e,g,e,h,e,g,e,d
b,f,h,h,a,e,i,j,h,c,h,d,b,b,e,f,c,i,g,b
h,d,g,f,j,i,a,c,b,g,i,c,d,e,d,f,g,d,e,f
e,f,h,j,c,h,b,d,a,d,e,g,i,g,a,g,f,a,f,b
a,h,f,b,f,e,a,a,d,d,j,f,c,j,j,c,j,i,i,g
a,i,e,j,a,a,c,j,j,e,b,d,i,d,e,b,j,e,f,j
c,i,h,i,g,f,c,c,e,d,h,h,i,b,d,h,j,b,f,j
a,e,d,g,i,a,i,e,b,i,d,e,j,e,c,f,h,g,g,h
i,f,c,f,d,c,d,j,h,e,f,a,j,b,h,a,g,f,j,j
f,a,a,f,i,j,d,b,a,i,g,e,b,g,e,i,a,i,b,c
d,f,i,f,e,e,a,g,i,h,g,b,f,d,b,d,f,h,g,i
i,j,j,g,j,g,g,i,d,j,b,h,d,g,a,i,a,e,g,a
d,h,e,g,b,b,d,a,a,h,g,c,b,h,j,h,i,f,b,c
a,i,h,h,f,c,b,j,b,g,c,f,a,g,e,c,f,h,j,d
a,j,g,a,f,e,j,g,e,b,i,e,h,a,f,b,e,f,e,b
e,i,g,e,e,e,f,d,c,e,c,g,b,i,f,j,f,c,a,c
i,j,h,i,i,h,g,f,c,g,g,j,i,e,g,d,f,i,i,e
f,e,f,e,g,h,g,b,d,b,c,j,h,f,g,h,e,i,g,a
h,e,f,f,a,e,e,h,g,a,a,i,a,c,g,i,d,j,c,b
a,d,j,b,c,d,d,f,c,f,e,b,c,d,b,i,c,h,e,j
g,f,f,g,e,g,h,a,g,c,i,i,j,h,d,a,c,d,a,i
d,j,e,j,b,f,b,f,j,e,d,c,e,j,j,d,e,i,c,c
c,c,j,d,c,b,a,i,c,g,g,g,b,d,e,d,g,g,i,c
f,g,f,j,c,c,f,g,a,g,i,b,i,f,j,j,d,j,c,j
a,b,a,f,j,j,j,j,h,e,d,h,d,f,f,j,b,j,e,h
g,e,a,e,d,d,i,i,h,g,h,h,j,e,e,b,i,c,d,f
j,i,e,j,j,f,j,d,c,h,b,h,h,h,b,j,f,i,a,h
h,g,j,d,d,f,i,i,g,c,d,b,d,d,i,f,e,f,e,c
d,a,g,a,e,f,i,a,h,j,b,h,d,e,a,f,b,i,e,f
j,e,i,g,i,e,f,e,b,c,b,g,b,h,g,e,b,a,c,c
j,j,i,c,g,i,b,e,g,c,h,e,i,h,i,e,g,j,g,c
h,j,j,g,e,d,i,d,g,b,g,e,g,c,e,e,f,j,e,i
j,f,g,c,f,d,a,d,d,h,i,i,g,a,i,b,d,f,f,j
c,f,d,h,j,h,d,f,c,d,g,e,j,c,c,d,c,i,f,h
d,f,g,g,b,c,e,j,j,d,h,e,i,f,c,a,g,i,c,c
i,j,b,j,i,b,e,j,j,d,a,h,f,j,d,b,g,f,i,j
i,f,g,c,d,h,f,f,c,g,e,g,j,e,a,f,i,b,j,g
b,g,c,b,f,a,i,b,e,f,g,g,e,j,c,a,a,d,a,a
d,j,i,d,b,d,c,e,f,b,g,j,c,i,c,f,e,e,e,c
f,i,g,g,g,b,d,b,e,j,g,f,j,e,b,h,f,g,f,i
c,e,j,e,c,b,i,h,h,c,j,h,b,g,c,c,a,a,b,f
d,i,d,i,h,e,h,a,e,a,h,e,a,a,i,b,a,d,d,e
d,j,i,c,h,f,j,b,b,f,a,e,h,d,b,j,g,d,j,e
i,g,d,g,c,d,d,g,h,e,h,b,g,h,b,b,b,i,h,e
e,g,f,g,f,c,j,f,c,a,b,e,b,f,f,g,c,b,j,g
b,j,g,f,e,c,b,c,h,b,b,g,e,g,j,g,a,b,i,c
d,f,f,i,i,i,d,j,i,e,b,i,f,c,j,d,c,d,b,b
g,f,i,c,a,c,b,g,e,f,e,c,e,b,e,h,b,i,a,c
c,j,d,i,i,a,c,j,a,j,i,g,j,d,e,i,c,b,a,b
f,a,i,h,g,e,b,j,j,h,b,d,a,j,i,d,i,b,h,e
c,f,i,g,g,c,c,c,g,d,h,i,d,c,i,g,j,c,e,b
d,h,f,h,j,j,i,b,d,h,b,f,c,h,c,d,g,e,a,b
b,i,a,c,e,c,b,c,a,h,a,h,d,h,d,h,f,e,j,f
e,d,h,j,a,i,e,f,b,e,i,g,e,c,c,c,h,c,f,c
i,e,c,f,j,f,h,f,d,i,h,h,h,g,b,h,h,d,d,d
d,a,i,g,i,i,i,i,i,g,f,d,a,c,a,e,h,j,h,a
j,f,c,f,i,f,g,d,g,c,a,j,c,a,b,g,a,a,j,c
e,b,d,g,j,d,d,b,b,h,d,i,d,g,e,c,h,c,a,i
c,e,c,f,c,d,b,g,e,i,g,j,a,h,f,f,h,a,d,i
a,a,b,b,g,j,f,c,b,b,f,a,b,e,i,a,f,h,f,g
j,d,b,d,b,e,a,a,j,c,d,h,b,j,i,a,i,b,e,i
f,j,i,j,g,i,j,c,j,e,e,b,i,e,c,c,i,f,j,b
a,c,f,f,d,c,d,g,d,j,c,j,b,i,g,e,e,h,c,c
d,e,j,d,e,j,g,f,g,e,j,c,d,h,j,j,g,i,h,c
d,b,h,d,e,e,g,f,b,g,d,e,b,a,f,g,e,d,d,b
d,e,a,h,b,f,h,e,b,f,f,f,e,f,j,g,j,i,i,e
h,f,c,a,h,i,c,c,e,e,c,j,h,g,i,f,f,a,a,c
c,a,i,j,b,h,g,e,g,c,f,a,d,d,d,b,a,c,a,g
g,c,i,b,h,f,a,i,j,i,b,b,j,b,c,i,c,i,c,i
c,b,c,i,e,h,g,g,i,b,a,j,b,b,a,j,a,d,f,g
g,c,j,a,i,g,g,d,b,h,b,e,i,c,b,i,a,c,i,b
j,e,h,d,d,b,d,b,j,i,b,g,d,d,e,g,j,e,c,f
c,a,a,c,f,d,d,d,a,f,j,b,e,f,g,i,e,j,d,h
a,b,a,h,j,i,c,g,d,i,a,g,j,c,a,f,b,d,d,e
g,a,e,h,a,d,j,b,g,b,b,e,i,b,h,i,e,b,c,a
i,b,c,d,a,a,b,i,a,i,f,e,a,d,a,j,a,c,h,c
g,c,d,f,a,d,g,f,c,a,d,j,g,b,a,b,j,c,h,f
c,e,i,i,h,e,c,c,i,j,a,d,i,f,c,f,d,j,j,c
c,g,g,e,c,a,g,f,g,g,h,e,i,b,b,c,c,i,f,e
f,f,i,h,d,d,d,e,g,e,e,g,e,e,g,b,h,f,i,i
i,j,g,f,c,d,j,c,i,d,g,b,e,h,g,f,i,i,c,h
e,b,c,b,g,d,a,g,g,e,a,j,h,i,i,b,h,b,i,a
j,j,b,d,i,f,h,b,c,d,b,h,b,e,d,j,i,b,e,i
a,b,f,h,h,j,e,d,e,g,h,a,c,a,i,g,e,e,c,c
f,i,b,g,g,f,c,b,i,f,b,j,d,f,b,h,d,e,c,j
e,e,c,f,j,c,h,e,b,a,a,h,d,j,c,f,j,e,j,c
a,g,a,g,a,h,e,h,b,e,e,f,j,d,i,g,c,a,f,d
g,f,j,a,i,c,h,c,c,e,g,b,e,j,c,c,b,f,d,e
j,d,b,h,h,b,b,j,c,b,b,g,d,c,a,j,d,g,i,e
c,f,h,i,h,i,c,g,b,e,c,j,g,c,g,j,g,c,e,e
b,f,f,d,f,c,g,j,e,e,c,b,d,d,c,a,h,a,b,b
a,c,a,f,e,f,h,a,e,h,a,b,i,e,c,d,g,d,h,e
a,f,d,a,h,j,a,i,a,j,j,d,i,f,j,c,f,b,h,a
i,f,d,a,b,h,e,c,h,b,c,b,d,h,c,c,f,c,a,b
f,i,h,i,e,g,e,b,c,i,g,b,a,b,d,f,b,h,i,b
i,h,f,d,e,i,d,i,h,b,b,c,e,e,e,g,i,a,h,c
f,h,j,j,i,i,b,a,e,d,h,a,a,g,d,e,e,d,d,b
c,d,e,i,d,b,e,f,a,g,i,a,a,j,a,i,j,j,j,a
j,i,g,f,b,a,a,j,i,i,f,e,c,b,h,c,j,c,j,g
j,g,g,j,c,a,e,e,c,d,b,i,h,h,h,a,b,f,h,c
d,e,h,d,a,i,b,i,j,h,b,c,j,b,f,f,b,f,e,f
h,j,j,j,g,j,j,e,c,f,i,b,c,c,d,j,j,f,a,h
c,i,j,f,i,i,g,g,a,d,h,a,j,e,i,c,h,a,c,d
a,e,f,a,a,a,j,c,e,i,b,c,g,f,e,c,g,a,e,e
b,b,g,b,b,j,j,h,f,e,d,f,j,g,i,h,f,e,i,c
g,b,b,a,d,c,b,b,h,a,h,a,a,f,h,c,f,c,f,g
f,g,c,j,a,h,g,e,i,a,e,f,j,a,i,j,c,i,a,a
c,e,b,b,c,d,j,g,h,e,f,h,c,d,e,j,c,c,j,e
e,b,d,b,b,h,j,h,c,h,a,j,j,d,b,i,b,f,g,g
g,a,c,i,a,e,f,b,h,c,a,c,j,g,e,c,f,g,i,a
e,c,g,a,h,e,g,d,d,g,g,j,i,b,d,b,a,i,g,h
j,b,i,c,h,h,i,j,b,j,g,d,j,j,g,c,d,b,c,h
i,e,c,g,d,c,e,i,c,h,e,e,f,h,i,i,e,i,j,c
c,i,j,b,c,b,b,i,d,f,e,b,c,c,c,h,g,c,j,e
g,f,h,j,b,f,h,h,i,d,b,c,f,d,g,b,h,b,f,i
g,j,b,h,c,j,i,j,i,i,g,b,c,g,e,b,b,d,i,d
d,e,b,e,d,d,g,i,j,c,e,j,d,d,h,b,f,f,i,f
f,j,j,b,f,c,g,e,g,e,i,i,h,f,c,a,b,c,e,i
g,c,g,d,a,e,j,b,d,b,j,a,i,d,f,b,j,j,f,j
g,i,b,g,a,h,i,e,c,f,d,b,d,f,i,c,j,f,g,b
f,f,i,e,a,d,i,c,c,g,e,b,i,g,j,j,c,d,c,e
g,d,e,f,f,b,a,d,c,h,c,a,b,c,b,e,i,j,e,a
g,e,h,d,e,a,a,f,a,h,j,g,i,h,g,b,f,c,j,h
e,i,a,d,i,f,b,e,h,i,d,j,e,a,g,e,g,a,h,b
j,a,a,e,i,f,d,e,i,f,a,a,a,a,a,f,b,f,c,f
g,b,b,d,a,g,e,a,i,g,g,j,c,i,g,e,e,c,h,j
a,i,c,a,f,b,i,b,j,j,g,j,i,h,a,g,a,b,i,i
b,a,f,f,i,i,j,h,i,h,j,c,d,b,i,a,g,a,g,i
f,f,b,i,g,b,h,c,e,b,i,d,c,b,g,h,f,i,e,c
d,g,c,b,e,c,c,a,c,i,d,h,a,h,j,e,c,e,i,g
g,c,a,f,i,h,f,d,c,g,h,f,a,f,c,h,e,c,h,c
h,i,g,j,e,h,c,a,g,d,d,g,j,i,b,c,j,j,a,j
a,e,e,j,a,f,d,h,e,c,c,i,e,g,e,h,h,c,g,i
f,a,e,a,j,e,g,f,f,a,f,j,i,b,c,e,d,i,c,d
e,j,f,c,j,f,h,h,h,g,b,g,b,a,c,a,j,f,a,c
a,j,c,f,d,d,h,b,i,j,f,d,b,a,h,h,b,j,d,b
i,h,f,a,f,h,j,a,e,i,f,f,h,f,f,f,j,f,f,c
e,c,c,b,a,b,f,h,b,g,c,e,a,c,g,e,e,b,i,e
h,j,d,b,j,h,a,c,d,h,g,g,j,j,h,b,i,f,b,d
c,a,d,j,c,b,a,c,c,e,c,b,g,e,h,i,i,i,a,a
b,b,f,b,h,h,d,a,c,c,h,e,e,g,d,h,j,e,e,i
f,j,d,a,d,c,i,i,e,g,e,a,g,c,e,b,b,g,d,h
b,g,b,f,e,j,h,g,g,h,c,h,b,h,i,g,e,h,e,e
h,h,b,g,i,b,j,i,b,g,d,h,i,h,b,c,b,b,j,e
e,j,j,f,b,d,i,d,e,b,e,b,f,d,f,g,a,c,h,b
h,d,g,b,c,e,h,b,c,c,f,d,e,c,f,j,f,a,d,a
c,i,b,e,e,f,h,a,b,e,d,j,c,h,a,j,i,g,e,h
b,j,c,i,g,a,j,i,c,d,e,h,c,h,b,f,d,c,g,g
j,d,b,c,e,c,c,c,a,i,a,e,c,j,g,e,b,f,d,a
g,j,d,b,f,f,d,j,i,a,d,a,d,h,h,b,f,d,e,g
g,a,c,b,d,i,c,a,b,j,e,i,e,g,c,f,e,h,g,b
c,c,g,a,f,i,g,j,a,a,b,g,h,d,h,b,b,h,e,i
a,e,h,e,f,a,c,c,j,c,g,g,f,a,b,e,d,f,f,b
a,i,h,f,b,d,b,a,h,b,i,e,c,h,b,j,f,f,g,e
b,d,a,b,i,g,f,e,c,h,g,c,c,i,f,g,j,c,b,c
g,f,i,h,b,g,d,i,i,h,e,f,i,h,d,j,j,c,b,a
d,a,b,e,e,j,c,a,g,h,g,b,a,i,b,e,d,a,f,d
g,h,g,i,i,d,d,a,i,e,f,b,h,f,b,h,b,i,g,b
i,e,j,h,a,c,h,f,f,h,a,h,c,h,h,h,f,d,d,b
c,d,e,c,g,d,i,j,c,a,j,e,g,b,b,e,i,i,a,f
a,c,j,c,a,b,a,j,b,b,a,d,a,c,a,g,h,c,f,g
f,e,c,f,a,j,i,a,i,c,d,i,g,h,c,f,j,f,e,c
j,a,c,c,j,f,b,i,a,b,d,g,j,e,b,e,e,b,e,h
e,e,g,a,b,c,b,h,c,j,h,e,g,f,c,i,j,d,h,f
i,h,b,f,g,d,j,h,e,c,a,j,j,f,f,e,e,i,c,b
c,a,d,a,h,f,e,e,f,i,b,j,f,j,e,i,g,d,c,b
b,f,c,g,a,d,c,g,j,j,h,c,d,d,h,j,h,f,f,c
c,j,d,j,a,b,g,i,i,j,a,d,f,j,j,c,c,a,a,e
f,h,b,f,b,d,b,e,j,f,e,e,a,e,a,f,c,e,c,d
g,b,g,f,d,d,d,f,c,d,h,b,j,i,h,j,d,c,c,h
d,c,b,b,h,e,g,e,i,h,b,d,i,b,a,b,i,h,f,c
j,g,i,a,e,j,a,i,g,e,f,i,i,h,g,g,a,d,i,i
f,i,g,b,a,a,i,b,i,d,f,c,i,c,g,h,b,e,f,h
g,j,g,j,e,f,a,b,i,a,j,j,h,b,f,j,e,d,a,c
d,b,j,e,a,i,f,i,a,h,e,i,h,i,j,j,e,j,j,c
f,f,g,i,c,i,g,a,j,f,b,c,b,i,e,b,e,j,e,h
f,i,e,j,e,a,a,e,e,a,c,j,d,h,g,f,g,a,f,f
g,f,i,a,g,j,i,g,i,e,i,b,a,b,h,a,c,j,e,j
f,g,c,e,b,i,j,c,a,f,h,g,g,i,b,b,c,d,e,c
d,f,e,a,h,i,a,c,g,f,h,j,j,d,h,c,e,c,c,i
g,f,b,h,c,h,h,h,g,i,b,h,e,d,b,f,j,i,e,e
j,e,j,d,d,h,h,c,c,b,i,c,a,j,f,d,e,e,a,b
a,c,e,b,e,e,f,a,b,d,g,c,d,f,h,d,a,e,j,h
h,d,f,b,e,h,d,a,h,b,c,e,c,j,h,j,b,b,e,d
i,b,f,b,j,f,c,a,a,a,c,g,c,c,e,c,h,a,f,d
g,c,c,d,b,a,c,j,j,i,b,b,d,e,j,i,i,c,b,e
h,g,i,a,g,h,c,j,a,c,f,i,f,j,e,e,d,d,a,e
c,d,a,h,f,f,b,d,i,f,i,g,j,e,c,f,a,a,c,c
g,c,h,c,g,d,f,a,c,c,a,f,b,j,j,a,c,c,e,h
g,a,e,b,d,i,e,e,i,f,b,b,i,c,g,c,h,j,c,d
d,d,f,b,c,e,d,a,g,g,c,i,j,e,f,f,e,g,i,g
j,c,d,d,c,i,j,d,g,i,b,b,g,h,d,c,e,b,h,g
i,a,e,a,c,f,c,g,c,f,b,g,j,d,i,d,f,f,j,a
i,b,j,f,a,e,i,d,f,f,i,e,e,j,g,f,c,c,i,b
c,j,c,h,d,i,f,b,g,d,d,h,b,e,b,j,j,i,c,c
a,j,j,i,e,b,b,g,h,d,b,a,f,g,a,c,j,b,i,i
b,b,a,g,j,c,e,c,b,d,j,d,f,g,h,i,h,a,d,a
a,g,h,c,h,h,c,a,i,d,i,i,f,i,d,i,e,c,b,c
f,j,a,f,f,e,j,f,i,h,c,j,a,d,g,a,f,g,c,b
e,f,j,d,b,c,j,j,e,d,j,b,d,f,a,e,j,e,b,b
d,c,g,a,e,g,b,a,b,c,h,b,e,j,d,a,c,g,e,b
i,b,a,j,g,h,e,f,d,f,d,b,a,d,e,f,c,g,j,g
j,g,j,g,c,g,b,f,h,j,i,j,a,i,i,j,d,d,i,h
g,b,d,d,e,b,f,i,h,i,j,d,j,i,h,g,b,e,c,h
f,j,g,j,a,d,f,b,j,b,a,a,i,a,a,j,e,a,f,b
g,b,i,f,f,b,h,f,g,c,f,i,a,b,f,i,i,e,h,i
j,b,g,i,c,i,b,i,h,c,d,a,e,e,d,g,j,a,a,j
b,a,c,h,a,d,f,d,e,d,a,f,i,i,a,g,h,i,b,j
f,e,g,i,d,a,d,b,a,b,b,d,c,i,j,h,i,e,c,d
a,j,i,h,f,c,h,a,c,e,g,j,d,f,i,d,e,c,e,h
b,i,b,d,d,i,e,j,i,h,f,g,e,b,c,i,d,h,h,d
j,f,d,h,f,e,e,c,g,j,b,i,i,b,h,a,j,i,b,c
h,j,f,g,d,a,c,c,e,i,g,c,a,g,d,b,j,f,i,j
f,j,g,i,b,b,f,a,c,j,i,g,b,j,i,j,b,a,b,a
a,d,i,a,d,i,c,i,i,j,i,j,g,a,d,d,j,a,g,b
g,j,b,h,j,h,j,c,g,j,a,g,c,d,b,a,e,g,i,j
a,e,e,e,b,j,b,b,h,c,f,b,h,h,h,d,e,f,e,e
c,g,j,f,c,j,h,a,a,f,i,d,i,a,e,e,i,a,a,i
g,i,h,c,c,i,b,b,c,i,b,e,b,e,a,b,c,i,i,g
b,a,e,d,g,d,e,i,f,f,d,e,b,c,b,d,j,g,c,b
h,f,c,f,g,f,i,a,d,a,i,i,h,e,c,d,b,i,h,j
j,d,g,i,j,a,i,i,c,d,g,i,h,b,c,g,d,j,j,j
h,j,d,f,a,d,e,i,c,d,g,g,b,b,h,b,b,e,a,b
i,b,g,f,i,a,b,f,g,d,d,g,a,e,e,e,e,a,e,h
b,f,e,j,f,f,f,d,e,j,g,d,f,e,d,i,a,a,f,d
b,e,j,c,j,a,g,b,c,j,d,c,f,c,i,i,f,f,i,e
e,j,i,i,i,h,c,j,j,j,g,f,e,c,d,f,d,f,g,i
a,d,h,c,c,f,a,a,d,h,a,c,c,e,h,e,b,j,e,d
b,i,c,c,g,d,b,f,g,h,f,g,j,e,j,c,c,c,e,f
b,c,g,i,a,b,j,g,e,a,f,g,e,c,e,g,f,e,g,i
f,d,i,a,b,g,g,j,f,a,e,g,j,d,j,i,h,c,g,d
e,i,g,h,g,d,j,i,g,e,f,i,i,j,a,i,b,d,g,j
g,c,d,h,j,f,c,i,d,f,g,h,i,i,j,g,h,h,f,i
a,f,g,i,i,f,d,a,g,d,d,e,f,h,a,h,f,e,j,c
i,i,e,d,h,b,b,g,h,f,e,f,h,c,e,c,b,e,f,e
g,j,i,j,b,b,f,c,b,e,j,g,i,f,d,c,d,j,j,b
h,e,g,h,d,i,c,i,d,c,i,j,b,e,b,c,f,c,e,h
b,j,g,g,j,d,j,g,a,h,e,g,j,c,d,j,j,d,c,e
h,i,i,h,j,b,d,g,g,d,i,e,g,b,b,g,j,h,e,a
j,c,f,g,h,b,f,e,e,i,i,g,b,e,f,b,i,i,e,c
j,d,g,f,a,e,a,f,b,i,b,c,a,i,b,c,a,a,b,j
h,e,c,h,c,c,h,h,c,c,f,b,e,d,b,c,g,c,i,g
d,a,g,d,c,g,f,a,c,f,e,g,e,h,j,j,e,d,h,g
g,f,j,g,b,a,f,a,e,h,e,b,c,g,d,e,e,d,h,d
c,j,j,d,f,d,f,j,e,b,b,d,j,a,d,g,e,e,h,c
h,d,f,g,c,e,b,a,b,c,d,g,c,f,i,b,h,f,e,g
a,b,f,c,j,b,h,b,c,d,g,h,d,c,c,c,d,f,b,d
e,j,a,b,d,b,a,h,h,b,f,g,b,h,b,d,j,c,b,a
a,c,c,h,d,i,a,j,e,h,f,f,c,b,c,c,c,b,d,d
j,i,i,h,g,b,b,c,a,h,g,j,c,b,c,g,b,d,i,a
i,g,d,e,j,h,i,f,g,h,g,b,d,j,a,j,i,i,j,a
e,f,b,j,i,e,h,b,j,h,b,f,j,h,d,j,c,h,g,d
c,h,i,j,b,i,c,f,c,j,a,b,h,g,d,b,h,d,j,b
d,i,c,e,i,f,f,c,f,b,f,b,d,d,e,e,j,g,d,c
i,d,i,i,c,a,j,a,b,c,i,f,c,b,i,d,c,h,a,c
i,e,j,b,g,d,f,j,j,c,i,g,f,c,j,b,a,b,f,a
c,i,f,e,d,e,f,a,i,a,e,b,e,g,f,h,j,c,a,i
b,f,i,f,a,i,j,d,a,i,g,g,b,a,b,a,a,j,g,g
a,g,j,h,b,i,j,i,b,h,e,j,j,h,i,f,j,j,h,h
c,b,c,c,b,f,c,b,g,h,b,e,b,h,g,c,i,d,b,c
i,f,j,c,j,a,i,f,g,j,f,b,f,g,h,j,i,a,f,c
g,c,h,j,c,b,i,j,e,i,d,i,f,i,f,g,f,f,b,b
h,e,d,g,c,a,d,b,g,i,b,f,i,c,c,c,h,j,j,h
d,j,h,f,c,j,e,a,f,j,i,f,b,h,f,d,f,c,i,f
c,f,c,d,e,g,h,a,f,j,b,h,j,g,d,h,f,b,e,d
b,j,g,f,i,h,i,b,i,f,i,h,b,c,g,c,j,c,d,c
a,c,i,j,j,i,h,b,c,e,e,c,j,j,j,j,h,h,f,g
a,a,h,i,e,i,b,e,b,h,f,b,f,g,j,d,j,f,b,a
c,h,b,a,d,h,c,e,e,i,b,e,f,d,a,a,g,a,f,h
g,i,c,f,i,g,c,b,e,b,h,g,h,h,j,c,b,d,j,a
c,e,h,h,d,a,c,i,g,a,f,c,j,j,f,g,j,g,b,h
c,j,g,f,j,j,b,a,d,a,i,j,e,a,g,e,d,d,e,j
i,a,i,g,g,i,g,j,b,a,j,c,j,b,f,f,a,d,i,j
d,g,a,a,i,d,h,b,c,b,j,g,d,h,d,h,j,b,i,c
j,a,e,g,i,c,h,i,b,a,f,h,b,h,b,h,g,j,i,g
h,j,a,a,b,b,i,g,e,b,f,j,e,c,d,f,g,b,b,d
