var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
e,r,t,g,e,b,r,c,f,f,f,d,i,c,m,t,t,p,q,r
d,a,e,o,i,c,q,r,o,b,f,g,s,t,n,n,e,b,i,n
k,m,f,h,k,m,p,d,s,d,b,f,p,p,c,t,d,d,k,f
b,o,i,l,t,p,t,c,e,d,f,i,a,g,q,f,d,e,s,q
a,l,l,q,b,d,n,m,i,c,h,s,d,n,m,m,i,t,k,k
l,c,m,o,c,n,f,l,l,h,p,e,o,p,g,m,j,j,m,o
d,h,c,p,i,b,d,g,e,l,l,p,t,t,h,t,h,r,g,j
g,b,t,f,e,e,c,p,t,r,n,n,a,c,b,a,b,p,k,n
f,j,l,h,o,d,t,d,b,m,o,e,m,n,q,d,h,j,c,m
a,m,r,p,q,r,p,e,a,e,q,g,r,s,h,s,j,r,k,j
e,p,q,o,g,j,e,a,l,i,r,m,p,r,s,m,c,j,h,h
p,c,n,g,a,h,n,s,h,f,r,j,a,e,f,q,e,d,s,r
f,r,a,j,p,e,l,o,f,p,k,s,e,o,m,p,o,i,k,j
h,p,m,c,i,r,q,p,f,i,m,b,p,p,t,b,f,e,r,o
d,h,s,p,g,h,h,i,d,p,d,j,q,t,k,p,b,f,d,e
q,f,i,d,c,j,l,d,a,a,q,c,f,h,b,h,p,q,b,t
l,l,s,g,e,g,p,d,p,k,f,t,s,j,q,a,c,c,c,t
s,q,e,c,r,k,m,l,j,i,n,t,q,n,l,m,t,s,j,e
r,j,p,g,p,m,p,h,r,b,q,s,j,n,m,a,b,f,i,s
a,d,g,r,k,t,o,f,l,n,f,b,i,c,n,q,d,o,k,e
r,f,q,h,r,m,o,q,s,i,d,e,o,t,j,s,j,l,m,b
s,j,o,f,o,s,n,h,s,g,e,j,b,i,i,f,n,l,k,j
a,j,j,f,e,c,h,l,d,d,m,i,a,m,b,k,t,g,p,i
j,e,r,o,r,q,o,o,m,o,e,g,b,o,b,p,b,g,c,j
g,g,a,h,b,c,b,g,f,t,m,r,q,e,n,b,l,f,f,p
e,b,p,r,p,p,m,l,a,p,d,d,r,t,j,p,n,s,l,i
d,b,p,r,o,j,k,g,f,h,a,f,t,d,b,j,c,n,o,l
e,d,b,f,o,k,m,a,b,q,p,b,o,k,m,i,m,m,m,m
a,m,e,k,r,o,q,f,e,j,e,m,q,r,s,r,o,t,m,d
d,o,k,p,a,o,b,d,r,e,p,g,e,b,k,l,r,p,l,j
s,m,k,n,o,s,h,f,j,n,e,i,i,h,q,a,s,j,i,b
q,q,e,r,g,j,r,k,n,n,r,o,k,e,m,c,s,f,s,h
o,s,s,l,e,j,h,n,g,a,t,r,o,t,h,g,b,t,m,e
g,t,q,l,p,m,q,l,b,m,t,b,c,q,b,j,c,n,j,s
c,m,n,r,c,m,j,j,g,f,f,l,o,i,s,q,e,e,i,p
f,t,i,p,l,s,k,a,o,q,m,g,b,o,h,d,q,p,q,k
b,d,g,n,e,n,h,b,l,q,f,h,e,b,b,q,d,d,p,e
g,j,q,p,b,o,n,m,b,s,d,m,h,b,p,i,m,m,a,g
p,p,j,m,r,m,t,r,c,m,r,o,f,g,k,a,n,q,s,b
k,f,t,h,f,s,h,r,n,r,m,n,t,k,m,o,j,n,b,h
m,l,j,m,i,t,s,f,g,e,g,j,d,a,c,j,q,d,b,i
n,m,e,l,f,d,d,h,b,p,t,c,d,j,e,i,k,i,h,b
f,g,e,r,g,o,k,c,l,k,r,n,q,n,h,e,h,f,m,n
f,c,g,j,l,b,t,l,h,f,f,t,d,j,s,m,i,j,n,c
t,s,i,r,p,a,t,c,i,r,d,g,d,m,k,k,q,p,k,j
t,t,d,j,f,i,d,p,g,h,s,j,g,h,p,p,l,e,l,d
p,q,n,k,h,b,k,p,f,q,a,r,k,c,r,g,f,b,m,l
c,f,r,c,b,s,p,b,e,g,d,i,p,g,o,c,j,l,q,f
c,g,c,k,r,a,l,t,d,s,j,q,t,h,i,j,c,j,m,j
a,h,s,k,h,e,s,a,k,q,s,e,o,j,k,b,d,t,f,h
d,g,m,r,a,n,b,p,a,l,o,c,d,g,g,q,e,p,q,c
b,d,p,l,d,s,q,l,n,q,q,e,l,g,b,m,i,q,p,j
n,t,o,l,q,d,a,d,l,c,c,h,q,n,o,t,m,p,n,a
t,j,s,h,m,n,a,j,g,e,j,j,o,f,a,e,l,b,t,t
d,c,p,r,e,k,n,f,d,r,q,t,h,n,b,l,d,a,d,o
o,r,m,r,s,a,q,a,s,n,m,b,i,t,n,q,o,s,q,t
b,d,g,i,g,j,d,s,k,p,s,g,q,j,a,n,n,q,p,o
a,l,r,l,p,j,l,d,l,e,a,a,h,q,m,m,n,m,f,t
b,i,t,m,t,m,d,j,c,f,l,k,q,s,h,p,m,l,f,e
p,j,b,o,p,f,q,c,h,f,e,k,p,o,i,p,l,q,q,j
d,s,i,s,r,n,q,l,r,e,j,b,t,c,q,k,a,d,a,d
n,i,d,a,b,l,e,t,j,a,f,s,o,l,p,p,f,i,h,g
r,s,t,g,q,s,c,o,l,s,a,d,m,a,c,c,m,n,n,m
k,a,h,h,k,q,r,k,f,j,d,a,r,l,l,e,n,t,n,r
e,j,b,c,k,b,h,l,i,q,n,l,j,q,a,a,m,o,a,t
o,k,f,r,t,q,j,l,f,q,a,d,d,s,p,h,i,a,m,n
i,h,n,r,i,c,r,c,s,j,m,l,g,c,b,r,o,f,f,j
d,c,m,l,j,d,o,o,l,i,g,s,h,e,p,j,r,s,q,e
d,h,g,d,o,j,k,g,c,c,b,n,b,r,b,l,p,h,f,i
d,h,j,d,p,j,l,a,e,l,f,i,r,f,i,q,l,l,r,l
c,p,e,s,f,s,i,g,j,h,q,k,f,d,g,k,r,t,t,o
h,q,n,g,j,s,m,m,g,f,t,o,j,e,i,h,m,f,e,t
g,c,s,p,i,k,h,c,g,g,l,f,q,d,b,k,f,r,c,a
h,p,p,q,o,f,r,p,g,p,p,s,t,s,d,m,o,m,h,j
e,h,m,a,l,m,f,r,a,n,g,o,b,p,q,p,n,j,e,c
c,q,o,p,h,e,d,r,f,h,d,m,b,i,o,t,l,r,p,s
b,h,d,h,b,s,f,l,g,q,k,k,t,r,b,a,k,n,l,b
j,d,k,p,d,a,t,a,j,e,b,l,a,l,s,a,l,h,d,o
e,l,c,l,c,r,q,h,q,c,o,b,h,s,k,m,d,i,l,h
k,b,i,p,s,n,a,o,t,i,c,q,c,r,j,g,g,l,o,g
j,d,d,d,l,j,b,q,j,l,f,r,r,j,t,b,p,m,q,b
b,c,m,i,g,l,t,p,p,m,d,e,l,s,f,o,o,a,i,o
b,l,f,q,a,f,b,a,r,k,h,r,n,s,p,g,p,n,r,a
f,e,m,p,m,q,d,o,f,t,n,k,a,d,r,p,d,a,f,s
o,b,c,r,r,c,m,q,j,a,r,i,i,t,j,n,c,l,h,b
f,i,e,t,h,s,n,a,j,i,p,h,k,b,m,b,m,d,s,s
d,j,b,a,f,j,e,b,f,e,k,r,d,k,b,e,k,s,g,t
b,e,d,j,k,k,c,b,o,e,h,c,q,q,b,h,f,r,r,d
a,b,j,p,q,r,p,c,i,r,k,i,q,l,n,s,i,b,g,j
t,a,n,e,b,a,a,k,a,s,l,r,t,m,k,b,p,l,f,b
e,o,i,j,d,d,n,i,e,s,n,s,j,q,k,p,q,m,i,j
a,n,s,b,f,r,e,n,s,p,f,d,o,q,g,p,e,n,q,o
h,l,c,j,b,t,g,d,d,q,r,b,t,k,b,a,g,b,e,i
o,o,s,i,m,n,n,l,j,h,e,b,o,r,k,j,s,t,o,j
j,e,t,h,d,c,p,o,p,e,d,s,l,d,p,t,i,h,e,o
d,k,p,e,e,q,j,r,e,g,c,m,n,t,r,t,c,t,i,p
k,n,a,t,c,q,j,f,d,d,f,f,s,s,g,s,s,t,n,s
b,d,p,h,m,e,k,a,p,o,s,a,n,g,f,b,m,s,s,b
r,l,r,r,l,h,r,e,t,e,p,b,p,f,e,h,d,r,j,e
m,q,e,d,q,d,s,e,e,q,a,o,i,c,d,c,n,g,e,p
r,o,s,i,t,p,a,i,k,a,l,l,n,p,s,l,m,t,k,p
f,e,t,e,m,i,s,e,f,a,i,s,j,g,r,r,a,q,f,s
k,t,r,o,n,p,e,l,l,s,r,b,f,k,q,c,t,f,m,f
l,j,b,g,f,b,o,a,m,e,j,j,c,n,p,q,f,a,d,c
a,j,i,f,c,m,p,j,a,f,t,n,n,o,h,q,j,t,s,r
t,h,d,c,a,b,s,h,c,c,f,m,q,t,t,h,q,l,q,d
r,o,b,h,d,f,r,m,i,p,r,f,b,k,f,a,g,f,d,j
n,i,s,h,p,s,l,p,k,j,r,g,n,h,b,i,o,c,e,g
s,j,d,i,r,s,a,e,m,o,l,g,a,e,k,k,n,g,m,n
n,b,d,p,e,h,b,e,l,k,l,d,a,h,b,r,d,h,a,r
r,n,n,p,s,b,b,m,q,e,p,f,d,k,o,b,s,p,m,p
r,i,s,f,o,m,i,b,o,i,q,r,d,p,i,e,q,g,j,d
g,g,s,r,j,e,p,s,s,j,s,r,g,n,b,p,c,c,q,l
f,q,i,k,e,o,j,q,m,t,f,a,h,t,f,r,p,s,e,n
i,j,f,k,f,e,h,p,d,d,a,m,j,m,b,h,r,f,e,h
m,i,l,t,l,h,l,c,h,m,t,m,m,i,m,i,r,e,a,f
j,j,r,r,q,s,p,e,s,j,f,c,q,l,t,s,b,o,t,g
s,e,h,s,o,i,d,m,i,l,c,a,t,j,f,b,m,k,t,c
c,f,r,t,p,m,p,q,g,e,m,c,t,g,g,o,t,n,m,c
b,m,m,r,e,e,c,p,b,o,s,m,t,i,s,t,i,g,m,h
s,e,c,f,r,n,t,p,f,t,p,b,b,h,g,s,c,d,l,k
a,n,p,r,q,a,r,i,t,a,i,s,t,g,j,b,r,c,b,n
m,i,b,r,o,d,b,n,q,o,h,i,o,t,h,j,d,j,r,b
i,k,q,e,o,m,n,g,a,n,j,a,r,i,g,p,i,r,q,d
l,d,a,h,h,s,e,t,f,l,a,j,j,o,f,i,f,t,n,i
r,e,e,m,e,p,m,r,e,g,t,a,h,b,s,d,g,b,f,p
k,l,n,h,f,o,l,o,m,f,t,l,b,m,l,b,n,n,k,a
r,n,i,d,r,l,l,o,q,p,m,e,o,k,i,a,j,o,s,q
l,s,i,c,a,l,h,b,j,m,c,r,i,h,q,k,i,n,d,f
n,f,b,f,g,r,d,f,b,k,l,m,p,t,d,a,n,g,b,j
a,l,j,l,s,c,g,q,i,e,m,d,p,s,j,a,b,h,e,s
b,h,p,k,l,i,n,d,n,f,o,p,t,c,l,o,s,t,p,p
o,h,i,l,b,s,q,r,c,p,j,i,e,p,b,r,m,o,r,f
h,c,l,f,a,s,m,q,t,p,e,o,d,r,c,e,n,r,q,j
a,e,f,g,a,n,o,b,i,a,d,e,i,q,i,r,r,b,b,n
g,o,j,n,f,q,h,b,h,k,b,r,c,m,a,i,a,m,r,e
i,q,n,d,i,g,r,q,l,c,k,k,q,o,i,d,r,o,e,d
i,m,j,k,t,e,j,s,l,q,d,h,q,r,t,h,g,b,b,s
q,c,p,s,o,j,n,i,i,g,q,a,a,n,b,l,f,l,b,a
a,o,s,d,l,f,k,k,p,q,n,c,i,h,b,a,q,n,k,d
f,i,n,b,t,o,f,b,i,t,g,k,j,r,d,i,q,t,q,h
k,h,k,p,k,q,f,s,g,n,h,g,j,a,e,m,d,a,e,m
j,s,i,n,e,t,p,m,p,o,k,m,l,s,i,e,h,h,g,t
d,p,t,s,e,a,q,e,g,m,d,m,a,m,h,p,t,o,s,k
h,m,o,f,s,a,q,p,c,r,k,g,b,h,q,s,l,b,r,d
p,b,n,h,d,h,i,p,p,c,l,l,o,o,g,h,b,d,q,b
b,b,m,d,g,n,i,b,l,a,a,m,d,t,r,q,s,n,m,f
g,m,a,l,b,d,d,o,c,a,n,p,c,l,d,j,s,m,s,p
m,b,q,s,f,e,b,d,t,e,g,s,b,d,f,t,b,h,k,b
i,r,h,h,f,c,n,j,m,m,k,r,j,t,b,a,c,e,n,l
a,d,o,d,r,n,l,m,o,r,a,m,n,m,o,q,k,n,l,p
d,b,m,q,n,h,o,c,n,j,o,o,k,e,k,h,e,k,g,j
e,e,k,n,o,l,p,g,k,l,r,e,o,p,d,l,c,j,s,j
j,j,k,o,l,f,l,i,i,l,g,a,p,p,t,s,t,e,q,e
f,j,d,g,h,q,d,b,t,j,n,i,r,r,d,n,b,h,p,j
t,i,r,t,b,f,o,b,e,f,h,m,s,p,b,h,m,f,q,r
c,b,l,i,j,e,i,t,a,r,m,a,b,h,m,k,s,h,i,e
f,r,i,n,p,c,g,k,g,e,o,g,q,d,r,j,a,a,l,i
o,o,t,s,h,j,j,n,r,d,q,q,d,h,b,b,k,l,f,o
b,o,m,r,d,m,n,l,r,d,g,m,m,o,l,m,g,h,t,a
h,f,g,e,t,a,b,c,g,t,c,g,o,n,g,c,m,r,n,q
d,p,c,r,g,j,s,p,i,g,t,d,c,s,h,p,d,h,j,a
h,k,n,j,e,g,f,n,n,q,n,c,m,m,h,s,q,n,b,a
f,h,i,f,s,j,g,d,f,d,b,g,t,p,h,s,l,c,c,p
k,i,p,p,d,p,i,h,c,d,m,g,d,h,b,m,d,m,n,r
k,a,h,k,a,e,q,g,e,q,i,p,l,i,k,j,l,i,m,f
r,b,g,a,n,m,i,h,o,j,k,n,g,e,b,h,h,k,k,f
o,p,q,n,c,o,q,h,j,b,k,d,h,t,f,d,p,b,l,l
k,m,o,i,f,c,m,a,b,r,m,r,l,r,b,b,t,k,m,j
f,q,s,i,e,h,n,m,g,m,p,i,a,e,n,l,d,k,l,h
f,t,s,i,s,b,p,d,c,h,t,n,p,h,p,s,l,f,c,o
e,g,t,k,b,m,c,g,a,t,l,j,j,s,q,l,l,f,q,k
k,i,d,m,n,l,p,q,p,l,p,d,r,r,f,i,g,s,k,t
a,i,k,o,l,s,e,b,b,j,p,h,t,p,d,s,h,n,r,c
b,k,m,h,t,o,i,s,f,p,f,j,s,o,j,k,h,a,t,c
q,e,l,p,h,s,e,b,r,q,d,n,c,s,a,a,d,f,n,i
a,l,p,p,d,r,b,a,j,s,o,j,s,g,q,d,f,f,b,h
t,p,c,t,f,m,k,g,h,q,l,j,h,g,l,t,a,m,s,b
n,k,b,c,k,k,p,r,b,q,a,k,o,a,i,n,d,s,n,k
d,o,q,g,p,l,m,l,d,l,r,s,p,j,g,g,h,n,e,c
a,h,b,p,j,a,m,s,g,n,n,f,t,b,h,d,i,h,k,q
h,o,q,r,l,k,c,b,q,e,n,d,a,c,h,i,c,m,n,f
a,a,h,h,r,m,f,s,a,a,n,p,s,n,t,n,q,j,d,d
h,n,s,h,o,s,j,s,c,j,p,r,r,k,h,c,m,h,k,q
j,g,a,s,s,l,b,k,l,p,o,e,r,q,t,c,m,t,k,l
k,j,p,b,f,j,n,q,k,o,e,b,t,d,q,m,n,i,s,q
i,i,h,n,q,b,r,h,p,c,h,o,o,r,d,e,j,a,d,j
q,q,f,o,b,i,h,m,t,a,q,e,e,d,b,k,t,r,m,c
g,n,k,f,q,l,f,t,o,m,t,m,l,g,f,i,l,k,j,j
i,f,j,r,c,k,f,q,g,a,c,f,i,t,m,k,r,h,s,b
a,e,e,m,e,m,g,l,f,g,c,k,m,c,g,k,d,p,i,k
