var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
a,l,n,o,o,e,g,o,a,o,e,a,i,k,i,m,n,k,j,g
n,o,e,d,j,k,e,f,i,f,i,d,o,e,e,j,n,g,c,i
f,n,a,e,h,m,d,i,j,e,d,n,j,g,n,n,o,g,j,c
g,o,n,g,m,b,e,n,e,n,f,l,i,m,j,k,d,b,b,i
l,i,l,h,c,j,i,g,o,b,c,a,b,n,g,e,a,i,n,e
c,f,i,i,e,b,c,i,l,g,b,b,i,a,h,f,i,l,n,i
k,g,f,c,j,o,j,l,f,d,k,b,b,j,j,m,o,k,n,i
j,o,e,k,o,l,d,d,m,l,o,c,i,i,o,m,a,n,k,i
o,n,i,i,k,k,c,f,m,e,a,a,a,c,a,m,b,d,c,k
h,j,d,d,d,g,o,m,n,j,d,c,i,j,i,i,g,j,o,g
b,e,f,n,a,m,n,b,i,b,j,h,o,e,b,j,a,f,e,k
o,j,n,j,j,j,a,k,f,g,o,h,g,h,f,g,b,k,l,k
j,a,o,m,m,b,g,g,d,b,i,o,n,d,a,l,l,m,k,b
b,n,i,j,i,i,c,c,a,j,a,m,j,d,m,o,c,a,k,b
b,i,i,n,h,h,j,h,n,a,b,a,g,k,c,a,f,f,h,c
j,b,m,n,m,f,f,g,g,f,k,g,e,j,j,e,j,h,n,i
k,n,c,o,n,h,h,m,f,o,b,g,f,k,o,d,o,j,j,f
a,h,h,k,d,e,n,f,k,h,n,d,n,e,l,l,e,d,i,k
i,e,l,i,l,b,n,i,i,e,c,n,h,h,b,a,h,n,o,c
i,k,m,a,c,j,h,g,o,n,n,m,g,m,o,h,d,c,a,o
f,f,i,d,b,c,i,l,m,g,o,j,c,d,m,g,b,a,g,a
h,k,d,b,e,e,n,a,c,m,j,h,f,g,n,b,m,h,g,k
c,j,c,o,b,d,k,e,j,k,k,c,n,f,j,j,f,i,g,i
m,n,m,l,g,l,n,j,a,i,b,g,f,k,o,b,d,k,f,o
c,n,g,a,f,e,m,i,l,j,l,e,f,k,i,i,m,f,b,b
e,m,a,l,b,i,g,f,c,n,o,c,h,k,d,b,j,e,n,d
h,e,l,g,f,k,b,m,o,a,i,o,i,c,l,n,h,o,j,m
d,e,e,m,m,n,d,h,m,c,b,g,g,l,o,j,n,l,e,o
o,j,f,g,c,a,f,n,a,m,a,e,g,e,m,g,i,o,c,j
c,l,m,h,i,h,n,a,b,m,l,n,i,m,f,i,a,i,c,a
l,h,k,a,d,h,j,l,c,i,i,n,e,f,a,e,d,e,j,h
k,g,e,b,d,h,f,a,n,d,e,n,a,c,e,d,j,g,c,j
g,o,g,a,o,f,b,o,d,i,m,m,d,b,h,c,c,h,c,k
l,l,b,c,a,f,n,a,i,e,c,m,a,k,b,n,d,a,c,f
b,h,b,i,i,b,b,l,c,n,d,h,b,h,d,h,o,n,n,o
j,c,f,n,n,d,h,c,b,i,k,e,k,e,g,f,d,e,m,o
m,d,k,l,j,d,c,n,f,a,f,i,a,g,m,c,d,c,n,f
i,o,c,e,g,j,h,j,g,a,f,o,e,h,c,o,h,h,o,d
i,l,g,b,e,c,b,g,i,f,n,g,e,e,i,f,c,m,l,n
l,c,f,h,b,b,m,d,c,j,g,h,a,f,b,c,o,b,f,a
o,e,c,f,g,k,f,m,g,m,h,e,f,a,l,i,l,j,n,h
a,l,i,j,o,e,i,j,f,m,a,i,c,h,h,c,c,o,h,d
g,a,h,b,n,f,m,g,e,m,h,f,c,d,g,c,m,d,e,c
g,n,o,m,o,o,j,b,e,e,n,m,n,l,e,i,g,f,f,l
e,n,b,k,a,f,d,o,o,e,i,e,a,d,g,o,h,h,n,g
e,n,c,b,k,o,e,i,o,i,k,a,b,a,o,o,o,n,k,i
h,h,a,d,h,o,f,n,h,m,o,a,f,i,d,l,f,b,l,a
l,m,i,c,m,b,c,l,a,i,m,n,a,n,l,m,h,a,l,m
e,f,g,l,o,j,h,m,e,i,n,k,l,k,e,o,o,n,k,g
c,d,c,h,n,i,l,h,n,j,c,j,h,l,o,m,f,o,d,j
b,j,k,l,e,h,b,f,a,e,c,b,l,h,n,f,d,h,f,e
a,c,j,b,c,c,c,b,l,f,m,f,j,l,l,k,g,f,e,d
g,g,c,l,m,j,m,b,m,k,h,i,g,c,i,c,l,m,n,e
d,g,b,h,k,k,h,g,c,j,i,a,f,n,e,e,i,l,k,l
j,j,f,n,g,o,h,e,f,g,f,b,b,h,g,b,c,d,b,c
g,d,d,f,f,h,m,l,i,b,l,b,d,c,j,l,j,g,d,i
h,e,f,c,b,h,n,h,i,k,k,j,e,k,n,j,a,b,b,a
a,h,o,a,g,j,j,l,i,g,o,g,d,e,l,b,b,i,g,i
n,d,g,b,n,n,k,h,n,m,f,i,m,g,b,h,h,b,j,k
f,i,c,c,m,f,n,c,d,i,o,c,i,h,n,o,j,n,m,e
h,l,j,g,n,h,b,l,e,j,b,k,i,d,h,c,i,d,k,c
l,f,h,f,n,l,o,c,o,c,l,n,c,j,l,m,l,b,j,f
a,m,i,h,h,m,j,c,c,j,l,o,e,n,h,n,n,n,e,k
n,l,c,l,d,i,h,e,f,j,o,j,k,n,n,m,a,b,d,a
j,l,c,d,l,c,m,m,j,c,c,h,e,m,o,m,l,i,g,h
h,i,c,n,g,c,g,m,i,b,b,c,a,k,l,m,a,k,b,i
i,o,d,h,h,a,e,j,k,j,a,k,e,l,a,a,c,i,k,l
c,k,k,e,o,f,e,b,k,n,o,m,o,n,c,a,n,h,o,e
a,e,f,g,j,g,j,a,l,h,c,c,e,j,k,l,j,o,h,o
b,g,e,a,b,b,i,d,j,o,e,d,f,k,b,l,d,l,i,o
j,g,b,e,b,k,n,a,l,h,l,e,o,n,h,f,m,g,g,g
d,o,g,n,n,c,j,k,m,e,n,l,l,f,a,l,h,e,a,m
l,k,e,f,c,d,d,j,n,h,m,a,m,g,g,h,l,m,l,c
k,f,g,l,e,j,h,a,g,j,f,l,k,h,k,k,d,h,a,c
d,n,h,c,i,j,m,b,l,i,m,g,c,k,l,j,f,g,n,b
l,c,g,o,h,m,m,k,n,h,i,i,h,f,i,a,e,a,o,a
e,j,a,a,h,b,f,e,c,l,n,d,m,e,i,m,k,b,k,o
a,o,n,g,m,c,b,e,d,e,o,e,b,e,k,i,e,d,l,l
b,h,k,f,m,l,h,l,f,b,i,k,j,h,e,e,a,n,m,a
n,j,f,f,e,j,g,m,o,c,n,o,m,k,n,i,o,n,e,h
i,m,d,f,d,f,h,b,m,d,g,k,l,f,k,j,e,c,j,o
j,h,b,n,c,m,n,l,j,b,g,d,k,e,a,h,a,b,o,k
k,a,a,g,a,m,d,n,a,f,d,j,h,j,l,o,m,o,o,n
c,m,i,i,m,i,e,d,n,i,h,b,g,o,f,l,d,l,c,e
o,n,j,a,m,e,o,c,i,e,l,a,g,d,m,g,o,o,e,g
c,d,f,o,i,k,j,h,i,n,f,e,l,e,k,f,i,e,i,b
b,l,o,c,n,m,k,a,n,h,e,e,b,d,e,o,c,a,e,l
e,l,f,a,l,f,d,c,j,b,d,g,i,f,b,j,k,c,k,c
a,m,g,e,m,d,m,d,k,h,e,o,a,a,k,j,o,h,m,o
g,g,g,o,f,o,m,f,i,l,k,o,i,m,c,b,k,o,i,j
h,l,l,l,i,a,g,f,j,l,e,g,f,d,n,o,b,a,m,o
j,d,h,c,h,o,l,b,e,i,f,j,g,e,g,j,e,d,g,k
g,c,a,d,i,f,a,o,h,h,i,d,n,f,f,l,g,f,k,a
n,h,e,h,h,i,d,b,a,f,k,f,e,o,k,b,d,b,k,j
c,g,m,n,d,h,k,o,e,e,j,g,n,j,b,c,f,m,a,c
m,g,c,n,o,l,i,a,k,m,k,i,o,j,i,b,e,n,l,c
j,l,j,b,f,c,j,m,h,j,j,n,c,k,k,d,b,a,k,h
d,i,f,f,g,i,g,h,b,k,k,j,i,l,l,o,i,k,c,k
i,l,k,h,b,d,m,k,d,c,c,a,d,l,j,b,g,k,o,j
h,k,i,f,f,c,g,b,o,h,n,k,m,d,b,a,a,f,k,f
f,b,m,c,h,f,o,l,k,b,i,j,b,i,n,j,k,b,n,f
h,i,k,a,h,k,i,e,f,a,d,i,g,n,d,i,b,c,h,d
h,i,h,n,h,e,j,a,n,i,e,l,i,m,m,i,l,o,k,d
n,a,f,a,i,j,j,l,d,j,d,b,e,a,g,e,i,h,g,b
b,k,n,n,l,e,i,c,h,a,h,j,d,o,e,c,h,g,c,f
n,a,j,a,d,d,k,n,j,k,d,k,m,l,g,j,h,i,i,o
d,m,f,j,d,i,f,f,h,j,b,l,j,k,h,b,h,g,e,g
o,b,h,j,j,c,n,o,n,d,m,k,b,e,g,c,d,b,a,g
n,k,e,e,n,l,h,g,m,f,m,k,o,c,k,n,d,o,f,k
d,e,j,e,e,g,g,j,d,n,o,l,d,o,l,h,g,c,i,k
g,d,b,l,d,a,e,d,c,n,i,c,a,i,a,f,o,e,c,o
c,l,j,n,m,k,b,e,o,d,f,f,a,e,k,o,e,e,i,j
e,h,g,e,j,h,m,l,o,b,f,h,b,f,k,n,m,a,n,a
i,g,j,a,m,i,h,a,l,i,k,e,k,k,a,d,o,i,b,k
i,a,c,f,j,b,i,c,m,n,j,f,h,o,j,a,c,b,o,e
l,k,k,e,d,m,n,h,m,n,a,n,d,d,a,f,l,m,h,o
i,h,i,i,h,c,o,o,c,m,m,o,m,f,j,g,i,e,e,n
n,j,a,l,j,h,j,m,l,j,h,k,e,c,e,c,n,l,i,k
l,l,c,n,f,b,k,f,l,b,n,n,m,j,o,k,k,k,i,c
d,b,l,b,g,l,l,f,c,g,i,l,i,c,a,b,h,g,l,n
n,k,b,e,n,o,f,d,o,l,j,f,g,f,d,b,c,d,k,g
i,b,c,m,g,j,e,n,m,j,g,d,g,o,f,d,n,n,b,l
i,b,m,g,l,m,d,k,c,j,d,e,b,n,k,l,c,b,a,c
l,k,g,c,j,o,n,k,h,d,j,l,e,e,f,i,h,b,m,a
l,h,g,d,n,k,g,m,c,a,m,j,g,j,i,l,a,m,f,m
i,h,a,j,c,d,n,i,g,l,g,b,f,j,f,h,h,f,c,k
a,o,j,k,h,d,l,j,b,m,k,c,g,b,n,b,h,d,k,h
e,b,n,e,l,d,e,e,k,d,e,g,n,o,a,i,d,d,n,k
j,g,g,j,j,b,k,d,k,c,h,a,i,m,k,h,d,f,o,h
l,g,c,d,g,e,f,o,m,f,d,l,o,i,g,h,i,a,f,b
k,j,e,n,f,m,a,g,c,f,o,i,k,k,f,b,o,e,e,g
e,m,l,d,g,m,m,f,g,a,j,n,n,h,b,j,h,o,o,e
i,m,f,l,a,n,e,e,a,g,a,f,o,o,f,k,a,c,j,k
m,a,j,l,c,b,f,k,d,n,h,d,j,h,m,i,n,m,b,f
o,o,a,m,i,o,j,j,i,m,b,k,c,m,l,b,k,g,h,f
l,h,j,k,h,m,i,e,d,b,i,a,j,o,h,i,h,h,h,j
d,e,k,d,h,i,g,h,d,l,l,b,g,k,j,a,l,c,e,e
k,h,c,m,k,e,a,d,e,g,f,h,l,e,o,g,o,m,d,g
k,a,h,e,c,h,b,e,a,g,c,d,g,e,m,n,b,d,o,e
n,j,k,k,i,j,f,j,c,l,m,d,b,c,b,a,j,a,a,a
l,n,o,b,d,c,m,e,o,h,m,n,j,o,e,h,o,g,f,m
d,h,f,d,e,b,k,j,i,o,a,m,o,h,e,k,c,k,k,l
d,a,o,d,k,l,g,b,b,d,j,g,a,c,g,i,k,f,h,e
n,h,j,l,c,e,a,a,b,m,g,o,m,d,n,c,d,a,n,j
g,d,d,e,i,d,k,g,c,e,m,i,l,j,g,l,i,e,e,c
k,c,l,k,l,m,l,g,d,g,l,i,o,j,n,d,o,f,h,m
d,d,h,n,e,m,i,d,g,o,h,b,l,d,k,o,o,n,b,h
c,f,m,n,h,i,n,h,e,g,e,i,g,d,h,n,o,h,i,c
k,m,b,i,f,l,i,g,d,a,m,f,j,h,g,l,i,b,j,g
o,g,k,d,o,e,b,d,a,f,e,k,h,d,i,k,h,f,g,l
i,c,f,f,a,j,j,h,b,n,e,b,l,c,j,n,j,l,c,g
a,c,g,a,f,e,i,f,i,k,j,k,a,j,f,f,n,k,j,j
n,e,o,a,b,l,k,h,j,b,i,i,k,g,k,k,a,n,f,a
e,o,o,b,e,f,c,i,j,i,m,h,n,f,e,g,h,i,a,n
c,g,g,j,i,k,a,h,e,f,i,h,n,l,g,f,a,f,l,f
a,k,f,f,k,k,d,i,o,j,m,h,l,k,b,a,e,h,a,o
n,g,b,n,g,e,h,e,c,o,b,c,c,h,d,o,g,k,l,b
k,k,f,d,i,i,e,k,g,a,k,b,k,d,l,b,e,f,n,j
g,l,d,g,j,m,i,f,g,c,d,e,i,f,i,o,l,k,a,j
i,d,g,i,g,d,a,d,a,n,h,d,d,d,n,l,h,d,g,o
h,o,h,n,c,o,a,k,h,j,a,g,l,g,b,h,c,l,b,g
d,k,c,e,i,h,n,o,l,o,m,l,e,d,n,a,n,b,k,a
i,n,f,g,b,i,m,b,h,n,j,h,h,g,h,l,h,k,e,j
l,e,n,l,i,n,a,l,g,o,l,h,l,o,e,i,e,a,e,n
j,b,i,c,c,m,m,l,n,e,l,g,i,a,o,j,a,c,m,b
n,f,h,d,h,m,f,j,c,c,l,j,f,i,c,k,j,o,f,g
d,g,j,i,j,l,j,d,i,c,b,j,e,c,b,j,h,k,j,b
m,g,l,i,o,m,b,f,h,n,i,i,j,j,l,j,h,e,l,e
k,g,g,c,c,a,n,i,c,n,n,c,a,o,o,h,i,d,k,h
h,k,m,m,e,l,a,c,a,d,g,m,b,f,c,c,o,d,e,j
i,j,l,j,j,a,c,n,m,j,n,h,a,o,n,h,a,e,h,d
e,k,o,e,j,j,g,e,g,f,i,a,l,f,o,i,n,a,a,b
d,c,g,e,i,i,l,d,o,d,g,d,o,b,j,e,n,f,o,k
b,f,o,j,n,l,h,b,j,n,k,o,d,d,i,e,n,a,n,j
d,m,i,m,b,k,d,e,f,e,i,k,g,m,o,j,d,c,h,g
f,f,k,g,j,f,e,f,i,d,f,h,d,k,o,i,k,o,e,n
k,c,j,n,l,l,b,l,o,l,l,a,k,o,h,l,l,m,e,d
m,j,h,a,k,h,i,a,f,d,b,e,n,n,k,n,l,e,e,j
n,f,b,l,o,b,o,i,m,j,f,d,h,m,k,o,f,e,g,k
a,e,k,d,b,j,n,e,d,d,b,i,j,d,l,n,d,f,h,o
d,c,i,j,d,m,l,g,g,c,i,f,k,i,b,c,a,d,k,o
b,a,j,o,d,a,f,i,m,e,o,k,o,n,f,i,o,h,l,h
h,f,a,n,j,h,h,f,n,g,l,h,h,d,m,n,h,f,e,o
c,l,k,d,e,k,h,k,l,n,e,c,g,e,m,a,a,g,m,b
d,g,c,d,k,k,h,l,d,k,l,a,e,m,g,e,a,d,d,m
h,c,k,c,c,o,f,d,e,g,o,f,b,i,e,i,k,f,e,k
h,c,l,j,o,c,n,e,f,d,b,a,k,n,b,n,o,d,c,c
m,g,c,k,g,j,o,k,l,a,l,g,a,j,f,g,o,j,b,g
h,c,f,h,m,h,d,g,j,d,m,e,d,j,a,i,m,d,l,g
m,c,a,b,n,c,b,k,m,o,o,l,i,j,j,h,b,n,a,h
n,k,j,e,d,i,a,g,o,l,b,f,k,j,o,i,k,f,n,h
m,l,o,b,g,o,b,c,f,d,j,e,n,g,i,d,g,c,k,g
i,l,b,g,k,m,h,j,l,j,k,l,e,l,c,a,j,f,a,b
o,m,c,c,l,f,d,b,n,o,i,i,f,a,l,c,j,d,e,i
d,b,f,k,g,i,h,m,b,g,d,c,g,g,a,o,l,e,o,e
j,e,g,l,f,l,k,m,c,n,l,m,h,d,g,k,k,h,k,k
d,d,l,k,e,l,e,m,i,g,f,e,b,h,j,n,d,h,h,f
l,d,g,b,h,h,i,f,h,g,f,h,m,o,o,k,l,i,n,h
l,n,j,f,e,f,k,a,h,e,i,j,a,e,g,f,d,b,e,o
b,d,a,n,j,d,e,m,j,b,o,o,b,d,d,i,k,i,f,l
g,f,g,d,k,g,n,d,a,a,d,e,a,i,o,d,o,b,n,k
o,e,m,e,m,d,b,j,h,j,c,b,e,g,e,d,c,j,o,i
f,k,a,h,e,b,b,i,n,k,k,c,k,n,e,f,o,a,d,a
j,b,a,n,d,h,o,b,h,n,a,h,l,e,b,f,n,f,g,l
