var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
d,c,e,c,b,f,g,a,c,i,b,f,a,g,a
j,h,i,e,h,d,f,c,h,d,f,g,c,h,e
c,j,a,c,f,d,e,h,i,g,h,j,g,g,e
b,h,e,c,h,d,i,e,e,j,a,e,h,h,e
b,e,f,h,h,c,a,a,g,h,g,e,f,j,b
i,b,c,j,h,c,f,i,h,d,g,f,i,b,b
f,j,f,c,c,j,i,g,b,g,a,b,e,h,c
i,b,g,b,e,b,d,c,i,g,i,a,b,b,g
a,e,c,c,h,d,a,a,h,d,h,e,g,g,e
a,e,d,d,h,d,g,d,j,e,g,a,e,j,c
c,b,b,d,c,d,d,g,j,i,j,d,f,a,h
j,f,g,d,b,j,b,a,c,c,d,h,f,e,i
g,b,f,f,h,a,b,h,i,i,c,a,c,e,e
e,j,d,i,j,c,f,c,e,e,e,e,a,e,d
j,i,e,d,e,c,a,g,i,b,h,g,b,b,a
e,j,j,c,h,h,d,b,f,c,g,d,b,e,g
a,e,d,h,e,j,i,c,b,d,f,a,j,b,e
a,d,c,a,e,f,c,e,b,a,c,c,g,g,d
f,e,j,j,g,d,e,e,c,f,f,j,c,b,d
e,c,b,g,g,i,a,c,c,b,i,g,e,f,g
g,e,g,j,h,i,a,h,h,i,f,c,g,f,g
f,f,f,f,h,c,a,f,b,j,b,g,j,i,b
i,a,e,b,d,e,a,c,f,j,i,a,d,c,e
c,j,b,d,b,c,a,e,b,d,c,g,a,g,c
h,b,j,i,j,g,i,c,h,f,j,f,h,b,h
d,c,b,b,c,b,f,g,c,d,e,g,j,i,e
i,d,d,c,c,j,a,g,f,d,i,i,e,b,g
a,g,i,f,d,a,c,i,g,f,j,d,i,b,d
c,f,h,b,d,d,d,g,g,d,g,i,f,a,e
h,e,b,i,c,g,c,e,j,d,h,d,g,e,f
i,d,e,b,b,g,d,f,b,h,c,i,i,e,d
i,b,e,a,g,c,d,e,e,d,h,d,i,h,a
a,f,h,d,h,h,e,d,a,j,d,j,j,e,i
e,i,i,i,h,g,i,d,b,h,g,b,e,h,c
i,i,e,e,g,c,d,e,b,a,h,g,b,j,b
c,j,b,i,e,b,e,e,a,c,i,g,b,a,d
h,j,d,h,f,c,b,c,c,g,i,a,a,h,h
e,j,a,a,h,g,c,e,h,g,g,i,f,b,f
j,i,j,c,a,b,j,a,e,j,b,d,a,g,j
a,j,f,i,d,i,e,c,h,b,f,a,f,f,f
b,d,e,f,e,h,d,h,e,j,e,j,c,e,e
e,i,d,g,j,h,g,d,j,a,e,b,d,a,h
g,i,c,d,h,b,d,h,e,b,e,a,j,f,f
d,f,e,j,g,a,d,f,g,d,i,c,a,e,h
g,d,a,g,d,c,h,g,e,g,g,b,j,d,d
e,b,a,i,d,g,c,h,b,j,b,c,g,a,h
d,d,e,c,c,e,b,j,b,f,g,i,a,e,f
f,d,e,d,e,j,c,c,a,e,d,c,c,b,d
h,i,c,f,i,j,g,e,g,j,h,j,d,a,e
e,h,g,g,a,d,d,i,a,f,c,g,c,i,g
i,g,d,i,c,d,i,a,j,j,a,g,h,j,d
d,i,b,c,c,h,d,a,e,b,b,j,f,b,a
g,b,d,e,h,h,i,h,h,c,a,e,j,g,b
d,j,j,d,h,j,i,i,b,g,g,i,i,b,c
e,g,e,d,b,d,d,h,f,c,h,a,d,b,e
b,e,j,i,b,e,i,c,f,g,b,b,i,e,j
f,i,e,g,i,c,j,e,c,d,g,j,b,f,h
j,h,a,b,f,e,a,c,i,i,g,d,g,h,d
e,b,d,d,a,i,d,g,h,f,d,e,j,e,a
f,j,a,b,a,g,a,e,d,j,b,b,d,c,f
f,g,b,d,f,i,b,h,a,a,h,h,c,h,e
d,a,a,c,b,g,b,b,a,i,e,d,j,b,d
a,j,i,b,h,a,a,i,a,a,d,h,a,f,c
i,f,i,e,j,h,f,b,h,f,f,d,c,g,e
f,i,d,c,h,d,c,i,h,f,a,i,d,b,f
b,i,e,h,h,j,g,b,c,j,c,e,e,a,b
j,i,e,e,g,c,a,c,b,g,i,b,i,d,e
e,g,a,e,g,e,a,c,a,d,j,h,a,a,d
e,f,i,d,j,g,h,d,a,j,d,a,h,h,g
i,j,a,a,h,h,g,h,c,f,g,b,g,h,e
d,i,d,c,c,h,i,g,j,h,c,g,i,e,g
b,c,d,b,d,f,a,g,h,f,h,i,i,d,a
d,g,a,g,g,i,e,g,e,e,d,b,c,b,e
d,c,e,c,f,h,a,e,a,g,h,g,e,i,b
h,c,f,e,g,c,b,h,h,i,h,j,i,c,e
d,b,h,i,g,i,b,c,f,j,i,i,g,f,b
a,j,i,j,f,d,f,j,i,d,b,d,a,i,e
c,j,f,f,f,e,c,f,b,a,i,c,e,j,f
a,g,f,b,i,h,i,g,f,i,d,a,j,c,a
h,c,b,a,f,i,a,j,c,e,a,b,b,g,b
d,f,f,e,c,f,g,i,e,a,g,e,a,b,g
d,d,c,b,c,g,a,c,e,d,g,i,e,h,f
g,j,j,h,f,h,g,g,b,a,a,j,g,f,b
d,i,c,b,c,e,c,i,e,g,e,d,h,e,b
f,g,f,b,h,e,e,j,f,h,i,b,b,e,c
j,i,f,b,e,g,h,h,c,g,h,f,a,f,j
d,g,g,h,d,g,j,e,b,d,g,h,d,j,c
g,e,i,d,a,h,c,e,f,d,h,b,i,b,f
f,f,a,f,f,c,h,g,a,e,e,f,a,g,h
a,d,h,d,h,i,j,b,c,f,h,a,f,c,c
c,j,e,a,b,j,h,i,c,f,c,i,a,g,j
h,j,i,h,b,c,d,g,c,i,h,j,a,i,f
d,j,d,g,d,c,g,j,e,e,f,f,b,i,b
b,b,g,e,e,j,a,e,j,e,f,a,i,f,g
h,c,d,j,c,c,h,b,j,c,i,f,e,f,e
a,f,b,c,d,f,e,g,f,b,i,e,j,b,g
j,j,b,e,j,i,j,i,b,b,d,i,i,b,h
g,e,j,g,g,j,a,h,i,i,e,i,j,j,j
b,h,g,g,e,d,g,g,g,a,g,e,h,f,e
g,h,e,e,b,d,i,b,j,j,i,c,j,b,d
b,i,j,g,b,d,j,c,f,d,c,h,g,g,f
h,c,e,f,h,c,f,g,b,i,h,i,i,j,g
h,d,c,i,c,h,j,h,c,h,h,g,b,b,b
e,f,f,e,h,d,i,a,h,c,h,f,b,e,d
i,b,e,c,h,a,j,d,c,j,e,i,d,i,g
d,b,e,f,a,d,c,j,f,f,h,h,f,f,c
j,j,g,a,h,h,c,i,j,i,h,f,b,b,d
b,j,c,b,j,a,c,d,e,f,h,f,b,g,c
c,e,i,i,b,j,c,g,b,e,g,h,j,b,i
g,d,a,f,j,b,i,d,e,e,a,a,e,b,c
b,c,i,b,c,j,c,j,a,f,d,j,d,g,e
f,g,b,b,f,i,c,f,c,c,i,f,d,g,e
c,b,a,c,i,d,e,h,e,d,a,f,f,h,e
f,c,c,a,a,f,a,e,f,d,e,b,e,a,j
i,g,d,i,d,i,d,a,e,i,e,e,j,g,e
b,f,a,d,c,j,g,a,c,h,a,d,a,e,c
i,e,e,b,a,h,i,g,i,j,g,e,d,e,d
d,a,f,c,j,g,a,a,e,g,h,f,a,j,c
i,i,h,h,c,a,a,b,e,i,e,a,j,h,f
e,i,e,b,b,e,a,g,h,f,a,c,i,d,d
a,i,e,b,e,j,a,d,b,g,c,h,g,b,h
h,c,j,e,e,f,j,h,i,a,i,h,e,f,d
c,e,e,d,i,j,a,g,e,b,j,b,i,b,e
g,j,b,j,h,b,d,i,c,d,a,f,e,f,g
c,h,j,i,e,g,f,e,e,j,a,i,c,g,f
c,f,h,e,b,h,f,c,a,c,i,g,e,e,f
f,e,i,e,h,c,i,d,j,h,j,b,h,c,e
h,b,h,d,a,g,i,d,e,j,g,h,j,d,a
e,g,i,b,i,c,c,g,e,d,e,b,d,a,g
a,c,e,a,e,b,a,h,h,b,e,b,e,d,a
b,b,e,f,h,d,c,f,c,j,c,f,i,f,d
g,j,i,g,h,b,a,i,j,b,g,g,h,j,b
e,d,g,j,g,j,g,b,c,i,j,d,a,c,g
c,c,a,f,a,i,e,j,g,d,g,e,j,b,h
i,b,a,c,g,i,j,b,b,g,h,f,f,f,f
a,h,j,b,i,g,d,f,b,h,f,f,g,f,e
c,b,b,i,f,c,a,c,d,g,c,b,e,j,h
e,i,g,i,f,g,h,f,e,j,h,f,d,d,h
a,d,a,d,g,e,h,h,g,b,d,e,c,d,i
a,h,g,d,d,a,c,g,f,i,d,a,g,b,d
g,c,a,b,e,a,d,f,f,d,f,c,j,i,g
a,d,b,e,d,i,f,i,i,b,e,j,e,g,i
d,d,d,j,c,e,f,i,c,f,d,i,b,f,a
b,g,g,e,f,i,b,b,j,g,g,b,a,h,j
g,j,b,a,b,j,d,g,j,d,a,h,b,f,c
b,d,i,h,h,a,g,h,h,d,c,d,d,e,g
i,h,i,d,j,j,c,g,f,d,j,d,e,e,f
b,i,e,c,h,j,d,i,j,a,j,i,a,c,d
i,c,j,b,c,b,h,h,c,c,d,g,a,d,d
d,e,i,i,h,h,a,b,a,f,j,b,d,e,f
j,i,a,g,h,h,e,g,a,g,f,g,j,b,f
h,i,i,i,d,j,g,i,f,b,b,a,d,g,b
f,i,b,b,e,g,b,a,b,e,j,h,i,e,i
b,i,a,b,b,g,g,b,f,b,g,a,h,h,h
f,c,c,a,e,d,a,a,c,e,i,b,g,g,i
a,f,f,b,j,h,f,d,h,h,e,c,a,d,f
a,h,f,f,b,e,e,b,b,a,c,f,d,e,d
b,f,h,d,a,c,d,d,f,d,c,f,e,b,d
c,j,d,b,j,c,b,g,e,g,a,e,e,d,j
e,b,i,j,f,a,g,b,g,c,e,i,j,a,f
g,c,c,e,i,e,b,b,e,i,d,i,g,b,d
g,b,e,c,i,b,h,c,e,c,b,d,c,e,h
d,f,j,i,h,c,d,a,e,e,j,d,b,j,f
c,c,e,d,i,h,f,a,a,a,g,e,j,g,e
a,f,a,f,i,a,g,b,e,g,j,h,e,g,d
h,b,f,i,c,i,i,g,b,b,i,g,b,f,f
f,f,c,a,j,c,i,e,c,g,g,e,g,g,e
j,h,f,f,h,a,c,f,d,a,b,b,f,b,a
d,b,b,a,e,g,e,d,a,g,h,b,b,g,e
b,j,j,a,i,j,g,h,h,d,g,f,i,c,e
j,i,b,e,b,c,a,g,e,b,b,e,a,g,d
g,j,c,j,h,j,d,g,h,j,a,a,j,f,f
h,f,a,f,b,f,b,c,c,j,g,i,d,a,i
e,c,i,b,d,f,a,i,i,d,h,d,b,a,h
h,d,d,a,g,a,f,g,b,d,d,i,b,i,g
g,d,c,b,i,h,d,h,e,g,d,f,c,i,b
e,i,c,e,g,c,c,h,a,g,i,b,g,j,g
a,g,e,j,h,d,e,g,e,g,i,d,g,g,g
g,i,c,g,c,d,a,b,h,j,h,f,j,a,e
e,b,i,e,g,h,d,a,c,a,j,b,i,e,d
b,e,d,a,e,a,d,j,g,j,i,h,j,j,i
g,b,d,b,j,d,a,g,f,j,g,j,b,b,b
c,j,d,a,d,c,d,c,b,a,g,b,f,b,i
c,j,i,d,c,h,b,a,b,i,h,d,h,i,f
g,f,g,e,g,i,a,i,c,i,f,f,j,g,d
a,c,j,b,c,f,i,b,a,g,e,f,d,b,d
i,a,c,b,h,i,b,f,a,j,c,a,d,f,i
j,g,g,b,e,g,a,b,f,e,h,j,d,b,i
g,c,f,e,j,d,g,d,h,i,f,g,c,g,f
i,d,d,c,h,i,j,a,f,j,d,g,a,g,e
d,g,e,e,a,g,h,c,e,g,c,h,f,f,e
f,c,f,i,h,d,j,b,c,h,b,a,c,g,e
c,b,j,a,b,c,f,g,e,d,d,d,e,b,d
c,f,g,b,c,f,b,b,b,d,f,g,a,g,d
c,c,b,e,c,f,c,h,b,i,h,i,d,e,j
j,b,j,a,c,a,g,j,d,j,j,a,f,c,d
g,f,e,f,h,f,f,e,h,j,c,b,j,g,b
d,i,a,h,d,d,c,h,a,g,c,d,c,f,f
a,i,e,i,g,b,a,j,i,j,e,h,i,f,g
b,g,e,e,f,f,j,i,a,g,g,e,a,h,g
b,d,f,i,j,i,g,b,e,e,c,g,a,g,j
i,i,h,f,h,f,c,c,a,h,f,d,d,c,j
a,b,f,e,c,j,c,a,j,g,i,i,i,g,i
e,c,c,a,g,c,i,f,a,g,j,a,b,g,j
j,g,b,c,h,b,h,c,i,j,j,h,f,c,e
a,d,e,d,c,c,d,c,e,b,c,b,g,a,c
c,b,b,e,g,b,e,f,g,i,i,b,f,g,d
g,i,d,c,i,e,g,h,h,d,b,a,e,d,f
b,g,d,a,e,a,h,b,b,h,d,g,j,j,d
h,g,d,b,c,d,a,i,a,c,b,h,h,f,b
b,b,h,h,i,i,e,e,j,g,f,a,e,a,g
g,g,e,g,b,h,g,i,f,e,a,e,d,b,g
d,i,d,h,e,b,h,c,h,j,e,g,i,b,f
b,e,i,h,b,c,j,g,e,a,d,j,g,f,h
h,j,a,h,e,h,a,h,c,b,c,a,e,j,c
i,i,j,d,i,h,g,i,c,i,f,f,j,h,h
c,c,e,b,j,b,c,e,b,b,c,j,c,g,e
a,d,d,j,b,c,g,g,b,e,h,d,g,b,g
c,e,i,d,f,i,a,i,e,b,j,j,d,c,f
d,h,j,b,b,a,i,g,f,c,d,i,g,e,i
d,d,f,h,h,a,a,f,f,j,b,e,h,j,e
c,e,f,i,b,e,c,h,c,j,e,c,i,a,a
e,b,j,e,b,e,c,g,b,j,j,c,g,f,f
i,j,a,f,h,e,d,b,h,e,i,e,g,f,h
h,a,c,e,h,h,d,g,c,b,e,d,g,j,h
i,i,b,g,i,e,j,i,b,e,e,h,c,f,e
j,a,c,b,h,i,d,c,b,g,j,i,j,b,g
c,j,j,e,e,g,c,e,j,b,e,d,a,f,j
b,f,e,i,f,i,a,c,c,i,j,f,d,c,c
f,i,d,c,c,i,j,h,h,b,e,a,d,g,c
h,b,f,i,b,g,f,b,i,d,b,f,d,f,j
b,f,c,i,h,e,i,h,c,c,d,j,f,f,b
c,c,b,g,g,b,c,g,b,e,d,j,h,i,f
g,j,d,j,b,c,a,a,b,h,d,j,f,c,g
a,e,c,h,e,j,c,g,b,f,d,g,e,g,d
c,c,e,b,b,g,g,g,e,j,c,h,a,a,g
a,j,d,g,a,g,b,b,b,g,f,g,a,a,d
j,e,j,e,d,a,i,j,g,j,a,c,g,g,e
c,d,d,c,j,b,d,i,g,f,i,d,g,b,b
i,f,a,b,c,c,h,g,h,f,c,b,i,f,e
b,j,e,d,b,e,c,d,f,j,a,h,f,i,j
i,e,d,h,f,c,b,f,i,d,c,c,b,j,j
c,c,g,d,d,b,e,g,e,e,c,e,c,f,d
h,a,c,f,i,f,a,c,a,i,d,g,j,f,b
i,f,a,b,c,j,c,f,e,b,d,i,e,c,f
b,h,d,e,c,c,d,b,c,j,a,j,i,e,g
b,j,e,d,h,h,e,b,j,c,j,h,a,g,b
d,i,e,c,e,e,e,a,b,d,e,e,a,b,j
e,b,g,a,c,c,a,b,a,h,j,e,e,b,d
f,g,g,i,d,b,h,g,c,i,d,d,i,b,h
f,i,h,b,b,c,d,i,g,a,d,j,c,e,d
a,a,a,h,j,d,f,a,c,e,d,a,d,j,d
e,e,b,e,e,b,i,i,f,b,e,b,d,j,h
j,b,b,j,f,i,d,c,b,e,i,i,i,g,e
f,j,e,c,d,i,f,d,h,f,h,a,a,e,j
g,h,e,f,j,d,g,c,c,b,b,i,g,h,g
e,e,a,d,i,i,a,b,d,g,d,f,i,c,e
j,i,d,e,j,j,c,e,a,d,e,a,d,j,c
j,b,e,b,h,c,e,a,h,h,c,j,j,i,c
d,e,g,j,h,f,e,c,e,b,j,g,j,d,f
b,c,d,f,i,d,b,e,a,i,i,g,c,b,f
c,d,e,h,b,a,f,g,a,i,h,b,a,e,c
f,g,a,j,j,g,g,h,b,c,g,c,j,f,b
j,j,e,i,c,j,d,g,b,c,d,i,a,d,a
a,c,f,c,a,c,d,a,j,i,h,d,a,a,d
i,e,b,d,c,h,a,h,i,i,h,a,e,i,h
e,d,f,e,c,a,j,b,c,b,c,a,g,a,d
d,c,b,e,j,c,c,c,e,b,e,d,g,g,d
e,i,c,f,h,d,d,g,a,j,d,d,e,f,b
a,c,e,c,i,e,h,b,c,f,a,f,c,g,j
a,b,f,g,i,d,h,g,a,d,d,i,a,h,f
g,d,c,g,c,f,g,g,c,i,h,j,a,c,a
c,d,a,g,a,c,d,h,j,h,g,f,d,b,a
d,i,j,h,b,c,g,g,b,d,d,f,f,g,d
d,i,b,b,f,a,i,c,i,e,c,h,b,b,b
b,b,d,d,h,c,a,a,a,g,i,c,b,j,d
g,d,a,b,a,e,c,h,c,j,i,j,a,b,j
h,i,j,e,a,j,h,g,h,e,d,d,e,e,f
i,i,h,d,h,d,d,c,e,j,d,b,h,i,j
b,h,f,b,e,i,a,b,b,g,j,b,a,h,b
g,b,d,j,h,a,c,c,e,b,c,i,j,g,d
a,h,i,b,h,f,c,e,b,d,e,g,e,i,d
b,i,f,c,h,g,a,g,c,c,i,f,j,f,h
b,b,f,b,h,h,e,e,e,i,f,f,d,j,i
c,c,c,b,h,j,j,c,f,g,d,f,j,e,c
d,h,j,g,h,g,a,f,e,f,i,i,f,e,b
i,e,d,b,i,c,e,j,c,j,j,d,b,j,g
c,g,g,d,i,c,j,b,a,e,h,d,d,b,c
g,c,d,c,i,d,e,c,a,d,b,g,g,d,j
g,e,d,i,d,c,d,b,a,h,h,b,f,i,d
h,j,b,d,j,d,d,c,e,j,i,g,j,a,j
e,c,d,j,d,i,b,f,j,a,g,d,i,g,j
j,g,i,f,b,h,c,i,d,g,a,g,i,g,e
e,a,d,i,e,d,a,i,d,j,b,c,b,b,e
g,b,h,g,d,e,d,g,b,i,h,f,a,g,e
a,i,h,b,c,b,j,c,e,h,d,c,e,f,c
d,g,f,j,d,a,e,i,h,a,a,h,h,a,e
e,b,i,d,g,d,c,g,e,i,j,f,b,a,j
e,f,a,c,e,i,e,j,b,h,d,e,j,a,a
a,f,e,b,g,i,d,b,c,j,f,j,f,a,f
c,j,a,b,f,a,c,b,e,d,i,d,a,g,i
b,j,g,d,f,a,i,h,h,h,h,d,i,e,d
j,i,d,d,b,j,f,f,d,i,b,c,j,i,j
d,g,e,b,d,d,i,g,e,e,i,d,i,b,f
i,c,f,d,c,g,b,d,f,c,h,e,c,b,d
b,e,d,f,d,i,b,i,c,i,d,f,j,b,g
d,e,d,e,d,j,d,d,j,b,e,i,a,e,e
d,b,b,c,h,c,f,d,a,j,j,b,g,c,e
g,i,i,d,h,h,a,e,e,c,d,b,g,f,e
h,c,d,e,b,d,c,f,e,i,h,h,a,g,a
j,b,a,b,h,i,d,e,b,d,j,b,a,a,e
h,f,e,h,h,c,a,c,b,j,f,g,h,g,b
h,d,a,g,c,h,h,g,c,h,j,f,g,j,i
d,h,h,g,e,f,g,f,d,h,i,i,e,e,e
b,b,a,g,e,c,g,b,j,j,i,d,i,e,d
e,j,i,b,h,b,d,a,a,g,h,c,b,g,g
a,e,d,h,a,c,g,e,i,g,a,f,a,g,i
j,c,e,i,d,d,h,i,j,f,j,j,g,g,c
j,d,d,d,h,c,c,e,d,e,h,f,d,a,h
i,c,b,j,g,c,b,e,b,j,g,j,b,g,g
d,d,i,b,j,g,f,e,e,a,j,c,c,f,h
d,f,f,j,c,c,c,c,j,h,i,d,d,e,g
i,e,e,e,h,i,a,h,i,d,a,c,i,e,f
f,g,f,h,i,f,a,d,c,g,e,d,c,h,f
h,e,f,f,d,a,b,e,e,d,j,h,b,g,e
j,a,e,f,h,c,a,c,h,i,c,i,j,h,b
g,a,c,h,c,c,a,g,c,i,h,d,i,i,i
g,a,j,c,j,c,c,f,i,c,g,a,d,a,d
a,f,d,j,d,i,c,g,a,i,d,g,i,a,f
e,j,b,j,b,h,a,i,b,f,f,g,c,h,a
j,j,i,e,g,a,g,j,a,g,d,e,c,g,e
f,f,i,j,e,i,a,g,a,e,e,h,d,d,f
j,i,i,a,h,i,a,b,f,d,b,h,b,h,b
j,a,h,c,h,g,d,j,j,e,d,j,j,j,d
c,d,i,e,h,c,d,j,c,j,j,h,a,j,g
i,a,h,g,c,c,f,h,h,c,j,e,e,g,g
e,b,h,b,c,i,c,i,d,d,d,d,a,j,g
h,b,f,c,h,i,h,i,j,g,f,d,f,e,a
i,i,g,a,i,f,g,a,e,e,e,d,h,g,a
b,j,j,e,j,f,b,b,e,d,f,b,d,f,a
e,j,g,f,h,i,c,c,e,d,b,a,a,g,e
a,b,f,c,c,a,a,d,e,j,e,e,c,g,b
a,b,a,b,a,a,d,g,b,f,c,g,j,g,g
h,e,j,b,h,j,c,g,j,b,g,a,i,g,h
e,c,b,a,h,a,h,g,d,i,h,j,b,b,j
j,j,i,e,j,c,f,g,c,d,i,d,a,b,f
g,h,d,i,d,j,d,b,g,d,c,d,f,c,j
c,d,b,h,h,b,a,g,h,a,b,g,f,a,d
b,b,b,g,i,b,a,j,c,i,i,g,b,g,i
d,b,d,i,a,h,a,g,a,f,f,f,a,j,d
j,e,d,i,a,f,d,a,f,d,h,j,b,b,e
g,b,b,b,b,h,j,a,c,h,j,e,i,g,f
e,i,e,h,d,h,c,i,c,a,j,j,f,i,c
g,b,j,h,f,i,j,c,e,i,b,j,f,a,g
a,d,c,b,h,i,g,i,h,j,b,i,a,b,d
i,a,i,c,h,f,b,h,e,d,d,c,j,j,a
f,d,d,h,g,h,e,d,b,e,b,j,i,g,c
a,b,i,e,i,c,c,e,d,g,b,d,j,g,d
j,a,h,d,j,d,a,g,h,a,h,a,e,c,d
f,e,j,f,h,j,b,i,b,d,a,d,e,e,c
j,d,d,e,g,c,a,h,g,f,i,e,i,g,i
i,b,d,c,g,d,d,d,a,e,e,h,h,f,h
h,i,d,d,h,c,d,g,d,d,i,j,a,f,f
j,h,e,d,e,i,g,g,e,i,d,f,j,c,a
e,b,e,h,h,j,h,c,h,i,h,f,a,a,d
h,b,j,b,h,j,c,b,c,c,e,a,d,g,h
f,c,h,a,c,a,d,i,f,c,g,b,g,c,h
d,e,i,i,c,d,d,e,h,j,h,h,d,i,e
h,e,i,h,h,h,e,b,b,d,d,g,j,g,d
d,d,a,d,c,f,c,c,f,c,c,f,j,d,d
f,f,c,b,f,h,b,i,a,c,d,h,b,b,b
e,d,d,j,g,j,a,f,b,h,c,a,e,e,g
h,f,d,i,i,i,a,e,j,d,b,g,a,g,j
f,c,g,j,i,c,j,e,a,j,c,f,i,g,e
g,d,e,b,e,e,g,j,f,e,i,g,i,b,d
d,f,c,h,g,c,j,h,c,j,f,j,j,h,d
b,b,f,f,c,f,a,f,g,g,a,a,c,b,f
d,e,b,c,f,a,e,c,i,d,a,e,d,b,c
d,h,a,c,d,c,a,c,c,a,e,f,g,e,b
d,e,i,d,h,g,a,a,e,h,d,j,h,f,f
g,j,a,c,g,c,g,a,j,b,h,j,b,c,e
d,f,f,a,i,a,f,f,j,e,d,c,c,h,j
b,h,a,d,g,b,i,a,h,d,f,b,i,b,d
h,b,b,e,a,i,c,f,j,c,i,f,j,g,f
c,g,f,j,a,b,a,g,c,e,a,h,e,e,e
a,j,b,c,e,f,d,i,e,a,i,f,b,c,d
a,g,h,f,c,d,c,j,j,e,c,b,j,i,a
c,b,b,b,b,j,h,b,e,g,j,a,a,j,b
j,d,d,b,a,g,i,g,h,j,d,b,g,a,f
e,e,b,h,g,b,d,i,e,f,g,h,j,i,h
h,i,f,i,d,j,c,j,b,g,j,g,e,b,g
f,c,g,d,j,j,a,h,j,d,g,b,i,d,g
e,b,a,b,d,c,j,f,a,a,i,i,f,a,a
h,j,d,b,h,j,g,g,c,g,g,i,f,i,e
i,i,h,i,i,h,c,i,i,d,c,e,j,a,c
