var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
m,r,e,g,o,d,t,t,k,l
l,d,t,a,m,r,f,k,e,o
g,a,j,n,n,q,l,k,e,r
b,q,r,l,h,q,l,h,k,e
h,p,o,c,e,l,g,d,o,d
e,o,f,b,h,d,d,i,p,h
n,s,q,e,n,a,n,t,h,c
h,c,i,j,n,n,l,s,g,t
i,b,s,d,m,g,h,s,h,g
e,m,m,p,d,o,c,k,g,q
q,c,s,n,o,b,b,r,g,e
l,s,o,g,i,b,j,t,c,r
s,q,o,q,f,t,r,d,p,c
a,t,k,q,p,e,f,b,f,j
o,o,t,k,o,n,e,q,o,n
d,s,n,l,p,r,j,n,p,a
h,c,i,q,i,q,m,h,a,r
q,j,m,o,b,t,g,c,o,k
t,m,a,k,j,i,d,m,l,s
b,t,f,q,f,q,k,b,b,s
l,f,n,a,g,d,h,o,c,q
f,s,f,m,f,f,s,b,h,m
s,f,m,p,c,s,d,b,j,p
p,c,j,a,t,t,h,q,h,r
s,p,c,r,m,f,n,n,m,k
q,a,f,g,e,b,r,q,d,i
j,q,l,h,i,o,p,b,g,f
d,n,m,f,o,e,m,n,o,t
q,c,l,m,b,t,o,h,b,s
p,a,n,i,k,j,o,q,c,a
q,h,n,d,q,s,g,t,a,c
k,t,j,c,l,r,o,p,l,e
l,c,s,q,q,l,c,o,g,h
k,n,h,p,a,b,b,p,a,k
g,m,j,f,f,q,g,d,j,m
i,c,s,t,n,m,m,q,g,i
s,o,q,r,h,d,q,s,a,q
f,b,o,a,o,j,f,d,d,d
e,r,c,n,j,p,e,c,d,e
r,c,s,g,p,o,n,b,o,a
h,p,o,c,e,l,l,i,q,n
b,a,t,f,k,i,b,r,b,d
e,j,d,i,l,k,l,e,l,m
h,j,r,p,c,p,h,s,b,n
j,f,d,f,t,e,g,t,c,e
k,c,m,e,r,b,t,f,c,d
b,h,c,b,o,m,a,k,p,r
k,j,r,l,p,l,j,e,p,g
j,o,q,o,h,o,a,d,c,m
d,d,l,d,a,h,h,g,t,t
o,b,i,g,a,s,g,m,g,c
k,a,b,h,n,o,t,o,b,h
o,f,o,b,r,a,l,m,d,b
s,o,j,l,h,h,s,c,o,l
r,n,o,o,g,j,h,i,g,m
k,p,r,q,q,l,l,h,q,n
d,d,t,f,h,b,t,j,t,a
b,s,r,b,k,s,n,i,q,g
q,a,a,c,p,m,r,i,t,l
j,t,h,b,f,n,i,s,p,n
j,b,p,n,g,f,l,r,m,b
d,o,d,l,r,k,c,j,k,e
c,r,k,b,d,h,m,c,n,q
s,e,b,n,s,a,o,q,p,m
d,j,d,j,i,k,l,g,t,p
e,t,a,q,p,o,q,j,t,b
g,c,q,n,r,d,m,k,f,a
b,h,e,p,i,o,c,m,l,q
a,t,g,b,d,p,m,f,q,q
i,b,s,o,s,g,j,o,a,c
h,n,o,l,f,o,i,q,g,i
q,a,a,l,h,m,c,j,t,e
p,p,d,o,e,k,h,l,c,t
k,l,m,r,c,k,h,h,b,t
a,h,m,s,a,p,o,m,l,k
c,o,e,k,e,c,i,j,a,c
l,m,s,t,t,q,p,q,r,k
e,m,m,k,a,o,r,l,m,i
c,f,l,s,r,p,p,a,e,m
m,j,m,o,c,t,k,c,o,t
k,d,p,e,n,b,m,m,s,m
k,j,g,h,n,l,h,r,h,o
p,a,i,s,c,l,p,e,g,a
s,h,e,r,h,e,n,j,j,q
l,j,d,p,b,d,e,k,r,g
k,b,t,m,o,o,j,t,t,a
d,m,p,c,f,b,i,s,i,r
l,b,k,r,i,s,h,e,a,e
c,a,e,j,s,r,s,k,f,b
a,i,e,d,t,q,b,l,m,q
q,k,b,f,h,e,j,i,h,r
n,p,j,k,j,b,m,i,s,l
j,k,g,t,k,b,j,h,o,r
i,e,o,s,c,j,h,i,l,n
j,t,h,b,m,a,k,a,t,s
e,c,d,b,q,c,h,m,b,p
h,f,a,o,a,g,h,m,p,t
b,s,b,i,b,i,o,t,m,h
i,h,n,k,l,h,h,a,r,b
s,o,j,b,h,h,r,a,o,s
a,l,l,s,r,l,b,a,l,o
g,q,s,b,n,s,j,e,p,f
t,q,t,g,o,e,p,m,b,l
b,t,e,f,d,e,n,t,b,q
m,j,n,b,c,k,o,m,m,c
s,h,f,m,t,r,j,a,e,a
b,s,a,p,j,j,h,i,s,n
a,o,p,f,t,e,g,o,p,e
a,m,g,c,p,t,n,b,a,s
p,l,h,a,l,i,r,d,g,f
j,q,m,f,q,q,e,n,s,t
o,p,q,n,p,p,m,k,e,q
l,q,n,a,p,d,d,c,n,k
j,n,r,m,j,p,b,p,m,s
s,i,f,q,c,r,k,h,r,p
l,j,q,a,d,g,e,k,d,m
j,m,d,i,d,a,n,e,l,c
e,r,t,j,t,i,f,r,c,s
h,f,o,g,m,e,n,e,e,r
m,h,e,j,s,o,s,k,j,b
o,k,t,e,k,l,f,k,r,n
k,b,p,p,d,s,k,m,s,q
b,t,e,s,r,o,p,p,r,m
i,p,e,t,t,b,b,e,s,k
t,f,k,k,h,p,s,r,g,k
e,e,a,c,j,b,a,i,c,d
o,b,e,r,p,k,e,f,t,f
p,h,i,q,m,h,d,h,l,r
e,e,h,e,h,p,h,r,i,q
g,a,j,q,c,q,l,c,b,g
j,j,f,a,b,c,c,i,h,k
c,t,m,k,i,h,i,l,i,e
t,q,r,i,t,a,h,p,k,s
e,j,c,n,m,d,e,t,r,e
q,s,k,j,t,o,m,h,c,s
o,a,c,d,e,t,i,r,e,p
c,s,o,c,l,p,o,d,c,p
b,p,i,q,m,e,l,l,a,k
q,n,l,s,m,j,q,c,a,a
n,j,d,i,l,f,s,e,f,m
d,p,d,n,b,k,q,l,e,o
a,j,k,n,s,o,f,r,d,m
j,i,h,a,d,g,e,d,q,m
l,q,s,e,p,m,f,a,o,p
k,p,p,g,p,r,k,s,k,r
b,k,p,l,i,c,p,f,o,r
j,n,s,d,m,h,h,s,j,g
r,a,b,o,e,k,h,l,d,t
i,g,l,m,j,e,j,h,d,k
m,a,m,t,g,l,e,q,f,o
h,i,t,l,n,f,o,d,j,o
h,f,f,r,g,p,o,k,k,p
o,b,e,d,q,k,p,m,b,d
a,d,c,t,g,b,r,h,d,t
e,c,a,a,f,d,a,q,f,g
q,f,s,t,n,e,t,n,r,b
a,r,n,h,n,o,h,q,f,o
p,r,q,f,l,m,r,b,j,s
h,j,f,d,e,d,i,f,h,p
r,q,m,s,o,r,k,p,n,c
d,f,b,t,g,b,c,f,g,f
l,f,k,g,m,i,d,d,g,p
c,q,t,g,g,b,p,m,p,l
e,r,r,f,o,t,f,e,i,g
g,b,g,s,c,f,r,m,r,p
a,t,t,l,t,t,d,d,p,m
o,i,e,s,c,f,o,h,m,p
c,n,t,f,l,b,r,g,s,c
l,c,s,i,i,o,q,f,g,b
o,d,q,d,i,k,q,r,k,o
i,i,n,l,m,i,q,i,a,j
l,t,r,l,n,b,b,c,k,o
f,l,f,d,e,t,i,h,r,p
a,e,r,n,o,e,l,d,q,k
k,l,m,d,i,k,q,a,b,o
b,s,a,m,d,j,r,h,q,j
o,t,g,d,j,k,h,o,p,t
j,l,d,c,k,e,n,q,e,c
r,d,t,b,p,a,g,l,t,s
k,m,j,h,k,n,l,c,a,t
c,l,k,b,j,h,p,s,l,k
p,d,n,m,c,j,b,j,b,s
d,k,h,c,o,t,g,d,m,k
g,h,c,o,f,m,r,r,n,p
n,s,q,a,m,a,n,f,d,l
d,c,d,g,a,c,h,b,c,i
c,m,k,s,t,k,p,d,i,t
o,d,e,l,h,g,e,r,t,l
c,p,c,r,f,f,n,g,m,k
t,q,r,k,j,a,p,t,k,s
f,t,t,j,f,k,g,k,o,p
q,h,t,f,o,q,e,j,h,t
g,j,s,e,h,c,p,h,h,r
r,d,p,f,p,p,t,d,f,b
s,s,g,j,q,f,n,e,o,m
g,i,b,c,j,t,f,h,n,a
k,q,i,p,c,d,n,o,d,d
i,p,e,n,p,b,b,t,n,t
m,b,c,d,m,c,p,i,g,a
h,o,b,j,s,c,a,k,m,i
f,k,o,k,o,i,e,h,h,p
e,p,a,e,p,b,t,n,j,a
e,g,p,a,o,q,l,t,t,a
b,d,d,f,h,h,p,n,l,s
r,a,b,l,h,k,c,f,b,e
a,i,b,s,b,q,l,b,n,r
d,t,n,b,f,r,o,m,e,c
m,c,e,c,f,o,c,a,e,t
r,h,i,m,i,k,s,s,b,m
e,s,l,o,l,f,g,e,g,l
c,a,r,g,i,n,e,k,a,f
g,l,p,n,m,b,b,n,m,e
j,l,f,j,d,b,r,g,i,f
k,j,c,b,c,i,q,k,g,j
r,e,b,l,h,e,l,f,p,e
f,s,f,t,m,f,j,k,k,p
s,n,f,h,m,q,s,r,q,k
i,r,j,a,t,j,i,q,h,r
t,h,o,t,f,h,h,m,i,a
k,s,o,i,b,m,j,f,n,h
o,f,f,a,d,p,n,j,i,k
e,j,h,g,f,l,b,n,d,o
r,p,d,f,l,b,r,j,c,c
a,n,q,n,r,r,h,k,i,q
s,o,b,s,e,a,o,b,j,f
c,l,o,i,f,p,p,r,c,l
k,i,p,c,i,b,a,s,c,f
e,g,p,f,f,q,r,d,p,m
r,h,f,s,r,c,b,r,r,o
i,n,h,h,r,h,h,f,c,r
i,a,m,n,e,l,q,b,s,s
j,h,f,n,r,c,d,a,n,a
s,f,h,i,j,m,j,b,f,b
j,d,d,q,b,a,r,r,q,a
n,p,j,r,f,b,r,p,j,i
s,f,b,a,o,g,l,h,p,p
i,n,q,o,g,q,h,r,t,f
p,r,b,c,e,p,l,o,i,n
k,m,k,l,h,k,j,n,i,l
f,k,g,s,n,b,d,m,g,b
h,q,m,m,k,r,g,a,n,o
b,b,t,k,k,o,f,g,r,h
q,q,n,a,r,d,p,o,n,q
e,t,a,s,r,o,i,h,c,i
g,h,j,k,q,f,m,i,b,p
e,t,k,n,r,p,a,q,s,a
e,s,l,l,s,f,s,g,h,f
a,r,n,p,k,o,q,r,f,r
h,t,f,t,n,b,d,m,b,b
a,j,c,j,e,d,a,p,j,i
f,b,i,e,q,b,e,s,e,m
m,p,t,q,m,h,m,c,q,f
d,a,d,b,a,b,a,h,d,m
a,c,s,d,o,h,i,n,j,b
q,c,l,c,n,t,f,a,b,a
i,o,j,r,n,e,e,q,f,o
j,g,s,g,k,e,k,t,n,b
l,m,j,r,h,m,o,o,k,n
c,o,o,q,p,g,g,e,m,i
h,c,i,t,l,q,o,m,o,c
i,b,s,q,h,g,a,a,a,p
o,f,o,a,f,a,a,d,e,g
o,e,o,b,r,l,d,m,q,h
s,b,g,b,s,f,e,s,r,a
s,g,p,n,q,m,j,n,t,h
q,m,n,l,m,p,n,n,t,k
g,g,e,p,s,t,n,a,e,t
j,m,d,g,e,a,r,b,h,i
n,g,q,o,n,o,i,l,m,k
s,m,t,k,e,c,i,g,c,c
r,b,j,t,l,s,e,g,k,g
h,a,m,e,m,r,k,f,f,k
r,i,r,l,s,s,k,h,t,q
i,o,j,k,e,e,c,n,h,d
t,h,t,f,o,q,e,p,h,t
a,l,l,f,t,d,g,j,t,e
i,o,q,k,b,s,j,q,a,f
g,h,s,p,k,s,k,c,t,f
a,g,q,k,l,i,f,n,e,s
g,s,d,i,n,m,f,r,f,p
n,k,n,h,j,s,k,q,d,i
j,d,i,a,j,e,g,n,c,e
f,k,b,o,l,d,d,l,h,k
f,h,i,e,g,t,t,s,j,b
h,r,f,j,h,p,r,g,o,f
f,d,r,n,m,i,p,d,t,t
o,t,a,d,l,p,q,i,a,l
s,j,t,b,d,p,m,h,m,q
k,t,h,i,s,k,o,b,p,c
e,f,h,g,d,r,l,n,f,o
p,s,a,q,m,h,m,j,d,f
i,n,d,k,j,i,d,j,f,s
p,a,i,p,b,r,p,o,o,d
e,p,s,a,d,b,e,m,l,m
k,j,c,b,k,i,c,h,j,e
r,n,t,n,c,c,a,i,s,d
i,e,r,c,i,d,a,o,f,f
o,t,j,j,j,d,e,j,g,n
f,k,g,b,p,b,d,m,o,g
h,k,e,d,q,n,p,m,b,d
f,n,m,s,a,d,o,m,p,k
c,r,a,p,j,n,b,i,l,n
e,p,a,c,b,b,i,q,s,r
f,d,j,e,t,d,o,f,i,q
c,i,b,h,l,m,a,o,a,n
j,k,e,r,s,d,h,f,t,s
c,o,e,l,h,c,t,r,a,g
l,p,e,p,a,b,b,m,s,k
t,h,c,j,e,r,t,p,n,i
o,r,a,d,q,p,r,j,l,f
a,o,c,a,b,f,l,q,l,h
n,n,m,p,b,d,a,o,s,k
b,b,t,b,a,o,a,p,t,m
h,c,t,e,a,r,n,a,l,j
q,h,i,a,m,k,k,j,b,c
g,k,d,f,s,l,a,o,f,f
m,c,n,r,b,b,l,p,f,l
a,t,k,l,l,e,c,a,g,d
l,m,t,q,t,c,a,i,c,d
t,g,b,j,o,f,k,k,o,h
c,e,q,b,k,e,q,c,o,d
o,f,f,l,r,k,l,c,i,t
s,t,e,f,o,p,h,t,q,p
t,j,n,n,c,l,i,b,i,i
s,t,e,d,q,p,r,o,q,f
q,f,n,l,m,d,o,k,c,k
a,t,k,f,a,e,f,n,s,j
e,k,i,f,g,m,l,a,h,d
g,j,l,p,i,s,k,g,s,f
l,h,f,l,m,l,b,c,i,c
h,n,o,j,t,o,f,q,b,s
f,b,i,e,n,b,b,s,g,m
b,c,h,p,j,q,o,s,m,c
m,n,q,b,l,q,e,c,c,a
t,r,s,d,e,c,i,s,e,p
s,d,b,o,j,g,b,h,h,a
o,k,e,l,h,l,s,r,t,l
o,o,g,j,p,h,m,e,p,q
n,s,q,a,p,a,c,s,h,f
t,t,t,n,c,q,a,i,p,d
t,q,t,r,m,e,t,p,c,t
r,c,s,i,p,o,i,e,h,k
f,t,f,s,l,g,g,f,l,g
l,m,t,j,o,c,f,n,t,h
r,b,e,r,b,k,e,f,c,f
l,a,c,j,n,p,o,q,t,d
b,f,t,c,q,o,f,r,t,s
c,m,e,t,s,m,r,h,g,d
f,k,o,k,k,i,p,c,h,h
m,o,b,c,n,j,f,h,f,a
g,r,p,p,f,g,b,e,h,o
g,m,s,e,p,a,p,h,r,r
i,n,f,d,c,h,i,s,q,b
i,n,h,n,r,r,m,b,t,j
n,l,h,m,t,t,j,t,q,d
m,o,p,i,f,i,j,n,p,h
o,i,e,p,e,f,c,m,m,d
a,h,d,c,d,o,d,q,g,h
s,c,j,r,d,h,r,o,h,a
m,s,g,t,o,b,i,h,o,r
m,p,q,s,b,t,d,b,b,j
m,c,e,j,s,o,t,k,e,i
p,l,k,k,c,h,m,l,t,l
n,l,s,o,n,n,j,e,k,n
g,j,n,s,e,e,p,s,i,i
p,b,r,g,i,k,e,k,h,f
q,g,s,i,n,c,c,f,n,b
r,c,p,f,k,g,o,d,r,d
c,s,o,b,h,d,d,m,c,h
c,n,t,a,j,b,k,l,s,b
b,r,t,f,o,f,p,p,c,k
p,g,j,i,r,i,l,j,k,m
p,r,b,t,n,p,j,f,i,i
o,t,f,s,l,q,g,f,l,g
k,o,d,e,g,o,k,c,k,k
f,s,i,c,j,j,f,f,r,a
i,j,c,j,s,k,t,p,j,i
m,r,m,q,p,j,e,f,s,n
b,p,h,m,j,m,c,t,a,e
j,d,s,t,c,i,q,f,o,j
t,r,t,f,l,t,r,g,n,c
b,r,l,q,m,k,g,j,l,h
k,a,f,c,i,m,r,f,m,g
e,m,m,q,l,o,l,f,m,s
i,b,s,e,a,g,n,s,r,o
f,d,i,h,n,t,f,m,a,b
n,r,l,d,p,b,n,b,j,m
s,d,f,n,i,g,b,t,t,t
e,h,j,k,e,f,h,p,a,i
b,j,i,a,m,p,c,j,k,c
o,g,e,k,p,l,p,j,n,a
s,j,k,q,m,q,r,k,r,o
h,f,g,e,k,c,a,b,q,s
j,t,h,p,e,n,b,s,t,n
i,s,k,r,d,r,t,h,h,j
r,h,p,p,k,k,i,p,j,f
i,e,g,o,l,l,c,p,h,b
c,e,s,e,t,t,s,a,q,p
n,n,r,n,o,p,m,m,k,q
g,b,b,j,j,n,s,j,p,b
c,m,e,n,j,m,d,t,j,i
c,a,j,n,e,n,t,k,k,r
q,p,c,i,k,d,j,q,p,e
i,o,g,o,n,m,j,p,p,b
t,j,p,l,s,j,i,f,b,r
g,i,n,m,j,m,t,a,b,h
h,q,m,r,c,r,a,h,n,t
e,e,o,t,f,h,h,m,q,a
e,q,d,s,n,j,j,h,p,m
j,l,g,k,c,r,k,f,k,r
m,n,n,c,r,n,q,f,m,o
k,d,r,q,c,h,k,j,t,s
t,f,l,p,f,g,b,g,c,o
s,s,f,q,i,j,b,b,q,r
i,q,a,a,q,g,a,q,c,o
p,l,o,l,a,k,g,h,t,p
d,b,a,g,d,r,l,k,r,o
j,l,h,c,m,g,n,m,g,b
i,g,l,q,l,e,j,j,d,e
f,l,s,f,h,n,n,t,k,a
n,o,b,q,p,a,o,o,f,b
r,l,i,d,m,a,a,k,f,g
j,i,a,n,m,s,f,b,m,t
h,i,g,s,e,c,t,i,o,f
f,b,m,f,n,a,l,r,j,b
g,m,f,s,g,n,k,r,p,h
c,o,e,m,c,c,n,b,a,n
e,r,c,k,l,d,h,r,p,k
p,c,m,f,r,c,b,l,i,d
e,e,o,c,j,h,g,d,l,d
m,t,n,n,k,r,d,e,s,a
o,i,t,j,b,f,d,j,f,a
e,t,a,j,g,o,d,t,c,r
f,o,n,q,p,a,o,h,s,b
m,q,m,n,q,j,s,n,n,c
f,n,m,t,s,d,r,l,n,d
t,m,t,f,f,q,r,p,l,m
p,s,a,d,c,h,e,j,d,s
e,e,o,m,j,k,c,r,q,e
p,e,q,l,k,r,j,i,o,a
l,o,k,f,p,s,j,f,a,n
n,k,g,f,i,j,c,c,o,l
d,a,q,t,t,h,p,l,j,k
l,i,c,d,m,l,k,i,k,a
t,g,j,p,c,k,m,g,k,g
k,t,k,r,g,k,g,p,g,p
o,i,o,p,s,s,q,g,i,g
n,p,b,o,c,l,k,l,a,t
l,n,e,g,a,n,h,t,c,i
f,b,i,r,f,b,h,a,g,e
q,a,m,o,n,t,g,c,s,k
q,n,s,j,j,q,s,p,j,o
k,f,m,e,o,b,l,d,c,l
q,j,c,h,f,l,c,o,r,r
k,a,t,f,l,e,r,r,q,c
a,e,r,s,c,e,q,a,q,n
i,j,k,l,f,o,i,r,s,i
c,c,s,e,p,h,a,a,e,p
s,l,l,f,t,d,g,q,l,e
f,h,s,h,h,l,h,p,t,o
j,g,q,o,r,o,l,b,e,r
j,k,t,l,n,l,d,d,a,o
c,a,s,n,j,m,i,q,a,i
p,k,a,p,k,e,i,i,g,l
l,n,d,g,l,s,k,m,p,t
l,b,i,r,f,b,h,a,e,e
t,h,t,r,j,q,s,d,h,o
h,r,f,m,m,p,t,a,o,a
b,n,d,n,g,r,e,e,f,n
g,g,s,j,o,c,f,p,n,h
i,o,j,n,e,e,a,a,h,j
r,c,s,o,l,o,k,j,e,j
e,p,d,g,k,k,p,a,a,h
l,i,n,p,k,t,r,r,a,r
s,i,j,r,k,p,n,j,e,k
d,g,b,g,i,b,j,i,o,r
c,n,o,q,n,g,d,e,b,r
s,t,e,r,i,a,m,j,b,c
b,g,a,d,c,q,l,j,d,e
d,g,b,j,s,b,a,p,a,c
n,r,b,c,n,f,e,h,i,a
p,b,s,i,g,p,l,e,r,n
c,b,p,l,i,f,l,t,m,s
s,b,s,m,f,n,s,f,a,q
c,q,n,c,j,d,q,f,n,q
m,j,l,f,d,i,t,o,a,a
p,s,g,d,j,k,h,o,o,t
l,g,t,q,m,s,i,i,d,d
h,e,h,n,p,s,k,c,n,q
e,h,j,h,g,f,j,c,b,c
j,t,h,p,p,n,e,e,t,h
o,r,t,a,l,f,n,k,f,s
l,j,d,f,t,d,g,j,l,e
p,j,g,t,r,j,a,n,h,h
s,o,n,n,g,n,s,b,p,c
r,m,b,k,f,r,p,o,n,t
s,o,m,g,i,s,a,s,p,n
s,s,j,r,l,o,o,o,j,n
l,h,f,h,j,l,c,r,e,r
c,m,e,l,r,m,p,k,e,b
e,j,k,e,n,j,o,g,t,t
n,i,h,i,k,h,m,b,q,j
r,t,j,k,g,c,h,i,l,p
n,n,g,t,a,s,d,r,o,n
h,e,t,r,p,h,s,d,g,o
k,b,c,k,q,c,h,f,g,p
k,r,c,d,c,j,i,r,p,k
e,c,g,d,f,h,j,n,i,h
i,a,m,a,r,l,h,g,d,q
o,b,n,m,s,m,t,a,c,h
h,p,i,i,g,j,h,l,a,n
t,c,t,f,a,p,c,g,q,h
e,m,h,c,l,f,n,d,k,k
o,f,o,t,g,a,c,s,n,f
o,i,n,p,s,t,o,f,b,s
e,j,q,g,c,b,a,k,s,m
a,p,t,j,j,g,t,i,e,o
q,c,s,n,p,o,i,q,o,k
l,p,p,g,a,r,f,b,s,e
k,p,o,a,m,r,n,d,o,p
m,r,g,h,k,g,l,r,s,p
f,j,d,s,t,k,a,a,l,s
n,e,b,m,k,a,q,f,t,f
f,t,e,d,s,s,q,c,f,h
k,t,j,b,r,r,o,b,g,c
k,d,k,n,q,k,j,r,c,m
n,s,p,s,t,j,k,k,b,q
q,q,t,t,g,e,e,i,c,o
k,b,c,q,a,g,k,r,o,p
k,b,c,k,e,g,d,h,g,s
e,m,m,n,t,o,e,b,g,s
k,h,p,i,j,s,j,n,n,f
t,q,r,j,d,a,e,c,c,o
g,o,s,p,i,a,b,c,f,p
p,e,t,g,k,d,a,n,t,h
l,c,i,q,t,n,l,s,r,t
e,a,h,i,l,o,s,d,p,m
o,q,d,r,h,j,r,q,p,c
l,h,o,i,s,n,d,r,c,p
c,s,n,a,a,d,p,o,h,q
i,e,r,c,i,d,a,o,q,f
o,a,c,k,e,t,i,r,t,c
r,l,k,p,q,t,r,k,m,r
r,m,m,f,q,e,m,c,m,t
s,t,e,i,b,a,c,o,q,f
o,q,d,m,k,j,e,g,p,n
b,k,r,k,o,j,e,a,k,n
c,p,b,n,c,d,r,q,a,d
p,c,j,r,b,t,l,f,h,f
l,r,c,o,d,o,k,r,q,m
g,m,j,r,d,a,r,o,n,a
o,o,t,e,n,n,h,o,o,i
b,k,i,h,m,p,s,m,b,k
a,e,r,q,e,e,j,h,q,e
o,a,c,k,f,t,k,h,e,t
q,b,f,r,l,n,o,o,p,n
t,q,i,q,l,d,k,k,d,s
d,k,i,e,n,p,h,t,n,i
s,s,n,d,i,c,p,g,p,n
p,s,g,s,o,k,o,i,m,l
c,o,o,k,o,g,s,r,m,r
e,k,n,d,a,i,g,t,d,c
j,r,i,h,g,f,j,m,f,c
o,k,j,h,n,t,k,c,i,t
f,n,m,d,a,d,p,a,o,o
p,r,b,c,e,p,l,o,o,n
e,i,q,g,g,p,p,l,a,l
r,h,n,p,n,c,d,j,r,a
e,s,o,c,k,q,n,d,e,c
n,r,l,b,l,b,i,e,f,a
q,b,c,b,j,d,q,h,o,t
p,h,i,e,n,h,h,t,k,i
b,p,i,k,g,e,b,d,a,e
j,l,g,a,o,r,p,j,j,d
k,m,a,g,l,k,k,q,l,t
s,p,p,g,i,m,k,s,k,r
a,l,c,s,r,k,j,c,h,m
j,g,m,r,j,d,m,b,h,s
o,f,o,n,a,a,c,s,n,f
d,r,n,m,g,r,g,q,g,i
e,i,t,b,l,i,b,g,f,i
o,a,c,o,s,t,r,r,e,c
e,r,r,f,o,t,f,e,i,g
o,a,a,s,f,d,q,j,t,d
i,g,l,k,t,e,b,j,d,e
l,k,i,h,p,n,j,m,b,k
m,k,k,e,f,a,f,n,n,l
j,n,h,c,i,d,a,d,a,f
