var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
h,d,i,b,g,a,j,h,c,j,g,d,b,a,a
h,h,g,f,h,h,a,c,g,b,c,g,h,a,i
f,b,c,g,f,b,j,e,h,h,a,e,a,b,d
c,f,e,f,c,g,c,c,j,e,c,f,i,f,i
h,a,j,b,h,j,b,h,a,d,g,d,e,i,c
f,c,a,b,f,f,h,h,g,f,j,f,j,h,c
e,a,f,j,b,e,i,j,e,a,h,d,a,a,g
h,h,b,c,h,g,c,f,b,e,f,c,c,h,c
j,c,i,d,c,j,j,e,g,d,j,b,h,j,c
d,d,b,b,j,j,a,a,d,c,a,i,j,b,d
h,j,c,b,h,d,g,h,c,b,e,b,h,h,d
i,g,b,d,j,i,h,d,c,i,e,g,c,c,a
e,a,g,h,i,b,f,b,b,h,h,b,d,h,g
f,b,a,f,j,e,i,g,h,c,i,d,f,g,a
i,f,j,j,h,j,e,f,a,d,b,c,j,g,i
h,f,e,g,b,a,j,d,i,d,g,d,g,i,b
f,c,i,c,i,e,i,a,i,c,b,g,d,c,j
c,j,g,j,f,a,f,i,d,g,j,e,i,f,a
h,f,e,h,c,f,i,f,a,i,i,i,g,i,b
b,f,a,f,e,c,c,c,e,f,c,h,a,b,b
c,f,g,a,b,f,a,a,c,b,i,e,f,f,h
a,h,a,d,f,c,g,i,f,c,d,j,d,c,e
e,d,g,b,g,e,d,b,d,d,a,e,b,j,f
f,e,j,f,e,g,c,h,e,e,j,c,a,a,c
b,c,j,d,j,h,d,e,a,c,g,f,g,h,a
g,b,h,c,d,i,a,a,g,g,a,b,f,c,g
b,j,j,d,c,f,c,f,e,i,h,e,h,c,a
c,h,j,a,c,e,j,a,c,g,a,h,b,f,b
b,e,a,b,i,e,a,d,b,b,e,b,b,a,c
g,c,a,j,b,j,g,h,f,f,d,f,i,j,a
d,c,b,b,d,a,h,g,a,d,b,f,a,a,i
d,a,j,e,c,f,j,e,g,e,e,f,e,h,a
g,e,b,i,h,i,g,d,f,h,b,g,c,d,b
b,d,e,f,b,g,j,i,c,f,g,g,i,d,e
a,g,a,f,c,g,e,b,e,h,j,f,h,f,d
g,d,d,g,h,i,i,c,e,j,f,f,c,e,f
e,b,i,f,e,h,b,j,a,b,e,b,c,f,d
g,a,a,d,g,e,a,i,j,g,b,g,c,f,f
d,a,b,e,a,b,c,c,d,h,f,i,e,j,g
h,g,i,g,e,j,i,d,c,h,b,g,j,a,i
d,e,c,d,i,e,f,h,a,h,a,h,e,j,c
b,f,g,a,e,b,g,e,c,g,e,c,f,b,j
j,j,j,b,a,j,g,i,j,b,e,b,g,a,i
d,j,i,e,f,b,i,h,d,c,h,h,f,h,a
h,c,c,h,g,j,g,f,e,h,c,c,i,b,c
j,g,d,a,d,f,b,g,e,b,a,d,f,c,c
e,c,i,e,f,g,i,j,a,f,a,c,a,j,a
i,a,e,f,d,e,i,h,h,a,j,i,h,g,f
f,h,b,c,h,f,c,e,d,e,g,c,b,f,g
i,d,c,h,f,b,b,i,i,f,c,g,e,c,a
h,d,c,b,i,e,b,g,c,h,i,g,h,a,i
d,f,e,b,h,d,a,a,c,d,h,j,d,b,h
d,i,c,d,a,d,c,e,d,b,a,i,j,j,d
i,g,i,i,e,h,d,g,c,c,d,j,e,d,g
c,i,e,a,b,c,a,c,e,c,j,b,j,j,h
a,c,j,a,h,h,e,d,a,f,d,a,i,f,a
c,h,c,j,f,f,f,g,d,h,d,b,e,i,f
a,b,i,a,c,i,j,a,e,c,a,d,f,b,a
h,j,f,e,c,g,c,a,h,i,i,e,g,b,g
b,g,e,h,b,b,i,g,j,g,b,b,g,d,f
b,c,c,j,g,b,f,g,c,c,c,h,i,h,f
b,j,h,i,j,a,f,a,h,g,c,b,h,f,f
d,h,d,f,b,a,j,c,c,h,i,j,b,g,i
j,c,i,g,i,h,b,e,h,g,i,g,a,i,g
d,c,h,g,b,h,f,i,g,a,h,d,h,b,i
f,f,e,c,b,j,j,i,b,a,h,d,a,g,g
i,a,c,e,d,e,g,c,b,g,a,e,c,h,f
j,c,e,f,a,b,e,b,i,b,i,a,f,d,d
b,e,a,a,f,a,e,d,j,e,d,g,e,i,a
d,d,a,d,i,i,d,a,h,h,f,e,g,i,d
i,e,b,f,g,i,i,d,c,j,g,f,d,f,g
i,c,j,c,d,d,a,j,j,h,b,c,b,g,f
g,f,j,d,a,j,b,j,j,i,b,i,b,j,g
c,i,a,j,e,j,a,d,g,e,i,i,i,a,j
d,b,f,c,h,e,c,g,e,b,b,e,e,e,c
c,f,a,j,f,f,g,e,a,c,h,b,d,g,c
e,b,a,d,g,e,f,c,c,i,h,d,b,a,f
d,h,c,e,j,d,i,d,d,a,c,g,d,b,f
h,e,h,i,g,h,h,j,d,b,a,g,h,a,a
d,f,h,e,a,e,a,i,g,i,d,c,e,c,a
h,b,i,j,g,g,j,h,j,f,d,c,f,c,g
d,b,g,i,j,b,f,f,c,i,g,b,d,e,a
d,e,f,c,g,d,b,i,g,e,h,h,j,d,j
d,d,i,c,c,b,i,b,f,a,h,h,j,c,d
f,j,b,d,c,h,f,h,h,j,h,b,j,j,j
h,h,i,h,f,i,b,c,f,f,j,h,d,g,c
b,h,g,j,b,c,i,g,d,a,c,h,a,i,f
c,j,c,h,j,j,h,g,e,d,b,a,g,g,d
f,a,b,h,f,h,b,b,d,i,f,c,e,f,a
d,f,g,e,h,c,j,f,c,j,d,g,f,f,j
b,f,j,e,g,b,e,j,h,e,b,i,g,i,h
h,j,i,e,a,a,g,j,h,f,b,f,i,b,i
c,d,j,h,i,h,j,f,i,e,c,f,g,f,c
b,c,e,a,g,g,i,e,j,a,j,b,b,j,j
i,b,d,i,e,g,f,g,b,d,g,i,g,h,j
g,a,i,h,e,h,i,i,e,f,h,f,f,g,j
b,j,f,b,h,g,f,g,c,j,e,c,h,b,a
h,g,a,h,g,g,f,b,a,a,g,e,e,c,j
a,h,h,g,g,e,h,h,f,d,d,c,d,g,g
b,d,h,a,g,i,i,f,c,b,h,e,a,g,j
b,f,f,h,h,b,j,g,c,h,b,h,d,j,e
b,a,c,g,a,g,b,d,c,c,a,i,i,b,b
e,e,b,h,a,b,c,c,h,g,g,f,f,e,j
d,j,f,j,i,i,a,h,j,a,d,b,a,h,i
c,i,b,h,f,c,h,g,h,g,d,i,h,a,c
d,d,e,e,c,c,i,g,h,a,f,j,i,b,h
d,j,b,j,e,b,c,g,h,a,h,c,f,g,e
f,c,c,d,i,d,h,h,i,i,g,b,h,g,h
c,j,g,f,f,f,a,i,h,b,d,h,c,g,g
f,j,f,i,h,e,c,f,f,c,g,a,c,j,g
f,h,j,h,h,c,e,c,a,g,h,c,b,j,g
h,g,a,c,h,g,b,b,g,d,i,i,f,b,e
b,i,d,f,f,d,d,a,h,j,g,j,f,i,h
d,d,h,d,d,c,d,d,e,a,b,j,h,c,h
e,i,g,b,j,e,a,e,g,g,c,g,a,j,e
d,f,c,f,c,b,e,b,e,f,j,a,d,b,e
h,a,i,d,i,g,i,d,d,f,j,a,h,i,j
e,d,a,c,g,j,a,e,a,e,h,f,h,d,g
i,b,j,g,a,j,j,j,b,a,g,f,a,f,j
h,j,e,f,f,d,e,d,h,h,g,a,e,h,c
d,e,c,g,b,f,e,j,b,h,h,d,j,c,i
a,e,d,c,e,b,b,d,g,f,d,a,e,b,a
c,g,j,c,d,f,i,f,b,b,c,i,e,g,j
i,d,g,b,h,j,g,d,a,b,h,f,a,c,i
i,b,h,e,d,f,c,d,f,f,j,f,j,f,f
h,i,i,f,f,d,a,g,h,i,f,a,h,a,j
b,c,d,b,j,d,a,i,h,b,g,c,g,h,e
h,e,f,j,h,g,e,g,c,a,b,d,b,j,i
b,c,a,h,c,d,a,g,b,b,b,i,j,e,g
h,b,h,h,h,e,c,j,f,e,f,d,i,c,e
d,i,j,d,j,b,g,i,g,d,i,j,j,b,i
i,j,d,g,e,b,c,d,f,j,g,h,d,g,g
f,j,j,d,a,g,c,e,g,f,a,c,g,f,a
c,j,b,h,j,d,c,f,b,d,i,d,g,a,e
h,h,e,e,g,j,d,e,d,a,e,e,e,a,d
i,d,a,b,f,f,d,j,f,j,j,c,e,b,h
j,a,a,b,i,c,b,c,c,j,j,g,i,i,g
d,e,d,f,c,f,d,c,i,a,a,d,e,c,a
f,c,c,e,c,j,i,i,f,j,e,c,j,d,g
b,b,j,i,a,c,h,f,j,a,i,g,g,c,b
f,a,h,h,b,e,i,f,i,a,c,d,e,f,g
f,h,d,j,f,e,i,g,j,a,c,f,i,b,d
g,a,i,c,h,i,g,i,g,a,i,c,b,a,b
j,h,c,e,h,i,d,a,e,b,c,b,i,j,j
d,b,c,i,f,b,d,e,a,c,e,d,i,d,a
g,a,b,c,g,e,i,h,i,a,f,f,j,e,f
c,a,g,d,e,f,j,b,g,h,g,f,b,h,j
h,g,c,b,a,c,h,b,a,c,b,j,e,c,e
i,c,c,c,e,e,h,h,f,a,b,a,j,c,j
e,e,e,g,b,g,d,a,i,b,e,e,e,d,d
a,f,j,i,f,j,d,f,g,c,g,f,a,f,e
b,i,e,g,d,b,j,c,i,b,g,d,i,i,g
d,h,a,e,g,i,f,d,g,f,h,b,a,g,d
b,c,d,j,g,f,i,d,j,d,i,f,b,h,h
b,b,a,b,h,j,a,h,i,h,e,b,j,a,f
j,a,a,g,j,e,g,e,c,c,h,d,e,c,g
c,d,d,e,a,g,c,a,h,a,i,i,b,g,e
h,c,b,f,f,c,f,f,d,i,b,g,j,f,f
f,e,f,g,b,h,e,i,g,h,i,e,f,b,e
e,g,b,d,c,i,c,d,f,g,j,e,g,b,a
b,g,c,a,f,e,g,d,g,g,h,h,a,d,a
e,d,e,i,b,g,j,i,d,j,b,a,h,d,d
e,d,f,b,b,g,f,f,a,a,g,i,h,g,i
e,b,a,h,d,e,c,c,c,h,h,f,b,d,f
f,h,a,i,d,d,d,h,d,f,g,c,f,a,a
e,a,c,i,f,i,j,j,c,i,a,e,a,j,a
c,g,c,d,c,g,d,g,f,a,b,j,b,b,i
g,h,j,f,d,c,f,a,j,b,g,g,i,d,d
a,h,j,e,h,i,j,d,h,i,c,g,c,d,a
d,c,i,d,i,e,b,g,b,e,c,e,c,e,a
h,d,g,f,h,a,c,e,j,b,b,f,i,a,c
b,f,g,b,d,i,e,e,i,c,f,h,a,c,f
h,c,c,d,a,h,g,h,d,e,c,c,e,c,j
i,d,b,a,g,h,i,g,a,h,a,e,j,b,h
g,c,i,f,e,a,g,i,g,a,g,d,h,i,f
e,e,d,i,c,c,j,e,j,a,d,d,g,d,g
a,a,f,c,j,a,b,e,c,i,f,b,i,i,h
h,h,d,h,a,d,g,f,h,j,b,b,h,h,j
g,a,g,j,j,a,j,c,a,g,a,j,j,a,d
b,f,e,h,h,e,e,g,g,h,e,b,c,h,i
h,d,g,i,e,b,d,e,d,c,b,d,h,d,f
h,f,g,c,g,j,g,c,j,d,e,c,g,b,h
a,j,h,j,b,e,g,a,j,g,h,e,c,h,c
i,g,g,b,i,d,d,j,i,e,c,d,i,b,g
f,a,i,e,g,a,c,g,h,i,b,g,g,j,j
g,e,h,j,e,h,a,g,e,b,c,j,f,h,c
g,e,a,b,g,f,c,h,f,g,g,f,j,e,e
h,f,h,j,g,a,c,j,c,h,a,d,g,g,g
i,g,j,d,c,g,a,f,a,a,e,a,h,j,a
f,c,d,h,c,a,a,c,c,a,d,j,c,e,g
f,b,i,b,c,c,i,a,b,b,h,g,h,e,g
c,e,d,d,f,a,i,a,e,i,h,f,i,g,f
i,j,h,e,c,d,c,j,b,c,d,f,b,f,g
i,b,i,c,h,a,g,f,a,i,f,a,j,a,i
g,j,j,c,i,f,g,j,j,c,e,c,a,b,g
h,f,g,b,g,i,j,h,i,b,e,c,h,b,a
g,e,j,f,h,h,b,a,b,f,b,e,g,h,j
g,i,j,d,f,d,g,j,i,f,b,i,e,i,c
i,e,g,h,f,c,e,b,j,b,c,g,f,b,a
a,h,f,i,e,d,g,e,j,b,d,a,j,e,a
i,e,j,c,b,b,j,j,h,b,a,b,c,e,i
e,j,i,h,i,i,h,j,f,i,h,a,g,a,d
h,g,f,a,a,e,c,a,j,e,b,e,c,a,i
j,g,d,c,j,i,f,b,j,a,d,f,d,a,g
g,d,f,a,h,f,c,g,e,i,a,e,j,h,g
g,h,b,d,c,c,e,d,c,c,b,g,i,f,a
d,g,f,c,d,j,e,i,g,e,c,d,j,e,h
b,c,h,j,f,b,g,i,c,e,d,b,g,h,i
j,b,a,d,a,g,f,a,a,d,e,b,j,c,c
f,h,b,a,b,g,d,e,f,a,g,f,b,b,g
i,j,b,b,f,e,f,e,a,d,b,b,b,g,a
e,e,e,b,a,d,i,a,f,c,f,j,e,b,b
i,f,a,b,f,a,b,e,d,i,c,i,h,i,d
e,i,f,b,d,f,e,c,c,h,i,f,b,h,h
e,e,g,f,i,a,f,d,b,g,g,f,g,h,d
e,j,a,c,e,a,b,j,e,b,i,i,a,g,h
h,f,j,b,i,b,a,d,g,j,h,d,i,i,f
d,i,j,b,f,g,d,a,c,a,f,f,i,c,f
a,j,h,d,f,e,d,h,g,d,h,c,j,d,i
f,i,i,d,c,j,a,f,b,e,j,i,i,a,f
i,b,h,b,d,b,i,g,i,g,d,i,g,f,j
d,g,d,d,i,d,f,e,j,d,j,i,i,j,i
a,e,j,g,b,d,c,b,g,g,a,b,e,a,b
i,a,h,e,c,h,i,f,j,h,a,i,d,f,a
b,e,j,a,a,a,j,e,e,j,g,d,b,i,b
i,c,d,g,g,g,i,c,j,a,b,f,b,b,f
f,i,b,b,b,i,c,e,g,g,c,e,j,f,g
c,a,i,d,i,f,d,j,h,h,f,a,c,e,i
c,j,j,a,c,c,g,i,d,c,g,d,g,a,i
d,d,f,b,f,b,h,g,j,e,h,g,g,b,g
i,d,h,j,e,d,g,a,c,j,i,g,a,a,g
d,a,j,h,f,f,a,c,e,f,j,e,c,e,a
a,b,e,i,j,f,b,i,j,h,c,f,b,i,g
a,e,d,b,f,e,f,i,g,i,b,b,j,h,d
e,j,a,f,b,j,g,d,g,f,a,d,a,f,a
i,b,j,g,e,a,c,i,h,i,b,c,g,b,g
b,j,c,b,i,g,a,d,b,h,h,f,i,c,i
h,i,e,e,j,b,h,d,b,g,j,b,j,a,e
h,e,j,e,g,d,f,g,d,d,h,c,g,e,h
i,d,h,f,a,d,g,b,f,f,h,a,a,a,j
d,c,d,i,a,h,e,e,g,a,d,j,a,e,g
h,f,b,d,c,d,j,f,g,f,h,g,g,g,e
e,a,j,c,d,c,f,c,g,a,b,c,b,j,h
c,a,c,b,g,h,j,c,d,i,e,c,e,b,j
g,e,c,b,a,b,i,d,h,a,c,j,g,h,h
e,a,f,c,g,b,g,f,h,j,a,a,b,h,a
b,c,e,b,h,b,b,g,a,d,i,e,b,f,e
j,c,g,d,d,c,h,i,i,c,g,f,d,d,d
c,c,a,g,d,g,e,i,g,e,f,j,a,a,d
f,b,f,j,c,a,i,j,i,d,h,i,a,h,g
j,a,j,j,d,d,g,d,i,a,i,f,d,c,b
e,b,e,i,j,e,f,b,i,d,e,a,c,g,j
j,f,d,c,i,b,e,b,b,b,d,b,j,c,g
d,j,g,c,b,d,j,d,b,c,d,d,j,h,i
d,j,f,b,g,b,c,g,e,f,i,e,f,b,d
c,e,c,f,f,e,i,g,g,j,i,j,h,c,f
j,b,g,d,c,j,a,i,b,e,i,g,j,g,h
i,g,j,h,g,i,g,f,h,a,e,a,g,d,b
b,e,g,h,a,b,g,j,j,a,c,f,i,d,g
d,j,d,b,f,j,d,e,g,b,b,b,a,g,a
d,a,c,e,h,d,g,j,i,c,f,e,e,e,j
f,h,c,g,h,g,i,i,j,a,d,j,a,e,e
b,d,c,d,j,i,i,a,d,j,j,h,d,d,h
f,c,d,c,d,a,i,h,f,b,b,c,e,e,b
a,g,b,a,h,f,c,e,j,e,j,b,c,a,f
g,c,i,h,b,j,a,c,a,h,h,f,h,d,a
i,g,e,g,f,c,j,e,b,h,e,b,a,h,f
i,f,f,d,a,d,g,j,i,f,a,a,i,i,j
c,e,i,f,h,b,b,j,i,g,e,h,f,b,g
c,f,g,f,d,h,a,b,h,i,f,f,f,a,d
a,d,i,h,e,d,h,j,h,i,h,i,h,f,e
h,h,j,b,h,g,j,a,f,f,i,d,c,a,d
i,e,b,c,b,h,e,c,g,d,h,c,i,g,e
h,d,d,b,i,b,b,f,b,d,d,d,i,f,i
e,i,e,g,a,d,b,g,d,i,f,d,g,f,c
a,j,d,a,i,j,c,h,j,h,a,d,b,h,i
f,a,j,d,j,h,d,e,a,j,g,f,g,h,j
a,c,b,d,h,g,e,c,a,j,d,e,e,h,a
d,d,g,c,i,j,j,i,j,j,h,d,j,g,d
a,i,b,g,c,i,e,c,j,c,h,j,b,i,a
g,j,b,j,e,b,f,h,h,g,e,g,e,e,f
j,j,b,c,h,j,g,f,a,b,e,h,i,b,j
e,j,h,b,g,e,j,h,a,g,g,f,b,a,g
f,d,b,g,f,c,j,b,a,e,a,i,a,c,d
j,j,j,c,c,i,i,b,i,j,i,c,i,a,h
b,c,i,d,c,d,b,f,e,j,h,g,a,b,d
i,b,f,g,i,c,a,g,g,e,f,h,e,g,f
d,j,g,b,i,j,d,f,a,a,d,d,a,h,a
j,c,i,c,h,d,g,c,g,j,e,a,a,d,d
c,g,i,c,b,j,j,c,e,d,h,c,e,f,j
e,a,j,b,j,j,i,c,i,d,b,c,a,j,h
j,h,f,d,c,h,f,g,a,j,h,c,c,g,h
i,i,f,j,a,f,e,i,f,f,j,e,f,b,j
e,c,g,e,e,c,a,e,j,c,i,g,d,i,d
j,d,d,c,c,b,g,h,g,g,f,b,a,d,h
