var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
i,i,c,d,c,g,j,h,h,f,i,c,d,b,b
g,f,c,f,f,f,i,a,i,c,e,f,g,i,j
c,i,h,h,h,a,i,d,j,j,b,a,e,i,c
b,e,a,g,h,j,i,b,a,g,f,f,a,g,i
i,e,b,e,a,d,b,e,j,f,f,j,g,g,f
g,f,i,b,h,i,c,i,a,e,e,d,c,c,a
d,h,d,j,b,a,e,i,i,j,d,g,f,j,a
d,i,g,d,g,g,j,f,b,i,h,b,b,a,b
j,j,g,e,a,b,f,f,c,d,h,h,h,c,e
d,d,c,i,a,h,e,g,a,i,j,c,b,b,e
b,b,f,c,d,b,c,j,g,j,h,b,b,j,f
i,i,i,g,c,e,g,j,f,h,d,f,c,f,c
f,a,b,d,f,i,b,h,g,e,e,a,a,c,i
b,g,j,g,e,a,b,g,a,i,f,i,h,b,c
c,d,g,g,i,a,d,b,a,a,j,a,h,e,h
b,g,e,f,c,j,h,d,f,c,h,g,a,c,j
d,g,b,e,d,i,c,f,e,d,a,c,c,g,g
a,c,e,h,f,b,g,c,j,c,d,h,f,h,i
b,a,c,i,f,a,e,e,h,j,d,j,g,c,g
a,e,a,i,j,c,j,j,j,g,b,c,e,i,b
e,d,a,i,h,b,e,f,c,d,h,f,b,g,h
i,j,e,g,h,g,j,g,b,h,g,f,i,h,f
d,f,i,e,d,e,a,h,h,f,i,f,c,e,f
b,i,d,b,e,b,i,f,f,f,e,c,e,e,b
h,a,h,b,f,a,g,f,e,g,f,j,g,d,d
d,i,a,d,b,j,j,b,h,a,f,e,f,f,i
j,i,b,a,f,h,f,a,j,f,d,i,f,e,f
f,e,h,b,a,e,i,b,b,i,b,g,d,j,c
e,f,i,e,e,b,i,h,i,i,h,c,c,j,d
b,b,b,j,c,h,h,b,j,i,j,i,c,b,f
i,a,a,f,j,a,e,c,i,d,b,d,c,f,i
i,j,g,e,f,g,f,a,a,c,g,i,a,g,h
h,a,g,j,j,a,e,f,a,b,c,f,i,e,j
c,b,j,g,h,d,h,e,c,c,e,i,c,b,i
j,g,g,h,b,a,i,d,j,e,b,g,h,j,f
c,b,j,h,i,e,e,b,f,e,i,h,c,a,e
h,j,c,a,b,g,c,g,h,g,a,e,f,f,d
h,h,d,h,e,i,j,f,b,c,c,j,c,g,a
c,e,a,b,f,a,j,g,f,h,i,g,h,a,d
d,e,h,e,g,c,a,i,i,g,f,e,e,b,f
i,d,i,c,j,f,c,b,c,j,i,g,i,i,f
g,a,e,f,j,d,e,b,j,d,d,a,h,b,f
e,a,f,i,a,d,b,f,i,f,i,c,j,a,j
b,h,f,j,d,i,a,j,g,d,c,g,b,f,g
h,e,a,i,a,e,j,i,h,d,h,c,g,b,g
i,a,h,j,c,g,g,h,g,g,f,g,d,c,i
a,h,j,h,f,e,e,c,c,f,c,e,h,b,j
b,d,g,a,d,b,j,d,c,c,e,b,j,d,g
f,g,g,j,e,c,f,a,h,i,a,c,d,f,c
b,e,j,c,b,j,f,c,b,h,g,f,a,j,f
d,e,g,j,d,h,g,f,i,a,f,f,j,f,b
b,i,a,h,i,a,f,e,d,i,b,f,a,j,b
a,e,e,c,j,j,g,j,b,e,e,g,g,j,f
b,c,g,j,b,a,c,c,i,g,e,g,f,c,d
h,i,d,j,g,f,j,i,c,f,j,e,d,b,e
d,j,i,c,i,d,j,j,e,c,a,i,i,b,j
e,c,f,b,g,c,i,a,d,j,h,d,g,d,d
i,a,f,i,c,c,g,b,g,j,c,e,d,h,g
d,c,f,j,j,d,h,j,h,c,j,i,d,d,c
e,e,i,d,d,e,j,j,h,g,a,i,d,h,e
g,b,d,d,d,a,e,f,d,a,c,g,g,b,b
j,a,j,c,e,f,f,g,g,j,b,b,e,g,c
i,d,f,a,h,c,a,c,e,j,d,j,a,i,c
b,h,j,h,e,h,c,f,f,a,a,h,h,g,d
j,j,a,e,i,a,c,e,f,i,b,j,i,e,a
h,f,h,h,i,i,c,j,h,j,h,b,g,g,h
f,a,f,e,c,h,e,g,d,d,c,i,c,f,e
a,a,a,j,a,h,e,e,i,b,a,b,b,e,b
e,i,i,e,f,f,d,a,h,h,j,g,i,b,g
c,f,d,j,e,i,g,j,c,i,h,b,f,b,c
f,f,d,f,h,b,g,h,c,b,e,i,c,c,a
b,f,i,c,e,b,i,g,b,b,d,i,g,g,c
a,a,c,b,d,h,c,i,i,i,f,f,d,h,j
c,e,a,a,g,f,b,c,f,j,j,e,b,d,e
j,j,i,i,i,h,h,g,g,i,j,a,i,h,c
h,b,b,f,b,b,a,b,b,h,f,g,j,e,b
i,f,b,e,j,j,a,a,j,j,f,e,c,c,h
f,b,h,g,b,i,i,i,b,h,b,h,f,c,g
i,i,d,g,e,d,b,e,d,g,i,i,a,b,f
c,d,f,i,h,e,d,e,c,b,d,j,b,h,a
j,e,a,c,b,c,i,f,d,c,d,i,h,f,i
i,b,c,d,i,c,j,h,h,g,d,a,d,c,c
c,a,j,a,d,h,f,d,j,h,i,d,f,h,c
c,i,h,e,j,j,j,a,a,e,d,h,d,a,c
f,e,f,f,b,d,h,c,j,g,g,b,d,d,a
f,h,h,c,f,f,f,b,g,i,e,f,j,j,a
i,e,g,b,b,h,d,c,g,c,i,a,c,a,f
g,d,g,i,j,g,a,d,d,i,j,b,b,j,e
f,f,g,a,i,f,e,c,d,b,a,a,c,j,h
j,b,e,f,f,e,e,j,i,c,a,h,b,g,c
c,f,i,j,f,a,c,c,j,c,j,c,a,c,g
g,h,j,f,c,b,g,d,d,e,f,d,b,i,e
c,d,e,i,i,h,h,f,e,i,j,j,g,h,j
e,b,b,c,i,j,a,i,e,f,i,h,g,a,c
h,d,a,a,b,j,b,h,f,d,g,a,b,c,d
d,g,h,d,j,c,d,a,d,f,b,b,f,d,c
g,e,j,i,e,i,e,f,c,h,j,g,d,c,i
e,i,d,e,g,h,b,e,b,b,g,f,d,e,b
f,a,g,b,g,g,i,c,i,j,b,c,d,b,g
b,c,h,h,h,h,f,a,b,c,i,j,i,b,b
e,i,g,i,h,i,b,b,e,c,c,g,j,j,a
b,g,h,e,g,i,j,f,h,d,a,f,d,b,g
j,g,d,a,d,g,c,e,h,h,h,f,d,d,c
f,c,c,h,b,h,b,g,f,c,g,h,d,a,a
b,h,b,h,g,h,h,a,h,b,g,d,h,g,j
e,a,f,f,h,g,b,d,g,i,j,d,g,a,g
f,a,j,i,j,g,a,d,g,i,b,c,j,i,f
h,f,a,h,c,d,h,e,j,g,i,b,i,a,a
g,j,g,h,h,f,i,i,a,f,e,j,e,c,e
d,e,i,g,b,f,a,d,g,j,f,h,d,i,h
b,j,j,c,d,c,d,j,g,g,c,e,d,f,g
e,i,h,e,c,i,b,a,i,g,b,c,h,c,h
h,e,c,c,h,e,h,e,b,a,i,c,e,c,a
f,f,j,i,c,e,a,b,g,d,i,a,c,b,e
f,f,f,j,a,j,j,c,f,f,h,e,g,g,e
g,d,f,a,d,e,c,a,g,e,j,d,d,a,d
b,b,i,h,j,j,j,e,d,d,c,g,e,f,i
b,d,c,b,i,d,e,i,i,d,d,d,c,d,d
f,e,h,b,h,e,c,b,i,f,b,b,f,i,i
i,b,b,c,c,d,h,b,b,g,h,a,d,c,i
f,b,a,c,a,f,d,g,d,e,a,a,j,g,g
e,a,j,g,h,c,b,i,f,a,f,g,b,c,c
j,j,h,i,e,g,d,f,a,f,f,e,c,c,f
j,h,h,c,c,j,a,i,b,j,d,f,b,i,i
d,b,d,b,e,c,f,j,a,a,g,i,d,a,d
b,d,d,e,c,g,c,e,i,g,j,j,h,d,i
j,d,b,a,h,i,e,b,d,h,g,c,d,a,c
e,j,d,c,e,d,f,g,e,e,i,g,a,h,e
c,c,f,b,a,f,g,i,g,e,j,c,g,f,j
f,i,e,c,f,b,h,a,b,d,a,a,i,a,e
i,h,c,e,f,a,f,h,j,i,f,h,c,c,g
i,c,c,e,d,b,f,c,b,g,h,d,h,a,g
b,f,h,f,i,h,h,b,i,a,e,d,b,i,a
b,e,f,e,f,h,a,e,c,h,i,f,g,f,e
c,f,i,f,b,d,g,g,f,e,j,i,e,a,h
c,a,c,g,f,g,c,c,i,f,a,g,f,b,h
e,i,b,i,d,h,b,g,e,f,g,i,c,a,j
d,a,d,f,h,c,j,c,h,a,d,c,d,e,f
f,c,d,g,j,g,c,g,f,d,i,h,h,h,d
i,a,g,e,j,i,d,f,f,d,a,b,c,i,c
h,b,e,c,g,g,f,b,g,a,h,j,i,g,d
c,e,g,j,a,e,h,i,i,i,g,g,f,b,h
i,c,e,f,g,i,b,b,e,f,i,c,b,d,a
i,g,e,c,e,a,j,c,a,g,h,j,d,c,c
f,h,f,i,i,j,c,a,a,c,b,h,i,h,g
g,a,d,f,c,b,j,b,b,j,c,c,f,b,d
j,j,a,e,a,i,i,j,i,a,f,c,b,i,a
e,g,e,d,g,f,b,b,j,j,c,f,i,e,f
d,e,a,f,c,h,i,b,f,f,g,a,b,j,a
e,f,g,a,g,h,d,c,d,i,f,b,g,b,f
b,j,g,f,d,h,i,d,c,d,b,e,d,b,g
a,b,a,c,a,i,j,d,j,a,g,d,g,f,d
f,c,d,b,h,e,c,e,j,a,a,e,a,j,i
h,d,c,j,d,c,g,d,j,j,b,c,j,b,f
c,h,a,j,f,g,f,c,d,e,h,f,b,e,b
c,e,c,f,a,e,e,h,b,f,d,i,f,b,b
e,c,i,h,a,a,c,f,f,i,e,b,b,b,c
a,g,c,i,b,d,a,b,h,c,e,f,a,h,a
g,b,e,h,e,f,g,b,g,i,a,b,c,b,f
g,e,d,a,e,f,g,e,d,i,j,h,g,g,j
b,h,j,d,a,c,a,a,c,e,f,d,i,i,e
a,f,e,h,f,c,g,f,g,c,f,f,f,h,h
b,a,f,j,e,c,d,j,h,d,g,b,a,i,g
c,c,i,d,j,b,a,d,i,e,h,b,i,g,h
d,j,a,g,g,h,a,j,e,h,d,e,g,d,g
e,g,a,h,a,c,g,a,d,e,i,d,i,h,h
g,g,g,b,e,d,i,c,f,i,d,j,h,f,d
h,g,g,a,i,i,g,g,e,h,j,h,e,j,e
j,e,i,b,g,b,f,i,b,j,h,h,f,c,e
g,b,g,a,d,c,g,b,d,g,h,j,d,i,h
f,a,f,g,b,d,b,a,c,h,c,a,d,g,b
d,c,c,a,e,c,e,j,i,h,g,f,j,a,a
e,a,d,j,e,h,i,e,i,d,e,f,h,c,g
a,b,g,i,b,a,g,g,a,h,d,j,i,f,a
g,f,d,a,d,a,g,e,g,f,i,c,a,c,j
c,b,f,j,j,d,c,g,f,b,g,c,h,b,f
c,c,c,c,j,c,f,c,f,e,i,b,e,a,c
j,f,e,i,b,i,c,d,e,i,g,a,b,c,c
h,j,e,h,b,c,d,e,h,b,e,j,e,e,e
f,d,b,f,b,f,b,f,e,f,b,g,e,j,e
b,h,e,e,a,b,b,e,i,d,b,h,f,g,f
j,j,j,d,a,j,d,g,i,f,c,c,a,e,g
g,i,f,f,c,g,d,i,i,a,i,f,g,j,f
e,a,f,h,g,g,g,f,b,e,g,a,h,j,f
b,i,c,a,b,d,g,f,g,e,g,e,h,f,h
j,d,d,h,j,b,d,j,d,j,i,j,i,h,b
j,g,j,c,c,i,g,a,e,a,c,i,f,c,b
e,c,d,e,g,d,h,h,e,c,g,d,f,e,d
g,i,e,h,c,e,b,j,f,b,d,j,g,f,a
h,a,e,b,g,h,g,e,g,a,a,c,i,g,d
b,g,c,e,j,j,a,c,h,b,j,j,d,f,h
d,g,g,c,h,a,d,b,j,j,c,j,h,g,a
f,d,e,b,f,i,j,g,d,b,d,h,f,h,c
e,h,c,e,a,b,c,f,a,g,g,g,e,a,f
a,e,f,g,g,d,a,i,g,f,d,i,c,a,j
g,c,i,d,e,a,b,d,a,i,i,c,a,a,c
c,b,j,i,b,h,a,a,j,f,i,i,a,h,a
a,a,b,b,b,g,g,a,g,c,c,g,h,g,a
e,a,j,e,e,i,e,c,j,j,c,a,a,j,b
h,f,e,i,h,i,j,c,f,i,f,d,i,g,h
b,f,b,b,h,e,b,d,i,h,c,b,d,d,a
g,c,i,i,b,d,h,f,e,h,h,j,c,f,d
j,g,i,a,a,b,d,b,g,c,f,e,e,b,j
i,e,j,i,c,a,e,a,i,j,f,e,d,i,a
d,b,a,d,h,f,b,d,i,j,h,g,j,b,d
j,i,b,b,h,h,b,a,j,h,c,d,h,h,h
f,c,g,f,a,a,j,f,i,i,j,b,c,h,i
i,j,a,g,j,a,d,j,g,c,b,i,b,e,d
h,j,e,h,j,h,d,j,h,d,f,b,i,j,j
b,h,j,d,a,j,a,a,e,c,b,f,d,c,f
c,c,i,f,e,i,g,f,f,b,c,c,h,g,f
b,h,i,c,f,g,e,i,b,g,e,a,d,c,a
j,d,h,f,d,e,e,h,d,g,h,i,b,h,i
j,e,d,a,g,i,j,h,b,i,a,j,b,d,f
i,c,f,c,d,g,e,a,j,i,g,j,d,i,b
e,i,j,b,g,g,c,h,g,h,g,j,j,g,i
f,i,g,b,h,f,a,e,g,j,d,h,i,f,c
g,c,d,a,g,a,j,i,c,f,c,d,i,a,a
c,j,c,c,g,a,a,i,c,h,d,a,i,b,d
d,d,i,g,g,b,c,h,i,g,i,e,b,e,b
i,e,g,f,j,j,e,h,j,h,c,c,j,i,j
g,j,j,i,g,b,i,f,c,a,h,b,d,i,i
e,h,d,i,f,i,c,j,h,j,d,a,d,i,g
d,b,h,f,e,b,e,e,j,h,h,h,h,i,e
e,a,g,c,c,a,h,b,e,j,j,a,a,h,g
j,h,f,d,f,i,b,f,i,d,i,h,d,d,e
g,j,h,i,a,h,c,d,b,e,a,b,i,c,a
c,e,d,j,b,f,f,g,f,b,b,a,g,b,h
c,g,j,e,g,b,i,e,d,d,e,a,i,i,g
i,h,g,d,d,f,e,f,d,j,b,g,i,j,c
e,g,i,c,d,d,i,d,d,a,g,c,d,h,a
e,g,c,d,a,j,f,a,c,j,a,e,e,f,c
d,c,d,b,g,j,b,d,b,d,g,f,a,b,d
d,d,f,d,a,h,c,c,e,b,e,i,i,c,d
d,i,a,a,e,f,b,j,b,e,d,h,h,e,d
a,a,d,j,j,g,i,e,i,i,c,c,b,c,f
i,a,h,j,a,d,a,c,a,c,b,b,a,b,h
c,j,j,j,h,a,i,j,b,i,b,a,h,g,f
e,d,h,h,a,i,c,e,j,d,a,c,a,g,e
g,d,j,f,b,h,d,b,a,b,c,c,f,j,g
a,i,c,f,i,g,b,h,i,d,b,e,h,f,j
b,a,e,g,d,f,d,b,b,c,g,g,i,c,e
j,e,e,a,a,j,e,a,h,e,i,g,a,g,d
a,j,j,f,f,d,b,i,b,a,e,c,d,g,i
e,c,a,i,b,g,h,b,i,a,e,d,f,j,c
i,c,h,b,h,b,b,e,d,i,e,b,h,b,e
h,h,b,j,i,d,g,j,g,i,d,h,g,d,f
i,h,e,b,d,i,a,g,b,g,b,a,j,d,e
j,e,e,g,i,a,g,a,h,i,b,g,i,j,b
g,i,f,c,b,d,i,j,j,j,e,h,f,d,h
d,i,a,i,a,j,j,a,a,f,f,h,a,d,g
g,h,j,f,j,f,c,c,i,h,b,c,e,j,e
f,d,c,g,h,b,j,d,a,d,c,d,f,f,g
g,g,b,d,e,f,c,f,j,d,f,f,f,e,h
d,g,a,c,h,g,b,e,c,h,b,c,i,i,c
a,i,i,j,h,c,d,c,c,b,g,d,b,c,e
g,j,d,d,e,d,i,d,e,i,e,b,a,d,g
f,b,c,j,b,c,c,j,e,j,j,e,d,c,c
h,d,a,g,a,i,g,h,c,e,i,a,i,e,c
f,c,i,e,b,a,a,j,g,b,d,h,a,h,b
g,j,f,i,e,b,a,f,a,i,c,a,i,e,f
b,c,j,j,h,i,d,j,j,f,a,f,e,h,e
h,i,b,a,i,b,a,h,i,e,b,c,g,g,e
b,f,g,g,j,e,g,g,g,b,e,f,i,b,b
b,c,d,a,g,a,j,a,d,j,a,j,f,f,d
c,d,g,f,e,g,g,c,h,g,a,g,d,j,j
h,b,h,c,b,e,e,d,f,g,g,a,c,b,g
e,c,j,d,a,j,e,i,f,g,f,e,b,g,f
j,i,c,j,e,g,b,h,g,b,d,f,a,b,a
b,d,a,f,a,f,i,g,f,d,c,f,h,j,d
b,j,a,c,g,j,e,c,a,h,f,g,a,a,e
a,e,h,a,g,f,i,g,b,d,i,c,e,g,b
j,h,e,g,b,h,a,j,a,j,e,b,c,j,f
b,a,d,c,b,a,f,f,a,g,a,d,j,b,a
g,i,g,j,a,d,g,c,j,a,e,j,d,j,b
a,d,i,e,c,g,g,c,g,e,h,b,f,j,f
h,d,d,d,h,i,d,c,i,i,e,j,b,j,g
g,c,h,j,i,i,i,c,j,g,j,f,h,h,g
i,f,f,e,a,h,a,a,d,h,d,e,c,b,b
b,f,j,d,j,a,h,h,c,g,j,i,g,a,b
j,b,d,b,j,b,e,a,j,g,i,e,f,c,c
f,c,g,j,a,b,i,f,e,a,j,h,d,c,f
a,e,d,f,i,j,f,d,c,g,e,d,c,c,d
c,i,a,c,c,e,j,c,b,h,c,j,g,a,g
h,c,a,e,e,i,e,e,e,a,b,g,e,e,g
d,b,d,b,d,g,e,c,a,g,e,g,d,b,j
i,b,g,f,j,b,h,g,g,d,c,d,e,b,g
g,a,j,d,c,j,c,j,f,f,h,h,e,a,a
e,i,i,f,j,a,a,i,g,d,i,g,h,h,f
b,b,g,a,g,i,e,g,c,j,f,c,a,c,b
d,i,g,f,b,c,h,g,c,g,f,b,f,d,g
c,c,i,b,i,b,f,f,f,i,f,h,a,c,d
d,g,a,c,h,b,g,i,a,e,a,j,e,f,d
c,b,j,b,d,c,j,e,g,a,f,e,i,c,c
h,a,e,f,b,i,d,h,c,f,a,f,h,b,c
e,a,e,a,a,g,j,h,a,d,b,i,g,b,h
a,a,j,i,i,j,j,g,b,d,b,e,b,f,h
f,f,f,c,b,a,d,i,c,j,j,j,g,g,a
i,e,g,h,g,d,g,e,g,d,h,f,c,h,h
h,j,c,a,b,f,e,c,g,b,i,i,j,f,h
j,i,h,j,d,i,f,j,b,j,b,j,g,f,g
e,j,c,c,d,a,h,g,j,i,c,i,d,h,b
j,b,h,f,g,f,e,d,b,e,b,b,e,c,g
a,e,b,a,i,a,h,h,d,g,a,g,e,i,b
j,i,j,i,i,b,c,a,a,g,b,d,j,d,j
d,h,i,d,b,j,a,j,e,j,f,a,e,j,b
i,c,h,d,h,e,b,c,j,h,e,e,c,e,b
f,a,g,e,i,i,b,d,g,i,e,c,d,f,e
b,b,e,g,c,a,b,f,c,c,b,i,g,i,f
b,f,a,b,e,d,d,j,i,f,c,a,h,f,f
h,b,b,g,i,f,h,c,j,d,j,j,b,e,c
f,i,j,g,a,c,b,e,e,e,b,d,f,h,c
b,j,b,a,d,e,g,f,f,b,c,d,h,d,b
g,i,i,e,d,e,d,d,d,j,e,a,a,f,a
g,c,j,e,j,h,f,d,b,h,i,b,c,e,f
a,d,h,a,i,g,d,f,a,b,c,d,g,e,d
f,b,f,c,c,c,d,d,d,g,h,j,d,h,b
c,b,h,d,e,i,g,j,c,c,f,a,i,g,f
i,c,f,c,a,i,e,a,d,h,g,j,i,h,h
b,a,g,h,h,i,c,d,g,c,h,i,i,j,j
b,i,i,i,a,g,d,d,j,d,b,e,c,e,h
b,b,b,c,e,f,c,h,g,h,f,d,g,b,f
e,h,i,h,j,g,j,f,b,b,h,c,e,c,g
b,a,a,i,c,h,e,b,b,f,a,g,b,h,h
h,j,f,g,c,c,b,d,b,g,i,a,d,h,b
j,j,e,b,a,a,f,c,b,b,h,a,e,i,b
b,d,a,j,h,d,e,h,h,h,a,e,g,g,c
g,c,e,e,e,g,f,g,b,h,g,a,g,g,b
b,i,h,j,f,g,a,c,g,g,e,c,e,i,c
d,h,i,b,i,a,b,d,h,a,a,c,g,f,j
j,c,j,e,g,d,f,i,b,i,f,c,e,g,g
c,g,h,g,b,i,j,i,a,i,g,b,i,j,b
f,a,b,d,c,h,e,i,h,g,c,a,c,i,i
b,e,d,a,i,d,a,e,j,e,g,b,a,g,i
i,a,h,j,h,a,g,f,b,h,g,g,a,d,h
i,c,e,e,f,e,c,h,f,e,a,j,i,b,e
e,f,a,f,e,h,g,f,g,f,i,j,i,j,e
j,b,h,g,e,g,i,e,c,e,f,e,a,d,h
e,i,a,h,h,h,a,i,b,c,d,b,f,f,h
b,h,f,b,i,j,b,c,c,j,j,g,j,e,e
f,h,a,h,h,i,b,g,d,j,c,e,b,i,d
b,b,f,c,b,b,h,g,c,j,a,j,e,e,h
b,j,c,j,f,j,e,d,g,i,f,a,i,a,f
d,g,j,e,h,a,c,f,j,j,e,h,d,f,e
d,h,c,j,a,e,a,e,c,g,b,c,g,e,g
c,c,b,e,i,h,h,h,h,j,i,c,a,i,g
h,g,i,f,c,e,g,j,f,h,c,g,g,g,f
f,c,g,i,d,d,a,h,b,c,g,c,f,c,a
h,b,b,b,e,c,i,i,e,i,f,g,h,a,e
d,c,a,j,i,d,a,d,g,f,a,f,j,f,a
g,c,j,b,c,i,h,f,f,d,b,e,a,b,e
c,f,c,i,d,j,d,c,f,f,c,f,j,d,e
j,a,a,g,b,a,h,g,i,c,c,c,f,f,i
b,e,i,e,j,b,h,b,g,d,a,h,h,f,h
f,d,c,g,i,e,e,b,i,j,c,e,f,g,b
b,d,e,c,g,g,e,a,g,f,e,d,a,i,g
d,f,a,a,d,a,d,b,h,g,g,i,e,a,e
g,c,i,j,j,j,f,b,b,a,e,j,c,g,e
g,i,g,j,c,j,g,d,f,g,e,a,d,a,c
b,f,g,h,f,a,i,b,c,j,c,c,a,h,j
b,h,j,c,a,e,g,c,b,h,i,d,h,b,d
j,c,b,d,h,d,a,f,i,a,e,i,h,c,c
j,d,j,e,i,e,c,a,h,g,h,j,h,a,g
d,h,h,g,g,c,e,i,g,h,i,j,f,e,d
e,f,j,g,a,a,j,b,g,e,e,j,i,c,i
j,f,g,i,c,c,h,c,h,i,a,c,d,b,a
f,d,c,e,f,e,a,c,j,c,g,j,g,d,f
f,a,j,g,j,b,e,e,h,c,j,c,j,a,f
g,f,c,c,g,a,j,e,g,i,b,b,d,h,j
h,i,g,i,j,e,c,i,c,c,h,j,i,a,i
c,a,c,i,e,g,h,h,f,h,e,c,d,g,g
g,a,g,h,j,a,j,a,c,g,f,g,c,d,c
e,j,a,f,i,j,c,a,h,f,f,a,a,e,a
j,a,b,c,b,f,e,a,c,c,h,h,f,h,i
d,j,e,j,c,f,i,d,h,g,g,i,b,d,h
i,b,h,f,b,g,g,b,f,h,i,c,i,a,c
c,g,h,i,f,b,d,g,h,d,g,d,g,b,c
