var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
j,a,a,c,e,g,a,j,g,b
c,g,d,i,g,e,i,e,a,f
f,c,g,f,f,a,a,i,b,g
f,b,f,a,c,f,g,a,d,h
a,e,c,c,e,c,c,d,j,b
d,i,b,c,e,h,h,f,b,c
a,j,i,g,g,i,j,f,d,h
h,g,f,f,i,f,c,e,f,d
c,b,j,b,i,a,f,c,h,c
c,j,e,d,e,c,f,a,f,h
b,j,g,b,h,i,f,e,i,a
i,i,e,a,h,c,c,d,i,d
d,h,f,j,e,h,j,h,d,a
a,c,a,a,b,j,e,f,i,h
g,i,g,i,j,i,i,d,g,f
f,a,c,b,a,i,g,j,h,a
c,a,c,c,d,e,c,b,e,j
h,d,e,i,b,d,i,b,f,e
d,b,i,a,c,e,e,h,c,b
c,g,d,c,i,h,i,g,j,h
f,b,c,e,a,h,f,f,a,j
d,d,d,i,g,c,i,g,a,j
a,c,a,a,c,a,g,j,b,d
h,i,j,c,d,a,h,i,g,f
j,f,i,h,d,h,f,g,i,e
a,b,j,i,d,a,j,c,d,g
b,e,j,c,b,f,g,a,a,i
e,c,j,d,c,i,e,j,j,f
a,h,f,f,h,b,f,g,e,f
h,e,d,b,i,d,a,h,e,h
c,h,e,b,b,f,d,d,g,j
i,f,i,d,d,c,g,i,i,e
d,i,d,e,h,d,c,b,g,g
d,b,i,a,d,e,g,j,f,j
a,g,a,j,c,e,e,i,a,e
a,i,b,i,e,e,b,h,f,g
h,a,i,c,h,g,c,d,a,h
e,h,g,f,g,e,f,f,f,h
c,j,d,a,a,a,f,e,h,j
i,i,h,e,h,g,f,b,f,f
c,g,j,f,j,h,g,i,j,d
i,h,b,h,f,f,g,f,c,j
d,a,h,h,a,c,e,j,h,b
c,f,i,c,a,d,j,f,h,i
e,g,b,c,d,d,d,g,g,c
f,b,h,a,i,h,e,h,f,b
c,j,i,d,f,a,i,f,e,c
e,c,h,g,d,c,i,h,c,h
c,c,c,a,b,h,g,g,i,i
b,a,i,d,b,g,a,c,c,a
j,h,i,f,a,b,j,f,i,b
c,j,h,d,c,g,h,j,e,d
j,h,h,c,i,i,j,f,b,b
i,j,f,b,j,h,b,a,d,a
e,a,h,b,a,j,i,b,i,a
c,a,c,a,d,f,b,a,a,d
i,e,f,h,i,i,g,g,g,a
d,f,b,d,e,h,b,d,f,b
c,e,c,b,f,d,i,e,e,c
d,g,c,i,h,i,i,g,g,h
e,c,j,a,h,j,f,a,i,i
i,b,e,e,f,g,e,c,c,f
i,e,g,a,d,b,a,e,h,b
d,e,c,b,a,g,g,a,i,f
b,d,e,b,a,e,e,i,f,g
d,b,b,i,c,b,h,b,c,b
e,a,h,j,h,c,i,h,b,f
e,a,a,i,e,b,j,g,h,h
c,g,b,c,e,d,i,c,j,g
h,e,h,b,i,a,a,b,i,a
c,i,j,i,c,c,d,j,h,g
f,d,e,g,f,e,h,d,h,c
j,j,g,g,j,d,b,f,b,j
d,f,d,f,a,h,f,f,d,h
c,c,d,f,c,f,a,f,c,e
d,i,h,a,h,j,c,c,i,d
i,f,e,a,e,g,a,e,c,h
a,h,f,j,g,g,h,i,f,b
f,i,f,d,i,h,c,c,c,c
b,j,j,i,a,e,d,j,c,c
g,h,j,f,g,e,j,e,b,b
c,e,f,e,f,i,g,d,a,i
g,g,a,h,d,f,a,f,f,i
f,j,c,c,f,i,b,g,i,d
h,h,j,d,j,a,g,i,c,b
h,h,h,j,e,f,f,d,b,i
d,a,b,h,b,g,c,b,c,d
c,h,a,f,b,f,j,h,i,b
d,j,j,a,e,g,g,g,a,i
j,b,h,i,b,h,f,e,j,j
b,b,a,h,f,b,f,j,b,f
i,d,a,j,f,b,h,d,b,b
b,h,g,h,f,d,d,d,g,j
a,d,f,j,f,j,e,j,g,g
i,g,d,g,h,b,c,a,h,d
a,f,c,j,d,b,b,c,e,c
a,h,f,j,j,d,j,a,b,i
c,d,h,j,f,j,h,b,a,i
h,c,h,i,c,d,e,a,e,a
c,g,g,d,h,g,c,f,e,g
a,b,f,i,i,i,c,b,d,a
a,c,i,f,b,d,a,d,c,e
a,h,i,f,h,e,e,j,f,g
b,j,f,h,i,a,d,d,a,a
i,h,e,h,f,a,g,e,e,j
c,g,a,g,d,f,d,j,c,a
h,a,j,a,i,f,b,b,d,a
c,f,e,h,e,j,a,b,e,j
i,g,j,i,a,i,a,d,j,c
i,b,b,g,d,c,g,a,a,a
g,j,g,f,e,b,e,i,c,b
f,f,h,e,h,a,f,e,a,b
d,f,f,j,d,a,j,g,f,i
e,e,h,c,j,j,j,a,a,j
j,b,e,i,e,b,c,e,c,f
f,h,a,b,d,b,g,c,j,a
f,i,b,i,d,d,c,d,b,h
f,j,c,b,a,d,a,j,b,i
d,c,f,i,e,h,h,h,d,b
i,a,h,i,f,c,d,j,i,e
e,a,h,b,a,d,d,i,i,c
c,c,c,c,f,h,f,i,c,c
e,i,c,j,a,j,i,e,i,e
i,b,b,f,d,j,g,i,h,j
c,h,j,a,h,h,i,d,j,h
c,g,d,d,h,c,c,a,h,i
h,h,g,g,j,j,i,a,c,d
h,f,b,h,h,e,b,j,g,j
f,f,h,f,a,b,j,j,i,g
a,c,c,a,f,c,g,a,b,g
d,j,d,h,f,h,c,d,b,i
g,g,g,d,j,h,j,b,b,f
b,c,e,i,i,h,h,d,e,f
h,j,a,j,e,d,c,b,f,j
j,j,a,b,e,d,c,f,h,f
j,j,c,i,f,i,f,e,f,b
e,g,b,d,h,a,a,i,h,i
d,a,h,h,c,c,c,i,e,d
e,f,f,e,e,i,e,d,j,e
c,d,a,h,e,b,d,c,d,g
e,j,c,j,f,c,e,b,i,d
c,j,f,j,d,c,c,g,f,i
i,f,f,e,i,i,f,g,e,i
g,j,j,i,g,f,i,e,f,f
f,a,g,b,i,j,b,c,d,f
c,d,a,d,j,i,f,i,a,f
c,b,b,a,h,a,b,a,j,a
e,f,b,f,e,e,h,b,d,i
g,e,h,f,j,a,e,b,f,b
b,j,d,j,f,c,f,j,j,a
i,j,d,i,f,j,b,a,b,c
h,d,h,a,c,d,b,b,f,a
b,b,g,d,j,g,e,a,e,d
h,h,b,a,i,f,d,b,b,g
d,j,b,f,i,j,j,d,e,g
f,b,b,g,h,c,h,h,e,g
h,d,e,b,f,e,h,i,f,g
b,g,b,j,d,e,j,a,a,f
j,h,f,d,g,c,a,b,h,d
b,i,g,g,g,h,f,c,j,j
b,j,g,b,a,i,f,b,c,a
c,i,b,b,h,d,j,f,c,j
e,c,h,j,e,c,c,b,h,j
b,f,d,c,h,b,c,a,g,g
d,e,g,i,g,j,a,j,e,j
j,b,c,c,b,h,a,d,c,i
e,g,b,g,h,e,j,j,d,h
g,c,g,c,d,a,g,b,c,h
f,f,a,f,f,g,h,i,f,b
f,h,g,g,a,h,c,a,g,a
d,i,i,d,i,j,f,a,e,d
b,j,f,b,e,a,a,i,g,e
a,e,f,f,f,h,e,i,f,f
d,a,h,e,b,c,j,i,e,d
f,j,h,c,j,d,i,g,d,g
h,i,j,d,f,e,d,g,d,h
b,f,j,j,j,d,j,g,a,c
h,c,e,g,h,h,c,b,b,b
j,c,h,d,j,h,j,h,i,h
h,c,b,g,c,e,j,c,c,a
g,i,c,i,f,j,i,i,h,f
c,c,a,f,d,c,g,b,f,b
h,h,j,h,i,e,i,i,g,c
d,g,j,e,g,i,c,b,d,i
b,f,i,h,f,c,i,a,j,d
d,e,f,a,g,a,g,i,g,b
j,b,h,f,j,h,a,i,i,g
e,j,a,b,d,e,d,c,g,c
f,f,e,a,g,g,b,b,b,c
c,d,h,e,i,g,j,b,a,g
e,d,f,e,h,e,e,c,c,i
e,f,i,j,a,i,e,c,e,i
f,g,f,h,b,f,g,g,f,h
f,a,d,i,b,g,d,f,c,f
j,c,e,g,g,e,b,a,h,i
i,a,g,h,a,j,i,g,b,h
f,j,j,g,h,d,b,g,i,d
f,e,i,e,i,f,f,g,a,a
c,c,d,i,c,h,c,d,a,a
i,e,f,a,g,h,a,b,d,c
c,h,b,a,b,h,i,a,j,h
b,d,j,f,b,e,j,c,f,c
h,g,h,g,a,a,j,g,g,e
i,g,e,g,g,j,j,d,j,h
f,a,a,h,f,h,h,d,c,e
f,a,g,d,b,e,d,f,a,f
j,a,j,c,d,e,a,e,e,b
f,g,b,f,b,h,e,d,i,d
e,a,c,h,e,i,c,i,e,a
f,h,e,h,h,f,b,g,a,i
j,j,d,c,h,h,a,j,g,i
f,e,a,b,i,g,h,j,e,g
e,j,h,b,i,b,a,g,j,b
i,b,e,g,f,j,h,a,j,j
j,d,g,e,i,d,b,f,b,d
b,g,d,e,d,j,a,h,c,c
h,d,e,g,e,b,a,h,h,b
b,e,f,c,c,a,g,a,d,c
j,a,d,f,j,c,c,j,i,h
h,e,j,j,b,e,e,e,b,c
c,b,c,a,a,f,f,d,c,h
g,j,a,j,b,e,i,a,a,a
e,f,a,f,i,b,h,e,j,i
f,e,e,g,g,b,c,a,j,a
h,h,a,h,g,b,b,d,h,a
g,c,j,h,d,d,a,b,d,i
i,j,a,i,c,d,d,f,f,h
e,a,h,j,i,j,c,h,b,c
f,j,h,a,c,h,e,b,a,d
a,j,i,a,h,j,g,d,h,g
d,c,f,i,b,g,g,a,a,i
h,f,b,g,h,b,c,d,d,d
i,d,h,c,c,b,d,c,g,i
f,a,h,f,j,f,b,c,j,f
f,i,a,a,f,d,h,h,j,f
h,c,h,d,d,b,a,j,j,a
b,h,i,g,b,b,g,h,c,g
h,i,h,c,e,d,h,j,e,c
a,b,e,i,i,h,h,h,j,f
h,h,h,j,h,d,c,h,f,h
c,f,h,i,a,i,d,j,d,d
h,i,e,i,j,f,f,d,j,i
a,e,c,g,e,i,c,f,j,f
e,j,f,j,g,i,d,f,a,d
d,a,g,f,a,d,c,a,b,b
d,i,c,a,b,a,e,d,i,d
j,b,c,h,e,h,a,f,i,b
b,i,j,j,g,g,i,e,j,d
a,f,b,f,e,f,a,d,i,d
j,b,i,h,g,d,f,h,b,j
c,e,b,g,f,f,d,g,c,i
c,d,e,f,f,e,f,b,a,j
j,c,c,e,j,h,j,h,g,b
d,i,d,i,h,a,g,j,i,i
i,b,c,f,b,c,a,g,i,b
h,g,a,b,j,f,e,c,f,i
j,j,f,h,b,g,f,g,g,a
d,j,b,a,e,j,f,i,i,h
c,f,j,g,a,f,g,e,i,a
e,a,j,g,h,d,c,a,c,j
j,d,e,e,g,d,b,i,a,d
b,g,b,h,f,b,d,b,b,a
g,b,b,c,f,j,j,d,f,a
a,b,c,c,d,c,b,g,b,c
g,a,h,f,b,c,j,i,i,b
d,g,h,g,c,i,f,d,g,h
i,e,g,a,b,f,e,c,d,g
e,e,f,d,g,a,i,b,i,e
d,b,i,i,g,e,e,e,a,b
i,g,d,j,j,c,h,g,i,b
c,e,i,f,g,h,e,f,i,f
i,g,g,e,j,c,j,d,i,a
a,e,d,a,h,e,g,a,c,j
j,f,b,c,b,e,g,i,a,b
c,e,g,j,e,f,d,f,a,i
h,i,a,f,f,b,h,g,d,i
c,e,g,f,b,f,g,g,b,e
g,d,a,b,c,f,c,a,e,g
a,g,h,f,c,h,b,c,d,g
e,c,i,b,d,c,i,h,c,e
i,c,i,e,b,i,j,h,g,g
e,g,j,f,h,d,e,g,i,e
f,h,c,a,f,c,f,d,j,j
e,i,g,f,f,i,i,g,a,e
a,d,g,h,j,g,e,i,b,h
e,a,j,e,f,c,j,i,c,a
j,a,j,d,h,b,f,c,i,a
d,i,e,i,c,a,i,d,i,j
h,j,j,a,b,f,j,a,h,e
i,j,i,d,e,j,i,i,j,i
h,a,c,h,h,i,b,h,b,h
i,f,f,g,g,j,g,f,h,e
b,b,b,a,g,c,e,f,c,g
e,c,j,e,h,a,a,d,i,j
j,j,c,b,e,d,e,g,b,a
g,b,j,e,d,h,c,e,e,g
d,i,a,c,d,c,i,j,e,h
j,f,i,h,b,e,a,j,d,g
d,f,b,j,j,c,j,d,h,d
g,h,i,b,a,f,d,c,e,b
i,f,c,c,e,c,d,h,f,c
i,g,f,f,e,f,a,b,d,b
b,d,c,h,h,f,b,b,f,j
e,g,i,j,a,d,e,f,i,d
i,a,b,e,j,j,j,i,h,c
c,a,j,d,e,c,a,i,j,h
e,i,j,g,b,c,j,j,h,a
e,g,b,i,j,b,i,f,e,f
b,f,j,h,e,b,e,f,i,e
h,c,d,f,i,e,d,j,c,h
b,j,f,c,i,h,c,h,d,e
d,e,b,i,d,c,g,e,f,d
h,e,b,b,f,d,a,a,g,b
h,g,c,c,j,g,a,i,h,b
f,i,h,c,e,j,e,j,b,d
c,h,i,h,g,j,a,d,a,j
f,b,b,e,a,g,c,h,c,h
e,i,g,d,i,d,c,j,c,a
f,g,j,e,e,a,c,i,f,c
a,c,d,f,h,h,b,b,f,h
j,e,c,i,i,i,a,b,f,b
c,f,a,i,a,c,b,e,e,c
c,e,i,a,j,e,g,j,a,e
f,j,a,f,c,h,j,h,i,c
j,e,f,c,d,d,j,a,d,d
i,i,i,j,g,c,e,c,i,f
f,d,b,a,a,i,b,d,f,b
c,g,a,e,d,e,g,c,d,a
f,e,f,c,c,e,e,c,a,g
d,a,c,d,e,d,j,f,g,a
h,j,d,d,c,a,a,f,j,j
b,d,j,e,f,g,h,c,c,g
g,g,f,a,d,i,c,b,d,i
a,g,d,e,f,h,c,f,j,i
e,b,i,e,h,e,g,f,a,g
d,j,j,f,d,g,c,a,h,d
e,c,i,c,b,i,g,c,c,b
a,f,i,f,d,h,f,f,f,d
b,i,f,i,i,f,e,i,i,d
b,f,i,b,d,d,f,i,e,g
b,e,a,g,c,j,c,a,c,c
b,i,j,e,b,a,h,b,g,h
h,j,j,i,i,b,e,i,b,f
i,c,c,d,e,h,d,h,c,c
f,b,g,c,a,i,i,g,f,g
f,b,d,f,g,a,j,i,a,j
i,c,g,e,i,c,a,d,i,c
d,i,c,e,d,j,c,c,e,j
g,c,a,d,g,a,d,h,j,i
c,f,e,d,b,h,i,f,g,f
g,e,j,a,e,c,j,d,g,a
c,i,g,b,b,i,j,f,b,e
e,b,c,e,e,c,j,f,h,h
f,g,j,a,g,b,c,h,h,g
d,h,b,c,a,b,j,d,j,e
a,e,d,b,f,b,c,a,c,g
e,a,h,b,e,a,a,b,d,e
e,a,g,e,j,a,j,d,h,h
j,j,f,c,j,h,c,a,d,d
a,i,i,h,d,g,g,e,a,b
j,e,f,f,h,i,a,a,d,h
i,j,i,g,a,i,h,a,a,b
c,d,b,g,h,h,i,j,d,g
g,g,a,i,g,e,c,d,j,g
e,f,j,d,c,h,d,g,i,c
d,g,j,h,h,c,d,i,e,f
h,i,f,f,d,f,h,j,c,j
b,a,i,c,f,e,c,b,e,a
j,g,f,b,d,i,b,g,g,j
a,d,e,g,h,e,e,h,f,f
e,j,j,j,c,j,d,f,c,c
g,g,a,i,g,j,i,d,g,f
d,f,d,g,b,a,c,g,i,g
a,d,g,i,a,a,f,a,d,j
g,e,i,d,g,j,j,j,f,b
a,h,h,h,g,d,g,h,c,a
e,d,b,b,f,d,i,j,d,e
e,g,j,g,j,d,j,c,g,h
f,b,b,h,j,b,h,d,i,e
i,c,j,e,b,i,g,b,g,i
b,a,a,i,b,g,j,j,c,a
b,g,f,f,d,e,j,f,d,e
e,f,d,j,g,a,e,a,g,b
a,c,h,g,j,f,a,j,h,b
i,i,i,e,f,g,c,d,c,h
f,a,h,b,j,c,b,g,i,b
e,f,c,e,e,e,e,a,f,i
a,f,d,d,e,d,b,b,g,c
f,b,i,i,c,c,f,e,b,j
a,g,g,c,b,c,d,b,i,b
e,j,g,e,j,i,j,g,e,a
h,b,e,h,j,c,j,b,b,g
e,b,j,h,d,e,f,i,g,f
c,h,a,h,f,f,c,a,c,j
j,d,i,d,c,b,f,b,c,a
a,h,a,c,e,f,j,a,a,g
a,f,e,d,c,h,e,h,f,f
j,e,g,e,h,j,f,g,d,e
i,i,b,a,h,h,c,j,a,a
d,j,c,g,a,i,e,f,d,j
e,d,a,f,b,f,e,c,f,g
g,c,g,b,a,a,c,a,c,c
i,g,a,g,i,j,f,e,b,i
g,h,g,b,e,a,d,f,c,c
h,b,j,d,f,h,d,j,c,e
h,h,b,a,b,i,f,d,i,j
f,a,g,g,f,d,h,e,h,f
e,d,c,a,i,i,d,i,f,j
j,g,i,d,e,d,j,b,a,f
h,i,i,a,c,c,i,c,e,d
h,h,j,g,c,h,a,j,a,j
h,h,j,f,d,e,c,c,f,d
d,j,f,i,d,g,e,d,c,b
f,c,j,e,g,h,a,i,g,i
a,e,b,j,f,c,d,i,h,f
f,d,f,f,g,g,h,j,b,a
f,d,e,h,i,e,g,h,h,h
d,j,f,j,i,g,g,d,c,c
g,d,i,b,i,e,h,j,d,a
f,f,c,i,d,h,c,d,f,f
i,g,e,g,b,g,d,h,j,e
h,h,b,b,b,i,g,e,i,b
c,i,i,c,e,i,i,i,g,c
c,c,f,d,a,h,f,b,i,c
i,g,j,a,f,a,c,e,e,a
i,c,h,f,e,f,a,h,f,c
d,g,a,j,b,d,h,e,b,a
h,g,d,c,i,j,a,f,j,d
b,c,i,h,a,d,d,g,f,j
g,c,g,a,a,i,f,d,e,j
a,c,e,j,d,g,j,h,c,e
b,g,b,f,e,a,a,j,a,f
i,i,d,e,f,h,e,c,b,f
a,f,b,a,d,f,a,g,c,e
j,d,j,f,f,c,d,e,i,e
b,f,g,a,c,a,g,h,g,c
g,j,c,b,d,i,c,f,c,a
e,j,a,b,g,d,c,j,i,e
e,b,b,d,h,j,b,j,c,i
d,a,e,d,f,i,f,b,a,c
c,c,a,i,j,j,g,i,h,d
i,b,i,f,b,b,g,h,j,f
b,a,i,e,b,a,j,f,h,d
h,g,h,d,e,i,a,i,h,d
c,e,f,i,h,e,g,h,f,d
d,a,i,d,g,a,f,f,a,a
c,c,h,e,h,f,f,b,i,j
j,a,h,d,b,d,j,j,d,f
c,e,f,d,a,b,a,d,g,h
a,g,a,a,c,i,g,i,d,g
e,d,g,d,j,c,i,c,b,e
d,h,i,a,c,b,f,h,j,d
a,d,b,j,e,d,d,j,f,d
a,e,i,a,i,f,h,c,e,g
i,a,g,b,g,g,a,h,j,g
b,e,h,a,c,e,e,a,c,j
j,g,f,h,e,f,f,g,e,e
i,i,b,b,b,h,g,e,c,a
h,a,d,c,d,b,a,g,d,j
h,i,h,e,c,j,c,d,g,h
a,i,e,j,a,j,e,d,i,c
f,i,g,a,b,e,g,b,h,g
c,h,j,e,g,d,i,b,d,e
i,b,j,f,c,h,g,g,d,j
c,b,g,c,j,i,b,j,j,f
d,f,b,j,c,f,j,i,i,j
f,f,i,h,f,d,i,h,j,e
e,i,d,f,b,h,f,a,h,i
a,j,c,g,e,a,j,h,a,h
a,i,e,d,j,f,f,b,e,b
h,g,j,g,f,g,j,h,g,f
h,j,j,a,e,b,i,g,a,i
c,h,a,c,c,b,j,i,e,f
d,f,j,f,g,h,j,h,j,g
a,e,f,i,f,i,a,d,j,d
f,i,d,a,j,a,b,j,g,b
f,h,e,g,g,i,d,h,h,i
h,g,c,f,d,i,j,b,i,e
h,f,h,h,c,b,d,j,j,g
a,j,a,g,g,b,b,d,c,f
h,c,e,h,e,g,i,d,g,h
e,h,f,c,a,j,e,c,c,e
g,b,a,g,b,a,j,i,e,b
d,d,b,h,e,i,b,g,g,b
i,c,i,f,g,c,g,f,b,g
a,g,e,f,f,j,e,b,i,i
j,a,g,c,c,j,a,g,e,g
g,d,g,h,j,a,g,b,h,j
c,e,h,c,j,a,c,j,j,i
e,a,i,c,e,f,a,f,d,b
h,j,a,b,e,h,a,g,h,a
c,h,e,g,e,a,a,h,c,h
e,i,f,b,d,a,j,d,b,h
f,h,b,a,i,b,h,i,j,c
d,h,g,j,j,a,j,i,f,a
e,c,b,e,d,c,g,e,h,e
e,j,c,a,h,c,f,c,h,d
d,a,e,h,b,h,d,a,g,f
j,j,j,e,d,b,j,e,h,e
c,a,b,b,e,b,d,a,a,a
h,d,c,e,i,h,e,j,a,i
a,d,c,c,e,d,d,c,g,b
c,d,e,f,c,c,j,d,f,i
f,i,g,e,e,f,b,g,b,i
b,h,e,h,f,f,d,j,a,g
h,h,i,d,g,b,g,b,j,h
i,b,c,i,b,h,a,d,c,e
f,h,b,a,e,f,f,j,d,a
a,c,c,h,h,f,e,e,e,f
a,i,b,i,h,i,c,h,b,i
g,g,b,e,d,e,c,e,i,e
c,j,b,i,e,g,f,d,d,g
c,g,c,g,e,i,d,i,c,h
b,g,a,b,c,e,e,d,i,d
c,g,f,i,i,f,d,i,a,c
i,c,a,j,h,j,j,b,b,a
b,a,h,a,c,c,b,g,a,a
g,a,a,b,c,b,a,f,i,c
g,h,e,a,b,f,d,h,j,c
d,j,j,j,c,b,f,f,c,c
f,h,b,g,d,g,g,f,c,g
a,i,h,f,d,f,e,a,c,e
a,b,e,f,f,b,j,i,a,g
d,c,g,f,e,i,d,b,c,h
i,e,i,c,b,h,h,a,d,b
c,e,f,e,i,h,g,c,a,e
e,h,g,i,e,a,i,b,c,b
f,j,a,i,e,g,j,j,c,h
d,j,h,c,g,a,i,d,g,j
c,c,i,i,j,b,h,j,a,j
a,j,j,a,j,f,g,d,e,f
a,f,i,a,j,c,d,d,c,b
c,f,g,c,c,a,b,f,a,b
c,j,c,j,j,d,a,d,a,d
a,f,h,e,i,a,c,a,a,g
h,a,c,i,f,i,e,i,h,f
e,f,f,j,b,b,f,b,i,e
f,d,b,b,j,i,h,d,i,c
c,h,e,f,f,a,j,a,j,j
h,h,g,h,d,g,b,a,a,h
b,c,f,f,f,e,a,a,d,c
d,f,h,j,h,c,f,c,a,d
g,i,i,b,g,d,h,d,b,c
f,c,f,c,e,g,i,c,c,d
i,b,b,c,h,g,j,g,c,g
j,f,b,j,a,h,j,g,g,b
a,f,j,f,e,d,e,c,f,f
e,f,a,h,a,d,d,d,d,g
g,a,e,a,a,f,b,e,b,a
j,b,b,i,d,c,g,i,h,c
g,i,e,h,g,e,g,e,a,a
b,c,j,j,i,d,i,a,a,f
b,b,g,h,g,c,a,c,c,a
a,e,i,f,g,h,e,b,b,b
c,a,b,d,e,b,f,d,e,h
g,a,b,f,h,a,c,f,c,g
f,e,e,b,h,h,b,b,i,f
b,h,i,h,d,c,i,c,h,f
j,g,e,e,d,a,a,i,h,f
h,i,b,e,e,i,e,d,e,h
j,j,h,g,c,a,b,a,f,d
f,d,b,h,a,g,e,e,e,h
j,e,d,c,a,e,j,g,a,b
i,e,b,i,g,b,e,d,f,f
g,i,b,i,f,e,i,b,j,f
h,a,g,h,d,f,b,a,d,b
a,i,i,a,d,j,c,i,c,g
a,f,c,e,h,e,e,c,h,c
e,b,b,a,b,b,e,c,j,e
i,b,f,g,c,i,g,a,e,j
a,h,e,a,g,a,d,e,i,j
h,j,h,d,h,f,h,h,f,f
a,c,j,a,j,c,g,g,i,g
b,g,h,g,c,h,e,d,e,d
e,i,e,a,a,e,e,h,d,i
j,g,j,b,j,a,g,e,i,j
h,a,e,b,f,f,a,j,d,h
f,g,h,a,h,a,i,d,g,d
d,b,h,i,e,i,g,g,h,b
c,d,f,d,f,g,h,b,d,i
j,j,a,d,i,b,f,f,e,b
e,a,h,c,c,d,b,i,b,h
e,a,h,j,i,c,e,h,b,i
h,d,i,b,f,d,e,h,d,i
a,j,a,j,d,g,d,d,i,f
c,c,h,e,j,f,a,a,g,e
g,i,h,e,a,j,h,g,g,j
b,j,j,e,e,b,a,f,h,g
e,b,e,h,b,c,f,e,i,c
j,f,g,c,c,a,g,g,f,h
e,e,j,c,c,a,g,b,g,b
c,b,j,f,b,a,j,f,j,i
b,g,b,f,h,f,a,j,f,a
c,h,g,d,e,h,i,d,c,g
f,f,f,j,b,a,a,e,f,g
a,h,j,f,c,d,f,f,b,c
c,a,g,g,h,g,e,i,f,e
j,i,a,g,h,c,f,h,g,b
f,c,b,f,h,e,d,i,a,e
