"X1","X2","val","copies","epochs","data"
"04.placesize","10.income",0.0243199169541655,5,100,"sd2011"
"04.placesize","11.marital",0.00879290428512154,5,100,"sd2011"
"04.placesize","12.mmarr",0.0231531035641014,5,100,"sd2011"
"04.placesize","13.ymarr",0.0343334738656744,5,100,"sd2011"
"04.placesize","14.msepdiv",0.0107843603355889,5,100,"sd2011"
"04.placesize","15.ysepdiv",0.0110680209504516,5,100,"sd2011"
"04.placesize","16.ls",0.0123898480327988,5,100,"sd2011"
"04.placesize","17.depress",0.0123906431312976,5,100,"sd2011"
"04.placesize","18.trust",0.0101805151376344,5,100,"sd2011"
"04.placesize","19.trustfam",0.00680791082503262,5,100,"sd2011"
"04.placesize","20.trustneigh",0.0118592771439381,5,100,"sd2011"
"04.placesize","21.sport",0.00979342914689228,5,100,"sd2011"
"04.placesize","22.nofriend",0.0197582456336087,5,100,"sd2011"
"04.placesize","23.smoke",0.00916609250943255,5,100,"sd2011"
"04.placesize","24.nociga",0.00545314532756922,5,100,"sd2011"
"04.placesize","25.alcabuse",0.00644847177377855,5,100,"sd2011"
"04.placesize","26.alcsol",0.00641180034863655,5,100,"sd2011"
"04.placesize","27.workab",0.00878200775091523,5,100,"sd2011"
"04.placesize","28.wkabdur",0.00448398005174104,5,100,"sd2011"
"04.placesize","29.wkabint",0.0123325066871735,5,100,"sd2011"
"04.placesize","30.wkabintdur",0.00799764662550798,5,100,"sd2011"
"04.placesize","31.emcc",0.0129507817885691,5,100,"sd2011"
"04.placesize","32.englang",0.00854719383786369,5,100,"sd2011"
"04.placesize","33.height",0.0172934906019384,5,100,"sd2011"
"04.placesize","34.weight",0.0114514346479295,5,100,"sd2011"
"04.placesize","35.bmi",0.0221351060444332,5,100,"sd2011"
"05.region","06.edu",0.0126575533850009,5,100,"sd2011"
"05.region","07.eduspec",0.0224763377544504,5,100,"sd2011"
"05.region","08.socprof",0.0156008392325607,5,100,"sd2011"
"05.region","09.unempdur",0.0408353325472565,5,100,"sd2011"
"05.region","10.income",0.0243748351924519,5,100,"sd2011"
"05.region","11.marital",0.0104722021752634,5,100,"sd2011"
"05.region","12.mmarr",0.0245864789909917,5,100,"sd2011"
"05.region","13.ymarr",0.035678842704596,5,100,"sd2011"
"05.region","14.msepdiv",0.0117572236179984,5,100,"sd2011"
"05.region","15.ysepdiv",0.0121399384276563,5,100,"sd2011"
"05.region","16.ls",0.0145410089247109,5,100,"sd2011"
"05.region","17.depress",0.0143950968382381,5,100,"sd2011"
"05.region","18.trust",0.0120513246937624,5,100,"sd2011"
"05.region","19.trustfam",0.00775691012140479,5,100,"sd2011"
"05.region","20.trustneigh",0.013400139762386,5,100,"sd2011"
"05.region","21.sport",0.0108946123302675,5,100,"sd2011"
"05.region","22.nofriend",0.0223981308554048,5,100,"sd2011"
"05.region","23.smoke",0.0105075300856824,5,100,"sd2011"
"05.region","24.nociga",0.00673718206683496,5,100,"sd2011"
"05.region","25.alcabuse",0.00728290219868765,5,100,"sd2011"
"05.region","26.alcsol",0.00793577949241556,5,100,"sd2011"
"05.region","27.workab",0.0132619620068211,5,100,"sd2011"
"05.region","28.wkabdur",0.00510345261757765,5,100,"sd2011"
"05.region","29.wkabint",0.0138489881457024,5,100,"sd2011"
"05.region","30.wkabintdur",0.00997042795867548,5,100,"sd2011"
"05.region","31.emcc",0.0154502124510886,5,100,"sd2011"
"05.region","32.englang",0.00827329069197057,5,100,"sd2011"
"05.region","33.height",0.0200693428620006,5,100,"sd2011"
"05.region","34.weight",0.0137453897608583,5,100,"sd2011"
"05.region","35.bmi",0.0245853493417921,5,100,"sd2011"
"06.edu","07.eduspec",0.0590894666327892,5,100,"sd2011"
"06.edu","08.socprof",0.0250171731613321,5,100,"sd2011"
"06.edu","09.unempdur",0.0278497654012138,5,100,"sd2011"
"06.edu","10.income",0.0285312317212415,5,100,"sd2011"
"06.edu","11.marital",0.0133733659499396,5,100,"sd2011"
"06.edu","12.mmarr",0.0248078259957368,5,100,"sd2011"
"06.edu","13.ymarr",0.0401970815386078,5,100,"sd2011"
"06.edu","14.msepdiv",0.0136507072132808,5,100,"sd2011"
"06.edu","15.ysepdiv",0.0130577097149684,5,100,"sd2011"
"06.edu","16.ls",0.0152198906041277,5,100,"sd2011"
"06.edu","17.depress",0.0187606946891222,5,100,"sd2011"
"06.edu","18.trust",0.0115538571396632,5,100,"sd2011"
"06.edu","19.trustfam",0.00848889131893142,5,100,"sd2011"
"06.edu","20.trustneigh",0.0131900454948136,5,100,"sd2011"
"06.edu","21.sport",0.0139048534749217,5,100,"sd2011"
"06.edu","22.nofriend",0.0213425897037685,5,100,"sd2011"
"06.edu","23.smoke",0.0110936789942292,5,100,"sd2011"
"06.edu","24.nociga",0.0077508189405158,5,100,"sd2011"
"06.edu","25.alcabuse",0.00775239959450268,5,100,"sd2011"
"06.edu","26.alcsol",0.00688717083367832,5,100,"sd2011"
"06.edu","27.workab",0.0114806193352413,5,100,"sd2011"
"06.edu","28.wkabdur",0.00573343785620269,5,100,"sd2011"
"06.edu","29.wkabint",0.0138374980800049,5,100,"sd2011"
"06.edu","30.wkabintdur",0.0095822200082956,5,100,"sd2011"
"06.edu","31.emcc",0.0142266627217151,5,100,"sd2011"
"06.edu","32.englang",0.0192320068000551,5,100,"sd2011"
"06.edu","33.height",0.0206700124630903,5,100,"sd2011"
"06.edu","34.weight",0.012565295770165,5,100,"sd2011"
"06.edu","35.bmi",0.0239286187016926,5,100,"sd2011"
"07.eduspec","08.socprof",0.0319180364020193,5,100,"sd2011"
"07.eduspec","09.unempdur",0.0294806549800194,5,100,"sd2011"
"07.eduspec","10.income",0.0332531533012921,5,100,"sd2011"
"07.eduspec","11.marital",0.0183207510893395,5,100,"sd2011"
"07.eduspec","12.mmarr",0.0299074620593733,5,100,"sd2011"
"07.eduspec","13.ymarr",0.0458823493247502,5,100,"sd2011"
"07.eduspec","14.msepdiv",0.0149424495144937,5,100,"sd2011"
"07.eduspec","15.ysepdiv",0.0135704373778731,5,100,"sd2011"
"07.eduspec","16.ls",0.0168694887394289,5,100,"sd2011"
"07.eduspec","17.depress",0.0178799033227489,5,100,"sd2011"
"07.eduspec","18.trust",0.01352052094526,5,100,"sd2011"
"07.eduspec","19.trustfam",0.00965806600449924,5,100,"sd2011"
"07.eduspec","20.trustneigh",0.0149457157719234,5,100,"sd2011"
"07.eduspec","21.sport",0.0127899113402807,5,100,"sd2011"
"07.eduspec","22.nofriend",0.023726517659232,5,100,"sd2011"
"07.eduspec","23.smoke",0.0123434789400084,5,100,"sd2011"
"07.eduspec","24.nociga",0.00884472885705836,5,100,"sd2011"
"07.eduspec","25.alcabuse",0.00940799504931977,5,100,"sd2011"
"07.eduspec","26.alcsol",0.00869443482360901,5,100,"sd2011"
"07.eduspec","27.workab",0.0166145038488509,5,100,"sd2011"
"07.eduspec","28.wkabdur",0.00617549273253281,5,100,"sd2011"
"07.eduspec","29.wkabint",0.0150349349963486,5,100,"sd2011"
"07.eduspec","30.wkabintdur",0.0114479779797962,5,100,"sd2011"
"07.eduspec","31.emcc",0.0162284691617658,5,100,"sd2011"
"07.eduspec","32.englang",0.0167777306942566,5,100,"sd2011"
"07.eduspec","33.height",0.0265900766451189,5,100,"sd2011"
"07.eduspec","34.weight",0.02090293854095,5,100,"sd2011"
"07.eduspec","35.bmi",0.0277422173777902,5,100,"sd2011"
"08.socprof","09.unempdur",0.0410266102836866,5,100,"sd2011"
"08.socprof","10.income",0.0557729049189548,5,100,"sd2011"
"08.socprof","11.marital",0.0351671520878384,5,100,"sd2011"
"08.socprof","12.mmarr",0.0424283759788949,5,100,"sd2011"
"08.socprof","13.ymarr",0.0734450185688353,5,100,"sd2011"
"08.socprof","14.msepdiv",0.0162745205967471,5,100,"sd2011"
"08.socprof","15.ysepdiv",0.015723906590347,5,100,"sd2011"
"08.socprof","16.ls",0.0166627033399224,5,100,"sd2011"
"08.socprof","17.depress",0.0312015636202455,5,100,"sd2011"
"08.socprof","18.trust",0.0115327298917348,5,100,"sd2011"
"08.socprof","19.trustfam",0.00737065357447785,5,100,"sd2011"
"08.socprof","20.trustneigh",0.014017374463248,5,100,"sd2011"
"08.socprof","21.sport",0.0171270383306328,5,100,"sd2011"
"08.socprof","22.nofriend",0.0209979018149908,5,100,"sd2011"
"08.socprof","23.smoke",0.0130360543033936,5,100,"sd2011"
"08.socprof","24.nociga",0.00923120207676672,5,100,"sd2011"
"08.socprof","25.alcabuse",0.00772471005721392,5,100,"sd2011"
"08.socprof","26.alcsol",0.00671681571835835,5,100,"sd2011"
"08.socprof","27.workab",0.0228531058559078,5,100,"sd2011"
"08.socprof","28.wkabdur",0.00502530333411575,5,100,"sd2011"
"08.socprof","29.wkabint",0.0158305108074162,5,100,"sd2011"
"08.socprof","30.wkabintdur",0.0120048645274219,5,100,"sd2011"
"08.socprof","31.emcc",0.0162149899747,5,100,"sd2011"
"08.socprof","32.englang",0.0272829948903619,5,100,"sd2011"
"08.socprof","33.height",0.0232646823099275,5,100,"sd2011"
"08.socprof","34.weight",0.0166251828697912,5,100,"sd2011"
"08.socprof","35.bmi",0.0315455551642196,5,100,"sd2011"
"09.unempdur","10.income",0.0403141368030696,5,100,"sd2011"
"09.unempdur","11.marital",0.0260956202212929,5,100,"sd2011"
"09.unempdur","12.mmarr",0.0387745707580553,5,100,"sd2011"
"09.unempdur","13.ymarr",0.0495603668077254,5,100,"sd2011"
"09.unempdur","14.msepdiv",0.0274437671376095,5,100,"sd2011"
"09.unempdur","15.ysepdiv",0.0278015843395992,5,100,"sd2011"
"09.unempdur","16.ls",0.0292144884279425,5,100,"sd2011"
"09.unempdur","17.depress",0.0294095974349563,5,100,"sd2011"
"09.unempdur","18.trust",0.0269994218409946,5,100,"sd2011"
"09.unempdur","19.trustfam",0.0234881776392718,5,100,"sd2011"
"09.unempdur","20.trustneigh",0.0283658551880267,5,100,"sd2011"
"09.unempdur","21.sport",0.0258841800432329,5,100,"sd2011"
"09.unempdur","22.nofriend",0.0356865825987278,5,100,"sd2011"
"09.unempdur","23.smoke",0.0259881875339759,5,100,"sd2011"
"09.unempdur","24.nociga",0.0229698666555192,5,100,"sd2011"
"09.unempdur","25.alcabuse",0.0233402388844667,5,100,"sd2011"
"09.unempdur","26.alcsol",0.0229744388634678,5,100,"sd2011"
"09.unempdur","27.workab",0.0287323390354196,5,100,"sd2011"
"09.unempdur","28.wkabdur",0.0219238300271214,5,100,"sd2011"
"09.unempdur","29.wkabint",0.0291166861812475,5,100,"sd2011"
"09.unempdur","30.wkabintdur",0.0251756707561784,5,100,"sd2011"
"09.unempdur","31.emcc",0.029088392043706,5,100,"sd2011"
"09.unempdur","32.englang",0.0246760903165617,5,100,"sd2011"
"09.unempdur","33.height",0.0336234136908164,5,100,"sd2011"
"09.unempdur","34.weight",0.0282663676351613,5,100,"sd2011"
"09.unempdur","35.bmi",0.0376241463604413,5,100,"sd2011"
"10.income","11.marital",0.0280736681220485,5,100,"sd2011"
"10.income","12.mmarr",0.0386535459719693,5,100,"sd2011"
"10.income","13.ymarr",0.051410637041653,5,100,"sd2011"
"10.income","14.msepdiv",0.0244973148993661,5,100,"sd2011"
"10.income","15.ysepdiv",0.0240099428117587,5,100,"sd2011"
"10.income","16.ls",0.025955905345017,5,100,"sd2011"
"10.income","17.depress",0.0270915434781138,5,100,"sd2011"
"10.income","18.trust",0.0225022761337971,5,100,"sd2011"
"10.income","19.trustfam",0.0186933708315454,5,100,"sd2011"
"10.income","20.trustneigh",0.0237686126352657,5,100,"sd2011"
"10.income","21.sport",0.0231904365551467,5,100,"sd2011"
"10.income","22.nofriend",0.0305547432511747,5,100,"sd2011"
"10.income","23.smoke",0.0208905542315818,5,100,"sd2011"
"10.income","24.nociga",0.0175163568339344,5,100,"sd2011"
"10.income","25.alcabuse",0.018429781004965,5,100,"sd2011"
"10.income","26.alcsol",0.0176932922271491,5,100,"sd2011"
"10.income","27.workab",0.0281810457829388,5,100,"sd2011"
"10.income","28.wkabdur",0.0166147068784528,5,100,"sd2011"
"10.income","29.wkabint",0.0243915044640681,5,100,"sd2011"
"10.income","30.wkabintdur",0.0202761014657398,5,100,"sd2011"
"10.income","31.emcc",0.0248829801026225,5,100,"sd2011"
"10.income","32.englang",0.0232157788230908,5,100,"sd2011"
"10.income","33.height",0.0310250083358917,5,100,"sd2011"
"10.income","34.weight",0.0254160504702446,5,100,"sd2011"
"10.income","35.bmi",0.0357350141913726,5,100,"sd2011"
"11.marital","12.mmarr",0.0755211326000193,5,100,"sd2011"
"11.marital","13.ymarr",0.0928933742172893,5,100,"sd2011"
"11.marital","14.msepdiv",0.0447348671867848,5,100,"sd2011"
"11.marital","15.ysepdiv",0.0469343670825952,5,100,"sd2011"
"11.marital","16.ls",0.0150705041095338,5,100,"sd2011"
"11.marital","17.depress",0.0225590168907533,5,100,"sd2011"
"11.marital","18.trust",0.00910004030759369,5,100,"sd2011"
"11.marital","19.trustfam",0.00541792883497759,5,100,"sd2011"
"11.marital","20.trustneigh",0.0109120456900398,5,100,"sd2011"
"11.marital","21.sport",0.0120530674266465,5,100,"sd2011"
"11.marital","22.nofriend",0.0193784755527378,5,100,"sd2011"
"11.marital","23.smoke",0.00848902148483355,5,100,"sd2011"
"11.marital","24.nociga",0.00479522814331909,5,100,"sd2011"
"11.marital","25.alcabuse",0.00570582148921901,5,100,"sd2011"
"11.marital","26.alcsol",0.00487223560871136,5,100,"sd2011"
"11.marital","27.workab",0.0156978671384437,5,100,"sd2011"
"11.marital","28.wkabdur",0.00314707890374636,5,100,"sd2011"
"11.marital","29.wkabint",0.0127556105510711,5,100,"sd2011"
"11.marital","30.wkabintdur",0.008210898712753,5,100,"sd2011"
"11.marital","31.emcc",0.0122607712506727,5,100,"sd2011"
"11.marital","32.englang",0.0184286442259968,5,100,"sd2011"
"11.marital","33.height",0.0200954203755088,5,100,"sd2011"
"11.marital","34.weight",0.0122742714729432,5,100,"sd2011"
"11.marital","35.bmi",0.0256040565500485,5,100,"sd2011"
"12.mmarr","13.ymarr",0.101610167528686,5,100,"sd2011"
"12.mmarr","14.msepdiv",0.0269773663721936,5,100,"sd2011"
"12.mmarr","15.ysepdiv",0.0268370190543659,5,100,"sd2011"
"12.mmarr","16.ls",0.0251862173812442,5,100,"sd2011"
"12.mmarr","17.depress",0.0311297039512045,5,100,"sd2011"
"12.mmarr","18.trust",0.0234857294328458,5,100,"sd2011"
"12.mmarr","19.trustfam",0.0200152903639008,5,100,"sd2011"
"12.mmarr","20.trustneigh",0.0253988143093295,5,100,"sd2011"
"12.mmarr","21.sport",0.0262863096459131,5,100,"sd2011"
"12.mmarr","22.nofriend",0.0327897412076542,5,100,"sd2011"
"12.mmarr","23.smoke",0.0220888983220238,5,100,"sd2011"
"12.mmarr","24.nociga",0.0192221468492584,5,100,"sd2011"
"12.mmarr","25.alcabuse",0.0201679236434111,5,100,"sd2011"
"12.mmarr","26.alcsol",0.0194963326609299,5,100,"sd2011"
"12.mmarr","27.workab",0.0293549890954696,5,100,"sd2011"
"12.mmarr","28.wkabdur",0.0183790847650588,5,100,"sd2011"
"12.mmarr","29.wkabint",0.0263444508312431,5,100,"sd2011"
"12.mmarr","30.wkabintdur",0.0227705927136271,5,100,"sd2011"
"12.mmarr","31.emcc",0.0267277590154518,5,100,"sd2011"
"12.mmarr","32.englang",0.0297820771552695,5,100,"sd2011"
"12.mmarr","33.height",0.0319640683765353,5,100,"sd2011"
"12.mmarr","34.weight",0.0257263585822824,5,100,"sd2011"
"12.mmarr","35.bmi",0.040281824935891,5,100,"sd2011"
"13.ymarr","14.msepdiv",0.0397328621954494,5,100,"sd2011"
"13.ymarr","15.ysepdiv",0.0391361084523661,5,100,"sd2011"
"13.ymarr","16.ls",0.0369253343633799,5,100,"sd2011"
"13.ymarr","17.depress",0.0506695411985128,5,100,"sd2011"
"13.ymarr","18.trust",0.0349193661482303,5,100,"sd2011"
"13.ymarr","19.trustfam",0.0317650120960993,5,100,"sd2011"
"13.ymarr","20.trustneigh",0.0362556982774518,5,100,"sd2011"
"13.ymarr","21.sport",0.0392925374900829,5,100,"sd2011"
"13.ymarr","22.nofriend",0.0428839212861874,5,100,"sd2011"
"13.ymarr","23.smoke",0.0343988697940091,5,100,"sd2011"
"13.ymarr","24.nociga",0.0317876217263981,5,100,"sd2011"
"13.ymarr","25.alcabuse",0.0319889133712174,5,100,"sd2011"
"13.ymarr","26.alcsol",0.0309555467405296,5,100,"sd2011"
"13.ymarr","27.workab",0.0415119297939409,5,100,"sd2011"
"13.ymarr","28.wkabdur",0.0299429526137938,5,100,"sd2011"
"13.ymarr","29.wkabint",0.0382116722333022,5,100,"sd2011"
"13.ymarr","30.wkabintdur",0.0344927202091046,5,100,"sd2011"
"13.ymarr","31.emcc",0.0388086650236274,5,100,"sd2011"
"13.ymarr","32.englang",0.0468972928063275,5,100,"sd2011"
"13.ymarr","33.height",0.0450186746113994,5,100,"sd2011"
"13.ymarr","34.weight",0.0379487989634661,5,100,"sd2011"
"13.ymarr","35.bmi",0.0511172524483566,5,100,"sd2011"
"14.msepdiv","15.ysepdiv",0.04316538646587,5,100,"sd2011"
"14.msepdiv","16.ls",0.0156104751920644,5,100,"sd2011"
"14.msepdiv","17.depress",0.016551606966889,5,100,"sd2011"
"14.msepdiv","18.trust",0.0115855972359797,5,100,"sd2011"
"14.msepdiv","19.trustfam",0.0077531787758557,5,100,"sd2011"
"14.msepdiv","20.trustneigh",0.0133241355100346,5,100,"sd2011"
"14.msepdiv","21.sport",0.0115125213220987,5,100,"sd2011"
"14.msepdiv","22.nofriend",0.0210097832121843,5,100,"sd2011"
"14.msepdiv","23.smoke",0.0104646279639782,5,100,"sd2011"
"14.msepdiv","24.nociga",0.00706723489580784,5,100,"sd2011"
"14.msepdiv","25.alcabuse",0.00764227828250057,5,100,"sd2011"
"14.msepdiv","26.alcsol",0.00707525530768324,5,100,"sd2011"
"14.msepdiv","27.workab",0.0103224958054078,5,100,"sd2011"
"14.msepdiv","28.wkabdur",0.00607023969518743,5,100,"sd2011"
"14.msepdiv","29.wkabint",0.0133810334478062,5,100,"sd2011"
"14.msepdiv","30.wkabintdur",0.00920201947554742,5,100,"sd2011"
"14.msepdiv","31.emcc",0.0130644291436373,5,100,"sd2011"
"14.msepdiv","32.englang",0.00991851153160375,5,100,"sd2011"
"14.msepdiv","33.height",0.0219615372063469,5,100,"sd2011"
"14.msepdiv","34.weight",0.01284913922908,5,100,"sd2011"
"14.msepdiv","35.bmi",0.0236250491837189,5,100,"sd2011"
"15.ysepdiv","16.ls",0.0152458000196285,5,100,"sd2011"
"15.ysepdiv","17.depress",0.0158315819992935,5,100,"sd2011"
"15.ysepdiv","18.trust",0.0117471195788626,5,100,"sd2011"
"15.ysepdiv","19.trustfam",0.00795095946782385,5,100,"sd2011"
"15.ysepdiv","20.trustneigh",0.0133481874215239,5,100,"sd2011"
"15.ysepdiv","21.sport",0.0122610135823709,5,100,"sd2011"
"15.ysepdiv","22.nofriend",0.0212407783351072,5,100,"sd2011"
"15.ysepdiv","23.smoke",0.0106191734600956,5,100,"sd2011"
"15.ysepdiv","24.nociga",0.00728565495158726,5,100,"sd2011"
"15.ysepdiv","25.alcabuse",0.00796287656024674,5,100,"sd2011"
"15.ysepdiv","26.alcsol",0.00741300313081984,5,100,"sd2011"
"15.ysepdiv","27.workab",0.0107656700621282,5,100,"sd2011"
"15.ysepdiv","28.wkabdur",0.00636603064772004,5,100,"sd2011"
"15.ysepdiv","29.wkabint",0.0135866218112065,5,100,"sd2011"
"15.ysepdiv","30.wkabintdur",0.00934663204504991,5,100,"sd2011"
"15.ysepdiv","31.emcc",0.0130960404061095,5,100,"sd2011"
"15.ysepdiv","32.englang",0.0105301825462403,5,100,"sd2011"
"15.ysepdiv","33.height",0.02191290574254,5,100,"sd2011"
"15.ysepdiv","34.weight",0.0131616768209533,5,100,"sd2011"
"15.ysepdiv","35.bmi",0.024030848951907,5,100,"sd2011"
"16.ls","17.depress",0.0201360254014052,5,100,"sd2011"
"16.ls","18.trust",0.0131554241042162,5,100,"sd2011"
"16.ls","19.trustfam",0.0101739468192558,5,100,"sd2011"
"16.ls","20.trustneigh",0.0148756770899858,5,100,"sd2011"
"16.ls","21.sport",0.01321696731783,5,100,"sd2011"
"16.ls","22.nofriend",0.0241148895977905,5,100,"sd2011"
"16.ls","23.smoke",0.0127443924668843,5,100,"sd2011"
"16.ls","24.nociga",0.00871342972793876,5,100,"sd2011"
"16.ls","25.alcabuse",0.00936927879746383,5,100,"sd2011"
"16.ls","26.alcsol",0.00947488408455696,5,100,"sd2011"
"16.ls","27.workab",0.0120724869342026,5,100,"sd2011"
"16.ls","28.wkabdur",0.00712079591537727,5,100,"sd2011"
"16.ls","29.wkabint",0.0150817425789856,5,100,"sd2011"
"16.ls","30.wkabintdur",0.0106787014201862,5,100,"sd2011"
"16.ls","31.emcc",0.015121346505556,5,100,"sd2011"
"16.ls","32.englang",0.0119685201083559,5,100,"sd2011"
"16.ls","33.height",0.0198906232664568,5,100,"sd2011"
