age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
47.0,0.0,502.0,12.0,1982.0,,,5.0,3.0,20.0,155.0,79.0
36.0,,2768.0,,,,,0.0,7.0,15.0,164.0,74.0
71.0,,410.0,5.0,1965.0,,,5.0,0.0,20.0,167.0,65.0
75.0,12.0,1172.0,2.0,1961.0,,,16.0,0.0,,161.0,70.0
79.0,,1584.0,10.0,1955.0,11.0,1987.0,11.0,5.0,,156.0,64.0
27.0,4.0,,,,,,4.0,14.0,,162.0,66.0
66.0,0.0,184.0,11.0,1965.0,,,3.0,9.0,,167.0,66.0
75.0,24.0,,6.0,1960.0,3.0,2008.0,,5.0,,173.0,77.0
58.0,24.0,689.0,4.0,1977.0,,,7.0,1.0,,180.0,92.0
17.0,,,,,,,1.0,1.0,,195.0,79.0
57.0,,1295.0,2.0,1976.0,,,1.0,11.0,20.0,159.0,59.0
18.0,0.0,,,,,,0.0,7.0,20.0,179.0,63.0
79.0,,2156.0,4.0,1965.0,7.0,1990.0,11.0,4.0,,167.0,82.0
26.0,4.0,7629.0,,,,,0.0,7.0,,165.0,63.0
45.0,0.0,716.0,,,,,4.0,4.0,40.0,162.0,57.0
56.0,,1327.0,,,,,4.0,8.0,15.0,162.0,75.0
48.0,0.0,426.0,9.0,1983.0,,,1.0,2.0,,159.0,56.0
60.0,24.0,1223.0,4.0,1976.0,9.0,2003.0,,40.0,5.0,180.0,77.0
60.0,0.0,438.0,10.0,1970.0,,,2.0,5.0,,188.0,98.0
40.0,12.0,1334.0,9.0,1994.0,,,0.0,3.0,,168.0,62.0
28.0,0.0,1089.0,,,,,0.0,14.0,,166.0,49.0
67.0,24.0,877.0,3.0,1969.0,,,5.0,4.0,,167.0,63.0
42.0,0.0,3169.0,,,,,1.0,2.0,,168.0,76.0
35.0,0.0,1958.0,4.0,2003.0,,,2.0,8.0,15.0,164.0,60.0
50.0,0.0,1318.0,8.0,1979.0,,,3.0,11.0,,161.0,69.0
44.0,16.0,2206.0,6.0,1993.0,,,8.0,0.0,15.0,182.0,82.0
52.0,,492.0,,,,,7.0,2.0,,173.0,49.0
64.0,0.0,1827.0,3.0,1978.0,,,2.0,24.0,,179.0,103.0
59.0,,,8.0,1973.0,,,5.0,9.0,,170.0,81.0
72.0,0.0,1407.0,1.0,1957.0,,,10.0,8.0,,169.0,65.0
51.0,,3015.0,7.0,1981.0,,,0.0,3.0,,177.0,80.0
58.0,,567.0,4.0,2008.0,,,8.0,9.0,,165.0,82.0
27.0,0.0,3694.0,5.0,2008.0,,,7.0,13.0,10.0,173.0,81.0
65.0,0.0,1268.0,7.0,1977.0,,,8.0,0.0,,177.0,78.0
76.0,24.0,1673.0,11.0,1952.0,,,7.0,15.0,,169.0,76.0
39.0,,1768.0,7.0,1993.0,,,3.0,8.0,3.0,170.0,65.0
73.0,0.0,804.0,9.0,1959.0,1.0,2011.0,14.0,7.0,,172.0,90.0
31.0,0.0,,12.0,1996.0,10.0,1991.0,1.0,5.0,15.0,166.0,64.0
63.0,24.0,101.0,4.0,1966.0,10.0,2005.0,10.0,2.0,,159.0,64.0
51.0,,3088.0,9.0,1986.0,,,0.0,8.0,,160.0,61.0
56.0,24.0,1260.0,8.0,1976.0,,,2.0,0.0,,160.0,72.0
25.0,0.0,6088.0,,,,,1.0,14.0,,179.0,66.0
19.0,,,,,,,2.0,5.0,,180.0,79.0
25.0,0.0,936.0,4.0,2009.0,,,3.0,12.0,,175.0,58.0
33.0,0.0,2449.0,8.0,2000.0,,,2.0,3.0,20.0,173.0,64.0
35.0,0.0,1834.0,8.0,2008.0,,,4.0,0.0,,171.0,71.0
86.0,0.0,2347.0,4.0,1998.0,10.0,1979.0,12.0,65.0,,157.0,148.0
60.0,,1687.0,7.0,1971.0,,,2.0,9.0,20.0,162.0,74.0
20.0,24.0,,,,,,3.0,5.0,,185.0,93.0
21.0,0.0,1600.0,,,,,3.0,11.0,,186.0,110.0
19.0,,,,,,,0.0,9.0,,180.0,61.0
45.0,24.0,3786.0,12.0,1987.0,,,,8.0,,179.0,88.0
51.0,0.0,1016.0,9.0,1978.0,,,0.0,24.0,,169.0,82.0
44.0,,,6.0,1995.0,,,5.0,20.0,,177.0,90.0
34.0,0.0,1366.0,,,,,0.0,3.0,,174.0,62.0
63.0,,,3.0,1969.0,,,5.0,9.0,,171.0,91.0
44.0,12.0,2227.0,9.0,1985.0,,,9.0,6.0,,175.0,76.0
35.0,4.0,,4.0,2005.0,,,0.0,3.0,,164.0,59.0
39.0,,3224.0,7.0,1993.0,,,3.0,10.0,,166.0,51.0
55.0,,5415.0,6.0,1981.0,,,0.0,11.0,20.0,179.0,80.0
46.0,0.0,1819.0,10.0,1995.0,,,0.0,10.0,,168.0,72.0
42.0,0.0,,10.0,1993.0,,,1.0,8.0,,175.0,78.0
28.0,0.0,2515.0,6.0,2004.0,,,0.0,11.0,,185.0,89.0
73.0,24.0,1537.0,7.0,1964.0,,,11.0,12.0,,150.0,62.0
61.0,0.0,1970.0,8.0,1977.0,,,5.0,10.0,,170.0,78.0
60.0,24.0,367.0,7.0,1973.0,2.0,1977.0,9.0,4.0,,162.0,61.0
29.0,24.0,1173.0,,,,,0.0,7.0,,166.0,63.0
33.0,,3219.0,,,,,0.0,9.0,,163.0,77.0
53.0,24.0,1560.0,12.0,1979.0,,,5.0,3.0,,175.0,85.0
27.0,0.0,2319.0,6.0,2008.0,,,6.0,0.0,20.0,183.0,77.0
52.0,4.0,1281.0,,,,,1.0,7.0,10.0,180.0,84.0
20.0,,883.0,,,,,5.0,8.0,,171.0,64.0
74.0,,1355.0,12.0,1956.0,,,14.0,24.0,,169.0,104.0
33.0,0.0,2396.0,12.0,2007.0,7.0,1999.0,2.0,5.0,15.0,173.0,68.0
58.0,,2459.0,10.0,1973.0,,,6.0,,10.0,153.0,82.0
41.0,0.0,2168.0,10.0,1985.0,,,6.0,8.0,,189.0,98.0
43.0,,2956.0,7.0,1992.0,,,1.0,17.0,,173.0,80.0
66.0,,3251.0,12.0,1967.0,,,8.0,33.0,,167.0,69.0
57.0,0.0,919.0,6.0,1993.0,,,8.0,20.0,,176.0,73.0
22.0,7.0,,,,,,,6.0,,189.0,109.0
53.0,,1323.0,6.0,1980.0,4.0,2008.0,11.0,4.0,,157.0,52.0
57.0,,989.0,2.0,1980.0,,,9.0,9.0,,164.0,103.0
48.0,0.0,,9.0,1982.0,,,0.0,3.0,10.0,177.0,79.0
57.0,24.0,,6.0,1976.0,,,7.0,0.0,,165.0,72.0
42.0,0.0,3931.0,9.0,2008.0,,,9.0,0.0,,184.0,119.0
35.0,,844.0,,,,,0.0,2.0,,179.0,69.0
19.0,5.0,,,,,,6.0,6.0,,168.0,64.0
36.0,6.0,3726.0,10.0,1997.0,,,1.0,8.0,,176.0,79.0
17.0,,,,,,,0.0,4.0,,169.0,82.0
39.0,0.0,338.0,,,,,7.0,3.0,,163.0,58.0
64.0,,,7.0,1972.0,,,7.0,3.0,,164.0,75.0
36.0,0.0,1611.0,,,,,1.0,7.0,,165.0,67.0
59.0,24.0,1772.0,4.0,1967.0,,,7.0,6.0,15.0,155.0,70.0
64.0,0.0,727.0,12.0,1968.0,,,0.0,4.0,,164.0,70.0
54.0,0.0,,7.0,1980.0,,,11.0,0.0,20.0,165.0,42.0
17.0,0.0,,,,,,0.0,1.0,,174.0,61.0
22.0,,1723.0,5.0,2009.0,,,0.0,22.0,,179.0,68.0
58.0,,1512.0,6.0,1973.0,,,7.0,15.0,10.0,155.0,62.0
25.0,8.0,707.0,,,,,1.0,0.0,,181.0,76.0
42.0,0.0,3909.0,9.0,2010.0,,,6.0,5.0,,159.0,56.0
46.0,0.0,1422.0,6.0,1997.0,,,9.0,6.0,,175.0,63.0
22.0,,4220.0,,,,,0.0,7.0,,189.0,79.0
18.0,,,,,,,0.0,0.0,,181.0,60.0
21.0,,,,,,,0.0,1.0,15.0,183.0,90.0
21.0,,,,,,,2.0,8.0,,173.0,82.0
19.0,,754.0,,,,,4.0,12.0,,176.0,58.0
25.0,0.0,1073.0,,,,,3.0,2.0,,182.0,61.0
55.0,0.0,5529.0,4.0,1980.0,,,1.0,8.0,20.0,168.0,83.0
69.0,0.0,1393.0,6.0,1964.0,,,15.0,6.0,,159.0,61.0
55.0,0.0,2360.0,4.0,1983.0,11.0,2005.0,2.0,6.0,10.0,,
50.0,0.0,528.0,5.0,1983.0,,,3.0,1.0,,174.0,80.0
45.0,9.0,906.0,9.0,1990.0,6.0,1999.0,8.0,10.0,20.0,174.0,90.0
62.0,,834.0,5.0,1970.0,,,6.0,2.0,,182.0,90.0
17.0,,,,,,,3.0,11.0,,162.0,53.0
40.0,12.0,1346.0,,,,,9.0,19.0,20.0,175.0,72.0
17.0,,1250.0,,,,,0.0,4.0,,172.0,63.0
17.0,,,,,,,1.0,1.0,,179.0,67.0
34.0,2.0,3643.0,10.0,1999.0,,,0.0,5.0,,160.0,95.0
64.0,,550.0,10.0,1965.0,,,7.0,9.0,,173.0,101.0
23.0,,1517.0,6.0,2009.0,,,0.0,7.0,,173.0,90.0
51.0,24.0,1941.0,9.0,1986.0,,,4.0,1.0,5.0,171.0,61.0
31.0,0.0,2031.0,12.0,2008.0,,,4.0,2.0,,166.0,53.0
38.0,,1046.0,,,,,2.0,4.0,,179.0,86.0
22.0,,,,,,,0.0,11.0,,175.0,52.0
31.0,,2072.0,,,,,0.0,6.0,,179.0,104.0
73.0,24.0,2308.0,5.0,1990.0,9.0,1999.0,10.0,9.0,,172.0,79.0
49.0,,1724.0,8.0,1984.0,,,2.0,13.0,,161.0,66.0
50.0,,5544.0,3.0,1982.0,10.0,1998.0,2.0,18.0,,179.0,82.0
41.0,0.0,1022.0,4.0,1992.0,,,0.0,2.0,,169.0,82.0
63.0,,1025.0,8.0,1972.0,,,6.0,11.0,,165.0,69.0
46.0,,1063.0,,,,,1.0,5.0,,164.0,64.0
72.0,0.0,1484.0,9.0,1988.0,1.0,1995.0,,6.0,,171.0,57.0
18.0,,,,,,,1.0,18.0,,177.0,69.0
30.0,,7801.0,9.0,2007.0,,,4.0,7.0,,178.0,85.0
26.0,0.0,2364.0,,,,,3.0,0.0,,168.0,62.0
59.0,0.0,1045.0,6.0,2002.0,,,5.0,12.0,,157.0,63.0
46.0,0.0,1614.0,10.0,1984.0,,,1.0,8.0,,149.0,81.0
67.0,0.0,228.0,2.0,1964.0,,,8.0,9.0,,165.0,94.0
28.0,6.0,1023.0,,,,,5.0,17.0,15.0,175.0,78.0
18.0,0.0,1230.0,,,,,1.0,0.0,,174.0,60.0
53.0,,3547.0,9.0,1982.0,,,1.0,12.0,,156.0,66.0
45.0,0.0,1499.0,4.0,1995.0,,,2.0,23.0,,151.0,51.0
51.0,,1432.0,1.0,1981.0,,,2.0,13.0,,161.0,63.0
63.0,0.0,147.0,7.0,1969.0,,,2.0,24.0,,170.0,64.0
63.0,,187.0,8.0,1970.0,6.0,2005.0,0.0,10.0,20.0,172.0,67.0
51.0,,2902.0,11.0,1985.0,,,6.0,4.0,,155.0,75.0
48.0,0.0,978.0,9.0,1985.0,,,2.0,26.0,,149.0,57.0
30.0,,2137.0,7.0,2008.0,,,3.0,14.0,,155.0,61.0
54.0,0.0,,10.0,1975.0,,,1.0,20.0,,169.0,64.0
34.0,0.0,,9.0,1995.0,,,1.0,12.0,6.0,171.0,60.0
72.0,,1466.0,12.0,1961.0,8.0,2002.0,4.0,10.0,,147.0,54.0
64.0,0.0,2977.0,12.0,1976.0,5.0,1993.0,1.0,24.0,,156.0,91.0
27.0,,903.0,,,,,0.0,12.0,,180.0,91.0
53.0,0.0,844.0,10.0,2010.0,,,4.0,18.0,15.0,161.0,68.0
20.0,,,,,,,0.0,0.0,,170.0,60.0
27.0,,1097.0,,,,,3.0,11.0,,163.0,54.0
37.0,0.0,1259.0,2.0,1995.0,,,0.0,6.0,,167.0,69.0
59.0,21.0,2107.0,9.0,1976.0,10.0,1999.0,3.0,2.0,20.0,173.0,76.0
56.0,24.0,,2.0,1980.0,,,6.0,6.0,,162.0,71.0
50.0,1.0,3262.0,1.0,1986.0,,,2.0,20.0,,158.0,59.0
51.0,0.0,,3.0,1991.0,,,2.0,3.0,,177.0,85.0
58.0,0.0,1141.0,3.0,1987.0,,,0.0,1.0,,150.0,79.0
25.0,24.0,,,,,,1.0,5.0,,188.0,84.0
68.0,,1418.0,6.0,1982.0,,,5.0,14.0,,176.0,89.0
52.0,0.0,,2.0,1974.0,,,7.0,15.0,,184.0,93.0
44.0,,3152.0,7.0,1992.0,,,6.0,4.0,,175.0,85.0
79.0,24.0,1344.0,5.0,1953.0,4.0,2003.0,5.0,1.0,,171.0,79.0
41.0,,,5.0,1992.0,2.0,2006.0,0.0,14.0,,162.0,58.0
41.0,,5047.0,4.0,1989.0,,,14.0,1.0,,167.0,66.0
39.0,,1116.0,6.0,1995.0,,,0.0,1.0,,171.0,49.0
32.0,,999.0,,,,,2.0,2.0,20.0,178.0,81.0
50.0,6.0,2272.0,4.0,1992.0,,,3.0,18.0,,168.0,67.0
40.0,0.0,494.0,8.0,1993.0,,,4.0,1.0,,180.0,89.0
57.0,13.0,1157.0,9.0,1976.0,,,5.0,14.0,,162.0,48.0
44.0,0.0,1625.0,9.0,1991.0,,,7.0,5.0,,168.0,82.0
86.0,24.0,1054.0,10.0,1942.0,,,9.0,34.0,,159.0,51.0
20.0,,996.0,,,,,2.0,8.0,25.0,178.0,61.0
33.0,0.0,1388.0,12.0,2005.0,,,1.0,3.0,,171.0,69.0
54.0,0.0,2003.0,12.0,1979.0,,,3.0,14.0,,174.0,73.0
39.0,0.0,,,,,,3.0,8.0,,166.0,50.0
60.0,24.0,401.0,9.0,1978.0,,,7.0,3.0,,162.0,59.0
45.0,,2158.0,1.0,1989.0,,,14.0,1.0,40.0,176.0,71.0
63.0,24.0,584.0,11.0,1971.0,6.0,1993.0,14.0,6.0,,156.0,54.0
51.0,0.0,4090.0,7.0,1979.0,,,4.0,3.0,,,
66.0,24.0,973.0,9.0,1964.0,7.0,2004.0,13.0,8.0,,174.0,96.0
76.0,24.0,1728.0,7.0,1954.0,9.0,1997.0,3.0,28.0,,164.0,82.0
50.0,0.0,922.0,4.0,1988.0,,,3.0,4.0,,189.0,110.0
24.0,24.0,268.0,,,,,0.0,13.0,,179.0,86.0
65.0,24.0,2414.0,10.0,1969.0,,,8.0,2.0,,162.0,50.0
59.0,8.0,956.0,5.0,2008.0,,,1.0,5.0,,167.0,64.0
18.0,,,,,,,1.0,5.0,,176.0,94.0
28.0,,,,,,,0.0,1.0,,169.0,77.0
20.0,,,,,,,0.0,22.0,,163.0,56.0
28.0,0.0,,,,,,0.0,12.0,20.0,154.0,59.0
57.0,24.0,254.0,10.0,1984.0,10.0,2002.0,9.0,0.0,,169.0,60.0
88.0,,2148.0,7.0,1978.0,,,7.0,8.0,,163.0,69.0
80.0,0.0,1991.0,3.0,1961.0,,,4.0,,,164.0,82.0
19.0,,,,,,,3.0,4.0,,178.0,73.0
72.0,24.0,1424.0,12.0,1963.0,,,10.0,6.0,,166.0,67.0
64.0,0.0,1060.0,10.0,1977.0,,,8.0,3.0,,166.0,93.0
27.0,0.0,648.0,,,,,1.0,8.0,,158.0,65.0
58.0,4.0,159.0,,,,,6.0,1.0,25.0,173.0,71.0
18.0,5.0,,,,,,0.0,2.0,,164.0,53.0
37.0,0.0,2766.0,4.0,1996.0,,,3.0,5.0,5.0,160.0,63.0
26.0,1.0,,,,,,0.0,2.0,,165.0,58.0
61.0,24.0,1235.0,9.0,1970.0,1.0,2008.0,9.0,23.0,,173.0,93.0
57.0,0.0,2178.0,4.0,1982.0,3.0,2008.0,3.0,13.0,20.0,169.0,83.0
30.0,0.0,114.0,3.0,2010.0,,,0.0,5.0,,167.0,63.0
27.0,0.0,1716.0,5.0,2009.0,,,0.0,8.0,20.0,170.0,60.0
39.0,0.0,,1.0,1997.0,,,2.0,9.0,,189.0,107.0
17.0,,,,,,,0.0,9.0,,167.0,60.0
63.0,0.0,987.0,4.0,1979.0,,,4.0,4.0,,163.0,60.0
16.0,0.0,,,,,,4.0,7.0,15.0,184.0,68.0
21.0,,1373.0,,,,,0.0,1.0,10.0,162.0,52.0
60.0,0.0,,11.0,1975.0,,,3.0,2.0,15.0,173.0,81.0
17.0,,,,,,,0.0,4.0,,182.0,67.0
34.0,0.0,,7.0,1995.0,,,2.0,17.0,20.0,167.0,43.0
75.0,,2835.0,6.0,1961.0,,,10.0,5.0,,189.0,79.0
50.0,,,6.0,1982.0,,,8.0,10.0,20.0,163.0,83.0
26.0,,1446.0,9.0,2010.0,,,1.0,0.0,,188.0,81.0
17.0,,,,,,,2.0,6.0,8.0,186.0,105.0
93.0,24.0,2046.0,1.0,1947.0,,,21.0,3.0,,167.0,66.0
25.0,24.0,106.0,,,,,2.0,3.0,,172.0,82.0
63.0,,1090.0,,1967.0,,,7.0,12.0,,174.0,87.0
24.0,,841.0,9.0,2009.0,,,0.0,15.0,,162.0,64.0
42.0,0.0,,8.0,1995.0,,,4.0,5.0,,171.0,81.0
46.0,0.0,1557.0,1.0,1984.0,,,0.0,6.0,,164.0,66.0
50.0,0.0,2287.0,7.0,1987.0,,,1.0,6.0,,165.0,44.0
45.0,11.0,2736.0,6.0,1992.0,11.0,1983.0,3.0,7.0,20.0,167.0,94.0
93.0,,1469.0,10.0,1946.0,8.0,1995.0,16.0,2.0,,165.0,76.0
75.0,24.0,320.0,4.0,1958.0,,,9.0,2.0,,148.0,89.0
48.0,0.0,,,,,,2.0,6.0,5.0,163.0,63.0
73.0,24.0,921.0,12.0,1962.0,,,5.0,11.0,,168.0,83.0
25.0,0.0,2001.0,,,,,0.0,1.0,,173.0,83.0
79.0,,1446.0,12.0,1952.0,,,21.0,2.0,,166.0,68.0
59.0,,294.0,4.0,1972.0,,,3.0,11.0,20.0,161.0,61.0
46.0,0.0,,8.0,1986.0,,,1.0,8.0,,156.0,61.0
17.0,,,,,,,0.0,4.0,15.0,181.0,76.0
43.0,,,8.0,1992.0,,,4.0,6.0,20.0,187.0,104.0
20.0,0.0,,,,,,0.0,1.0,,162.0,53.0
24.0,,,,,,,0.0,13.0,,172.0,87.0
35.0,0.0,1681.0,,,,,0.0,11.0,,173.0,95.0
42.0,12.0,351.0,9.0,1994.0,,,9.0,12.0,,183.0,86.0
64.0,0.0,1392.0,,,,,0.0,12.0,,166.0,77.0
23.0,0.0,979.0,4.0,2010.0,,,0.0,12.0,,169.0,61.0
20.0,0.0,170.0,,,,,0.0,9.0,10.0,171.0,50.0
57.0,24.0,737.0,12.0,1978.0,,,8.0,10.0,20.0,164.0,65.0
68.0,0.0,5345.0,5.0,1984.0,6.0,2007.0,12.0,2.0,,151.0,54.0
28.0,0.0,184.0,,,,,0.0,5.0,,173.0,82.0
61.0,0.0,,7.0,1971.0,11.0,2003.0,1.0,20.0,,174.0,68.0
66.0,24.0,411.0,9.0,1972.0,,,0.0,20.0,,176.0,65.0
55.0,24.0,599.0,4.0,1979.0,4.0,2002.0,6.0,17.0,,170.0,82.0
66.0,,739.0,11.0,1969.0,,,0.0,0.0,,175.0,92.0
38.0,2.0,2834.0,8.0,2000.0,,,1.0,2.0,20.0,175.0,88.0
67.0,0.0,1260.0,2.0,1969.0,9.0,1963.0,17.0,10.0,,166.0,80.0
23.0,0.0,1591.0,,,,,0.0,10.0,,178.0,74.0
87.0,0.0,2157.0,7.0,1952.0,7.0,1994.0,15.0,0.0,,161.0,67.0
17.0,0.0,,,,,,1.0,6.0,,172.0,67.0
65.0,0.0,5483.0,12.0,1973.0,,,14.0,0.0,,149.0,51.0
62.0,24.0,1331.0,9.0,1985.0,,,6.0,2.0,5.0,175.0,86.0
52.0,0.0,650.0,7.0,1982.0,,,5.0,9.0,,171.0,100.0
62.0,,741.0,12.0,1977.0,,,6.0,10.0,,170.0,78.0
34.0,,1558.0,8.0,1995.0,,,,50.0,,181.0,87.0
57.0,24.0,1041.0,12.0,1980.0,,,1.0,,10.0,160.0,84.0
40.0,,1455.0,9.0,1996.0,,,0.0,8.0,,178.0,93.0
67.0,24.0,3052.0,2.0,1969.0,,,9.0,1.0,,173.0,79.0
56.0,0.0,3624.0,9.0,1984.0,,,2.0,2.0,,173.0,72.0
22.0,0.0,1136.0,,,,,4.0,10.0,,176.0,74.0
63.0,24.0,1059.0,7.0,1964.0,,,1.0,2.0,,171.0,73.0
53.0,0.0,1643.0,,,,,7.0,3.0,,159.0,57.0
58.0,0.0,,1.0,1974.0,,,3.0,3.0,,171.0,77.0
61.0,0.0,645.0,3.0,1969.0,,,3.0,4.0,,172.0,84.0
57.0,0.0,4014.0,4.0,1980.0,5.0,2000.0,7.0,3.0,,160.0,64.0
36.0,,,10.0,1997.0,,,0.0,0.0,,171.0,61.0
17.0,,,,,,,0.0,6.0,,187.0,85.0
65.0,24.0,1403.0,2.0,1965.0,,,16.0,8.0,15.0,171.0,91.0
21.0,7.0,1141.0,,,,,,7.0,20.0,171.0,59.0
54.0,0.0,2312.0,3.0,1980.0,,,4.0,13.0,,160.0,60.0
59.0,0.0,1583.0,12.0,1979.0,,,2.0,13.0,,174.0,103.0
21.0,,1544.0,,,,,2.0,7.0,,174.0,64.0
32.0,0.0,1328.0,,,,,1.0,1.0,20.0,161.0,51.0
73.0,24.0,1292.0,4.0,1965.0,6.0,2006.0,6.0,4.0,,162.0,
57.0,,752.0,6.0,1974.0,,,8.0,2.0,15.0,170.0,86.0
50.0,,,3.0,1983.0,,,2.0,14.0,,166.0,59.0
71.0,24.0,662.0,4.0,1964.0,7.0,1999.0,2.0,7.0,,158.0,90.0
52.0,0.0,1757.0,11.0,1980.0,,,5.0,1.0,,156.0,75.0
34.0,0.0,1499.0,11.0,1993.0,,,0.0,9.0,,165.0,92.0
24.0,0.0,2340.0,,,,,0.0,4.0,,168.0,70.0
54.0,0.0,,2.0,1977.0,,,0.0,2.0,,175.0,71.0
59.0,0.0,2887.0,1.0,1977.0,,,7.0,12.0,,166.0,77.0
59.0,15.0,277.0,8.0,1977.0,,,4.0,22.0,,175.0,97.0
27.0,,1255.0,,,,,0.0,8.0,,187.0,81.0
45.0,0.0,2085.0,9.0,1985.0,,,10.0,1.0,15.0,183.0,92.0
35.0,6.0,2346.0,7.0,2003.0,,,0.0,3.0,,175.0,68.0
49.0,0.0,2879.0,11.0,1982.0,,,1.0,12.0,20.0,176.0,85.0
30.0,24.0,1582.0,6.0,2006.0,,,5.0,7.0,,173.0,79.0
60.0,0.0,437.0,7.0,1980.0,,,6.0,2.0,,149.0,62.0
32.0,,1036.0,12.0,2010.0,,,0.0,1.0,,170.0,72.0
27.0,0.0,,,,,,4.0,0.0,,181.0,73.0
73.0,24.0,1221.0,11.0,1953.0,,,9.0,2.0,30.0,158.0,64.0
49.0,0.0,,1.0,1981.0,3.0,2010.0,5.0,10.0,20.0,180.0,84.0
