age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
42.0,,1045.0,4.0,1989.0,,,6.0,17.0,40.0,162.0,44.0
50.0,0.0,,,,,,4.0,82.0,,191.0,77.0
76.0,,,5.0,1966.0,,,,3.0,,164.0,87.0
88.0,0.0,2409.0,11.0,1946.0,,,11.0,7.0,,155.0,73.0
56.0,0.0,3408.0,12.0,1980.0,,,1.0,2.0,10.0,155.0,64.0
61.0,0.0,228.0,11.0,1977.0,,,9.0,0.0,,157.0,52.0
61.0,0.0,1230.0,10.0,1980.0,,,5.0,10.0,,173.0,82.0
51.0,0.0,1162.0,7.0,1984.0,,,2.0,5.0,,175.0,86.0
45.0,8.0,3089.0,6.0,1982.0,,,8.0,4.0,10.0,167.0,74.0
68.0,0.0,1432.0,4.0,1967.0,,,3.0,9.0,,151.0,69.0
56.0,0.0,942.0,10.0,1980.0,,,7.0,10.0,,180.0,84.0
22.0,1.0,187.0,,,,,3.0,6.0,15.0,165.0,55.0
59.0,0.0,,10.0,1977.0,,,6.0,11.0,20.0,163.0,58.0
25.0,4.0,,,,,,7.0,1.0,10.0,183.0,96.0
53.0,0.0,2902.0,6.0,1980.0,,,5.0,12.0,,163.0,83.0
59.0,0.0,,11.0,1970.0,,,,4.0,,,
61.0,0.0,183.0,8.0,1977.0,,,12.0,22.0,20.0,161.0,63.0
23.0,0.0,,,,,,0.0,9.0,,175.0,82.0
46.0,0.0,1342.0,8.0,1985.0,7.0,2005.0,0.0,3.0,,167.0,65.0
49.0,9.0,671.0,12.0,1982.0,,,8.0,22.0,30.0,164.0,47.0
29.0,9.0,1387.0,2.0,2005.0,,,0.0,11.0,,163.0,59.0
27.0,8.0,1698.0,,,,,0.0,0.0,,167.0,54.0
68.0,0.0,1639.0,8.0,1969.0,5.0,2001.0,8.0,3.0,,151.0,58.0
74.0,0.0,1892.0,7.0,1957.0,10.0,2004.0,9.0,9.0,,179.0,81.0
52.0,0.0,1259.0,,,6.0,1969.0,5.0,4.0,10.0,167.0,93.0
65.0,,,9.0,1968.0,,,7.0,2.0,,176.0,80.0
60.0,24.0,2107.0,12.0,1973.0,,,8.0,3.0,15.0,164.0,60.0
66.0,0.0,1672.0,3.0,1966.0,,,4.0,1.0,,174.0,93.0
33.0,0.0,5911.0,6.0,1998.0,,,7.0,5.0,20.0,178.0,112.0
41.0,0.0,2213.0,10.0,1995.0,,,3.0,2.0,,156.0,59.0
26.0,0.0,6332.0,4.0,2005.0,,,2.0,9.0,,175.0,105.0
39.0,0.0,,9.0,1995.0,,,0.0,14.0,,165.0,56.0
56.0,,,9.0,1980.0,,,9.0,3.0,,169.0,64.0
25.0,12.0,2934.0,,,,1986.0,3.0,8.0,,164.0,64.0
46.0,0.0,1867.0,4.0,1986.0,,,3.0,4.0,,187.0,95.0
83.0,24.0,321.0,6.0,1945.0,1.0,2004.0,10.0,13.0,15.0,169.0,55.0
58.0,0.0,999.0,9.0,1973.0,,,6.0,0.0,,173.0,61.0
64.0,0.0,,11.0,1972.0,,,5.0,10.0,,169.0,85.0
62.0,24.0,1477.0,4.0,1970.0,,,11.0,3.0,,166.0,92.0
32.0,,2879.0,7.0,2004.0,,,0.0,2.0,20.0,172.0,64.0
32.0,24.0,,6.0,2002.0,,,3.0,5.0,,171.0,76.0
55.0,12.0,1157.0,6.0,1978.0,9.0,2002.0,0.0,2.0,,172.0,74.0
55.0,0.0,2420.0,8.0,1978.0,,,1.0,23.0,,173.0,102.0
36.0,0.0,259.0,7.0,1998.0,,,0.0,10.0,15.0,190.0,99.0
56.0,0.0,996.0,10.0,1980.0,,,5.0,14.0,,175.0,87.0
40.0,12.0,1388.0,9.0,2009.0,,,1.0,15.0,30.0,167.0,61.0
49.0,24.0,413.0,7.0,1979.0,,,1.0,2.0,20.0,158.0,99.0
31.0,4.0,1196.0,,,,,1.0,8.0,,181.0,70.0
19.0,,,,,,,1.0,5.0,,166.0,56.0
75.0,0.0,1363.0,10.0,1957.0,,,6.0,20.0,,161.0,56.0
55.0,24.0,2174.0,,1978.0,,,9.0,4.0,2.0,175.0,91.0
56.0,0.0,7270.0,9.0,1981.0,,,5.0,5.0,,172.0,99.0
55.0,,2563.0,4.0,1982.0,,,14.0,1.0,,178.0,81.0
46.0,0.0,1728.0,4.0,1987.0,,,5.0,4.0,,176.0,68.0
59.0,0.0,1717.0,7.0,1971.0,5.0,2011.0,4.0,23.0,25.0,175.0,80.0
33.0,8.0,,12.0,2006.0,,,3.0,10.0,,173.0,117.0
63.0,0.0,1063.0,12.0,1970.0,9.0,1997.0,7.0,15.0,,164.0,56.0
32.0,,3209.0,10.0,2002.0,,,1.0,3.0,6.0,165.0,60.0
53.0,24.0,956.0,8.0,1979.0,,,,9.0,,167.0,62.0
62.0,0.0,1049.0,9.0,1969.0,,,8.0,1.0,10.0,154.0,61.0
23.0,,,,,,,3.0,8.0,,160.0,55.0
51.0,0.0,2148.0,4.0,1978.0,,,3.0,34.0,20.0,179.0,80.0
78.0,24.0,1991.0,4.0,1957.0,,,6.0,11.0,,162.0,65.0
59.0,24.0,2219.0,4.0,1974.0,,,7.0,5.0,,159.0,79.0
32.0,0.0,1855.0,,,,,0.0,23.0,,162.0,77.0
69.0,0.0,648.0,8.0,1966.0,5.0,1985.0,9.0,1.0,,142.0,45.0
20.0,0.0,159.0,,,,,0.0,22.0,,189.0,92.0
54.0,0.0,,2.0,1985.0,,,1.0,20.0,,166.0,
34.0,17.0,1176.0,4.0,2000.0,,,0.0,14.0,25.0,162.0,59.0
18.0,24.0,,,,,,0.0,7.0,,157.0,57.0
54.0,7.0,,11.0,1978.0,,,5.0,14.0,,176.0,65.0
58.0,24.0,440.0,,,,,7.0,3.0,15.0,158.0,104.0
41.0,0.0,1383.0,9.0,1988.0,6.0,2010.0,0.0,10.0,15.0,166.0,74.0
77.0,24.0,909.0,6.0,1957.0,6.0,2006.0,13.0,7.0,,158.0,69.0
21.0,,126.0,,,,,4.0,3.0,10.0,175.0,90.0
55.0,0.0,1782.0,,,,,2.0,4.0,,182.0,92.0
20.0,0.0,2168.0,,,,,0.0,1.0,20.0,168.0,58.0
30.0,,450.0,4.0,1997.0,,,3.0,32.0,15.0,171.0,52.0
17.0,,,,,,,1.0,8.0,,184.0,62.0
70.0,0.0,1446.0,6.0,1965.0,,,0.0,8.0,20.0,168.0,84.0
25.0,,3636.0,,,,,0.0,5.0,,176.0,90.0
36.0,0.0,,8.0,2001.0,,,2.0,1.0,3.0,167.0,58.0
50.0,0.0,106.0,4.0,1984.0,,,0.0,4.0,,180.0,75.0
52.0,,,10.0,1983.0,,,3.0,13.0,,161.0,63.0
28.0,,4270.0,,,,,3.0,3.0,10.0,164.0,59.0
17.0,,,,,,,0.0,5.0,,194.0,75.0
26.0,0.0,,,,,,1.0,0.0,,182.0,92.0
76.0,,1636.0,11.0,1952.0,,,7.0,2.0,,158.0,72.0
26.0,24.0,,,,,,5.0,11.0,20.0,179.0,82.0
42.0,0.0,1557.0,10.0,1992.0,3.0,1999.0,7.0,28.0,20.0,173.0,81.0
76.0,24.0,1492.0,5.0,1966.0,,,5.0,24.0,,171.0,110.0
40.0,0.0,1146.0,6.0,2000.0,,,5.0,18.0,10.0,165.0,50.0
56.0,24.0,,,,,,2.0,13.0,,158.0,63.0
27.0,24.0,1469.0,8.0,2005.0,,,1.0,2.0,,177.0,79.0
30.0,,1115.0,9.0,2003.0,,,0.0,2.0,,173.0,71.0
77.0,24.0,921.0,4.0,1962.0,,,10.0,4.0,,160.0,67.0
55.0,0.0,411.0,9.0,1980.0,,,0.0,0.0,,173.0,74.0
57.0,0.0,2241.0,3.0,1970.0,,,8.0,1.0,,165.0,62.0
65.0,0.0,4269.0,1.0,1964.0,9.0,1982.0,13.0,3.0,,148.0,71.0
51.0,,886.0,8.0,1984.0,,,3.0,15.0,10.0,166.0,62.0
45.0,0.0,1146.0,2.0,1985.0,,,0.0,0.0,,181.0,88.0
69.0,0.0,1392.0,8.0,1974.0,,,12.0,10.0,,159.0,75.0
54.0,0.0,979.0,6.0,1983.0,,,5.0,1.0,,168.0,84.0
55.0,0.0,,2.0,1978.0,,,4.0,2.0,30.0,162.0,60.0
50.0,0.0,,,,,,9.0,0.0,8.0,172.0,61.0
54.0,0.0,1760.0,9.0,1977.0,,,5.0,6.0,,177.0,80.0
47.0,0.0,4712.0,5.0,1998.0,,,6.0,3.0,,170.0,57.0
43.0,24.0,1370.0,6.0,1988.0,,,2.0,2.0,,168.0,78.0
22.0,5.0,,,,,,2.0,7.0,,167.0,59.0
66.0,0.0,979.0,4.0,1963.0,,,1.0,13.0,,182.0,94.0
44.0,,2796.0,3.0,1991.0,1.0,2001.0,0.0,11.0,,164.0,69.0
29.0,0.0,2984.0,9.0,2001.0,,,0.0,1.0,,176.0,73.0
19.0,,,,,,,4.0,1.0,,170.0,67.0
78.0,0.0,1534.0,6.0,1961.0,5.0,1997.0,11.0,5.0,8.0,161.0,67.0
62.0,,,1.0,1968.0,,,12.0,2.0,,156.0,67.0
16.0,0.0,,,,,,0.0,2.0,,175.0,73.0
19.0,,,,,,,11.0,9.0,,175.0,70.0
76.0,,1244.0,3.0,1958.0,,,7.0,9.0,,163.0,64.0
64.0,0.0,1260.0,10.0,1971.0,,,1.0,6.0,,166.0,75.0
79.0,0.0,3181.0,8.0,1958.0,,,10.0,5.0,,160.0,70.0
19.0,,,,,,,0.0,4.0,,165.0,51.0
49.0,,567.0,4.0,1985.0,,,0.0,2.0,,168.0,100.0
82.0,,713.0,4.0,1954.0,6.0,2002.0,10.0,11.0,,171.0,71.0
90.0,24.0,1331.0,12.0,1948.0,8.0,1995.0,16.0,2.0,,166.0,76.0
77.0,,1445.0,10.0,1952.0,11.0,1969.0,,9.0,,162.0,80.0
60.0,0.0,,11.0,1973.0,,,3.0,11.0,15.0,175.0,81.0
61.0,0.0,,10.0,1995.0,,,3.0,11.0,,157.0,62.0
53.0,,3126.0,7.0,1984.0,,,3.0,4.0,10.0,155.0,74.0
29.0,10.0,763.0,,,,,0.0,3.0,,169.0,63.0
46.0,24.0,2631.0,1.0,1999.0,,,5.0,9.0,,170.0,84.0
55.0,0.0,1455.0,10.0,1976.0,,,4.0,2.0,,169.0,97.0
33.0,,1462.0,7.0,2010.0,,,0.0,2.0,,178.0,64.0
52.0,0.0,2829.0,6.0,1986.0,,,0.0,5.0,10.0,173.0,71.0
40.0,7.0,1136.0,7.0,2000.0,,,0.0,6.0,,171.0,67.0
69.0,0.0,264.0,10.0,1962.0,,,5.0,3.0,2.0,160.0,82.0
74.0,24.0,2438.0,10.0,1958.0,6.0,2000.0,13.0,11.0,,161.0,72.0
59.0,24.0,1440.0,6.0,1975.0,,,1.0,0.0,,177.0,67.0
24.0,4.0,1629.0,,,,,3.0,8.0,5.0,192.0,86.0
67.0,,1403.0,1.0,1995.0,,,6.0,4.0,,171.0,92.0
56.0,0.0,1936.0,7.0,2006.0,,,11.0,9.0,20.0,156.0,50.0
74.0,0.0,,4.0,1961.0,10.0,1978.0,12.0,22.0,,175.0,64.0
50.0,,2312.0,9.0,1983.0,,,1.0,5.0,,169.0,79.0
38.0,0.0,,8.0,2011.0,,,2.0,2.0,,160.0,66.0
84.0,,1583.0,6.0,1953.0,12.0,1981.0,12.0,8.0,,169.0,92.0
45.0,0.0,1544.0,4.0,1997.0,6.0,1996.0,5.0,8.0,20.0,165.0,66.0
51.0,0.0,533.0,,,,,4.0,10.0,20.0,162.0,54.0
37.0,0.0,2882.0,4.0,2010.0,,,2.0,10.0,,176.0,96.0
25.0,7.0,1547.0,,,,,0.0,4.0,,172.0,63.0
77.0,0.0,1457.0,10.0,1960.0,,,21.0,1.0,,149.0,68.0
20.0,,,,,,,1.0,4.0,,168.0,55.0
