epochs,loss_type,value,data,copes,j
38,Generator Loss,-1.3180984258651733,grid,1,1
39,Generator Loss,-1.413184642791748,grid,1,1
40,Generator Loss,-1.4335485696792603,grid,1,1
41,Generator Loss,-1.3547266721725464,grid,1,1
42,Generator Loss,-1.4349185228347778,grid,1,1
43,Generator Loss,-1.4331159591674805,grid,1,1
44,Generator Loss,-1.4485729932785034,grid,1,1
45,Generator Loss,-1.4737073183059692,grid,1,1
46,Generator Loss,-1.4608862400054932,grid,1,1
47,Generator Loss,-1.411399483680725,grid,1,1
48,Generator Loss,-1.362978219985962,grid,1,1
49,Generator Loss,-1.4716824293136597,grid,1,1
0,Discriminator Loss,0.08737250417470932,grid,1,1
1,Discriminator Loss,-0.03703366965055466,grid,1,1
2,Discriminator Loss,0.039744749665260315,grid,1,1
3,Discriminator Loss,-0.03478957712650299,grid,1,1
4,Discriminator Loss,0.03453780710697174,grid,1,1
5,Discriminator Loss,-0.11793708801269531,grid,1,1
6,Discriminator Loss,0.030852168798446655,grid,1,1
7,Discriminator Loss,-0.06008210778236389,grid,1,1
8,Discriminator Loss,0.1285077929496765,grid,1,1
9,Discriminator Loss,-0.03032815456390381,grid,1,1
10,Discriminator Loss,-0.15080541372299194,grid,1,1
11,Discriminator Loss,-0.004146873950958252,grid,1,1
12,Discriminator Loss,-0.2218955159187317,grid,1,1
13,Discriminator Loss,-0.07066279649734497,grid,1,1
14,Discriminator Loss,-0.10789233446121216,grid,1,1
15,Discriminator Loss,-0.05156487226486206,grid,1,1
16,Discriminator Loss,-0.08728635311126709,grid,1,1
17,Discriminator Loss,-0.014667510986328125,grid,1,1
18,Discriminator Loss,-0.05965912342071533,grid,1,1
19,Discriminator Loss,0.029078185558319092,grid,1,1
20,Discriminator Loss,-0.06683623790740967,grid,1,1
21,Discriminator Loss,-0.10508155822753906,grid,1,1
22,Discriminator Loss,0.0032039880752563477,grid,1,1
23,Discriminator Loss,-0.17536306381225586,grid,1,1
24,Discriminator Loss,-0.01800990104675293,grid,1,1
25,Discriminator Loss,-0.09319174289703369,grid,1,1
26,Discriminator Loss,-0.022840142250061035,grid,1,1
27,Discriminator Loss,-0.05584597587585449,grid,1,1
28,Discriminator Loss,-0.1378573179244995,grid,1,1
29,Discriminator Loss,-0.005647540092468262,grid,1,1
30,Discriminator Loss,-0.06544792652130127,grid,1,1
31,Discriminator Loss,-0.011716246604919434,grid,1,1
32,Discriminator Loss,-0.15808963775634766,grid,1,1
33,Discriminator Loss,-0.04434692859649658,grid,1,1
34,Discriminator Loss,-0.10218179225921631,grid,1,1
35,Discriminator Loss,0.02968418598175049,grid,1,1
36,Discriminator Loss,-0.044885993003845215,grid,1,1
37,Discriminator Loss,-0.09134066104888916,grid,1,1
38,Discriminator Loss,-0.07322490215301514,grid,1,1
39,Discriminator Loss,0.00011432170867919922,grid,1,1
40,Discriminator Loss,-0.09776806831359863,grid,1,1
41,Discriminator Loss,0.022698521614074707,grid,1,1
42,Discriminator Loss,-0.11308944225311279,grid,1,1
43,Discriminator Loss,-0.014742136001586914,grid,1,1
44,Discriminator Loss,-0.031744956970214844,grid,1,1
45,Discriminator Loss,-0.06606554985046387,grid,1,1
46,Discriminator Loss,-0.013504624366760254,grid,1,1
47,Discriminator Loss,0.01431882381439209,grid,1,1
48,Discriminator Loss,-0.20670676231384277,grid,1,1
49,Discriminator Loss,-0.012801647186279297,grid,1,1
0,Generator Loss,-0.21755962073802948,grid,5,1
1,Generator Loss,-0.0056506250984966755,grid,5,1
2,Generator Loss,-0.2936945855617523,grid,5,1
3,Generator Loss,-0.21119336783885956,grid,5,1
4,Generator Loss,-0.38176316022872925,grid,5,1
5,Generator Loss,-0.5555243492126465,grid,5,1
6,Generator Loss,-0.3581841289997101,grid,5,1
7,Generator Loss,-0.5396100878715515,grid,5,1
8,Generator Loss,-0.6101809144020081,grid,5,1
9,Generator Loss,-0.6421017646789551,grid,5,1
10,Generator Loss,-0.7406327724456787,grid,5,1
11,Generator Loss,-0.6365489363670349,grid,5,1
12,Generator Loss,-0.8001254200935364,grid,5,1
13,Generator Loss,-0.81243497133255,grid,5,1
14,Generator Loss,-0.7789980173110962,grid,5,1
15,Generator Loss,-0.9205098152160645,grid,5,1
16,Generator Loss,-0.924401044845581,grid,5,1
17,Generator Loss,-0.8919835090637207,grid,5,1
18,Generator Loss,-0.924651563167572,grid,5,1
19,Generator Loss,-1.0400335788726807,grid,5,1
20,Generator Loss,-1.0734792947769165,grid,5,1
21,Generator Loss,-1.192265510559082,grid,5,1
22,Generator Loss,-1.0060453414916992,grid,5,1
23,Generator Loss,-1.1533496379852295,grid,5,1
24,Generator Loss,-1.2022500038146973,grid,5,1
25,Generator Loss,-1.1962409019470215,grid,5,1
26,Generator Loss,-1.1605074405670166,grid,5,1
27,Generator Loss,-1.2431273460388184,grid,5,1
28,Generator Loss,-1.1752609014511108,grid,5,1
29,Generator Loss,-1.186562418937683,grid,5,1
30,Generator Loss,-1.2516552209854126,grid,5,1
31,Generator Loss,-1.286942481994629,grid,5,1
32,Generator Loss,-1.2846161127090454,grid,5,1
33,Generator Loss,-1.2859294414520264,grid,5,1
34,Generator Loss,-1.3532233238220215,grid,5,1
35,Generator Loss,-1.2837493419647217,grid,5,1
36,Generator Loss,-1.3280760049819946,grid,5,1
37,Generator Loss,-1.3438215255737305,grid,5,1
38,Generator Loss,-1.408053994178772,grid,5,1
39,Generator Loss,-1.320737600326538,grid,5,1
40,Generator Loss,-1.4130003452301025,grid,5,1
41,Generator Loss,-1.4188514947891235,grid,5,1
42,Generator Loss,-1.38655686378479,grid,5,1
43,Generator Loss,-1.3640273809432983,grid,5,1
44,Generator Loss,-1.4466276168823242,grid,5,1
45,Generator Loss,-1.4329837560653687,grid,5,1
46,Generator Loss,-1.414862871170044,grid,5,1
47,Generator Loss,-1.4180063009262085,grid,5,1
48,Generator Loss,-1.3827147483825684,grid,5,1
49,Generator Loss,-1.4438812732696533,grid,5,1
0,Discriminator Loss,0.23197202384471893,grid,5,1
1,Discriminator Loss,-0.18206746876239777,grid,5,1
2,Discriminator Loss,0.18564976751804352,grid,5,1
3,Discriminator Loss,0.033918365836143494,grid,5,1
4,Discriminator Loss,0.07915061712265015,grid,5,1
5,Discriminator Loss,0.0046758949756622314,grid,5,1
6,Discriminator Loss,-0.1754930317401886,grid,5,1
7,Discriminator Loss,0.015081346035003662,grid,5,1
8,Discriminator Loss,0.06479847431182861,grid,5,1
9,Discriminator Loss,-0.024881184101104736,grid,5,1
10,Discriminator Loss,0.06906145811080933,grid,5,1
11,Discriminator Loss,-0.07343196868896484,grid,5,1
12,Discriminator Loss,-0.0253564715385437,grid,5,1
13,Discriminator Loss,-0.18697303533554077,grid,5,1
14,Discriminator Loss,0.01278752088546753,grid,5,1
15,Discriminator Loss,0.013205170631408691,grid,5,1
16,Discriminator Loss,0.0022208094596862793,grid,5,1
17,Discriminator Loss,-0.052903592586517334,grid,5,1
18,Discriminator Loss,0.05683541297912598,grid,5,1
19,Discriminator Loss,0.08918571472167969,grid,5,1
20,Discriminator Loss,-0.07682532072067261,grid,5,1
21,Discriminator Loss,0.017626523971557617,grid,5,1
22,Discriminator Loss,-0.03257334232330322,grid,5,1
23,Discriminator Loss,-0.0846322774887085,grid,5,1
24,Discriminator Loss,-0.008365392684936523,grid,5,1
25,Discriminator Loss,0.027185678482055664,grid,5,1
26,Discriminator Loss,-0.15305328369140625,grid,5,1
27,Discriminator Loss,-0.03178536891937256,grid,5,1
28,Discriminator Loss,-0.03525733947753906,grid,5,1
29,Discriminator Loss,-0.13409209251403809,grid,5,1
30,Discriminator Loss,0.06546783447265625,grid,5,1
31,Discriminator Loss,-0.03215682506561279,grid,5,1
32,Discriminator Loss,-0.08918285369873047,grid,5,1
33,Discriminator Loss,-0.04023897647857666,grid,5,1
34,Discriminator Loss,0.049056410789489746,grid,5,1
35,Discriminator Loss,-0.002408146858215332,grid,5,1
36,Discriminator Loss,0.014454841613769531,grid,5,1
37,Discriminator Loss,-0.08512210845947266,grid,5,1
38,Discriminator Loss,-0.117561936378479,grid,5,1
39,Discriminator Loss,0.0053141117095947266,grid,5,1
40,Discriminator Loss,-0.16771197319030762,grid,5,1
41,Discriminator Loss,0.0017646551132202148,grid,5,1
42,Discriminator Loss,-0.017418980598449707,grid,5,1
43,Discriminator Loss,-0.07453978061676025,grid,5,1
44,Discriminator Loss,-0.051882266998291016,grid,5,1
45,Discriminator Loss,0.05289745330810547,grid,5,1
46,Discriminator Loss,-0.1372835636138916,grid,5,1
47,Discriminator Loss,-0.12783634662628174,grid,5,1
48,Discriminator Loss,-0.08405637741088867,grid,5,1
49,Discriminator Loss,-0.08816409111022949,grid,5,1
0,Generator Loss,-0.2731144428253174,grid,5,2
1,Generator Loss,-0.29918715357780457,grid,5,2
2,Generator Loss,-0.3635120093822479,grid,5,2
3,Generator Loss,-0.29553118348121643,grid,5,2
4,Generator Loss,-0.3906048536300659,grid,5,2
5,Generator Loss,-0.4599980115890503,grid,5,2
6,Generator Loss,-0.5570758581161499,grid,5,2
7,Generator Loss,-0.46965378522872925,grid,5,2
8,Generator Loss,-0.6218015551567078,grid,5,2
9,Generator Loss,-0.6178937554359436,grid,5,2
10,Generator Loss,-0.5691794157028198,grid,5,2
11,Generator Loss,-0.6985340714454651,grid,5,2
12,Generator Loss,-0.7088927626609802,grid,5,2
13,Generator Loss,-0.7203251719474792,grid,5,2
14,Generator Loss,-0.8938770890235901,grid,5,2
15,Generator Loss,-0.8193033337593079,grid,5,2
16,Generator Loss,-0.9060212969779968,grid,5,2
17,Generator Loss,-1.02217698097229,grid,5,2
18,Generator Loss,-0.9304862022399902,grid,5,2
19,Generator Loss,-1.006800889968872,grid,5,2
20,Generator Loss,-1.1174148321151733,grid,5,2
21,Generator Loss,-1.0228859186172485,grid,5,2
22,Generator Loss,-1.1994383335113525,grid,5,2
23,Generator Loss,-1.1412118673324585,grid,5,2
24,Generator Loss,-1.1891531944274902,grid,5,2
25,Generator Loss,-1.294450044631958,grid,5,2
26,Generator Loss,-1.2040987014770508,grid,5,2
27,Generator Loss,-1.355706810951233,grid,5,2
28,Generator Loss,-1.2836365699768066,grid,5,2
29,Generator Loss,-1.3678233623504639,grid,5,2
30,Generator Loss,-1.3628737926483154,grid,5,2
31,Generator Loss,-1.446415901184082,grid,5,2
32,Generator Loss,-1.3221818208694458,grid,5,2
33,Generator Loss,-1.4434196949005127,grid,5,2
34,Generator Loss,-1.4656983613967896,grid,5,2
35,Generator Loss,-1.3821220397949219,grid,5,2
36,Generator Loss,-1.4365085363388062,grid,5,2
37,Generator Loss,-1.3719416856765747,grid,5,2
38,Generator Loss,-1.412418007850647,grid,5,2
39,Generator Loss,-1.418149709701538,grid,5,2
40,Generator Loss,-1.3533985614776611,grid,5,2
41,Generator Loss,-1.466515302658081,grid,5,2
42,Generator Loss,-1.4953802824020386,grid,5,2
43,Generator Loss,-1.480668306350708,grid,5,2
44,Generator Loss,-1.451545000076294,grid,5,2
45,Generator Loss,-1.412896990776062,grid,5,2
46,Generator Loss,-1.4442951679229736,grid,5,2
47,Generator Loss,-1.4849282503128052,grid,5,2
48,Generator Loss,-1.4424456357955933,grid,5,2
49,Generator Loss,-1.4907630681991577,grid,5,2
0,Discriminator Loss,0.05417938530445099,grid,5,2
1,Discriminator Loss,0.045149415731430054,grid,5,2
2,Discriminator Loss,0.04497462511062622,grid,5,2
3,Discriminator Loss,-0.14394360780715942,grid,5,2
4,Discriminator Loss,0.05810055136680603,grid,5,2
5,Discriminator Loss,-0.00022709369659423828,grid,5,2
6,Discriminator Loss,-0.06742197275161743,grid,5,2
7,Discriminator Loss,-0.20339998602867126,grid,5,2
8,Discriminator Loss,0.016510844230651855,grid,5,2
9,Discriminator Loss,-0.02272772789001465,grid,5,2
10,Discriminator Loss,-0.07459515333175659,grid,5,2
11,Discriminator Loss,0.05809319019317627,grid,5,2
12,Discriminator Loss,-0.038894057273864746,grid,5,2
13,Discriminator Loss,0.04987442493438721,grid,5,2
14,Discriminator Loss,-0.018138527870178223,grid,5,2
15,Discriminator Loss,-0.16669970750808716,grid,5,2
16,Discriminator Loss,-0.12132072448730469,grid,5,2
17,Discriminator Loss,0.04723691940307617,grid,5,2
18,Discriminator Loss,-0.033014535903930664,grid,5,2
19,Discriminator Loss,-0.008697748184204102,grid,5,2
20,Discriminator Loss,-0.023602843284606934,grid,5,2
21,Discriminator Loss,0.018581867218017578,grid,5,2
22,Discriminator Loss,-0.1256697177886963,grid,5,2
23,Discriminator Loss,-0.006225228309631348,grid,5,2
24,Discriminator Loss,-0.06414401531219482,grid,5,2
25,Discriminator Loss,-0.01882028579711914,grid,5,2
26,Discriminator Loss,-0.06346213817596436,grid,5,2
27,Discriminator Loss,-0.022806763648986816,grid,5,2
28,Discriminator Loss,-0.08469295501708984,grid,5,2
29,Discriminator Loss,-0.07386410236358643,grid,5,2
30,Discriminator Loss,-0.019800186157226562,grid,5,2
31,Discriminator Loss,0.06420958042144775,grid,5,2
32,Discriminator Loss,-0.10542738437652588,grid,5,2
33,Discriminator Loss,-0.09016239643096924,grid,5,2
34,Discriminator Loss,-0.006447434425354004,grid,5,2
35,Discriminator Loss,-0.014479279518127441,grid,5,2
36,Discriminator Loss,0.030102014541625977,grid,5,2
37,Discriminator Loss,-0.013634562492370605,grid,5,2
38,Discriminator Loss,-0.10061073303222656,grid,5,2
39,Discriminator Loss,-0.09397602081298828,grid,5,2
40,Discriminator Loss,-0.10150015354156494,grid,5,2
41,Discriminator Loss,0.01329338550567627,grid,5,2
42,Discriminator Loss,-0.08913242816925049,grid,5,2
43,Discriminator Loss,-0.009275197982788086,grid,5,2
44,Discriminator Loss,-0.03745698928833008,grid,5,2
45,Discriminator Loss,-0.010074257850646973,grid,5,2
46,Discriminator Loss,-0.12037289142608643,grid,5,2
47,Discriminator Loss,-0.08373749256134033,grid,5,2
48,Discriminator Loss,-0.06912708282470703,grid,5,2
49,Discriminator Loss,-0.10663187503814697,grid,5,2
0,Generator Loss,-0.4049590229988098,grid,5,3
1,Generator Loss,-0.19621863961219788,grid,5,3
2,Generator Loss,-0.22206605970859528,grid,5,3
3,Generator Loss,-0.6441541910171509,grid,5,3
4,Generator Loss,-0.48077327013015747,grid,5,3
5,Generator Loss,-0.6007543206214905,grid,5,3
6,Generator Loss,-0.7269096374511719,grid,5,3
7,Generator Loss,-0.8239167928695679,grid,5,3
8,Generator Loss,-0.7777807712554932,grid,5,3
9,Generator Loss,-0.8153602480888367,grid,5,3
10,Generator Loss,-0.9413015842437744,grid,5,3
11,Generator Loss,-0.8410773277282715,grid,5,3
12,Generator Loss,-0.8967751860618591,grid,5,3
13,Generator Loss,-1.0070853233337402,grid,5,3
14,Generator Loss,-0.9783470630645752,grid,5,3
15,Generator Loss,-0.9072474837303162,grid,5,3
16,Generator Loss,-0.9739741683006287,grid,5,3
17,Generator Loss,-1.006343126296997,grid,5,3
18,Generator Loss,-1.028376817703247,grid,5,3
19,Generator Loss,-1.1456815004348755,grid,5,3
20,Generator Loss,-1.1594427824020386,grid,5,3
21,Generator Loss,-1.264635682106018,grid,5,3
22,Generator Loss,-1.157397985458374,grid,5,3
23,Generator Loss,-1.1337618827819824,grid,5,3
24,Generator Loss,-1.351948857307434,grid,5,3
25,Generator Loss,-1.266487956047058,grid,5,3
26,Generator Loss,-1.3050928115844727,grid,5,3
27,Generator Loss,-1.2686383724212646,grid,5,3
28,Generator Loss,-1.2268612384796143,grid,5,3
29,Generator Loss,-1.3924084901809692,grid,5,3
30,Generator Loss,-1.3040673732757568,grid,5,3
31,Generator Loss,-1.2980690002441406,grid,5,3
32,Generator Loss,-1.3859992027282715,grid,5,3
33,Generator Loss,-1.4029030799865723,grid,5,3
34,Generator Loss,-1.2739365100860596,grid,5,3
35,Generator Loss,-1.4405016899108887,grid,5,3
36,Generator Loss,-1.3815902471542358,grid,5,3
37,Generator Loss,-1.46828031539917,grid,5,3
38,Generator Loss,-1.3231555223464966,grid,5,3
39,Generator Loss,-1.3771429061889648,grid,5,3
40,Generator Loss,-1.4611436128616333,grid,5,3
41,Generator Loss,-1.485267996788025,grid,5,3
42,Generator Loss,-1.475230097770691,grid,5,3
43,Generator Loss,-1.4346566200256348,grid,5,3
44,Generator Loss,-1.3994473218917847,grid,5,3
45,Generator Loss,-1.4632858037948608,grid,5,3
46,Generator Loss,-1.448564052581787,grid,5,3
47,Generator Loss,-1.4675822257995605,grid,5,3
48,Generator Loss,-1.5400162935256958,grid,5,3
49,Generator Loss,-1.437495470046997,grid,5,3
0,Discriminator Loss,0.1412726640701294,grid,5,3
1,Discriminator Loss,-0.033702269196510315,grid,5,3
2,Discriminator Loss,-0.15742337703704834,grid,5,3
3,Discriminator Loss,0.13601893186569214,grid,5,3
4,Discriminator Loss,-0.09953919053077698,grid,5,3
5,Discriminator Loss,0.0742330551147461,grid,5,3
6,Discriminator Loss,0.10235273838043213,grid,5,3
7,Discriminator Loss,-0.06763720512390137,grid,5,3
8,Discriminator Loss,0.02468329668045044,grid,5,3
9,Discriminator Loss,0.027982354164123535,grid,5,3
10,Discriminator Loss,0.055030763149261475,grid,5,3
11,Discriminator Loss,0.004410386085510254,grid,5,3
12,Discriminator Loss,0.03703492879867554,grid,5,3
13,Discriminator Loss,0.013521313667297363,grid,5,3
14,Discriminator Loss,0.07420074939727783,grid,5,3
15,Discriminator Loss,0.0117570161819458,grid,5,3
16,Discriminator Loss,-0.04164588451385498,grid,5,3
17,Discriminator Loss,-0.03857564926147461,grid,5,3
18,Discriminator Loss,0.05927228927612305,grid,5,3
19,Discriminator Loss,0.018035054206848145,grid,5,3
20,Discriminator Loss,-0.04326200485229492,grid,5,3
21,Discriminator Loss,-0.014485716819763184,grid,5,3
22,Discriminator Loss,-0.0818643569946289,grid,5,3
23,Discriminator Loss,-0.05421292781829834,grid,5,3
24,Discriminator Loss,-0.03873288631439209,grid,5,3
25,Discriminator Loss,-0.0018810033798217773,grid,5,3
26,Discriminator Loss,-0.018963217735290527,grid,5,3
27,Discriminator Loss,-0.07839548587799072,grid,5,3
28,Discriminator Loss,-0.011205434799194336,grid,5,3
29,Discriminator Loss,-0.09020125865936279,grid,5,3
30,Discriminator Loss,0.022503256797790527,grid,5,3
31,Discriminator Loss,-0.022382736206054688,grid,5,3
32,Discriminator Loss,-0.04785513877868652,grid,5,3
33,Discriminator Loss,-0.003834843635559082,grid,5,3
34,Discriminator Loss,-0.10793256759643555,grid,5,3
35,Discriminator Loss,0.0084075927734375,grid,5,3
36,Discriminator Loss,-0.040705323219299316,grid,5,3
37,Discriminator Loss,-0.07648694515228271,grid,5,3
38,Discriminator Loss,-0.010842561721801758,grid,5,3
39,Discriminator Loss,-0.08781147003173828,grid,5,3
40,Discriminator Loss,-0.04371917247772217,grid,5,3
41,Discriminator Loss,-0.030619144439697266,grid,5,3
42,Discriminator Loss,-0.03420674800872803,grid,5,3
43,Discriminator Loss,-0.0422968864440918,grid,5,3
44,Discriminator Loss,0.004551053047180176,grid,5,3
45,Discriminator Loss,0.0006783008575439453,grid,5,3
46,Discriminator Loss,0.01557767391204834,grid,5,3
47,Discriminator Loss,-0.004082202911376953,grid,5,3
48,Discriminator Loss,0.03830516338348389,grid,5,3
49,Discriminator Loss,-0.05673110485076904,grid,5,3
0,Generator Loss,-0.09730512648820877,grid,5,4
1,Generator Loss,0.011331344954669476,grid,5,4
2,Generator Loss,-0.15611925721168518,grid,5,4
3,Generator Loss,-0.2552458643913269,grid,5,4
4,Generator Loss,-0.33529528975486755,grid,5,4
5,Generator Loss,-0.3987831473350525,grid,5,4
6,Generator Loss,-0.5383880734443665,grid,5,4
7,Generator Loss,-0.549321711063385,grid,5,4
8,Generator Loss,-0.5304719805717468,grid,5,4
9,Generator Loss,-0.6824398040771484,grid,5,4
10,Generator Loss,-0.675955057144165,grid,5,4
11,Generator Loss,-0.6903136968612671,grid,5,4
12,Generator Loss,-0.8553822040557861,grid,5,4
13,Generator Loss,-0.6673892736434937,grid,5,4
14,Generator Loss,-0.8252854943275452,grid,5,4
15,Generator Loss,-0.8872031569480896,grid,5,4
16,Generator Loss,-0.8645553588867188,grid,5,4
17,Generator Loss,-0.8324830532073975,grid,5,4
18,Generator Loss,-1.0016968250274658,grid,5,4
19,Generator Loss,-0.9925206899642944,grid,5,4
20,Generator Loss,-1.0135780572891235,grid,5,4
21,Generator Loss,-1.02103853225708,grid,5,4
22,Generator Loss,-1.0363545417785645,grid,5,4
23,Generator Loss,-1.162411093711853,grid,5,4
24,Generator Loss,-1.0302693843841553,grid,5,4
25,Generator Loss,-1.1655571460723877,grid,5,4
26,Generator Loss,-1.2332522869110107,grid,5,4
27,Generator Loss,-1.2253400087356567,grid,5,4
28,Generator Loss,-1.180433988571167,grid,5,4
29,Generator Loss,-1.2839785814285278,grid,5,4
30,Generator Loss,-1.2894271612167358,grid,5,4
31,Generator Loss,-1.2957669496536255,grid,5,4
32,Generator Loss,-1.3482811450958252,grid,5,4
33,Generator Loss,-1.2779722213745117,grid,5,4
34,Generator Loss,-1.3724713325500488,grid,5,4
35,Generator Loss,-1.34039306640625,grid,5,4
36,Generator Loss,-1.3287004232406616,grid,5,4
37,Generator Loss,-1.4444193840026855,grid,5,4
38,Generator Loss,-1.4212119579315186,grid,5,4
39,Generator Loss,-1.461696743965149,grid,5,4
40,Generator Loss,-1.4548219442367554,grid,5,4
41,Generator Loss,-1.4895553588867188,grid,5,4
42,Generator Loss,-1.4395360946655273,grid,5,4
43,Generator Loss,-1.4076087474822998,grid,5,4
44,Generator Loss,-1.4878723621368408,grid,5,4
45,Generator Loss,-1.5034856796264648,grid,5,4
46,Generator Loss,-1.5024021863937378,grid,5,4
47,Generator Loss,-1.4713705778121948,grid,5,4
48,Generator Loss,-1.4852653741836548,grid,5,4
49,Generator Loss,-1.375969409942627,grid,5,4
0,Discriminator Loss,0.15412947535514832,grid,5,4
1,Discriminator Loss,-0.003419317305088043,grid,5,4
2,Discriminator Loss,0.0129365473985672,grid,5,4
3,Discriminator Loss,-0.02631804347038269,grid,5,4
4,Discriminator Loss,0.07510033249855042,grid,5,4
5,Discriminator Loss,-0.0653085708618164,grid,5,4
6,Discriminator Loss,0.1253107190132141,grid,5,4
7,Discriminator Loss,0.0710330605506897,grid,5,4
8,Discriminator Loss,-0.062018513679504395,grid,5,4
9,Discriminator Loss,-0.04515641927719116,grid,5,4
10,Discriminator Loss,0.04623299837112427,grid,5,4
11,Discriminator Loss,-0.028139591217041016,grid,5,4
12,Discriminator Loss,0.011247992515563965,grid,5,4
13,Discriminator Loss,-0.01486659049987793,grid,5,4
14,Discriminator Loss,0.04891526699066162,grid,5,4
15,Discriminator Loss,-0.09203088283538818,grid,5,4
16,Discriminator Loss,-0.057562291622161865,grid,5,4
17,Discriminator Loss,-0.0671113133430481,grid,5,4
18,Discriminator Loss,-0.12252295017242432,grid,5,4
19,Discriminator Loss,0.009653329849243164,grid,5,4
20,Discriminator Loss,-0.126334547996521,grid,5,4
21,Discriminator Loss,0.09516215324401855,grid,5,4
22,Discriminator Loss,-0.1419682502746582,grid,5,4
23,Discriminator Loss,0.009317636489868164,grid,5,4
24,Discriminator Loss,-0.12846291065216064,grid,5,4
25,Discriminator Loss,0.040903687477111816,grid,5,4
26,Discriminator Loss,-0.047867655754089355,grid,5,4
27,Discriminator Loss,-0.09184551239013672,grid,5,4
28,Discriminator Loss,-0.021595358848571777,grid,5,4
29,Discriminator Loss,0.0066231489181518555,grid,5,4
30,Discriminator Loss,-0.06856465339660645,grid,5,4
31,Discriminator Loss,-0.13300061225891113,grid,5,4
32,Discriminator Loss,-0.1353771686553955,grid,5,4
33,Discriminator Loss,0.0182267427444458,grid,5,4
34,Discriminator Loss,-0.16058731079101562,grid,5,4
35,Discriminator Loss,-0.146148681640625,grid,5,4
36,Discriminator Loss,-0.08966231346130371,grid,5,4
37,Discriminator Loss,-0.1321009397506714,grid,5,4
38,Discriminator Loss,0.008475780487060547,grid,5,4
39,Discriminator Loss,0.005261540412902832,grid,5,4
40,Discriminator Loss,-0.08378767967224121,grid,5,4
41,Discriminator Loss,-0.09499907493591309,grid,5,4
42,Discriminator Loss,0.09484291076660156,grid,5,4
43,Discriminator Loss,-0.03136801719665527,grid,5,4
44,Discriminator Loss,-0.06766629219055176,grid,5,4
45,Discriminator Loss,-0.0655142068862915,grid,5,4
46,Discriminator Loss,-0.10897517204284668,grid,5,4
47,Discriminator Loss,-0.11872339248657227,grid,5,4
48,Discriminator Loss,-0.07832539081573486,grid,5,4
49,Discriminator Loss,-0.006332278251647949,grid,5,4
0,Generator Loss,0.11289115250110626,grid,5,5
1,Generator Loss,0.1693156212568283,grid,5,5
2,Generator Loss,0.016276735812425613,grid,5,5
3,Generator Loss,-0.029761657118797302,grid,5,5
4,Generator Loss,-0.28360798954963684,grid,5,5
5,Generator Loss,-0.14446832239627838,grid,5,5
6,Generator Loss,-0.2866021692752838,grid,5,5
7,Generator Loss,-0.44635361433029175,grid,5,5
8,Generator Loss,-0.3918367028236389,grid,5,5
9,Generator Loss,-0.5233312845230103,grid,5,5
10,Generator Loss,-0.6027308106422424,grid,5,5
11,Generator Loss,-0.6733237504959106,grid,5,5
12,Generator Loss,-0.6754896640777588,grid,5,5
13,Generator Loss,-0.8021115660667419,grid,5,5
14,Generator Loss,-0.7213168144226074,grid,5,5
15,Generator Loss,-0.8999714851379395,grid,5,5
16,Generator Loss,-0.8675592541694641,grid,5,5
17,Generator Loss,-0.9376171827316284,grid,5,5
18,Generator Loss,-1.046290397644043,grid,5,5
19,Generator Loss,-0.9487144351005554,grid,5,5
20,Generator Loss,-1.0905866622924805,grid,5,5
21,Generator Loss,-1.1832365989685059,grid,5,5
