epochs,loss_type,value,data,copes,j
14,Discriminator Loss,-0.06833606958389282,gridr,5,2
15,Discriminator Loss,-0.018815696239471436,gridr,5,2
16,Discriminator Loss,-0.043342530727386475,gridr,5,2
17,Discriminator Loss,-0.08163285255432129,gridr,5,2
18,Discriminator Loss,-0.025166094303131104,gridr,5,2
19,Discriminator Loss,-0.1998395323753357,gridr,5,2
20,Discriminator Loss,0.19048291444778442,gridr,5,2
21,Discriminator Loss,-0.12897944450378418,gridr,5,2
22,Discriminator Loss,-0.0893939733505249,gridr,5,2
23,Discriminator Loss,-0.0721123218536377,gridr,5,2
24,Discriminator Loss,-0.04527401924133301,gridr,5,2
25,Discriminator Loss,-0.02854180335998535,gridr,5,2
26,Discriminator Loss,-0.06692051887512207,gridr,5,2
27,Discriminator Loss,-0.15399324893951416,gridr,5,2
28,Discriminator Loss,-0.05238962173461914,gridr,5,2
29,Discriminator Loss,-0.011533975601196289,gridr,5,2
30,Discriminator Loss,-0.27455997467041016,gridr,5,2
31,Discriminator Loss,-0.2005213499069214,gridr,5,2
32,Discriminator Loss,-0.003205537796020508,gridr,5,2
33,Discriminator Loss,-0.10021209716796875,gridr,5,2
34,Discriminator Loss,-0.11923670768737793,gridr,5,2
35,Discriminator Loss,-0.09887182712554932,gridr,5,2
36,Discriminator Loss,-0.17159509658813477,gridr,5,2
37,Discriminator Loss,-0.12318706512451172,gridr,5,2
38,Discriminator Loss,-0.21918511390686035,gridr,5,2
39,Discriminator Loss,-0.2325236201286316,gridr,5,2
40,Discriminator Loss,-0.1384219527244568,gridr,5,2
41,Discriminator Loss,-0.12576526403427124,gridr,5,2
42,Discriminator Loss,-0.24123001098632812,gridr,5,2
43,Discriminator Loss,-0.10316777229309082,gridr,5,2
44,Discriminator Loss,-0.20650380849838257,gridr,5,2
45,Discriminator Loss,-0.09881287813186646,gridr,5,2
46,Discriminator Loss,-0.2875385284423828,gridr,5,2
47,Discriminator Loss,-0.19138455390930176,gridr,5,2
48,Discriminator Loss,-0.09616702795028687,gridr,5,2
49,Discriminator Loss,-0.18126773834228516,gridr,5,2
0,Generator Loss,-0.11455754935741425,gridr,5,3
1,Generator Loss,0.14487189054489136,gridr,5,3
2,Generator Loss,-0.11348537355661392,gridr,5,3
3,Generator Loss,-0.2084551751613617,gridr,5,3
4,Generator Loss,-0.19390864670276642,gridr,5,3
5,Generator Loss,-0.2982071340084076,gridr,5,3
6,Generator Loss,-0.2677769362926483,gridr,5,3
7,Generator Loss,-0.39705702662467957,gridr,5,3
8,Generator Loss,-0.35555386543273926,gridr,5,3
9,Generator Loss,-0.4437805414199829,gridr,5,3
10,Generator Loss,-0.5943846702575684,gridr,5,3
11,Generator Loss,-0.5227688550949097,gridr,5,3
12,Generator Loss,-0.6271741390228271,gridr,5,3
13,Generator Loss,-0.6986182928085327,gridr,5,3
14,Generator Loss,-0.675565242767334,gridr,5,3
15,Generator Loss,-0.6923577189445496,gridr,5,3
16,Generator Loss,-0.7127038836479187,gridr,5,3
17,Generator Loss,-0.782511830329895,gridr,5,3
18,Generator Loss,-0.8323612809181213,gridr,5,3
19,Generator Loss,-0.8961491584777832,gridr,5,3
20,Generator Loss,-0.8625439405441284,gridr,5,3
21,Generator Loss,-0.9502903819084167,gridr,5,3
22,Generator Loss,-0.9167236089706421,gridr,5,3
23,Generator Loss,-0.9199650287628174,gridr,5,3
24,Generator Loss,-0.9932663440704346,gridr,5,3
25,Generator Loss,-1.0853545665740967,gridr,5,3
26,Generator Loss,-0.9530801177024841,gridr,5,3
27,Generator Loss,-0.9686475992202759,gridr,5,3
28,Generator Loss,-0.9878465533256531,gridr,5,3
29,Generator Loss,-1.0655817985534668,gridr,5,3
30,Generator Loss,-1.0501223802566528,gridr,5,3
31,Generator Loss,-1.0935900211334229,gridr,5,3
32,Generator Loss,-0.9999232292175293,gridr,5,3
33,Generator Loss,-0.939911961555481,gridr,5,3
34,Generator Loss,-1.0254192352294922,gridr,5,3
35,Generator Loss,-0.9943864941596985,gridr,5,3
36,Generator Loss,-0.9652011394500732,gridr,5,3
37,Generator Loss,-0.9084632396697998,gridr,5,3
38,Generator Loss,-0.9887875914573669,gridr,5,3
39,Generator Loss,-0.890959620475769,gridr,5,3
40,Generator Loss,-0.901264488697052,gridr,5,3
41,Generator Loss,-0.9097959995269775,gridr,5,3
42,Generator Loss,-0.8159507513046265,gridr,5,3
43,Generator Loss,-0.8279325366020203,gridr,5,3
44,Generator Loss,-0.6816746592521667,gridr,5,3
45,Generator Loss,-0.7106647491455078,gridr,5,3
46,Generator Loss,-0.7379951477050781,gridr,5,3
47,Generator Loss,-0.5938613414764404,gridr,5,3
48,Generator Loss,-0.6504575610160828,gridr,5,3
49,Generator Loss,-0.6479289531707764,gridr,5,3
0,Discriminator Loss,0.016148094087839127,gridr,5,3
1,Discriminator Loss,-0.10185275971889496,gridr,5,3
2,Discriminator Loss,0.12822631001472473,gridr,5,3
3,Discriminator Loss,-0.14995960891246796,gridr,5,3
4,Discriminator Loss,-0.017079636454582214,gridr,5,3
5,Discriminator Loss,0.05975554883480072,gridr,5,3
6,Discriminator Loss,-0.09987130761146545,gridr,5,3
7,Discriminator Loss,0.01744183897972107,gridr,5,3
8,Discriminator Loss,-0.024133503437042236,gridr,5,3
9,Discriminator Loss,-0.10789048671722412,gridr,5,3
10,Discriminator Loss,-0.033294856548309326,gridr,5,3
11,Discriminator Loss,-0.12684229016304016,gridr,5,3
12,Discriminator Loss,-0.0784868597984314,gridr,5,3
13,Discriminator Loss,0.10898780822753906,gridr,5,3
14,Discriminator Loss,-0.01373225450515747,gridr,5,3
15,Discriminator Loss,-0.09259414672851562,gridr,5,3
16,Discriminator Loss,-0.11925458908081055,gridr,5,3
17,Discriminator Loss,0.023808598518371582,gridr,5,3
18,Discriminator Loss,0.05727666616439819,gridr,5,3
19,Discriminator Loss,0.05793595314025879,gridr,5,3
20,Discriminator Loss,-0.04772007465362549,gridr,5,3
21,Discriminator Loss,-0.1203620433807373,gridr,5,3
22,Discriminator Loss,0.008110880851745605,gridr,5,3
23,Discriminator Loss,-0.12158644199371338,gridr,5,3
24,Discriminator Loss,-0.04657942056655884,gridr,5,3
25,Discriminator Loss,0.0010361671447753906,gridr,5,3
26,Discriminator Loss,-0.07301348447799683,gridr,5,3
27,Discriminator Loss,-0.05230510234832764,gridr,5,3
28,Discriminator Loss,-0.11553847789764404,gridr,5,3
29,Discriminator Loss,-0.12961256504058838,gridr,5,3
30,Discriminator Loss,0.0823829174041748,gridr,5,3
31,Discriminator Loss,-0.18812406063079834,gridr,5,3
32,Discriminator Loss,-0.10660183429718018,gridr,5,3
33,Discriminator Loss,-0.27975350618362427,gridr,5,3
34,Discriminator Loss,-0.09142839908599854,gridr,5,3
35,Discriminator Loss,-0.19832545518875122,gridr,5,3
36,Discriminator Loss,-0.10175102949142456,gridr,5,3
37,Discriminator Loss,-0.15944606065750122,gridr,5,3
38,Discriminator Loss,-0.011649847030639648,gridr,5,3
39,Discriminator Loss,-0.1443159580230713,gridr,5,3
40,Discriminator Loss,-0.16806411743164062,gridr,5,3
41,Discriminator Loss,-0.1516857147216797,gridr,5,3
42,Discriminator Loss,-0.1845482587814331,gridr,5,3
43,Discriminator Loss,-0.16139012575149536,gridr,5,3
44,Discriminator Loss,0.013059437274932861,gridr,5,3
45,Discriminator Loss,-0.11814409494400024,gridr,5,3
46,Discriminator Loss,-0.16210949420928955,gridr,5,3
47,Discriminator Loss,-0.177324116230011,gridr,5,3
48,Discriminator Loss,-0.22136753797531128,gridr,5,3
49,Discriminator Loss,-0.22831618785858154,gridr,5,3
0,Generator Loss,-0.36740344762802124,gridr,5,4
1,Generator Loss,-0.148221954703331,gridr,5,4
2,Generator Loss,-0.29989951848983765,gridr,5,4
3,Generator Loss,-0.29629185795783997,gridr,5,4
4,Generator Loss,-0.3862300217151642,gridr,5,4
5,Generator Loss,-0.6893598437309265,gridr,5,4
6,Generator Loss,-0.652454137802124,gridr,5,4
7,Generator Loss,-0.6242382526397705,gridr,5,4
8,Generator Loss,-0.604759931564331,gridr,5,4
9,Generator Loss,-0.6949249505996704,gridr,5,4
10,Generator Loss,-0.6183506846427917,gridr,5,4
11,Generator Loss,-0.7543103098869324,gridr,5,4
12,Generator Loss,-0.7608306407928467,gridr,5,4
13,Generator Loss,-0.710597813129425,gridr,5,4
14,Generator Loss,-0.837958812713623,gridr,5,4
15,Generator Loss,-0.7577526569366455,gridr,5,4
16,Generator Loss,-0.8789958953857422,gridr,5,4
17,Generator Loss,-0.9019250273704529,gridr,5,4
18,Generator Loss,-0.9337270259857178,gridr,5,4
19,Generator Loss,-0.9389482736587524,gridr,5,4
20,Generator Loss,-1.0310100317001343,gridr,5,4
21,Generator Loss,-0.9500448703765869,gridr,5,4
22,Generator Loss,-1.1133449077606201,gridr,5,4
23,Generator Loss,-0.9744611382484436,gridr,5,4
24,Generator Loss,-1.0605437755584717,gridr,5,4
25,Generator Loss,-1.1858912706375122,gridr,5,4
26,Generator Loss,-1.0641361474990845,gridr,5,4
27,Generator Loss,-1.1131418943405151,gridr,5,4
28,Generator Loss,-1.1462222337722778,gridr,5,4
29,Generator Loss,-1.1386033296585083,gridr,5,4
30,Generator Loss,-1.0665326118469238,gridr,5,4
31,Generator Loss,-1.1298117637634277,gridr,5,4
32,Generator Loss,-1.165205717086792,gridr,5,4
33,Generator Loss,-1.1208778619766235,gridr,5,4
34,Generator Loss,-1.085547685623169,gridr,5,4
35,Generator Loss,-1.0878006219863892,gridr,5,4
36,Generator Loss,-1.1106457710266113,gridr,5,4
37,Generator Loss,-1.0779199600219727,gridr,5,4
38,Generator Loss,-0.9059453010559082,gridr,5,4
39,Generator Loss,-0.9579611420631409,gridr,5,4
40,Generator Loss,-0.8362271785736084,gridr,5,4
41,Generator Loss,-1.0463885068893433,gridr,5,4
42,Generator Loss,-0.8216832876205444,gridr,5,4
43,Generator Loss,-0.7232813835144043,gridr,5,4
44,Generator Loss,-0.7626208662986755,gridr,5,4
45,Generator Loss,-0.6970522403717041,gridr,5,4
46,Generator Loss,-0.7164151072502136,gridr,5,4
47,Generator Loss,-0.6878476142883301,gridr,5,4
48,Generator Loss,-0.6831316947937012,gridr,5,4
49,Generator Loss,-0.687805712223053,gridr,5,4
0,Discriminator Loss,0.1703883856534958,gridr,5,4
1,Discriminator Loss,-0.11664685606956482,gridr,5,4
2,Discriminator Loss,-0.0707569420337677,gridr,5,4
3,Discriminator Loss,-0.13428926467895508,gridr,5,4
4,Discriminator Loss,0.059597134590148926,gridr,5,4
5,Discriminator Loss,0.1429702639579773,gridr,5,4
6,Discriminator Loss,-0.0666193962097168,gridr,5,4
7,Discriminator Loss,-0.00762099027633667,gridr,5,4
8,Discriminator Loss,-0.07943058013916016,gridr,5,4
9,Discriminator Loss,0.07401770353317261,gridr,5,4
10,Discriminator Loss,-0.12285560369491577,gridr,5,4
11,Discriminator Loss,0.009893298149108887,gridr,5,4
12,Discriminator Loss,-0.034661948680877686,gridr,5,4
13,Discriminator Loss,-0.06585443019866943,gridr,5,4
14,Discriminator Loss,-0.06653398275375366,gridr,5,4
15,Discriminator Loss,-0.053595900535583496,gridr,5,4
16,Discriminator Loss,-0.04814267158508301,gridr,5,4
17,Discriminator Loss,-0.09157693386077881,gridr,5,4
18,Discriminator Loss,-0.035486698150634766,gridr,5,4
19,Discriminator Loss,-0.02543461322784424,gridr,5,4
20,Discriminator Loss,0.004048705101013184,gridr,5,4
21,Discriminator Loss,0.01334989070892334,gridr,5,4
22,Discriminator Loss,-0.06693792343139648,gridr,5,4
23,Discriminator Loss,-0.1777474284172058,gridr,5,4
24,Discriminator Loss,-0.14828449487686157,gridr,5,4
25,Discriminator Loss,-0.042990922927856445,gridr,5,4
26,Discriminator Loss,0.015697717666625977,gridr,5,4
27,Discriminator Loss,-0.04784417152404785,gridr,5,4
28,Discriminator Loss,-0.1078178882598877,gridr,5,4
29,Discriminator Loss,-0.07728230953216553,gridr,5,4
30,Discriminator Loss,-0.1270759105682373,gridr,5,4
31,Discriminator Loss,-0.030591964721679688,gridr,5,4
32,Discriminator Loss,-0.11646878719329834,gridr,5,4
33,Discriminator Loss,-0.17545723915100098,gridr,5,4
34,Discriminator Loss,-0.11585533618927002,gridr,5,4
35,Discriminator Loss,-0.11930465698242188,gridr,5,4
36,Discriminator Loss,-0.0005018711090087891,gridr,5,4
37,Discriminator Loss,-0.1251736879348755,gridr,5,4
38,Discriminator Loss,-0.1711938977241516,gridr,5,4
39,Discriminator Loss,-0.17238348722457886,gridr,5,4
40,Discriminator Loss,-0.12485736608505249,gridr,5,4
41,Discriminator Loss,-0.17591345310211182,gridr,5,4
42,Discriminator Loss,-0.17105114459991455,gridr,5,4
43,Discriminator Loss,-0.17294257879257202,gridr,5,4
44,Discriminator Loss,-0.18838542699813843,gridr,5,4
45,Discriminator Loss,-0.12392830848693848,gridr,5,4
46,Discriminator Loss,-0.10682100057601929,gridr,5,4
47,Discriminator Loss,-0.08016693592071533,gridr,5,4
48,Discriminator Loss,-0.21473920345306396,gridr,5,4
49,Discriminator Loss,-0.18232768774032593,gridr,5,4
0,Generator Loss,-0.20516759157180786,gridr,5,5
