epochs,loss_type,value,data,copes,j
12,Generator Loss,0.8654677867889404,sd2011_duration_wo_missing,5,2
13,Generator Loss,0.8102471828460693,sd2011_duration_wo_missing,5,2
14,Generator Loss,0.8888261318206787,sd2011_duration_wo_missing,5,2
15,Generator Loss,0.8061755895614624,sd2011_duration_wo_missing,5,2
16,Generator Loss,0.8810700178146362,sd2011_duration_wo_missing,5,2
17,Generator Loss,0.804972767829895,sd2011_duration_wo_missing,5,2
18,Generator Loss,0.7768846750259399,sd2011_duration_wo_missing,5,2
19,Generator Loss,0.706513524055481,sd2011_duration_wo_missing,5,2
20,Generator Loss,0.7395809888839722,sd2011_duration_wo_missing,5,2
21,Generator Loss,0.5870933532714844,sd2011_duration_wo_missing,5,2
22,Generator Loss,0.7082180380821228,sd2011_duration_wo_missing,5,2
23,Generator Loss,0.618918776512146,sd2011_duration_wo_missing,5,2
24,Generator Loss,0.6098731756210327,sd2011_duration_wo_missing,5,2
0,Discriminator Loss,0.0035094115883111954,sd2011_duration_wo_missing,5,2
1,Discriminator Loss,-0.018396340310573578,sd2011_duration_wo_missing,5,2
2,Discriminator Loss,-0.035325340926647186,sd2011_duration_wo_missing,5,2
3,Discriminator Loss,-0.07468873262405396,sd2011_duration_wo_missing,5,2
4,Discriminator Loss,-0.14963670074939728,sd2011_duration_wo_missing,5,2
5,Discriminator Loss,-0.05481573939323425,sd2011_duration_wo_missing,5,2
6,Discriminator Loss,0.02331128716468811,sd2011_duration_wo_missing,5,2
7,Discriminator Loss,-0.03588902950286865,sd2011_duration_wo_missing,5,2
8,Discriminator Loss,0.048225343227386475,sd2011_duration_wo_missing,5,2
9,Discriminator Loss,-0.02527865767478943,sd2011_duration_wo_missing,5,2
10,Discriminator Loss,-0.011271268129348755,sd2011_duration_wo_missing,5,2
11,Discriminator Loss,0.04548344016075134,sd2011_duration_wo_missing,5,2
12,Discriminator Loss,0.02838560938835144,sd2011_duration_wo_missing,5,2
13,Discriminator Loss,-0.10397583246231079,sd2011_duration_wo_missing,5,2
14,Discriminator Loss,0.044879764318466187,sd2011_duration_wo_missing,5,2
15,Discriminator Loss,-0.042173564434051514,sd2011_duration_wo_missing,5,2
16,Discriminator Loss,-0.05020055174827576,sd2011_duration_wo_missing,5,2
17,Discriminator Loss,0.05209961533546448,sd2011_duration_wo_missing,5,2
18,Discriminator Loss,-0.07307326793670654,sd2011_duration_wo_missing,5,2
19,Discriminator Loss,0.056267768144607544,sd2011_duration_wo_missing,5,2
20,Discriminator Loss,0.001451343297958374,sd2011_duration_wo_missing,5,2
21,Discriminator Loss,-0.019152164459228516,sd2011_duration_wo_missing,5,2
22,Discriminator Loss,-0.0653119683265686,sd2011_duration_wo_missing,5,2
23,Discriminator Loss,0.06357097625732422,sd2011_duration_wo_missing,5,2
24,Discriminator Loss,-0.006333768367767334,sd2011_duration_wo_missing,5,2
0,Generator Loss,1.541671872138977,sd2011_duration_wo_missing,5,3
1,Generator Loss,1.4335172176361084,sd2011_duration_wo_missing,5,3
2,Generator Loss,1.595387578010559,sd2011_duration_wo_missing,5,3
3,Generator Loss,1.4085935354232788,sd2011_duration_wo_missing,5,3
4,Generator Loss,1.3014286756515503,sd2011_duration_wo_missing,5,3
5,Generator Loss,1.4415862560272217,sd2011_duration_wo_missing,5,3
6,Generator Loss,1.1552406549453735,sd2011_duration_wo_missing,5,3
7,Generator Loss,0.9188253879547119,sd2011_duration_wo_missing,5,3
8,Generator Loss,0.9995782375335693,sd2011_duration_wo_missing,5,3
9,Generator Loss,1.0010063648223877,sd2011_duration_wo_missing,5,3
10,Generator Loss,0.8879368305206299,sd2011_duration_wo_missing,5,3
11,Generator Loss,1.0305793285369873,sd2011_duration_wo_missing,5,3
12,Generator Loss,0.9480041861534119,sd2011_duration_wo_missing,5,3
13,Generator Loss,0.7725467681884766,sd2011_duration_wo_missing,5,3
14,Generator Loss,0.8865935802459717,sd2011_duration_wo_missing,5,3
15,Generator Loss,0.8064190149307251,sd2011_duration_wo_missing,5,3
16,Generator Loss,0.7908040285110474,sd2011_duration_wo_missing,5,3
17,Generator Loss,0.6883485317230225,sd2011_duration_wo_missing,5,3
18,Generator Loss,0.6244765520095825,sd2011_duration_wo_missing,5,3
19,Generator Loss,0.5644686222076416,sd2011_duration_wo_missing,5,3
20,Generator Loss,0.6660301685333252,sd2011_duration_wo_missing,5,3
21,Generator Loss,0.6260287761688232,sd2011_duration_wo_missing,5,3
22,Generator Loss,0.632728636264801,sd2011_duration_wo_missing,5,3
23,Generator Loss,0.5695335268974304,sd2011_duration_wo_missing,5,3
24,Generator Loss,0.5590562224388123,sd2011_duration_wo_missing,5,3
0,Discriminator Loss,0.004971004091203213,sd2011_duration_wo_missing,5,3
1,Discriminator Loss,0.004837241023778915,sd2011_duration_wo_missing,5,3
2,Discriminator Loss,-0.06952913850545883,sd2011_duration_wo_missing,5,3
3,Discriminator Loss,-0.053689032793045044,sd2011_duration_wo_missing,5,3
4,Discriminator Loss,-0.08813337981700897,sd2011_duration_wo_missing,5,3
5,Discriminator Loss,-0.15268370509147644,sd2011_duration_wo_missing,5,3
6,Discriminator Loss,-0.057333528995513916,sd2011_duration_wo_missing,5,3
7,Discriminator Loss,-0.010293662548065186,sd2011_duration_wo_missing,5,3
8,Discriminator Loss,0.004770249128341675,sd2011_duration_wo_missing,5,3
9,Discriminator Loss,-0.024981945753097534,sd2011_duration_wo_missing,5,3
10,Discriminator Loss,0.09524711966514587,sd2011_duration_wo_missing,5,3
11,Discriminator Loss,0.04658907651901245,sd2011_duration_wo_missing,5,3
12,Discriminator Loss,0.05476149916648865,sd2011_duration_wo_missing,5,3
13,Discriminator Loss,0.06540721654891968,sd2011_duration_wo_missing,5,3
14,Discriminator Loss,-0.034557610750198364,sd2011_duration_wo_missing,5,3
15,Discriminator Loss,-0.00887066125869751,sd2011_duration_wo_missing,5,3
16,Discriminator Loss,0.015170544385910034,sd2011_duration_wo_missing,5,3
17,Discriminator Loss,-0.07112389802932739,sd2011_duration_wo_missing,5,3
18,Discriminator Loss,0.005282759666442871,sd2011_duration_wo_missing,5,3
19,Discriminator Loss,0.04133260250091553,sd2011_duration_wo_missing,5,3
20,Discriminator Loss,0.014361977577209473,sd2011_duration_wo_missing,5,3
21,Discriminator Loss,-0.015819907188415527,sd2011_duration_wo_missing,5,3
22,Discriminator Loss,0.008396953344345093,sd2011_duration_wo_missing,5,3
23,Discriminator Loss,-0.03643020987510681,sd2011_duration_wo_missing,5,3
24,Discriminator Loss,0.08080509305000305,sd2011_duration_wo_missing,5,3
0,Generator Loss,1.634263515472412,sd2011_duration_wo_missing,5,4
1,Generator Loss,1.4198414087295532,sd2011_duration_wo_missing,5,4
2,Generator Loss,1.4195882081985474,sd2011_duration_wo_missing,5,4
3,Generator Loss,1.2378473281860352,sd2011_duration_wo_missing,5,4
4,Generator Loss,1.2704946994781494,sd2011_duration_wo_missing,5,4
5,Generator Loss,1.0429680347442627,sd2011_duration_wo_missing,5,4
6,Generator Loss,1.1551238298416138,sd2011_duration_wo_missing,5,4
7,Generator Loss,1.1124472618103027,sd2011_duration_wo_missing,5,4
8,Generator Loss,1.0072827339172363,sd2011_duration_wo_missing,5,4
9,Generator Loss,1.0269160270690918,sd2011_duration_wo_missing,5,4
10,Generator Loss,0.9868185520172119,sd2011_duration_wo_missing,5,4
11,Generator Loss,0.8973898887634277,sd2011_duration_wo_missing,5,4
12,Generator Loss,0.7051959037780762,sd2011_duration_wo_missing,5,4
13,Generator Loss,0.777224063873291,sd2011_duration_wo_missing,5,4
14,Generator Loss,0.7501746416091919,sd2011_duration_wo_missing,5,4
15,Generator Loss,0.7070915699005127,sd2011_duration_wo_missing,5,4
16,Generator Loss,0.7066516876220703,sd2011_duration_wo_missing,5,4
17,Generator Loss,0.6566207408905029,sd2011_duration_wo_missing,5,4
18,Generator Loss,0.5306458473205566,sd2011_duration_wo_missing,5,4
19,Generator Loss,0.5443069338798523,sd2011_duration_wo_missing,5,4
20,Generator Loss,0.4606357216835022,sd2011_duration_wo_missing,5,4
21,Generator Loss,0.574979305267334,sd2011_duration_wo_missing,5,4
22,Generator Loss,0.4615808129310608,sd2011_duration_wo_missing,5,4
23,Generator Loss,0.5022182464599609,sd2011_duration_wo_missing,5,4
24,Generator Loss,0.5448805093765259,sd2011_duration_wo_missing,5,4
0,Discriminator Loss,-0.008402498438954353,sd2011_duration_wo_missing,5,4
1,Discriminator Loss,-0.07650910317897797,sd2011_duration_wo_missing,5,4
2,Discriminator Loss,-0.024568945169448853,sd2011_duration_wo_missing,5,4
3,Discriminator Loss,-0.15043538808822632,sd2011_duration_wo_missing,5,4
4,Discriminator Loss,-0.08774185180664062,sd2011_duration_wo_missing,5,4
5,Discriminator Loss,0.0034984946250915527,sd2011_duration_wo_missing,5,4
6,Discriminator Loss,-0.01885700225830078,sd2011_duration_wo_missing,5,4
7,Discriminator Loss,-0.0008037984371185303,sd2011_duration_wo_missing,5,4
8,Discriminator Loss,-0.007612675428390503,sd2011_duration_wo_missing,5,4
9,Discriminator Loss,-0.1338198184967041,sd2011_duration_wo_missing,5,4
10,Discriminator Loss,-0.008750319480895996,sd2011_duration_wo_missing,5,4
11,Discriminator Loss,-0.010032683610916138,sd2011_duration_wo_missing,5,4
12,Discriminator Loss,0.015665143728256226,sd2011_duration_wo_missing,5,4
13,Discriminator Loss,0.026654869318008423,sd2011_duration_wo_missing,5,4
14,Discriminator Loss,-0.02721080183982849,sd2011_duration_wo_missing,5,4
15,Discriminator Loss,0.014780640602111816,sd2011_duration_wo_missing,5,4
16,Discriminator Loss,0.0023779869079589844,sd2011_duration_wo_missing,5,4
17,Discriminator Loss,0.025941163301467896,sd2011_duration_wo_missing,5,4
18,Discriminator Loss,-0.04958903789520264,sd2011_duration_wo_missing,5,4
19,Discriminator Loss,0.05710768699645996,sd2011_duration_wo_missing,5,4
20,Discriminator Loss,0.010090827941894531,sd2011_duration_wo_missing,5,4
21,Discriminator Loss,-0.10570302605628967,sd2011_duration_wo_missing,5,4
22,Discriminator Loss,0.04743283987045288,sd2011_duration_wo_missing,5,4
23,Discriminator Loss,0.03985393047332764,sd2011_duration_wo_missing,5,4
24,Discriminator Loss,-0.0012010931968688965,sd2011_duration_wo_missing,5,4
0,Generator Loss,1.7474584579467773,sd2011_duration_wo_missing,5,5
1,Generator Loss,1.788155436515808,sd2011_duration_wo_missing,5,5
2,Generator Loss,1.5235272645950317,sd2011_duration_wo_missing,5,5
3,Generator Loss,1.7032321691513062,sd2011_duration_wo_missing,5,5
4,Generator Loss,1.759884238243103,sd2011_duration_wo_missing,5,5
5,Generator Loss,1.7016016244888306,sd2011_duration_wo_missing,5,5
6,Generator Loss,1.5573490858078003,sd2011_duration_wo_missing,5,5
7,Generator Loss,1.4916480779647827,sd2011_duration_wo_missing,5,5
8,Generator Loss,1.5575064420700073,sd2011_duration_wo_missing,5,5
9,Generator Loss,1.280413031578064,sd2011_duration_wo_missing,5,5
10,Generator Loss,1.4124282598495483,sd2011_duration_wo_missing,5,5
11,Generator Loss,1.410299301147461,sd2011_duration_wo_missing,5,5
12,Generator Loss,1.2766972780227661,sd2011_duration_wo_missing,5,5
13,Generator Loss,1.2207560539245605,sd2011_duration_wo_missing,5,5
14,Generator Loss,1.1964268684387207,sd2011_duration_wo_missing,5,5
15,Generator Loss,1.120613932609558,sd2011_duration_wo_missing,5,5
16,Generator Loss,1.178530216217041,sd2011_duration_wo_missing,5,5
17,Generator Loss,1.3329451084136963,sd2011_duration_wo_missing,5,5
18,Generator Loss,1.1437017917633057,sd2011_duration_wo_missing,5,5
19,Generator Loss,1.0231473445892334,sd2011_duration_wo_missing,5,5
20,Generator Loss,0.9473433494567871,sd2011_duration_wo_missing,5,5
21,Generator Loss,0.9841941595077515,sd2011_duration_wo_missing,5,5
22,Generator Loss,0.9133186936378479,sd2011_duration_wo_missing,5,5
23,Generator Loss,1.026365876197815,sd2011_duration_wo_missing,5,5
24,Generator Loss,0.8873583078384399,sd2011_duration_wo_missing,5,5
0,Discriminator Loss,0.0005712360143661499,sd2011_duration_wo_missing,5,5
1,Discriminator Loss,-0.04829604923725128,sd2011_duration_wo_missing,5,5
2,Discriminator Loss,-0.08953511714935303,sd2011_duration_wo_missing,5,5
3,Discriminator Loss,-0.03719864785671234,sd2011_duration_wo_missing,5,5
4,Discriminator Loss,-0.10488546639680862,sd2011_duration_wo_missing,5,5
5,Discriminator Loss,-0.1017213761806488,sd2011_duration_wo_missing,5,5
6,Discriminator Loss,-0.03772299364209175,sd2011_duration_wo_missing,5,5
7,Discriminator Loss,-0.026975587010383606,sd2011_duration_wo_missing,5,5
8,Discriminator Loss,-0.054926998913288116,sd2011_duration_wo_missing,5,5
9,Discriminator Loss,0.12966737151145935,sd2011_duration_wo_missing,5,5
10,Discriminator Loss,0.0427493080496788,sd2011_duration_wo_missing,5,5
11,Discriminator Loss,-0.0014201514422893524,sd2011_duration_wo_missing,5,5
12,Discriminator Loss,0.0395590141415596,sd2011_duration_wo_missing,5,5
13,Discriminator Loss,0.024845676496624947,sd2011_duration_wo_missing,5,5
14,Discriminator Loss,-0.04890821501612663,sd2011_duration_wo_missing,5,5
15,Discriminator Loss,0.014844346791505814,sd2011_duration_wo_missing,5,5
16,Discriminator Loss,0.0026243869215250015,sd2011_duration_wo_missing,5,5
17,Discriminator Loss,-0.07356546074151993,sd2011_duration_wo_missing,5,5
18,Discriminator Loss,0.060261934995651245,sd2011_duration_wo_missing,5,5
19,Discriminator Loss,-0.0852886289358139,sd2011_duration_wo_missing,5,5
20,Discriminator Loss,-0.06017255038022995,sd2011_duration_wo_missing,5,5
21,Discriminator Loss,0.10754545032978058,sd2011_duration_wo_missing,5,5
22,Discriminator Loss,-0.0412101224064827,sd2011_duration_wo_missing,5,5
23,Discriminator Loss,0.052251238375902176,sd2011_duration_wo_missing,5,5
24,Discriminator Loss,0.04487676918506622,sd2011_duration_wo_missing,5,5
0,Generator Loss,1.3890498876571655,sd2011_duration_wo_missing,5,1
1,Generator Loss,1.390106439590454,sd2011_duration_wo_missing,5,1
2,Generator Loss,1.1903021335601807,sd2011_duration_wo_missing,5,1
3,Generator Loss,1.190209984779358,sd2011_duration_wo_missing,5,1
4,Generator Loss,1.067739725112915,sd2011_duration_wo_missing,5,1
5,Generator Loss,1.0876723527908325,sd2011_duration_wo_missing,5,1
6,Generator Loss,0.8989514112472534,sd2011_duration_wo_missing,5,1
7,Generator Loss,0.8738453388214111,sd2011_duration_wo_missing,5,1
8,Generator Loss,0.8209224343299866,sd2011_duration_wo_missing,5,1
9,Generator Loss,0.87615567445755,sd2011_duration_wo_missing,5,1
10,Generator Loss,0.7175746560096741,sd2011_duration_wo_missing,5,1
11,Generator Loss,0.7988266944885254,sd2011_duration_wo_missing,5,1
12,Generator Loss,0.6931626200675964,sd2011_duration_wo_missing,5,1
13,Generator Loss,0.6226436495780945,sd2011_duration_wo_missing,5,1
14,Generator Loss,0.5970653891563416,sd2011_duration_wo_missing,5,1
15,Generator Loss,0.5743144750595093,sd2011_duration_wo_missing,5,1
16,Generator Loss,0.6316819190979004,sd2011_duration_wo_missing,5,1
17,Generator Loss,0.4481445550918579,sd2011_duration_wo_missing,5,1
18,Generator Loss,0.433843731880188,sd2011_duration_wo_missing,5,1
19,Generator Loss,0.5765530467033386,sd2011_duration_wo_missing,5,1
20,Generator Loss,0.19192814826965332,sd2011_duration_wo_missing,5,1
21,Generator Loss,0.35577815771102905,sd2011_duration_wo_missing,5,1
22,Generator Loss,0.34926140308380127,sd2011_duration_wo_missing,5,1
23,Generator Loss,0.29521292448043823,sd2011_duration_wo_missing,5,1
24,Generator Loss,0.2321576476097107,sd2011_duration_wo_missing,5,1
25,Generator Loss,0.2562539577484131,sd2011_duration_wo_missing,5,1
26,Generator Loss,0.1023709774017334,sd2011_duration_wo_missing,5,1
27,Generator Loss,0.1431981325149536,sd2011_duration_wo_missing,5,1
28,Generator Loss,0.2432037591934204,sd2011_duration_wo_missing,5,1
29,Generator Loss,0.17907220125198364,sd2011_duration_wo_missing,5,1
30,Generator Loss,0.18665075302124023,sd2011_duration_wo_missing,5,1
31,Generator Loss,0.04711174964904785,sd2011_duration_wo_missing,5,1
32,Generator Loss,0.17390549182891846,sd2011_duration_wo_missing,5,1
33,Generator Loss,0.009888708591461182,sd2011_duration_wo_missing,5,1
34,Generator Loss,0.16460490226745605,sd2011_duration_wo_missing,5,1
35,Generator Loss,0.07842153310775757,sd2011_duration_wo_missing,5,1
36,Generator Loss,-0.09922260046005249,sd2011_duration_wo_missing,5,1
37,Generator Loss,-0.12051498889923096,sd2011_duration_wo_missing,5,1
38,Generator Loss,-0.1663907766342163,sd2011_duration_wo_missing,5,1
39,Generator Loss,-0.06961148977279663,sd2011_duration_wo_missing,5,1
40,Generator Loss,-0.1498839259147644,sd2011_duration_wo_missing,5,1
41,Generator Loss,-0.2081894874572754,sd2011_duration_wo_missing,5,1
42,Generator Loss,-0.24311020970344543,sd2011_duration_wo_missing,5,1
43,Generator Loss,-0.28153976798057556,sd2011_duration_wo_missing,5,1
44,Generator Loss,-0.22948789596557617,sd2011_duration_wo_missing,5,1
45,Generator Loss,-0.3857440948486328,sd2011_duration_wo_missing,5,1
46,Generator Loss,-0.38892862200737,sd2011_duration_wo_missing,5,1
47,Generator Loss,-0.4645136892795563,sd2011_duration_wo_missing,5,1
48,Generator Loss,-0.46702879667282104,sd2011_duration_wo_missing,5,1
49,Generator Loss,-0.4060019552707672,sd2011_duration_wo_missing,5,1
0,Discriminator Loss,-0.034882739186286926,sd2011_duration_wo_missing,5,1
1,Discriminator Loss,-0.0904977023601532,sd2011_duration_wo_missing,5,1
2,Discriminator Loss,-0.0482729971408844,sd2011_duration_wo_missing,5,1
3,Discriminator Loss,-0.05616924166679382,sd2011_duration_wo_missing,5,1
4,Discriminator Loss,-0.05639815330505371,sd2011_duration_wo_missing,5,1
5,Discriminator Loss,-0.05312412977218628,sd2011_duration_wo_missing,5,1
6,Discriminator Loss,-0.040986567735672,sd2011_duration_wo_missing,5,1
7,Discriminator Loss,0.025786280632019043,sd2011_duration_wo_missing,5,1
8,Discriminator Loss,0.004179120063781738,sd2011_duration_wo_missing,5,1
9,Discriminator Loss,0.04889589548110962,sd2011_duration_wo_missing,5,1
10,Discriminator Loss,-0.05309557914733887,sd2011_duration_wo_missing,5,1
11,Discriminator Loss,0.020625293254852295,sd2011_duration_wo_missing,5,1
12,Discriminator Loss,0.0020179152488708496,sd2011_duration_wo_missing,5,1
13,Discriminator Loss,0.021615564823150635,sd2011_duration_wo_missing,5,1
14,Discriminator Loss,-0.03671908378601074,sd2011_duration_wo_missing,5,1
15,Discriminator Loss,0.04217362403869629,sd2011_duration_wo_missing,5,1
16,Discriminator Loss,-0.0971536636352539,sd2011_duration_wo_missing,5,1
17,Discriminator Loss,0.03414285182952881,sd2011_duration_wo_missing,5,1
18,Discriminator Loss,0.029800593852996826,sd2011_duration_wo_missing,5,1
19,Discriminator Loss,-0.10660916566848755,sd2011_duration_wo_missing,5,1
20,Discriminator Loss,0.06222081184387207,sd2011_duration_wo_missing,5,1
21,Discriminator Loss,-0.009856939315795898,sd2011_duration_wo_missing,5,1
22,Discriminator Loss,-0.10282742977142334,sd2011_duration_wo_missing,5,1
23,Discriminator Loss,0.028938770294189453,sd2011_duration_wo_missing,5,1
24,Discriminator Loss,0.018279671669006348,sd2011_duration_wo_missing,5,1
25,Discriminator Loss,-0.04798668622970581,sd2011_duration_wo_missing,5,1
26,Discriminator Loss,-0.038855552673339844,sd2011_duration_wo_missing,5,1
27,Discriminator Loss,-0.006495535373687744,sd2011_duration_wo_missing,5,1
28,Discriminator Loss,-0.05920618772506714,sd2011_duration_wo_missing,5,1
29,Discriminator Loss,-0.021382629871368408,sd2011_duration_wo_missing,5,1
30,Discriminator Loss,-0.0372467041015625,sd2011_duration_wo_missing,5,1
31,Discriminator Loss,-0.07885479927062988,sd2011_duration_wo_missing,5,1
32,Discriminator Loss,0.022853553295135498,sd2011_duration_wo_missing,5,1
33,Discriminator Loss,0.007875561714172363,sd2011_duration_wo_missing,5,1
34,Discriminator Loss,-0.06699180603027344,sd2011_duration_wo_missing,5,1
35,Discriminator Loss,0.11236989498138428,sd2011_duration_wo_missing,5,1
36,Discriminator Loss,-0.05057668685913086,sd2011_duration_wo_missing,5,1
37,Discriminator Loss,-0.04501861333847046,sd2011_duration_wo_missing,5,1
38,Discriminator Loss,0.007071733474731445,sd2011_duration_wo_missing,5,1
39,Discriminator Loss,0.0025510787963867188,sd2011_duration_wo_missing,5,1
40,Discriminator Loss,-0.016025245189666748,sd2011_duration_wo_missing,5,1
41,Discriminator Loss,0.11060887575149536,sd2011_duration_wo_missing,5,1
42,Discriminator Loss,-0.015527427196502686,sd2011_duration_wo_missing,5,1
43,Discriminator Loss,-0.058728039264678955,sd2011_duration_wo_missing,5,1
44,Discriminator Loss,-0.058527469635009766,sd2011_duration_wo_missing,5,1
45,Discriminator Loss,-0.09106016159057617,sd2011_duration_wo_missing,5,1
46,Discriminator Loss,0.09303879737854004,sd2011_duration_wo_missing,5,1
47,Discriminator Loss,-0.09779739379882812,sd2011_duration_wo_missing,5,1
48,Discriminator Loss,0.015636682510375977,sd2011_duration_wo_missing,5,1
49,Discriminator Loss,-0.04578864574432373,sd2011_duration_wo_missing,5,1
0,Generator Loss,1.5027518272399902,sd2011_duration_wo_missing,5,2
1,Generator Loss,1.5798803567886353,sd2011_duration_wo_missing,5,2
2,Generator Loss,1.4669536352157593,sd2011_duration_wo_missing,5,2
3,Generator Loss,1.4928902387619019,sd2011_duration_wo_missing,5,2
4,Generator Loss,1.271868348121643,sd2011_duration_wo_missing,5,2
5,Generator Loss,1.3802014589309692,sd2011_duration_wo_missing,5,2
6,Generator Loss,1.1842103004455566,sd2011_duration_wo_missing,5,2
7,Generator Loss,1.1447086334228516,sd2011_duration_wo_missing,5,2
8,Generator Loss,1.161524772644043,sd2011_duration_wo_missing,5,2
9,Generator Loss,1.046136736869812,sd2011_duration_wo_missing,5,2
10,Generator Loss,1.1570597887039185,sd2011_duration_wo_missing,5,2
11,Generator Loss,1.210947036743164,sd2011_duration_wo_missing,5,2
12,Generator Loss,1.007983922958374,sd2011_duration_wo_missing,5,2
13,Generator Loss,1.0460777282714844,sd2011_duration_wo_missing,5,2
14,Generator Loss,0.738326907157898,sd2011_duration_wo_missing,5,2
15,Generator Loss,0.7723084092140198,sd2011_duration_wo_missing,5,2
16,Generator Loss,0.6964083909988403,sd2011_duration_wo_missing,5,2
17,Generator Loss,0.6357866525650024,sd2011_duration_wo_missing,5,2
18,Generator Loss,0.8218072056770325,sd2011_duration_wo_missing,5,2
19,Generator Loss,0.7430397272109985,sd2011_duration_wo_missing,5,2
20,Generator Loss,0.8410748839378357,sd2011_duration_wo_missing,5,2
21,Generator Loss,0.8496800065040588,sd2011_duration_wo_missing,5,2
22,Generator Loss,0.8266198635101318,sd2011_duration_wo_missing,5,2
23,Generator Loss,0.6494288444519043,sd2011_duration_wo_missing,5,2
24,Generator Loss,0.738404393196106,sd2011_duration_wo_missing,5,2
