"age","unempdur","income","mmarr","ymarr","msepdiv","ysepdiv","depress","nofriend","nociga","height","weight"
74,0,1500,10,1977,NA,NA,2,3,NA,173,76
52,NA,2000,12,1979,NA,NA,7,3,NA,162,75
25,NA,NA,NA,NA,NA,NA,3,0,NA,186,80
77,24,940,10,1958,NA,NA,16,10,NA,180,75
20,0,NA,NA,NA,NA,NA,3,4,10,157,60
40,NA,1890,NA,1990,NA,NA,0,2,10,178,82
31,NA,1050,7,2004,9,2009,4,5,20,155,63
64,24,1600,4,1986,NA,NA,8,6,NA,165,70
30,0,1600,NA,NA,NA,NA,0,2,NA,169,60
27,0,1400,NA,NA,NA,NA,0,1,NA,170,62
24,24,NA,NA,NA,NA,NA,0,10,NA,190,80
83,NA,1600,NA,1958,NA,NA,9,3,NA,166,68
21,NA,NA,NA,NA,NA,NA,0,2,NA,160,60
37,NA,NA,3,1995,NA,NA,1,5,NA,164,60
80,24,1200,10,1951,NA,NA,12,2,NA,150,80
29,0,2300,9,2008,NA,NA,3,10,NA,196,101
48,0,1700,8,1987,NA,NA,1,10,NA,180,85
57,NA,NA,1,1978,NA,NA,3,10,NA,158,57
57,0,3000,8,1975,NA,NA,5,10,NA,178,90
55,0,2000,4,1978,NA,NA,3,5,20,176,90
75,0,901,4,1960,NA,NA,8,5,NA,147,67
81,24,1040,11,1955,NA,NA,13,15,NA,160,82
64,0,750,10,1976,NA,NA,9,4,NA,156,70
19,NA,NA,NA,NA,NA,NA,3,3,NA,171,48
30,0,3500,12,2001,NA,NA,1,2,NA,178,85
58,0,1200,10,1975,NA,1998,10,3,NA,158,72
20,NA,NA,NA,NA,NA,NA,1,4,NA,168,63
55,24,NA,4,1980,NA,NA,1,5,NA,156,75
75,0,953,11,1955,4,1980,14,2,NA,150,82
58,NA,680,8,1972,NA,NA,8,1,NA,155,100
45,0,1000,4,1991,NA,NA,5,4,NA,162,64
43,24,3000,6,1990,NA,NA,15,0,20,166,66
56,24,100,6,1985,10,1997,9,1,20,172,55
39,6,1100,NA,NA,NA,NA,4,5,10,182,84
38,0,1000,9,1991,NA,NA,0,2,5,164,70
44,0,2000,12,1988,NA,NA,1,2,NA,164,63
62,0,3500,11,1973,NA,NA,11,0,NA,179,79
42,NA,2000,NA,NA,NA,NA,1,2,25,176,80
26,NA,NA,NA,NA,NA,NA,3,50,NA,180,90
67,0,1880,8,1968,NA,NA,3,8,NA,158,65
30,NA,2420,6,2007,NA,NA,1,10,15,165,60
39,NA,3000,5,1992,NA,NA,0,5,NA,180,90
70,0,1448,NA,NA,NA,NA,1,5,5,168,74
55,0,2400,2,1977,3,2010,7,1,NA,170,75
48,0,1200,9,1984,NA,NA,6,3,15,164,58
35,0,15000,9,2006,NA,NA,3,1,NA,177,74
78,24,NA,NA,NA,NA,NA,NA,0,NA,158,65
46,NA,3500,10,1985,NA,NA,0,5,NA,172,80
50,0,560,NA,NA,NA,NA,8,2,20,190,80
44,0,300,8,1990,NA,NA,5,4,NA,169,104
18,NA,NA,NA,NA,NA,NA,3,3,NA,171,54
32,0,NA,9,2007,NA,NA,4,4,7,165,80
56,NA,1700,7,1974,NA,NA,3,10,NA,176,88
62,0,750,9,1970,NA,NA,9,5,20,167,70
29,0,1300,4,1999,NA,NA,0,20,10,170,95
39,0,900,1,1991,8,2005,3,3,NA,160,86
56,0,1500,9,1978,NA,NA,4,20,20,176,70
61,24,1800,10,1971,NA,NA,1,15,NA,164,83
61,0,800,10,1977,NA,NA,2,15,NA,162,58
86,24,800,6,1945,12,2007,10,40,NA,150,50
52,0,1500,10,1990,NA,NA,0,5,NA,170,73
51,24,520,6,1988,NA,NA,6,2,10,170,80
24,NA,NA,NA,NA,NA,NA,0,3,NA,180,76
54,4,7000,8,1980,NA,NA,11,20,30,182,100
75,0,1700,4,1959,NA,NA,5,2,NA,168,83
70,0,1050,5,1965,NA,NA,9,10,NA,154,80
40,NA,1400,5,1992,NA,NA,4,33,NA,164,60
30,NA,1500,9,2005,NA,NA,0,6,20,176,80
35,0,2000,4,2006,NA,NA,2,11,NA,172,80
50,NA,3000,6,1988,NA,NA,5,4,NA,173,77
19,0,NA,NA,NA,NA,NA,0,17,NA,185,70
43,NA,1700,8,1990,NA,NA,6,5,NA,162,80
41,NA,2100,NA,NA,NA,NA,3,21,NA,168,50
55,0,1300,11,1983,NA,NA,0,3,NA,165,84
43,0,1000,8,1989,1,2009,8,5,NA,164,82
51,0,2500,9,1980,NA,NA,1,10,20,180,83
76,NA,800,11,1958,NA,NA,7,5,NA,158,62
36,NA,1000,9,1999,NA,NA,0,4,1,165,70
29,5,500,9,2004,NA,NA,1,10,NA,168,70
55,18,NA,12,1978,NA,NA,9,2,NA,156,73
27,NA,1900,NA,NA,NA,NA,0,6,NA,179,77
27,NA,NA,4,2007,NA,NA,8,4,NA,162,63
50,6,1500,3,1979,NA,1990,3,4,20,156,96
24,NA,1000,NA,NA,NA,NA,0,10,NA,170,65
63,0,1500,8,1971,NA,NA,13,3,20,150,50
30,NA,1400,NA,NA,NA,NA,2,5,NA,175,80
59,24,1392,1,1979,NA,NA,8,3,NA,158,85
25,4,1500,NA,NA,NA,NA,4,7,NA,168,61
55,0,2300,8,1978,NA,NA,6,4,NA,156,89
44,0,1600,10,1992,NA,NA,1,4,10,170,80
56,NA,1000,8,1974,NA,NA,5,6,NA,160,75
48,0,1500,8,1989,NA,NA,4,3,7,160,63
24,NA,1000,6,2008,NA,NA,0,2,NA,170,54
24,2,1800,NA,NA,NA,NA,3,10,NA,170,80
46,NA,1500,6,1989,NA,NA,3,3,NA,168,97
36,0,1500,NA,NA,NA,NA,0,30,NA,160,56
18,NA,NA,NA,NA,NA,NA,0,2,NA,189,69
27,0,1076,8,2009,NA,NA,0,1,20,180,80
19,0,NA,NA,NA,NA,NA,3,8,NA,164,80
34,0,8255,8,2009,NA,NA,0,12,NA,166,52
53,NA,1200,2,1979,NA,NA,9,4,NA,164,73
66,0,3000,9,1972,NA,NA,1,2,NA,175,84
62,24,1000,12,1969,NA,NA,7,10,NA,170,78
51,0,800,6,1983,NA,NA,3,2,NA,156,53
76,NA,1100,6,1955,6,2004,10,2,NA,160,65
38,NA,800,9,1994,NA,NA,2,8,20,187,80
37,NA,4200,6,1997,NA,2009,0,6,NA,164,60
38,NA,600,6,1996,NA,NA,0,0,40,176,86
52,24,NA,NA,NA,NA,NA,1,5,20,163,67
56,24,NA,11,1979,NA,NA,0,3,10,152,56
57,24,860,10,1975,NA,NA,2,0,NA,175,75
43,0,2300,4,1990,NA,NA,4,8,NA,160,60
23,0,NA,NA,NA,NA,NA,0,20,NA,181,85
65,NA,4200,6,1966,8,2007,2,10,NA,165,72
50,NA,2000,6,1982,NA,NA,4,10,20,170,70
35,4,600,10,1997,NA,NA,1,3,10,180,96
63,0,660,10,1966,NA,NA,14,4,NA,152,62
47,NA,NA,10,1990,NA,NA,0,2,NA,176,92
60,24,1300,3,1986,NA,NA,1,5,NA,153,51
17,NA,NA,NA,NA,NA,NA,6,3,NA,164,55
50,0,1000,7,1980,NA,NA,3,10,NA,155,77
81,24,1480,6,1956,10,1978,12,20,NA,153,58
39,24,NA,7,1993,NA,NA,2,20,NA,168,53
69,0,960,4,1964,NA,NA,9,12,NA,170,76
33,1,1400,6,1999,NA,NA,0,4,NA,165,53
41,0,NA,9,2002,NA,NA,0,4,NA,173,80
21,NA,1200,NA,NA,NA,NA,11,2,NA,178,50
61,0,3200,10,1973,NA,NA,0,6,NA,182,92
76,NA,1200,10,1954,NA,NA,12,1,NA,176,72
54,0,NA,6,1977,NA,NA,5,10,NA,164,75
42,0,497,NA,NA,NA,NA,10,5,NA,182,75
36,8,NA,3,2000,NA,NA,3,5,15,167,56
42,0,NA,NA,1998,NA,NA,3,2,NA,176,98
59,0,690,7,1975,5,2000,16,NA,15,164,93
74,24,1000,4,1961,NA,NA,10,10,NA,160,78
62,0,1900,2,1972,NA,NA,15,12,NA,185,115
72,0,1120,9,1962,NA,NA,16,1,NA,163,68
24,0,1800,8,2010,NA,NA,6,6,NA,176,85
47,24,1700,8,1988,1,2011,13,3,NA,164,65
57,NA,1600,1,1974,5,1980,1,1,20,180,80
53,0,2500,6,1979,NA,NA,4,2,NA,178,100
79,NA,1000,2,1954,8,2001,10,3,NA,158,58
47,NA,1800,4,1984,4,1994,4,1,15,160,58
25,0,NA,11,2006,NA,NA,5,2,NA,166,60
27,0,NA,7,2007,NA,NA,0,2,NA,183,60
36,0,4000,NA,NA,NA,NA,0,2,20,175,81
45,0,1400,8,1987,NA,NA,2,5,NA,163,57
55,0,3000,7,1979,NA,NA,0,6,NA,180,80
55,NA,1720,12,1980,NA,NA,3,12,NA,174,87
80,0,1100,12,1957,NA,NA,10,5,NA,180,80
54,NA,1000,7,1977,NA,NA,4,3,NA,163,98
22,NA,NA,NA,NA,NA,NA,0,8,NA,171,54
34,24,NA,10,1995,NA,NA,6,4,NA,163,80
39,0,5000,9,2000,NA,NA,1,8,1,189,145
61,0,1300,4,1970,NA,NA,4,10,NA,162,68
36,NA,1500,8,1997,NA,NA,0,NA,NA,164,57
52,NA,1800,4,1983,6,2000,2,10,NA,162,65
63,NA,2000,6,1977,NA,NA,5,7,NA,162,60
42,NA,780,NA,NA,NA,NA,5,2,6,183,132
65,NA,1300,2,1970,NA,NA,3,6,NA,180,85
92,NA,850,2,1942,1,1999,15,6,NA,170,68
52,0,NA,1,1981,NA,NA,3,1,10,158,45
45,0,2500,4,1988,NA,NA,8,7,NA,184,103
18,0,NA,NA,NA,NA,NA,4,5,NA,160,55
22,NA,NA,NA,NA,NA,NA,4,3,10,177,59
38,0,2200,8,2000,NA,NA,2,20,NA,176,75
57,0,700,10,1981,NA,NA,2,5,NA,170,95
42,NA,NA,11,1994,NA,NA,6,3,NA,189,105
25,6,750,8,2007,NA,NA,0,5,NA,156,56
24,NA,NA,NA,NA,NA,NA,0,10,NA,164,59
74,0,1070,7,1957,11,2006,9,5,NA,160,80
30,24,NA,11,2004,NA,NA,0,2,NA,172,75
64,0,1500,12,1977,NA,NA,4,5,NA,175,72
57,NA,NA,11,1973,NA,NA,9,4,NA,166,75
64,NA,1260,NA,NA,NA,NA,5,15,NA,160,80
24,0,1050,NA,NA,NA,NA,0,3,NA,171,59
24,NA,1500,NA,NA,NA,NA,0,4,NA,187,70
19,NA,NA,NA,NA,NA,NA,0,15,NA,180,65
34,0,NA,9,2004,NA,NA,0,8,NA,177,62
78,NA,NA,12,1954,NA,NA,13,10,NA,162,70
55,0,2000,8,1977,NA,NA,2,10,NA,172,99
42,0,3000,9,1988,NA,NA,0,4,20,180,80
43,24,NA,NA,NA,NA,NA,6,0,NA,170,80
75,0,1500,4,1959,NA,NA,6,2,NA,158,68
73,0,1200,9,1957,2,2001,6,5,NA,158,70
47,0,2000,7,1988,9,1996,3,2,20,169,60
64,0,2000,8,1971,NA,NA,1,6,NA,170,71
69,NA,1200,7,1964,8,2001,7,5,NA,165,66
57,0,360,6,1980,NA,NA,9,4,NA,164,76
65,NA,2700,2,1969,NA,NA,8,2,NA,173,82
81,24,1400,10,1956,NA,NA,6,10,NA,162,62
50,NA,1280,5,1982,NA,NA,4,10,NA,168,85
35,0,3500,6,2001,NA,NA,0,5,NA,170,70
54,0,1600,6,1977,NA,NA,1,6,10,167,55
38,0,NA,7,1999,NA,NA,2,0,20,160,45
37,0,2200,6,1998,NA,NA,6,5,NA,160,72
30,3,1800,NA,NA,NA,NA,10,4,NA,178,82
58,0,900,6,1973,NA,NA,8,20,NA,164,84
60,NA,1000,10,1974,NA,NA,3,10,NA,178,95
84,24,2121,8,1960,5,2001,15,8,NA,170,75
56,NA,1000,10,1984,NA,NA,5,10,20,172,72
57,0,NA,4,1985,NA,NA,3,6,NA,158,68
52,NA,NA,7,1985,NA,NA,3,8,NA,170,75
35,24,NA,9,2000,NA,NA,2,10,NA,168,78
62,0,NA,4,1968,NA,NA,11,0,NA,176,69
63,0,500,NA,NA,NA,NA,13,2,NA,165,64
38,24,NA,6,1994,NA,NA,2,10,NA,170,70
50,NA,NA,3,NA,NA,NA,9,1,6,169,70
26,0,NA,NA,NA,NA,NA,0,6,20,195,85
42,NA,600,10,1988,4,2008,5,3,10,150,60
21,9,NA,NA,NA,NA,NA,0,4,NA,180,87
46,0,2000,4,1991,NA,NA,1,10,20,171,70
63,0,4000,10,1972,NA,NA,5,12,NA,174,102
60,NA,700,5,1969,NA,NA,9,5,NA,160,60
29,NA,2000,NA,NA,NA,NA,14,7,NA,167,59
52,0,250,4,1982,NA,NA,7,4,10,160,62
73,24,2050,NA,1962,NA,NA,6,0,NA,159,50
48,NA,NA,5,1982,NA,NA,6,14,NA,182,95
20,5,1000,NA,NA,NA,NA,6,4,NA,165,77
25,12,NA,NA,NA,NA,NA,3,2,NA,176,108
56,6,1100,NA,NA,NA,NA,8,2,NA,156,58
41,0,1200,8,1991,NA,NA,0,14,10,162,75
50,0,1200,1,1985,NA,NA,5,10,NA,170,86
52,NA,588,10,1986,11,2000,8,3,NA,156,68
43,0,1800,4,1991,NA,NA,0,5,NA,168,55
47,0,6000,NA,NA,NA,NA,0,30,15,182,90
32,0,NA,8,2004,NA,NA,0,10,NA,164,58
33,0,NA,7,2002,NA,NA,0,5,NA,165,85
31,NA,NA,9,2006,NA,NA,0,15,NA,160,74
37,0,5000,11,1997,NA,NA,2,3,15,162,55
74,0,700,2,1955,NA,NA,9,7,NA,165,70
53,0,1400,8,1981,10,1997,11,4,NA,184,84
22,NA,NA,NA,NA,NA,NA,2,5,NA,175,77
23,NA,460,NA,NA,NA,NA,2,5,NA,163,54
76,0,1000,9,1959,6,1978,7,2,NA,155,60
29,NA,1100,5,2007,NA,NA,0,6,5,178,100
33,0,2800,NA,NA,NA,NA,7,10,NA,180,100
59,24,760,1,1974,NA,NA,0,2,NA,180,118
32,0,NA,NA,NA,NA,NA,6,4,NA,168,65
69,0,1500,11,1963,NA,NA,4,6,NA,165,88
77,NA,1400,12,1961,NA,NA,4,NA,NA,165,85
59,0,1500,1,1975,NA,NA,6,4,20,171,72
21,9,NA,NA,NA,NA,NA,0,10,NA,189,70
60,24,600,2,1974,NA,NA,21,1,NA,168,72
65,24,1500,12,1964,NA,NA,7,20,NA,153,80
92,24,1300,6,1954,10,2001,18,8,NA,158,62
51,NA,NA,6,1982,NA,NA,5,3,NA,178,85
58,NA,NA,4,1952,NA,NA,8,2,NA,170,83
39,NA,3000,7,2009,NA,NA,2,20,NA,180,90
80,NA,1000,11,1955,1,1996,11,0,NA,150,60
55,NA,700,12,1984,NA,NA,5,3,NA,169,82
53,24,NA,11,1990,NA,NA,9,5,20,163,58
27,18,1200,6,2006,NA,NA,0,10,NA,172,75
36,NA,1000,9,2001,NA,NA,2,1,NA,193,100
72,NA,1100,2,1960,NA,NA,4,10,NA,168,58
74,NA,1650,11,1961,NA,NA,6,4,NA,156,85
65,0,740,10,1966,NA,NA,7,0,NA,160,73
31,0,1500,3,2004,NA,NA,0,5,NA,160,60
58,0,1110,10,1974,NA,NA,9,3,NA,168,80
74,0,790,5,1955,NA,NA,14,10,NA,160,82
55,NA,2000,12,1976,9,1998,0,3,6,160,75
32,0,678,NA,NA,NA,NA,8,3,NA,162,80
26,6,3000,4,2009,NA,NA,0,2,NA,176,85
53,23,5000,6,1976,NA,NA,0,10,20,158,52
61,24,900,3,1976,6,2004,1,10,30,178,83
22,24,NA,NA,NA,NA,NA,3,7,NA,174,54
28,NA,3200,NA,NA,NA,NA,6,3,5,173,63
66,0,1300,4,1968,NA,NA,2,5,20,170,102
55,NA,1200,4,1977,NA,NA,5,14,NA,161,58
74,2,NA,4,1970,NA,NA,6,10,NA,162,62
78,NA,1600,NA,NA,NA,NA,8,10,NA,158,57
54,NA,150,10,2010,NA,NA,7,2,20,176,76
58,NA,1111,8,1978,12,1989,NA,4,NA,176,75
58,0,5000,10,1979,NA,NA,1,15,NA,162,103
49,NA,1800,6,1988,NA,NA,2,2,NA,167,67
51,14,NA,10,1979,NA,NA,3,6,NA,188,105
34,NA,1000,9,2001,NA,NA,1,4,NA,162,56
42,20,NA,7,1991,NA,NA,3,10,NA,160,80
66,24,2000,3,1968,NA,NA,1,10,NA,165,69
59,NA,1300,10,1973,NA,NA,5,8,8,177,95
74,NA,700,12,1961,NA,NA,7,0,NA,164,60
52,6,740,12,1982,4,1987,7,8,NA,162,65
71,0,900,4,1958,2,1982,7,3,NA,163,70
51,0,2000,12,1982,NA,NA,4,2,NA,164,64
53,0,NA,NA,NA,NA,NA,4,1,20,176,80
39,0,2200,5,1994,NA,NA,0,10,20,187,92
41,NA,200,NA,NA,NA,NA,2,4,15,170,80
23,NA,1500,NA,NA,NA,NA,0,2,3,172,55
55,0,1000,2,1977,NA,NA,0,10,NA,176,90
63,24,NA,8,1974,NA,NA,1,9,NA,164,69
81,24,1200,8,1952,6,2004,10,3,NA,158,72
73,NA,NA,9,1963,NA,NA,10,13,NA,172,85
50,0,NA,2,1980,NA,NA,8,5,NA,177,75
55,0,NA,8,1981,NA,NA,1,10,NA,160,60
20,24,NA,NA,NA,NA,NA,0,2,6,170,60
65,24,1200,8,1971,NA,NA,6,5,NA,164,60
65,NA,2450,12,1970,NA,NA,5,10,NA,170,70
18,NA,NA,NA,NA,NA,NA,0,0,NA,183,79
60,NA,2800,3,1979,9,2001,6,2,NA,158,68
38,2,4771,4,1994,NA,NA,12,10,NA,172,112
73,24,1100,12,1955,11,1978,9,30,NA,158,60
50,NA,300,11,2004,NA,NA,6,10,NA,176,74
17,NA,NA,NA,NA,NA,NA,3,10,NA,170,60
36,0,2700,9,2006,NA,NA,1,6,40,175,90
79,0,890,6,1953,9,1989,9,0,NA,158,85
64,0,1000,1,1969,NA,NA,4,2,NA,164,100
54,0,528,9,1977,NA,NA,11,0,NA,158,105
81,0,2617,4,1975,NA,NA,7,3,NA,167,64
24,0,NA,NA,NA,NA,NA,0,12,NA,180,80
26,1,6400,9,2010,NA,NA,0,3,NA,180,68
49,12,620,9,1999,10,1994,1,3,10,158,60
58,24,NA,5,1974,10,1990,3,2,15,156,47
61,NA,836,12,1971,NA,NA,9,4,NA,168,70
22,NA,NA,NA,NA,NA,NA,2,4,NA,187,72
39,0,1800,9,1990,NA,NA,3,0,20,167,100
67,0,800,12,1964,8,1995,4,15,NA,168,55
20,0,2000,NA,NA,NA,NA,2,2,8,191,81
69,0,NA,5,1967,NA,NA,5,30,NA,168,65
79,NA,1000,11,1957,NA,NA,11,7,NA,170,80
47,0,NA,5,1987,NA,NA,7,4,NA,165,66
58,0,1200,10,1976,NA,NA,10,2,NA,164,68
33,0,2000,NA,NA,NA,NA,0,10,NA,190,80
35,NA,4500,9,1999,NA,NA,7,2,1,186,115
25,0,NA,NA,NA,NA,NA,0,30,NA,178,78
63,24,1000,4,1970,NA,NA,7,2,NA,164,79
60,0,2000,4,1973,5,1999,3,6,10,164,63
54,0,700,8,1973,NA,NA,4,10,NA,150,62
30,NA,1300,NA,NA,NA,NA,2,10,25,167,65
29,12,NA,NA,NA,NA,NA,NA,0,NA,165,63
37,0,NA,8,1999,NA,NA,0,6,NA,165,48
38,0,900,4,1995,NA,NA,5,4,20,170,68
22,2,1400,NA,NA,NA,NA,6,10,5,162,62
19,5,NA,NA,NA,NA,NA,6,20,20,165,63
34,0,1000,10,1996,NA,NA,3,5,10,166,90
64,24,890,12,1970,7,2009,6,8,NA,158,52
25,0,1600,NA,NA,NA,NA,6,3,NA,176,98
35,0,2200,6,2003,NA,NA,1,10,NA,166,60
62,0,800,10,1981,3,1999,9,10,20,159,62
54,NA,1100,9,1978,NA,NA,3,5,NA,158,70
20,NA,NA,NA,NA,NA,NA,0,1,NA,158,52
23,NA,1900,NA,NA,NA,NA,1,70,NA,175,75
69,0,1380,4,1968,NA,NA,9,2,NA,172,85
56,NA,1900,9,1978,NA,NA,1,15,NA,163,85
48,4,1200,7,1984,NA,NA,4,10,18,183,105
58,24,1290,NA,NA,1,2001,0,5,NA,159,55
51,24,630,1,1985,5,2010,5,2,NA,163,86
19,NA,NA,NA,NA,NA,NA,0,1,NA,177,55
56,NA,1370,1,1978,NA,NA,6,10,NA,160,70
53,0,1700,8,1982,NA,NA,5,6,NA,167,100
89,NA,980,8,1946,7,1984,8,5,NA,168,58
22,0,NA,NA,NA,NA,NA,0,25,NA,158,60
33,NA,1320,4,1996,NA,NA,0,4,NA,NA,NA
62,24,1040,6,1974,NA,1987,3,2,NA,160,58
80,24,870,6,1954,NA,NA,13,6,NA,164,47
37,0,1500,6,1995,NA,NA,0,10,NA,164,76
21,3,NA,NA,NA,NA,NA,2,0,NA,178,62
39,0,1450,6,1991,NA,NA,0,6,NA,168,69
22,NA,NA,NA,NA,NA,NA,0,1,NA,184,90
28,NA,2000,8,2008,NA,NA,0,14,NA,165,60
17,NA,NA,NA,NA,NA,NA,0,20,NA,170,68
53,12,500,NA,1985,NA,1997,6,7,15,176,90
74,24,800,10,1957,NA,NA,2,10,NA,164,94
31,0,1240,8,2001,NA,NA,4,5,NA,168,79
59,NA,1600,NA,NA,NA,NA,7,1,20,178,85
53,0,2600,9,1980,NA,NA,3,8,10,192,106
71,24,600,1,1960,NA,NA,10,12,NA,160,65
60,24,1400,12,1984,6,1998,9,0,NA,167,70
49,NA,1800,NA,NA,NA,NA,NA,3,NA,170,60
52,0,3300,9,1988,NA,NA,4,10,25,182,92
71,NA,900,10,1961,6,1996,9,15,NA,168,100
26,24,150,6,2005,NA,NA,2,6,20,170,48
78,24,1300,4,1959,NA,NA,12,20,NA,173,75
61,24,1500,10,1969,NA,NA,8,20,NA,160,75
43,NA,1000,10,1988,NA,NA,0,6,NA,174,70
31,NA,1800,NA,NA,NA,NA,0,8,12,182,NA
28,0,1500,6,2007,NA,NA,3,4,NA,175,80
60,0,2300,6,1975,NA,NA,3,10,NA,183,88
63,0,2300,11,1969,NA,NA,4,12,NA,160,58
59,24,NA,4,1993,NA,NA,1,1,NA,173,117
37,NA,3200,4,2001,NA,NA,3,10,NA,188,108
38,NA,380,8,2009,NA,NA,11,3,NA,156,57
76,24,2000,10,1959,2,1978,5,5,NA,175,65
58,0,1700,8,1982,NA,NA,18,2,NA,178,68
64,0,1900,11,1973,NA,NA,5,6,NA,165,62
66,24,2000,10,1967,12,2000,12,1,7,164,90
52,NA,1100,2,1976,10,2005,5,10,20,157,75
61,0,2000,10,1973,NA,NA,3,10,20,172,80
79,24,1000,3,1950,4,2000,4,3,NA,161,56
77,24,1400,12,1959,10,2001,9,12,10,168,62
51,NA,NA,6,1982,NA,NA,0,10,15,175,95
76,NA,1200,10,1956,6,2005,13,1,NA,168,69
22,0,4800,NA,NA,NA,NA,0,12,NA,174,94
40,0,450,8,1989,NA,NA,2,2,NA,158,70
31,NA,NA,8,2004,NA,NA,0,10,NA,160,55
29,NA,NA,6,2007,NA,NA,0,5,NA,165,58
21,NA,NA,NA,2009,NA,NA,1,4,NA,178,90
46,16,520,NA,NA,NA,NA,2,6,NA,172,64
64,NA,800,12,1979,NA,NA,7,4,20,180,90
38,NA,1846,4,1995,NA,NA,2,6,20,160,62
18,NA,NA,NA,NA,NA,NA,3,3,NA,182,55
79,24,2300,8,1972,NA,NA,8,20,NA,165,73
48,0,1500,9,1996,NA,NA,0,3,10,173,84
36,2,NA,10,1994,NA,NA,1,8,NA,165,64
45,NA,3300,6,1998,NA,NA,0,2,20,179,86
72,0,2800,9,1971,NA,NA,3,20,NA,180,78
22,0,NA,NA,NA,NA,NA,3,6,NA,194,90
39,12,1500,10,1995,NA,NA,3,5,25,168,67
28,7,NA,7,2006,NA,NA,2,10,10,186,82
71,0,1080,7,1965,NA,NA,10,2,NA,165,60
24,0,NA,NA,NA,NA,NA,0,10,NA,167,55
69,0,1012,4,1969,NA,NA,6,4,NA,175,85
40,0,NA,8,1997,NA,NA,0,5,NA,164,65
27,20,NA,11,2003,NA,NA,0,25,NA,164,54
26,0,2000,NA,NA,NA,NA,1,3,NA,168,52
41,0,4500,10,1996,NA,NA,4,2,NA,167,60
22,0,1000,NA,NA,NA,NA,1,5,20,180,80
64,0,1290,12,1969,NA,NA,14,0,NA,168,65
19,0,NA,8,2010,NA,NA,NA,2,NA,170,56
18,NA,NA,NA,NA,NA,NA,0,1,NA,163,60
19,0,NA,NA,NA,NA,NA,0,10,NA,187,85
63,24,980,1,1969,NA,NA,0,6,NA,156,70
41,4,1500,4,1995,NA,NA,5,12,NA,175,84
54,5,1800,9,1982,NA,NA,6,NA,NA,180,75
17,NA,NA,NA,NA,NA,NA,0,12,NA,176,78
24,NA,NA,NA,NA,NA,NA,8,5,18,189,150
26,NA,1500,NA,NA,NA,NA,3,10,NA,185,78
52,0,1950,11,1984,NA,NA,0,4,NA,161,68
20,0,1200,NA,NA,NA,NA,2,40,20,189,86
30,0,1000,10,2003,NA,NA,1,4,NA,170,62
58,NA,1000,3,1976,NA,NA,8,8,NA,164,82
42,24,NA,6,1991,NA,NA,2,4,NA,163,60
24,0,1100,NA,NA,NA,NA,3,17,NA,175,82
30,0,NA,NA,NA,NA,NA,0,15,25,185,100
17,NA,NA,NA,NA,NA,NA,0,10,20,184,64
17,NA,NA,NA,NA,NA,NA,1,4,NA,164,43
55,NA,NA,8,1979,NA,NA,4,2,10,178,88
20,9,NA,NA,NA,NA,NA,0,10,NA,174,60
