var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
f,h,a,a,c,d,g,e,e,i,g,b,j,i,f
i,b,g,j,c,g,c,c,j,h,j,d,j,a,j
c,j,b,e,b,f,j,j,g,j,c,b,i,a,b
f,i,j,d,b,b,i,c,g,h,g,c,h,g,b
i,e,h,f,a,g,c,b,d,b,i,f,h,g,b
g,g,i,g,i,j,c,f,f,g,e,a,h,f,i
f,d,e,a,d,i,g,f,a,e,j,c,i,d,a
h,c,f,g,h,i,d,b,j,b,i,e,g,b,h
c,b,b,a,c,f,e,g,i,f,h,h,e,i,h
i,j,b,f,j,g,d,c,a,f,b,i,b,a,j
d,i,c,f,i,f,e,a,h,g,h,j,a,a,h
g,g,g,c,d,e,g,h,a,j,a,h,h,h,f
d,f,i,b,h,c,b,a,j,a,i,a,b,j,g
e,a,i,g,g,a,a,a,a,b,g,g,f,g,i
j,g,h,g,h,e,f,a,a,e,h,a,h,h,g
g,i,e,i,h,e,a,c,j,e,e,f,i,b,j
h,e,i,i,d,f,a,e,i,j,g,c,b,a,b
b,d,f,d,a,b,c,b,d,f,g,f,c,f,j
f,e,c,e,c,b,j,d,j,e,d,c,e,j,j
c,f,i,f,g,j,c,g,h,h,c,f,a,c,d
b,b,g,i,e,e,d,f,a,d,d,h,h,f,j
g,j,e,b,f,b,a,c,b,c,g,d,c,g,i
d,g,a,i,e,f,e,b,a,b,a,e,h,a,e
i,e,b,d,b,a,c,g,f,j,i,a,f,g,i
b,c,j,a,g,d,c,g,f,b,j,d,d,e,i
i,j,i,a,d,h,b,b,d,d,j,a,j,j,j
b,d,a,a,a,b,d,a,b,h,b,c,i,b,g
c,a,d,i,e,e,c,j,j,e,j,a,a,c,i
h,i,d,c,h,i,g,d,g,f,h,h,g,g,g
a,c,b,c,i,f,e,f,g,h,i,i,h,a,i
b,g,i,h,j,i,j,i,h,c,a,h,d,d,g
h,d,i,j,b,d,d,j,i,d,f,f,i,d,f
i,e,b,b,g,d,d,g,b,b,b,a,d,h,b
f,i,d,j,g,d,g,d,e,a,d,g,c,d,e
c,c,h,i,a,c,h,e,f,b,a,d,d,b,h
j,i,d,f,a,a,f,g,d,i,d,e,b,g,a
g,f,b,g,g,c,e,j,h,g,a,f,c,j,g
d,e,f,h,c,i,g,h,d,j,j,h,j,d,a
c,h,i,h,h,e,f,i,j,i,a,f,j,c,f
b,e,b,i,d,e,h,g,e,g,h,c,a,e,h
c,c,b,b,a,h,f,a,b,g,d,h,j,d,f
b,d,c,b,j,b,h,d,g,f,f,d,a,b,c
e,a,d,j,b,d,b,g,a,f,i,f,d,b,d
d,a,e,d,h,a,d,i,a,i,g,h,h,g,i
d,d,j,a,j,c,f,i,e,i,f,e,i,a,i
b,d,i,i,e,a,c,g,f,d,c,e,j,i,g
f,b,g,a,c,i,j,h,d,f,a,j,j,f,a
d,b,f,h,d,b,b,a,c,f,g,c,d,e,g
h,h,c,g,i,e,h,a,c,b,j,f,g,d,e
i,e,f,g,j,e,e,a,d,f,d,d,b,h,d
e,b,i,e,i,g,a,g,d,d,c,f,e,j,g
i,i,e,f,d,c,f,c,d,j,d,i,c,g,d
i,b,a,h,f,c,i,f,b,h,a,h,j,e,b
f,b,g,d,b,j,d,f,b,j,a,g,h,a,d
a,f,b,i,j,i,f,f,h,i,b,c,g,h,b
a,b,i,j,i,j,j,b,j,a,e,f,i,h,d
g,c,d,i,b,d,e,h,a,g,b,f,f,j,g
e,h,e,j,e,e,d,a,h,d,f,d,j,i,j
j,h,j,d,h,j,i,b,h,j,b,j,b,d,f
h,h,g,d,g,g,j,i,b,a,e,c,f,g,g
j,g,e,e,d,c,j,i,i,d,h,b,d,j,c
g,d,h,i,e,e,d,h,c,d,a,h,a,c,c
a,f,g,e,b,g,e,h,c,a,d,i,e,i,d
e,a,j,a,h,g,h,i,f,j,c,c,e,b,h
g,b,d,a,j,j,c,e,i,c,i,j,a,j,d
f,d,g,a,b,f,h,g,d,a,e,f,a,j,i
e,f,a,b,c,b,g,c,g,c,b,i,e,h,c
b,i,a,d,c,a,c,d,c,j,a,h,a,f,e
h,j,b,j,h,d,c,g,a,i,h,b,f,h,c
g,d,i,d,j,g,e,a,a,e,a,a,j,c,d
i,j,a,i,j,i,i,b,d,d,b,c,b,i,i
d,g,c,i,d,j,g,i,e,g,f,a,d,d,c
a,d,j,f,h,c,h,a,i,g,j,g,b,c,h
a,d,f,j,a,e,c,b,b,b,a,d,h,i,d
d,g,f,f,e,e,a,i,f,a,b,a,j,c,j
i,d,b,h,d,f,f,b,a,d,a,c,d,g,f
a,j,g,a,e,a,c,f,h,h,j,e,j,g,i
j,e,g,i,e,d,e,d,d,d,b,j,f,g,d
e,e,g,d,i,b,d,f,c,a,g,d,g,g,b
j,d,c,e,a,a,i,j,f,f,j,i,c,i,i
c,b,f,f,a,h,d,d,b,b,a,h,g,b,f
f,i,j,e,a,i,e,f,j,b,e,d,d,a,e
e,h,e,e,g,d,e,e,f,i,a,c,i,a,a
g,a,c,h,f,j,h,j,i,f,c,f,c,i,f
c,b,i,i,g,g,f,j,g,f,g,c,i,c,i
g,e,a,e,j,i,i,h,e,d,b,b,f,e,h
b,c,b,h,c,j,b,f,i,e,f,g,a,b,f
e,g,a,e,g,a,b,c,d,g,j,f,b,b,f
d,a,g,f,i,d,b,g,i,b,a,b,h,g,b
c,b,j,h,d,d,f,i,c,h,j,g,a,c,g
j,g,g,d,f,j,g,h,d,f,j,c,d,h,a
a,b,j,j,h,g,j,f,b,d,j,e,d,c,h
b,i,i,b,i,h,a,b,c,g,e,b,b,d,a
c,e,j,c,g,b,i,b,b,a,h,c,a,h,e
j,h,i,a,j,f,c,g,d,b,c,g,c,f,d
e,a,i,i,e,c,j,h,g,f,a,c,b,a,a
g,f,h,c,h,i,a,b,g,j,h,d,b,h,f
g,j,b,c,i,g,g,a,d,a,d,j,j,g,h
h,i,g,d,c,j,j,f,a,i,d,b,c,j,a
g,b,f,h,c,h,g,f,i,i,b,g,h,b,i
c,j,d,h,j,h,j,j,e,j,g,e,i,i,f
h,e,f,g,b,d,d,b,e,i,c,a,a,f,a
c,e,f,a,a,a,e,f,h,f,a,h,b,c,e
b,c,j,h,d,c,g,d,b,j,b,f,j,c,g
c,a,e,f,f,i,d,h,f,g,h,i,a,e,f
d,c,a,g,j,d,a,g,a,i,i,e,f,h,h
h,c,e,h,c,i,h,j,d,f,b,i,j,c,g
a,b,g,b,a,f,b,e,j,i,h,h,e,e,a
i,f,g,j,i,a,c,g,a,h,a,i,e,e,e
c,e,i,i,g,g,g,f,d,d,e,d,d,e,c
a,h,a,i,h,e,c,j,j,j,i,e,c,b,e
g,a,a,a,j,h,e,b,g,h,d,c,f,d,h
d,g,j,b,f,i,d,d,d,f,d,a,b,i,g
c,d,b,a,a,i,g,b,e,e,j,f,i,j,f
h,f,a,h,h,a,e,b,f,g,d,f,c,j,a
j,h,h,d,d,d,i,f,e,a,b,e,g,g,a
b,g,f,g,g,g,e,b,c,g,h,i,c,a,e
e,j,c,j,g,i,f,j,f,c,f,b,j,g,b
d,h,g,e,h,e,d,f,j,j,c,j,e,a,c
g,c,h,i,b,b,c,a,j,i,i,g,a,i,d
i,g,i,e,g,j,c,g,e,c,a,c,i,b,f
i,f,d,e,b,g,f,j,c,h,d,g,h,b,a
i,i,b,d,c,c,d,c,i,j,c,j,f,j,j
g,g,e,f,i,g,f,g,a,c,b,c,i,b,d
g,h,a,b,f,f,g,f,a,f,b,b,c,b,c
h,h,g,c,b,b,b,i,f,c,i,c,f,f,d
a,h,c,f,b,e,i,i,g,f,f,d,c,e,h
f,f,j,g,a,f,g,i,i,b,b,a,b,h,d
g,a,j,d,g,a,a,f,e,d,b,d,e,f,i
j,d,e,g,b,f,i,f,j,e,g,g,b,j,e
d,d,e,g,b,a,d,b,h,g,j,b,j,e,j
b,c,a,e,a,g,f,d,b,a,e,i,i,h,d
d,i,a,j,b,e,a,c,e,e,c,b,j,f,j
f,f,j,a,c,c,j,e,b,h,h,b,j,d,e
a,g,i,a,g,i,a,i,f,a,b,g,h,g,j
g,b,d,e,j,a,b,a,h,f,b,a,h,b,e
c,c,j,h,j,h,c,i,e,f,j,b,e,b,f
d,a,d,f,a,i,d,f,b,b,c,a,e,e,a
a,b,f,f,f,e,a,e,c,j,j,g,b,i,h
e,e,f,a,i,e,e,b,c,f,e,b,c,f,c
c,f,e,f,f,i,g,e,e,a,f,j,e,c,c
e,f,g,d,h,f,c,h,h,j,d,a,d,b,i
a,a,e,g,b,f,b,h,b,h,d,a,d,a,h
j,c,h,c,h,g,b,j,f,j,a,h,f,g,h
c,f,f,e,f,e,g,b,e,a,h,j,h,a,i
c,f,b,j,j,j,i,a,d,e,b,d,c,g,h
h,c,e,h,e,a,e,c,e,h,d,i,g,a,e
b,j,j,b,e,i,d,h,h,j,i,d,h,j,c
g,c,j,h,j,d,a,a,g,j,e,i,e,f,g
g,f,c,e,g,f,i,i,e,d,e,d,f,i,e
c,b,i,a,i,i,h,d,c,g,b,i,i,e,a
h,d,g,b,b,b,f,f,i,c,c,e,c,d,d
a,c,e,e,g,i,j,d,f,c,f,j,g,i,j
h,c,c,f,c,e,d,e,h,f,g,j,c,g,e
b,b,c,c,g,e,c,g,h,c,f,b,f,d,g
c,i,b,c,j,g,f,c,c,d,b,e,f,b,b
e,g,c,c,c,h,a,f,e,e,a,e,i,d,h
i,h,g,j,a,f,j,g,f,a,a,f,b,g,f
g,f,j,a,c,e,d,j,g,d,d,e,c,a,g
e,e,d,a,i,c,e,c,i,i,d,d,f,f,g
f,a,b,c,f,e,e,b,f,e,g,a,c,f,e
i,i,c,f,g,g,j,i,d,e,d,i,b,e,b
h,i,i,c,g,c,i,h,j,d,a,i,j,e,d
d,j,b,b,b,e,i,d,i,g,f,c,a,i,g
j,g,c,h,c,c,c,e,a,h,h,b,a,d,d
j,b,g,h,b,g,b,e,d,a,d,e,g,f,d
j,j,c,b,a,a,g,f,a,h,h,f,i,g,e
f,g,i,f,d,e,e,d,c,a,h,g,j,d,j
i,a,d,j,c,i,i,i,i,j,a,i,i,g,d
b,b,i,h,j,d,b,e,g,h,j,i,h,h,c
j,g,d,i,g,f,d,c,e,d,b,h,f,e,j
f,f,a,e,a,h,h,c,c,i,c,g,b,e,g
j,h,d,c,c,i,j,g,b,i,d,f,f,g,f
i,f,j,c,b,h,c,h,b,j,j,c,e,g,e
d,h,i,j,a,e,b,c,f,d,g,c,a,d,f
i,d,e,h,c,j,f,h,f,g,g,i,h,b,b
e,b,j,h,e,h,a,f,g,d,c,f,a,c,j
f,j,f,b,d,i,a,g,f,c,i,i,i,e,d
i,a,i,a,e,h,e,h,h,h,h,g,g,f,e
i,g,e,g,f,a,g,a,e,j,b,d,e,d,h
f,i,j,e,h,f,i,a,j,c,g,i,d,f,j
a,i,f,j,c,g,i,g,a,c,d,j,i,i,c
g,b,h,h,j,i,e,b,b,d,d,f,j,a,i
f,e,j,f,e,e,i,c,i,h,c,f,g,e,a
c,h,e,j,d,f,g,e,g,c,g,j,d,c,g
e,b,i,d,h,e,f,d,i,h,f,d,d,i,b
c,b,b,d,g,g,e,i,d,f,h,d,h,e,j
j,i,a,a,b,a,a,d,b,a,c,b,j,e,f
a,d,i,g,f,e,j,b,c,d,c,g,a,b,h
f,a,e,i,f,d,e,i,j,g,e,g,i,h,j
i,f,h,f,a,j,b,a,i,b,b,f,f,b,i
f,b,b,c,d,a,j,j,h,i,g,j,f,h,c
c,a,g,c,i,d,j,a,b,d,b,i,d,g,e
d,e,b,e,d,i,i,f,f,b,h,b,f,b,g
h,c,f,c,a,i,a,j,f,d,b,a,g,i,h
g,h,e,h,a,f,d,i,b,b,b,f,g,i,h
g,g,b,e,d,e,c,d,d,a,b,c,b,e,e
c,f,e,h,g,a,j,h,f,a,h,f,a,i,g
j,e,h,a,j,g,c,i,c,b,h,b,e,j,d
e,a,a,i,e,d,j,d,i,f,b,e,j,f,h
f,g,h,d,b,f,h,e,b,f,c,b,b,g,b
a,g,b,h,c,e,h,b,d,a,d,i,e,c,j
h,d,e,e,d,a,e,g,a,c,f,i,b,e,j
e,h,d,d,g,e,e,a,e,j,g,i,d,i,d
g,j,a,c,c,i,h,c,b,g,f,e,a,c,e
e,e,f,g,g,h,a,b,e,g,f,i,a,i,e
b,a,f,c,j,h,e,e,c,e,g,a,j,j,f
h,g,c,d,a,j,e,e,c,f,j,c,f,j,d
e,c,j,e,d,e,f,j,f,h,i,f,e,e,e
a,d,g,g,h,d,j,c,f,e,g,e,f,j,j
b,d,j,i,h,h,j,c,b,b,d,h,a,h,f
h,f,j,b,h,h,j,b,a,j,h,c,e,h,g
h,a,b,g,a,f,f,a,c,h,j,d,h,b,h
h,i,g,g,c,j,g,j,e,h,b,j,f,g,h
d,e,c,j,d,f,a,f,b,e,a,b,a,h,c
j,f,d,h,a,i,c,a,f,f,j,e,b,j,d
b,j,d,c,j,a,f,b,e,b,g,c,g,d,d
i,g,d,c,d,g,a,c,d,a,b,c,b,h,a
i,f,c,d,e,f,e,f,c,b,j,f,a,b,a
j,c,h,d,h,d,d,g,i,j,j,e,a,g,f
j,b,a,c,a,h,c,i,f,d,c,f,e,b,f
d,a,j,h,j,h,b,h,d,c,d,e,e,d,d
c,f,i,j,g,i,f,a,j,e,a,f,c,a,g
e,e,c,i,h,e,i,b,e,i,g,e,f,h,j
c,d,c,f,g,b,a,g,c,h,g,c,h,b,b
b,a,j,c,a,f,e,i,g,e,f,b,i,f,g
g,b,e,f,a,g,b,i,a,e,i,e,j,b,c
b,d,i,c,d,b,a,e,j,e,e,g,h,j,f
h,j,f,c,a,f,c,f,i,h,d,e,a,e,h
d,e,b,c,d,d,h,d,g,h,f,i,f,f,h
c,a,f,d,i,a,a,j,e,d,e,a,j,h,g
e,i,a,j,i,h,j,e,a,c,g,j,j,f,a
a,g,b,e,b,a,e,d,b,i,a,i,j,e,f
b,a,d,b,e,i,b,g,a,b,e,d,a,b,e
b,h,e,g,f,h,d,b,c,a,e,h,b,j,a
d,d,b,d,f,e,g,b,i,c,a,j,a,b,e
f,i,c,a,c,b,f,d,e,j,b,a,h,c,j
g,g,e,a,e,f,e,e,g,c,b,j,d,b,f
i,c,i,d,f,g,h,i,d,b,a,d,h,g,h
j,b,i,g,g,g,e,g,h,j,a,i,c,d,h
i,h,d,h,a,e,h,e,f,j,h,g,d,c,f
f,f,d,i,i,b,c,c,f,g,b,g,g,e,h
f,a,j,d,i,c,d,i,e,j,b,h,c,b,g
g,b,j,e,d,e,j,f,j,c,e,e,f,i,e
e,a,e,i,g,b,d,f,b,j,e,b,h,a,d
b,j,h,b,f,j,a,j,h,d,d,h,c,e,d
f,d,e,h,b,i,c,b,a,b,b,j,b,e,c
j,c,i,e,a,a,f,g,j,i,b,j,j,e,g
b,g,d,e,i,i,g,d,f,c,j,i,e,e,d
i,a,a,a,c,h,b,f,h,h,h,g,i,j,h
a,d,h,f,i,d,e,a,b,e,d,g,d,b,j
a,d,h,b,i,b,i,i,i,g,g,c,a,a,b
c,i,c,e,b,b,b,i,h,a,b,h,d,e,h
a,f,d,i,d,f,f,b,c,c,a,e,c,a,g
a,a,j,a,c,f,f,i,j,j,g,e,a,a,d
a,e,g,f,a,c,b,e,d,h,i,j,b,j,d
e,e,b,f,d,g,i,a,e,d,i,f,f,j,i
a,h,g,j,b,b,g,f,e,c,f,h,j,h,i
d,j,a,f,b,e,e,f,c,a,d,f,f,e,a
b,a,e,e,j,a,c,h,f,f,j,j,c,a,a
f,b,i,c,i,i,e,a,h,h,j,b,h,f,i
c,g,g,d,d,i,i,b,b,f,e,g,b,e,c
f,f,d,h,g,e,g,e,d,i,j,h,f,a,e
b,i,e,e,b,i,b,j,b,e,i,c,i,b,g
e,h,b,h,b,i,j,j,i,a,f,e,h,f,e
i,c,c,c,a,a,b,e,a,i,c,d,j,e,b
a,c,c,i,b,c,i,a,h,i,i,g,c,h,i
a,a,b,g,d,h,e,e,j,b,j,j,e,f,g
g,c,d,i,e,b,e,i,e,d,c,c,i,f,d
j,g,a,g,e,a,e,e,a,e,i,g,e,c,a
d,d,d,d,d,c,a,h,h,i,e,f,h,h,i
d,c,e,f,h,d,c,b,h,b,j,c,b,i,b
e,h,f,f,i,f,c,j,e,a,e,c,b,f,h
j,j,j,b,d,j,g,a,i,i,e,h,c,d,g
j,e,i,j,d,h,g,e,f,i,i,e,f,h,i
g,f,g,i,d,f,b,g,b,a,c,b,a,g,c
b,f,f,b,e,f,f,b,e,b,i,g,g,d,d
h,e,j,f,i,h,j,j,c,h,g,c,j,j,f
a,d,j,j,h,b,a,j,i,e,d,h,h,b,d
d,d,j,h,g,b,c,h,e,h,h,i,b,h,f
j,d,i,e,g,a,j,d,i,e,b,f,h,i,f
c,c,d,i,j,f,g,e,d,g,h,d,a,g,g
f,i,c,c,d,c,a,h,a,h,j,i,i,b,g
g,h,i,e,b,h,g,i,c,h,h,e,e,a,b
g,f,a,i,d,d,b,j,c,f,d,b,e,j,i
d,f,f,f,i,h,a,b,d,i,f,f,e,c,b
f,i,g,b,d,i,b,c,a,e,e,e,a,j,h
h,a,f,i,h,a,a,d,j,i,i,j,g,b,f
e,d,h,c,h,c,a,c,f,j,b,c,f,h,j
h,c,e,i,g,i,i,h,d,h,j,f,g,f,h
a,h,d,h,f,c,i,a,g,j,j,e,f,g,j
d,c,a,e,d,j,i,i,b,c,d,i,g,h,i
b,i,g,a,g,b,j,i,d,a,d,h,j,i,i
h,b,h,j,d,e,a,j,d,g,e,j,j,i,a
c,d,j,b,a,f,j,e,a,f,j,c,j,a,g
b,g,a,i,a,b,f,e,h,a,j,c,c,j,c
e,g,d,j,a,a,a,c,a,j,g,j,d,d,b
d,f,d,a,d,b,e,c,i,c,g,g,a,i,g
g,g,e,i,g,a,i,h,j,c,a,h,e,e,e
c,f,c,j,j,f,c,b,h,j,e,h,j,e,j
a,i,b,e,f,e,a,b,f,d,h,g,d,j,d
j,e,a,c,j,d,d,a,g,e,a,i,a,g,g
g,b,c,d,d,j,a,b,c,j,h,c,b,b,e
e,i,d,i,d,j,g,e,g,b,g,a,h,h,e
c,a,b,j,e,d,h,f,d,c,j,h,d,f,c
a,a,a,a,e,a,a,b,e,d,a,a,j,h,h
a,b,d,j,e,h,j,g,g,g,a,h,i,j,e
a,i,i,a,c,f,b,j,e,f,e,f,c,g,c
g,i,a,i,b,c,d,c,f,b,j,b,i,e,b
d,e,f,c,f,f,c,b,b,g,d,i,d,i,g
g,b,i,j,h,f,h,c,a,a,e,a,j,c,c
d,h,f,g,j,f,d,c,c,h,i,c,a,c,j
d,j,a,a,e,g,j,g,i,i,e,a,d,d,g
i,g,c,a,a,h,a,d,f,b,e,e,h,e,h
d,f,g,e,b,h,i,e,i,e,a,c,g,i,h
c,h,g,g,j,a,c,b,b,d,g,h,d,h,e
a,b,h,h,c,f,j,i,d,j,i,b,i,a,h
j,j,c,e,i,g,f,c,h,g,f,g,h,c,g
g,j,i,c,i,f,i,f,h,f,h,d,d,j,f
j,d,b,j,c,d,d,h,e,f,h,e,g,c,h
f,e,c,a,b,b,i,a,e,f,i,a,c,h,d
f,a,c,h,e,e,b,e,d,i,c,g,c,f,e
f,b,i,g,i,b,b,j,f,a,e,e,h,h,j
a,f,f,a,c,b,g,c,c,g,h,j,d,c,i
b,g,a,b,h,g,b,b,d,h,g,f,e,g,e
b,a,f,i,d,a,j,d,i,b,e,d,j,f,a
f,h,g,g,b,i,h,a,c,f,a,a,h,e,b
g,f,i,h,j,h,a,c,e,g,i,i,i,d,g
b,e,f,i,j,a,j,e,i,e,c,j,c,h,c
b,j,e,j,j,i,i,g,h,d,e,b,f,i,f
a,b,e,e,c,f,f,e,d,j,f,d,j,c,h
d,i,h,d,c,a,g,j,a,j,e,e,d,i,f
f,d,f,e,c,d,c,i,j,d,e,d,d,b,j
g,j,f,c,e,g,f,f,d,e,d,a,g,c,a
h,h,d,i,a,a,f,f,i,h,i,d,c,g,i
j,c,f,a,b,c,e,f,d,h,f,d,h,h,e
i,g,d,a,h,i,b,b,h,f,a,f,b,b,b
h,i,j,g,b,g,d,i,h,b,f,g,d,g,c
f,e,h,b,d,i,i,h,a,f,c,j,i,g,g
a,i,c,e,g,e,g,h,b,h,e,d,i,g,j
j,b,i,f,i,f,h,f,i,b,e,e,c,f,j
e,e,e,g,d,b,i,i,a,i,e,j,g,j,e
j,b,b,b,j,c,j,j,b,i,c,d,d,e,j
b,h,h,f,f,g,g,b,a,i,h,b,f,h,j
g,d,a,a,h,e,a,i,e,g,c,i,d,f,d
a,d,b,g,d,e,e,c,f,c,c,i,h,b,b
i,a,b,h,j,a,h,h,b,e,f,a,g,a,a
c,e,f,j,d,c,d,c,a,g,c,h,d,e,c
b,c,h,d,b,e,f,i,d,a,f,g,j,f,e
g,h,h,c,i,f,g,f,h,a,a,i,h,f,j
c,d,d,h,d,d,h,a,i,h,g,f,f,i,h
g,e,h,e,f,a,j,h,j,g,j,h,a,d,i
j,c,b,d,f,h,j,b,b,e,g,c,f,c,h
e,i,a,a,b,d,d,g,g,h,e,a,j,a,h
c,f,j,a,c,f,f,g,b,e,d,f,g,j,j
b,h,h,c,g,f,d,c,i,i,g,b,g,b,j
e,j,d,j,b,c,i,a,f,f,j,f,d,j,c
a,g,e,d,b,f,f,f,i,c,h,f,j,g,a
c,e,e,a,f,d,g,b,e,b,a,c,b,i,b
e,b,e,f,e,c,c,g,a,c,i,c,i,f,e
a,i,c,d,c,e,h,a,d,j,d,c,a,a,g
d,e,f,e,a,d,j,d,d,i,h,e,h,d,h
h,b,f,h,g,i,a,f,h,f,c,b,j,g,a
b,e,c,c,i,c,f,j,g,a,f,g,e,e,h
d,d,g,j,f,j,c,d,d,j,h,i,d,d,a
j,a,f,f,b,c,f,i,e,c,d,f,c,g,g
g,i,i,a,i,a,b,j,d,c,h,a,h,i,b
b,g,a,e,i,b,h,e,b,h,h,b,i,h,h
f,j,f,b,g,c,b,f,e,b,f,b,a,j,g
c,j,c,f,g,c,d,a,b,f,a,d,j,g,j
e,e,j,c,c,c,a,b,h,a,g,i,b,i,i
a,g,h,j,b,f,c,f,c,d,e,h,e,j,a
e,h,j,e,h,i,a,a,g,e,a,f,i,f,c
a,b,g,i,f,a,b,j,h,c,h,d,i,b,e
j,i,c,a,i,a,c,a,i,b,h,d,e,e,c
g,b,d,j,f,a,j,c,c,d,d,c,h,h,c
c,g,g,f,h,h,b,g,b,d,f,j,c,j,e
f,g,c,i,h,g,b,d,h,c,i,j,e,b,i
