var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
c,o,s,e,h,t,b,p,e,f
h,p,n,m,r,s,r,m,p,l
p,c,e,s,k,q,n,j,h,f
i,d,g,f,e,f,g,m,o,s
j,f,p,d,e,f,b,s,n,b
f,s,r,n,p,k,e,p,s,f
r,e,d,h,b,s,p,g,d,m
k,p,f,b,g,e,p,b,d,h
e,d,q,e,t,f,n,e,o,n
i,s,p,j,o,h,c,a,n,m
a,c,s,a,l,p,m,c,q,p
g,r,n,h,j,l,m,s,g,s
i,e,k,c,i,b,h,p,g,p
t,n,t,q,h,c,c,s,o,m
a,e,k,s,a,e,c,p,b,m
b,j,d,j,e,b,c,i,d,i
j,h,f,l,a,l,a,t,s,l
h,t,p,b,n,r,t,c,t,h
i,h,m,h,m,f,k,k,b,h
d,i,t,o,p,a,j,a,k,a
f,i,t,d,b,g,f,g,n,e
i,l,t,g,i,k,l,f,p,j
b,c,i,a,q,f,j,t,l,r
m,r,h,d,j,r,s,r,m,g
i,b,l,i,e,r,n,b,q,a
s,r,c,c,s,i,l,m,h,m
s,k,o,g,i,a,n,d,f,e
b,l,o,q,g,n,b,b,t,f
p,o,q,f,r,a,b,e,o,q
i,e,b,s,k,g,o,b,o,m
g,i,q,j,n,i,r,o,c,g
r,t,b,a,n,g,s,o,q,i
q,g,k,o,h,d,r,p,s,r
k,a,c,f,i,c,r,p,d,d
j,a,k,k,n,r,s,i,o,b
h,b,h,p,h,c,h,n,m,e
n,m,j,c,n,p,r,s,t,f
p,g,j,a,t,e,k,i,o,c
q,i,a,s,b,q,p,a,m,g
m,a,o,d,q,m,j,t,e,h
b,d,p,n,e,n,d,h,h,f
n,p,f,q,f,q,p,q,j,l
t,g,j,g,m,d,c,n,q,j
g,b,e,k,f,k,i,h,n,a
d,k,p,t,a,a,o,d,c,c
a,d,k,e,c,e,i,b,g,p
g,l,g,m,a,s,m,f,l,p
t,m,k,r,k,g,j,m,s,n
l,h,f,e,c,s,l,n,j,l
n,h,o,s,m,o,b,d,m,h
t,j,k,a,p,o,b,i,k,n
q,e,r,e,c,n,g,h,j,q
e,e,k,n,o,l,o,o,h,b
g,l,l,h,f,r,d,s,p,b
l,d,g,m,q,h,i,h,h,j
c,r,h,d,t,c,e,g,f,h
j,t,m,o,b,p,s,i,r,i
q,n,g,m,e,t,h,i,q,p
e,h,r,q,i,n,a,q,m,j
o,c,t,c,k,j,l,j,m,t
b,q,d,r,a,o,p,a,c,p
b,q,i,r,i,d,r,d,j,a
n,i,k,p,r,m,a,q,g,i
q,i,o,r,j,t,t,h,e,k
c,n,r,q,f,g,b,o,e,m
j,a,b,f,n,e,s,n,l,e
k,m,m,a,p,n,m,m,b,i
s,h,h,b,b,n,q,s,d,m
l,h,t,p,q,b,q,m,l,t
k,a,i,f,c,s,e,q,j,n
t,e,f,s,f,d,e,f,k,b
e,k,c,n,h,d,e,b,m,i
t,k,i,a,d,d,h,h,d,q
h,l,f,f,m,q,r,i,o,d
t,f,q,i,q,q,b,d,t,f
l,f,k,g,a,o,n,j,l,o
o,i,k,n,g,i,d,c,q,f
k,a,d,d,k,s,n,s,d,p
i,c,a,o,m,p,h,c,r,g
g,i,b,m,c,e,l,g,n,g
i,o,t,j,l,c,r,a,r,o
q,l,q,g,l,l,d,a,k,t
i,i,j,t,r,q,i,n,i,n
r,p,t,n,p,l,i,g,i,c
r,j,l,i,a,d,g,q,e,c
i,l,c,j,h,b,a,a,l,m
p,h,d,b,a,t,a,k,p,i
f,j,n,l,s,p,m,n,j,f
o,t,r,d,j,q,t,m,s,p
h,g,r,c,a,d,p,f,o,e
a,n,q,n,f,h,o,q,s,p
m,c,j,b,e,t,f,r,e,a
f,h,h,h,t,g,m,j,i,i
o,f,o,p,a,p,f,a,m,g
j,n,c,m,p,s,e,t,s,g
q,h,c,i,h,f,i,o,n,b
j,l,m,d,t,a,m,s,i,f
f,r,h,j,d,q,l,r,r,l
o,d,j,j,h,c,f,a,i,p
p,j,t,p,q,q,i,o,s,b
i,h,e,r,f,c,t,l,d,r
e,i,m,f,m,c,f,b,a,g
n,n,f,a,h,h,s,h,j,r
n,n,i,q,h,r,k,k,e,c
i,h,h,m,p,p,t,c,s,r
k,a,o,o,n,f,q,b,e,q
a,d,e,q,i,j,m,f,o,q
p,n,r,m,r,m,d,b,f,m
o,g,g,d,f,r,g,l,i,b
d,q,t,k,h,j,c,k,d,q
l,r,r,b,a,h,r,a,i,g
i,d,b,r,o,k,j,j,m,r
d,f,h,i,t,i,l,i,p,q
j,o,l,f,o,p,d,a,q,s
n,h,q,f,l,k,h,g,j,m
t,f,j,d,k,q,k,h,d,i
d,b,e,m,r,c,d,m,e,d
a,b,l,d,p,t,o,m,b,b
n,j,s,c,m,h,e,g,h,b
a,o,r,k,b,f,s,p,d,r
o,a,o,f,s,h,p,r,c,m
o,q,j,j,j,e,i,t,e,d
j,n,o,o,h,j,e,q,c,s
i,j,k,m,p,c,a,h,s,l
s,q,e,s,l,n,t,d,n,i
j,j,p,l,b,p,j,t,c,k
h,s,a,n,n,p,c,a,r,r
n,e,t,n,i,m,f,k,k,f
q,p,q,k,a,p,e,t,n,p
b,p,j,s,f,n,k,j,e,t
r,o,j,p,i,r,n,p,e,r
t,b,t,l,p,g,n,m,f,r
h,s,p,m,m,p,k,k,q,a
r,r,c,s,q,l,e,s,n,t
n,n,c,f,o,s,j,f,l,b
h,h,f,e,g,p,a,c,o,r
p,e,p,n,f,s,k,l,t,s
k,b,b,j,s,b,c,k,q,c
g,q,j,c,c,i,s,f,i,i
a,c,c,f,c,o,l,a,l,q
t,f,h,q,k,q,d,p,s,b
o,e,c,j,l,f,a,b,o,p
n,e,s,r,i,p,d,i,l,b
f,s,o,m,l,p,k,n,m,n
m,o,o,e,h,c,t,i,o,m
i,d,r,e,n,m,r,h,m,f
a,p,d,t,d,a,d,o,d,n
t,p,r,p,k,n,t,q,n,h
r,q,s,m,a,q,k,n,s,m
o,g,t,k,d,c,n,c,e,j
b,o,p,j,e,k,g,i,j,r
d,m,q,g,j,t,s,a,c,g
r,f,q,d,b,c,g,l,r,j
f,e,g,o,h,c,s,g,p,d
s,m,k,t,n,h,q,d,d,b
m,g,e,g,r,b,k,d,a,r
t,c,c,k,h,l,a,o,m,g
r,d,s,r,i,e,g,t,h,c
r,n,f,k,o,a,p,g,s,b
q,p,c,e,q,b,s,j,k,m
l,i,s,q,k,r,k,f,f,j
e,r,n,d,k,j,p,m,g,d
a,r,p,e,c,k,s,t,g,j
a,e,i,t,l,t,g,m,t,c
f,k,d,m,n,p,b,q,h,t
n,j,g,p,a,o,k,j,e,b
c,a,m,d,i,g,q,e,p,n
b,b,i,j,c,q,c,d,m,o
a,j,r,e,f,s,s,j,s,t
g,i,b,b,o,n,e,d,p,a
r,b,f,n,g,b,i,b,k,b
n,j,t,o,l,l,t,f,r,r
p,r,j,k,a,d,h,i,g,c
n,k,n,i,l,q,g,k,o,e
m,p,k,c,e,m,a,l,t,e
i,k,a,p,m,t,k,g,j,l
k,c,m,b,t,d,s,e,j,d
l,m,n,i,o,t,i,t,s,r
i,q,b,q,p,i,a,n,j,o
q,n,a,c,t,o,p,t,q,f
d,r,m,k,a,p,q,k,t,c
c,e,l,f,q,e,n,s,k,q
r,c,b,h,h,d,f,j,l,q
q,g,r,n,o,f,l,d,f,q
s,s,o,e,r,l,j,f,k,m
b,c,l,k,g,e,h,h,e,r
t,n,l,g,g,i,i,a,k,g
p,m,q,e,g,r,d,b,d,m
q,f,d,q,r,k,t,j,t,f
h,q,b,l,j,f,j,t,c,s
s,e,d,n,n,f,t,g,i,r
m,a,f,n,e,h,s,d,t,t
a,m,n,n,h,r,j,a,p,i
t,s,a,d,b,o,q,e,b,k
f,h,a,c,b,t,g,m,h,r
c,e,k,n,p,j,f,j,q,b
q,m,t,k,c,d,q,c,a,o
i,r,r,e,q,d,p,s,q,g
o,f,i,t,g,l,o,i,a,s
e,m,t,n,s,m,m,p,p,i
a,e,a,h,e,r,c,q,b,j
k,h,r,k,f,c,f,a,l,n
s,i,b,t,e,f,b,k,q,d
j,t,i,k,e,p,d,e,j,j
q,q,c,m,e,t,k,o,p,p
e,s,m,f,m,d,c,q,i,m
c,a,h,i,r,e,n,c,a,f
c,n,e,f,n,n,o,c,o,o
e,i,n,q,b,h,c,a,j,b
e,l,a,a,j,o,a,e,f,d
k,q,o,e,b,p,c,k,b,l
t,o,d,j,h,t,f,m,c,s
p,b,j,j,e,c,s,d,d,l
h,o,d,p,d,r,o,b,m,s
f,t,n,l,k,e,h,b,j,l
f,e,e,a,b,d,l,b,s,b
d,q,s,t,c,e,t,h,t,d
a,f,j,g,q,h,a,p,c,k
e,l,f,f,m,k,m,d,l,f
j,p,n,q,k,n,t,l,i,t
q,d,d,o,o,d,r,f,b,h
e,f,j,g,s,k,h,n,q,t
j,e,e,p,j,r,p,a,e,m
j,b,i,c,b,i,p,f,g,i
a,g,o,h,i,o,t,h,p,l
p,o,d,e,j,e,l,g,d,a
m,c,i,f,g,p,q,j,t,j
l,b,f,j,p,k,l,o,m,t
t,n,r,i,p,e,g,c,c,r
g,l,l,g,k,k,a,n,m,k
i,t,r,i,l,f,e,b,p,m
q,k,g,g,k,e,s,f,f,p
l,n,c,i,g,r,d,t,n,l
k,b,b,c,o,j,s,i,s,h
p,n,k,i,g,p,r,k,r,g
q,e,f,n,f,e,s,p,s,a
o,r,e,d,s,m,d,q,g,d
b,s,g,r,q,s,g,r,q,o
i,i,d,q,b,s,f,j,a,p
g,g,d,d,k,h,c,b,a,s
a,e,r,j,f,j,p,p,b,s
a,d,a,f,g,m,o,p,o,e
f,b,l,m,i,f,c,d,n,t
j,h,b,d,s,s,h,h,r,f
p,a,i,b,p,g,l,q,t,q
a,o,a,r,a,s,l,j,b,g
m,a,t,a,t,k,p,a,q,m
a,t,b,o,r,g,l,n,t,p
k,l,m,e,o,p,t,g,t,b
j,b,g,f,d,q,s,e,i,p
q,t,s,i,r,c,g,p,d,s
j,a,l,f,t,j,p,d,d,e
t,t,s,r,o,t,i,b,r,i
o,p,l,b,q,f,l,s,q,h
j,m,q,t,k,c,r,m,l,o
m,i,j,t,n,o,c,i,g,g
j,a,e,r,g,a,a,g,q,a
e,h,j,d,e,g,m,r,t,j
e,c,i,b,a,c,s,l,l,n
l,f,t,o,o,c,g,h,m,o
c,t,s,j,n,p,m,n,s,c
p,r,g,b,c,k,d,o,a,m
c,f,b,b,i,c,i,k,j,o
b,s,d,i,n,k,t,n,s,c
r,t,j,e,c,q,s,a,g,c
g,e,q,i,l,f,p,f,a,f
k,i,i,j,t,t,o,q,t,t
g,b,q,g,l,r,g,o,n,a
s,l,b,s,f,f,j,g,p,g
d,p,k,n,d,k,a,b,t,l
c,s,j,o,o,j,f,c,q,a
e,g,g,p,c,m,q,n,c,j
o,a,t,i,b,h,r,o,n,q
j,h,f,d,k,c,q,j,j,c
g,e,k,g,m,b,i,o,c,g
g,i,l,o,p,s,a,h,a,j
o,k,r,p,a,q,b,a,g,r
q,o,d,t,i,e,j,t,r,q
c,l,g,k,g,b,p,j,l,i
p,q,o,t,d,t,t,i,m,h
d,i,h,b,j,h,g,a,a,h
g,b,e,b,q,k,n,m,k,i
s,m,j,i,m,j,n,c,j,k
b,n,f,f,s,t,s,q,g,a
s,m,g,e,b,q,l,t,l,t
g,a,j,j,r,j,g,h,b,g
r,k,j,g,e,c,d,c,i,l
k,f,h,n,b,s,l,q,d,d
k,g,m,b,d,t,d,o,i,d
g,r,k,j,g,p,m,h,f,o
j,c,c,j,d,h,f,p,i,s
h,p,a,i,b,a,j,s,l,k
c,r,q,q,p,r,i,a,b,j
q,c,d,j,j,t,n,a,m,k
o,o,n,j,c,t,n,e,k,n
r,k,s,b,s,o,t,s,i,h
f,o,j,c,s,n,r,b,p,e
o,t,h,c,b,s,b,r,o,d
m,e,c,a,m,o,g,d,p,s
l,k,m,r,i,o,p,q,t,l
r,n,q,b,n,o,s,p,g,a
f,o,h,t,k,d,q,i,m,e
o,k,i,i,e,o,c,o,o,t
c,m,e,q,n,o,p,g,d,j
q,i,n,g,l,c,j,l,b,c
k,e,a,a,j,b,b,c,i,a
d,d,n,n,g,n,n,t,r,j
o,h,f,p,h,d,c,d,a,l
k,b,i,h,q,g,j,i,k,n
i,t,i,r,g,f,q,k,e,c
b,f,j,i,h,f,e,d,i,n
n,p,e,e,p,c,l,k,r,p
c,i,k,p,c,p,e,a,d,r
k,h,q,i,o,d,s,q,k,j
l,e,s,l,n,p,n,t,i,b
r,l,e,t,r,h,c,b,s,c
t,b,s,d,r,h,h,l,s,f
h,q,k,j,l,r,n,n,c,f
m,r,e,a,t,p,h,s,l,r
i,r,q,r,k,o,c,g,m,t
l,f,p,j,s,j,h,s,s,f
p,t,r,e,m,j,h,n,n,i
r,m,t,p,s,p,a,j,q,n
k,j,t,l,h,a,p,t,o,n
o,c,f,c,n,r,q,h,j,t
d,s,n,t,h,e,n,n,j,j
h,l,m,n,n,d,b,o,e,k
c,i,a,n,b,k,q,p,l,r
g,b,t,o,j,m,d,k,c,q
l,s,s,t,h,h,l,j,d,q
k,d,k,g,m,k,r,c,a,s
m,n,d,p,k,o,r,m,q,s
t,q,n,m,b,l,g,h,i,s
q,t,k,j,q,m,h,b,e,c
t,t,q,t,s,q,g,q,d,e
s,q,f,i,t,k,t,i,o,e
j,a,t,f,e,b,e,j,m,a
c,c,p,a,g,i,q,n,k,g
t,f,s,q,o,t,a,q,q,h
b,n,s,j,f,k,j,e,s,h
n,o,i,a,o,t,o,c,d,p
a,h,c,e,q,j,n,n,o,g
r,e,j,e,e,n,h,p,o,h
f,m,h,i,o,f,i,n,i,i
c,n,e,n,l,m,d,b,e,i
h,i,l,c,f,q,b,l,q,t
o,m,q,p,m,h,f,i,e,a
h,r,e,n,a,k,p,e,c,k
p,q,k,h,s,s,h,q,i,r
t,l,s,g,b,c,e,i,c,o
p,g,h,n,p,h,g,g,d,d
p,c,d,f,h,a,a,g,b,h
f,g,o,a,t,k,i,d,f,t
g,n,e,p,s,p,p,j,q,t
o,c,f,c,k,m,p,f,i,i
h,m,p,s,d,i,l,l,e,p
i,s,p,f,k,h,j,i,f,r
p,p,m,r,s,j,i,g,l,c
r,s,c,n,m,c,f,s,f,l
e,d,c,l,k,r,q,d,b,n
i,r,o,e,c,h,j,t,j,k
l,i,m,e,n,f,i,e,d,t
a,g,c,e,r,n,b,o,h,c
n,c,h,l,q,e,h,e,k,l
n,d,s,a,n,q,n,l,j,l
h,t,b,g,s,l,c,t,e,r
p,q,t,n,g,m,e,d,c,c
d,j,o,e,o,d,j,l,d,n
a,e,e,m,q,h,b,o,a,n
k,q,e,t,m,e,o,m,h,l
s,j,q,t,c,b,d,a,a,e
b,m,h,p,p,p,o,j,c,q
d,f,t,q,k,c,a,g,d,b
a,i,n,s,l,c,f,j,e,e
c,b,o,p,n,l,p,f,s,e
j,n,p,m,h,i,r,c,d,n
n,m,d,e,m,n,m,h,m,s
a,h,d,n,f,s,b,k,o,d
n,t,c,e,m,d,q,c,j,t
i,k,c,n,p,m,i,a,b,c
f,g,t,k,b,a,e,n,p,d
b,l,c,j,f,t,j,s,r,i
p,t,k,j,c,t,g,l,h,p
k,n,h,n,j,k,b,b,a,n
m,m,r,n,q,b,m,p,c,r
j,r,b,o,t,l,s,l,e,i
f,m,r,b,n,d,d,k,s,g
p,i,r,o,f,o,s,j,l,r
e,o,g,f,p,j,h,c,n,c
c,b,m,t,e,j,c,o,h,r
b,t,q,t,c,p,i,e,b,i
h,n,h,m,l,s,o,t,r,k
l,n,r,c,p,q,m,h,e,k
g,j,e,c,a,t,p,r,p,o
e,l,l,n,a,f,d,q,r,p
d,e,i,j,i,s,t,k,c,f
s,d,c,k,l,i,m,j,j,t
a,k,k,n,t,b,f,l,p,b
e,r,h,p,b,g,n,s,d,c
e,m,h,m,e,p,s,b,r,p
q,p,b,n,l,l,f,g,k,e
j,o,r,t,q,f,b,p,r,c
m,t,b,t,e,h,e,k,q,c
m,q,n,t,c,c,n,f,e,q
o,h,t,i,t,f,l,o,b,m
e,a,p,n,t,f,e,s,c,q
q,d,k,b,t,f,s,j,j,l
p,h,s,i,c,b,a,b,o,s
m,t,n,k,e,n,e,o,o,r
r,l,a,t,p,t,e,p,k,d
e,f,f,a,n,i,r,d,b,n
q,g,j,j,r,d,t,d,l,k
n,e,b,k,r,s,e,c,o,p
p,e,f,l,q,b,k,r,g,m
o,i,c,n,b,a,f,n,s,o
b,t,r,j,r,e,t,n,d,r
p,s,o,m,l,b,b,b,k,c
g,h,b,n,j,c,k,k,i,d
e,t,t,h,q,g,q,i,p,m
j,k,l,t,j,j,p,f,q,d
g,b,o,s,g,q,b,m,f,i
q,s,p,p,l,l,g,c,o,k
n,b,c,i,p,c,l,n,k,d
q,e,r,n,i,l,q,a,a,k
r,o,g,f,r,c,n,n,e,e
q,o,i,g,c,c,q,h,s,d
g,h,o,f,c,t,t,f,m,g
g,d,c,g,s,h,j,e,s,q
r,g,f,b,f,b,e,f,t,n
t,k,k,q,p,m,i,q,f,e
p,o,m,b,l,h,e,g,a,m
q,t,j,f,o,l,h,k,f,q
a,h,d,t,q,m,g,a,d,c
d,d,h,d,e,h,f,e,l,n
g,e,d,m,n,k,c,h,f,o
j,m,k,n,j,i,k,b,l,p
d,t,k,f,a,h,h,a,n,d
e,f,g,b,e,i,p,a,g,g
b,j,k,h,e,a,a,e,j,a
n,n,n,p,q,c,g,d,p,n
f,g,d,b,s,b,g,r,i,j
l,p,a,q,d,g,p,b,l,r
l,j,k,t,q,s,p,l,d,o
f,f,o,f,c,k,t,o,q,n
k,l,r,m,m,o,b,b,s,l
r,r,s,h,q,r,d,d,q,r
f,d,j,b,b,j,s,b,t,t
q,p,j,g,m,i,q,h,l,m
j,q,b,j,g,t,a,t,e,l
g,f,s,g,o,g,f,f,a,e
p,p,m,q,q,a,p,q,k,r
l,a,l,p,e,a,t,l,e,b
i,l,f,k,f,j,o,i,i,h
p,f,q,j,r,k,n,l,r,a
b,e,a,n,k,f,e,e,q,n
p,d,f,j,j,o,c,q,t,e
n,k,i,i,j,c,a,k,s,e
t,d,f,s,m,d,p,e,l,e
n,j,m,t,q,b,p,k,q,a
p,j,q,m,k,i,c,e,s,i
r,c,n,p,f,b,g,l,l,j
i,e,n,g,c,g,i,g,e,d
p,h,c,b,j,i,d,b,e,c
j,o,o,a,n,b,m,n,g,b
k,c,o,c,j,j,c,k,n,d
o,f,m,c,k,b,e,h,t,c
o,p,q,g,g,b,s,e,e,p
e,m,t,i,c,r,k,m,k,o
h,c,n,h,d,h,h,s,t,c
g,j,n,q,o,f,i,d,j,j
c,o,g,l,d,n,l,d,p,n
d,n,h,k,j,c,d,q,j,j
p,n,k,q,h,l,q,k,r,j
i,i,q,d,q,d,c,d,s,m
o,p,t,g,c,g,t,t,s,o
c,s,o,r,g,p,d,f,e,q
g,d,f,l,i,h,k,b,k,c
l,g,d,m,m,h,a,h,q,n
q,j,m,c,t,t,t,c,s,l
d,k,a,c,o,o,f,d,b,i
t,p,d,i,b,h,s,e,r,q
b,e,c,i,e,d,s,m,o,q
e,m,b,c,c,l,l,d,q,s
h,f,d,g,n,t,r,e,k,s
a,h,k,d,r,i,o,f,e,q
o,e,j,g,d,c,l,k,f,a
c,j,p,s,q,k,c,q,k,r
d,q,r,e,f,n,r,a,r,g
m,j,p,g,l,s,p,l,t,l
b,e,m,k,a,k,c,t,e,t
q,l,a,j,e,o,n,j,p,d
i,g,t,e,p,j,g,g,i,g
n,c,n,h,h,i,a,n,a,b
g,f,q,e,c,c,f,q,f,r
f,f,g,l,a,m,k,g,s,s
c,r,t,b,r,l,a,c,g,j
c,k,r,d,i,n,k,b,l,n
i,f,a,r,b,f,t,n,c,e
k,h,s,j,k,d,c,d,k,q
p,b,h,e,t,i,r,r,l,f
s,m,d,g,b,q,a,t,f,r
p,s,s,d,f,s,s,c,o,t
h,a,d,s,d,t,f,e,g,k
g,o,k,d,e,l,o,l,q,s
c,s,g,r,d,h,s,l,k,n
o,c,r,m,a,q,d,e,i,r
r,k,k,o,d,q,m,q,o,g
j,g,k,c,k,s,q,n,s,g
m,n,j,s,a,j,c,m,e,i
g,g,p,c,i,n,o,k,c,n
b,f,i,d,o,o,n,g,s,a
f,k,j,l,r,e,m,t,n,n
h,c,l,f,m,j,s,p,p,c
k,b,r,p,l,k,l,b,e,h
h,n,d,r,r,h,h,m,l,a
s,o,f,d,j,k,t,g,i,m
k,k,m,i,h,p,o,n,j,h
t,l,a,m,h,a,l,h,c,a
h,q,m,q,s,o,e,h,f,o
t,n,c,m,k,p,h,d,e,n
h,k,c,h,f,d,s,m,o,k
d,d,p,j,g,e,p,p,j,o
g,e,r,o,d,m,k,h,m,j
i,s,b,h,k,c,r,j,p,g
c,a,k,l,p,q,r,d,q,o
f,n,o,h,c,f,n,e,f,b
j,q,d,b,m,k,l,f,g,s
k,h,d,l,o,d,f,a,c,j
s,f,d,p,d,q,i,b,b,f
k,s,m,b,c,c,j,p,o,b
b,b,h,i,d,b,m,n,m,b
i,f,o,l,a,c,l,p,l,l
k,i,m,p,f,s,n,p,d,r
o,h,q,a,a,c,f,j,n,d
q,m,r,f,p,f,i,g,c,n
i,p,a,g,o,b,g,e,l,h
e,g,g,a,d,e,i,b,o,o
f,i,l,m,s,a,q,o,k,j
o,t,i,h,e,s,s,g,q,e
h,j,h,p,a,e,j,l,t,n
d,c,i,r,c,k,j,s,i,i
r,t,m,n,b,t,b,f,l,o
n,s,f,o,h,b,d,g,b,l
f,e,i,k,p,t,e,h,b,d
c,a,l,o,q,b,k,f,a,n
k,g,e,t,m,q,a,c,p,a
r,r,c,k,d,s,o,o,p,d
i,m,t,s,e,b,f,b,k,d
t,a,r,t,t,g,i,b,g,c
j,c,j,s,g,j,t,l,r,f
l,q,k,t,h,k,e,g,i,q
r,s,f,m,h,h,d,f,r,q
p,c,p,j,s,g,h,k,a,m
d,f,i,o,g,h,d,h,j,i
m,b,a,a,t,j,d,f,c,q
a,p,b,t,t,h,k,s,h,d
k,g,t,g,l,p,l,o,f,m
d,h,b,k,m,e,c,b,m,h
o,p,d,f,a,k,r,d,m,e
b,r,k,l,a,o,t,q,g,c
b,r,h,i,f,i,g,n,h,j
i,s,c,o,e,q,e,l,k,g
m,g,g,j,p,c,m,h,f,i
b,j,h,g,j,o,g,b,i,j
c,j,d,c,b,j,p,e,j,c
o,n,s,m,q,b,g,s,s,s
n,j,h,m,f,t,n,p,p,g
n,f,r,i,a,d,o,q,g,b
i,f,e,j,b,i,t,c,c,q
f,r,t,s,l,l,i,c,s,d
h,c,k,p,p,d,f,f,o,n
g,j,g,o,k,j,m,k,g,j
f,f,n,q,d,i,l,l,d,i
t,m,m,k,l,k,g,a,f,m
f,i,k,i,g,d,a,b,k,p
i,a,i,e,e,j,i,c,q,t
e,e,d,s,c,p,b,q,j,m
o,q,l,n,e,l,s,m,i,l
f,h,d,j,g,f,e,n,q,t
b,s,s,m,m,j,o,i,d,m
l,f,t,f,n,m,m,q,d,j
p,a,s,o,n,s,r,j,q,h
o,i,c,l,g,e,p,l,l,n
q,k,g,r,k,c,t,f,b,l
d,n,o,c,f,f,a,f,r,k
r,n,f,g,b,b,o,q,d,n
a,b,r,s,g,n,k,s,a,q
q,m,d,e,m,f,j,e,r,b
g,p,f,o,b,i,m,n,q,g
h,a,g,a,h,h,a,j,c,q
t,b,n,t,j,e,i,c,j,n
a,s,b,c,l,g,q,n,g,n
f,o,t,q,o,t,i,d,f,i
k,a,g,r,s,k,n,p,p,g
s,g,o,j,m,g,c,j,l,c
b,p,o,h,g,l,e,l,o,l
n,k,g,f,p,q,c,c,e,e
k,p,o,k,k,e,b,i,k,h
p,e,n,i,h,p,m,p,s,p
i,b,q,l,f,t,i,q,i,p
h,b,f,c,o,m,f,n,g,r
l,s,q,m,k,h,t,h,l,g
o,l,i,n,f,f,k,f,f,t
r,m,s,g,c,t,r,m,h,k
o,c,h,c,s,c,r,d,p,s
b,r,d,n,p,g,f,n,r,f
f,o,n,b,c,f,h,j,j,a
c,k,a,k,i,q,j,d,c,k
l,n,d,p,s,e,a,a,p,f
h,c,g,d,j,l,i,s,c,k
s,g,p,m,e,a,g,t,i,k
t,d,f,f,h,g,e,q,q,j
a,e,o,k,d,e,q,l,c,k
o,t,k,h,e,a,a,a,o,i
i,o,c,k,c,c,c,e,r,c
f,c,p,f,a,b,t,f,f,e
p,t,c,c,p,b,a,e,k,d
p,g,k,n,r,m,t,b,t,d
g,o,e,g,t,h,p,b,c,n
l,p,t,a,s,l,q,t,p,n
q,k,p,m,c,t,s,j,k,j
m,q,t,i,l,i,s,m,q,d
r,d,h,i,q,m,l,s,h,d
p,s,c,m,g,i,c,a,o,m
h,s,j,f,a,n,a,p,b,m
a,c,c,m,n,c,q,p,g,j
e,o,n,n,c,h,f,e,h,n
a,c,a,o,d,h,k,j,f,h
i,n,q,k,s,a,n,e,s,g
n,q,t,d,c,n,f,o,c,l
g,g,b,d,k,f,j,t,d,b
l,p,o,l,h,e,d,t,p,m
h,r,o,a,j,s,h,p,n,b
s,f,i,n,n,p,f,o,d,n
d,a,l,q,t,q,c,p,g,b
o,h,k,k,i,j,g,o,i,h
a,k,q,o,g,m,o,m,h,j
