var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
c,a,h,b,a,a,g,g,f,g,a,e,f,j,j,f,h,h,g,c
j,j,e,e,e,e,j,g,e,a,b,h,d,e,g,j,b,i,a,b
i,b,g,d,j,j,i,d,g,b,c,f,e,e,g,h,g,b,b,g
c,f,h,b,b,i,c,g,c,a,c,i,i,g,a,c,j,a,g,g
f,b,e,h,i,h,f,a,a,h,a,j,g,f,d,h,f,i,j,a
i,f,c,f,j,j,h,g,d,j,h,g,c,e,j,j,i,c,i,j
a,d,a,b,h,g,f,e,f,d,j,i,i,c,j,b,f,d,d,d
c,c,j,e,d,a,b,e,b,a,h,b,f,c,e,e,b,c,h,h
c,c,g,f,g,d,a,h,i,c,a,g,c,i,b,i,d,j,e,g
h,c,j,c,h,f,e,e,c,i,e,a,f,h,g,a,g,f,g,a
h,i,i,j,d,g,f,j,h,g,i,a,c,c,e,i,g,j,j,b
c,h,c,b,i,h,h,j,d,b,b,h,i,e,h,i,g,d,c,d
c,d,h,h,a,h,f,h,a,a,e,b,j,f,h,f,b,b,d,d
a,j,b,i,b,e,h,f,h,a,f,g,f,e,i,j,j,e,b,a
a,h,j,a,j,j,b,e,i,a,i,a,b,j,c,f,i,f,b,a
j,c,a,i,g,j,d,e,g,i,b,h,b,a,b,j,c,b,h,f
e,g,e,c,e,g,g,b,g,b,c,h,a,h,h,e,d,j,c,h
a,i,i,a,e,i,h,a,c,h,f,e,d,a,a,d,h,c,e,h
b,h,e,d,c,i,i,d,c,b,i,e,d,g,a,a,d,e,j,h
c,a,c,h,e,d,d,a,i,c,g,a,i,a,e,j,a,g,a,j
e,e,e,b,h,c,j,d,e,f,h,h,i,e,g,j,h,e,d,b
i,i,i,a,d,f,i,e,j,f,e,b,i,a,c,d,f,e,i,a
i,i,h,b,j,d,i,a,c,b,b,f,g,g,g,b,d,a,h,i
e,e,j,h,g,i,c,a,c,c,h,b,d,b,c,b,e,d,h,f
b,e,g,g,h,a,i,g,g,b,e,h,b,a,b,e,i,j,e,c
g,c,b,b,f,i,h,b,j,h,j,a,i,j,d,e,g,d,j,e
j,i,c,f,c,c,j,j,f,g,d,b,d,b,c,j,g,a,c,i
i,h,j,e,e,j,j,h,g,f,g,g,b,e,d,d,e,d,d,j
g,h,d,j,c,h,g,a,g,g,f,g,d,b,i,j,f,h,a,c
b,d,h,d,b,c,h,g,b,g,j,c,j,b,j,c,b,f,d,i
h,h,b,d,c,d,h,f,b,e,c,a,i,a,a,i,e,e,e,f
a,j,j,h,i,a,h,e,d,b,g,a,i,g,a,i,h,e,g,f
c,b,b,b,a,j,b,d,f,g,h,c,h,h,h,b,j,c,b,h
h,h,i,d,a,f,g,d,g,g,b,i,e,a,e,c,c,d,i,f
i,i,a,f,b,c,c,g,b,i,a,h,d,i,b,d,i,b,j,e
h,h,e,j,e,e,e,h,h,c,c,e,a,j,g,a,e,f,c,j
g,e,c,g,d,c,b,g,b,b,e,g,h,g,g,f,e,g,i,b
f,f,d,e,h,e,f,j,f,f,j,e,e,b,a,e,a,g,f,i
i,a,e,e,d,d,i,d,c,c,d,a,b,b,b,d,d,j,c,h
b,f,d,a,e,d,e,a,j,j,j,c,c,i,e,h,i,d,g,i
a,f,c,g,c,i,h,e,a,j,i,j,c,h,h,d,b,c,i,d
g,j,b,j,d,d,a,d,d,b,i,h,i,a,a,d,c,g,h,c
b,g,g,g,b,j,h,d,d,b,j,d,b,d,d,c,b,h,g,h
e,c,c,b,e,f,c,f,i,h,e,e,a,f,i,a,d,g,b,e
c,g,c,j,a,b,d,f,j,b,a,a,g,a,a,b,d,a,f,d
a,e,e,j,d,h,j,a,e,c,b,e,j,h,a,b,g,i,e,i
h,b,h,c,e,c,a,h,d,f,j,c,f,f,h,c,h,d,g,d
a,g,j,a,i,d,g,c,d,b,d,i,f,j,h,d,d,f,e,i
d,i,b,f,a,f,i,j,g,f,d,e,d,f,g,h,d,b,j,g
i,g,b,c,a,e,j,j,d,e,g,c,b,j,a,f,e,e,j,d
b,c,b,g,a,d,j,j,g,h,b,j,c,f,b,d,c,f,b,h
c,j,b,i,j,h,d,e,e,g,j,i,d,c,b,b,g,d,f,i
a,h,e,a,d,e,a,c,j,e,a,c,d,c,e,f,f,i,a,e
g,i,d,g,a,d,j,j,h,e,h,e,h,j,f,b,i,e,i,e
i,i,f,i,f,a,b,e,c,g,g,e,b,j,f,b,e,h,f,i
e,i,a,i,g,g,c,c,g,g,f,b,c,h,b,i,j,f,h,e
h,i,g,c,b,f,d,g,c,f,g,a,a,c,c,i,g,i,h,h
g,f,e,d,d,i,d,i,d,e,i,c,e,e,j,e,j,h,d,b
h,e,c,e,a,j,f,f,f,e,d,g,e,h,f,b,i,b,g,i
j,c,i,d,h,b,a,i,d,c,d,g,j,c,j,b,h,j,h,f
j,g,d,h,f,f,f,c,h,d,b,e,g,c,h,a,a,a,i,a
h,f,h,a,g,a,i,i,f,b,c,j,a,i,j,b,i,g,f,f
b,b,i,d,c,b,c,b,j,i,a,c,b,d,j,c,i,a,a,c
f,h,b,g,g,i,c,a,h,i,b,g,e,c,j,a,e,c,c,g
j,b,j,f,c,f,b,j,e,d,f,e,j,e,g,g,j,c,j,e
j,e,b,d,e,b,b,c,f,a,d,e,e,a,e,i,e,h,c,h
i,g,f,d,b,d,c,e,a,e,h,c,b,b,i,j,e,j,j,c
d,j,e,b,i,f,a,e,a,b,b,i,g,d,h,a,i,h,c,f
d,e,b,e,h,d,e,f,f,c,j,c,d,g,j,e,c,h,h,c
g,a,f,f,d,h,i,g,g,a,c,d,d,d,c,a,b,c,j,h
b,f,e,f,e,a,i,j,j,g,e,c,d,d,e,j,e,e,h,e
e,j,e,f,i,i,d,c,h,d,b,c,f,a,b,i,d,e,b,d
a,g,h,i,g,h,b,c,e,e,b,h,i,i,d,e,g,h,f,i
f,a,c,g,j,c,a,d,c,b,j,j,g,h,j,h,h,b,d,c
b,d,d,f,e,e,j,a,e,h,h,b,i,a,j,d,g,j,d,b
f,g,d,h,i,b,b,b,b,g,j,d,f,j,f,b,b,j,j,g
j,h,c,f,j,d,e,g,d,i,j,e,j,h,g,h,j,a,f,b
a,i,c,e,d,h,e,e,g,a,c,g,g,g,i,b,c,c,i,i
j,g,j,j,d,a,i,h,h,d,b,j,c,e,b,c,a,g,c,d
j,d,i,c,h,a,a,j,f,c,b,h,j,i,d,c,c,b,j,g
b,j,e,b,h,f,j,f,b,g,a,h,d,j,h,g,f,e,a,i
a,e,a,i,d,d,c,c,j,g,f,g,b,g,j,d,g,h,i,j
h,b,i,d,b,g,i,d,d,a,b,d,c,f,a,a,b,g,e,d
e,g,f,i,h,j,j,e,g,a,c,f,g,a,b,i,c,b,c,h
b,b,d,d,g,f,h,a,c,d,b,h,e,g,d,h,b,e,e,a
b,d,j,g,e,c,a,d,e,f,j,i,g,j,b,g,b,a,e,d
j,h,f,a,h,g,d,c,i,g,a,b,b,j,i,c,c,g,e,c
c,h,e,c,a,f,h,j,a,f,g,f,g,d,c,j,f,d,d,j
e,g,b,g,h,e,i,c,f,d,g,b,d,f,b,c,h,g,g,e
i,c,j,b,f,b,d,e,c,a,b,j,d,d,b,f,c,f,e,g
g,g,c,h,f,d,c,b,h,i,i,e,c,i,j,j,h,b,i,i
a,g,d,c,e,g,i,g,a,b,d,e,f,c,d,g,e,f,a,i
f,b,j,i,f,a,d,d,j,a,g,c,g,g,f,a,d,b,j,j
f,e,e,j,g,c,d,f,d,b,c,j,h,g,a,f,i,j,g,j
j,f,a,c,f,g,c,a,j,g,j,g,h,h,d,e,e,i,b,a
c,g,d,b,h,c,j,h,j,f,i,i,j,d,g,f,h,b,a,j
c,a,b,e,j,f,h,h,f,b,g,g,c,h,b,h,a,h,h,g
e,h,i,b,d,h,h,b,j,e,a,d,c,c,a,e,a,e,i,a
e,d,i,f,i,j,f,e,b,g,c,c,c,f,c,e,b,b,h,f
f,e,j,f,d,c,h,i,g,b,e,j,i,g,i,g,b,g,d,a
b,i,i,i,d,f,g,i,c,c,d,d,a,j,a,d,d,b,e,g
b,h,j,j,i,c,h,e,g,e,i,e,h,b,e,i,i,c,h,e
g,h,f,b,a,d,a,i,f,b,a,j,g,a,h,b,g,e,e,e
g,c,f,h,g,j,g,f,j,i,h,a,a,f,i,g,d,j,d,i
i,g,b,e,f,g,j,b,g,j,g,g,i,j,j,a,j,h,f,f
e,g,j,e,b,a,i,a,e,e,f,c,j,j,g,a,d,b,i,e
f,b,h,i,e,i,c,h,c,j,f,c,d,h,j,i,b,c,h,i
b,c,e,f,g,e,a,j,f,a,j,j,a,a,h,j,i,e,c,c
b,j,f,a,e,a,a,c,e,g,h,e,h,j,a,e,i,f,f,c
f,f,h,i,j,g,f,c,h,i,h,a,e,a,f,j,i,b,e,a
h,c,f,j,c,g,d,f,j,d,f,i,i,a,a,g,g,h,e,i
b,g,h,g,a,i,c,f,i,j,e,c,a,d,c,i,i,a,d,b
h,f,g,i,d,i,g,c,c,e,g,h,a,j,e,f,f,j,j,h
f,f,f,b,d,e,b,j,g,b,h,e,b,j,c,c,e,a,j,f
g,a,b,d,i,f,h,j,c,j,h,j,d,h,c,h,j,c,a,b
g,h,g,h,g,f,b,g,i,f,g,e,g,a,c,i,f,i,j,b
h,b,g,i,c,i,a,j,b,c,b,b,d,g,a,a,e,c,b,e
e,b,i,j,d,h,a,h,f,e,h,g,j,d,c,j,d,e,j,e
a,g,h,i,i,j,d,d,g,g,c,g,j,i,d,d,d,h,b,a
h,b,c,f,a,a,d,d,i,h,b,i,h,h,h,b,b,d,a,b
f,j,g,d,f,g,d,j,f,d,d,d,h,a,h,b,j,a,b,j
j,g,f,a,j,a,g,h,d,b,g,g,i,g,i,i,d,f,c,a
f,d,a,e,h,i,h,c,j,a,d,i,j,d,c,f,j,j,d,d
h,e,b,g,f,a,h,i,a,i,h,j,a,j,i,f,d,i,c,j
g,a,h,b,d,c,h,j,b,c,e,c,b,c,c,i,a,a,g,j
h,j,j,d,c,j,d,j,j,c,h,e,f,g,c,f,e,a,j,b
c,a,g,h,g,a,b,f,h,i,i,i,j,i,a,e,g,g,g,h
i,f,h,e,c,e,i,c,j,f,g,a,a,g,d,e,d,e,a,g
e,i,d,b,e,j,c,d,g,f,d,h,g,a,b,j,f,h,j,b
b,f,e,a,e,a,i,b,e,j,d,e,j,c,j,c,d,g,b,e
f,c,g,i,d,d,j,h,a,d,b,a,f,d,g,d,h,d,b,f
c,d,c,f,f,h,e,i,d,i,i,g,j,h,b,i,c,d,a,d
i,a,e,i,j,f,a,c,c,d,b,h,i,d,e,d,i,c,h,g
d,a,c,g,f,i,b,i,i,h,i,b,d,i,c,j,c,b,b,g
i,i,e,e,j,i,f,j,a,h,d,f,i,d,d,b,b,e,c,a
f,d,d,g,i,i,d,e,a,e,f,i,j,f,i,h,g,c,i,a
i,b,j,i,a,g,b,a,i,b,j,g,j,g,j,j,j,j,e,i
f,f,g,c,d,f,d,a,a,b,h,d,g,f,h,j,g,d,b,g
i,i,g,d,c,a,h,h,j,g,j,b,j,e,f,i,f,g,j,g
a,h,i,g,d,h,h,i,h,g,f,i,i,d,i,c,i,c,c,b
i,i,j,c,c,b,d,d,c,h,i,h,a,e,f,i,c,c,c,a
c,h,g,a,c,f,j,c,g,c,i,b,j,j,e,f,j,i,a,h
j,d,a,d,c,f,a,g,c,i,e,d,f,i,f,i,d,i,b,j
b,d,h,a,f,h,i,j,b,a,c,c,b,i,h,i,d,b,f,e
b,h,f,c,c,c,i,j,e,b,f,c,c,c,j,d,d,i,h,a
j,i,j,c,j,i,i,a,f,g,c,e,c,j,f,d,g,d,d,j
e,j,d,g,j,c,f,d,h,i,i,f,c,h,d,j,e,f,c,d
h,e,j,d,e,c,i,b,j,a,g,b,g,j,a,g,i,d,a,j
d,c,d,b,d,b,d,c,e,f,b,j,g,j,c,d,d,c,e,i
j,d,c,j,d,c,f,f,i,b,h,b,h,c,i,h,g,f,i,d
b,e,f,g,h,c,g,c,c,h,h,c,i,h,j,d,d,e,d,g
a,h,d,i,h,f,g,h,a,d,j,h,c,b,d,j,g,d,b,g
c,a,j,g,i,c,i,a,a,i,g,g,c,a,d,a,a,f,h,e
c,e,f,a,h,a,j,a,c,e,d,i,g,f,d,f,b,h,e,c
i,h,i,e,b,e,b,a,f,g,h,j,c,h,e,c,e,f,e,e
g,d,a,j,i,d,i,h,b,g,d,f,c,d,f,j,d,c,e,j
j,h,h,c,a,a,b,b,c,c,b,g,b,b,f,h,f,b,a,j
f,f,d,d,d,j,j,j,c,a,g,h,b,e,b,b,j,g,e,g
d,f,j,i,a,e,a,a,d,f,d,e,i,i,b,h,e,d,b,h
d,f,a,e,j,a,f,a,b,h,b,e,g,a,c,i,i,g,j,i
c,d,b,f,c,e,j,h,e,h,b,f,a,d,c,b,f,e,d,f
d,i,i,j,g,g,b,f,e,b,f,i,b,c,c,a,d,b,d,j
c,f,d,e,b,i,h,f,d,i,b,a,b,g,g,a,g,b,j,i
i,e,a,b,d,a,f,e,f,j,f,f,h,j,g,a,e,i,f,f
g,f,a,a,h,d,a,d,e,g,a,g,d,h,g,g,a,j,g,h
c,i,j,a,a,g,j,c,h,h,i,b,a,b,a,h,c,a,a,h
g,b,j,c,i,b,d,f,b,e,h,e,i,b,h,j,h,h,h,f
e,h,h,a,g,a,i,j,c,j,j,h,i,a,c,b,g,h,b,f
b,c,d,i,d,i,a,c,a,a,i,a,d,j,j,f,b,g,j,a
f,i,b,a,j,g,c,i,g,j,d,d,d,j,e,f,g,a,b,h
j,a,e,d,e,d,d,h,g,b,c,c,g,f,c,e,e,d,g,i
b,h,i,a,c,h,f,e,g,h,a,b,h,e,i,d,e,h,e,e
i,e,c,j,j,c,j,d,c,c,f,j,f,h,c,e,d,g,c,i
i,i,d,e,g,h,e,d,e,b,i,c,b,d,d,g,i,b,d,j
b,b,a,d,g,i,b,f,e,c,h,i,f,i,i,i,j,c,g,h
g,g,j,f,d,a,e,e,e,h,i,h,i,g,d,h,c,f,e,j
a,a,j,g,e,f,d,d,a,j,i,h,c,f,i,d,e,a,h,h
j,h,f,c,i,a,a,g,i,a,h,g,g,f,j,g,i,e,a,d
h,i,b,j,c,g,f,h,c,d,j,i,d,a,d,f,f,a,j,h
a,b,b,b,b,a,j,a,g,h,b,c,c,h,c,i,f,a,a,a
f,d,b,d,j,c,c,i,e,j,a,i,d,c,j,h,f,j,d,f
f,g,a,i,i,f,d,f,j,f,c,a,j,b,e,i,d,j,d,d
d,j,e,j,f,e,f,a,b,c,j,d,j,c,d,i,f,h,c,j
h,a,b,e,d,f,g,j,g,c,c,b,c,a,c,i,a,h,j,b
h,h,f,c,f,h,j,c,i,c,h,j,c,g,f,i,j,h,e,c
g,c,g,j,d,b,d,f,j,i,h,g,a,c,i,h,i,d,c,f
e,g,j,g,g,h,i,a,h,a,a,g,g,h,b,e,a,h,b,j
i,b,b,d,a,h,c,d,g,c,c,c,b,f,b,a,j,b,a,a
h,a,j,g,e,a,a,i,h,a,f,f,b,c,c,i,a,f,g,j
a,d,e,g,j,e,i,e,b,g,f,e,f,e,j,a,h,h,h,g
h,f,j,j,d,i,h,c,d,a,c,a,f,j,c,c,b,j,a,h
i,e,b,a,b,e,j,c,h,d,b,g,c,c,j,g,i,h,d,i
h,i,c,e,c,g,b,e,f,i,a,a,c,a,e,a,j,j,f,h
a,h,f,i,h,h,f,e,a,c,f,g,a,c,f,g,f,i,c,a
f,c,i,h,h,g,c,i,e,b,j,f,c,h,e,i,d,h,i,f
a,b,f,a,f,d,j,a,b,e,f,e,j,g,i,b,d,d,a,f
f,h,a,e,b,i,a,a,j,j,j,f,e,d,d,i,h,h,h,i
f,j,c,i,h,j,b,c,h,h,j,i,e,h,f,j,f,h,e,h
j,j,i,d,a,f,j,h,h,i,g,c,j,a,h,g,e,j,a,j
i,f,g,e,d,i,e,f,i,d,f,j,j,e,d,a,c,f,a,b
a,h,a,h,f,g,c,g,g,d,j,b,c,g,a,f,e,f,c,e
d,g,g,c,d,f,b,f,a,f,j,d,a,a,a,e,g,d,d,a
f,h,b,d,h,f,a,b,a,b,j,f,d,h,j,c,d,c,f,c
c,i,g,h,f,e,h,a,f,d,f,b,h,b,a,b,a,i,a,h
g,e,e,i,d,a,e,d,a,f,d,i,f,d,d,g,a,c,c,i
c,h,i,b,j,c,a,g,f,j,d,h,j,f,i,h,b,g,f,d
e,g,c,e,j,h,f,e,i,b,a,h,c,h,b,h,e,j,a,h
i,a,a,b,g,c,g,c,g,c,h,f,h,a,g,h,a,g,h,g
b,g,f,h,c,e,c,f,g,i,b,h,b,a,i,d,i,d,h,f
j,b,h,j,d,b,a,b,i,c,c,a,c,e,a,j,e,i,a,j
g,i,e,g,i,a,e,c,a,b,f,h,f,g,h,e,c,a,j,c
g,b,d,e,d,b,a,b,g,g,d,c,d,j,h,j,h,g,h,a
c,b,j,g,a,h,h,a,a,d,j,h,f,j,j,i,f,d,j,a
a,e,h,f,g,e,d,e,j,f,g,d,b,f,e,d,b,f,i,i
c,e,d,i,d,g,c,h,f,j,h,d,a,j,e,e,d,c,d,a
i,i,i,i,f,e,e,d,e,g,f,h,b,a,a,b,h,h,c,b
b,j,j,i,d,d,j,e,d,a,h,a,g,c,f,f,i,j,i,f
d,e,g,i,e,f,c,d,f,h,f,a,c,h,d,h,b,e,j,j
h,b,j,b,b,d,h,a,h,h,i,g,e,g,h,i,f,g,f,f
i,a,a,a,f,j,d,f,j,a,h,b,h,a,i,d,j,j,d,e
c,h,h,b,c,a,i,h,c,g,j,h,h,g,c,e,j,f,i,b
a,d,j,c,i,j,j,h,h,h,g,e,i,f,j,g,a,b,h,e
i,i,g,b,f,h,i,h,b,g,j,i,d,a,a,h,i,d,e,g
j,j,a,f,g,f,a,j,e,b,h,e,a,j,g,a,f,e,g,g
i,g,j,j,e,e,h,c,f,d,h,a,c,e,a,j,c,e,c,j
a,a,h,g,d,g,e,a,b,d,d,g,j,j,j,b,a,g,f,b
e,g,j,j,c,i,h,j,d,c,d,j,d,a,j,h,g,h,e,e
d,g,c,j,f,b,f,e,a,c,i,a,f,a,g,e,h,h,f,a
i,d,h,j,a,d,b,c,b,d,d,f,c,c,j,a,d,h,g,i
c,a,e,e,e,f,h,h,g,d,a,b,e,c,b,a,i,e,a,c
c,c,b,b,j,d,f,e,i,h,i,f,i,b,i,h,g,h,d,d
i,g,j,b,b,i,f,g,d,b,e,c,f,i,d,g,a,f,g,e
i,b,f,a,b,c,a,g,b,a,e,d,b,j,j,h,b,e,b,d
h,h,d,j,f,a,j,a,b,i,a,d,i,f,g,a,g,h,c,h
e,a,j,i,b,f,a,g,d,j,c,i,d,h,b,b,c,j,h,h
b,j,c,b,i,g,h,f,i,f,i,c,a,a,b,b,e,g,b,c
d,c,h,d,g,a,h,h,j,f,a,b,e,g,j,e,d,b,d,d
b,f,g,e,c,c,g,j,c,f,b,a,g,e,b,f,h,g,e,f
d,b,b,i,h,f,g,i,a,d,a,j,f,f,h,c,g,d,c,f
e,j,c,i,b,i,h,g,g,i,b,g,j,e,h,a,b,d,j,a
j,f,a,f,d,f,i,a,h,b,b,c,b,b,a,f,g,g,i,e
b,j,a,d,j,j,h,f,a,c,e,h,j,d,d,j,d,i,a,i
e,e,e,c,h,b,h,e,h,e,e,f,e,b,h,g,b,g,i,f
g,j,c,a,c,h,g,h,d,h,j,g,c,h,j,e,f,i,c,f
b,j,c,d,d,f,b,j,b,c,a,a,i,j,h,i,g,c,h,j
a,i,j,i,e,d,c,j,i,g,j,e,j,c,e,g,h,j,h,j
h,a,d,g,h,e,f,e,g,i,b,d,e,e,f,d,c,d,j,d
g,a,b,a,b,d,i,i,b,d,e,e,d,j,g,d,h,c,h,j
j,h,j,g,g,f,h,a,a,d,j,i,g,a,a,i,e,j,f,b
g,i,f,i,h,f,a,a,j,g,c,b,e,d,e,e,i,d,c,c
i,b,g,e,g,b,j,j,g,f,b,c,a,d,g,c,g,i,b,i
f,a,j,c,d,g,i,j,g,f,i,h,g,a,a,e,e,i,d,a
i,j,e,i,b,j,h,g,g,e,e,c,g,a,g,d,f,g,e,a
j,e,c,j,j,a,h,e,d,h,f,h,h,c,d,d,e,b,h,c
c,h,j,d,g,e,d,d,f,j,j,b,h,b,h,j,a,h,i,d
g,f,g,f,g,i,d,b,c,b,a,g,i,c,c,d,h,e,j,d
i,b,g,d,h,c,c,f,i,a,b,j,g,c,f,a,j,d,h,b
f,g,c,b,b,h,i,e,f,g,e,h,d,e,j,c,e,d,j,b
b,f,g,i,i,d,c,h,i,b,b,i,j,h,j,d,j,d,c,i
h,i,j,a,i,f,h,a,h,a,f,c,c,a,h,c,c,b,c,e
h,j,d,d,c,b,d,d,b,a,c,c,j,i,d,g,d,e,g,i
i,b,d,e,a,c,j,h,c,c,j,f,a,j,e,c,d,f,d,f
d,a,g,a,d,a,g,b,d,d,b,i,h,g,i,c,b,d,c,e
e,c,e,i,e,e,h,j,i,a,a,c,i,b,g,i,a,g,a,f
d,h,f,i,g,b,i,d,b,i,g,h,b,h,b,h,c,h,j,f
j,g,e,g,j,i,g,h,d,i,d,d,i,f,j,e,c,h,b,c
b,g,d,i,a,g,h,e,i,j,d,b,c,c,f,c,a,e,i,d
a,h,b,g,d,i,e,j,h,c,i,c,a,a,g,g,j,g,g,f
h,b,b,f,e,h,h,h,c,g,f,i,g,c,j,j,j,e,a,c
b,h,d,j,i,b,a,b,e,g,g,i,j,j,b,c,h,g,h,f
g,h,j,h,j,c,j,g,a,g,i,f,f,e,d,i,b,g,e,b
h,i,h,h,j,c,i,i,b,j,a,g,f,c,h,g,f,c,a,d
h,j,c,b,e,a,i,g,g,g,g,e,a,a,j,h,i,h,d,h
f,a,b,j,b,h,c,i,d,g,f,e,f,c,g,c,j,j,i,a
d,e,h,i,d,i,g,f,d,a,h,d,g,j,i,b,a,h,a,a
a,i,h,f,a,d,d,b,i,a,b,i,c,e,g,j,g,e,e,b
h,e,h,f,f,i,i,a,e,i,c,f,f,b,g,g,e,c,d,d
e,g,e,e,e,h,b,b,d,c,i,d,g,d,d,b,j,d,a,g
e,h,j,g,d,f,i,c,j,g,g,d,f,d,i,e,g,c,b,e
