age,unempdur,income,mmarr,ymarr,msepdiv,ysepdiv,depress,nofriend,nociga,height,weight
20.0,,,,,,,5.0,2.0,10.0,197.0,83.0
38.0,0.0,1319.0,1.0,1999.0,,,4.0,9.0,,156.0,59.0
59.0,24.0,642.0,10.0,1975.0,,,8.0,3.0,,162.0,101.0
36.0,0.0,2334.0,11.0,1995.0,,,0.0,13.0,,160.0,65.0
61.0,0.0,161.0,2.0,1973.0,,,4.0,10.0,,172.0,87.0
34.0,0.0,,1.0,2000.0,11.0,2001.0,2.0,4.0,,163.0,58.0
55.0,,969.0,3.0,1975.0,,,10.0,3.0,,170.0,90.0
30.0,0.0,136.0,,,,,0.0,6.0,,162.0,52.0
60.0,,1609.0,7.0,1988.0,,,6.0,0.0,,160.0,65.0
59.0,0.0,2660.0,3.0,1976.0,,,10.0,22.0,20.0,158.0,82.0
24.0,0.0,1297.0,,,,,3.0,23.0,15.0,172.0,78.0
71.0,0.0,383.0,12.0,1962.0,4.0,2006.0,14.0,10.0,,163.0,70.0
91.0,,1205.0,,,,,20.0,5.0,,163.0,65.0
50.0,,1172.0,12.0,1994.0,,,1.0,8.0,,167.0,70.0
47.0,,1584.0,9.0,2005.0,,,5.0,5.0,,176.0,75.0
66.0,,979.0,7.0,1965.0,,,15.0,5.0,10.0,155.0,62.0
30.0,0.0,2279.0,4.0,2000.0,,,4.0,12.0,8.0,177.0,110.0
50.0,0.0,2885.0,6.0,1982.0,,,3.0,8.0,,156.0,63.0
53.0,,,7.0,1975.0,8.0,2008.0,4.0,3.0,20.0,187.0,97.0
25.0,1.0,,,,,,0.0,17.0,,170.0,71.0
18.0,,,,,,,0.0,12.0,,187.0,90.0
35.0,0.0,2156.0,1.0,1996.0,,,9.0,3.0,10.0,168.0,60.0
62.0,,474.0,8.0,1971.0,,,9.0,5.0,,175.0,88.0
65.0,0.0,3896.0,7.0,1970.0,,,10.0,2.0,,153.0,66.0
47.0,24.0,2122.0,,,,,6.0,6.0,20.0,165.0,69.0
72.0,0.0,426.0,4.0,1961.0,,,7.0,8.0,,157.0,70.0
68.0,0.0,2018.0,4.0,1967.0,,,6.0,13.0,,166.0,87.0
60.0,16.0,2028.0,,,,,8.0,1.0,10.0,158.0,48.0
40.0,0.0,539.0,9.0,2005.0,9.0,2009.0,5.0,0.0,,167.0,69.0
60.0,2.0,1089.0,6.0,1979.0,,,8.0,34.0,,166.0,92.0
63.0,24.0,1672.0,3.0,1969.0,,,10.0,5.0,,156.0,64.0
62.0,0.0,784.0,,,,,11.0,5.0,20.0,172.0,80.0
55.0,,1163.0,12.0,1991.0,,,2.0,25.0,,170.0,76.0
17.0,0.0,,,,,,,24.0,,160.0,60.0
27.0,0.0,,8.0,2007.0,,,0.0,3.0,20.0,168.0,67.0
60.0,,523.0,7.0,1980.0,,,8.0,1.0,20.0,157.0,78.0
32.0,0.0,,,,,,2.0,6.0,,168.0,77.0
22.0,,,,,,,0.0,10.0,,183.0,84.0
60.0,,1411.0,4.0,1972.0,6.0,1993.0,14.0,6.0,,165.0,75.0
71.0,24.0,1287.0,1.0,1965.0,,,10.0,7.0,,175.0,78.0
79.0,0.0,1032.0,,,,,4.0,8.0,,159.0,60.0
23.0,,1407.0,,,,,1.0,12.0,,174.0,63.0
28.0,0.0,4605.0,6.0,2011.0,,,4.0,1.0,,167.0,58.0
72.0,0.0,,2.0,1963.0,,,8.0,7.0,,163.0,61.0
60.0,24.0,1362.0,7.0,1980.0,,,,7.0,,170.0,79.0
77.0,0.0,1309.0,12.0,1952.0,6.0,1980.0,10.0,2.0,,152.0,69.0
55.0,0.0,1268.0,2.0,1980.0,,,6.0,1.0,,179.0,81.0
38.0,2.0,,3.0,2009.0,,,0.0,8.0,20.0,150.0,57.0
51.0,,,7.0,1995.0,,,0.0,4.0,,173.0,70.0
48.0,24.0,3263.0,1.0,1983.0,,,1.0,14.0,10.0,160.0,84.0
57.0,0.0,973.0,6.0,1971.0,,,7.0,8.0,30.0,172.0,77.0
27.0,6.0,,8.0,2007.0,,,2.0,3.0,20.0,189.0,85.0
49.0,,1599.0,10.0,1979.0,,,4.0,4.0,,161.0,61.0
74.0,24.0,1691.0,4.0,1958.0,,,13.0,0.0,,168.0,83.0
52.0,,2293.0,9.0,1983.0,,,2.0,11.0,,171.0,116.0
66.0,24.0,2055.0,12.0,1994.0,2.0,2006.0,16.0,28.0,5.0,170.0,82.0
27.0,0.0,1318.0,8.0,2004.0,7.0,1998.0,2.0,9.0,20.0,163.0,67.0
25.0,,1731.0,,,,,0.0,11.0,,186.0,95.0
41.0,24.0,,4.0,1987.0,1.0,2008.0,13.0,6.0,10.0,164.0,50.0
47.0,,4039.0,4.0,1987.0,,,0.0,18.0,,180.0,92.0
24.0,24.0,1834.0,,,,,5.0,12.0,,174.0,74.0
55.0,4.0,7117.0,4.0,1981.0,,,11.0,13.0,20.0,167.0,100.0
60.0,5.0,892.0,4.0,1972.0,,,7.0,7.0,,178.0,94.0
79.0,24.0,1600.0,7.0,1953.0,,,10.0,4.0,,164.0,64.0
51.0,24.0,4581.0,4.0,1985.0,1.0,2004.0,6.0,10.0,10.0,180.0,84.0
28.0,0.0,1811.0,12.0,1999.0,,,0.0,6.0,,170.0,65.0
31.0,0.0,2956.0,10.0,1997.0,,,0.0,8.0,,177.0,96.0
71.0,,1432.0,1.0,1963.0,,,8.0,4.0,,175.0,92.0
55.0,,1634.0,10.0,1982.0,,,7.0,3.0,,175.0,85.0
18.0,,,,,,,4.0,12.0,,170.0,83.0
38.0,,2235.0,8.0,2000.0,,,2.0,7.0,,186.0,101.0
81.0,0.0,229.0,9.0,1962.0,1.0,1992.0,5.0,2.0,,174.0,75.0
57.0,0.0,1720.0,9.0,1978.0,6.0,1993.0,5.0,1.0,,164.0,70.0
57.0,0.0,1537.0,9.0,1970.0,,,7.0,10.0,10.0,171.0,73.0
52.0,0.0,,6.0,1985.0,,,0.0,9.0,20.0,154.0,
45.0,24.0,,6.0,1989.0,,,2.0,4.0,7.0,166.0,61.0
41.0,,1970.0,6.0,1995.0,,,0.0,12.0,,172.0,101.0
41.0,,367.0,6.0,1986.0,,,4.0,2.0,,164.0,59.0
44.0,,,6.0,1991.0,,,14.0,1.0,,171.0,71.0
64.0,24.0,2763.0,11.0,1968.0,,,8.0,0.0,10.0,167.0,59.0
61.0,0.0,,12.0,1975.0,,,8.0,2.0,10.0,162.0,64.0
42.0,12.0,,,,,,1.0,3.0,,164.0,56.0
20.0,,2424.0,,,,,0.0,5.0,,171.0,68.0
49.0,24.0,1560.0,10.0,1982.0,,,1.0,10.0,,169.0,65.0
29.0,,2319.0,,,,,2.0,6.0,,170.0,62.0
31.0,0.0,2871.0,12.0,2006.0,,,5.0,4.0,20.0,174.0,82.0
38.0,0.0,3268.0,9.0,2001.0,,,4.0,40.0,20.0,174.0,90.0
57.0,0.0,560.0,10.0,1972.0,,,2.0,11.0,,165.0,75.0
26.0,4.0,1601.0,,,,,7.0,8.0,10.0,181.0,96.0
77.0,24.0,1664.0,6.0,1997.0,,,6.0,24.0,,167.0,67.0
85.0,,1373.0,9.0,1944.0,1.0,2001.0,15.0,7.0,,165.0,64.0
28.0,0.0,571.0,,,,,7.0,,20.0,178.0,85.0
61.0,0.0,2456.0,4.0,1976.0,,,8.0,13.0,20.0,175.0,99.0
42.0,0.0,919.0,6.0,1992.0,7.0,1995.0,4.0,13.0,15.0,176.0,69.0
51.0,0.0,2118.0,9.0,1994.0,,,4.0,11.0,20.0,156.0,62.0
80.0,0.0,1784.0,10.0,1956.0,8.0,2004.0,11.0,10.0,,184.0,97.0
40.0,24.0,,12.0,2003.0,,,1.0,,,173.0,73.0
73.0,,,2.0,1969.0,,,,8.0,,,
59.0,0.0,2341.0,7.0,1975.0,,,2.0,3.0,,160.0,63.0
60.0,0.0,2434.0,1.0,1978.0,,,5.0,3.0,40.0,180.0,85.0
28.0,24.0,,,,,,2.0,9.0,,163.0,53.0
47.0,,546.0,6.0,1986.0,,,3.0,3.0,20.0,170.0,59.0
28.0,,1133.0,,,,,2.0,1.0,20.0,157.0,63.0
25.0,0.0,,,,,,0.0,8.0,,177.0,70.0
33.0,0.0,2406.0,,,,,1.0,21.0,,179.0,98.0
55.0,5.0,1772.0,3.0,1984.0,,,2.0,3.0,10.0,170.0,87.0
18.0,,,,,,,0.0,3.0,,165.0,52.0
49.0,24.0,727.0,7.0,1981.0,,,6.0,12.0,,159.0,72.0
26.0,,,,,,,0.0,4.0,,172.0,58.0
62.0,0.0,133.0,6.0,1975.0,,,4.0,21.0,,167.0,60.0
26.0,0.0,,9.0,2008.0,,,5.0,5.0,,175.0,63.0
18.0,0.0,,,,,,0.0,8.0,,176.0,69.0
17.0,,1512.0,,,,,0.0,14.0,,185.0,61.0
62.0,,1502.0,7.0,1971.0,,,10.0,13.0,,180.0,81.0
88.0,,1524.0,9.0,1948.0,6.0,2007.0,14.0,13.0,,150.0,62.0
41.0,0.0,627.0,9.0,1995.0,10.0,2009.0,4.0,14.0,25.0,167.0,61.0
71.0,0.0,1040.0,12.0,1963.0,,,7.0,7.0,,176.0,82.0
32.0,0.0,1549.0,6.0,1999.0,,,4.0,15.0,,161.0,58.0
31.0,0.0,2663.0,,,,,3.0,5.0,,171.0,81.0
50.0,0.0,2349.0,6.0,1993.0,,,6.0,1.0,,159.0,70.0
57.0,,598.0,5.0,1978.0,,,9.0,0.0,15.0,162.0,65.0
33.0,6.0,,9.0,1999.0,,,2.0,10.0,,152.0,52.0
70.0,,1565.0,5.0,1965.0,,,10.0,21.0,,176.0,77.0
52.0,0.0,,8.0,1989.0,,,0.0,5.0,,162.0,66.0
58.0,,528.0,12.0,1972.0,,,4.0,13.0,50.0,164.0,81.0
82.0,24.0,1701.0,12.0,1953.0,11.0,1980.0,9.0,9.0,,184.0,70.0
46.0,0.0,,,,,,2.0,4.0,15.0,176.0,79.0
20.0,0.0,,,,,,6.0,24.0,,154.0,40.0
47.0,3.0,3219.0,12.0,1982.0,,,1.0,10.0,20.0,160.0,60.0
43.0,0.0,551.0,4.0,1991.0,,,10.0,7.0,20.0,171.0,88.0
23.0,,1250.0,,,,,0.0,2.0,,169.0,82.0
54.0,10.0,1258.0,10.0,1978.0,,,0.0,24.0,,160.0,62.0
70.0,,1345.0,8.0,1964.0,7.0,1999.0,8.0,13.0,,181.0,119.0
39.0,12.0,15827.0,9.0,1995.0,,,3.0,2.0,20.0,172.0,60.0
32.0,0.0,,8.0,2009.0,,,0.0,7.0,20.0,170.0,82.0
69.0,24.0,1146.0,2.0,1966.0,,,7.0,7.0,,169.0,75.0
54.0,0.0,1236.0,12.0,1977.0,5.0,1999.0,2.0,12.0,,175.0,83.0
70.0,24.0,1046.0,12.0,1964.0,12.0,2002.0,7.0,8.0,,167.0,78.0
27.0,0.0,2867.0,,,,,0.0,22.0,,164.0,60.0
62.0,0.0,,7.0,1973.0,,,4.0,3.0,,163.0,81.0
72.0,,1513.0,9.0,1964.0,,,14.0,2.0,,161.0,73.0
18.0,,,,,,,1.0,0.0,,189.0,70.0
34.0,3.0,,2.0,2005.0,,,5.0,5.0,,175.0,69.0
22.0,,929.0,,,,,4.0,10.0,,172.0,59.0
63.0,0.0,2364.0,10.0,1979.0,4.0,1994.0,11.0,4.0,,161.0,91.0
30.0,3.0,227.0,10.0,2004.0,,,0.0,9.0,,162.0,52.0
59.0,8.0,,6.0,1988.0,,,6.0,0.0,,158.0,69.0
49.0,3.0,1820.0,7.0,1984.0,,,4.0,6.0,,164.0,62.0
30.0,24.0,2653.0,8.0,2006.0,,,2.0,11.0,15.0,167.0,72.0
66.0,24.0,1484.0,9.0,1961.0,,,8.0,1.0,,175.0,75.0
45.0,0.0,,10.0,1982.0,,,1.0,12.0,,164.0,74.0
67.0,,646.0,11.0,1960.0,,,0.0,4.0,,162.0,72.0
67.0,0.0,774.0,6.0,1967.0,,,12.0,12.0,,154.0,68.0
63.0,,1840.0,8.0,1966.0,,,7.0,4.0,,155.0,70.0
76.0,,1614.0,4.0,1956.0,3.0,1987.0,7.0,3.0,,172.0,99.0
48.0,0.0,1023.0,6.0,1988.0,6.0,1995.0,1.0,7.0,,165.0,69.0
54.0,0.0,1818.0,12.0,1976.0,,,2.0,1.0,,169.0,93.0
33.0,0.0,,4.0,1980.0,,,0.0,10.0,10.0,182.0,77.0
18.0,24.0,,,,,,2.0,7.0,,196.0,80.0
19.0,,,,,,,4.0,9.0,,161.0,53.0
60.0,0.0,1230.0,11.0,1988.0,,,5.0,4.0,20.0,173.0,82.0
19.0,,,,,,,0.0,2.0,,160.0,57.0
61.0,24.0,,1.0,1969.0,,,6.0,3.0,,152.0,60.0
44.0,0.0,1957.0,1.0,1991.0,,,9.0,6.0,,173.0,87.0
23.0,,704.0,,,,,1.0,0.0,,164.0,55.0
24.0,,,5.0,2008.0,,,0.0,12.0,,165.0,65.0
80.0,0.0,1432.0,6.0,1956.0,7.0,1995.0,6.0,14.0,,170.0,88.0
56.0,,942.0,7.0,1980.0,,,9.0,14.0,20.0,180.0,79.0
42.0,0.0,2572.0,6.0,1996.0,,,1.0,13.0,40.0,171.0,81.0
71.0,0.0,2107.0,7.0,1965.0,,,10.0,23.0,,177.0,81.0
33.0,,978.0,3.0,2000.0,7.0,2006.0,1.0,4.0,,160.0,84.0
49.0,,,6.0,1985.0,10.0,2003.0,9.0,23.0,3.0,173.0,83.0
55.0,0.0,1342.0,2.0,1985.0,,,5.0,0.0,,162.0,72.0
20.0,0.0,,,,,,1.0,10.0,,189.0,85.0
40.0,0.0,1466.0,9.0,1993.0,,,0.0,3.0,20.0,175.0,81.0
51.0,0.0,2182.0,3.0,1979.0,,,2.0,7.0,,160.0,69.0
41.0,12.0,,,,,,2.0,10.0,,188.0,110.0
25.0,,4878.0,,,,,0.0,2.0,6.0,174.0,74.0
23.0,,1639.0,2.0,2010.0,,,8.0,3.0,15.0,162.0,63.0
20.0,0.0,,,,,,1.0,0.0,,159.0,54.0
58.0,,1097.0,,1976.0,,,6.0,9.0,20.0,169.0,70.0
77.0,,1259.0,2.0,1954.0,2.0,1967.0,3.0,45.0,,155.0,67.0
81.0,24.0,1312.0,7.0,1970.0,,,12.0,2.0,,162.0,59.0
80.0,,1672.0,4.0,1951.0,10.0,1991.0,16.0,8.0,,165.0,53.0
54.0,0.0,,6.0,1980.0,,,8.0,10.0,,164.0,79.0
57.0,,2731.0,10.0,1973.0,2.0,2002.0,8.0,0.0,,165.0,79.0
70.0,,623.0,10.0,1960.0,,,11.0,4.0,,167.0,91.0
18.0,,,,,,,4.0,5.0,,171.0,65.0
80.0,,,3.0,1954.0,4.0,1995.0,14.0,6.0,15.0,177.0,70.0
64.0,0.0,767.0,4.0,1969.0,2.0,1993.0,8.0,4.0,10.0,157.0,51.0
25.0,0.0,1344.0,,,,,0.0,3.0,20.0,171.0,58.0
75.0,24.0,2662.0,10.0,1956.0,,,15.0,5.0,,155.0,89.0
35.0,0.0,1911.0,12.0,2004.0,,,11.0,,,175.0,78.0
26.0,12.0,204.0,,,,,0.0,10.0,,164.0,55.0
52.0,0.0,1477.0,7.0,1988.0,,,0.0,8.0,,172.0,85.0
37.0,,4469.0,11.0,1994.0,2.0,2007.0,4.0,4.0,,162.0,61.0
44.0,,362.0,4.0,1992.0,,,7.0,6.0,2.0,162.0,61.0
53.0,0.0,2420.0,9.0,1978.0,,,6.0,18.0,,170.0,102.0
63.0,24.0,1054.0,10.0,1972.0,,,7.0,10.0,,167.0,88.0
43.0,0.0,2586.0,8.0,1992.0,,,0.0,21.0,,184.0,79.0
68.0,0.0,593.0,11.0,1974.0,4.0,2000.0,13.0,35.0,,174.0,94.0
48.0,0.0,1208.0,6.0,1987.0,,,1.0,3.0,,175.0,73.0
64.0,,1196.0,,,,,7.0,11.0,,183.0,92.0
53.0,0.0,,3.0,1976.0,,,0.0,2.0,,156.0,70.0
23.0,,568.0,,,,,1.0,5.0,,168.0,51.0
47.0,0.0,1379.0,8.0,2005.0,,,0.0,23.0,,171.0,76.0
39.0,,910.0,1.0,1997.0,,,11.0,12.0,,189.0,81.0
63.0,,973.0,4.0,1972.0,,,5.0,9.0,20.0,164.0,91.0
36.0,,1728.0,9.0,2003.0,5.0,2011.0,0.0,3.0,,163.0,63.0
51.0,0.0,1717.0,6.0,1993.0,,,4.0,0.0,,158.0,62.0
74.0,,268.0,,,,,15.0,12.0,20.0,150.0,75.0
18.0,,,,,,,0.0,3.0,,183.0,64.0
53.0,0.0,1619.0,5.0,1982.0,,,4.0,9.0,20.0,173.0,97.0
18.0,,,,,,,6.0,5.0,,172.0,56.0
24.0,,,2.0,2005.0,,,0.0,8.0,,165.0,
21.0,,,,,,,2.0,3.0,20.0,171.0,55.0
25.0,,956.0,,,,,1.0,3.0,,157.0,45.0
23.0,0.0,,,,,,3.0,5.0,10.0,168.0,69.0
23.0,,1049.0,,,,,0.0,1.0,10.0,188.0,75.0
50.0,,1353.0,7.0,1982.0,,,0.0,9.0,10.0,177.0,85.0
59.0,0.0,,7.0,1980.0,,,8.0,9.0,,167.0,82.0
40.0,0.0,,8.0,1992.0,,,3.0,3.0,,185.0,109.0
25.0,0.0,1991.0,9.0,2009.0,,,2.0,5.0,,160.0,53.0
44.0,0.0,,4.0,1990.0,,,2.0,10.0,,185.0,106.0
50.0,0.0,629.0,8.0,1984.0,,,4.0,12.0,,182.0,99.0
18.0,,,,,,,0.0,1.0,,174.0,70.0
63.0,0.0,,6.0,1967.0,,,0.0,3.0,,169.0,76.0
33.0,,1060.0,8.0,1998.0,,,0.0,4.0,,179.0,95.0
38.0,,,8.0,2000.0,,,1.0,13.0,20.0,164.0,63.0
17.0,5.0,1443.0,,,,,0.0,8.0,,176.0,79.0
65.0,0.0,159.0,6.0,1969.0,,,10.0,7.0,,168.0,71.0
53.0,0.0,,,,,,0.0,21.0,,149.0,61.0
42.0,,1176.0,,,,,3.0,9.0,,167.0,63.0
73.0,,1235.0,,1959.0,10.0,1997.0,10.0,10.0,,160.0,68.0
54.0,12.0,2973.0,10.0,1981.0,4.0,2010.0,11.0,21.0,20.0,192.0,105.0
17.0,,,,,,,4.0,3.0,,168.0,50.0
66.0,24.0,1704.0,11.0,1963.0,,,10.0,15.0,,172.0,110.0
65.0,24.0,126.0,,,,,5.0,10.0,,174.0,98.0
60.0,0.0,192.0,6.0,1981.0,,,7.0,5.0,,164.0,73.0
34.0,0.0,1373.0,6.0,1998.0,,,0.0,1.0,,163.0,60.0
52.0,0.0,2040.0,4.0,1993.0,,,0.0,2.0,,178.0,78.0
20.0,0.0,,,,,,2.0,0.0,,161.0,46.0
54.0,0.0,2241.0,10.0,1979.0,,,4.0,11.0,,169.0,96.0
67.0,,456.0,10.0,1967.0,,,11.0,8.0,,162.0,90.0
80.0,,106.0,2.0,1954.0,,,12.0,2.0,,158.0,81.0
42.0,0.0,5860.0,,,,,6.0,2.0,,180.0,100.0
42.0,,1636.0,6.0,1991.0,,,6.0,13.0,3.0,188.0,80.0
43.0,0.0,2352.0,,,,,0.0,1.0,,186.0,101.0
20.0,0.0,697.0,,,,,2.0,1.0,,182.0,72.0
52.0,0.0,351.0,4.0,1986.0,,,0.0,6.0,20.0,173.0,101.0
59.0,,674.0,4.0,1977.0,,,1.0,10.0,20.0,167.0,73.0
86.0,24.0,320.0,9.0,1947.0,,,7.0,7.0,,157.0,61.0
48.0,9.0,126.0,4.0,1981.0,,1999.0,8.0,2.0,20.0,166.0,76.0
35.0,0.0,2001.0,12.0,2002.0,,,8.0,4.0,,162.0,58.0
45.0,0.0,,6.0,1984.0,,,4.0,9.0,,161.0,58.0
37.0,0.0,1446.0,8.0,1995.0,,,1.0,6.0,15.0,155.0,81.0
43.0,20.0,,8.0,1991.0,,,3.0,14.0,,174.0,67.0
65.0,0.0,1089.0,10.0,1966.0,,,12.0,14.0,,148.0,60.0
24.0,,1681.0,,,,,4.0,12.0,,173.0,66.0
66.0,0.0,1941.0,7.0,1968.0,12.0,1993.0,13.0,6.0,,161.0,76.0
26.0,0.0,1392.0,9.0,2006.0,,,0.0,2.0,,156.0,63.0
38.0,0.0,1774.0,11.0,1996.0,10.0,2011.0,4.0,4.0,,158.0,64.0
46.0,10.0,965.0,6.0,1989.0,,,5.0,11.0,,173.0,85.0
35.0,,,6.0,1994.0,,,0.0,6.0,,161.0,63.0
43.0,,1532.0,8.0,1989.0,,,2.0,4.0,,164.0,63.0
66.0,,1370.0,3.0,1970.0,11.0,2000.0,8.0,,,170.0,84.0
22.0,,2569.0,,,,,0.0,8.0,,179.0,68.0
61.0,24.0,411.0,12.0,1980.0,,,,14.0,10.0,173.0,75.0
58.0,0.0,599.0,10.0,1973.0,,,13.0,22.0,,162.0,66.0
76.0,24.0,1534.0,3.0,1956.0,,,9.0,6.0,,156.0,78.0
46.0,,1244.0,9.0,1984.0,,,2.0,5.0,,156.0,65.0
38.0,,465.0,4.0,1993.0,2.0,2004.0,0.0,1.0,,164.0,66.0
20.0,4.0,,,,,,3.0,13.0,,161.0,45.0
32.0,24.0,796.0,,,,,0.0,2.0,,166.0,63.0
63.0,,2952.0,9.0,1968.0,1.0,1997.0,5.0,0.0,,172.0,69.0
56.0,0.0,3098.0,5.0,1975.0,9.0,2010.0,8.0,3.0,,172.0,67.0
38.0,0.0,2126.0,8.0,1991.0,,,0.0,13.0,4.0,166.0,70.0
31.0,24.0,1445.0,11.0,2000.0,,,2.0,14.0,,164.0,79.0
53.0,0.0,3126.0,9.0,1980.0,,,6.0,3.0,,160.0,61.0
58.0,24.0,763.0,1.0,1974.0,,,8.0,10.0,,175.0,75.0
41.0,0.0,1041.0,2.0,1991.0,,,0.0,16.0,,156.0,55.0
53.0,,,8.0,1981.0,,,3.0,8.0,,173.0,88.0
85.0,0.0,1455.0,9.0,1956.0,,,5.0,8.0,,175.0,79.0
49.0,0.0,,1.0,1999.0,,,5.0,5.0,,174.0,63.0
17.0,,,,,,,0.0,10.0,,162.0,45.0
33.0,,1462.0,1.0,2007.0,9.0,2002.0,5.0,8.0,10.0,167.0,72.0
66.0,0.0,1239.0,5.0,1965.0,,,11.0,11.0,,172.0,66.0
79.0,0.0,341.0,6.0,1959.0,,,14.0,4.0,10.0,161.0,58.0
17.0,,,,,,,0.0,6.0,,167.0,64.0
48.0,,1059.0,1.0,1995.0,,,1.0,7.0,,162.0,54.0
32.0,0.0,3233.0,,,,,1.0,5.0,,164.0,71.0
69.0,0.0,,12.0,1991.0,,,5.0,4.0,,155.0,62.0
54.0,0.0,,12.0,1979.0,6.0,1997.0,5.0,3.0,,175.0,74.0
92.0,,1440.0,,1940.0,2.0,,20.0,58.0,,159.0,62.0
48.0,0.0,1629.0,10.0,1991.0,,,2.0,15.0,7.0,171.0,77.0
63.0,24.0,1403.0,1.0,1976.0,6.0,2000.0,7.0,1.0,,167.0,81.0
64.0,0.0,346.0,10.0,1972.0,,,13.0,1.0,20.0,171.0,80.0
58.0,0.0,722.0,11.0,1977.0,,,6.0,2.0,,187.0,96.0
87.0,24.0,,6.0,1954.0,10.0,2004.0,15.0,6.0,,176.0,74.0
79.0,,788.0,4.0,1965.0,,,9.0,15.0,,154.0,66.0
47.0,,,4.0,1983.0,,,0.0,3.0,10.0,165.0,60.0
25.0,,,9.0,2011.0,,,0.0,1.0,,168.0,70.0
27.0,0.0,,,,,,0.0,5.0,,172.0,56.0
37.0,0.0,3929.0,7.0,1990.0,,,0.0,14.0,,175.0,61.0
38.0,,1328.0,1.0,1997.0,,,0.0,5.0,10.0,164.0,65.0
52.0,0.0,2087.0,2.0,1980.0,,,3.0,4.0,,159.0,71.0
40.0,8.0,2342.0,6.0,1997.0,,,5.0,11.0,,166.0,68.0
