"X1","X2","val","copies","epochs","data"
"02.age","20.sport",185.020561698605,1,100,"sd2011_clean_small"
"02.age","21.nofriend",118.953955212454,1,100,"sd2011_clean_small"
"02.age","22.smoke",170.606479012532,1,100,"sd2011_clean_small"
"02.age","23.nociga",197.588703055114,1,100,"sd2011_clean_small"
"02.age","24.alcabuse",163.284094873574,1,100,"sd2011_clean_small"
"02.age","25.alcsol",161.099985978329,1,100,"sd2011_clean_small"
"02.age","26.workab",237.040057005767,1,100,"sd2011_clean_small"
"02.age","27.wkabdur",129.842508618892,1,100,"sd2011_clean_small"
"02.age","28.wkabint",170.068009248175,1,100,"sd2011_clean_small"
"02.age","29.wkabintdur",90.1874568625143,1,100,"sd2011_clean_small"
"02.age","30.emcc",33.4972583471588,1,100,"sd2011_clean_small"
"02.age","31.englang",219.20523117899,1,100,"sd2011_clean_small"
"02.age","32.height",94.2015750126317,1,100,"sd2011_clean_small"
"02.age","33.weight",118.740501295177,1,100,"sd2011_clean_small"
"03.placesize","04.region",29.579909028886,1,100,"sd2011_clean_small"
"03.placesize","05.edu",72.3566162929926,1,100,"sd2011_clean_small"
"03.placesize","06.eduspec",7.96837423059546,1,100,"sd2011_clean_small"
"03.placesize","07.socprof",20.653195392981,1,100,"sd2011_clean_small"
"03.placesize","08.unempdur",99.5003662908433,1,100,"sd2011_clean_small"
"03.placesize","09.income",51.7302396532216,1,100,"sd2011_clean_small"
"03.placesize","10.marital",16.9479631190759,1,100,"sd2011_clean_small"
"03.placesize","11.mmarr",62.5887858224331,1,100,"sd2011_clean_small"
"03.placesize","12.ymarr",55.6871543775983,1,100,"sd2011_clean_small"
"03.placesize","13.msepdiv",51.1914656943051,1,100,"sd2011_clean_small"
"03.placesize","14.ysepdiv",52.7485145007893,1,100,"sd2011_clean_small"
"03.placesize","15.ls",24.0918291124237,1,100,"sd2011_clean_small"
"03.placesize","16.depress",39.270163604892,1,100,"sd2011_clean_small"
"03.placesize","17.trust",18.5167395533975,1,100,"sd2011_clean_small"
"03.placesize","18.trustfam",43.5920915270332,1,100,"sd2011_clean_small"
"03.placesize","19.trustneigh",28.4183116319827,1,100,"sd2011_clean_small"
"03.placesize","20.sport",26.6463657607773,1,100,"sd2011_clean_small"
"03.placesize","21.nofriend",55.6936590534718,1,100,"sd2011_clean_small"
"03.placesize","22.smoke",24.692527501266,1,100,"sd2011_clean_small"
"03.placesize","23.nociga",108.512158749789,1,100,"sd2011_clean_small"
"03.placesize","24.alcabuse",27.085208800591,1,100,"sd2011_clean_small"
"03.placesize","25.alcsol",28.255272223323,1,100,"sd2011_clean_small"
"03.placesize","26.workab",34.4959631018145,1,100,"sd2011_clean_small"
"03.placesize","27.wkabdur",25.0352764474979,1,100,"sd2011_clean_small"
"03.placesize","28.wkabint",63.9136498745311,1,100,"sd2011_clean_small"
"03.placesize","29.wkabintdur",20.3934482648788,1,100,"sd2011_clean_small"
"03.placesize","30.emcc",10.2259827279189,1,100,"sd2011_clean_small"
"03.placesize","31.englang",57.9689684573468,1,100,"sd2011_clean_small"
"03.placesize","32.height",24.1921142991492,1,100,"sd2011_clean_small"
"03.placesize","33.weight",50.9183448147458,1,100,"sd2011_clean_small"
"04.region","05.edu",25.9173867263621,1,100,"sd2011_clean_small"
"04.region","06.eduspec",4.7703741208737,1,100,"sd2011_clean_small"
"04.region","07.socprof",8.70572458097205,1,100,"sd2011_clean_small"
"04.region","08.unempdur",58.901554695627,1,100,"sd2011_clean_small"
"04.region","09.income",19.113073192642,1,100,"sd2011_clean_small"
"04.region","10.marital",9.48748430955927,1,100,"sd2011_clean_small"
"04.region","11.mmarr",25.4781970948369,1,100,"sd2011_clean_small"
"04.region","12.ymarr",22.4959960016321,1,100,"sd2011_clean_small"
"04.region","13.msepdiv",21.0523108222209,1,100,"sd2011_clean_small"
"04.region","14.ysepdiv",21.8110373400613,1,100,"sd2011_clean_small"
"04.region","15.ls",12.5479339977013,1,100,"sd2011_clean_small"
"04.region","16.depress",18.1393978346362,1,100,"sd2011_clean_small"
"04.region","17.trust",11.5256210696471,1,100,"sd2011_clean_small"
"04.region","18.trustfam",18.5493742983662,1,100,"sd2011_clean_small"
"04.region","19.trustneigh",15.6897126159804,1,100,"sd2011_clean_small"
"04.region","20.sport",15.3264186217772,1,100,"sd2011_clean_small"
"04.region","21.nofriend",24.039801899742,1,100,"sd2011_clean_small"
"04.region","22.smoke",17.8704347417176,1,100,"sd2011_clean_small"
"04.region","23.nociga",41.9048112000158,1,100,"sd2011_clean_small"
"04.region","24.alcabuse",16.066117666205,1,100,"sd2011_clean_small"
"04.region","25.alcsol",16.1682197239106,1,100,"sd2011_clean_small"
"04.region","26.workab",24.7910863194848,1,100,"sd2011_clean_small"
"04.region","27.wkabdur",13.3902027878842,1,100,"sd2011_clean_small"
"04.region","28.wkabint",28.0751405057727,1,100,"sd2011_clean_small"
"04.region","29.wkabintdur",11.598569720022,1,100,"sd2011_clean_small"
"04.region","30.emcc",6.74443958371628,1,100,"sd2011_clean_small"
"04.region","31.englang",23.4031163887742,1,100,"sd2011_clean_small"
"04.region","32.height",12.2747645395859,1,100,"sd2011_clean_small"
"04.region","33.weight",22.1776895074729,1,100,"sd2011_clean_small"
"05.edu","06.eduspec",49.3884857358472,1,100,"sd2011_clean_small"
"05.edu","07.socprof",60.2113291681228,1,100,"sd2011_clean_small"
"05.edu","08.unempdur",173.037079044928,1,100,"sd2011_clean_small"
"05.edu","09.income",99.6757658239269,1,100,"sd2011_clean_small"
"05.edu","10.marital",59.0726721529738,1,100,"sd2011_clean_small"
"05.edu","11.mmarr",115.772567942214,1,100,"sd2011_clean_small"
"05.edu","12.ymarr",99.2063965043172,1,100,"sd2011_clean_small"
"05.edu","13.msepdiv",97.5037809653242,1,100,"sd2011_clean_small"
"05.edu","14.ysepdiv",111.237772927094,1,100,"sd2011_clean_small"
"05.edu","15.ls",60.1158509904192,1,100,"sd2011_clean_small"
"05.edu","16.depress",103.668428175319,1,100,"sd2011_clean_small"
"05.edu","17.trust",75.9886842556315,1,100,"sd2011_clean_small"
"05.edu","18.trustfam",108.879057196381,1,100,"sd2011_clean_small"
"05.edu","19.trustneigh",83.147486276769,1,100,"sd2011_clean_small"
"05.edu","20.sport",107.684611426212,1,100,"sd2011_clean_small"
"05.edu","21.nofriend",93.371654267761,1,100,"sd2011_clean_small"
"05.edu","22.smoke",109.683153456721,1,100,"sd2011_clean_small"
"05.edu","23.nociga",167.000317367205,1,100,"sd2011_clean_small"
"05.edu","24.alcabuse",104.000934367586,1,100,"sd2011_clean_small"
"05.edu","25.alcsol",110.825339324805,1,100,"sd2011_clean_small"
"05.edu","26.workab",120.642697206322,1,100,"sd2011_clean_small"
"05.edu","27.wkabdur",92.2744007396041,1,100,"sd2011_clean_small"
"05.edu","28.wkabint",139.543948942496,1,100,"sd2011_clean_small"
"05.edu","29.wkabintdur",70.0414667318835,1,100,"sd2011_clean_small"
"05.edu","30.emcc",26.553357196126,1,100,"sd2011_clean_small"
"05.edu","31.englang",145.462100831471,1,100,"sd2011_clean_small"
"05.edu","32.height",65.3207733601735,1,100,"sd2011_clean_small"
"05.edu","33.weight",95.2681308073586,1,100,"sd2011_clean_small"
"06.eduspec","07.socprof",10.7880759808204,1,100,"sd2011_clean_small"
"06.eduspec","08.unempdur",22.8269899189645,1,100,"sd2011_clean_small"
"06.eduspec","09.income",13.3587593933159,1,100,"sd2011_clean_small"
"06.eduspec","10.marital",9.64948109396811,1,100,"sd2011_clean_small"
"06.eduspec","11.mmarr",16.2830393297937,1,100,"sd2011_clean_small"
"06.eduspec","12.ymarr",18.5551482385225,1,100,"sd2011_clean_small"
"06.eduspec","13.msepdiv",14.6921985706144,1,100,"sd2011_clean_small"
"06.eduspec","14.ysepdiv",15.874999008566,1,100,"sd2011_clean_small"
"06.eduspec","15.ls",8.90634098923345,1,100,"sd2011_clean_small"
"06.eduspec","16.depress",12.4185373905752,1,100,"sd2011_clean_small"
"06.eduspec","17.trust",6.04762639379592,1,100,"sd2011_clean_small"
"06.eduspec","18.trustfam",12.2761566862075,1,100,"sd2011_clean_small"
"06.eduspec","19.trustneigh",8.77029839542956,1,100,"sd2011_clean_small"
"06.eduspec","20.sport",8.67503010259337,1,100,"sd2011_clean_small"
"06.eduspec","21.nofriend",14.8003291283978,1,100,"sd2011_clean_small"
"06.eduspec","22.smoke",10.9977504896418,1,100,"sd2011_clean_small"
"06.eduspec","23.nociga",27.1219028200309,1,100,"sd2011_clean_small"
"06.eduspec","24.alcabuse",9.37441908515684,1,100,"sd2011_clean_small"
"06.eduspec","25.alcsol",8.33244198699903,1,100,"sd2011_clean_small"
"06.eduspec","26.workab",15.7351849527586,1,100,"sd2011_clean_small"
"06.eduspec","27.wkabdur",8.88148438757283,1,100,"sd2011_clean_small"
"06.eduspec","28.wkabint",16.89286964825,1,100,"sd2011_clean_small"
"06.eduspec","29.wkabintdur",8.12387074489909,1,100,"sd2011_clean_small"
"06.eduspec","30.emcc",6.13693888766294,1,100,"sd2011_clean_small"
"06.eduspec","31.englang",19.0455375316654,1,100,"sd2011_clean_small"
"06.eduspec","32.height",9.42898872389711,1,100,"sd2011_clean_small"
"06.eduspec","33.weight",14.5534924375938,1,100,"sd2011_clean_small"
"07.socprof","08.unempdur",91.6853356133297,1,100,"sd2011_clean_small"
"07.socprof","09.income",69.5817189989671,1,100,"sd2011_clean_small"
"07.socprof","10.marital",45.6846622165712,1,100,"sd2011_clean_small"
"07.socprof","11.mmarr",66.5296472819244,1,100,"sd2011_clean_small"
"07.socprof","12.ymarr",79.9270006944591,1,100,"sd2011_clean_small"
"07.socprof","13.msepdiv",35.3091368301401,1,100,"sd2011_clean_small"
"07.socprof","14.ysepdiv",36.3879737157795,1,100,"sd2011_clean_small"
"07.socprof","15.ls",19.890963342258,1,100,"sd2011_clean_small"
"07.socprof","16.depress",55.7118970280048,1,100,"sd2011_clean_small"
"07.socprof","17.trust",14.2859833160553,1,100,"sd2011_clean_small"
"07.socprof","18.trustfam",26.9158146176769,1,100,"sd2011_clean_small"
"07.socprof","19.trustneigh",22.222290218381,1,100,"sd2011_clean_small"
"07.socprof","20.sport",42.4157803234728,1,100,"sd2011_clean_small"
"07.socprof","21.nofriend",34.5304103841215,1,100,"sd2011_clean_small"
"07.socprof","22.smoke",27.2883432462569,1,100,"sd2011_clean_small"
"07.socprof","23.nociga",68.5602041350413,1,100,"sd2011_clean_small"
"07.socprof","24.alcabuse",22.0270530342853,1,100,"sd2011_clean_small"
"07.socprof","25.alcsol",19.382165326672,1,100,"sd2011_clean_small"
"07.socprof","26.workab",62.811916941624,1,100,"sd2011_clean_small"
"07.socprof","27.wkabdur",21.468527394561,1,100,"sd2011_clean_small"
"07.socprof","28.wkabint",46.8338132944035,1,100,"sd2011_clean_small"
"07.socprof","29.wkabintdur",19.9381319482038,1,100,"sd2011_clean_small"
"07.socprof","30.emcc",9.88608867521599,1,100,"sd2011_clean_small"
"07.socprof","31.englang",75.2693050979203,1,100,"sd2011_clean_small"
"07.socprof","32.height",24.9548164303106,1,100,"sd2011_clean_small"
"07.socprof","33.weight",37.2640092047469,1,100,"sd2011_clean_small"
"08.unempdur","09.income",128.782253938609,1,100,"sd2011_clean_small"
"08.unempdur","10.marital",85.9979491997545,1,100,"sd2011_clean_small"
"08.unempdur","11.mmarr",174.086024505198,1,100,"sd2011_clean_small"
"08.unempdur","12.ymarr",156.958967193621,1,100,"sd2011_clean_small"
"08.unempdur","13.msepdiv",156.503368493896,1,100,"sd2011_clean_small"
"08.unempdur","14.ysepdiv",157.305212483882,1,100,"sd2011_clean_small"
"08.unempdur","15.ls",85.4971554223369,1,100,"sd2011_clean_small"
"08.unempdur","16.depress",141.648533978838,1,100,"sd2011_clean_small"
"08.unempdur","17.trust",131.266971272888,1,100,"sd2011_clean_small"
"08.unempdur","18.trustfam",159.849899878011,1,100,"sd2011_clean_small"
"08.unempdur","19.trustneigh",142.884077204673,1,100,"sd2011_clean_small"
"08.unempdur","20.sport",181.992992269717,1,100,"sd2011_clean_small"
"08.unempdur","21.nofriend",145.677135487968,1,100,"sd2011_clean_small"
"08.unempdur","22.smoke",181.823279033079,1,100,"sd2011_clean_small"
"08.unempdur","23.nociga",234.021075747171,1,100,"sd2011_clean_small"
"08.unempdur","24.alcabuse",183.03233501749,1,100,"sd2011_clean_small"
"08.unempdur","25.alcsol",180.20440503092,1,100,"sd2011_clean_small"
"08.unempdur","26.workab",216.746459977715,1,100,"sd2011_clean_small"
"08.unempdur","27.wkabdur",143.83182530173,1,100,"sd2011_clean_small"
"08.unempdur","28.wkabint",195.125754888602,1,100,"sd2011_clean_small"
"08.unempdur","29.wkabintdur",98.0694837279988,1,100,"sd2011_clean_small"
"08.unempdur","30.emcc",36.1687680732236,1,100,"sd2011_clean_small"
"08.unempdur","31.englang",198.78371576029,1,100,"sd2011_clean_small"
"08.unempdur","32.height",103.150407322717,1,100,"sd2011_clean_small"
"08.unempdur","33.weight",141.591191576433,1,100,"sd2011_clean_small"
"09.income","10.marital",44.70037151101,1,100,"sd2011_clean_small"
"09.income","11.mmarr",93.5584717292206,1,100,"sd2011_clean_small"
"09.income","12.ymarr",88.628977848064,1,100,"sd2011_clean_small"
"09.income","13.msepdiv",77.3541382233518,1,100,"sd2011_clean_small"
"09.income","14.ysepdiv",78.3481293228365,1,100,"sd2011_clean_small"
"09.income","15.ls",43.4085193900787,1,100,"sd2011_clean_small"
"09.income","16.depress",79.7619740045537,1,100,"sd2011_clean_small"
"09.income","17.trust",50.7466755108554,1,100,"sd2011_clean_small"
"09.income","18.trustfam",71.8121812949146,1,100,"sd2011_clean_small"
"09.income","19.trustneigh",60.2949844160393,1,100,"sd2011_clean_small"
"09.income","20.sport",80.6779461833957,1,100,"sd2011_clean_small"
"09.income","21.nofriend",73.6991438881093,1,100,"sd2011_clean_small"
"09.income","22.smoke",73.3637747947358,1,100,"sd2011_clean_small"
"09.income","23.nociga",128.502054500945,1,100,"sd2011_clean_small"
"09.income","24.alcabuse",71.724670394324,1,100,"sd2011_clean_small"
"09.income","25.alcsol",67.3408892263803,1,100,"sd2011_clean_small"
"09.income","26.workab",116.491404532057,1,100,"sd2011_clean_small"
"09.income","27.wkabdur",56.8813733577064,1,100,"sd2011_clean_small"
"09.income","28.wkabint",91.1383842401416,1,100,"sd2011_clean_small"
"09.income","29.wkabintdur",41.1210041335494,1,100,"sd2011_clean_small"
"09.income","30.emcc",16.8596592516165,1,100,"sd2011_clean_small"
"09.income","31.englang",97.290623442082,1,100,"sd2011_clean_small"
"09.income","32.height",49.381937458263,1,100,"sd2011_clean_small"
"09.income","33.weight",71.6338969802486,1,100,"sd2011_clean_small"
"10.marital","11.mmarr",185.519928259291,1,100,"sd2011_clean_small"
"10.marital","12.ymarr",167.881575249626,1,100,"sd2011_clean_small"
"10.marital","13.msepdiv",113.303674331187,1,100,"sd2011_clean_small"
"10.marital","14.ysepdiv",116.914573124417,1,100,"sd2011_clean_small"
"10.marital","15.ls",27.2686443477914,1,100,"sd2011_clean_small"
"10.marital","16.depress",61.9313093293212,1,100,"sd2011_clean_small"
"10.marital","17.trust",12.6187562495603,1,100,"sd2011_clean_small"
"10.marital","18.trustfam",36.730437743848,1,100,"sd2011_clean_small"
"10.marital","19.trustneigh",22.9073833318971,1,100,"sd2011_clean_small"
"10.marital","20.sport",41.6731256210166,1,100,"sd2011_clean_small"
"10.marital","21.nofriend",49.58173481452,1,100,"sd2011_clean_small"
"10.marital","22.smoke",20.9832547518629,1,100,"sd2011_clean_small"
"10.marital","23.nociga",95.3991350499553,1,100,"sd2011_clean_small"
"10.marital","24.alcabuse",25.1460629001564,1,100,"sd2011_clean_small"
"10.marital","25.alcsol",21.4593922319722,1,100,"sd2011_clean_small"
"10.marital","26.workab",75.9651653958899,1,100,"sd2011_clean_small"
"10.marital","27.wkabdur",27.8507643170666,1,100,"sd2011_clean_small"
"10.marital","28.wkabint",65.6913802853538,1,100,"sd2011_clean_small"
"10.marital","29.wkabintdur",26.2482167838168,1,100,"sd2011_clean_small"
"10.marital","30.emcc",13.0800051364974,1,100,"sd2011_clean_small"
"10.marital","31.englang",84.362108837988,1,100,"sd2011_clean_small"
"10.marital","32.height",28.497912970117,1,100,"sd2011_clean_small"
"10.marital","33.weight",47.3778948941705,1,100,"sd2011_clean_small"
"11.mmarr","12.ymarr",248.286333191606,1,100,"sd2011_clean_small"
"11.mmarr","13.msepdiv",105.117048632696,1,100,"sd2011_clean_small"
"11.mmarr","14.ysepdiv",107.702681054116,1,100,"sd2011_clean_small"
"11.mmarr","15.ls",56.008671635455,1,100,"sd2011_clean_small"
"11.mmarr","16.depress",105.8159818039,1,100,"sd2011_clean_small"
"11.mmarr","17.trust",79.0380227078139,1,100,"sd2011_clean_small"
"11.mmarr","18.trustfam",103.363091292229,1,100,"sd2011_clean_small"
"11.mmarr","19.trustneigh",89.6830421500883,1,100,"sd2011_clean_small"
"11.mmarr","20.sport",126.674369087278,1,100,"sd2011_clean_small"
"11.mmarr","21.nofriend",99.4120731773326,1,100,"sd2011_clean_small"
"11.mmarr","22.smoke",116.22818429841,1,100,"sd2011_clean_small"
"11.mmarr","23.nociga",165.335028740807,1,100,"sd2011_clean_small"
"11.mmarr","24.alcabuse",112.416268839477,1,100,"sd2011_clean_small"
"11.mmarr","25.alcsol",107.391853796064,1,100,"sd2011_clean_small"
"11.mmarr","26.workab",158.747026967398,1,100,"sd2011_clean_small"
"11.mmarr","27.wkabdur",87.3417110896261,1,100,"sd2011_clean_small"
"11.mmarr","28.wkabint",133.740097629937,1,100,"sd2011_clean_small"
"11.mmarr","29.wkabintdur",64.1672090302808,1,100,"sd2011_clean_small"
"11.mmarr","30.emcc",25.1296395630346,1,100,"sd2011_clean_small"
"11.mmarr","31.englang",153.93530094243,1,100,"sd2011_clean_small"
"11.mmarr","32.height",68.6556243418006,1,100,"sd2011_clean_small"
"11.mmarr","33.weight",96.9077909461164,1,100,"sd2011_clean_small"
"12.ymarr","13.msepdiv",91.2493270450061,1,100,"sd2011_clean_small"
"12.ymarr","14.ysepdiv",93.7535831225843,1,100,"sd2011_clean_small"
"12.ymarr","15.ls",47.7855819930717,1,100,"sd2011_clean_small"
"12.ymarr","16.depress",116.742282962577,1,100,"sd2011_clean_small"
"12.ymarr","17.trust",71.2377302025169,1,100,"sd2011_clean_small"
"12.ymarr","18.trustfam",90.9490664174705,1,100,"sd2011_clean_small"
"12.ymarr","19.trustneigh",80.3502804525513,1,100,"sd2011_clean_small"
"12.ymarr","20.sport",115.34351644213,1,100,"sd2011_clean_small"
"12.ymarr","21.nofriend",83.7954911810084,1,100,"sd2011_clean_small"
"12.ymarr","22.smoke",107.884394612421,1,100,"sd2011_clean_small"
"12.ymarr","23.nociga",148.087847128147,1,100,"sd2011_clean_small"
"12.ymarr","24.alcabuse",99.0164178613386,1,100,"sd2011_clean_small"
"12.ymarr","25.alcsol",96.2185150626672,1,100,"sd2011_clean_small"
"12.ymarr","26.workab",142.198329157019,1,100,"sd2011_clean_small"
"12.ymarr","27.wkabdur",84.4479679963151,1,100,"sd2011_clean_small"
"12.ymarr","28.wkabint",118.641352953426,1,100,"sd2011_clean_small"
"12.ymarr","29.wkabintdur",57.8118672867057,1,100,"sd2011_clean_small"
"12.ymarr","30.emcc",24.9994367825644,1,100,"sd2011_clean_small"
"12.ymarr","31.englang",152.083303239163,1,100,"sd2011_clean_small"
"12.ymarr","32.height",61.6733060080407,1,100,"sd2011_clean_small"
"12.ymarr","33.weight",84.8125331240356,1,100,"sd2011_clean_small"
"13.msepdiv","14.ysepdiv",149.555542419565,1,100,"sd2011_clean_small"
"13.msepdiv","15.ls",49.5505140867082,1,100,"sd2011_clean_small"
"13.msepdiv","16.depress",81.0257092821013,1,100,"sd2011_clean_small"
"13.msepdiv","17.trust",60.6060142368739,1,100,"sd2011_clean_small"
"13.msepdiv","18.trustfam",91.1034723132443,1,100,"sd2011_clean_small"
"13.msepdiv","19.trustneigh",71.5416959295102,1,100,"sd2011_clean_small"
"13.msepdiv","20.sport",82.7117078977643,1,100,"sd2011_clean_small"
"13.msepdiv","21.nofriend",88.319845583129,1,100,"sd2011_clean_small"
"13.msepdiv","22.smoke",98.6790280254664,1,100,"sd2011_clean_small"
"13.msepdiv","23.nociga",156.644595519871,1,100,"sd2011_clean_small"
"13.msepdiv","24.alcabuse",99.3704504930797,1,100,"sd2011_clean_small"
"13.msepdiv","25.alcsol",83.0792887543641,1,100,"sd2011_clean_small"
"13.msepdiv","26.workab",95.2164230226424,1,100,"sd2011_clean_small"
"13.msepdiv","27.wkabdur",78.5213649059562,1,100,"sd2011_clean_small"
"13.msepdiv","28.wkabint",125.276792590838,1,100,"sd2011_clean_small"
"13.msepdiv","29.wkabintdur",52.8873381499654,1,100,"sd2011_clean_small"
"13.msepdiv","30.emcc",33.8823605189299,1,100,"sd2011_clean_small"
"13.msepdiv","31.englang",104.737660109078,1,100,"sd2011_clean_small"
"13.msepdiv","32.height",53.9707225081257,1,100,"sd2011_clean_small"
"13.msepdiv","33.weight",85.4333595467293,1,100,"sd2011_clean_small"
"14.ysepdiv","15.ls",52.3980448598706,1,100,"sd2011_clean_small"
"14.ysepdiv","16.depress",84.4146520399875,1,100,"sd2011_clean_small"
"14.ysepdiv","17.trust",69.6003184003419,1,100,"sd2011_clean_small"
"14.ysepdiv","18.trustfam",94.4596426334896,1,100,"sd2011_clean_small"
"14.ysepdiv","19.trustneigh",81.6033006504996,1,100,"sd2011_clean_small"
"14.ysepdiv","20.sport",88.406435221581,1,100,"sd2011_clean_small"
"14.ysepdiv","21.nofriend",88.7746555243562,1,100,"sd2011_clean_small"
"14.ysepdiv","22.smoke",112.790886274811,1,100,"sd2011_clean_small"
"14.ysepdiv","23.nociga",158.754584760528,1,100,"sd2011_clean_small"
"14.ysepdiv","24.alcabuse",114.611665058374,1,100,"sd2011_clean_small"
"14.ysepdiv","25.alcsol",94.2291484349373,1,100,"sd2011_clean_small"
"14.ysepdiv","26.workab",99.0508681134142,1,100,"sd2011_clean_small"
"14.ysepdiv","27.wkabdur",106.067275101828,1,100,"sd2011_clean_small"
"14.ysepdiv","28.wkabint",126.941373589643,1,100,"sd2011_clean_small"
"14.ysepdiv","29.wkabintdur",59.4075041190087,1,100,"sd2011_clean_small"
"14.ysepdiv","30.emcc",30.8275880705053,1,100,"sd2011_clean_small"
"14.ysepdiv","31.englang",110.139607202173,1,100,"sd2011_clean_small"
"14.ysepdiv","32.height",60.1147380837391,1,100,"sd2011_clean_small"
"14.ysepdiv","33.weight",90.6931473183526,1,100,"sd2011_clean_small"
"15.ls","16.depress",49.8316739649944,1,100,"sd2011_clean_small"
"15.ls","17.trust",28.8001793711092,1,100,"sd2011_clean_small"
"15.ls","18.trustfam",52.1118370054174,1,100,"sd2011_clean_small"
"15.ls","19.trustneigh",41.7478280937181,1,100,"sd2011_clean_small"
"15.ls","20.sport",39.7687094146096,1,100,"sd2011_clean_small"
"15.ls","21.nofriend",51.247076404385,1,100,"sd2011_clean_small"
"15.ls","22.smoke",46.1522942829445,1,100,"sd2011_clean_small"
"15.ls","23.nociga",90.0847301620096,1,100,"sd2011_clean_small"
"15.ls","24.alcabuse",49.9738468352201,1,100,"sd2011_clean_small"
"15.ls","25.alcsol",43.6407479300727,1,100,"sd2011_clean_small"
"15.ls","26.workab",49.6524032211014,1,100,"sd2011_clean_small"
"15.ls","27.wkabdur",42.5166348394069,1,100,"sd2011_clean_small"
"15.ls","28.wkabint",67.7629111715355,1,100,"sd2011_clean_small"
"15.ls","29.wkabintdur",27.9411768187286,1,100,"sd2011_clean_small"
"15.ls","30.emcc",16.0339606192546,1,100,"sd2011_clean_small"
"15.ls","31.englang",65.6260699174036,1,100,"sd2011_clean_small"
"15.ls","32.height",28.4321930572237,1,100,"sd2011_clean_small"
"15.ls","33.weight",49.2569307458264,1,100,"sd2011_clean_small"
"16.depress","17.trust",45.9668605509992,1,100,"sd2011_clean_small"
"16.depress","18.trustfam",70.0389253270943,1,100,"sd2011_clean_small"
"16.depress","19.trustneigh",54.6745332927625,1,100,"sd2011_clean_small"
"16.depress","20.sport",91.4872340040702,1,100,"sd2011_clean_small"
"16.depress","21.nofriend",80.0070380898521,1,100,"sd2011_clean_small"
