var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
a,h,o,e,g,n,o,o,i,m,d,e,n,n,d,o,i,f,b,g
o,f,a,c,j,a,h,b,g,g,j,e,l,c,c,c,o,g,h,b
c,d,b,g,b,m,o,l,o,i,k,d,m,i,e,o,n,l,o,m
c,h,l,h,f,b,j,b,b,a,o,o,f,i,k,b,e,k,b,d
g,c,c,m,h,m,a,i,d,h,g,n,e,k,j,l,h,o,i,n
j,i,j,c,d,f,i,i,c,d,g,e,l,c,a,c,m,c,a,c
i,c,o,f,e,l,b,g,j,h,n,n,k,h,f,i,f,l,n,a
e,d,c,e,h,c,a,k,d,h,n,k,m,j,e,j,n,a,e,n
l,d,j,m,f,o,o,l,h,k,k,d,g,k,i,l,m,e,j,o
k,o,h,l,c,a,m,b,d,f,m,m,c,m,c,e,l,h,e,k
d,l,a,j,h,e,n,o,c,l,m,k,l,b,c,a,e,b,h,d
b,e,b,f,o,h,h,e,b,e,n,j,k,m,l,f,i,m,n,o
k,f,g,o,c,l,b,f,j,k,i,b,l,m,c,o,g,l,j,e
b,i,c,f,i,j,e,c,b,m,k,m,o,c,o,i,f,o,e,i
j,a,d,b,j,o,k,i,c,c,h,a,k,i,g,a,k,a,m,m
a,e,a,h,d,d,d,c,f,h,m,j,m,e,e,e,e,n,b,k
g,k,o,n,e,d,k,i,m,i,m,o,o,k,i,b,l,g,c,n
a,o,h,f,l,c,l,e,b,j,a,e,h,k,k,e,l,l,j,h
e,i,c,d,a,j,c,e,m,k,e,m,n,j,g,b,l,k,i,d
c,b,g,l,k,o,h,h,b,n,h,f,d,b,l,i,h,l,o,e
g,i,g,j,l,e,f,m,o,o,g,e,h,h,c,n,f,f,i,o
g,b,o,n,d,e,d,o,h,c,e,j,l,f,a,c,m,k,b,j
j,n,f,a,b,a,l,b,o,m,f,e,a,g,h,j,g,j,b,h
d,k,o,g,g,o,c,o,j,o,k,l,d,n,d,m,e,k,b,d
f,b,e,g,i,o,a,e,k,g,k,a,j,b,j,d,a,o,o,l
g,b,n,k,d,o,f,o,a,n,o,c,c,f,f,g,e,g,a,j
d,k,j,f,b,c,j,c,e,i,e,b,o,d,l,i,e,b,e,m
j,f,h,a,l,f,m,c,b,d,l,k,n,h,f,m,e,f,l,k
a,e,h,e,a,e,a,d,e,o,i,h,m,c,j,e,c,d,f,h
b,h,o,c,o,k,b,n,b,m,g,o,m,j,l,a,o,o,m,c
e,d,m,a,m,h,l,k,e,j,n,g,n,c,j,e,l,c,k,n
k,a,n,e,h,m,j,a,g,b,d,l,d,k,c,o,c,n,h,a
i,g,h,a,f,l,g,f,a,g,c,m,d,d,f,i,c,k,o,a
o,b,k,l,m,h,h,j,k,a,o,k,d,i,e,d,c,m,i,m
d,a,e,f,g,e,b,l,i,e,g,d,h,c,b,a,f,k,f,d
j,e,g,m,g,o,c,n,e,j,c,e,b,e,f,j,e,n,o,k
k,g,l,h,g,i,b,o,h,g,i,o,f,k,j,l,g,i,f,o
l,i,m,i,n,f,b,b,b,b,o,n,l,g,b,o,i,m,o,o
l,e,f,c,b,e,g,b,i,m,i,i,j,d,o,n,m,g,l,m
m,i,m,g,m,e,e,f,n,k,c,e,i,i,f,g,n,i,b,b
c,j,d,a,k,a,a,a,e,b,h,l,k,d,f,i,e,k,c,h
e,k,o,c,c,c,l,j,j,h,j,b,g,c,c,h,n,g,m,f
e,h,l,m,f,h,g,m,b,i,o,b,a,k,a,d,f,d,o,m
n,c,k,h,a,o,b,j,k,f,n,n,m,j,k,b,h,o,d,a
n,c,n,f,h,b,j,c,e,b,i,g,h,e,h,j,i,a,j,a
f,i,a,m,e,k,l,k,c,m,n,l,f,o,i,l,i,j,h,o
m,b,m,a,o,d,b,j,i,e,j,i,g,l,l,j,a,o,c,a
o,e,i,j,g,m,g,n,a,g,g,c,b,o,e,o,n,c,h,m
n,a,l,n,h,a,b,f,m,c,i,n,c,h,o,l,h,e,i,j
c,e,i,k,d,m,d,g,a,e,b,b,f,m,j,e,f,n,n,g
j,g,b,g,g,d,o,c,k,a,f,h,e,j,j,j,c,l,a,d
l,o,l,j,m,j,j,i,e,i,m,m,h,i,b,k,l,a,i,m
k,o,d,l,m,k,e,a,k,n,m,m,f,b,k,h,k,l,b,f
m,i,c,c,i,b,g,j,o,b,n,b,f,j,j,o,e,m,d,a
e,k,m,l,k,e,b,g,d,j,l,n,c,c,c,e,k,k,n,f
d,l,f,j,l,m,f,d,i,d,o,o,a,l,m,b,g,h,e,f
b,o,o,m,f,o,f,m,i,b,k,h,m,h,e,g,i,j,g,o
e,j,e,o,e,c,g,j,i,h,k,h,i,a,m,h,i,a,e,o
k,o,k,i,b,j,g,k,d,g,b,g,k,f,h,h,k,i,l,k
i,l,k,m,j,i,h,d,o,k,a,e,d,c,f,k,l,e,d,c
c,d,b,j,f,e,m,l,g,c,b,m,d,o,e,i,b,b,f,n
n,i,c,m,i,e,f,b,m,n,c,m,f,b,k,g,m,d,g,d
n,l,n,o,m,b,a,i,k,n,c,j,g,o,a,h,a,o,n,c
f,o,k,o,g,b,b,c,e,m,o,b,k,d,e,i,h,l,c,i
h,j,n,d,b,a,k,a,m,b,o,b,f,j,g,l,d,k,m,o
a,k,g,f,d,e,g,l,g,m,i,o,c,m,d,g,g,a,m,h
b,o,e,b,g,g,i,d,n,e,i,l,l,n,j,h,e,i,f,o
l,g,l,e,c,d,d,d,i,a,i,o,m,a,l,j,k,n,g,j
d,h,g,g,l,c,l,j,n,f,a,d,h,j,m,n,c,d,f,b
h,n,i,d,k,f,j,h,k,i,l,i,d,b,j,l,g,g,k,k
o,a,l,m,h,g,e,l,k,o,l,a,l,c,a,k,n,m,n,j
a,g,l,h,b,d,n,d,h,j,j,f,m,c,g,o,e,f,d,i
i,a,c,o,l,c,d,k,o,l,m,a,n,d,g,f,l,l,d,g
d,o,n,j,j,k,k,n,j,j,c,f,a,d,g,h,k,j,g,g
k,d,o,e,h,m,b,l,g,b,o,e,d,k,h,o,m,n,c,c
f,b,o,c,d,m,d,n,j,m,k,f,d,i,g,n,b,h,c,i
m,n,k,m,b,m,b,k,a,j,i,n,c,a,a,e,o,g,b,a
o,a,c,k,g,o,e,b,e,c,b,l,k,b,c,h,c,n,h,m
j,j,a,n,e,b,i,o,j,g,f,l,e,a,n,c,n,d,b,j
n,m,j,k,b,n,j,o,e,b,c,o,m,e,c,j,a,e,h,m
o,g,n,a,k,i,l,m,j,g,g,n,j,m,c,k,b,g,o,k
a,a,g,c,i,b,m,j,g,c,l,a,k,j,a,f,g,o,g,k
a,f,n,e,g,f,c,g,b,h,o,g,a,g,i,m,b,g,a,i
k,n,j,e,j,d,i,f,e,i,c,a,a,a,g,g,l,n,a,m
h,o,k,e,d,m,k,i,i,k,k,n,n,l,e,b,n,a,c,j
c,b,g,c,c,e,l,b,i,l,o,k,e,m,m,g,a,n,a,a
e,h,h,f,k,n,j,a,i,e,a,d,i,c,o,k,i,e,h,h
i,i,o,l,i,d,b,e,j,e,f,f,e,d,a,h,j,a,d,n
i,l,n,b,j,f,b,a,j,h,g,e,h,k,b,e,n,k,b,o
o,a,c,c,i,a,b,l,g,m,b,n,j,g,m,d,b,d,a,j
f,b,k,h,k,h,c,e,n,m,h,j,k,e,f,m,k,e,a,h
k,a,m,o,f,e,i,h,f,d,g,n,j,b,h,f,k,f,b,f
k,a,b,i,a,d,b,j,g,c,m,m,n,k,o,b,l,a,d,b
h,g,n,b,f,l,c,k,n,n,g,b,j,f,n,f,j,j,c,h
a,f,m,f,m,m,j,e,m,g,d,n,i,a,d,n,k,d,l,c
l,n,c,i,l,k,k,i,k,f,j,e,d,a,g,l,n,j,b,h
o,a,f,l,l,b,h,d,b,j,k,k,c,m,l,l,o,l,e,b
j,d,k,l,j,a,g,d,n,m,o,i,h,d,m,e,k,a,l,c
o,m,a,g,f,j,o,f,k,h,o,o,c,b,j,l,f,a,o,n
c,d,a,l,g,a,n,d,o,o,m,n,i,m,i,a,k,n,g,m
a,a,c,g,f,i,k,f,c,c,l,a,k,o,a,j,n,j,j,e
b,o,d,g,k,k,k,j,m,e,j,a,d,b,a,l,g,f,b,a
h,g,c,e,g,k,e,h,c,j,k,c,o,o,k,g,f,l,l,m
c,e,m,b,m,b,c,f,j,i,e,g,l,j,n,l,c,i,f,k
g,d,o,d,o,l,d,o,b,d,b,c,f,k,i,j,o,a,a,j
n,i,f,j,b,h,f,i,m,h,h,j,n,b,h,g,k,b,b,f
i,i,j,j,h,h,f,b,m,k,d,l,k,o,k,d,g,d,d,i
f,l,j,c,m,e,o,n,i,m,k,o,f,d,c,k,k,n,k,i
o,b,j,e,k,f,j,k,g,m,j,d,n,b,b,d,n,g,g,d
o,o,d,c,h,b,j,g,a,c,n,g,k,h,f,m,a,m,j,d
j,i,m,c,f,n,h,d,k,f,m,n,l,e,c,j,i,g,a,c
b,o,n,j,h,c,j,j,g,b,c,a,m,m,a,f,b,b,j,a
f,n,l,a,f,c,l,l,k,l,h,b,b,k,f,d,g,l,b,m
m,k,b,d,k,h,i,j,m,l,e,o,i,m,l,l,g,h,j,a
o,j,o,m,f,d,b,m,o,f,n,m,m,b,e,c,d,m,i,c
n,e,l,d,c,l,f,k,m,j,l,c,h,a,c,k,k,n,l,j
c,c,o,i,a,b,m,a,a,i,e,n,h,o,d,o,i,i,f,n
b,j,h,n,k,b,f,f,f,h,e,e,n,b,j,h,c,e,o,l
l,i,o,e,h,g,h,j,k,i,j,h,b,o,l,f,g,j,n,c
j,h,a,l,i,j,d,e,c,k,d,d,d,e,c,i,n,b,m,a
f,c,d,c,a,a,a,l,h,l,b,k,i,j,e,f,n,i,c,l
j,j,j,a,l,k,o,i,a,i,l,j,n,f,l,g,h,c,k,i
k,o,g,j,k,e,l,a,c,n,m,f,o,a,g,c,n,n,h,k
c,o,f,b,l,n,l,f,a,j,c,h,a,k,b,k,f,k,f,b
f,m,o,b,o,o,m,m,l,i,o,o,f,o,l,j,j,m,h,e
f,j,c,c,c,b,o,m,d,d,g,j,e,h,k,l,a,c,l,m
j,a,f,d,o,c,g,l,f,e,c,k,o,k,l,n,f,b,j,h
h,o,j,b,m,a,f,i,n,e,k,k,g,i,c,k,d,a,i,f
b,o,o,i,f,a,a,m,k,f,h,n,e,f,m,f,k,n,g,c
h,k,e,n,h,o,f,h,a,k,l,n,h,g,k,m,j,a,k,d
g,e,n,h,i,a,d,f,c,e,j,c,h,h,l,a,j,e,h,l
b,m,f,e,m,l,c,k,j,h,g,g,j,b,c,n,o,l,h,m
n,e,o,i,m,g,f,n,i,f,c,e,d,n,c,o,n,b,d,f
j,i,m,a,j,c,o,g,d,a,n,b,h,i,n,e,l,h,o,a
f,i,c,m,n,i,l,e,o,i,m,f,d,a,b,h,d,a,k,l
n,e,l,d,l,g,k,k,j,g,e,m,n,e,j,m,l,c,b,l
a,b,m,h,l,n,m,a,i,l,n,h,n,b,o,f,l,c,l,a
k,k,i,l,g,a,i,g,i,n,f,n,m,j,m,a,f,l,g,e
l,d,d,f,k,c,h,h,k,m,j,j,l,h,l,k,e,i,o,i
e,h,k,f,a,d,b,d,e,m,a,c,o,i,n,k,k,m,e,g
j,a,c,i,f,g,m,l,g,o,c,k,f,c,d,b,h,i,f,c
m,n,c,n,a,j,j,g,d,j,d,b,i,i,c,l,o,e,i,m
n,b,h,f,n,d,g,j,c,j,g,b,b,j,j,b,h,l,h,c
n,b,c,i,i,m,m,j,o,o,n,j,n,m,n,a,n,d,d,a
j,i,o,a,h,a,b,a,k,b,g,e,a,k,c,c,f,f,b,c
b,n,m,h,d,l,c,c,h,f,e,e,l,o,c,c,l,l,d,g
c,j,h,j,n,b,h,k,d,j,h,e,d,i,b,h,n,b,h,a
i,g,h,i,c,h,f,g,d,d,h,f,n,i,l,n,c,l,g,m
a,f,l,f,a,n,g,m,a,n,o,g,e,e,j,k,c,j,e,f
c,d,a,f,j,o,h,b,g,g,k,l,i,j,e,f,n,l,h,b
f,k,l,j,o,e,j,a,e,e,d,l,d,m,a,h,l,b,g,m
h,j,j,b,l,d,d,k,k,g,e,e,g,a,j,i,e,n,d,h
i,k,c,e,m,j,o,a,f,e,i,o,f,l,d,k,m,o,k,e
i,d,a,m,h,g,a,i,c,k,g,n,e,i,i,i,k,f,i,g
e,e,h,n,i,l,a,m,a,a,g,c,e,j,c,n,b,e,e,a
j,o,d,a,h,j,e,l,a,l,c,h,m,h,h,d,a,o,n,f
b,h,d,d,a,o,m,c,k,h,l,b,o,o,d,e,d,j,j,g
n,j,o,h,o,f,l,i,g,d,a,n,h,o,m,i,f,l,h,c
i,h,a,f,k,o,j,l,i,b,j,k,e,o,b,f,o,j,c,f
d,e,k,j,k,k,e,n,n,m,b,n,n,k,e,h,i,i,b,h
e,e,e,g,i,g,m,j,o,b,l,n,n,o,f,e,b,j,i,i
c,i,c,h,c,h,g,d,d,d,f,k,a,d,i,g,l,h,k,m
h,m,n,m,j,e,n,f,j,i,e,g,g,o,k,a,m,k,h,g
h,h,o,a,h,d,k,m,e,c,f,g,b,b,i,i,l,g,d,j
l,h,h,n,e,c,m,m,a,k,l,m,m,g,o,m,l,a,a,g
c,n,o,j,a,a,b,i,l,h,m,m,j,o,f,a,c,d,i,n
i,a,f,j,j,e,l,k,e,a,c,k,a,f,b,g,a,n,n,i
k,g,g,h,f,c,h,f,f,k,k,c,c,k,d,k,k,o,l,e
i,d,f,i,g,d,a,e,i,m,n,e,m,i,h,i,i,h,i,g
c,h,m,e,m,d,d,i,m,f,m,e,o,j,l,c,e,n,o,n
f,i,l,m,m,j,l,e,j,f,a,e,e,d,b,m,a,o,k,m
n,l,l,h,f,c,n,l,n,d,d,f,c,j,c,k,a,b,j,n
g,o,n,n,l,c,h,c,e,e,a,f,d,h,f,l,o,k,n,l
k,a,d,k,o,m,m,a,l,d,b,i,a,f,a,m,b,o,i,b
f,j,o,o,a,b,m,c,c,l,c,d,e,o,m,l,h,o,j,o
i,g,a,c,o,m,d,f,o,c,b,b,f,d,h,f,j,j,d,k
g,k,l,c,c,h,e,k,k,a,g,h,e,k,j,n,l,c,l,j
g,l,m,f,h,e,o,l,d,e,i,i,e,j,h,h,c,i,e,a
i,i,i,c,g,m,k,d,o,m,e,m,l,e,h,e,n,n,d,a
h,b,j,g,b,a,i,h,k,i,m,a,e,e,n,c,l,h,h,m
e,i,n,f,k,j,l,f,d,e,m,d,i,a,b,b,l,a,o,k
o,n,d,j,h,b,c,c,d,j,m,i,h,j,n,j,c,c,i,j
e,h,f,i,n,k,i,l,h,n,c,m,a,k,a,g,n,k,e,g
j,k,e,f,h,n,j,o,a,m,o,o,b,d,a,i,f,d,h,d
k,o,g,n,o,l,i,a,d,f,a,f,h,g,l,i,j,a,g,b
d,a,g,j,f,e,o,l,g,n,f,f,k,m,j,f,g,g,e,k
m,l,d,e,e,c,m,g,f,b,h,e,m,b,k,k,d,l,f,e
m,b,g,m,j,b,i,a,h,e,a,f,h,g,n,e,g,d,a,g
i,b,h,a,n,k,h,h,e,h,h,m,b,k,g,b,g,h,m,a
m,h,j,c,l,m,b,j,i,i,c,f,a,d,h,k,n,n,h,i
j,b,n,n,b,c,n,o,m,n,i,g,j,i,e,h,m,e,d,l
e,k,f,f,n,k,a,k,b,e,l,f,f,m,c,l,e,m,o,n
n,m,o,i,o,l,j,f,h,d,m,a,k,m,m,f,d,i,d,j
c,e,h,m,k,h,g,g,b,e,k,o,i,h,d,b,f,d,n,h
e,d,i,k,g,j,j,m,k,m,m,a,a,l,o,f,h,e,b,k
b,g,n,d,g,a,h,i,g,l,c,m,a,e,m,f,e,b,j,a
j,k,n,a,d,a,l,g,i,d,a,d,h,n,k,o,l,a,k,j
m,c,a,a,k,k,e,n,c,k,k,o,o,l,n,c,b,g,b,a
i,i,j,l,a,o,c,e,b,l,h,c,e,o,n,f,o,a,n,e
g,e,g,b,o,h,n,j,h,k,n,d,k,h,d,k,b,d,f,g
e,n,f,n,g,o,l,a,f,g,k,e,e,k,d,h,d,j,j,h
n,e,o,i,j,a,n,f,o,k,m,i,e,f,b,l,g,n,n,j
o,o,n,i,i,i,o,e,l,e,k,e,m,n,d,m,a,b,j,l
b,h,d,m,l,f,a,j,l,e,a,d,j,f,l,m,b,j,f,a
o,i,e,i,e,l,f,n,n,i,h,l,g,d,c,d,i,n,b,o
b,m,h,i,a,i,n,i,b,a,f,i,k,k,e,d,k,g,i,b
c,m,c,i,d,i,i,n,i,j,o,h,g,b,b,l,o,d,e,f
f,b,m,d,i,d,i,i,i,d,a,m,f,l,g,j,n,n,j,f
c,f,d,f,e,n,m,m,o,o,l,k,m,o,j,e,i,k,f,n
b,h,o,c,g,a,g,m,e,m,o,h,e,o,o,j,d,g,h,b
j,h,g,a,o,o,g,h,d,n,a,k,d,l,b,b,k,e,m,b
k,o,k,c,i,n,h,k,b,l,g,f,g,b,c,f,n,e,m,k
h,c,m,m,o,k,e,d,a,b,l,c,k,b,f,c,k,i,o,i
h,e,c,o,k,m,k,d,n,a,c,l,a,m,i,g,b,g,d,j
a,c,k,g,j,m,k,a,j,a,n,e,b,a,h,n,g,n,i,a
c,g,a,d,e,l,l,i,l,m,d,h,n,d,k,j,c,l,b,o
m,a,k,a,a,e,l,n,e,m,f,f,n,h,l,n,e,o,c,g
c,b,c,j,k,e,m,h,i,j,k,f,k,m,l,m,h,b,d,a
m,c,g,a,f,d,c,h,a,m,g,n,j,n,n,f,n,a,o,k
h,j,a,g,g,m,l,j,h,m,l,j,k,b,k,l,c,m,j,o
e,j,o,c,o,d,i,b,o,i,i,j,f,o,l,e,f,n,d,c
c,c,o,j,f,j,k,a,n,i,i,i,j,k,k,f,i,b,n,n
o,h,h,d,n,h,f,g,f,f,k,c,o,g,k,n,n,d,j,k
j,l,c,i,e,b,i,o,o,i,g,e,e,h,f,c,m,c,b,l
j,k,f,f,b,m,b,n,d,g,m,h,n,b,h,i,b,n,b,m
j,i,n,e,m,g,m,g,o,d,a,e,a,f,d,l,e,i,n,j
n,o,c,j,i,k,b,b,o,g,j,i,g,h,c,b,a,f,a,d
h,k,n,g,l,m,n,h,l,h,j,b,n,c,o,i,j,o,i,l
a,b,n,b,h,c,h,a,j,l,j,d,o,i,d,h,g,o,g,a
l,l,k,b,i,l,g,e,n,l,i,m,k,j,h,f,n,i,m,k
h,g,a,h,e,g,e,f,e,m,c,e,m,d,g,m,d,j,b,o
j,f,m,a,m,h,k,c,m,o,d,n,n,e,e,e,m,e,b,k
a,o,c,m,k,l,i,f,j,j,g,d,m,o,c,f,f,j,c,f
g,c,d,o,j,e,n,i,a,c,i,g,j,f,c,g,n,b,n,d
e,b,i,b,n,g,g,o,f,j,k,f,d,c,e,h,g,d,h,n
j,o,a,i,n,j,a,b,c,k,e,c,c,f,o,f,k,o,f,a
c,m,j,l,g,l,e,h,o,b,e,g,f,b,a,k,c,h,l,a
n,e,g,k,f,h,d,h,h,n,g,h,k,o,c,f,g,b,h,o
m,k,h,o,f,h,f,h,h,a,k,l,k,e,o,j,g,h,n,a
g,i,f,l,d,l,l,m,j,h,d,l,i,n,d,a,d,a,o,h
i,b,a,c,d,a,c,k,f,c,b,d,f,m,n,n,e,i,d,k
j,o,c,i,c,a,j,j,b,d,i,a,g,i,m,c,g,b,i,m
b,h,d,e,m,m,l,m,m,h,b,b,f,n,m,i,g,l,k,o
i,b,n,e,d,g,a,a,c,m,f,c,n,m,m,i,o,n,g,j
k,f,a,j,m,c,a,k,h,g,a,l,o,o,e,f,n,b,n,c
l,m,i,h,g,b,a,l,d,m,m,j,l,d,d,g,o,j,d,k
o,a,f,m,l,b,h,d,b,o,i,c,h,m,e,g,f,h,e,b
b,l,n,c,e,d,h,m,m,b,o,o,g,a,l,k,b,m,e,o
a,c,j,g,c,k,n,a,o,b,m,j,c,c,g,c,k,b,b,a
o,c,k,d,c,d,b,c,o,c,d,l,o,e,i,e,f,e,j,i
o,m,j,o,m,j,o,i,n,e,a,a,f,d,e,e,h,l,k,f
d,c,b,l,k,f,a,b,l,l,d,l,e,a,a,f,i,j,m,n
g,g,h,l,f,c,f,c,f,k,n,l,o,l,a,k,e,m,d,l
l,f,i,h,k,k,k,j,b,d,g,c,c,j,c,e,f,l,b,k
b,g,e,b,b,o,e,m,g,f,a,i,m,d,j,n,a,m,g,b
a,c,k,n,a,g,i,i,d,c,g,b,h,g,l,i,b,a,k,o
c,j,e,j,b,o,g,k,b,o,o,g,o,b,j,i,j,b,l,a
h,e,o,d,j,k,n,d,a,d,n,j,e,k,c,i,f,b,l,j
f,n,l,g,o,j,g,e,k,k,l,a,e,a,j,i,d,n,a,m
g,e,j,b,b,b,m,j,a,g,e,l,j,g,e,n,e,b,f,j
m,d,a,a,n,d,a,n,l,k,m,o,n,a,g,j,h,c,b,i
n,g,l,b,l,a,b,h,b,c,m,g,n,j,i,o,n,b,h,o
d,e,e,i,l,h,c,m,b,f,j,n,g,c,h,f,i,i,e,i
m,c,e,h,e,j,o,e,b,f,l,c,j,k,k,h,f,o,j,h
j,c,h,j,k,e,k,g,j,h,g,n,e,l,e,g,n,a,l,j
k,l,n,k,e,o,b,o,d,b,m,l,n,e,k,j,c,h,n,o
h,b,d,k,d,l,d,n,g,o,n,d,i,e,l,d,c,e,c,b
g,f,o,i,o,m,i,b,i,h,c,f,a,l,h,d,f,f,d,a
j,h,m,m,c,n,f,d,m,f,k,n,o,j,j,l,h,o,g,n
o,d,k,n,d,h,k,n,k,a,d,i,m,j,g,j,j,e,e,a
a,c,o,i,g,k,a,d,e,h,h,h,k,c,c,e,d,m,d,d
j,f,c,e,f,g,h,c,b,g,f,d,o,h,j,m,n,d,l,e
i,k,i,m,i,k,g,e,a,l,f,h,a,d,j,g,h,m,d,n
l,n,f,o,d,m,l,i,e,h,k,e,g,n,i,l,i,f,o,h
a,b,h,f,n,n,h,a,e,l,a,f,h,d,d,i,e,e,j,a
c,d,j,l,k,l,j,l,g,h,m,n,k,c,g,i,o,h,d,d
m,l,k,h,l,o,o,h,k,e,n,a,h,n,d,i,g,f,h,e
j,i,h,n,l,o,j,b,k,e,n,k,f,o,a,h,n,a,g,h
j,o,h,f,k,d,h,l,e,o,e,j,l,n,o,j,a,f,o,h
a,o,d,b,b,n,h,a,f,b,f,i,o,d,l,k,k,g,m,d
b,b,c,o,l,j,o,c,c,c,b,d,k,i,h,d,l,a,n,g
m,b,m,n,h,l,a,l,l,m,h,b,k,d,o,m,g,d,e,h
j,o,j,f,b,g,j,b,a,g,d,i,i,m,f,n,a,a,h,k
h,a,d,e,a,m,m,f,k,c,l,n,m,h,h,o,a,d,f,g
h,a,c,c,n,l,e,g,l,b,l,h,k,l,n,c,l,j,j,k
i,a,o,a,k,d,n,k,l,d,e,i,e,d,o,j,a,f,e,h
g,c,m,d,n,h,e,m,d,h,m,k,f,g,f,g,f,d,o,o
d,o,o,i,e,j,b,g,f,h,m,m,d,h,e,g,e,c,n,f
c,g,b,j,n,o,m,i,i,k,e,d,g,j,n,a,o,c,g,e
m,j,b,g,h,e,l,j,e,i,i,o,c,o,d,d,a,e,h,g
k,l,a,o,a,b,h,g,f,d,g,e,g,g,n,d,e,i,h,g
m,i,c,m,l,b,g,i,c,j,o,d,h,o,m,g,k,k,g,m
j,a,c,m,b,a,g,b,h,b,f,f,c,b,n,l,e,m,l,a
j,l,l,c,i,m,m,n,a,h,n,i,i,o,e,o,f,k,c,m
m,n,i,l,f,j,o,a,l,l,c,a,o,h,j,k,i,a,n,h
o,h,j,e,d,m,d,g,b,n,a,d,e,m,f,f,f,c,c,n
