var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
o,r,a,m,g,k,a,d,n,m
c,i,m,e,q,p,c,j,p,h
t,o,t,f,m,b,o,h,f,g
a,c,m,f,k,j,s,m,l,o
i,a,d,e,d,m,h,p,b,r
n,k,f,f,r,e,e,s,j,i
m,f,p,p,k,q,m,k,t,h
f,j,r,e,n,n,o,j,r,o
g,j,c,o,p,r,o,l,g,o
r,l,f,l,p,l,m,o,t,j
m,b,h,i,j,n,t,p,e,q
m,o,k,t,a,l,k,d,t,c
p,t,r,c,a,l,p,m,s,o
s,c,o,h,r,s,a,r,p,l
f,a,b,d,e,d,o,g,m,n
m,t,m,f,q,t,a,k,r,b
m,r,h,c,m,j,h,d,f,r
g,n,c,s,f,h,o,e,q,f
t,e,e,n,d,e,j,c,m,b
k,h,f,k,p,e,t,b,a,b
c,i,o,p,q,m,c,c,h,l
h,q,n,j,j,o,j,t,c,f
r,g,f,f,q,h,o,d,t,i
o,c,f,l,b,p,o,a,j,r
r,s,j,c,e,f,a,g,j,q
r,o,d,p,r,o,a,p,m,e
o,c,k,j,o,k,b,o,h,g
e,a,h,m,m,p,n,h,c,j
c,e,k,g,f,e,t,s,q,b
r,e,m,k,h,k,g,q,d,o
r,t,a,r,p,g,h,n,k,e
a,m,j,g,t,h,j,a,e,o
s,k,i,c,q,b,a,q,c,n
q,t,o,g,k,m,c,c,r,a
r,e,r,r,b,f,p,k,t,h
q,q,q,k,c,n,m,m,t,k
e,g,n,i,a,t,s,b,s,o
n,e,n,n,q,n,j,f,p,n
e,b,m,k,j,l,j,o,g,o
e,t,q,n,f,q,i,c,b,r
m,q,k,i,q,r,j,b,i,q
q,a,p,a,l,h,l,l,e,o
i,t,r,h,h,p,i,c,c,s
m,c,k,h,c,l,m,p,b,a
l,k,h,i,a,i,t,s,o,g
n,b,g,n,r,s,t,f,a,e
i,f,b,a,t,m,h,a,p,m
g,c,r,p,s,d,i,c,c,e
n,b,r,b,s,d,r,c,b,d
b,g,t,h,c,d,s,g,b,j
r,b,l,f,f,e,g,l,n,s
b,c,l,k,f,d,m,g,e,a
j,d,e,o,g,f,n,s,i,b
s,c,b,t,d,f,i,g,l,l
p,c,k,j,o,l,c,k,r,r
j,a,c,t,h,a,e,c,o,e
m,m,d,t,b,e,s,s,f,d
j,s,c,b,j,k,b,f,c,n
c,r,i,c,h,i,r,d,b,h
l,b,f,e,o,q,n,e,g,h
b,b,t,j,n,b,q,i,f,k
l,a,t,n,j,c,k,f,j,q
f,g,i,q,k,m,t,t,n,d
h,p,b,a,t,i,n,i,n,d
o,g,p,o,k,s,k,l,f,j
p,s,n,k,p,g,i,m,h,t
s,f,a,q,n,f,d,j,d,o
p,m,l,h,f,a,r,p,p,s
r,k,g,f,m,f,r,q,b,d
c,b,q,r,b,n,n,o,n,e
k,e,d,h,r,s,a,s,p,s
m,g,e,f,m,i,f,o,p,i
s,n,s,l,d,l,i,t,f,b
c,j,h,j,j,f,r,k,h,d
a,l,k,t,m,k,i,b,l,g
j,a,k,d,r,h,p,e,f,e
n,r,h,o,a,c,i,f,h,b
f,n,n,i,l,p,o,q,d,p
r,c,j,e,d,k,b,b,j,j
g,o,l,f,q,b,a,b,a,p
g,h,s,g,a,t,a,b,p,k
q,s,f,k,o,e,s,j,b,h
n,q,h,o,j,d,a,g,k,j
k,i,j,r,d,h,c,i,g,c
k,k,b,p,t,d,e,b,l,l
c,b,s,c,q,l,n,f,t,t
i,o,e,r,k,i,c,c,m,b
r,i,o,o,a,r,p,k,a,f
p,h,j,b,t,o,t,d,i,i
q,h,p,l,t,d,n,f,k,h
h,m,j,m,f,h,s,s,k,l
p,b,i,p,f,m,t,c,n,c
g,g,o,j,t,h,f,r,f,j
c,t,r,q,m,b,q,f,c,b
r,t,n,m,o,s,p,g,i,e
h,b,h,c,t,s,o,q,t,t
g,l,a,e,l,a,i,e,d,d
e,t,j,e,b,n,q,b,s,a
r,d,f,s,g,l,k,o,k,f
h,j,b,c,n,l,r,m,j,g
n,b,h,n,d,s,s,f,r,n
p,b,s,e,a,s,s,c,j,t
q,c,o,b,a,b,f,d,o,k
p,i,i,m,l,p,a,o,i,e
h,f,h,b,m,c,h,q,s,t
b,j,h,c,d,c,i,p,n,c
h,e,o,e,r,b,f,o,n,h
f,m,l,o,t,h,r,n,g,i
b,s,b,p,a,o,c,p,p,f
h,j,e,c,q,f,n,r,m,q
b,b,l,q,h,a,k,k,e,k
f,c,n,a,p,q,s,k,d,d
m,d,r,a,k,g,d,q,p,e
c,r,r,q,g,k,e,g,t,t
j,h,f,r,g,m,p,m,j,s
q,t,l,i,a,f,k,d,l,s
p,f,k,n,t,k,g,c,r,a
f,g,a,i,e,l,q,o,j,g
s,f,r,f,j,b,c,p,t,b
p,r,g,k,e,n,e,j,l,n
l,t,g,n,h,e,e,t,q,b
f,n,r,t,t,k,t,k,s,f
e,e,g,s,b,l,j,o,q,i
l,p,k,l,n,p,t,t,d,n
o,o,h,h,g,r,b,o,m,n
o,d,e,d,g,l,b,j,i,g
k,r,o,h,s,k,l,n,b,m
k,f,q,h,m,q,f,q,i,i
l,r,k,b,l,r,l,f,f,p
d,o,d,f,l,i,k,n,q,l
g,i,h,f,k,p,s,g,a,b
s,g,l,t,i,f,e,t,t,l
b,c,m,f,q,l,n,f,h,r
b,s,p,r,l,n,o,j,h,n
e,h,j,d,e,f,g,e,a,b
k,c,t,j,k,b,p,t,d,e
d,l,q,m,l,c,o,t,i,h
e,d,i,k,j,e,d,j,s,k
l,g,i,p,k,q,t,o,c,l
d,j,j,o,d,o,a,i,s,t
i,o,p,o,s,o,s,d,r,n
i,q,b,l,h,t,g,r,j,o
g,q,r,q,d,r,l,c,g,a
r,s,h,b,k,a,d,c,e,s
e,q,h,b,q,d,f,e,m,t
g,t,r,d,g,j,q,i,a,t
h,k,n,j,f,b,l,f,a,s
i,i,j,k,h,d,g,a,i,g
p,d,t,j,k,b,r,r,b,s
b,g,f,p,t,o,c,d,e,j
q,m,j,e,e,k,h,f,e,j
o,a,f,i,h,k,b,p,e,c
h,m,b,m,p,r,q,n,c,p
k,b,k,s,q,b,g,k,a,c
l,k,f,b,p,n,m,d,c,q
b,o,f,q,m,o,m,g,m,f
n,e,d,j,o,t,g,p,t,r
h,c,n,p,j,f,p,r,t,j
r,l,l,f,m,a,s,m,i,o
r,h,d,a,j,f,h,p,d,e
i,b,r,p,f,k,k,p,m,q
n,m,d,a,k,a,p,b,j,s
d,o,s,h,t,f,t,f,t,l
q,s,f,h,s,g,h,f,b,s
g,b,j,b,j,n,t,o,p,q
l,i,k,i,r,n,h,g,f,j
q,q,g,k,f,q,g,q,e,e
g,s,j,h,k,d,a,o,n,i
q,n,j,t,h,o,d,h,e,n
q,n,h,c,b,a,o,l,n,n
k,j,i,e,e,j,c,k,k,m
q,h,j,i,e,r,a,d,i,f
e,r,p,l,k,k,n,b,l,c
l,k,s,i,f,n,b,j,f,c
o,a,k,i,r,e,l,h,o,m
q,l,p,j,k,e,s,e,i,d
r,m,s,h,b,f,q,p,h,t
g,q,k,k,l,d,g,f,q,o
b,c,f,r,j,j,g,r,s,h
b,i,b,j,j,s,b,r,a,j
o,g,q,p,f,a,f,n,e,c
n,k,r,i,e,e,n,n,h,b
g,k,r,r,i,q,s,k,q,n
q,q,q,d,c,m,f,i,t,i
a,k,b,l,j,f,o,q,t,r
i,q,r,g,j,o,g,g,s,o
j,f,f,f,a,h,a,c,g,b
o,o,a,j,n,h,n,o,t,p
g,n,r,c,o,g,r,q,e,j
h,i,n,e,b,r,l,c,c,t
i,d,j,l,f,o,c,q,t,r
o,p,q,b,n,o,a,l,e,e
d,p,m,r,c,s,s,j,n,l
c,t,j,d,s,a,r,m,b,s
p,i,j,l,a,b,n,s,o,r
g,i,s,n,q,h,t,o,r,b
g,b,o,o,k,f,k,b,f,d
g,c,s,k,c,g,a,b,h,g
r,s,c,t,l,d,l,e,h,i
i,k,q,p,h,n,b,i,o,n
b,n,k,d,n,s,d,m,e,r
n,l,i,r,o,f,h,p,d,o
n,a,l,l,i,g,a,k,j,p
r,f,i,s,i,g,h,j,g,l
g,e,k,f,f,h,s,h,q,f
d,i,o,j,n,m,p,j,e,h
j,r,o,t,c,d,o,r,k,g
a,b,l,g,j,h,r,o,s,i
o,c,d,l,m,k,d,h,m,g
d,g,l,r,s,g,o,e,r,o
i,m,m,l,r,f,m,f,s,h
p,i,j,l,i,o,a,m,o,r
b,q,h,f,h,a,n,e,n,g
c,o,s,f,c,a,p,j,t,o
e,h,o,q,s,r,l,d,t,e
t,o,g,o,k,n,j,d,j,l
s,o,l,d,s,n,g,h,b,g
l,e,k,c,o,a,s,k,f,p
k,t,q,l,m,a,e,t,d,k
k,j,r,h,r,a,f,j,i,m
h,q,r,l,e,q,g,l,c,h
i,f,d,r,a,q,l,f,m,j
k,q,t,e,o,f,t,d,h,j
r,i,l,m,p,q,b,f,r,a
p,q,t,p,q,j,o,m,t,h
b,c,n,e,b,r,m,s,k,h
s,o,h,d,e,b,i,q,f,i
i,r,p,d,r,b,b,o,l,f
q,f,o,j,n,s,g,r,r,f
o,r,a,f,p,m,a,f,i,l
r,c,t,b,m,l,b,m,l,q
b,f,d,l,h,g,m,f,f,h
a,o,r,k,a,a,m,p,j,d
p,p,t,f,n,j,s,m,i,r
q,c,g,o,g,j,d,t,e,r
q,a,c,l,t,e,h,b,k,e
g,h,e,m,g,r,l,l,g,g
a,i,d,o,m,a,o,q,h,k
q,t,j,f,f,f,s,o,k,q
o,c,g,c,a,a,e,r,o,g
j,n,g,h,k,e,r,a,g,c
m,n,i,b,m,b,r,e,s,i
o,a,s,s,n,b,o,e,r,e
b,n,t,d,c,n,d,m,b,j
b,o,j,j,e,d,k,p,e,f
k,m,p,r,m,k,b,b,j,f
h,e,b,d,f,o,g,l,c,s
d,q,b,i,g,o,e,k,h,d
d,g,o,h,s,k,j,a,o,i
j,t,p,s,o,n,p,l,n,h
j,p,b,n,p,l,e,t,m,i
q,l,f,n,d,k,f,p,o,t
c,i,s,p,q,s,a,a,e,p
t,r,d,q,s,f,p,i,g,o
h,o,p,i,e,s,c,i,n,t
o,d,n,o,l,q,s,l,r,t
h,c,d,g,n,i,b,i,k,c
r,h,c,a,b,h,c,e,f,k
d,n,d,m,f,q,p,n,a,m
p,a,f,a,r,s,g,f,o,r
n,k,d,m,c,a,l,b,a,i
f,a,n,d,b,q,n,e,h,n
q,t,t,i,b,i,s,k,k,t
o,c,a,c,b,c,o,e,s,l
i,t,e,h,r,e,k,r,b,s
g,g,g,o,e,i,a,o,i,h
c,o,m,f,b,t,d,m,a,h
k,e,n,e,j,i,f,b,h,m
h,m,s,m,t,s,g,b,m,p
j,m,g,n,e,k,n,f,f,c
q,h,g,l,k,f,q,a,e,c
f,t,l,g,i,j,o,q,c,o
o,b,f,c,f,a,m,i,l,d
q,e,p,l,i,f,o,n,n,s
s,a,q,o,g,l,m,l,n,k
s,s,m,f,o,l,t,h,t,t
n,n,c,n,i,n,r,s,a,h
n,s,d,g,l,s,s,t,m,i
g,m,c,l,m,c,g,h,l,n
h,m,d,m,l,h,f,m,l,p
b,r,r,i,o,j,e,l,t,f
q,f,a,q,r,f,l,l,a,a
n,b,l,i,s,r,t,a,n,j
s,e,h,b,k,b,t,g,q,b
i,c,o,s,k,o,s,q,k,d
g,s,k,s,q,i,e,r,g,p
n,l,a,a,o,m,d,g,p,j
p,p,n,p,g,b,m,e,c,l
d,e,h,j,k,c,p,p,i,r
r,i,b,a,e,m,l,o,k,a
n,r,q,p,g,i,i,f,n,f
q,s,t,j,r,b,t,j,b,b
s,o,d,g,c,i,q,l,e,i
k,q,h,i,k,a,k,c,i,j
i,k,k,a,j,d,h,s,m,n
o,l,q,s,t,d,o,s,r,d
f,m,g,e,h,c,q,i,m,h
g,c,e,i,l,q,e,k,c,g
f,f,q,a,o,r,j,f,t,k
j,o,i,a,d,t,d,q,r,n
o,m,e,h,p,o,g,o,k,q
g,d,h,f,m,c,d,d,s,c
q,o,b,n,o,i,j,m,k,i
o,b,a,a,n,g,p,r,s,k
n,t,s,m,h,s,d,i,q,t
g,h,l,m,j,l,h,s,t,g
h,b,a,s,e,a,m,i,s,r
m,r,g,i,a,f,g,m,a,d
l,i,k,q,s,e,e,t,d,n
l,d,q,e,r,c,l,e,i,m
q,r,c,c,s,i,r,g,t,o
a,t,l,i,p,c,s,p,g,t
s,f,q,f,j,m,d,c,d,o
t,p,e,i,r,p,l,c,r,k
n,g,f,o,g,b,m,k,j,g
p,a,t,a,m,i,d,b,s,e
i,j,k,l,f,p,i,c,d,g
p,b,f,p,t,g,c,k,n,p
a,t,n,a,b,k,t,s,i,l
t,t,k,h,h,t,m,q,b,s
j,h,s,k,d,f,q,f,n,c
s,a,j,b,a,s,o,f,e,k
i,d,o,m,m,r,o,d,a,r
c,e,p,s,b,h,j,h,b,p
e,j,q,j,f,f,a,e,b,f
o,m,c,c,j,i,h,j,s,t
c,a,e,m,q,r,e,n,o,d
d,l,j,h,k,m,s,m,s,h
p,j,i,m,g,b,n,s,n,l
o,b,g,q,k,t,h,l,k,c
a,c,m,g,o,f,b,g,g,s
n,q,c,m,o,i,f,n,t,p
d,d,t,d,k,s,s,k,h,i
m,q,t,i,q,n,e,o,j,c
n,c,p,j,q,q,b,t,h,l
d,m,q,h,f,l,e,k,t,q
i,k,n,p,d,n,q,p,d,m
h,h,f,d,e,c,g,e,g,s
i,s,l,p,r,m,r,r,n,m
p,c,d,s,t,a,d,h,b,i
l,q,k,r,i,d,d,t,m,k
a,d,m,q,l,j,l,n,j,e
e,n,n,n,r,t,t,c,f,k
n,q,n,e,o,m,e,e,e,j
k,f,p,m,o,r,i,i,k,n
d,s,h,g,o,c,f,d,h,j
f,t,a,l,b,j,j,l,j,j
p,i,j,k,r,o,a,b,g,g
h,s,h,n,l,p,d,k,t,f
t,k,p,q,j,h,n,l,c,h
m,n,t,i,c,j,b,a,b,n
s,k,l,q,s,s,p,f,h,e
h,m,k,g,s,t,b,l,l,t
c,e,d,s,d,i,l,f,n,a
r,j,d,e,m,e,o,j,i,p
h,h,m,s,a,a,c,t,t,g
q,a,l,i,n,g,q,m,h,o
a,e,c,k,f,t,i,m,o,k
i,q,m,g,e,o,m,g,m,g
k,j,c,g,h,l,p,h,q,g
m,h,f,k,p,f,e,r,t,k
b,m,o,n,e,f,n,e,r,d
s,o,o,g,k,a,q,r,p,o
b,d,a,b,l,q,f,s,n,l
a,i,b,s,p,e,a,l,g,e
t,q,b,i,s,e,b,d,c,e
t,g,t,g,e,h,n,d,b,p
m,m,c,t,g,e,j,t,e,d
e,a,h,i,e,o,c,t,i,g
l,o,b,r,o,r,t,o,k,t
g,r,r,p,p,d,c,b,p,d
b,f,r,p,r,p,a,j,t,q
t,e,d,k,a,p,b,d,c,m
s,h,a,d,n,q,a,t,c,q
j,i,f,d,r,c,o,n,l,e
r,n,p,g,o,q,e,q,o,n
t,q,k,f,f,i,f,c,q,f
b,t,r,j,r,s,q,r,s,a
h,a,s,s,e,n,o,r,t,q
o,l,a,h,t,o,b,o,i,m
h,d,p,p,i,l,h,e,h,a
o,l,i,m,j,b,s,q,c,p
k,b,c,s,i,e,b,j,n,j
n,s,a,k,p,s,m,j,n,i
b,n,f,s,n,h,j,d,r,r
n,o,d,p,g,l,r,m,c,c
d,q,i,r,h,h,r,h,j,t
o,g,s,b,m,o,h,o,l,s
c,m,c,q,q,o,g,r,e,j
t,t,r,q,r,r,r,n,d,s
j,l,r,d,b,j,j,f,r,b
t,c,r,j,f,i,l,q,b,g
t,e,r,t,b,f,d,i,j,d
h,t,b,d,b,f,g,t,c,n
q,j,f,j,c,d,n,f,j,r
o,o,s,a,i,t,s,t,t,n
g,t,p,q,a,q,s,k,i,g
r,a,b,g,h,l,h,m,r,h
j,o,r,k,h,l,a,d,c,o
g,e,d,p,p,e,r,g,f,b
i,h,e,a,p,l,b,l,i,q
f,a,b,n,g,o,k,i,i,g
i,o,q,j,s,f,h,q,n,o
s,e,l,p,q,l,c,h,h,r
d,g,n,g,i,b,n,d,o,l
b,r,q,t,c,i,n,n,m,j
j,g,m,p,a,n,t,l,i,b
a,f,d,n,b,e,p,f,i,p
j,r,j,j,r,i,q,c,m,q
t,g,r,b,c,p,i,c,b,j
h,s,p,n,r,k,t,h,q,p
h,q,f,q,l,q,o,f,m,r
q,j,i,a,i,d,s,f,o,o
r,b,c,f,m,s,m,e,k,m
r,n,c,d,p,e,m,m,c,b
o,f,j,j,j,j,d,h,i,g
t,c,c,k,r,s,q,o,i,g
b,n,b,e,l,e,m,e,g,a
r,r,o,i,l,o,d,s,a,d
s,p,o,i,q,k,h,c,o,f
a,q,k,o,e,d,m,d,c,c
q,a,d,g,a,o,o,o,m,d
f,d,t,e,f,n,m,t,o,d
j,q,l,d,s,o,e,t,m,q
q,h,s,i,d,c,h,a,t,b
c,r,e,d,h,g,c,o,c,o
c,e,k,i,o,k,d,f,r,l
t,j,p,j,q,i,c,q,a,r
d,k,e,j,c,l,g,g,k,i
l,p,p,a,f,s,e,j,i,e
m,q,l,e,n,c,g,f,k,p
q,d,h,b,t,d,s,c,h,l
