var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
c,e,b,m,o,e,g,d,j,n,e,o,n,d,m
e,g,c,o,d,f,k,o,n,j,f,o,g,e,b
m,g,i,c,i,a,f,o,l,k,i,a,h,m,e
n,e,o,o,e,f,o,o,e,h,g,k,i,j,b
m,h,a,f,e,n,k,d,f,j,o,c,l,l,a
d,g,j,m,d,o,b,j,f,d,b,l,h,h,j
c,l,l,l,b,e,l,d,o,o,d,e,k,k,a
o,a,d,b,d,e,c,k,k,d,c,a,m,f,k
m,d,c,b,e,k,h,h,l,g,j,m,b,b,g
f,n,k,c,i,n,n,n,c,l,d,i,b,e,i
d,g,e,e,n,o,c,g,b,l,h,g,c,f,b
c,l,o,n,n,d,f,d,i,f,d,e,b,i,i
g,f,i,j,c,c,g,f,l,e,c,o,g,h,m
f,a,l,k,m,j,k,i,l,b,b,l,g,i,j
f,o,g,n,e,g,k,o,g,a,j,n,e,e,f
d,a,a,f,d,l,k,c,m,c,c,b,f,k,c
o,a,n,e,i,l,k,d,j,d,d,j,c,i,f
k,k,f,f,o,k,k,d,j,c,f,c,b,k,a
i,o,n,c,a,b,a,b,k,i,m,f,f,k,c
f,h,i,e,a,l,l,b,l,d,b,o,o,i,d
i,e,n,l,a,c,m,b,k,g,m,b,m,k,c
h,h,a,m,j,d,c,g,b,d,b,o,l,m,j
g,b,i,m,n,d,h,l,l,o,o,g,o,m,i
h,h,o,a,g,d,m,n,a,f,h,f,j,f,i
m,h,c,e,k,d,l,i,b,f,o,d,l,l,l
h,l,i,o,g,j,e,b,m,o,j,k,e,a,a
i,e,f,j,o,e,d,j,b,g,l,c,j,m,e
j,a,l,c,i,h,l,n,i,l,a,l,l,d,a
e,c,m,a,n,k,h,c,o,n,e,h,e,n,a
a,d,o,c,h,g,i,a,i,a,c,m,e,n,g
k,b,j,o,f,i,n,h,g,j,e,j,m,h,k
j,a,m,f,f,c,k,j,l,j,c,f,j,l,o
l,h,m,f,a,k,h,g,f,e,e,b,c,d,a
j,i,i,b,b,n,j,h,h,d,g,f,h,e,d
c,a,a,m,b,f,m,i,e,b,b,k,f,k,o
b,d,b,i,e,m,e,b,o,g,k,i,e,e,b
k,a,j,l,i,c,m,h,n,k,i,j,f,n,o
k,i,m,l,l,d,o,f,f,i,d,c,f,n,o
k,f,o,k,c,c,h,d,n,n,h,i,l,l,k
l,a,j,g,g,g,k,l,e,h,b,f,m,a,g
n,f,a,c,l,a,f,a,a,m,i,l,l,j,j
o,b,a,a,n,n,j,m,e,m,o,i,o,o,j
f,n,m,d,a,b,g,h,o,k,e,a,e,m,f
b,i,k,b,e,m,b,k,l,o,j,e,o,j,e
o,j,i,m,c,n,f,i,e,d,c,o,g,f,f
m,h,i,b,f,l,i,m,j,j,k,a,d,m,j
o,h,m,a,c,k,e,g,h,j,e,d,n,b,g
d,i,o,h,n,i,h,j,e,i,d,e,g,n,o
o,m,f,k,k,c,j,d,b,f,i,a,n,a,n
g,i,b,o,c,m,b,d,i,n,a,m,j,g,k
d,g,k,f,o,j,e,e,m,d,m,m,l,d,a
l,j,o,m,j,h,i,b,d,f,a,h,c,m,i
k,c,l,d,l,o,g,m,n,i,k,g,d,e,c
e,g,g,e,l,h,b,c,h,i,e,f,b,a,k
l,d,m,e,i,f,n,a,f,e,k,f,g,e,f
k,m,o,b,h,g,k,d,f,n,o,k,o,d,c
i,a,e,e,o,m,i,k,g,f,d,c,i,j,c
m,n,f,n,e,b,l,c,m,m,i,g,f,f,b
m,e,d,c,j,d,m,i,e,a,i,b,e,k,g
k,b,a,l,l,o,l,k,f,m,i,l,k,f,b
e,i,f,n,e,e,d,m,n,n,d,o,e,m,n
k,o,i,d,n,a,e,g,d,f,o,g,o,d,i
c,h,n,o,h,h,a,l,c,k,g,d,f,h,g
g,a,n,c,g,d,f,i,m,a,m,j,c,g,h
i,g,m,b,i,m,m,c,b,e,k,l,h,m,l
f,m,m,c,a,k,n,b,g,k,e,d,l,g,e
h,e,e,e,a,f,b,j,e,g,m,a,i,f,h
i,l,f,b,o,g,n,b,e,i,f,c,b,b,m
e,d,j,o,a,g,f,l,a,c,n,n,k,e,l
k,g,c,f,f,a,a,k,b,l,i,b,b,b,m
n,g,o,j,k,n,k,b,f,d,n,j,o,e,n
f,a,b,i,f,h,b,c,l,j,k,n,h,e,l
o,k,e,a,e,d,h,j,g,k,k,h,d,f,d
h,i,a,j,n,c,d,k,c,l,h,i,m,d,b
i,h,b,m,g,j,h,i,d,h,o,g,l,a,f
b,m,k,c,l,l,i,j,g,k,j,l,d,g,d
o,n,e,h,c,h,k,k,k,f,g,a,n,k,o
i,j,n,g,b,m,d,i,a,m,j,n,b,d,b
l,l,i,j,m,b,i,d,h,a,a,h,i,d,a
k,f,j,l,f,n,c,f,h,h,e,k,k,d,c
j,l,o,n,l,f,d,n,f,k,j,i,c,e,k
l,k,j,b,c,b,n,c,c,m,e,a,b,g,a
j,g,k,f,f,n,k,g,f,a,j,k,l,j,a
h,i,b,l,g,a,h,g,k,i,g,g,d,n,e
e,i,m,g,o,m,b,e,k,m,c,e,a,g,k
o,j,l,f,l,k,d,n,k,f,e,h,n,b,n
h,j,e,f,b,m,j,k,i,a,i,d,m,j,m
c,b,e,b,f,c,g,h,k,h,i,c,m,h,n
g,b,h,n,d,b,h,m,e,m,i,b,g,e,b
h,b,n,f,g,e,d,i,e,m,j,c,e,l,j
h,l,k,e,n,d,a,a,m,i,j,h,k,g,d
d,f,f,j,f,c,j,b,h,h,g,g,f,e,d
c,n,c,i,k,d,c,i,d,o,n,c,h,d,f
b,h,i,h,g,h,e,a,j,g,f,o,f,i,o
d,o,d,a,c,o,h,b,k,i,g,m,f,i,d
f,o,c,l,k,b,l,j,h,d,n,g,b,m,g
b,g,j,g,l,m,d,a,g,c,m,o,a,i,b
g,k,g,e,h,m,f,l,o,e,k,n,b,e,b
h,b,b,g,f,e,f,h,c,l,b,e,d,n,k
e,c,j,i,h,l,o,l,l,h,n,l,i,n,l
i,c,e,n,j,d,n,b,d,j,k,j,e,g,b
g,k,n,c,g,l,k,i,f,i,o,j,i,k,f
m,d,o,c,h,k,n,a,d,a,c,n,e,f,f
e,b,l,m,d,f,d,n,c,l,n,n,o,h,j
i,d,b,n,k,b,c,i,d,a,c,e,m,a,k
d,d,e,a,k,b,e,h,d,a,j,b,o,l,d
m,b,j,i,k,m,e,n,c,a,c,g,j,b,b
m,k,e,e,a,l,h,k,c,o,m,a,m,l,e
d,n,o,m,g,f,k,g,c,a,m,j,i,c,b
f,m,j,k,j,d,j,j,e,k,i,b,f,h,b
o,g,h,c,f,h,j,m,m,e,g,j,d,o,h
b,g,b,b,f,e,a,d,b,l,b,e,a,b,a
h,c,m,b,c,k,e,k,n,i,k,d,m,b,n
j,j,k,g,c,a,d,k,h,j,g,o,c,b,k
f,a,m,b,o,d,f,n,e,b,k,i,g,k,m
a,e,g,j,o,e,c,m,j,j,n,j,n,d,d
o,j,o,l,b,c,o,l,e,d,o,n,o,a,f
o,g,d,c,o,j,b,a,b,c,m,h,d,g,f
g,a,b,b,c,o,k,n,n,e,a,h,l,i,m
j,l,e,d,i,d,n,e,i,f,f,k,o,a,n
f,b,j,g,f,h,c,c,h,h,k,f,i,j,d
o,l,o,n,a,f,a,m,l,b,c,i,n,j,j
c,e,c,d,j,d,j,a,b,n,h,m,b,e,i
g,e,c,a,k,i,m,g,a,k,a,i,h,f,f
n,c,g,i,j,j,o,e,n,e,d,j,j,k,g
h,j,o,c,g,j,o,n,o,a,a,e,m,l,h
d,c,e,m,h,m,e,l,j,d,l,c,k,e,b
j,l,i,j,i,a,d,o,l,k,d,m,c,k,b
e,l,e,e,o,o,a,n,h,l,f,o,m,f,c
i,h,g,i,a,h,j,b,g,d,o,f,d,o,j
a,k,o,n,h,j,o,l,b,o,k,m,k,g,b
i,g,j,g,n,k,o,a,c,m,a,j,c,e,g
k,d,o,a,d,l,n,a,i,c,c,l,n,e,f
k,l,n,j,j,l,i,l,l,n,j,o,d,j,d
b,c,d,l,o,b,n,f,n,b,i,h,d,l,a
g,m,k,c,i,l,n,i,n,g,d,i,i,i,f
e,l,a,i,f,b,m,i,b,h,o,o,c,o,j
a,e,a,l,f,n,d,j,b,d,j,i,d,k,o
b,c,d,k,g,n,m,b,m,g,i,i,g,m,e
a,m,a,l,f,o,l,j,i,b,i,i,f,h,b
f,f,d,f,j,k,a,m,o,b,k,o,h,n,o
o,g,a,m,f,f,l,h,k,c,e,i,d,a,k
a,d,e,b,c,j,h,o,l,i,f,c,b,g,o
k,m,e,a,j,h,c,j,k,l,d,l,g,j,o
g,d,a,l,i,j,l,a,l,g,d,a,k,k,g
m,f,b,m,c,k,b,d,n,n,o,h,d,d,j
a,a,f,h,e,n,n,j,j,m,l,k,g,o,i
o,b,b,e,m,g,d,h,g,f,h,i,g,l,m
i,a,g,k,k,i,l,h,e,b,d,h,m,f,o
g,e,f,e,i,f,b,a,h,l,d,c,m,f,c
n,n,b,d,i,n,k,b,n,d,a,o,n,o,n
k,l,g,l,d,n,b,c,o,n,g,c,a,m,n
h,f,c,k,e,c,l,m,g,i,e,m,o,b,j
o,h,m,e,o,k,h,m,c,b,k,i,h,a,b
a,f,l,g,a,h,a,l,c,m,f,a,a,a,f
c,b,j,b,c,a,h,c,b,d,c,a,d,e,n
d,c,e,a,j,l,o,j,d,j,a,l,j,b,e
i,i,o,e,d,o,j,i,a,h,b,a,f,h,j
o,j,d,d,a,i,i,e,a,b,k,f,e,j,m
e,h,n,h,n,c,e,l,j,g,g,n,h,b,j
d,m,a,i,m,d,j,j,j,f,i,o,f,h,b
e,e,i,f,d,e,m,k,e,l,n,o,a,g,g
h,o,f,n,d,m,a,g,k,c,o,g,a,m,i
e,f,o,e,n,n,j,i,b,k,d,h,h,l,b
k,l,a,a,j,h,b,n,m,o,j,d,k,m,k
k,n,o,b,n,l,k,i,i,o,d,f,f,o,h
i,j,h,m,l,m,i,n,f,f,a,b,g,m,a
c,a,n,b,i,j,o,o,k,d,l,l,g,k,i
o,o,f,d,h,f,g,h,j,j,e,g,d,a,k
k,m,g,o,n,c,j,f,j,j,f,e,a,a,n
i,f,c,f,j,j,h,m,i,k,i,h,l,j,j
h,e,a,h,o,i,e,b,h,f,m,i,m,l,l
d,d,e,b,j,k,k,j,k,o,j,l,n,j,a
d,b,c,h,n,a,k,j,k,l,n,j,c,k,j
e,j,o,k,l,e,d,n,f,f,e,j,l,b,n
d,c,f,i,e,f,o,b,i,e,m,l,m,k,o
h,b,n,c,m,k,e,j,a,g,d,e,l,a,c
c,d,o,j,e,d,h,e,n,j,o,h,d,e,l
k,j,d,f,g,n,n,g,f,b,k,o,i,b,i
f,o,k,g,k,l,k,k,d,b,d,n,i,g,k
o,c,b,e,c,i,m,a,j,m,o,j,c,a,f
l,o,l,i,o,a,f,k,m,k,k,j,m,a,k
d,l,f,n,j,l,o,o,k,d,d,f,j,j,i
m,e,i,k,i,b,m,o,g,e,d,a,j,c,f
c,j,a,h,o,l,i,i,f,f,h,j,o,m,b
m,g,b,f,j,c,g,a,l,o,a,c,c,i,g
l,i,m,m,l,h,j,m,o,d,d,l,a,e,h
j,c,n,d,h,k,k,n,l,h,g,i,g,f,c
o,d,a,m,e,a,l,h,f,b,f,n,f,k,n
k,c,k,k,h,g,m,i,m,m,g,a,k,m,n
d,h,d,i,d,e,a,a,n,a,e,f,f,h,k
f,d,k,j,c,n,b,b,k,f,i,o,n,n,o
i,i,g,b,o,h,b,l,f,o,n,o,c,j,l
k,c,b,l,k,e,m,f,k,a,c,c,e,m,b
m,a,c,c,m,f,c,b,k,f,h,o,f,f,i
a,f,j,m,k,b,b,g,b,j,c,f,l,d,h
b,c,d,c,k,o,e,k,m,e,k,b,n,b,n
a,d,a,n,m,d,h,m,c,o,f,h,j,g,i
e,g,h,o,g,g,e,a,g,g,i,j,c,j,j
h,k,b,c,o,g,f,g,c,m,d,m,l,m,k
i,d,a,e,b,l,o,j,l,g,c,k,j,f,k
c,c,g,h,e,b,o,f,e,l,h,f,l,l,d
h,a,f,e,g,d,c,h,j,g,f,f,n,f,m
i,j,l,n,i,a,e,l,l,h,o,f,i,m,i
d,i,o,e,g,h,a,n,k,i,l,m,l,h,g
m,a,e,f,k,c,g,b,k,f,l,o,n,g,c
j,g,b,o,h,f,g,b,k,f,n,c,o,l,g
a,m,n,d,n,b,b,d,g,h,b,j,a,e,h
g,c,k,a,c,a,m,b,k,f,i,m,b,m,k
i,g,k,d,b,f,g,o,h,f,i,i,o,d,h
h,m,a,e,m,k,j,k,g,h,o,l,k,b,e
c,i,h,n,o,n,o,i,e,a,e,k,d,e,m
d,d,m,j,j,k,k,c,n,d,d,c,e,i,e
o,a,b,f,d,d,c,c,k,d,b,n,n,i,m
j,j,g,l,b,n,n,a,f,b,a,h,f,h,i
j,e,g,h,f,l,g,b,a,h,o,n,d,d,b
d,a,h,a,n,h,i,h,c,i,j,b,b,f,n
h,l,l,j,a,f,e,e,b,d,l,a,a,o,i
c,d,c,o,e,o,e,o,n,j,e,c,b,h,k
f,m,l,l,h,m,l,d,g,j,i,g,a,h,n
g,j,a,c,j,i,m,g,a,n,b,d,k,g,j
f,c,m,k,o,k,i,f,i,k,h,j,k,g,i
i,c,j,o,o,d,e,a,j,m,o,m,e,b,f
k,k,d,m,g,j,l,g,c,k,n,o,m,n,o
k,b,k,c,n,b,a,a,c,j,f,l,d,g,o
e,n,a,m,e,m,g,e,h,d,o,c,d,m,k
b,d,a,b,h,e,b,c,d,k,d,d,a,j,m
l,a,i,b,m,n,n,g,i,l,o,c,o,m,i
h,j,o,o,c,g,d,h,k,h,o,i,b,f,h
j,i,j,k,o,d,l,a,n,n,m,j,k,i,b
i,o,k,b,f,n,d,k,k,c,j,c,l,l,e
d,l,d,g,c,m,g,b,m,i,n,b,e,l,n
b,l,h,h,f,d,b,b,h,j,e,m,h,f,a
m,d,a,m,f,l,g,i,a,k,m,m,g,n,b
n,f,b,e,h,d,h,i,b,b,j,o,i,l,i
k,e,h,c,m,d,c,g,c,b,a,g,h,f,f
k,b,i,a,e,n,m,l,f,b,f,b,h,d,h
i,b,c,d,b,g,h,i,e,g,c,e,g,e,f
n,b,b,d,c,n,n,l,e,m,o,h,i,d,i
k,f,c,j,f,c,g,g,d,d,h,b,c,g,b
b,l,h,c,f,l,j,e,g,j,h,n,j,k,e
d,f,k,e,g,m,h,e,f,o,j,i,l,l,f
j,b,j,l,e,j,l,b,c,a,f,b,a,f,i
h,j,o,d,m,c,g,a,b,o,c,h,a,e,f
e,c,j,j,n,d,j,c,f,c,m,j,g,o,k
a,n,m,o,l,b,m,m,e,e,d,l,n,f,f
k,g,o,k,c,c,g,h,i,b,h,j,g,d,n
a,m,m,f,k,d,k,f,k,k,d,d,j,j,j
l,i,o,d,h,m,o,d,m,l,b,n,h,e,h
d,n,f,g,e,d,i,c,m,m,n,o,e,e,e
f,f,k,d,i,f,d,n,n,n,o,i,d,f,h
e,l,i,c,e,o,d,e,h,j,o,c,d,k,h
f,k,o,l,k,k,j,o,g,k,n,j,n,a,e
n,a,f,l,h,j,f,o,k,j,l,a,c,h,f
d,j,g,d,l,e,i,e,e,k,e,i,h,m,f
l,l,e,c,j,i,j,k,j,n,b,l,n,e,c
m,g,h,o,o,g,g,i,g,g,g,d,k,i,d
e,c,a,b,a,m,f,e,m,k,d,f,o,j,j
l,i,d,o,o,f,f,e,k,l,c,a,n,k,e
n,b,d,d,o,k,n,e,f,b,a,a,i,i,n
h,e,j,a,a,j,m,a,e,l,k,b,o,f,i
a,k,j,c,i,b,c,h,g,k,a,h,a,f,g
g,a,n,c,m,b,o,j,k,f,l,a,j,o,i
m,l,j,d,c,h,d,m,k,n,c,n,n,k,g
c,a,c,h,b,c,n,i,e,b,b,a,g,m,j
m,j,l,m,c,b,b,e,e,k,b,o,g,k,o
f,c,h,i,i,a,e,k,n,m,k,h,n,b,a
n,a,j,o,e,a,e,n,k,o,d,k,e,a,a
g,g,b,b,b,n,a,f,e,n,g,i,n,c,n
f,o,j,e,j,i,h,n,f,k,i,i,k,i,c
l,k,c,j,a,b,c,o,i,c,n,h,c,c,h
d,c,m,b,i,b,i,b,a,m,k,l,e,g,b
g,h,o,b,l,k,e,g,n,e,e,j,n,b,n
a,a,d,b,j,m,b,d,e,h,c,o,g,e,g
m,k,m,i,h,f,c,l,a,f,a,h,h,h,l
m,k,n,c,g,m,a,g,i,h,e,c,m,k,i
a,i,i,b,i,m,h,f,m,e,d,d,f,f,o
h,a,e,h,f,l,c,h,l,b,g,c,k,m,a
e,l,m,k,n,o,m,f,f,b,k,h,b,o,k
d,l,m,d,i,e,i,f,b,e,k,g,n,i,k
g,d,h,e,h,h,b,o,k,f,e,j,b,j,k
e,i,k,c,n,d,n,g,a,j,f,m,f,j,j
a,o,c,b,b,g,k,d,o,m,d,g,j,h,i
j,m,e,e,m,h,g,h,c,i,l,d,l,a,o
f,j,c,i,m,f,e,b,b,a,a,a,n,i,i
h,g,m,h,c,f,o,b,k,f,k,b,e,e,b
a,j,k,c,m,d,b,a,i,f,l,i,o,n,a
g,e,b,b,c,g,k,j,h,h,l,m,b,e,j
l,e,c,h,b,n,m,b,i,o,d,e,j,k,h
e,b,e,e,o,l,i,k,b,l,f,o,f,g,b
d,n,o,i,k,d,l,d,c,l,i,j,a,n,j
l,e,a,a,f,c,a,l,f,j,e,o,g,o,h
e,h,g,k,o,c,a,c,c,m,f,g,b,h,l
m,e,m,b,j,k,e,a,e,k,d,c,c,o,c
e,j,k,o,c,e,f,k,h,j,g,j,n,a,k
e,k,j,f,i,c,d,i,j,d,a,h,b,l,c
i,b,n,d,e,j,o,o,e,o,m,d,c,e,h
k,h,b,n,e,b,b,b,g,n,b,h,k,i,h
f,k,j,i,d,a,h,c,m,l,h,l,f,n,e
n,c,m,e,a,c,o,g,n,e,e,k,b,g,a
e,c,m,e,k,k,k,f,k,f,i,d,n,l,a
n,i,c,e,k,j,o,f,f,i,o,i,d,h,j
b,n,m,c,a,i,o,b,a,e,j,i,b,o,c
b,b,j,g,i,k,h,h,k,n,a,d,c,e,g
l,c,d,b,c,l,k,c,f,i,g,l,j,j,b
o,e,m,i,h,i,b,a,h,j,h,h,b,g,i
c,a,h,o,l,j,e,h,h,j,i,c,a,h,d
g,e,b,m,f,c,a,c,g,e,k,o,h,m,l
j,j,k,l,e,g,d,n,m,c,e,e,n,o,h
n,j,o,j,a,f,m,j,l,h,c,n,i,l,o
k,i,g,h,b,l,l,j,k,m,f,m,a,c,d
b,i,a,o,f,b,i,h,f,h,o,o,b,i,n
d,g,j,g,i,i,o,c,a,e,d,j,e,j,m
l,l,e,d,n,e,h,o,i,f,n,g,c,d,c
g,b,h,e,d,c,m,m,c,a,i,m,l,i,c
o,i,b,l,d,m,l,j,k,o,g,n,b,c,c
f,l,i,d,d,n,f,d,m,m,n,o,h,l,b
l,g,n,o,f,e,g,m,i,b,g,c,i,k,o
n,a,f,m,e,c,n,c,k,d,k,g,h,m,j
j,k,j,k,e,c,f,b,i,h,f,c,o,b,m
c,l,o,g,n,n,a,f,i,f,n,f,f,j,j
b,b,j,i,o,d,k,i,j,j,k,m,b,k,g
e,b,h,m,j,d,f,f,i,d,k,i,j,j,h
n,o,d,n,d,b,c,a,b,j,e,j,g,g,g
g,b,o,m,g,g,o,n,f,e,l,f,l,b,h
i,g,c,n,c,b,g,a,g,c,j,j,k,l,i
b,e,o,m,b,m,i,b,m,m,d,i,k,k,h
o,h,m,b,c,c,h,g,b,d,c,d,l,g,c
g,o,k,m,n,n,n,e,b,m,l,h,a,k,i
i,e,a,l,m,i,h,k,j,n,o,c,m,m,d
j,c,k,m,m,c,m,n,e,g,g,i,o,d,e
n,i,a,f,e,m,d,j,h,a,i,n,c,b,a
k,l,b,n,d,o,f,j,i,c,n,m,e,l,m
j,o,i,e,l,b,d,d,g,a,g,n,f,d,i
g,j,i,l,m,g,j,m,e,h,o,b,n,d,b
g,b,o,f,i,g,o,d,b,k,i,l,a,j,j
o,h,m,b,n,o,m,d,g,d,m,a,o,f,d
k,h,o,f,k,g,l,d,g,d,n,i,b,l,a
i,e,l,a,g,c,g,j,h,j,m,k,c,b,j
a,c,d,n,o,o,n,e,c,j,c,d,n,m,c
n,c,g,f,b,a,o,b,i,g,j,o,g,g,h
b,m,n,a,n,i,l,f,j,j,f,j,b,b,i
m,j,e,c,i,f,d,e,m,e,b,l,m,o,o
b,a,m,c,i,b,c,h,f,g,g,d,h,i,d
k,i,o,b,e,d,h,o,l,o,d,l,j,n,d
l,g,o,b,g,i,e,m,j,e,m,l,g,b,j
n,j,o,i,j,h,o,b,c,m,a,o,m,c,m
g,f,o,l,i,h,l,d,j,d,o,j,l,f,f
l,g,e,k,f,h,d,m,m,m,f,c,o,n,i
g,k,k,h,j,h,c,g,a,d,f,e,a,c,d
g,j,m,m,d,b,d,b,m,e,a,f,m,b,i
k,f,o,g,c,e,g,h,e,l,d,j,j,n,d
m,n,h,d,l,d,o,n,g,b,f,a,f,i,o
d,b,j,m,o,e,j,j,e,m,o,j,m,k,f
o,h,o,k,k,g,j,l,n,a,b,k,k,o,f
k,f,k,d,c,h,g,d,h,h,o,m,d,e,o
b,l,b,h,o,c,c,o,f,b,n,m,n,h,e
g,g,m,d,a,o,b,g,c,m,g,d,b,o,a
h,e,o,b,l,n,l,k,g,h,e,d,d,e,m
m,b,b,o,j,i,m,c,e,g,d,c,b,i,j
a,i,i,j,g,h,b,e,o,b,j,d,l,e,k
k,c,n,b,c,d,e,j,i,e,a,f,j,b,e
d,m,h,a,m,k,e,l,j,a,a,j,e,l,c
i,c,h,e,o,j,n,i,a,n,g,n,h,c,c
b,j,l,b,c,d,o,e,c,k,b,o,m,c,o
l,d,o,c,e,a,f,k,d,e,d,l,n,h,o
m,l,d,m,n,c,o,d,i,d,d,c,o,i,a
d,m,h,h,n,h,o,h,h,d,d,b,j,c,d
c,k,m,a,a,o,c,b,i,h,c,n,b,f,l
h,l,c,i,o,m,f,d,l,b,a,c,j,i,l
h,h,b,a,i,b,c,h,b,e,c,n,h,k,g
n,l,h,d,n,g,k,l,b,e,j,k,f,n,i
n,n,h,b,f,a,l,e,n,b,o,j,d,o,e
h,e,i,l,n,c,k,o,i,o,o,b,n,f,m
k,e,m,m,i,c,i,a,b,g,g,l,c,c,f
g,b,f,c,n,k,h,i,k,l,c,j,m,e,m
k,a,m,i,i,o,c,o,m,i,j,o,b,o,c
k,d,h,g,o,b,b,l,h,e,h,k,b,j,h
k,o,b,c,g,d,g,g,g,a,o,g,o,f,f
d,l,j,e,g,m,m,e,e,h,b,k,m,b,k
n,a,n,f,e,j,n,o,j,m,l,a,g,m,l
b,d,c,j,l,j,a,o,d,k,e,a,b,d,c
a,l,l,b,g,o,h,j,b,h,d,k,g,n,d
d,l,o,m,b,f,m,b,o,j,j,g,e,o,c
k,j,d,b,n,h,e,d,a,a,d,a,a,n,o
m,j,m,c,i,d,h,c,f,f,j,f,c,c,l
h,m,o,e,g,l,n,n,j,n,h,e,j,c,h
m,i,n,c,h,f,d,g,d,e,g,c,b,b,j
o,i,b,h,m,d,o,h,i,n,i,f,f,n,o
g,c,n,l,c,b,m,a,c,b,e,a,f,a,j
m,m,e,l,h,f,n,d,k,l,k,c,g,e,f
b,e,d,o,b,m,l,o,j,n,g,h,h,e,c
j,n,g,b,l,o,n,n,n,d,f,l,h,e,o
g,g,o,f,o,m,g,e,k,f,m,b,l,g,h
c,n,n,n,a,f,k,d,m,n,o,f,n,m,k
e,b,o,f,f,f,f,i,d,c,a,h,g,n,n
f,l,j,j,i,k,c,b,b,e,d,d,k,h,h
c,e,k,m,j,n,j,g,e,a,f,f,a,d,j
l,g,n,b,g,c,h,m,n,a,m,b,g,m,h
d,l,k,k,i,d,i,i,i,f,o,i,l,a,g
k,n,o,o,c,i,o,h,m,h,o,j,d,i,m
l,m,g,b,e,d,j,n,c,i,n,m,m,b,b
o,b,g,l,k,h,a,h,l,h,e,h,e,g,f
f,m,e,f,k,h,b,b,g,e,o,k,j,j,l
m,e,c,h,b,d,l,i,j,a,d,c,c,i,n
a,l,h,f,g,m,d,m,h,i,b,j,e,k,g
a,a,c,n,h,b,c,c,a,m,o,l,j,b,g
h,i,b,i,n,n,f,j,d,k,d,b,k,g,b
a,m,f,h,a,e,n,d,c,l,k,o,j,k,g
l,o,c,o,j,o,k,b,f,k,a,h,d,h,m
g,m,n,f,n,i,n,d,b,a,k,c,o,k,g
b,f,g,h,o,d,a,c,c,b,n,j,l,e,e
e,n,i,n,k,f,d,k,g,b,e,o,m,j,k
l,d,n,n,g,n,e,g,l,g,f,c,f,l,i
