"age","unempdur","income","mmarr","ymarr","msepdiv","ysepdiv","depress","nofriend","nociga","height","weight"
19,NA,NA,NA,NA,NA,NA,0,7,NA,184,65
56,0,2800,7,1983,6,1997,4,3,NA,179,82
57,12,NA,11,1984,NA,NA,5,12,NA,170,80
41,NA,NA,NA,NA,NA,NA,5,10,NA,162,100
45,12,NA,9,1989,NA,NA,6,4,NA,161,50
24,0,NA,NA,2010,NA,NA,0,5,NA,166,58
44,NA,NA,6,1988,NA,NA,5,2,10,168,82
61,0,1700,9,1973,NA,NA,5,2,NA,168,62
56,0,1100,6,1975,NA,NA,4,10,NA,166,95
42,NA,2700,1,1992,NA,NA,6,10,20,188,106
35,11,1000,4,2000,NA,NA,6,7,10,160,52
30,0,400,7,2000,NA,NA,14,10,NA,156,54
46,NA,3500,12,1987,2,2008,11,2,NA,160,80
25,0,NA,NA,NA,NA,NA,0,10,NA,162,52
78,24,1600,7,1955,12,1998,16,3,NA,156,70
21,NA,NA,NA,NA,NA,NA,5,3,NA,160,68
78,NA,1500,6,1952,11,1998,6,4,NA,160,85
77,0,1400,10,1963,NA,NA,12,7,NA,172,80
17,NA,128,NA,NA,NA,NA,4,6,NA,165,45
42,24,NA,12,1989,9,1997,13,2,20,170,71
65,0,1400,7,1967,NA,NA,1,30,20,172,80
33,0,2500,12,1994,NA,NA,5,1,NA,180,82
25,0,NA,NA,NA,NA,NA,0,10,NA,170,52
44,0,500,NA,NA,NA,NA,9,2,NA,162,45
45,NA,3000,10,1989,NA,NA,2,5,NA,164,64
57,0,1200,12,1972,NA,NA,17,4,NA,160,75
52,24,300,9,1982,9,2000,0,4,15,188,90
53,6,600,5,1981,NA,NA,12,6,20,189,98
54,0,1200,10,1983,NA,NA,3,6,NA,176,66
74,NA,650,8,1965,2,2000,8,0,NA,158,60
50,0,NA,3,1985,NA,NA,2,2,NA,156,60
37,0,2700,5,1996,NA,NA,0,0,NA,165,70
35,NA,1900,NA,NA,NA,NA,2,6,15,171,83
60,0,1700,6,2010,NA,NA,3,20,NA,167,70
54,0,1200,12,1983,NA,NA,4,12,NA,172,80
17,24,NA,NA,NA,NA,NA,0,3,NA,167,54
34,0,NA,9,1998,NA,NA,4,2,NA,168,130
23,12,NA,NA,NA,NA,NA,1,5,20,184,72
16,NA,NA,NA,NA,NA,NA,0,20,NA,152,63
44,NA,4500,NA,NA,NA,NA,1,5,6,180,NA
62,24,NA,4,1973,NA,NA,0,6,NA,156,85
17,0,128,NA,NA,NA,NA,11,2,NA,169,54
54,0,NA,8,1980,NA,NA,NA,6,40,170,72
53,6,900,10,1982,3,2005,1,4,NA,164,93
69,0,739,6,1965,NA,NA,15,2,NA,176,68
17,NA,NA,NA,NA,NA,NA,0,10,NA,170,58
64,0,1200,11,1981,9,1998,7,2,20,155,79
32,24,NA,8,1998,NA,NA,6,2,NA,150,46
57,NA,1150,12,1976,NA,NA,10,3,NA,168,70
66,0,900,6,1962,NA,NA,11,5,NA,165,80
22,24,NA,NA,NA,NA,NA,0,10,NA,186,75
53,24,740,10,1977,NA,NA,6,10,NA,170,86
78,0,1700,7,1953,10,2006,10,20,NA,160,58
51,NA,1300,10,1988,NA,NA,6,2,NA,166,61
25,0,NA,4,2009,NA,NA,0,8,NA,167,52
52,NA,2200,4,1992,11,2000,0,10,NA,180,92
54,0,1300,4,1984,NA,NA,3,5,NA,157,68
41,0,2500,6,1998,NA,NA,1,11,NA,167,80
28,NA,840,NA,NA,NA,NA,3,1,NA,160,53
63,NA,775,5,1973,NA,NA,9,0,15,164,70
54,24,1000,12,1982,NA,NA,0,6,30,167,70
77,24,1450,9,1961,NA,NA,15,10,NA,175,75
50,24,1000,12,1980,6,2005,1,10,15,159,62
43,16,NA,NA,NA,NA,NA,3,2,NA,180,86
55,24,NA,1,1978,NA,NA,9,2,NA,157,100
27,5,600,9,2009,NA,NA,0,4,10,185,60
52,NA,1200,10,1996,NA,NA,6,3,NA,166,85
35,0,2800,9,2002,NA,NA,0,1,15,176,80
32,0,1300,8,2008,NA,NA,0,4,14,164,75
66,NA,750,6,1966,NA,NA,18,8,NA,160,70
62,0,3000,10,1972,NA,NA,2,6,NA,158,64
81,NA,1520,4,1954,5,2005,13,5,10,162,54
81,0,5400,4,1951,NA,NA,4,7,NA,164,70
57,NA,NA,10,1978,NA,NA,7,4,NA,167,90
68,NA,2500,5,1979,NA,NA,8,7,NA,160,90
23,0,800,NA,NA,NA,NA,2,4,NA,180,78
32,0,1000,11,1998,NA,NA,1,10,15,175,80
53,0,NA,10,1987,NA,NA,2,3,NA,160,75
50,0,1400,3,1979,NA,NA,4,3,NA,162,63
27,0,NA,NA,NA,NA,NA,0,20,NA,185,97
46,0,1540,4,1987,3,1995,5,10,8,172,61
40,6,1500,10,1993,NA,NA,2,8,NA,165,63
62,0,1900,4,1972,NA,NA,5,10,20,170,80
24,0,1600,8,2009,NA,NA,1,5,20,182,70
61,NA,850,6,1994,NA,NA,8,5,NA,158,64
35,20,NA,4,1997,NA,NA,1,5,NA,158,57
27,2,600,NA,NA,NA,NA,8,4,NA,162,75
60,0,2500,7,1987,NA,NA,6,2,NA,187,100
25,0,2100,NA,NA,NA,NA,1,10,NA,190,94
58,0,3000,3,1979,NA,NA,1,13,NA,164,83
41,0,1200,6,1993,NA,NA,4,NA,20,163,69
54,0,3400,NA,NA,NA,NA,5,5,NA,176,79
45,0,1200,6,1992,NA,NA,5,4,NA,170,85
30,NA,NA,NA,NA,NA,NA,0,NA,NA,157,53
79,0,968,2,1965,1,1984,9,12,NA,170,85
45,8,NA,8,1989,NA,NA,4,10,20,168,70
62,NA,NA,2,1988,NA,NA,6,20,7,166,85
39,0,2000,7,1995,NA,NA,0,10,20,180,80
69,0,700,NA,NA,NA,NA,10,3,NA,164,70
51,0,2400,6,1984,1,2005,3,0,NA,164,74
23,24,NA,NA,NA,NA,NA,1,8,20,195,96
50,0,3500,12,1988,NA,NA,3,10,NA,158,62
43,NA,800,2,1990,NA,NA,4,8,NA,182,82
37,0,1600,6,2001,NA,NA,3,4,NA,172,50
44,NA,1200,11,1990,NA,NA,0,2,NA,164,50
42,9,NA,6,1987,NA,NA,5,4,10,165,56
45,0,NA,6,1991,NA,NA,0,5,NA,169,70
41,0,1300,12,1989,1,2009,8,8,15,162,52
62,24,728,6,1968,NA,NA,4,6,NA,176,82
58,0,900,6,1973,NA,NA,8,6,NA,156,78
23,6,NA,NA,NA,NA,NA,0,8,NA,160,60
50,0,NA,4,1984,NA,NA,5,4,NA,165,78
30,NA,1500,8,2000,NA,NA,0,4,NA,171,71
51,0,520,4,1980,NA,NA,12,20,NA,158,70
68,NA,1800,1,1966,NA,NA,11,4,NA,168,90
68,24,1256,NA,NA,NA,NA,9,7,NA,174,80
70,24,1100,10,1967,NA,NA,7,4,NA,170,80
21,24,NA,NA,NA,NA,NA,0,8,NA,174,60
76,24,3200,12,1958,NA,NA,5,20,NA,176,76
60,NA,1900,9,1970,2,2010,9,12,NA,162,90
24,0,1800,NA,NA,NA,NA,0,4,NA,198,90
23,0,1000,NA,NA,NA,NA,0,3,NA,168,48
47,0,2000,4,1999,NA,NA,2,10,NA,176,90
83,24,1500,11,1960,NA,NA,8,5,NA,180,75
34,0,NA,8,2003,NA,NA,0,5,NA,159,55
76,24,1775,10,1959,NA,NA,0,15,NA,180,78
59,0,1500,7,1976,NA,NA,2,8,NA,160,80
61,0,1800,12,1973,NA,NA,11,3,NA,173,74
22,12,NA,NA,NA,NA,NA,0,8,15,180,70
62,NA,NA,2,1968,NA,NA,6,2,NA,172,83
21,8,NA,NA,NA,NA,NA,0,10,NA,175,60
61,0,1000,6,1986,NA,NA,8,12,NA,178,100
55,0,2000,4,1977,NA,NA,6,5,20,162,59
20,0,NA,NA,NA,NA,NA,0,2,NA,174,70
59,NA,NA,10,1976,NA,NA,3,4,15,167,70
85,NA,820,5,1946,12,2002,12,5,NA,156,60
79,NA,834,10,1957,NA,NA,13,1,NA,162,90
59,24,NA,10,1973,NA,NA,1,10,15,175,80
44,NA,1000,9,1988,6,2009,4,2,NA,154,72
84,NA,820,11,1945,5,2000,8,5,NA,165,50
20,NA,1000,NA,NA,NA,NA,0,10,NA,180,60
43,0,1800,10,1990,NA,NA,2,4,20,176,90
52,NA,NA,10,1980,NA,NA,8,15,NA,160,52
56,NA,NA,10,1976,NA,NA,2,10,NA,168,64
48,0,4500,10,1984,NA,NA,0,2,NA,179,90
65,24,1300,9,1975,NA,NA,9,2,NA,165,68
34,NA,600,7,1998,NA,NA,0,4,NA,170,68
27,0,1600,NA,NA,NA,NA,0,2,NA,176,56
49,0,1620,6,1988,NA,NA,0,7,7,172,80
32,0,2500,6,2005,NA,NA,4,2,NA,164,50
74,0,870,8,1958,NA,NA,12,1,NA,165,74
28,NA,NA,NA,NA,NA,NA,0,14,NA,182,84
51,2,900,8,1995,NA,NA,6,5,20,175,74
68,NA,900,10,1966,NA,NA,12,6,NA,158,60
90,NA,1000,12,1946,10,2001,14,3,NA,155,66
42,24,NA,NA,NA,NA,NA,7,1,NA,178,70
20,NA,NA,NA,2007,NA,NA,3,10,NA,186,77
72,NA,1150,11,1965,12,2005,15,5,NA,158,70
54,NA,150,5,1981,NA,NA,4,5,20,179,89
23,12,NA,NA,NA,NA,NA,0,4,NA,170,55
61,NA,1150,12,1971,NA,NA,9,10,10,165,68
56,24,NA,4,1976,NA,NA,5,4,NA,160,78
27,0,3100,9,2005,NA,NA,3,6,NA,170,80
75,0,1600,10,1996,NA,NA,5,20,NA,165,88
49,NA,2500,11,1981,NA,NA,2,2,NA,160,72
71,0,680,2,1965,NA,NA,16,2,NA,170,68
63,NA,1200,10,1974,NA,NA,7,6,NA,175,85
55,0,3100,9,1981,NA,NA,6,0,NA,186,104
36,0,1000,6,1998,NA,NA,6,20,NA,164,60
51,0,1800,10,1978,6,1993,0,5,NA,161,60
78,0,2006,8,1959,NA,NA,15,20,NA,159,91
17,24,NA,NA,NA,NA,NA,0,12,NA,168,59
26,8,3500,NA,NA,NA,NA,0,0,NA,180,84
65,NA,1300,10,1980,NA,NA,NA,0,40,NA,NA
68,24,1100,10,1964,NA,NA,11,10,NA,161,80
28,0,1800,6,2009,NA,NA,0,20,NA,165,47
55,0,1100,6,1977,NA,NA,13,4,NA,165,65
39,NA,1370,8,1991,NA,NA,2,10,NA,160,84
18,NA,NA,NA,NA,NA,NA,0,10,NA,174,58
40,0,1500,7,1992,NA,NA,1,8,NA,178,90
24,NA,1000,NA,NA,NA,NA,0,6,NA,170,82
38,0,1200,NA,NA,NA,NA,4,3,10,180,98
56,NA,9000,4,1975,NA,NA,3,30,NA,171,90
27,5,600,8,2006,NA,NA,0,0,NA,166,64
46,0,1400,4,1985,NA,NA,5,10,NA,180,95
74,0,1000,NA,NA,NA,NA,9,2,NA,170,68
89,0,NA,1,1946,NA,NA,17,6,NA,150,60
22,0,1800,NA,NA,NA,NA,9,4,NA,178,92
81,NA,3000,12,1951,5,2005,15,10,NA,173,91
34,NA,600,7,1998,NA,NA,0,10,10,158,52
18,NA,NA,NA,NA,NA,NA,0,4,NA,162,50
75,0,700,10,1961,NA,NA,11,6,NA,160,55
53,24,1368,4,1998,NA,NA,0,5,10,175,55
58,0,1300,8,1977,NA,NA,5,3,30,175,98
31,NA,2000,6,2003,NA,NA,0,10,NA,166,60
43,NA,2000,1,1990,NA,NA,2,15,6,183,82
44,0,NA,5,1988,NA,NA,5,10,NA,192,86
21,0,1500,NA,NA,NA,NA,0,8,NA,180,69
44,0,1000,1,1992,NA,NA,2,8,NA,174,74
48,0,1000,9,1983,NA,NA,4,10,NA,160,82
34,0,1400,8,2001,NA,NA,2,2,NA,164,60
40,0,4000,NA,NA,NA,NA,1,2,NA,178,79
86,NA,NA,12,1970,3,1998,10,7,NA,156,44
58,0,3000,8,1973,9,1998,5,6,NA,170,84
52,0,1500,10,1979,NA,NA,9,2,5,168,76
35,20,NA,12,2001,NA,NA,1,4,10,168,100
76,24,NA,12,2000,NA,NA,11,25,NA,164,65
88,24,2100,10,1951,NA,NA,14,5,NA,164,62
50,0,2000,8,1982,NA,NA,2,20,20,170,65
71,24,800,2,1957,11,1994,21,5,NA,165,58
49,0,350,1,1981,NA,NA,12,2,NA,162,52
34,0,1800,6,2004,NA,NA,1,10,NA,167,60
24,24,640,NA,NA,NA,NA,0,0,NA,163,55
32,NA,1200,NA,NA,NA,NA,0,5,NA,164,70
54,24,640,6,1983,NA,NA,NA,2,20,164,70
26,0,1200,NA,NA,NA,NA,0,2,15,175,68
49,NA,2500,11,1985,NA,NA,9,20,NA,164,64
37,NA,NA,3,2008,NA,NA,2,2,NA,168,64
64,24,2100,6,1973,NA,NA,5,0,NA,185,76
21,NA,900,NA,NA,NA,NA,11,4,NA,168,60
62,0,1900,4,1973,NA,NA,15,10,20,170,64
36,0,1500,10,2003,NA,NA,3,4,NA,176,73
29,0,NA,4,2007,NA,NA,2,2,NA,164,69
42,0,2100,8,1987,NA,NA,0,10,NA,160,60
47,0,3000,10,1986,NA,NA,0,20,NA,176,95
50,0,600,NA,NA,NA,NA,7,1,NA,160,78
44,NA,2000,9,1987,NA,NA,6,2,NA,182,105
68,24,870,10,1964,9,1995,4,10,20,154,70
19,NA,NA,NA,NA,NA,NA,0,6,NA,153,56
68,24,1100,7,1968,6,1996,8,2,NA,158,75
51,NA,2500,9,1984,NA,NA,8,20,NA,158,53
27,0,500,NA,NA,NA,NA,NA,12,30,160,55
52,0,NA,6,1983,NA,NA,2,3,NA,158,56
62,0,2500,3,1973,NA,NA,2,3,4,160,80
32,0,2200,9,2010,NA,NA,0,10,NA,177,68
69,0,700,6,1967,NA,NA,8,2,NA,180,103
45,NA,NA,9,1984,NA,NA,4,4,NA,165,56
66,24,680,7,1966,NA,NA,10,26,NA,172,93
57,0,2000,10,1973,NA,NA,6,2,NA,174,82
27,0,NA,6,2006,NA,NA,1,5,15,178,80
54,NA,1800,7,1981,NA,NA,2,3,NA,178,90
41,NA,1100,1,1990,NA,NA,8,5,10,162,52
26,0,NA,NA,NA,NA,NA,0,3,NA,170,57
19,NA,NA,NA,NA,NA,NA,0,3,NA,158,63
74,0,153,1,1963,NA,NA,2,4,NA,155,72
34,NA,2100,8,1997,NA,NA,1,10,NA,176,72
37,0,700,1,1993,NA,NA,0,10,10,155,54
55,0,600,7,1979,NA,NA,10,NA,NA,165,52
79,0,1600,NA,1956,3,2009,10,5,10,175,72
37,1,NA,NA,NA,NA,NA,3,5,20,174,80
58,NA,2000,7,1983,NA,NA,6,2,NA,164,68
28,0,900,9,2007,NA,NA,2,10,20,160,54
28,NA,840,8,2007,NA,NA,3,5,6,156,63
48,0,1500,8,1987,NA,NA,2,0,NA,173,105
35,0,3000,9,1999,NA,NA,0,0,NA,172,75
41,6,2000,9,1993,NA,NA,2,2,NA,164,58
54,0,3000,12,1983,NA,NA,3,12,NA,176,82
74,NA,700,NA,NA,NA,NA,NA,6,NA,190,97
19,NA,NA,NA,NA,NA,NA,0,15,15,165,52
53,0,1000,9,1983,NA,NA,1,10,NA,173,70
60,NA,NA,2,1978,NA,NA,3,2,NA,176,90
48,0,6500,6,1986,NA,NA,1,6,NA,175,80
54,NA,1500,11,1978,NA,NA,6,6,20,172,80
21,NA,1000,NA,NA,NA,NA,0,6,NA,190,64
41,NA,NA,6,1994,NA,NA,8,2,NA,180,70
17,NA,NA,NA,NA,NA,NA,0,1,NA,169,50
33,0,2800,5,2004,NA,NA,0,9,NA,162,59
32,0,2000,10,2006,NA,NA,0,5,NA,178,73
54,NA,NA,12,1979,NA,NA,6,5,NA,158,60
26,0,1600,9,2009,NA,NA,5,7,NA,186,100
60,NA,1200,10,1976,NA,NA,13,3,NA,170,73
52,6,740,NA,NA,NA,NA,21,0,NA,165,74
55,0,3000,7,1979,NA,NA,3,3,NA,164,71
28,NA,3200,NA,NA,NA,NA,14,12,NA,170,78
54,NA,1000,10,1977,NA,NA,4,5,NA,167,90
64,24,1600,6,1969,NA,NA,8,10,NA,165,86
74,NA,1300,7,1965,NA,NA,9,8,NA,153,64
62,NA,1000,9,1972,NA,NA,7,8,NA,170,90
81,0,1400,2,1952,10,2005,9,10,NA,158,62
26,NA,1300,NA,NA,NA,NA,1,6,NA,184,80
17,NA,NA,NA,NA,NA,NA,3,6,20,182,70
35,20,NA,12,2001,NA,NA,2,10,NA,168,89
25,6,1200,NA,NA,NA,NA,3,2,7,180,70
61,NA,690,12,1971,2,1991,1,3,NA,156,75
54,0,4500,9,1983,NA,NA,1,15,20,182,105
63,0,NA,3,1968,NA,NA,6,4,NA,164,73
51,0,NA,6,1979,NA,NA,3,15,NA,170,75
39,24,NA,12,1993,NA,NA,2,3,NA,158,58
43,0,NA,4,1990,NA,NA,3,4,NA,165,74
36,12,500,NA,NA,NA,NA,3,13,10,165,70
60,0,1050,6,1972,NA,NA,5,1,NA,165,85
51,14,NA,NA,NA,NA,NA,9,1,10,168,80
25,12,NA,NA,NA,NA,NA,0,3,NA,160,52
44,0,1400,10,1991,NA,NA,0,4,NA,174,63
26,0,1000,9,2008,NA,NA,0,5,15,158,56
75,NA,NA,4,1959,NA,NA,10,20,NA,174,87
17,0,NA,NA,NA,NA,NA,0,12,NA,170,70
40,NA,NA,10,1991,NA,NA,1,10,10,168,78
38,0,1100,4,1999,NA,NA,7,4,NA,170,69
84,0,1100,2,1954,NA,NA,10,10,NA,160,52
86,NA,860,11,1945,5,1981,12,2,NA,148,56
17,NA,NA,NA,NA,NA,NA,1,8,NA,174,59
43,NA,1700,4,1990,NA,NA,9,5,NA,168,78
72,24,1000,8,1961,NA,NA,8,3,NA,170,100
62,24,1040,2,1970,NA,NA,7,10,NA,161,75
36,0,NA,9,1996,NA,NA,0,4,NA,181,90
35,4,2000,9,2001,NA,NA,1,5,15,172,80
50,NA,NA,9,1984,NA,NA,5,12,NA,164,98
37,4,NA,9,1998,NA,NA,4,10,NA,160,69
51,0,NA,1,1980,NA,NA,3,3,20,182,86
21,10,NA,NA,NA,NA,NA,1,3,NA,165,70
46,24,NA,11,1989,NA,NA,2,5,NA,160,66
29,0,2600,NA,NA,NA,NA,1,6,NA,175,54
33,NA,1500,6,2005,NA,NA,0,3,NA,194,110
16,NA,NA,NA,NA,NA,NA,0,15,NA,152,48
21,NA,490,NA,NA,NA,NA,0,5,5,195,77
26,0,3500,NA,NA,NA,NA,0,17,NA,192,86
64,24,890,11,1984,2,1993,9,1,NA,165,68
80,NA,1800,1,1958,11,2000,6,10,NA,165,80
49,0,1300,NA,NA,NA,NA,0,10,NA,173,100
59,24,NA,10,1973,NA,NA,6,10,NA,158,74
43,NA,1700,10,1990,NA,NA,4,2,NA,162,56
28,NA,3200,NA,NA,NA,NA,0,6,NA,158,50
36,2,NA,10,1994,NA,NA,1,8,NA,181,86
58,0,2300,4,1977,NA,NA,8,10,NA,175,90
17,NA,NA,NA,NA,NA,NA,0,20,NA,176,70
48,0,NA,1,1985,NA,NA,0,6,NA,170,60
51,0,1800,8,1989,NA,NA,5,3,20,166,68
18,NA,NA,NA,NA,NA,NA,1,15,NA,154,56
46,11,1000,8,1999,6,2010,1,4,NA,158,63
63,0,3600,4,1971,9,2010,4,5,NA,158,75
24,0,1600,NA,NA,NA,NA,0,8,NA,175,90
70,24,780,2,1964,NA,NA,9,0,NA,162,92
59,24,NA,10,1971,3,1995,13,7,10,153,55
58,NA,700,10,1971,NA,NA,5,25,10,172,98
36,NA,2200,4,1999,NA,NA,9,28,10,184,107
74,NA,1100,4,1962,NA,NA,10,5,NA,161,59
52,0,4500,5,1986,NA,NA,2,10,NA,165,58
66,0,2800,9,1963,NA,NA,13,10,20,170,68
42,1,3000,6,1992,NA,NA,2,4,NA,176,83
29,0,NA,11,2008,NA,NA,7,10,NA,166,67
25,0,NA,NA,NA,NA,NA,0,6,NA,170,90
51,2,900,10,1984,NA,NA,4,13,NA,162,100
56,6,2400,4,1985,NA,NA,2,6,15,162,55
46,24,NA,NA,NA,NA,NA,6,1,NA,168,NA
43,0,NA,8,1989,NA,NA,5,NA,30,170,60
53,0,1200,9,1979,NA,2005,4,10,NA,157,52
22,NA,NA,NA,NA,NA,NA,3,20,10,150,69
82,0,760,NA,NA,NA,NA,17,4,NA,190,83
26,NA,520,NA,NA,NA,NA,4,3,20,170,100
24,0,700,NA,NA,NA,NA,0,2,NA,155,48
30,0,1500,6,2007,NA,NA,1,10,NA,172,72
65,NA,2000,1,1971,NA,NA,4,2,NA,168,90
35,0,1200,NA,NA,NA,NA,5,5,17,165,69
24,0,1500,NA,NA,NA,NA,1,5,5,170,70
57,0,360,12,1972,NA,NA,0,8,NA,186,90
24,NA,468,NA,NA,NA,NA,2,1,NA,164,47
17,0,700,NA,NA,NA,NA,0,6,NA,185,74
86,NA,1500,9,1999,NA,NA,18,3,NA,165,80
59,NA,1600,4,1975,NA,NA,7,3,20,178,84
17,NA,NA,NA,NA,NA,NA,0,10,NA,172,55
66,24,855,11,1968,7,1999,2,10,NA,175,89
65,NA,1000,10,1966,NA,NA,9,4,NA,170,76
52,NA,2400,1,1982,8,2009,4,3,40,177,75
56,0,1750,6,1976,NA,NA,0,3,NA,164,100
42,3,NA,9,2003,NA,NA,8,0,NA,173,80
32,0,1500,NA,NA,NA,NA,2,2,NA,181,83
73,0,720,5,1957,NA,NA,14,2,NA,158,72
