"age","unempdur","income","mmarr","ymarr","msepdiv","ysepdiv","depress","nofriend","nociga","height","weight"
52,0,2000,NA,NA,NA,NA,5,2,NA,172,83
74,0,850,1,1982,NA,NA,15,1,NA,165,70
36,0,3000,8,2003,NA,NA,0,10,NA,187,110
48,0,500,NA,NA,NA,NA,3,2,NA,180,78
49,NA,800,9,1995,NA,NA,7,4,10,158,60
64,0,750,10,1970,NA,NA,11,0,NA,164,73
56,0,2500,12,1981,NA,NA,2,2,NA,176,90
65,0,NA,12,1967,NA,NA,21,4,NA,146,70
24,0,NA,NA,NA,NA,NA,0,10,NA,162,52
56,NA,1000,8,1974,NA,NA,8,10,15,165,61
77,0,900,4,1955,11,1995,14,3,NA,155,70
50,NA,1587,11,1983,7,2004,6,6,40,176,85
37,0,NA,7,1996,NA,NA,0,10,10,165,72
65,NA,NA,6,1965,NA,NA,3,2,NA,168,92
46,NA,1000,8,1991,NA,NA,1,10,NA,165,70
66,NA,1600,10,1985,NA,NA,6,15,NA,158,70
23,NA,NA,NA,NA,NA,NA,0,6,15,180,72
61,24,845,1,1971,NA,NA,7,6,NA,164,93
51,0,1500,11,1990,NA,NA,6,3,7,160,65
61,NA,1300,10,1974,NA,NA,9,8,10,175,80
69,NA,708,6,1964,NA,NA,17,10,NA,165,62
52,NA,NA,8,1981,NA,NA,5,10,20,170,65
33,NA,1500,9,2005,NA,NA,0,2,NA,171,77
90,0,1200,6,1946,12,1992,16,5,NA,158,60
57,12,NA,12,1989,NA,NA,11,2,20,165,48
45,24,925,NA,NA,NA,NA,10,0,NA,175,75
69,0,975,11,1968,6,1996,6,8,NA,156,62
45,0,NA,6,1991,NA,NA,NA,1,NA,180,90
21,NA,1500,NA,NA,NA,NA,0,5,NA,188,81
78,0,1000,6,1958,9,1997,14,3,NA,165,100
65,0,1400,1,1970,NA,NA,5,1,NA,173,90
35,0,1800,6,1996,NA,NA,1,6,NA,170,67
39,22,NA,8,2000,NA,NA,2,3,NA,164,60
55,24,NA,10,1975,NA,NA,14,12,NA,158,62
74,0,1800,8,1963,1,2008,12,5,NA,150,67
35,22,NA,7,1997,NA,NA,6,20,NA,158,NA
21,NA,NA,NA,NA,NA,NA,2,0,NA,187,72
58,0,1200,10,1972,NA,NA,5,5,NA,175,73
54,NA,NA,10,1979,NA,NA,4,5,NA,160,65
77,24,1100,6,1954,3,2003,9,4,NA,155,60
37,0,2500,10,1991,NA,NA,3,4,3,182,120
53,NA,350,8,1981,NA,NA,9,10,NA,165,87
45,0,1300,8,1988,NA,NA,3,1,NA,178,75
22,NA,400,6,2010,NA,NA,7,12,4,182,82
27,0,NA,3,2006,NA,NA,0,3,10,160,55
24,0,600,4,2009,NA,NA,4,3,NA,156,52
50,0,NA,7,1980,NA,NA,5,2,NA,186,86
30,0,400,7,2005,NA,NA,4,3,NA,167,79
39,0,3000,8,1994,NA,NA,0,5,NA,176,74
38,0,6500,11,2003,NA,NA,3,7,24,162,75
28,NA,840,NA,2008,NA,NA,4,3,NA,164,60
40,0,1330,12,1989,NA,NA,4,4,NA,158,50
68,0,NA,NA,NA,NA,NA,10,7,NA,158,70
24,2,600,NA,NA,NA,NA,4,2,NA,158,75
17,NA,NA,NA,NA,NA,NA,NA,5,NA,183,84
27,8,NA,9,2007,NA,NA,0,4,6,165,64
50,0,1043,9,1979,NA,NA,4,10,NA,154,52
30,0,1000,10,2007,NA,NA,1,6,NA,171,66
26,5,1500,NA,NA,NA,NA,3,4,NA,164,55
23,0,1300,NA,NA,NA,NA,0,7,NA,176,80
57,NA,1600,6,1974,NA,NA,3,10,NA,154,65
38,NA,2000,10,1994,NA,NA,6,5,NA,160,65
75,0,670,2,1963,NA,NA,NA,6,NA,168,85
64,0,612,4,1966,10,2001,8,3,NA,164,58
59,0,1500,1,1975,NA,NA,7,6,NA,175,65
40,0,NA,2,1997,NA,NA,3,10,NA,160,60
60,0,1800,7,2008,NA,NA,7,6,20,180,80
63,24,1900,1,1971,NA,NA,5,10,NA,170,99
21,0,640,NA,NA,NA,NA,2,3,NA,165,53
81,24,1100,NA,NA,5,1990,12,5,NA,164,50
33,0,900,4,2002,NA,NA,1,NA,NA,174,78
44,NA,NA,6,1987,NA,NA,14,2,40,165,82
32,0,2500,9,2007,NA,NA,1,5,15,172,76
73,0,720,9,1962,NA,NA,7,3,NA,180,90
49,0,1600,6,1990,NA,NA,10,4,NA,166,74
17,NA,NA,6,2007,NA,NA,0,20,NA,170,77
61,0,3000,3,1975,NA,NA,3,7,15,182,80
83,0,NA,8,1948,9,2005,8,3,NA,145,65
36,12,1000,4,1996,NA,NA,4,3,NA,143,58
52,0,NA,NA,NA,NA,NA,6,2,20,170,106
20,NA,NA,NA,NA,NA,NA,1,15,NA,154,53
39,NA,2200,10,2001,NA,NA,7,20,NA,179,72
61,0,570,7,1974,NA,NA,4,10,NA,165,86
54,0,900,2,1975,7,2006,13,5,NA,160,70
52,0,2500,10,1981,NA,NA,7,1,NA,164,86
41,0,1200,4,1993,NA,NA,2,10,NA,168,96
47,0,2000,6,1994,NA,NA,0,5,20,170,70
37,0,4000,4,1998,NA,NA,1,10,NA,180,96
58,NA,1500,9,1974,NA,NA,5,10,NA,165,62
54,23,NA,NA,NA,NA,NA,6,7,NA,176,70
60,24,900,3,1972,4,1999,12,1,NA,162,72
27,5,1350,NA,NA,NA,NA,7,10,10,NA,NA
25,NA,NA,NA,NA,NA,NA,0,3,6,187,105
45,0,2500,10,1988,NA,NA,5,NA,NA,162,69
74,24,1700,5,1971,NA,NA,8,20,NA,170,78
21,12,NA,NA,2010,NA,NA,1,2,NA,160,50
51,NA,NA,10,1984,NA,NA,5,10,NA,180,78
58,0,3500,11,1976,NA,NA,5,8,NA,171,88
57,24,NA,11,1973,NA,NA,2,15,NA,172,94
31,NA,2800,7,2005,NA,NA,3,4,NA,166,70
87,NA,1300,8,1948,1,2007,9,0,NA,165,60
81,NA,861,10,1957,6,1985,13,2,NA,160,58
52,0,4700,6,1983,NA,NA,3,8,NA,156,58
60,0,6000,8,1975,NA,NA,4,30,20,172,65
46,NA,1700,NA,NA,NA,NA,0,14,NA,164,56
27,NA,2700,NA,NA,NA,NA,6,3,NA,180,65
63,0,1100,6,1970,6,2010,6,6,10,170,80
19,0,NA,NA,NA,NA,NA,0,6,NA,178,82
31,24,NA,7,2006,NA,NA,3,6,NA,168,59
22,NA,NA,NA,NA,NA,NA,0,8,NA,180,80
48,0,1500,6,1989,3,1996,2,3,10,164,54
51,24,630,4,1984,6,2010,5,1,NA,164,60
19,NA,NA,NA,NA,NA,NA,0,8,30,182,65
48,0,850,9,1981,NA,NA,5,7,10,160,64
53,0,1000,7,1980,6,1982,3,10,NA,156,63
67,NA,NA,7,1970,NA,NA,9,2,NA,170,93
39,18,NA,10,2000,NA,NA,6,5,NA,178,125
46,0,2400,4,1992,2,2008,1,5,10,164,52
63,NA,1150,12,1970,NA,NA,8,5,NA,158,70
22,24,NA,NA,NA,NA,NA,1,8,20,195,69
47,0,6000,3,1986,NA,NA,1,3,NA,184,94
40,NA,2000,6,1997,NA,NA,1,5,NA,165,50
19,NA,NA,NA,NA,NA,NA,0,5,NA,170,54
58,0,1300,4,1984,NA,NA,9,6,NA,164,110
60,24,877,10,1974,NA,NA,9,3,NA,165,98
36,0,1500,6,2000,NA,NA,2,2,NA,169,60
75,0,1100,8,1963,3,1989,NA,5,NA,160,80
56,NA,920,1,1975,9,1990,19,3,NA,162,74
29,0,550,4,2004,NA,NA,2,4,10,170,59
81,0,1500,9,1951,7,2005,14,5,NA,162,66
76,NA,1685,7,1959,NA,NA,15,6,NA,156,67
71,0,736,1,1963,NA,NA,6,5,NA,164,73
76,24,800,10,1958,NA,NA,6,10,20,170,90
32,NA,1300,NA,NA,NA,NA,0,4,NA,165,63
71,0,NA,5,1955,8,1996,11,2,NA,156,65
58,0,1200,8,1978,5,2000,4,4,NA,166,80
19,24,NA,NA,NA,NA,NA,2,3,NA,178,60
27,0,2000,7,2009,NA,NA,0,2,10,176,78
68,0,1200,5,1963,7,2000,11,5,NA,150,70
62,0,865,4,1970,NA,NA,5,10,10,177,82
56,NA,1700,1,1978,NA,NA,3,3,NA,176,110
68,NA,1300,8,1965,12,2000,6,20,NA,168,75
25,0,1400,NA,NA,NA,NA,1,5,NA,178,80
21,NA,NA,NA,NA,NA,NA,0,10,NA,165,59
62,NA,1200,10,1967,NA,NA,4,10,NA,171,74
47,10,1200,8,1994,2,2006,0,3,40,175,90
50,0,NA,3,1985,NA,NA,0,10,NA,162,63
45,24,925,NA,NA,NA,NA,5,0,NA,164,60
19,NA,NA,NA,NA,NA,NA,1,4,NA,170,62
92,24,800,1,1947,4,1990,21,0,NA,158,66
43,0,4000,8,1992,NA,NA,3,20,NA,168,78
56,24,2500,8,1980,NA,NA,4,4,NA,158,89
31,0,4000,6,2003,NA,NA,0,20,NA,174,90
70,0,1448,6,1965,NA,NA,6,10,NA,165,76
65,24,1050,9,1971,NA,NA,6,20,10,165,48
22,0,NA,NA,NA,NA,NA,3,10,NA,186,86
43,NA,NA,7,1994,NA,NA,0,6,NA,172,100
26,0,NA,NA,NA,NA,NA,2,6,NA,180,100
19,0,NA,NA,NA,NA,NA,0,5,NA,176,60
57,0,1300,12,1983,NA,NA,3,2,NA,178,66
52,24,1100,7,1978,11,2001,2,0,20,158,60
24,NA,NA,NA,NA,NA,NA,1,5,NA,164,54
45,0,NA,9,1986,NA,NA,4,5,NA,172,58
64,NA,870,10,1970,NA,NA,14,8,NA,170,63
60,0,490,3,1976,NA,NA,6,20,NA,168,98
32,0,1200,7,2004,NA,NA,5,20,NA,170,73
21,NA,NA,NA,NA,NA,NA,2,3,NA,170,90
46,NA,1000,NA,NA,NA,NA,8,0,10,172,80
67,24,2010,4,1977,NA,NA,5,5,NA,171,80
35,0,800,4,2001,NA,NA,1,10,NA,167,76
53,NA,1800,9,1984,NA,NA,1,6,NA,165,60
19,NA,NA,NA,NA,NA,NA,0,5,NA,174,65
38,0,3000,10,1999,NA,NA,0,20,NA,176,95
45,0,1000,6,1985,NA,NA,8,10,NA,170,68
30,NA,1500,10,2007,NA,NA,8,2,NA,190,98
40,0,1500,6,1998,NA,NA,0,20,NA,182,100
56,0,3000,9,1989,NA,NA,3,3,NA,160,70
57,0,NA,9,1986,NA,NA,12,2,NA,176,78
68,24,600,8,1968,NA,NA,10,20,15,166,52
39,12,NA,10,1999,4,2005,1,20,NA,155,58
52,24,800,7,1983,NA,NA,2,10,10,158,49
32,0,1400,1,2003,NA,NA,0,6,NA,180,120
33,NA,1460,10,1996,NA,NA,0,10,10,175,50
59,24,NA,4,1978,NA,NA,5,1,NA,159,72
76,0,1500,2,1955,9,2006,10,5,NA,160,80
53,0,1150,1,1980,NA,NA,7,4,NA,164,73
41,0,1200,8,1994,NA,NA,3,2,NA,164,63
55,0,600,4,1976,NA,NA,4,10,15,176,95
66,NA,600,3,1973,NA,NA,10,20,NA,158,80
36,0,1500,NA,NA,NA,NA,0,13,NA,175,88
70,24,850,4,1962,6,1981,9,0,NA,158,82
77,NA,1450,12,1955,NA,NA,8,12,5,156,63
20,NA,NA,NA,NA,NA,NA,4,6,20,180,76
68,NA,2500,5,1968,NA,NA,0,3,NA,163,93
54,0,NA,6,1980,NA,NA,5,12,NA,164,80
89,24,950,10,1943,6,1990,13,5,NA,158,58
53,0,1700,NA,NA,NA,NA,8,0,20,170,75
77,24,1500,10,1953,4,2004,7,4,NA,164,65
40,0,1000,5,1996,NA,NA,2,5,NA,168,68
55,NA,1200,11,1976,9,2000,10,3,20,165,56
37,0,5000,NA,NA,NA,NA,4,15,20,173,79
36,0,2700,NA,NA,NA,NA,0,20,NA,184,107
59,NA,1800,6,1976,NA,NA,5,12,NA,175,95
22,0,1100,NA,NA,NA,NA,0,3,NA,170,55
22,NA,NA,5,2009,NA,NA,1,4,10,167,59
32,0,1000,10,2007,NA,NA,0,5,15,155,61
78,0,NA,12,1954,12,2009,14,5,NA,145,73
70,24,780,3,1960,10,2010,11,5,NA,164,65
78,0,NA,7,1977,NA,NA,10,25,40,182,122
21,NA,200,NA,NA,NA,NA,0,4,15,172,48
39,0,5000,9,1996,NA,NA,0,0,NA,183,77
17,0,NA,NA,NA,NA,NA,1,5,NA,170,80
69,24,700,10,1961,NA,NA,10,0,NA,176,76
24,NA,1000,NA,NA,NA,NA,2,10,NA,165,59
78,NA,1500,10,1953,NA,NA,12,4,NA,165,80
52,0,1950,NA,NA,NA,NA,3,2,NA,168,80
47,0,1500,6,1993,4,1996,0,4,10,NA,NA
39,0,1700,NA,NA,NA,NA,0,NA,20,172,80
50,NA,485,1,1987,NA,NA,7,6,NA,180,85
68,0,1200,2,1966,NA,NA,4,10,NA,172,70
58,0,NA,9,1975,NA,NA,1,0,NA,160,68
53,NA,1580,2,1982,NA,NA,9,6,NA,188,95
52,NA,2400,4,1988,NA,NA,0,10,5,162,60
23,NA,NA,NA,NA,NA,NA,0,7,NA,170,90
35,6,1000,6,2005,NA,NA,4,7,15,186,80
65,24,900,10,1964,NA,NA,5,2,10,180,92
83,NA,920,NA,1957,5,1978,11,0,10,160,74
29,0,NA,NA,NA,NA,NA,0,4,NA,157,56
48,24,1000,6,1987,12,2002,3,10,20,165,57
67,24,500,9,1963,NA,NA,6,0,NA,160,98
26,3,1500,NA,NA,NA,NA,4,3,NA,172,80
53,0,896,10,1977,NA,NA,6,10,NA,162,90
44,NA,NA,7,1988,NA,NA,4,4,NA,178,98
30,0,1600,NA,NA,NA,NA,0,15,10,171,66
40,0,2500,11,1990,NA,NA,4,5,NA,168,80
53,0,700,10,1982,NA,NA,2,2,NA,167,60
70,24,915,4,1967,NA,NA,7,0,NA,164,80
77,24,1500,10,1950,12,2002,11,0,NA,158,62
46,24,1200,6,1988,NA,NA,1,3,NA,157,65
43,NA,NA,3,1992,NA,NA,4,5,NA,165,64
19,0,NA,NA,NA,NA,NA,3,8,NA,163,56
31,NA,1200,9,2000,NA,NA,1,10,NA,160,64
21,5,1000,NA,NA,NA,NA,6,4,10,177,52
49,NA,NA,1,1995,NA,NA,2,10,NA,175,68
46,NA,5000,3,1990,NA,NA,9,20,40,176,78
70,NA,1000,12,1964,NA,NA,10,0,10,172,73
17,0,NA,NA,NA,NA,NA,0,3,NA,167,54
60,0,1670,9,1972,NA,NA,8,10,30,158,63
23,24,NA,NA,NA,NA,NA,0,15,NA,180,80
33,0,2000,6,2003,NA,NA,0,2,NA,177,80
61,NA,1150,9,1987,NA,NA,7,8,NA,165,80
54,4,1200,11,1979,NA,NA,4,0,NA,155,70
61,24,845,8,1968,NA,NA,9,NA,NA,155,65
60,0,1325,7,2008,NA,NA,2,20,NA,175,95
25,0,NA,NA,NA,NA,NA,0,10,NA,166,70
49,0,1000,NA,NA,NA,NA,10,2,NA,175,72
74,24,690,12,1957,5,1975,11,5,10,182,75
27,0,3000,6,2008,NA,NA,0,2,NA,167,90
45,0,1500,6,1996,7,2009,0,4,NA,150,51
20,NA,NA,NA,NA,NA,NA,0,2,10,170,51
33,0,2000,11,1998,NA,NA,0,7,10,178,68
63,24,2400,NA,NA,NA,NA,6,0,20,150,54
52,NA,2100,9,1981,NA,NA,6,8,20,178,80
54,0,1000,2,1984,NA,NA,0,1,15,165,51
55,0,1300,2,1977,NA,NA,9,2,NA,164,110
20,NA,NA,NA,NA,NA,NA,0,2,NA,175,77
30,0,6500,9,2006,NA,NA,3,3,15,167,78
25,14,NA,NA,NA,NA,NA,1,6,10,152,60
64,24,890,11,1981,2,1993,7,3,NA,164,100
87,NA,1000,8,1946,1,1989,16,3,NA,160,63
31,0,1000,4,2000,2,2006,4,18,20,180,90
25,14,NA,NA,NA,NA,NA,0,10,NA,166,60
23,6,NA,NA,NA,NA,NA,3,5,NA,176,90
20,NA,NA,NA,NA,NA,NA,6,2,NA,173,70
71,0,1000,10,1963,NA,NA,10,5,NA,164,74
55,0,600,10,1979,NA,NA,5,0,NA,161,67
70,NA,925,12,1960,NA,NA,9,2,NA,180,42
35,NA,1500,8,1996,NA,NA,3,10,10,164,53
25,9,1300,NA,NA,NA,NA,4,7,14,178,87
49,0,1620,11,1993,NA,NA,7,4,NA,166,78
71,0,1150,9,1962,NA,NA,7,0,NA,158,60
34,0,1818,1,2003,NA,NA,0,NA,NA,175,84
35,0,2500,4,2001,NA,NA,0,2,NA,173,90
41,NA,2100,1,1990,NA,NA,6,0,NA,186,100
55,NA,900,6,1980,NA,NA,7,4,NA,164,84
42,24,NA,9,1989,NA,NA,6,4,20,165,115
60,0,726,10,1975,NA,NA,10,2,15,168,80
52,3,1000,9,1980,NA,NA,1,10,15,163,70
66,0,750,5,1965,NA,NA,10,10,25,170,64
69,NA,1200,9,1964,9,2002,8,2,NA,160,80
36,NA,1300,7,1998,NA,NA,2,4,NA,155,56
51,0,NA,6,1982,NA,NA,0,15,NA,162,80
66,24,2000,12,1968,NA,NA,0,6,NA,176,85
74,0,1000,9,1958,12,2009,11,4,NA,154,55
42,0,800,NA,NA,NA,NA,5,2,6,183,98
18,NA,NA,NA,NA,NA,NA,0,10,NA,164,53
60,0,1000,10,1976,NA,NA,5,8,NA,182,105
68,24,1400,4,1975,NA,NA,8,0,NA,172,80
52,NA,2800,8,1980,NA,NA,1,4,NA,176,90
38,24,500,8,1992,NA,NA,4,5,NA,160,67
55,NA,500,NA,NA,NA,NA,6,10,NA,175,97
49,NA,NA,NA,NA,NA,NA,0,2,NA,170,76
62,NA,1200,10,1968,NA,NA,9,NA,NA,175,74
20,NA,NA,NA,NA,NA,NA,0,12,NA,167,98
18,NA,NA,NA,NA,NA,NA,2,4,NA,167,63
32,0,2500,9,2009,NA,NA,1,10,3,167,78
55,0,NA,8,1979,NA,NA,0,2,NA,162,75
29,0,1600,NA,NA,NA,NA,0,10,NA,172,65
20,NA,NA,NA,NA,NA,NA,0,12,NA,182,68
53,12,NA,NA,1987,NA,NA,0,5,NA,172,75
34,0,2000,10,2008,NA,NA,1,2,NA,180,110
21,NA,NA,NA,NA,NA,NA,0,10,NA,165,55
25,0,1600,NA,NA,NA,NA,3,3,NA,162,56
41,0,1300,11,1993,NA,NA,0,10,NA,176,92
70,24,780,2,1960,9,2009,8,3,3,175,68
65,24,1700,NA,NA,NA,NA,12,3,NA,170,72
24,0,1050,NA,NA,NA,NA,2,NA,NA,170,57
35,0,NA,6,1997,NA,NA,3,5,15,155,55
21,NA,NA,NA,NA,NA,NA,0,7,NA,170,89
46,NA,1200,NA,NA,NA,NA,5,NA,10,170,80
59,0,2500,4,1973,NA,NA,0,2,NA,182,90
34,0,1000,7,2001,NA,NA,2,6,NA,176,82
37,0,1500,8,1996,NA,NA,1,20,NA,169,70
71,NA,1300,8,1988,3,2007,7,30,NA,164,89
60,0,1800,8,1973,NA,NA,11,1,NA,158,82
43,NA,3700,6,1992,NA,NA,2,10,NA,165,64
29,NA,3000,7,2004,NA,NA,3,6,NA,175,71
49,0,3000,6,1981,NA,NA,3,2,NA,164,74
62,24,1800,4,1972,NA,NA,0,11,NA,176,76
22,0,900,NA,NA,NA,NA,0,4,NA,168,65
73,0,1100,8,1962,6,1995,6,10,NA,152,80
19,0,NA,NA,NA,NA,NA,3,5,NA,164,70
22,6,500,NA,NA,NA,NA,9,4,NA,175,76
39,NA,500,NA,NA,NA,NA,12,5,NA,178,69
67,NA,820,12,1969,NA,NA,11,15,NA,172,76
61,NA,1300,10,1973,NA,NA,5,8,NA,184,100
71,0,980,9,1960,NA,NA,3,20,NA,158,68
25,0,2400,NA,NA,NA,NA,1,4,NA,185,103
56,0,1500,9,1980,NA,NA,8,6,NA,176,98
27,0,1400,7,2009,NA,NA,2,7,NA,173,69
58,0,1700,NA,NA,NA,NA,9,1,NA,160,83
39,0,1300,6,1995,NA,NA,4,7,20,158,54
58,0,3000,8,1978,NA,NA,5,6,NA,170,85
48,NA,1000,6,1989,NA,NA,7,4,NA,170,85
54,NA,1600,NA,NA,NA,NA,4,5,10,168,70
72,NA,1150,11,1964,NA,NA,7,8,NA,165,99
54,0,3000,12,1988,NA,NA,1,10,NA,174,80
64,NA,NA,NA,1974,NA,NA,5,10,NA,168,85
53,0,1150,2,1978,NA,NA,5,10,NA,166,85
60,0,700,6,1973,NA,NA,7,2,NA,160,60
40,0,450,12,1992,NA,NA,1,2,NA,168,75
59,NA,1000,10,1977,6,1994,0,15,NA,156,48
27,0,NA,8,2006,NA,NA,0,15,NA,160,52
58,0,5000,7,1984,NA,NA,0,99,NA,175,81
61,0,570,4,1973,NA,NA,9,7,NA,160,63
63,0,2500,11,1976,NA,NA,2,12,4,183,140
19,5,300,NA,NA,NA,NA,1,4,10,180,63
69,NA,1600,8,1968,NA,NA,10,3,NA,168,90
61,24,845,6,1975,NA,NA,7,10,NA,176,95
75,24,1520,4,1958,NA,NA,5,6,NA,153,85
37,0,NA,7,1995,NA,NA,0,NA,NA,179,80
51,NA,1500,11,1984,NA,NA,0,3,NA,186,85
25,NA,2300,NA,NA,NA,NA,1,5,NA,180,76
23,12,NA,NA,NA,NA,NA,1,6,NA,170,66
36,0,400,9,2005,NA,NA,0,1,NA,172,77
64,0,1200,6,1970,NA,NA,13,5,NA,154,60
79,NA,1320,1,1961,5,2006,10,4,NA,150,60
68,NA,1800,1,1968,NA,NA,4,10,NA,164,80
37,24,NA,1,1998,2,2007,1,10,10,158,66
41,NA,3000,8,1992,NA,NA,2,10,NA,164,48
60,0,2000,NA,1975,NA,NA,3,2,20,179,95
59,0,3000,11,1972,NA,NA,1,4,NA,165,80
57,27,NA,10,1975,NA,NA,4,3,NA,165,100
38,NA,1300,9,1993,NA,NA,2,10,20,184,90
25,NA,NA,NA,NA,NA,NA,0,2,NA,185,84
89,24,2200,6,1954,9,1978,18,10,NA,175,91
21,NA,NA,NA,NA,NA,NA,3,8,8,172,70
82,0,850,8,1954,5,1981,10,0,NA,163,56
78,24,1300,6,1956,1,2002,8,6,NA,172,72
32,0,NA,NA,NA,NA,NA,0,4,NA,171,117
40,0,3160,8,1993,NA,NA,4,10,NA,168,83
55,0,NA,8,1983,NA,NA,2,10,NA,168,71
20,NA,150,NA,NA,NA,NA,1,5,NA,169,54
20,NA,NA,6,2009,NA,NA,7,10,10,170,84
18,NA,NA,NA,NA,NA,NA,1,2,NA,180,86
37,0,350,6,1996,NA,NA,3,5,15,164,60
56,0,1500,8,1978,NA,NA,8,6,NA,164,72
59,24,1392,12,1984,NA,NA,8,6,NA,165,80
61,0,3000,1,1975,NA,NA,3,5,NA,160,70
72,0,1760,12,1963,NA,NA,5,5,NA,180,75
51,24,400,4,1988,10,2007,9,5,NA,160,80
22,24,631,NA,NA,NA,NA,9,2,NA,184,50
73,NA,720,2,1961,1,2007,15,5,NA,164,82
91,NA,850,NA,NA,NA,NA,20,2,NA,172,60
52,NA,1800,8,1981,NA,NA,9,10,5,158,62
72,NA,1150,4,1965,3,2001,10,0,NA,158,62
41,0,2000,8,1993,NA,NA,0,5,NA,168,80
16,NA,NA,NA,NA,NA,NA,0,10,NA,152,45
36,NA,2900,8,2000,NA,NA,9,1,NA,173,80
18,NA,NA,NA,NA,NA,NA,8,4,NA,166,65
30,24,560,NA,NA,NA,NA,7,3,20,185,104
18,NA,NA,NA,NA,NA,NA,0,2,NA,170,61
40,0,450,9,1995,NA,NA,7,4,NA,168,80
78,0,1000,8,1958,11,1997,9,4,NA,160,70
62,0,700,8,1972,NA,NA,1,10,NA,160,80
53,0,NA,12,1987,3,1994,1,10,NA,174,88
58,0,NA,4,1979,NA,NA,0,8,NA,170,76
21,NA,NA,NA,NA,NA,NA,3,4,NA,196,89
60,12,900,3,1968,NA,NA,7,11,NA,170,60
64,NA,3400,4,1978,NA,NA,6,4,NA,178,110
59,18,1700,7,1976,NA,NA,7,5,NA,180,85
68,0,750,9,1965,NA,NA,20,3,NA,167,74
59,NA,1500,7,1972,NA,NA,7,6,NA,158,58
67,0,1500,9,1966,4,1997,8,15,NA,163,79
76,0,1000,8,1963,NA,NA,13,6,NA,165,92
33,0,2000,9,2004,NA,NA,3,5,NA,166,130
39,0,2000,10,1998,NA,NA,0,7,NA,164,60
19,NA,NA,NA,NA,NA,NA,0,5,NA,154,53
31,0,1800,NA,NA,NA,NA,2,8,NA,185,80
34,NA,600,NA,NA,NA,NA,6,3,NA,170,73
53,0,2600,11,1981,NA,NA,7,50,10,160,58
60,0,1100,2,1976,NA,NA,6,10,NA,165,98
27,NA,1500,8,2008,NA,NA,0,5,20,177,81
