"age","unempdur","income","mmarr","ymarr","msepdiv","ysepdiv","depress","nofriend","nociga","height","weight"
35,24,NA,10,2001,NA,NA,4,5,NA,160,55
33,0,1500,8,2008,NA,NA,0,3,12,170,90
56,NA,1370,4,1975,NA,NA,4,5,NA,182,86
17,NA,NA,NA,NA,NA,NA,3,3,NA,167,56
20,NA,NA,NA,NA,NA,NA,4,6,NA,171,75
39,0,1700,7,1990,NA,NA,4,4,5,160,54
26,NA,560,8,2006,NA,NA,4,0,NA,160,52
54,0,7000,6,1981,NA,NA,2,10,15,164,55
41,7,1000,4,1996,NA,NA,7,3,NA,170,65
28,24,NA,7,2007,NA,NA,0,2,10,168,70
64,24,1000,4,1970,NA,NA,9,3,NA,170,80
34,0,1000,8,1999,NA,NA,9,2,NA,170,84
68,0,875,12,1962,2,2003,17,12,NA,160,75
55,0,600,12,1975,NA,NA,5,10,NA,176,78
60,0,1100,9,1976,NA,NA,7,8,NA,158,56
31,0,950,4,2002,NA,NA,0,5,NA,156,65
23,NA,NA,NA,NA,NA,NA,0,4,15,183,76
45,7,1500,9,1989,NA,NA,8,18,20,176,67
38,24,NA,3,1995,11,2006,0,24,NA,160,60
46,0,1540,4,1987,NA,NA,5,10,15,164,83
45,0,5000,10,2007,NA,NA,1,5,10,180,85
57,0,NA,8,1986,NA,NA,5,10,NA,179,92
56,0,2300,11,1979,NA,NA,4,12,NA,175,87
31,0,6000,9,2010,NA,NA,6,1,NA,196,145
41,0,1500,6,1989,NA,NA,1,12,NA,164,70
21,NA,200,NA,NA,NA,NA,0,4,NA,162,56
28,0,1000,9,2007,NA,NA,0,6,10,160,58
51,0,NA,9,1980,NA,NA,6,4,30,165,82
38,NA,1300,6,1999,NA,NA,3,10,NA,160,70
37,0,2000,6,1998,NA,NA,3,2,NA,175,85
19,NA,NA,NA,NA,NA,NA,0,5,NA,174,53
57,0,NA,12,1986,NA,NA,12,10,NA,163,65
52,0,3300,5,1979,NA,NA,3,2,10,164,58
51,0,1100,NA,NA,NA,NA,5,0,NA,166,70
38,0,1900,8,1999,NA,NA,7,5,NA,166,56
63,24,980,4,1969,1,1987,15,1,NA,164,80
71,0,2400,9,1959,3,2007,4,1,NA,175,85
56,24,900,4,1978,3,2007,8,0,15,158,55
24,0,1000,NA,NA,NA,NA,0,15,NA,164,50
27,NA,2000,NA,NA,NA,NA,0,5,NA,170,54
30,9,NA,NA,NA,NA,NA,5,5,9,159,49
38,0,1900,8,2000,NA,NA,2,10,NA,177,82
68,0,750,6,1965,NA,NA,10,20,NA,176,143
52,0,1000,9,1980,9,2010,1,30,NA,159,70
43,0,1000,NA,NA,NA,NA,4,2,10,170,65
27,0,1200,12,2009,NA,NA,0,5,1,170,80
59,NA,476,NA,1975,NA,NA,16,4,NA,160,69
70,0,1460,11,1961,NA,NA,4,2,NA,157,60
61,0,2000,6,2000,NA,NA,1,20,NA,164,68
84,24,1100,7,1954,6,1990,18,10,NA,158,64
45,0,1000,4,1988,NA,NA,5,4,NA,164,69
58,8,NA,6,1977,1,2009,5,15,NA,156,74
54,NA,4000,12,1978,NA,NA,5,5,NA,162,65
48,0,500,8,1980,NA,NA,0,2,NA,173,92
31,24,NA,9,2003,NA,2010,3,15,NA,163,68
26,0,3000,NA,NA,NA,NA,0,6,NA,164,50
29,0,1300,NA,NA,NA,NA,0,6,10,156,55
52,24,700,8,1998,7,2007,7,10,10,170,74
28,0,NA,NA,NA,NA,NA,10,12,20,165,67
65,0,1450,12,1967,NA,NA,10,0,NA,158,72
19,NA,NA,NA,NA,NA,NA,0,5,NA,180,79
69,NA,1140,4,1964,NA,NA,4,6,NA,161,80
23,0,1500,NA,NA,NA,NA,0,6,20,165,50
66,0,3000,6,1967,9,2001,1,4,NA,161,70
55,0,2500,4,1990,NA,NA,2,20,NA,157,54
23,0,1550,NA,NA,NA,NA,NA,5,NA,163,56
48,0,1900,2,1998,5,2010,NA,0,NA,156,47
35,0,1200,12,1997,NA,NA,1,10,NA,165,62
22,24,NA,NA,NA,NA,NA,3,15,NA,198,69
68,0,NA,12,1966,NA,NA,7,3,20,155,56
19,NA,NA,NA,NA,NA,NA,0,5,NA,154,40
56,0,1500,9,1974,12,2006,5,10,NA,166,75
57,0,520,4,1981,NA,NA,12,4,NA,164,52
45,NA,NA,NA,NA,NA,NA,2,6,20,167,76
74,NA,1200,6,1959,7,2004,12,1,NA,163,78
63,NA,NA,4,1971,NA,NA,5,2,NA,176,87
63,0,1400,9,1969,NA,NA,6,2,NA,168,105
47,NA,2500,9,1991,NA,NA,8,20,NA,166,80
50,24,NA,11,1982,NA,NA,1,1,20,172,67
28,0,6000,NA,NA,NA,NA,3,10,10,174,60
48,0,182,9,1986,NA,NA,0,2,NA,170,58
43,NA,3000,7,1992,NA,NA,0,10,NA,164,70
68,NA,2500,4,1974,NA,NA,5,7,NA,159,57
22,0,NA,NA,NA,NA,NA,2,4,10,182,102
72,0,1100,1,1965,6,2006,7,10,NA,160,68
28,0,2500,6,2008,2,2009,3,6,NA,170,80
31,NA,1900,6,2011,NA,NA,2,10,NA,172,65
35,NA,NA,9,1995,10,2004,0,4,20,170,85
96,NA,1600,12,1945,8,1998,11,5,NA,158,80
30,0,3000,NA,NA,NA,NA,0,0,15,176,78
68,NA,900,7,1965,NA,NA,6,10,10,175,80
40,2,NA,6,1990,9,2004,0,10,NA,168,65
27,5,1000,NA,2008,NA,NA,2,2,10,168,65
31,0,600,8,2004,NA,NA,2,5,NA,164,62
26,NA,NA,6,2010,NA,NA,6,3,NA,170,54
48,NA,1800,10,1989,NA,NA,2,11,5,183,96
53,NA,1600,1,1979,NA,NA,4,0,NA,160,60
24,0,1800,NA,NA,NA,NA,0,6,NA,178,70
84,24,1700,1,1955,7,1990,11,8,NA,165,72
70,0,1800,8,1965,NA,NA,7,5,10,165,63
70,NA,913,9,1964,NA,NA,3,7,NA,160,65
77,0,1300,1,1957,NA,NA,5,2,NA,155,60
57,0,1000,4,1979,5,2009,2,10,20,157,65
35,NA,2000,11,1996,NA,NA,0,1,NA,168,81
27,12,NA,8,2007,NA,NA,0,4,20,168,NA
41,0,1500,4,1998,NA,NA,2,20,20,168,70
34,0,2000,1,1999,NA,NA,1,6,NA,170,70
62,NA,1400,8,1973,NA,NA,5,3,10,162,95
17,NA,NA,NA,NA,NA,NA,1,5,NA,165,53
48,0,600,6,1981,5,1984,6,16,12,168,90
25,0,NA,NA,NA,NA,NA,5,3,NA,168,80
45,NA,2500,1,1988,NA,NA,2,2,20,172,90
50,0,4500,11,1988,NA,NA,2,2,NA,177,102
58,0,NA,8,1977,NA,NA,0,2,NA,160,58
17,NA,NA,NA,2010,NA,NA,NA,2,4,172,50
74,NA,950,10,1958,NA,NA,9,2,NA,150,65
24,NA,2000,NA,NA,NA,NA,2,2,NA,176,92
87,NA,2700,1,1997,NA,NA,4,12,NA,168,68
83,24,1560,1,1947,NA,NA,10,20,NA,165,69
30,5,1000,9,2006,NA,NA,0,2,NA,156,55
55,0,NA,10,1977,NA,NA,4,4,NA,176,94
43,NA,1700,6,1988,NA,NA,0,10,NA,172,80
55,24,NA,4,1985,NA,NA,3,10,20,173,70
24,0,NA,NA,NA,NA,NA,1,5,NA,158,52
34,NA,2800,8,2004,NA,NA,0,9,NA,172,75
18,0,NA,NA,NA,NA,NA,0,2,NA,179,87
70,24,2000,NA,NA,NA,NA,6,1,15,172,100
41,0,1300,9,2000,NA,NA,5,2,25,174,78
49,NA,1000,10,1982,NA,NA,1,5,20,164,70
56,0,1500,NA,NA,NA,NA,4,10,5,158,70
26,24,204,NA,NA,NA,NA,2,0,20,182,63
63,NA,940,12,1970,NA,NA,8,11,20,163,64
48,0,2000,NA,NA,2,2000,4,3,20,168,61
20,7,500,NA,NA,NA,NA,7,10,NA,165,75
18,NA,NA,NA,NA,NA,NA,1,5,NA,175,80
80,0,NA,8,1953,NA,NA,9,2,NA,156,72
26,6,NA,9,2010,NA,NA,7,4,NA,164,55
24,0,1800,NA,NA,NA,NA,0,1,NA,182,88
40,0,NA,8,1998,NA,NA,3,6,NA,168,75
61,NA,1000,NA,NA,NA,NA,4,3,NA,157,50
82,24,1800,6,1954,5,2006,10,2,NA,162,65
50,10,3000,9,1981,5,2010,4,10,15,160,58
56,6,NA,NA,NA,NA,NA,3,10,NA,170,76
57,NA,2900,10,1978,NA,NA,2,5,NA,159,65
38,0,1200,4,1999,NA,NA,0,5,NA,182,95
34,NA,NA,7,1995,10,2007,0,10,20,158,52
24,0,2000,NA,NA,NA,NA,0,5,NA,180,88
22,0,NA,NA,NA,NA,NA,0,8,NA,184,70
52,0,800,10,1985,NA,NA,0,20,20,NA,NA
50,0,1500,12,1986,NA,NA,5,5,40,155,70
37,0,NA,7,1996,NA,NA,0,15,NA,165,70
52,24,720,8,1993,NA,NA,2,5,20,172,67
34,0,1400,4,2001,NA,NA,1,20,7,172,74
54,0,NA,6,1992,NA,NA,8,10,NA,185,98
80,24,1670,1,1962,5,2006,10,5,NA,163,64
27,20,NA,11,2005,NA,NA,2,6,NA,164,56
82,0,2300,NA,1958,9,2010,14,2,NA,164,70
63,24,2400,NA,NA,NA,NA,5,10,NA,176,80
18,NA,NA,NA,NA,NA,NA,0,7,NA,184,80
18,NA,NA,NA,NA,NA,NA,0,30,NA,182,99
21,NA,1300,NA,NA,NA,NA,11,4,NA,165,52
34,0,2000,1,2002,NA,NA,0,5,NA,172,76
63,0,4100,10,1979,NA,NA,6,10,NA,174,80
21,NA,520,NA,NA,NA,NA,2,5,NA,164,55
60,12,440,1,1972,NA,NA,7,1,NA,165,74
62,NA,800,8,1965,NA,NA,6,3,NA,164,86
45,NA,NA,6,1991,NA,NA,6,8,10,172,65
59,24,1050,5,1971,NA,NA,7,2,NA,166,93
46,0,NA,12,1991,NA,NA,3,6,NA,165,92
62,0,1600,6,1973,NA,NA,2,4,NA,164,68
32,0,NA,2,2009,NA,NA,0,3,1,178,92
67,NA,820,11,1961,2,2003,8,20,NA,163,88
43,NA,1200,9,1986,NA,NA,0,6,NA,174,80
52,NA,2100,4,1985,9,2004,0,10,NA,NA,NA
52,24,640,NA,NA,NA,NA,1,1,20,172,100
77,24,1400,7,1959,NA,NA,5,2,NA,173,76
41,NA,3500,7,1995,12,1998,6,1,NA,168,67
71,NA,1400,10,1966,NA,NA,6,8,NA,173,87
43,NA,800,NA,NA,NA,NA,5,6,20,183,100
66,NA,2200,11,1972,2,2007,4,5,20,162,58
19,NA,NA,NA,NA,NA,NA,0,10,NA,170,56
63,NA,NA,7,1973,NA,NA,4,2,NA,164,73
42,0,3000,7,1989,NA,NA,0,6,10,162,75
89,NA,1200,1,1947,NA,NA,9,2,NA,162,50
53,NA,2800,6,1979,NA,NA,3,0,20,176,88
73,0,1800,8,1967,3,2008,12,5,NA,170,89
55,0,NA,10,1983,6,2000,1,50,NA,175,85
45,0,NA,8,1990,NA,NA,3,6,30,158,52
27,0,6500,7,2008,NA,NA,0,3,20,182,95
44,0,NA,5,1992,NA,1992,1,4,30,165,74
25,7,1200,NA,NA,NA,NA,4,5,10,187,94
51,0,520,9,1981,NA,NA,6,6,20,158,48
75,0,1100,12,1957,5,2000,NA,3,NA,158,93
64,0,766,1,1977,8,2000,11,3,NA,168,66
40,0,600,4,1991,NA,NA,1,3,20,164,75
27,24,800,NA,NA,NA,NA,5,2,10,190,112
37,0,2000,8,2000,NA,NA,1,2,NA,175,85
26,0,NA,4,2007,NA,NA,2,3,NA,164,48
37,NA,NA,NA,NA,NA,NA,5,0,NA,168,63
41,0,1700,9,1990,NA,NA,4,2,NA,160,68
21,0,1000,NA,NA,NA,NA,2,9,NA,171,58
33,0,5000,6,2003,NA,NA,0,7,NA,185,86
51,0,2540,7,1984,NA,NA,8,20,NA,160,65
40,0,3160,8,2000,NA,NA,16,3,NA,170,85
54,18,NA,NA,NA,NA,NA,9,2,3,165,65
75,NA,NA,12,1961,NA,NA,21,4,NA,164,63
79,0,900,4,1951,11,1996,7,0,NA,158,70
58,0,1110,9,1973,1,1998,8,4,NA,158,55
36,0,1000,NA,NA,NA,NA,0,8,NA,157,57
63,0,1500,10,1968,NA,NA,0,9,20,170,90
34,0,6400,8,2006,NA,NA,0,10,NA,180,92
16,0,NA,NA,NA,NA,NA,4,10,NA,170,73
47,0,2200,6,1987,NA,NA,2,5,NA,176,82
27,0,NA,3,2006,NA,NA,1,1,NA,173,88
43,NA,1700,6,1988,NA,NA,NA,2,10,180,82
39,0,1700,6,1991,NA,NA,0,6,NA,172,73
64,NA,1800,9,1977,NA,NA,9,2,NA,174,74
60,NA,1000,2,1986,NA,NA,5,2,NA,158,50
17,NA,NA,5,2007,NA,NA,0,20,NA,180,57
48,NA,2000,9,1989,NA,NA,3,10,20,163,62
30,NA,1300,NA,NA,NA,NA,2,4,NA,155,61
72,24,820,11,1961,NA,NA,2,15,NA,164,88
47,8,1500,5,1989,NA,NA,13,8,20,172,98
64,0,600,NA,NA,NA,NA,13,2,NA,158,68
31,7,700,8,1999,NA,NA,14,10,NA,170,63
33,0,3800,6,2008,NA,NA,0,20,14,184,87
62,0,1600,8,1971,NA,NA,6,3,NA,165,80
36,0,1750,NA,NA,NA,NA,2,10,NA,182,72
52,NA,2400,7,1980,8,2010,6,4,20,162,70
52,0,NA,9,1983,NA,NA,3,6,NA,168,60
18,0,NA,NA,NA,NA,NA,0,6,NA,172,54
24,0,2000,NA,NA,NA,NA,2,2,NA,176,85
37,4,NA,6,1996,NA,NA,7,2,NA,160,85
52,0,NA,9,1978,NA,NA,11,5,20,155,60
52,NA,1000,1,1982,NA,NA,7,5,3,175,80
40,NA,NA,NA,NA,NA,NA,2,2,NA,176,90
71,NA,1300,6,1973,11,1966,8,40,NA,160,80
66,24,860,10,1964,7,1986,8,5,NA,160,80
76,NA,1680,8,1960,NA,NA,9,7,NA,160,65
19,NA,2000,NA,NA,NA,NA,3,20,NA,186,70
46,0,NA,12,1988,NA,NA,6,10,NA,172,97
61,0,1800,NA,NA,NA,NA,7,1,NA,170,60
56,0,750,10,1980,NA,NA,3,4,NA,170,75
36,0,1800,1,1994,NA,NA,5,10,NA,184,107
75,NA,1000,4,1955,6,1999,14,0,NA,178,80
51,NA,1500,11,1980,2,2003,3,10,10,158,78
47,NA,NA,NA,NA,NA,NA,0,20,NA,176,90
57,0,NA,12,1977,NA,NA,2,8,NA,175,80
41,0,1500,4,1990,NA,NA,2,6,NA,162,70
29,NA,1300,NA,NA,NA,NA,2,5,25,168,60
25,0,2490,8,2008,NA,NA,0,17,NA,176,78
87,0,850,10,1945,6,1985,12,3,NA,155,65
59,0,110,9,1974,NA,NA,6,0,20,158,78
72,NA,1100,7,1971,7,2000,10,5,NA,159,59
54,0,1000,6,1977,NA,NA,5,10,NA,160,62
51,0,1000,1,1983,6,2010,14,3,NA,184,89
74,0,700,10,1964,NA,NA,10,5,NA,150,53
52,NA,588,NA,NA,7,2005,5,2,20,164,54
54,0,2200,4,1982,NA,NA,0,2,10,182,82
50,0,980,9,1983,NA,NA,1,10,NA,161,65
79,0,890,11,1957,NA,NA,13,NA,NA,172,82
44,NA,NA,9,1987,6,1995,5,0,NA,165,44
85,NA,2000,6,1956,5,1985,9,5,NA,160,70
51,24,620,5,1986,NA,NA,2,4,NA,152,60
41,0,2400,9,1993,NA,NA,6,6,NA,170,70
34,NA,1500,7,2004,NA,NA,2,2,NA,167,50
75,24,NA,6,1957,NA,NA,9,2,NA,160,58
48,12,500,9,1981,NA,NA,0,5,NA,170,72
74,0,790,10,1958,NA,NA,9,0,NA,161,74
59,NA,1500,1,1975,NA,NA,7,4,NA,160,82
62,18,863,1,1970,NA,NA,3,6,NA,155,80
25,0,1600,NA,NA,NA,NA,11,2,NA,168,58
28,9,1000,NA,NA,NA,NA,8,10,10,161,69
26,0,4000,NA,NA,NA,NA,4,15,14,180,78
17,NA,NA,NA,NA,NA,NA,NA,10,NA,163,50
58,0,900,NA,NA,NA,NA,5,15,NA,168,85
22,0,1500,NA,2010,NA,NA,5,15,5,173,68
46,21,NA,NA,NA,NA,NA,0,2,20,158,54
48,0,600,8,1985,10,2004,7,2,NA,164,52
70,24,1100,4,1959,6,1981,7,3,20,165,90
80,0,700,8,1952,NA,NA,14,1,NA,167,78
44,8,468,10,1993,1,1994,2,20,NA,165,63
68,24,2300,7,1972,NA,NA,5,10,NA,165,80
54,0,1600,11,1982,NA,NA,8,5,NA,188,82
50,NA,2000,2,1982,NA,NA,0,10,NA,170,75
82,NA,1050,NA,1966,7,2010,10,4,12,164,58
22,NA,1300,NA,NA,NA,NA,0,5,20,182,70
51,0,3000,10,1992,NA,NA,6,5,NA,178,89
61,0,1600,10,1986,6,2001,8,2,20,163,80
58,24,NA,7,1973,9,2004,5,5,15,167,65
21,3,NA,NA,NA,NA,NA,4,5,NA,182,102
48,0,600,NA,NA,NA,NA,1,2,NA,176,80
26,0,NA,8,2010,NA,NA,5,10,NA,170,60
22,0,1500,NA,NA,NA,NA,3,5,NA,176,65
33,9,NA,NA,NA,NA,NA,5,0,NA,178,72
61,24,1370,1,1979,NA,NA,9,3,NA,173,93
44,NA,2000,9,1993,NA,NA,0,5,NA,165,56
33,0,3000,12,1998,NA,NA,0,50,10,175,120
73,0,980,10,1960,NA,NA,14,30,NA,178,100
50,NA,2500,9,1987,NA,NA,8,5,15,170,85
86,24,850,5,1948,NA,NA,12,10,NA,162,50
29,0,1200,6,2007,NA,NA,0,8,NA,180,76
26,0,6400,9,2010,NA,NA,0,12,NA,178,78
58,0,630,10,1984,NA,NA,3,6,20,170,72
55,0,3500,1,1985,NA,NA,0,10,NA,187,85
44,0,2000,7,1990,10,2000,3,3,20,180,92
34,NA,NA,6,1995,NA,NA,1,10,10,158,55
78,NA,1100,1,1961,NA,NA,14,2,NA,165,100
31,NA,1180,9,2006,NA,NA,0,10,NA,172,62
88,NA,1000,8,1946,7,1984,8,3,NA,170,65
51,24,1900,9,1983,NA,NA,4,1,20,170,70
52,0,3000,2,1978,NA,NA,9,12,10,160,85
54,0,1300,11,1983,NA,NA,2,5,NA,178,76
70,24,1500,9,1963,NA,NA,8,2,NA,160,80
24,0,NA,8,2006,NA,NA,0,5,15,168,60
38,0,1100,12,2000,NA,NA,4,5,10,174,78
31,NA,1800,NA,NA,NA,NA,3,10,10,171,65
24,NA,NA,NA,NA,NA,NA,3,6,NA,163,56
53,12,NA,7,1980,NA,NA,3,2,NA,170,80
25,NA,1400,6,2007,NA,NA,2,20,10,165,56
81,NA,3000,6,1951,6,1999,15,10,NA,153,71
19,0,336,NA,NA,NA,NA,0,10,NA,175,65
42,NA,3000,5,1992,NA,NA,0,33,NA,167,82
43,0,1200,4,1988,NA,NA,0,5,25,180,95
35,NA,NA,4,1997,NA,NA,5,5,NA,170,65
61,0,1300,6,1975,NA,NA,4,10,NA,162,75
31,0,930,8,1999,NA,NA,1,15,NA,176,55
36,0,2500,NA,NA,NA,NA,0,4,NA,174,59
39,0,NA,6,1997,NA,NA,2,5,NA,160,60
47,0,6000,6,1986,NA,NA,0,30,NA,172,80
30,24,NA,4,2008,NA,NA,0,2,10,158,60
87,24,1300,12,1970,NA,NA,15,4,NA,174,97
70,24,900,4,1962,6,2007,8,2,20,175,89
74,0,850,3,1965,NA,1996,14,5,NA,163,100
19,0,NA,NA,NA,NA,NA,3,5,NA,182,76
40,0,4000,9,1995,NA,NA,2,2,5,176,90
60,2,1769,9,1977,NA,NA,2,10,10,164,80
71,0,1000,5,1965,NA,NA,13,2,NA,173,105
66,0,1500,11,1965,NA,NA,2,5,5,165,72
65,0,1300,6,1968,NA,NA,NA,10,NA,176,70
78,0,1300,3,1957,NA,NA,8,10,NA,170,85
57,24,1200,6,1975,11,1990,5,10,15,156,60
32,NA,7500,6,2002,NA,NA,0,15,NA,198,108
44,0,1500,10,1992,NA,NA,0,4,NA,174,78
48,NA,600,9,1985,NA,NA,4,4,NA,158,56
60,0,1500,10,1974,9,1997,5,8,NA,184,92
22,0,1500,NA,NA,NA,NA,3,6,NA,170,65
67,NA,700,6,1965,NA,NA,4,0,NA,170,100
51,NA,3000,12,1979,2,2010,0,3,5,165,65
55,0,550,NA,NA,NA,NA,4,10,10,175,63
29,12,NA,8,2007,NA,NA,3,1,NA,168,68
19,0,NA,NA,NA,NA,NA,1,3,NA,172,68
46,0,2000,3,1988,NA,NA,3,5,5,173,54
24,0,1050,NA,NA,NA,NA,1,6,NA,170,67
70,0,1600,8,1965,NA,NA,4,2,NA,156,62
42,20,NA,4,1993,NA,NA,3,24,NA,165,55
56,0,2000,4,1976,NA,NA,0,12,NA,181,85
34,0,1000,8,2005,NA,NA,3,5,NA,164,58
74,24,1050,9,1958,11,2000,7,1,NA,163,77
21,6,1000,NA,NA,NA,NA,0,9,NA,147,85
38,0,5400,6,2008,NA,NA,1,6,NA,185,82
60,3,440,3,1972,NA,NA,8,1,NA,164,70
39,12,1800,10,1995,NA,NA,0,50,NA,155,90
70,NA,1100,2,1957,2,1995,8,1,NA,164,70
27,8,900,NA,NA,NA,NA,0,2,NA,174,79
43,0,860,5,1995,NA,NA,3,10,NA,187,95
58,0,800,10,1975,NA,NA,4,5,NA,164,100
51,0,450,4,1979,NA,NA,3,1,NA,160,67
26,0,NA,NA,NA,NA,NA,2,10,5,172,68
19,NA,NA,NA,NA,NA,NA,2,5,NA,175,77
46,0,1000,7,1987,NA,1992,3,10,NA,168,77
23,6,850,NA,NA,NA,NA,2,5,NA,165,50
32,0,1500,10,2003,NA,NA,0,0,NA,176,75
27,24,NA,NA,NA,NA,NA,0,5,NA,182,81
82,NA,1150,6,1957,8,1985,10,0,NA,160,80
19,NA,NA,NA,NA,NA,NA,0,5,NA,169,90
20,NA,NA,NA,NA,NA,NA,0,1,NA,183,75
23,8,1300,NA,NA,NA,NA,0,5,NA,160,63
17,24,NA,NA,NA,NA,NA,1,3,NA,167,48
60,0,2000,7,1976,10,2001,4,2,20,165,90
77,NA,900,7,1954,10,1999,11,10,NA,166,74
19,NA,NA,NA,NA,NA,NA,2,5,NA,162,69
70,NA,NA,9,1966,NA,NA,6,8,NA,177,78
29,NA,2800,8,2010,NA,NA,1,20,NA,179,120
69,0,975,7,1964,NA,NA,6,0,NA,170,73
72,NA,1600,4,1964,NA,NA,5,10,NA,170,74
24,24,NA,NA,NA,NA,NA,1,9,NA,160,50
18,NA,NA,NA,NA,NA,NA,1,5,NA,185,69
54,0,528,12,1982,NA,NA,6,5,NA,158,60
41,0,2500,9,1993,NA,NA,1,8,NA,180,NA
58,24,1100,NA,NA,NA,NA,7,0,NA,173,84
40,0,600,6,1992,NA,NA,1,10,NA,180,94
18,0,NA,NA,NA,NA,NA,0,5,NA,164,47
24,0,2000,8,2009,NA,NA,1,6,15,175,90
73,24,NA,7,1961,NA,NA,7,6,NA,166,62
78,NA,2100,8,1965,NA,NA,8,8,NA,176,100
60,NA,1000,2,1978,6,1993,3,5,NA,162,65
55,24,1300,NA,NA,NA,NA,5,2,5,170,79
80,0,1700,1,1953,NA,NA,6,5,NA,153,54
51,NA,1300,9,1981,NA,NA,3,2,NA,183,85
65,24,1500,7,1973,NA,2002,13,8,NA,168,60
76,24,2000,7,1962,NA,NA,12,10,NA,172,85
50,NA,NA,7,1984,NA,NA,6,20,10,170,80
37,NA,NA,NA,NA,NA,NA,NA,0,NA,171,75
75,0,800,6,1956,NA,NA,8,2,20,170,82
81,24,1100,2,1951,12,1972,18,40,NA,160,72
18,NA,NA,NA,NA,NA,NA,3,5,NA,172,89
46,0,NA,9,1984,NA,NA,3,10,NA,170,60
33,0,2500,11,1994,NA,NA,0,10,1,170,69
41,0,1200,NA,NA,NA,NA,1,5,NA,174,73
