var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
j,e,c,e,j,h,b,e,f,h,c,h,g,g,c,d,d,h,b,j
e,j,j,j,e,e,a,d,c,c,e,e,j,h,j,f,c,c,a,g
e,e,i,b,c,f,d,a,c,a,j,d,c,i,c,e,e,f,f,e
a,c,h,c,c,a,d,h,b,g,g,h,b,c,f,c,g,j,a,d
e,b,j,a,g,h,g,d,c,c,i,h,j,h,e,i,d,c,c,g
a,b,f,b,i,e,g,d,c,c,a,h,b,f,a,c,i,a,a,a
j,d,i,e,b,a,i,a,g,b,g,g,c,d,a,i,e,i,c,f
b,g,h,b,a,h,i,b,i,b,j,h,h,d,b,e,i,c,f,b
d,e,i,j,d,e,f,a,g,c,e,i,e,d,a,f,f,i,a,f
e,g,a,i,d,h,e,d,d,b,g,h,h,j,a,d,i,a,c,j
f,j,h,i,h,a,g,j,j,d,e,b,g,e,a,h,e,b,a,f
d,d,h,e,d,b,j,e,f,c,g,b,j,h,c,g,c,g,a,j
c,j,h,g,f,h,i,d,e,h,a,h,d,f,c,c,j,i,b,i
c,j,h,i,i,d,b,a,i,c,e,c,d,e,i,a,j,g,c,a
e,c,c,e,c,c,b,c,i,f,b,a,g,f,b,j,b,g,j,a
e,a,e,g,e,a,b,c,a,d,e,d,h,d,c,f,f,i,g,b
f,a,b,h,c,h,b,b,e,j,e,g,a,d,b,c,e,d,e,b
c,j,h,d,h,g,b,c,f,d,b,a,b,e,c,a,j,a,a,b
j,f,a,j,i,j,g,d,h,a,e,h,c,e,j,f,j,g,c,b
f,a,i,a,c,i,i,b,a,b,c,d,j,d,c,i,f,j,i,b
f,a,f,j,i,e,i,j,b,b,j,h,b,e,a,i,i,c,a,g
c,j,c,j,h,g,a,a,c,h,g,c,h,e,i,a,e,g,e,g
c,h,j,i,a,a,b,c,j,b,a,d,d,i,a,j,d,i,c,c
c,b,j,f,g,i,e,e,e,b,j,d,c,f,e,f,c,a,f,h
f,h,b,g,i,i,c,g,j,g,g,d,j,a,f,a,c,e,b,b
e,i,j,e,h,b,c,i,f,d,g,g,a,f,c,i,g,e,a,c
a,d,j,j,d,b,d,c,i,e,e,h,i,e,f,f,h,i,g,i
c,j,j,a,j,b,j,j,c,d,g,g,j,b,d,c,i,g,c,d
c,d,f,a,e,j,a,i,c,i,e,j,f,a,a,i,j,f,c,e
j,e,c,g,d,e,j,c,j,b,b,i,h,f,a,e,g,b,c,g
a,d,h,a,c,a,e,b,g,h,c,g,j,b,c,c,e,h,j,h
j,g,f,i,c,j,i,h,e,d,f,h,d,c,i,e,i,i,f,g
j,a,h,i,c,c,a,a,f,h,h,j,j,e,f,f,j,g,b,c
a,c,h,d,i,a,a,c,e,c,h,c,j,d,j,c,j,a,b,g
j,h,c,i,c,f,g,c,j,g,g,g,f,g,b,f,b,c,a,d
c,e,c,j,j,i,i,c,d,b,e,g,h,f,e,a,i,d,j,d
b,g,h,j,i,e,i,a,a,c,g,b,a,b,d,g,i,f,h,d
a,j,e,j,c,j,h,e,c,j,j,d,e,e,f,b,i,j,h,b
f,d,b,i,c,e,f,h,a,b,d,d,d,h,c,g,f,f,a,i
c,i,d,i,a,e,h,d,e,b,j,d,d,d,e,c,d,g,h,c
h,j,i,f,a,j,e,g,j,f,j,c,a,d,a,i,c,j,j,d
c,a,a,b,g,j,b,d,h,a,b,b,j,e,f,f,i,d,a,h
g,c,a,g,c,j,d,j,g,d,j,h,j,g,f,d,a,e,e,a
a,c,h,e,e,a,f,d,c,b,j,d,j,j,c,b,i,e,j,i
b,g,j,e,e,a,f,f,d,a,j,d,h,e,a,c,c,g,c,i
j,g,i,j,j,i,c,a,i,b,d,d,c,d,a,f,h,h,i,g
e,h,c,e,c,g,i,g,g,b,c,g,g,h,i,g,i,j,g,g
g,d,f,d,e,e,h,a,e,g,j,g,d,j,f,f,j,b,f,b
a,f,d,a,c,e,e,c,f,d,g,h,b,c,a,c,g,g,d,c
c,h,b,b,f,f,j,b,i,e,a,d,b,h,d,e,c,g,i,g
j,i,g,a,f,i,i,a,g,b,g,i,j,c,i,c,h,i,c,b
f,f,h,a,d,d,b,c,h,d,g,f,h,e,f,c,e,c,c,g
g,g,e,g,c,g,f,e,c,f,h,d,f,e,e,f,h,i,f,j
c,c,d,j,e,e,b,c,j,f,b,h,b,e,h,d,a,a,e,g
f,b,b,i,j,e,g,h,h,d,g,a,h,h,c,i,h,d,a,f
j,f,a,b,e,j,g,j,c,b,i,h,h,f,c,e,e,g,g,g
e,g,i,d,c,j,h,b,e,i,c,g,c,j,a,c,e,g,e,h
a,b,f,g,h,a,h,b,h,d,h,b,j,b,j,b,j,h,a,c
j,g,a,j,e,a,d,j,h,a,g,d,f,d,a,f,a,h,a,b
c,d,a,h,j,j,h,c,a,f,f,g,b,d,f,f,d,d,c,e
c,d,i,j,d,e,e,g,h,e,c,i,h,d,b,f,j,f,c,a
a,d,h,d,e,a,c,a,f,e,h,b,j,c,h,a,c,f,d,h
b,a,j,c,i,e,c,i,f,h,d,h,e,i,h,f,c,f,c,g
e,d,a,h,b,a,h,a,i,b,j,g,f,f,f,f,h,a,f,b
j,b,b,h,a,c,f,c,e,h,a,g,j,i,b,a,i,b,a,i
b,a,h,c,b,g,d,b,j,b,d,i,h,e,b,c,c,g,i,b
b,g,a,h,h,i,i,a,f,b,a,h,c,d,a,b,i,c,b,b
j,g,f,g,f,e,g,a,c,f,e,f,h,f,f,f,i,i,i,f
b,c,j,e,c,j,h,d,c,c,h,h,c,e,j,f,c,i,f,h
a,c,c,h,c,e,b,f,d,j,c,b,h,g,h,h,j,b,g,j
c,b,i,a,f,g,i,e,e,d,j,d,e,g,c,d,j,f,c,f
c,b,b,c,a,i,b,d,d,c,e,b,h,c,f,g,j,a,j,g
a,j,f,j,j,a,h,c,j,a,g,g,b,h,i,h,e,a,i,c
a,a,c,e,c,h,i,c,i,d,g,d,d,d,i,b,j,g,c,b
j,d,g,h,c,g,e,f,e,h,c,d,b,a,i,c,e,f,e,c
c,a,j,a,f,a,a,i,e,b,d,g,d,h,c,d,i,a,c,d
c,j,g,e,h,a,h,i,f,j,e,h,c,h,j,a,e,c,c,j
c,e,g,d,h,i,h,d,h,e,c,d,h,d,j,j,i,e,c,b
a,b,f,i,d,d,g,a,e,j,c,b,g,d,b,g,c,g,c,h
g,c,j,e,c,i,c,c,g,j,g,b,h,e,b,c,i,g,f,f
d,e,h,a,g,f,c,a,d,b,c,g,d,d,b,i,b,b,a,j
f,g,i,j,d,e,h,g,a,g,h,h,i,e,f,d,i,e,f,d
a,j,g,d,i,a,h,h,g,d,e,j,c,h,f,g,e,h,c,i
j,d,c,j,d,e,j,j,j,e,j,i,c,e,h,h,i,i,a,g
a,b,c,e,c,f,h,f,d,j,g,d,a,e,d,i,j,g,d,g
c,a,c,j,h,e,i,e,d,a,g,h,c,j,f,c,j,i,a,b
e,j,j,i,h,d,d,d,i,a,e,h,j,a,j,a,j,j,c,g
j,b,j,c,b,j,e,d,f,d,g,j,d,i,h,a,i,a,a,b
c,a,g,i,h,b,b,c,c,d,c,h,j,c,b,i,h,d,f,c
e,j,f,j,j,i,i,a,a,b,c,d,a,g,a,i,i,j,d,c
a,g,c,c,i,d,f,d,g,d,g,h,h,e,i,h,j,f,f,c
a,f,h,c,j,j,f,e,d,f,a,d,e,g,f,h,h,i,f,b
a,g,h,c,b,e,h,a,d,h,e,c,j,e,c,b,f,j,a,f
j,j,c,i,g,d,j,c,i,b,j,i,c,b,a,e,a,i,e,e
c,j,j,a,c,c,f,b,e,i,c,d,d,g,c,j,i,e,f,g
g,h,g,i,c,e,h,a,f,h,e,a,h,e,c,j,j,f,j,b
c,d,c,e,e,a,d,a,b,a,e,d,f,c,a,c,i,c,b,g
c,h,c,j,g,h,f,j,d,b,i,d,j,g,h,g,i,a,b,h
i,c,h,c,a,c,i,d,f,g,e,g,h,h,f,h,i,i,f,e
a,c,g,h,a,e,i,j,g,h,g,a,b,f,a,g,b,a,f,a
c,f,j,g,c,d,j,e,c,b,c,g,e,d,j,e,e,a,f,j
c,j,h,i,b,e,b,f,c,b,b,b,j,a,h,g,g,a,d,b
a,f,c,c,i,c,e,c,g,d,e,h,c,h,c,i,j,i,c,d
j,j,i,j,c,a,i,c,f,c,c,i,d,g,c,e,f,a,b,h
c,g,h,f,c,j,a,c,e,b,j,b,f,c,c,e,j,g,j,h
c,b,a,g,f,e,f,a,e,f,h,h,j,c,h,i,j,i,a,b
b,d,d,f,c,g,a,b,h,d,c,g,i,e,a,f,b,f,j,b
j,j,a,j,e,a,b,c,b,b,a,h,b,d,a,e,h,f,j,g
j,f,c,i,h,g,h,e,b,i,j,i,d,g,j,f,b,a,i,i
a,g,j,i,i,e,h,f,c,f,i,h,e,f,g,i,h,c,c,f
a,f,f,f,c,e,c,j,h,e,b,h,h,e,c,h,i,f,d,c
b,c,j,h,d,e,b,c,d,e,i,i,h,c,h,c,h,g,d,e
d,g,h,a,a,f,h,f,d,h,g,c,h,i,b,a,j,a,j,c
e,b,j,d,g,a,c,a,j,d,c,c,h,h,f,h,j,i,b,g
g,d,b,f,c,i,c,c,h,d,a,h,b,f,f,i,h,f,a,c
f,d,j,f,c,f,f,b,f,a,a,d,h,d,c,e,d,c,j,d
c,d,e,e,c,h,a,e,d,b,j,e,d,d,e,d,c,g,j,c
h,i,f,c,a,i,f,h,e,d,j,g,h,h,i,i,b,i,c,f
a,h,e,f,d,f,h,b,e,j,d,c,a,f,a,g,c,f,c,e
e,d,h,b,c,e,g,c,g,g,f,j,j,e,h,h,d,a,c,i
j,d,i,b,b,a,c,c,h,b,a,g,d,g,b,i,j,e,b,g
b,e,h,e,c,h,c,g,e,c,g,h,c,d,a,h,e,b,i,j
f,i,f,i,e,b,i,c,c,a,h,c,j,f,f,c,c,j,c,c
b,i,b,c,c,b,e,d,e,d,f,c,j,c,f,j,b,j,j,c
c,g,d,e,j,e,d,b,g,f,b,h,c,i,c,f,c,h,j,b
c,j,a,j,g,a,h,i,h,g,j,d,g,a,c,i,i,e,j,g
a,b,a,a,f,c,c,d,i,b,e,d,i,e,e,a,i,g,a,c
a,g,h,b,c,b,h,h,i,j,i,h,d,a,f,i,i,d,f,d
j,j,i,a,h,e,h,a,i,d,j,g,b,d,i,d,j,b,c,a
c,j,i,j,i,b,f,a,g,a,j,h,f,f,c,f,b,i,a,b
j,g,f,e,h,c,b,c,e,d,i,d,d,c,f,b,c,c,g,g
b,h,j,b,b,d,b,a,j,h,g,c,j,i,j,f,c,g,h,e
a,f,b,h,j,e,i,g,e,c,g,h,c,c,c,i,i,e,f,g
b,j,h,j,h,f,h,j,c,c,b,d,f,e,a,d,j,f,e,i
a,c,j,i,f,i,c,i,j,d,f,f,j,h,j,c,e,i,j,j
g,f,i,i,e,a,b,a,i,d,j,g,e,i,c,c,i,d,a,i
j,j,d,c,e,d,d,c,c,a,j,e,f,e,a,c,i,c,c,i
d,h,b,c,c,j,f,j,h,g,a,d,j,h,g,c,i,f,a,d
a,b,c,e,c,a,h,i,e,b,j,j,d,i,a,i,j,a,d,f
e,g,c,d,f,i,c,d,c,j,a,h,e,f,j,g,d,g,c,i
c,b,j,i,h,f,e,h,a,b,c,h,g,d,f,h,c,a,f,g
c,e,j,c,j,j,h,a,b,e,c,e,c,h,e,j,b,a,j,b
j,a,j,f,d,c,c,i,b,b,d,e,j,e,a,f,h,d,a,d
a,b,j,i,j,g,i,c,f,i,f,d,h,h,c,f,f,d,i,e
j,g,h,i,a,i,i,b,h,h,j,d,j,c,c,a,h,b,j,b
c,g,h,c,a,j,c,d,c,a,c,h,j,h,c,e,f,i,b,c
d,c,f,j,g,i,f,a,i,b,g,j,h,c,f,i,f,f,a,b
c,d,i,g,d,f,g,c,c,f,j,h,j,f,a,d,g,c,d,f
j,b,d,j,b,h,j,c,e,b,c,h,a,d,h,j,i,a,c,a
g,g,h,c,e,d,e,g,e,j,d,g,j,g,a,c,i,j,a,a
d,c,j,g,h,d,e,b,c,b,g,i,i,h,a,c,i,g,c,h
a,b,e,c,c,e,i,d,j,i,d,j,c,e,a,f,j,b,d,g
g,f,j,c,h,h,c,d,b,d,e,b,g,e,a,b,g,i,a,b
f,a,f,j,j,f,e,b,f,b,g,i,h,j,f,h,i,a,a,b
h,j,h,j,i,b,b,g,b,j,f,e,h,d,j,i,c,i,a,b
j,i,j,e,h,f,h,c,e,b,b,i,f,a,c,e,a,c,b,c
a,b,e,i,c,i,i,d,i,g,g,b,c,c,i,j,j,i,h,g
c,b,f,d,i,a,d,a,f,f,h,h,c,c,a,c,j,e,c,b
j,j,a,a,c,a,c,d,h,e,g,g,f,h,e,i,f,g,c,d
a,g,i,i,i,e,c,a,e,h,j,h,d,h,d,c,b,i,a,b
j,j,h,b,d,j,f,c,j,c,a,i,j,a,i,j,j,a,c,d
a,j,f,a,d,e,h,a,c,d,j,g,e,e,b,a,j,g,a,g
e,j,f,j,d,g,d,h,b,b,c,h,c,e,e,c,e,h,f,g
e,b,f,d,a,c,b,a,e,g,e,c,f,c,a,d,j,f,d,c
e,i,c,e,g,f,g,c,g,f,j,d,d,d,h,j,i,a,f,j
j,b,j,j,d,a,j,c,i,b,f,g,c,i,e,b,h,d,h,d
a,b,h,a,d,e,i,c,h,d,j,j,d,f,c,g,h,f,c,b
d,f,f,j,c,e,i,d,i,d,h,b,b,h,c,d,f,g,g,b
b,d,d,b,j,i,f,h,e,f,c,h,d,d,d,f,i,a,f,a
h,b,i,j,h,d,h,d,f,b,j,d,j,h,c,e,g,c,f,f
j,i,j,d,h,a,b,h,j,f,g,h,j,j,h,i,e,a,j,j
c,a,j,j,b,h,g,c,e,j,a,a,e,h,h,e,i,a,c,h
j,d,a,j,a,j,a,c,i,d,e,j,e,d,f,f,d,i,g,b
c,c,j,g,a,a,h,c,d,d,g,h,g,f,h,d,h,c,g,c
j,c,c,e,h,c,h,a,f,e,j,g,h,e,f,e,i,e,a,b
h,b,j,h,c,i,a,c,a,f,d,c,g,i,a,a,i,d,f,i
g,a,i,i,a,e,i,d,d,c,g,h,h,j,e,a,a,d,g,f
g,d,c,i,a,e,d,d,d,b,c,d,c,f,a,g,j,j,g,d
c,j,a,g,f,b,b,i,g,a,h,g,i,h,e,f,e,c,a,b
e,g,i,a,b,e,j,d,j,d,e,g,h,e,a,a,h,g,a,d
e,j,h,h,e,a,e,c,e,a,f,c,g,e,f,d,a,d,a,b
g,i,e,i,i,h,h,b,g,b,j,d,g,g,a,h,j,e,c,c
c,d,b,f,f,a,i,h,b,g,c,c,j,e,g,c,a,g,a,g
a,j,i,i,i,d,d,c,c,j,h,a,c,g,h,a,d,j,a,d
b,j,j,e,e,g,i,d,b,d,e,a,e,h,h,c,e,a,a,c
f,j,b,i,g,f,h,g,e,j,e,d,a,h,e,c,i,j,f,d
c,e,j,h,h,e,g,a,h,b,g,f,d,e,f,j,h,f,e,a
e,h,b,d,c,e,j,c,d,d,h,j,b,d,c,e,b,f,b,g
j,g,c,j,g,d,c,d,b,e,c,d,j,e,f,j,h,i,c,g
i,b,c,i,c,a,e,h,g,b,f,d,d,d,h,i,g,a,c,a
a,i,a,b,c,i,e,c,i,b,c,b,d,c,a,c,f,i,c,f
f,i,e,f,h,f,b,j,e,a,d,d,f,c,c,j,a,f,j,h
c,j,i,b,c,e,c,b,j,b,a,h,h,d,a,g,j,b,d,c
f,d,j,f,d,i,a,e,f,b,g,d,h,h,c,g,b,d,b,c
c,d,i,j,j,f,f,c,h,b,d,d,e,i,h,i,j,a,f,d
e,g,j,j,b,i,d,f,f,b,c,d,c,f,c,i,j,g,d,g
i,f,a,j,j,g,i,d,d,e,c,a,j,h,e,d,i,i,f,d
a,j,i,i,c,a,f,c,b,j,j,d,j,a,c,f,j,j,b,g
c,b,e,b,j,i,j,d,h,d,e,d,d,e,c,f,j,a,i,b
e,d,h,b,g,a,g,f,d,e,e,h,h,d,a,c,h,d,b,g
a,b,c,c,i,e,e,d,b,b,d,i,j,a,g,d,g,b,f,g
c,c,b,g,g,b,d,h,e,c,c,d,h,i,i,d,h,c,a,b
a,g,h,e,f,b,f,d,g,h,j,e,a,g,f,f,e,f,g,a
b,c,j,c,e,c,d,b,e,c,d,i,h,j,a,e,c,i,j,g
c,d,g,b,h,a,h,e,d,h,f,g,c,a,e,b,i,a,g,b
a,j,c,g,b,b,i,c,c,h,h,g,g,e,a,i,j,b,g,c
j,d,d,b,c,j,h,g,h,d,h,i,j,h,e,i,h,e,j,i
g,d,j,a,h,d,j,a,h,g,j,d,j,e,h,c,e,f,c,g
i,d,b,i,b,a,h,c,h,h,e,e,c,i,h,f,g,g,e,d
e,h,e,i,c,j,b,d,c,h,j,c,h,c,f,b,j,f,h,d
j,i,f,i,e,a,i,a,d,h,b,d,d,b,e,a,f,a,a,b
f,j,i,i,a,a,e,h,g,b,j,g,g,d,f,i,b,i,i,d
a,d,c,i,b,c,a,b,f,g,c,d,h,h,d,f,i,e,h,j
j,d,i,b,d,a,c,j,e,h,e,d,j,f,a,j,d,g,a,e
c,e,j,f,a,e,e,j,b,h,g,g,f,f,i,h,i,g,d,c
d,h,i,i,h,h,h,a,i,i,d,h,a,i,a,a,j,e,c,a
a,j,d,i,j,h,c,b,f,h,c,g,b,d,a,i,b,f,h,d
a,b,f,i,f,j,i,c,h,f,j,d,f,f,f,f,h,c,i,g
j,e,d,c,f,e,b,f,h,d,i,b,d,j,f,j,g,a,a,g
f,j,d,b,f,e,h,e,j,h,g,c,h,h,f,b,f,d,j,b
a,g,b,j,c,j,c,j,f,h,e,g,b,a,a,e,j,c,i,d
c,a,h,i,c,e,e,a,h,e,g,f,a,f,e,c,f,f,a,f
e,a,f,e,e,j,h,e,c,f,g,h,h,f,c,g,h,i,i,b
h,f,f,c,a,i,c,c,d,h,c,j,e,b,e,i,b,i,b,d
c,b,h,h,c,a,a,d,h,c,b,d,e,b,g,g,a,j,e,g
a,g,h,j,c,j,d,j,f,d,c,d,c,h,a,i,a,j,d,c
e,j,h,c,f,i,b,d,e,e,c,a,h,g,c,c,f,b,a,g
a,h,a,b,e,h,d,d,d,e,g,c,d,i,g,f,j,c,g,d
f,d,i,a,h,a,c,i,e,h,g,a,c,h,a,j,j,c,j,e
e,b,b,j,i,f,i,c,c,b,b,b,c,g,j,d,j,a,c,a
g,f,i,a,e,f,i,c,j,g,f,d,f,i,i,h,e,g,d,c
f,a,h,i,g,d,h,i,f,a,b,c,j,e,c,c,j,i,b,h
c,f,g,b,a,c,b,c,h,h,e,d,c,d,f,g,h,g,c,b
i,f,a,i,f,a,e,a,c,e,g,h,b,f,c,c,c,i,e,b
h,d,b,i,g,a,d,a,e,e,j,c,j,f,i,f,j,a,a,e
a,f,a,e,c,c,i,a,g,b,c,j,e,c,i,c,h,e,f,d
c,a,i,f,c,i,h,h,e,d,a,d,j,c,a,b,e,h,g,d
b,f,j,c,j,b,c,a,j,j,e,g,b,f,b,f,d,f,i,d
i,d,i,f,a,j,h,c,h,b,e,d,g,a,f,c,h,i,i,c
j,i,f,i,c,e,a,c,e,g,j,d,h,c,b,c,j,i,i,b
e,h,a,i,b,f,i,d,h,b,b,g,a,i,j,d,j,i,a,b
e,e,j,b,j,i,a,h,b,e,c,i,d,c,c,i,f,e,a,d
h,a,j,e,d,a,h,e,h,b,g,g,g,h,h,c,b,h,i,e
e,g,j,g,b,d,e,b,c,j,e,g,b,f,b,b,g,f,b,g
c,b,h,j,a,e,h,c,j,g,d,g,j,f,a,j,b,i,a,b
f,c,h,h,j,e,b,c,a,h,d,g,a,g,a,b,j,f,i,g
a,j,d,e,h,g,e,a,h,h,g,b,h,d,h,g,h,i,c,b
j,b,c,i,h,d,h,d,a,c,b,d,i,a,b,f,e,f,c,e
i,b,j,c,e,e,h,h,h,b,g,d,j,a,c,h,d,h,j,e
j,a,i,g,g,g,c,c,h,h,g,g,h,f,a,f,e,a,e,b
f,g,a,j,d,c,g,d,h,e,g,d,c,e,h,f,b,a,g,b
c,i,j,c,a,e,b,j,e,b,i,b,e,f,c,g,j,g,b,d
h,g,e,h,d,a,i,d,c,b,g,e,e,c,j,c,a,a,i,g
d,a,g,e,c,a,c,c,f,b,c,c,j,d,g,i,d,b,a,b
f,j,h,a,d,e,j,d,a,d,c,e,j,g,i,j,i,a,a,d
j,h,c,h,h,g,e,i,h,j,g,g,f,f,c,h,j,e,a,g
d,h,i,e,e,f,b,c,h,c,e,g,b,d,f,h,i,e,a,b
b,d,a,g,j,e,f,d,i,c,e,g,f,h,i,i,j,d,c,c
g,c,a,d,c,a,b,h,h,b,e,g,j,i,f,j,h,b,i,e
j,h,i,a,d,e,a,c,a,h,b,c,j,g,a,h,b,a,b,b
e,d,c,e,c,e,i,d,h,h,g,f,b,j,a,c,h,e,j,c
f,d,b,c,c,a,e,e,c,h,c,c,e,e,c,i,h,g,b,j
f,j,g,e,b,f,d,c,j,d,c,h,j,c,a,i,d,h,a,b
j,g,c,j,b,a,h,a,a,b,h,i,h,f,f,i,h,a,f,b
h,j,a,g,d,a,h,e,e,j,c,g,f,d,a,c,a,b,a,f
j,f,e,f,g,h,i,a,c,e,b,b,d,a,a,h,f,c,f,i
g,d,f,h,c,f,f,d,e,h,b,g,c,f,f,c,h,e,g,c
a,e,h,c,g,c,f,g,h,g,i,c,c,g,a,c,i,c,h,b
j,g,c,i,d,e,h,a,j,i,e,d,b,h,h,i,j,c,i,g
h,c,h,c,i,h,h,d,i,c,g,g,b,h,i,d,h,a,c,g
a,d,b,a,g,c,d,g,e,j,g,h,h,i,a,g,g,b,c,d
a,j,b,e,a,c,i,i,e,h,g,j,f,e,a,h,c,f,c,c
j,e,j,e,a,j,e,d,e,g,g,g,j,f,j,f,b,f,i,g
a,f,f,h,a,f,h,h,i,g,d,h,h,e,b,c,d,i,c,g
d,d,e,i,j,e,h,a,c,b,e,g,b,c,f,b,f,e,h,i
e,h,c,j,j,b,j,a,e,d,h,d,j,e,b,i,j,a,f,a
b,c,c,f,c,f,b,c,g,b,a,i,g,g,b,c,h,b,i,c
j,g,i,g,d,j,h,g,h,c,e,a,h,b,c,d,j,f,j,i
c,d,j,a,d,a,h,a,f,d,a,c,f,e,g,f,j,f,a,b
a,d,j,j,c,g,a,b,i,b,d,a,c,b,j,e,b,b,i,f
a,a,c,j,h,e,d,c,j,b,e,d,h,h,d,j,f,g,f,c
j,g,b,a,f,c,b,d,d,f,b,b,g,g,c,b,j,g,e,b
f,g,h,i,h,h,d,c,d,a,b,g,j,d,i,i,i,a,b,b
c,c,f,j,h,j,d,d,b,b,g,d,h,e,f,c,b,g,e,b
h,d,g,j,g,i,j,j,d,d,f,g,a,e,h,a,i,c,a,e
e,d,b,i,c,b,b,h,f,b,c,i,e,j,j,e,f,h,c,e
c,g,c,c,b,e,a,f,h,j,d,j,e,f,a,h,h,b,h,c
a,j,b,j,f,h,g,a,j,b,e,a,e,d,c,b,h,i,f,b
b,c,h,a,j,f,f,i,e,g,g,a,e,g,f,c,j,d,a,h
j,g,i,c,f,c,i,a,h,f,i,c,j,g,b,i,b,g,f,b
c,i,b,j,f,e,c,d,j,b,c,c,c,g,c,f,a,e,i,f
c,h,j,i,e,h,h,b,c,b,g,f,d,f,f,c,j,f,a,e
h,a,a,j,g,a,i,a,b,h,c,j,b,i,a,i,b,a,d,c
e,i,g,i,d,b,h,d,i,d,c,e,d,e,i,d,b,g,j,h
e,j,h,e,c,b,b,b,a,f,e,d,e,b,h,i,h,a,h,g
a,j,j,e,j,a,g,d,i,e,i,b,e,h,c,e,i,i,c,b
a,j,i,j,i,h,a,b,e,d,h,h,f,b,c,i,h,a,a,i
c,g,h,c,a,d,j,h,h,c,e,e,j,b,f,h,c,c,e,d
c,b,c,j,h,d,e,d,c,g,b,i,e,e,a,d,d,b,c,b
d,b,g,j,c,h,f,d,f,e,e,e,f,e,f,e,i,g,h,e
c,e,a,a,g,g,h,f,i,c,f,g,e,c,a,c,i,a,a,f
i,j,d,d,i,a,h,h,f,h,e,f,a,j,h,c,j,h,j,g
j,h,e,b,b,a,f,e,e,h,e,a,b,c,e,e,e,a,h,d
