var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
c,c,j,e,i,i,h,h,d,i,j,c,e,d,a,d,g,c,f,h
i,h,b,i,i,i,f,f,j,e,b,g,b,g,e,c,e,c,c,e
d,f,c,c,f,b,f,g,c,d,b,b,h,j,e,h,i,j,g,f
a,a,j,j,g,i,h,d,j,h,e,d,b,g,f,h,e,g,g,d
b,i,h,h,e,g,i,j,h,c,h,d,b,b,e,j,c,i,g,a
h,i,c,h,j,h,a,c,c,g,i,h,i,e,b,f,g,d,e,b
i,f,h,j,h,e,b,d,d,h,e,j,b,g,a,g,b,j,i,b
c,a,i,b,j,e,f,i,d,e,i,f,c,f,j,h,a,i,i,g
a,i,c,j,a,a,c,j,j,g,d,d,f,d,a,b,j,e,f,e
c,i,i,i,g,f,c,c,e,a,h,h,i,b,a,h,f,b,f,g
h,e,d,g,i,a,i,a,b,i,d,h,j,i,c,b,h,g,g,h
i,f,j,f,d,a,h,j,h,h,g,d,j,f,h,a,g,f,j,j
d,a,h,f,i,j,d,b,d,i,g,h,b,g,e,i,a,i,b,c
d,c,d,f,e,e,a,h,i,h,g,c,c,g,b,d,f,h,g,i
i,b,j,g,j,a,g,i,d,j,g,h,g,g,a,i,a,h,g,d
d,h,e,i,g,f,i,a,a,j,g,h,b,h,j,h,d,f,f,c
d,i,i,h,f,b,b,f,b,g,c,f,a,g,e,a,g,h,d,d
a,j,g,a,j,e,j,g,e,b,i,e,j,a,f,b,h,f,g,b
h,i,g,e,e,i,f,d,c,e,c,g,b,a,f,j,f,c,a,c
i,i,d,g,e,b,g,f,c,j,j,j,i,e,g,a,f,i,i,c
f,b,h,e,g,h,i,b,d,b,c,j,a,f,b,h,e,i,g,h
h,e,i,f,j,g,e,h,i,b,a,i,a,c,h,i,d,j,d,e
a,d,j,b,h,d,d,f,a,j,j,b,c,d,e,i,a,h,e,j
g,f,c,g,b,f,d,d,e,c,i,i,f,j,b,a,h,h,a,i
d,a,h,j,b,f,b,f,d,e,h,b,e,f,j,d,e,e,c,c
c,c,j,b,c,b,a,i,c,a,g,g,b,b,e,d,g,i,i,e
f,h,h,j,c,c,b,g,a,g,d,b,i,f,j,j,d,f,h,i
c,b,b,j,j,j,j,j,b,c,h,h,d,f,f,h,b,j,h,h
g,e,c,e,h,i,g,i,h,g,h,h,j,g,e,b,i,c,h,h
j,i,e,j,c,f,j,d,c,g,j,h,h,h,b,j,f,i,a,h
h,g,j,h,d,f,j,d,b,c,g,b,d,d,f,f,e,f,f,i
d,a,c,a,e,g,b,a,h,a,b,h,d,j,e,e,b,e,e,f
d,e,d,g,b,j,f,e,b,c,h,g,a,h,h,e,b,g,c,b
i,b,i,e,e,g,b,e,g,c,h,e,i,g,c,b,g,f,b,c
h,j,g,d,e,d,e,d,g,b,g,g,g,c,e,e,f,j,e,f
i,f,g,c,f,d,f,d,d,h,i,i,g,a,f,b,d,f,f,j
c,f,d,h,j,g,d,f,c,d,j,e,f,c,c,d,h,j,e,h
d,f,c,d,e,f,j,d,f,a,h,e,i,f,b,a,g,i,c,a
i,j,b,j,i,f,e,j,j,f,h,h,f,d,d,b,g,f,f,g
i,f,g,c,h,d,a,f,c,j,e,b,j,e,a,f,i,b,d,g
b,g,i,j,f,a,g,c,e,f,g,g,i,j,b,a,f,d,a,a
d,j,h,d,b,a,c,e,d,e,g,j,b,a,g,a,d,e,e,c
f,g,g,g,g,b,f,f,e,j,g,f,j,e,e,h,f,g,f,f
h,e,j,e,c,j,i,i,d,c,h,h,j,g,c,b,a,a,i,f
d,c,c,i,h,g,f,f,e,a,h,d,a,a,f,b,a,d,d,e
d,a,i,c,h,b,j,b,b,b,a,e,h,i,e,g,h,d,j,g
c,g,i,g,c,b,d,g,e,e,h,b,g,h,b,b,b,d,h,e
e,g,j,d,f,c,j,f,b,g,i,h,b,g,f,g,c,b,i,g
g,j,g,i,a,c,b,c,h,b,b,g,e,g,c,g,c,b,i,c
d,h,f,i,i,i,g,g,i,e,b,i,e,c,j,i,c,e,b,f
g,f,i,c,e,c,b,g,e,e,e,c,e,b,f,c,b,i,a,c
c,j,d,i,i,a,c,j,a,j,i,g,c,f,e,i,c,b,b,g
f,a,i,d,g,e,b,j,j,h,e,d,c,j,a,d,i,h,h,e
c,f,e,g,g,a,b,c,g,d,h,i,d,c,i,e,j,c,h,b
d,b,j,h,j,e,i,a,a,h,b,f,c,c,e,d,g,e,a,b
g,i,a,c,e,c,b,c,a,d,g,h,d,h,d,g,d,e,d,f
e,d,h,i,i,i,e,f,b,j,i,g,e,c,c,c,h,f,f,c
f,h,c,f,j,f,b,f,d,i,h,h,h,g,b,h,h,d,d,d
d,a,i,g,i,i,a,i,a,e,f,b,a,c,a,i,h,j,h,j
j,f,c,f,j,f,b,d,b,c,a,j,a,d,e,g,a,a,j,c
g,b,d,g,j,d,h,b,b,h,d,j,h,g,e,j,h,c,j,c
c,e,c,f,b,a,b,g,b,c,g,j,a,h,f,f,h,a,b,i
a,f,b,b,h,d,b,g,b,b,f,a,i,e,e,a,f,h,f,g
i,c,b,d,b,e,a,g,j,e,d,h,j,j,e,f,d,e,c,i
a,j,i,j,g,i,j,c,h,e,b,b,i,e,c,c,h,f,d,a
a,c,g,h,e,g,c,g,d,j,c,c,i,i,g,h,b,h,c,c
i,b,c,d,e,a,g,c,a,f,j,c,d,h,b,e,g,i,h,e
d,b,c,d,j,d,b,f,b,g,d,h,b,i,f,g,a,d,d,b
d,e,b,e,b,f,h,e,b,f,f,f,c,f,j,g,j,i,i,b
h,c,c,e,g,i,c,d,c,e,c,j,h,g,f,f,f,a,h,h
c,a,i,j,b,a,g,e,d,b,f,a,d,c,e,b,a,c,i,j
b,c,i,f,h,f,a,i,j,b,b,b,j,a,c,i,c,g,c,i
c,b,c,i,e,h,g,g,i,b,a,j,b,a,a,h,a,d,f,g
d,c,j,c,i,i,g,d,b,j,h,i,i,c,b,i,a,c,i,b
j,e,h,d,d,b,d,b,j,i,b,g,b,d,e,i,j,a,c,i
c,a,a,c,f,b,d,f,a,f,d,b,h,e,g,i,e,f,d,h
c,g,a,h,j,i,a,g,f,i,a,g,g,c,e,j,d,d,d,e
h,f,h,h,j,d,j,j,g,b,i,e,i,b,b,i,j,b,d,g
f,b,c,h,a,a,b,g,a,e,f,b,a,d,a,j,e,c,h,d
j,c,d,f,j,d,g,f,c,a,d,j,g,b,a,b,d,c,h,f
c,e,i,i,c,e,c,i,g,j,i,d,j,f,c,f,d,e,j,b
c,g,c,f,c,f,g,f,b,g,h,a,i,b,b,c,c,f,f,e
f,f,i,h,h,d,e,g,g,e,e,f,e,e,g,b,h,b,i,i
c,c,h,g,i,d,j,c,i,d,g,b,e,c,g,g,i,i,h,j
h,g,c,e,g,d,a,c,g,e,a,b,j,i,h,b,h,b,i,a
e,j,b,d,d,f,h,b,c,g,b,b,b,e,d,g,h,b,b,g
d,h,f,h,h,j,e,d,e,j,h,a,d,a,i,g,e,e,a,c
f,i,b,i,i,d,j,g,b,f,b,j,d,f,b,h,d,e,c,f
e,h,h,c,j,f,h,i,b,a,g,h,f,j,c,a,j,c,j,h
a,g,h,h,g,a,e,b,e,d,a,a,g,d,f,g,c,a,f,d
b,f,j,a,j,c,e,c,c,e,g,b,f,b,d,a,b,f,d,e
j,d,b,g,h,g,b,e,c,b,b,g,b,a,a,a,d,h,i,e
c,f,d,i,h,i,c,g,i,e,c,j,g,c,g,j,g,d,h,e
b,f,f,d,f,c,g,i,c,e,c,b,j,h,c,a,h,a,b,a
c,e,a,f,e,i,h,a,e,h,a,c,b,e,e,i,b,d,h,e
a,f,d,j,h,j,f,g,a,j,d,d,a,a,b,g,f,b,h,a
i,f,d,a,b,h,e,c,h,j,g,b,c,h,c,d,f,c,a,h
f,i,e,i,e,g,e,g,b,a,g,b,a,c,d,g,b,h,b,b
i,h,f,i,e,i,d,h,d,b,h,a,e,e,e,g,i,a,b,d
f,h,c,c,i,i,b,g,e,d,j,a,a,g,d,e,i,h,d,a
c,f,j,i,b,i,e,d,a,g,i,a,a,j,a,i,j,j,j,a
j,c,g,h,d,a,a,j,i,i,b,b,c,g,j,c,i,c,j,g
d,g,g,j,c,a,e,e,c,j,b,i,e,h,g,a,b,f,h,c
d,e,h,a,e,i,h,i,i,h,b,c,j,b,c,f,b,f,b,f
h,f,j,j,g,j,j,g,c,f,g,b,c,c,j,i,j,b,b,h
c,a,j,f,i,i,f,g,a,e,h,a,g,e,i,c,h,c,f,d
d,e,f,a,g,a,j,c,e,f,b,c,g,f,f,i,g,a,e,e
b,b,g,b,h,j,j,h,c,c,b,a,g,j,i,h,i,e,i,c
g,b,d,d,d,c,b,b,i,f,h,a,a,f,h,c,h,c,f,g
f,g,c,d,c,b,c,e,a,a,a,f,i,i,i,g,h,i,a,b
c,e,b,b,g,d,e,i,b,e,f,h,c,d,e,h,h,d,d,e
g,b,b,b,b,d,j,h,c,h,h,j,c,i,b,h,b,f,g,g
h,a,c,i,a,j,f,c,i,c,e,c,a,d,e,c,f,j,i,a
e,c,b,a,h,a,g,d,j,g,g,j,i,b,d,h,a,i,g,h
d,b,i,i,h,i,i,j,a,j,g,d,j,j,g,c,d,b,c,b
i,d,j,g,j,c,e,i,c,c,e,h,f,h,i,i,h,j,f,a
c,i,b,b,i,b,b,i,d,f,e,a,c,c,f,h,g,d,d,a
g,d,d,j,i,f,h,h,i,e,b,b,f,a,h,b,h,b,f,i
h,j,a,h,j,j,i,j,i,j,g,f,a,g,e,b,a,d,i,d
d,j,d,e,d,d,g,i,j,e,f,a,d,d,h,b,h,d,i,j
f,j,j,b,f,e,g,e,c,e,i,i,i,f,c,a,b,d,d,i
h,c,g,d,e,f,j,g,d,b,j,a,i,d,f,b,j,b,f,g
g,i,j,f,a,b,i,f,g,j,d,b,d,f,e,j,j,b,g,b
i,f,b,e,g,d,i,c,d,g,e,b,i,g,j,j,c,d,c,e
g,h,e,f,h,g,a,d,c,h,c,a,b,g,b,e,i,g,e,a
g,e,h,d,a,a,a,f,a,h,j,g,i,h,h,h,f,c,j,h
e,i,a,e,j,i,b,i,h,c,i,j,e,d,g,h,a,a,h,b
j,a,a,e,i,f,d,e,i,c,a,a,a,a,a,a,b,f,b,e
g,b,b,a,a,g,e,c,i,g,g,j,c,i,c,e,e,c,b,j
a,i,c,g,h,b,g,e,j,j,g,j,i,h,a,g,a,f,i,i
b,a,f,f,i,i,b,h,i,h,j,c,d,b,h,a,g,a,g,i
d,f,b,i,g,b,h,c,e,b,i,d,j,b,g,j,f,i,d,c
d,g,a,a,e,c,c,a,i,d,d,h,f,c,j,e,c,e,i,g
b,g,i,f,i,h,f,d,j,g,h,f,a,f,i,h,b,c,h,c
h,a,c,j,e,h,e,a,g,b,d,g,j,e,b,b,j,e,f,e
d,e,e,i,i,f,e,h,d,c,c,e,e,d,f,h,h,f,f,i
f,a,e,g,j,e,a,f,f,d,f,j,i,j,c,e,d,b,i,f
d,e,f,j,j,f,h,g,h,g,b,g,b,a,c,a,j,f,g,h
a,b,c,b,j,d,h,d,i,j,b,d,b,a,h,h,b,d,d,b
a,g,f,a,f,a,j,j,e,c,f,f,h,f,f,f,h,f,f,c
e,c,c,j,i,b,i,h,b,c,c,i,b,c,b,a,e,b,i,e
h,b,d,f,j,h,c,c,d,j,g,g,j,j,h,b,i,f,b,d
c,g,d,j,j,b,b,c,c,e,f,h,g,e,h,i,i,i,j,a
d,b,f,i,e,h,d,a,e,e,h,e,e,g,c,h,j,e,e,i
f,f,h,a,e,c,i,i,e,g,e,a,c,c,e,e,b,b,d,h
b,g,h,f,g,j,j,g,j,h,i,h,b,h,c,g,e,b,b,f
h,h,b,g,i,b,j,i,h,g,j,a,i,h,h,c,b,b,j,e
c,j,j,f,b,g,i,a,d,c,i,b,f,b,f,g,a,b,h,b
h,c,d,h,c,b,h,e,c,g,f,d,e,c,f,b,f,a,f,i
c,i,j,g,f,d,h,a,b,e,d,j,c,b,d,j,f,g,g,h
h,i,c,i,j,a,j,i,i,h,h,h,c,b,b,f,h,c,g,i
j,d,b,c,e,c,c,c,a,a,a,j,c,i,d,e,e,f,b,a
e,j,h,b,d,f,e,j,c,a,d,a,d,h,h,b,f,e,i,f
g,f,c,i,a,f,c,i,a,j,e,f,e,f,c,j,g,h,g,b
c,c,g,a,g,i,e,j,a,a,j,g,h,d,h,j,d,h,f,i
g,e,j,e,b,a,c,g,j,c,g,e,a,f,b,e,d,f,f,d
a,a,h,c,i,d,b,a,g,b,i,f,c,h,b,j,f,f,g,e
b,e,a,b,i,g,f,e,i,h,g,c,c,i,f,g,a,c,b,h
g,f,i,f,b,g,d,i,i,h,e,b,h,a,d,a,f,c,b,d
d,a,d,e,j,j,c,a,h,h,h,b,b,i,b,e,d,a,f,d
a,f,f,d,i,d,d,a,i,e,b,b,h,d,b,h,i,i,g,b
i,a,j,i,a,b,j,g,f,h,a,h,c,h,h,h,f,d,d,d
c,e,e,c,g,g,i,g,i,a,g,b,g,b,f,d,i,i,d,f
b,c,j,c,j,j,a,j,b,e,h,d,a,c,a,g,h,c,f,g
f,e,c,f,j,j,c,a,i,c,g,i,i,a,c,d,i,f,e,g
j,a,c,c,j,f,b,i,a,j,d,i,a,b,b,g,e,b,i,h
e,e,b,a,b,g,b,d,c,b,h,e,g,f,e,i,d,g,h,f
i,g,f,i,g,d,d,d,e,h,a,j,j,f,e,e,e,i,i,b
a,a,h,a,f,f,e,e,d,j,b,h,b,j,e,i,a,d,c,c
b,g,i,d,e,d,c,g,j,d,h,c,d,d,a,j,h,d,f,c
c,j,d,j,e,b,g,e,i,j,a,d,f,j,e,c,g,i,c,e
f,h,b,f,b,d,b,g,j,j,e,f,h,e,a,f,c,d,c,g
i,b,g,f,d,d,d,c,c,d,e,b,h,i,h,j,i,a,b,h
d,c,b,b,h,e,g,e,i,h,c,d,g,i,a,a,b,h,f,e
g,g,i,a,e,j,a,i,g,g,f,b,i,h,j,g,f,d,i,i
a,i,g,b,a,a,e,b,i,d,f,c,f,c,g,h,e,d,f,h
d,e,j,f,i,d,a,b,b,j,b,j,h,b,b,j,e,j,a,c
a,b,j,e,a,i,f,i,a,h,c,j,d,i,j,j,e,j,g,c
f,f,g,i,c,i,g,a,j,c,b,c,a,i,e,b,b,j,e,h
f,i,e,j,e,a,a,e,c,a,d,j,d,h,f,b,b,e,f,f
c,f,f,a,j,j,i,g,i,f,i,f,a,b,b,a,a,j,e,j
f,g,g,e,b,i,c,g,a,f,h,g,g,g,b,b,c,d,g,h
d,f,b,a,h,g,a,c,j,a,h,j,j,d,h,c,e,c,c,i
g,f,b,h,c,j,d,h,g,i,b,h,e,c,j,f,j,i,f,e
j,e,j,d,e,h,e,c,c,i,f,c,a,j,f,d,e,e,a,a
a,c,e,b,e,e,f,a,b,e,e,c,c,f,c,d,h,e,j,d
h,g,g,j,e,h,d,a,a,b,b,f,c,g,h,a,j,b,e,d
i,b,h,b,j,f,c,a,a,f,j,g,a,c,f,c,j,g,f,d
g,c,c,g,e,a,c,j,j,i,c,b,b,d,b,i,i,c,b,e
h,e,a,a,j,h,c,d,a,c,e,i,f,h,e,e,d,d,g,e
c,d,e,h,i,f,e,d,i,d,h,g,j,h,c,f,a,e,f,i
g,c,h,f,e,g,e,a,c,c,a,a,b,j,j,a,f,c,e,h
g,a,e,b,d,a,e,j,i,f,e,b,e,c,f,j,h,e,i,d
d,d,f,b,c,e,i,a,g,g,c,i,j,a,f,f,e,f,i,g
j,c,d,b,c,i,j,d,g,i,g,b,g,h,d,a,e,b,h,g
i,g,e,a,c,f,c,f,c,f,b,g,j,d,b,d,f,f,j,i
b,b,j,f,h,e,e,d,h,f,f,j,a,j,g,f,f,c,i,j
c,j,d,h,d,f,j,d,g,d,h,h,b,e,e,j,j,a,c,f
f,j,f,i,e,b,b,g,j,d,b,a,f,e,a,i,j,b,i,a
b,b,d,d,j,g,e,g,b,f,h,d,a,g,h,i,h,a,d,a
d,g,h,d,b,c,c,a,i,d,i,i,g,i,d,i,e,c,b,i
g,h,h,e,f,e,j,d,h,h,c,e,a,d,d,a,f,g,e,b
c,a,h,f,c,d,j,j,e,d,j,b,e,f,g,e,j,e,b,e
d,c,g,a,i,g,b,a,b,d,h,b,g,j,d,a,c,g,e,h
i,a,d,j,d,h,e,f,d,f,d,a,j,g,e,a,c,g,j,j
a,g,j,g,c,g,h,g,d,j,h,e,a,i,b,j,c,d,i,h
g,b,d,j,e,b,f,h,h,i,j,j,j,f,h,g,b,e,c,h
f,j,h,j,a,d,c,g,j,f,i,j,i,a,a,f,a,a,f,b
b,b,d,a,d,b,h,c,g,c,h,i,a,b,f,i,g,e,d,i
j,b,g,b,c,i,b,g,b,c,d,a,e,e,c,g,j,a,a,e
b,a,e,h,a,j,f,d,e,d,c,f,h,h,e,g,h,d,i,j
f,e,g,i,j,a,d,c,f,j,e,d,e,h,j,h,i,d,c,d
g,j,j,h,h,c,h,a,h,e,g,j,d,f,i,d,e,c,e,h
b,i,b,d,d,i,e,j,i,h,f,g,h,b,c,i,d,h,h,d
j,f,d,h,f,a,a,b,g,j,h,i,c,b,h,b,j,i,f,h
j,a,h,b,h,d,c,d,e,i,c,c,a,g,c,b,d,f,h,e
f,j,b,i,b,b,d,d,g,c,i,g,b,c,i,i,b,g,b,a
a,d,i,e,d,i,c,i,i,a,b,h,g,a,d,d,j,a,i,d
a,j,b,i,e,h,j,g,d,j,c,g,c,d,b,g,b,f,i,j
a,e,b,e,b,j,b,d,h,c,f,b,h,e,h,d,h,f,d,e
c,g,h,h,j,j,j,f,b,f,a,g,c,a,e,h,h,a,j,i
i,i,h,c,c,d,b,f,a,f,g,e,b,a,a,b,c,i,i,g
b,a,e,d,g,d,i,g,f,f,d,e,b,c,b,i,j,g,h,b
h,f,c,b,g,e,i,a,d,a,i,h,h,e,c,b,b,d,h,j
j,d,c,d,j,a,d,i,c,j,g,j,h,b,c,g,d,j,c,j
h,e,d,j,a,d,e,i,c,d,h,a,g,b,e,b,b,j,a,j
i,b,g,i,i,a,g,f,g,d,d,g,a,f,h,e,d,b,e,i
b,f,i,j,f,f,b,d,e,j,b,h,f,e,d,i,c,j,f,d
b,e,g,c,j,c,d,f,c,h,d,c,j,c,i,c,f,f,i,a
e,j,i,i,i,g,e,c,j,j,g,f,f,c,i,c,d,e,g,a
e,a,h,j,c,f,a,a,d,h,a,c,i,e,h,e,b,j,e,h
f,c,c,h,g,g,b,c,d,b,f,g,j,e,j,f,c,g,g,h
b,c,d,i,e,b,j,i,e,a,h,g,e,c,e,g,b,e,g,i
f,d,i,e,b,g,i,j,j,a,f,g,g,d,j,i,h,f,h,h
e,i,g,h,g,d,j,i,g,j,h,i,i,j,a,i,b,d,b,f
b,c,d,j,j,f,g,i,d,f,i,h,f,i,j,g,h,h,f,c
a,b,e,i,e,f,g,a,g,d,c,b,e,f,d,b,i,e,j,c
i,b,g,g,h,g,b,g,h,f,e,b,h,c,e,g,f,e,f,e
g,j,a,j,b,b,f,c,b,e,i,g,i,f,d,f,h,j,i,b
h,e,g,h,e,f,j,i,d,c,i,j,d,e,e,c,a,c,d,e
b,f,d,e,j,d,j,g,a,h,e,i,j,c,c,j,j,d,d,e
h,i,i,i,h,c,d,g,g,g,i,e,h,b,b,g,j,h,i,g
j,f,f,e,h,b,j,i,e,c,i,g,b,b,f,b,g,i,e,h
d,d,i,f,j,c,a,i,b,i,b,j,a,b,a,e,f,a,b,j
h,e,c,h,j,j,e,g,i,c,f,b,e,d,b,a,g,f,i,i
d,a,j,i,i,g,h,d,c,f,d,g,e,h,j,h,e,d,e,g
d,e,j,g,c,a,f,a,h,e,d,b,c,g,e,i,e,i,h,f
c,j,j,j,f,d,b,j,e,b,g,d,j,a,f,c,e,e,b,c
i,d,f,g,c,a,b,a,b,c,d,g,c,g,f,b,h,i,e,g
d,b,f,c,j,i,h,g,c,e,a,h,d,c,c,c,a,f,h,d
e,e,a,b,d,e,f,h,h,c,f,g,b,h,b,d,j,h,b,a
j,c,c,h,d,i,j,j,c,h,f,f,c,b,e,c,b,b,d,d
j,i,d,h,f,b,a,c,i,i,g,j,c,b,c,g,b,d,b,a
h,c,d,e,j,h,h,f,g,j,g,b,h,j,j,j,i,i,g,a
g,f,b,j,i,e,h,b,j,h,b,f,j,h,d,j,f,h,b,h
f,h,b,j,b,i,c,h,c,j,a,b,h,g,e,b,h,g,e,b
d,i,d,f,d,f,f,c,f,b,f,b,d,d,e,e,j,j,d,e
h,d,i,c,c,a,j,d,b,g,g,f,c,b,i,a,c,h,i,i
i,e,b,c,g,g,f,f,i,d,i,g,f,c,e,i,a,b,f,i
c,i,f,e,g,e,f,a,i,j,e,b,e,a,f,h,h,e,h,h
b,f,i,f,j,d,j,d,b,e,b,g,b,h,b,a,a,a,b,j
a,g,j,h,j,j,c,i,b,i,e,j,j,h,i,f,b,j,h,h
e,b,c,c,b,f,c,d,i,h,h,e,b,e,i,h,a,d,b,c
i,f,j,c,h,a,i,i,d,j,f,b,f,e,h,j,i,a,f,i
a,c,h,j,i,j,i,g,e,i,d,b,f,i,h,g,f,f,g,g
h,e,d,g,c,a,d,b,g,f,b,f,i,c,c,c,h,e,f,e
d,j,h,d,c,d,e,a,f,e,i,i,b,h,h,b,f,f,i,d
c,f,d,d,e,g,j,f,c,j,b,d,j,g,h,h,f,e,e,d
b,c,g,f,i,e,d,f,i,f,i,h,e,c,g,b,h,c,d,c
a,h,i,j,g,i,h,d,c,e,e,c,b,e,d,j,h,c,f,e
a,a,i,i,e,j,b,g,b,h,f,b,f,g,j,a,i,b,b,a
c,h,c,i,d,i,c,g,c,d,b,e,j,d,a,f,g,b,f,h
d,a,c,i,i,g,i,e,e,b,h,g,h,h,d,a,g,b,j,a
c,e,h,h,d,a,c,i,g,g,f,c,j,j,f,g,e,g,b,h
c,j,h,g,j,j,b,a,d,a,i,j,b,a,g,g,d,d,h,d
c,b,i,g,g,d,j,j,b,b,f,c,j,b,f,f,f,d,i,j
b,g,j,a,i,d,h,b,c,b,j,g,f,h,d,h,j,h,f,c
j,a,e,g,i,c,h,a,b,j,f,h,b,h,b,h,g,j,h,g
h,j,a,a,e,b,i,g,i,f,f,e,e,c,h,f,c,b,b,d
