var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
p,f,n,f,c,p,h,c,p,f
e,d,s,h,l,r,j,t,b,p
e,l,c,f,c,c,r,g,l,t
g,t,t,e,j,g,r,j,f,p
h,b,t,i,r,s,a,c,p,o
p,n,h,l,k,s,g,h,s,r
m,o,d,q,n,i,o,b,h,i
f,t,a,a,s,a,r,b,h,a
g,l,f,b,e,j,t,g,t,h
g,b,t,c,t,d,t,g,r,j
l,k,r,c,r,b,i,k,a,i
r,b,s,o,d,h,n,c,h,k
d,a,t,t,p,l,q,m,o,r
t,k,o,h,m,e,e,k,n,h
g,n,i,s,l,o,m,s,h,g
f,g,j,h,k,f,d,a,r,f
s,d,s,r,j,p,b,f,q,f
n,s,c,a,a,r,p,m,o,p
c,j,r,f,k,i,p,t,h,o
b,b,c,a,c,d,s,l,a,h
i,l,k,a,e,j,b,r,r,a
e,f,g,d,c,b,m,i,p,q
k,j,n,s,f,j,b,t,m,c
i,k,t,j,h,g,t,c,l,l
o,s,j,n,d,r,r,p,o,h
g,o,e,f,t,p,a,q,f,j
r,m,t,m,c,h,t,i,r,n
f,f,t,a,n,i,l,r,h,c
k,g,j,s,b,l,m,b,a,g
k,o,d,q,t,b,h,n,e,p
m,r,q,d,e,r,q,o,n,l
p,e,f,j,p,q,r,d,a,m
t,k,a,b,o,j,l,b,a,r
r,s,b,n,t,m,p,e,q,r
j,o,s,f,m,e,r,o,m,f
a,n,g,g,j,s,e,t,k,r
n,q,c,g,o,c,s,b,g,f
f,e,f,g,d,d,k,c,k,b
c,o,a,b,s,q,r,d,r,b
m,m,l,b,i,r,t,a,s,o
e,s,e,r,f,t,q,o,c,s
p,g,e,p,m,t,t,j,h,o
k,q,s,s,r,q,c,a,r,i
e,t,q,e,t,s,a,c,h,t
j,t,k,a,d,l,c,q,h,k
g,n,o,b,r,j,k,k,c,q
o,n,i,d,c,m,l,f,g,o
g,m,e,d,j,n,i,e,l,k
p,g,p,a,j,b,c,n,l,r
o,n,f,g,t,d,n,t,i,r
g,e,b,j,l,c,e,k,l,m
c,b,n,t,i,h,n,e,l,k
f,l,f,b,m,r,k,b,a,l
g,g,m,g,s,l,r,r,h,o
m,o,j,i,h,d,p,r,g,f
i,f,o,m,f,c,g,e,h,t
c,t,r,o,i,i,q,d,l,h
e,o,n,g,n,h,h,c,j,c
c,b,c,s,i,h,r,e,r,p
t,e,d,l,m,d,c,b,d,s
g,b,a,t,p,i,r,d,q,q
b,d,k,d,p,e,n,g,p,m
i,s,n,q,f,t,d,a,a,f
p,d,e,c,c,k,b,n,t,o
o,d,k,q,p,b,l,g,d,g
g,m,k,e,s,o,p,n,s,r
e,n,g,i,c,f,f,k,s,k
p,h,a,q,r,b,m,b,p,s
o,k,c,t,i,s,e,i,e,f
m,i,q,o,j,n,j,s,d,d
o,f,s,i,n,r,f,i,p,h
l,f,q,f,j,k,s,b,m,n
j,m,e,g,c,j,n,o,o,f
o,n,c,o,f,j,p,o,a,p
q,e,p,d,a,f,f,m,s,r
o,t,m,t,c,e,a,t,d,b
g,m,b,t,k,o,a,n,a,n
q,r,l,g,e,b,p,n,h,j
e,r,p,q,b,o,s,f,j,o
o,d,f,e,n,p,d,f,t,m
c,l,e,j,f,k,e,e,e,r
a,d,i,q,r,m,t,p,j,p
b,b,t,q,s,q,j,n,l,i
n,s,g,s,j,j,a,c,r,r
j,o,d,f,f,s,m,i,s,d
l,q,g,p,o,g,k,j,c,s
e,p,j,n,i,l,c,d,p,r
h,g,b,g,n,s,r,s,r,n
j,c,n,q,g,s,i,g,p,g
o,r,c,t,o,p,m,c,g,g
f,s,a,l,t,o,p,m,q,d
e,e,p,n,p,j,p,e,k,d
d,p,n,j,n,d,m,s,h,o
h,n,s,b,l,d,h,r,j,k
q,e,k,f,k,o,c,q,j,d
i,g,c,q,t,c,s,h,i,q
n,d,n,q,i,d,h,c,m,l
e,c,l,k,m,t,e,c,q,l
a,a,t,f,p,m,g,a,i,d
p,j,f,c,i,d,a,t,h,s
f,n,m,h,n,r,j,j,m,q
n,j,s,m,l,l,i,r,m,o
r,r,k,q,n,l,n,q,r,q
p,o,n,q,m,c,h,d,i,i
g,h,c,n,o,c,n,g,s,k
j,i,p,t,n,q,o,s,i,f
h,a,l,r,q,s,s,d,q,l
m,h,e,i,l,r,h,s,r,a
b,g,f,k,l,e,e,k,g,h
f,g,d,o,h,b,a,a,i,t
p,o,o,g,n,s,n,c,s,s
r,e,r,b,l,a,m,e,o,c
j,r,p,r,p,n,r,n,b,s
p,o,l,a,m,e,s,p,e,l
j,h,s,q,b,j,c,h,g,q
a,s,o,i,i,l,j,k,p,l
o,h,d,k,a,a,b,e,g,h
k,n,p,l,m,c,s,l,d,h
j,r,s,g,t,d,k,j,g,o
d,e,a,j,h,j,m,j,d,b
m,p,q,h,r,a,s,m,b,n
j,m,e,b,t,r,m,a,e,f
c,s,r,a,j,e,r,i,m,m
o,i,t,t,p,p,i,r,a,g
k,k,m,r,b,m,m,h,h,p
h,n,f,m,q,f,m,a,p,s
s,h,i,r,d,d,r,q,m,r
d,j,t,t,n,e,b,q,a,p
a,j,r,f,l,b,a,l,i,q
a,i,b,q,h,f,i,f,m,c
k,j,c,s,l,d,g,q,f,n
h,i,s,f,n,l,o,g,j,e
p,n,h,e,c,a,i,d,b,h
a,h,k,a,d,s,d,c,n,g
e,r,l,m,o,r,s,k,g,n
g,p,h,i,k,e,k,a,i,g
p,i,f,l,d,f,c,e,f,k
k,n,m,c,p,n,r,n,i,l
j,n,a,a,b,l,j,m,n,n
j,e,m,j,f,o,r,k,r,l
d,r,b,b,t,r,r,b,h,p
h,k,d,k,p,l,c,e,s,b
k,f,q,k,t,f,i,b,o,t
f,n,n,b,d,m,i,g,l,s
n,b,p,m,j,k,t,o,q,k
l,r,k,f,n,f,c,d,c,h
p,t,e,i,s,k,f,r,j,h
e,a,f,r,p,s,t,i,d,t
s,p,j,a,e,o,c,g,n,d
p,k,m,q,l,n,f,s,t,s
b,i,a,s,t,b,r,n,l,e
i,e,t,f,r,q,l,s,t,s
q,a,r,g,e,j,e,j,c,f
j,t,l,f,s,e,s,i,b,i
j,t,h,k,g,p,t,q,c,d
i,g,h,g,t,t,o,n,b,j
r,a,k,g,e,d,m,n,h,c
k,t,q,g,t,a,t,k,b,h
g,n,m,k,c,i,m,f,o,n
b,h,a,a,i,o,q,t,m,r
c,i,d,g,t,l,t,d,g,d
g,n,q,s,d,g,o,o,h,q
k,l,j,o,n,s,m,s,p,b
k,q,g,p,j,l,r,e,e,k
o,f,n,s,o,k,r,g,e,f
p,c,b,i,t,o,f,a,n,t
o,o,t,k,a,f,k,e,h,d
j,p,l,l,r,l,p,f,j,n
k,h,k,p,d,e,i,k,l,n
f,c,k,g,m,o,a,i,a,g
n,s,m,b,r,f,p,f,e,r
b,o,d,r,n,e,k,o,r,o
f,i,m,m,o,o,p,r,k,s
q,q,k,r,t,i,f,c,i,o
p,t,m,d,p,l,t,m,b,f
c,s,p,i,m,q,a,g,q,l
k,e,k,b,m,k,k,f,r,q
n,q,m,e,i,k,j,a,i,r
k,s,q,m,o,d,b,d,q,k
i,q,b,i,b,h,t,m,p,f
s,a,t,q,g,s,g,m,r,j
t,o,l,o,c,l,e,h,l,l
k,l,e,b,o,i,g,r,j,g
b,h,g,n,d,s,a,d,n,o
n,r,f,m,e,m,e,e,k,n
t,p,d,q,m,h,k,r,e,p
e,e,n,p,n,j,q,b,t,s
f,q,b,p,k,p,s,t,p,g
c,d,a,m,q,b,n,i,f,t
l,r,q,p,p,r,r,m,k,k
c,m,q,f,m,h,o,r,n,a
a,t,m,b,k,m,o,j,q,n
e,d,l,q,a,p,s,l,l,d
j,i,i,d,e,d,a,k,d,t
c,a,d,t,j,b,j,o,p,f
t,r,g,l,r,d,m,q,d,r
s,d,p,e,b,t,h,t,k,b
d,t,a,i,i,h,a,r,d,r
r,l,q,d,l,i,r,b,q,d
a,a,a,e,q,d,a,o,p,r
k,o,c,r,p,d,i,l,g,k
j,t,q,q,h,l,l,c,j,s
o,f,h,f,f,f,a,c,e,q
k,d,f,d,l,h,p,r,d,a
l,t,s,h,l,j,j,q,n,j
e,n,d,k,j,p,t,b,s,c
p,l,t,j,m,s,e,n,r,s
n,l,r,q,r,o,h,o,k,a
t,f,d,k,j,c,r,c,m,m
e,s,d,f,n,b,k,d,t,h
c,p,h,d,p,p,r,a,m,k
f,g,a,a,b,q,f,o,a,n
k,g,m,t,b,i,s,s,b,p
j,i,d,a,j,a,c,j,t,e
q,p,n,q,n,a,f,j,p,m
p,l,l,k,h,g,e,f,f,l
p,q,e,i,r,f,t,h,h,a
l,a,k,f,j,t,s,o,d,i
l,s,k,t,f,d,d,p,n,a
q,k,p,d,d,t,i,t,a,s
f,o,c,s,h,p,b,f,q,q
o,d,n,f,l,b,r,l,a,f
i,i,o,n,j,d,p,h,g,q
g,k,m,e,j,r,a,j,q,k
a,m,r,d,e,f,c,i,c,r
t,s,g,q,k,r,n,q,b,g
j,c,m,m,f,f,f,q,n,a
j,c,k,h,e,l,j,b,n,l
j,s,r,r,t,e,r,g,t,d
e,c,s,o,r,d,n,p,k,l
e,d,i,m,i,q,k,o,d,k
f,n,s,q,h,r,h,j,l,g
b,c,j,p,k,h,s,b,b,o
b,j,o,b,a,d,a,r,f,e
f,r,o,a,b,m,q,k,a,e
o,g,k,k,a,k,r,l,p,g
s,g,c,j,t,p,l,n,f,p
b,c,c,j,t,d,k,b,e,g
o,m,m,o,j,e,n,f,g,n
p,o,n,d,c,n,p,g,s,r
d,o,g,a,c,j,t,d,d,m
j,j,b,b,f,f,o,i,c,f
p,j,c,s,f,o,j,q,a,t
q,a,e,q,o,t,h,r,b,h
p,g,n,q,g,i,f,c,s,r
n,i,m,c,c,s,j,t,c,r
n,e,p,d,p,d,c,s,m,h
t,c,m,c,s,s,l,t,q,t
p,e,s,l,n,k,c,t,o,f
t,o,k,o,l,t,e,e,n,g
k,a,n,s,m,e,k,j,d,b
p,k,l,j,f,d,a,c,p,n
e,i,n,q,j,j,i,r,p,f
k,d,c,j,s,m,r,o,q,l
k,d,o,n,l,f,f,b,s,t
k,t,e,m,h,b,l,p,j,q
d,l,q,k,k,s,k,b,l,h
s,q,i,q,k,o,n,e,o,o
i,e,b,p,r,r,e,s,h,h
c,t,t,f,j,j,f,n,g,s
h,o,s,g,q,c,f,d,i,e
f,e,f,g,e,e,e,p,c,j
q,o,s,b,n,e,i,c,m,n
p,s,l,d,h,j,d,i,e,l
q,o,l,f,l,a,g,p,t,o
g,p,p,k,j,c,p,i,n,a
n,r,h,a,m,n,r,b,k,k
l,d,i,l,o,j,h,t,t,o
j,a,g,n,t,i,s,b,p,i
j,n,k,q,b,j,f,b,g,b
l,p,o,f,i,e,p,b,c,l
s,l,i,j,m,j,i,q,b,q
l,e,f,q,e,i,t,b,i,p
p,n,a,q,j,e,f,n,o,j
a,l,j,r,k,n,k,d,m,f
c,k,k,e,i,o,e,q,g,r
l,q,p,e,m,d,f,o,r,a
c,i,k,n,d,m,q,o,q,f
j,c,n,d,r,d,h,k,c,p
b,i,r,o,s,a,a,n,f,s
h,g,p,k,f,f,k,b,a,n
g,b,o,f,j,h,l,j,f,f
i,m,d,l,r,r,p,r,f,t
e,f,k,q,d,q,l,i,p,h
a,n,s,f,t,g,n,m,j,r
j,c,r,j,p,j,n,i,n,o
m,a,m,a,l,t,c,m,h,h
f,n,s,r,c,b,n,n,n,b
k,a,q,m,e,i,e,r,h,s
t,t,d,e,n,s,t,k,f,n
p,s,j,r,e,r,t,q,a,k
n,l,g,a,j,o,h,r,c,m
t,b,n,g,r,r,i,f,p,k
c,b,g,q,g,f,r,f,l,h
s,s,i,l,r,i,r,i,p,i
p,l,t,s,s,f,i,c,e,j
n,b,g,c,m,f,e,b,f,l
h,i,d,p,t,i,q,p,g,m
a,t,m,e,o,b,o,m,a,a
i,b,q,m,f,n,t,g,e,g
k,b,f,s,s,b,d,b,o,b
f,a,h,b,q,r,r,p,a,q
r,i,e,f,c,i,d,p,e,c
g,i,n,s,n,c,k,a,o,n
r,s,p,t,o,j,k,e,b,g
o,c,e,f,d,f,o,h,i,c
d,h,e,f,i,f,n,b,f,m
p,l,n,s,o,a,h,h,n,f
e,h,f,p,t,j,i,m,t,g
h,e,h,e,p,o,f,f,o,o
e,m,o,a,p,f,p,q,l,h
e,g,o,s,o,j,o,g,k,h
p,d,i,a,n,h,r,s,r,j
e,e,t,p,g,c,q,f,c,f
g,a,g,t,p,t,i,s,a,b
j,p,q,e,f,o,d,o,c,n
a,a,s,g,e,k,q,b,j,e
j,t,i,j,q,d,r,d,n,d
j,b,b,b,t,d,b,h,s,d
o,i,d,e,n,q,i,h,t,b
a,e,f,q,o,l,i,b,t,m
p,i,s,f,r,c,i,h,l,d
k,l,t,g,p,a,k,r,e,h
q,j,s,h,k,b,i,t,c,h
o,p,r,k,k,a,k,d,p,i
o,t,d,o,a,d,d,s,n,b
s,n,l,l,l,k,p,d,n,p
n,t,n,e,l,l,f,r,h,e
a,g,i,b,f,g,n,a,e,h
r,m,f,f,d,c,l,a,l,c
a,h,i,q,t,e,e,r,h,e
d,o,o,a,q,p,a,r,o,r
f,m,b,f,s,f,t,t,r,k
r,q,t,k,t,o,j,m,e,r
j,f,f,r,c,d,n,l,d,n
l,k,f,p,r,m,e,a,l,a
k,j,p,d,l,s,n,j,t,o
l,l,f,a,p,s,c,b,k,e
o,f,q,f,j,d,e,j,f,n
t,n,e,q,l,d,h,o,c,r
d,e,k,g,t,l,n,i,q,c
s,r,q,a,n,s,m,s,s,s
f,d,q,p,r,b,n,j,q,k
n,l,b,d,k,r,k,o,t,n
o,b,g,f,b,i,s,m,c,h
c,p,a,d,c,h,p,h,s,a
j,m,g,q,m,b,t,l,j,c
m,b,s,f,f,d,e,k,f,l
j,d,c,f,l,r,t,i,f,i
c,k,g,f,t,t,r,t,n,r
j,i,d,i,m,p,a,c,f,h
c,q,p,i,p,l,n,l,n,k
c,p,j,n,b,s,t,n,s,i
g,n,b,j,o,c,h,f,t,f
k,f,b,f,d,f,b,k,p,j
d,r,p,b,q,c,s,i,c,p
d,c,f,f,n,b,f,s,e,h
p,s,n,a,c,j,m,l,d,q
q,a,h,f,o,e,t,o,o,r
c,l,c,e,d,k,g,n,m,h
k,d,t,g,n,f,l,o,a,a
f,i,a,q,d,r,d,k,q,p
p,r,o,j,r,f,a,n,m,p
t,q,s,t,s,f,d,t,s,e
c,d,o,n,t,e,o,s,p,i
s,t,s,o,s,b,k,l,t,q
q,n,e,n,e,o,t,n,p,i
l,j,i,t,p,o,o,g,s,p
o,c,f,j,h,b,i,o,k,b
a,d,n,s,b,q,k,t,p,l
l,s,b,d,j,l,f,b,o,c
p,l,p,t,t,i,m,t,b,q
r,r,b,o,n,s,l,k,d,g
d,a,s,n,s,a,g,p,d,t
k,n,g,o,b,p,e,p,e,q
q,n,p,e,p,j,j,a,f,r
d,b,n,f,j,j,e,p,j,r
d,p,h,j,h,b,f,m,n,s
t,b,p,q,h,n,r,s,s,k
g,p,e,s,j,s,i,k,h,o
o,h,d,h,f,m,l,j,j,c
a,n,h,l,k,n,d,c,o,r
i,j,b,q,s,g,a,d,p,h
f,t,f,s,i,p,r,e,h,e
s,e,k,p,j,i,d,h,i,r
t,a,s,b,c,d,h,q,l,a
b,f,n,c,q,f,k,b,t,h
d,d,m,q,m,h,e,h,d,o
r,m,k,q,t,b,o,s,r,n
a,o,c,d,m,d,t,o,i,j
j,e,a,m,j,e,k,a,o,e
o,a,o,q,n,b,p,i,d,i
t,f,c,b,h,a,i,f,q,r
l,a,f,h,e,c,b,g,j,q
l,a,d,d,a,j,j,b,e,q
q,r,s,n,d,e,n,c,l,m
b,n,h,c,h,c,d,l,j,o
f,h,k,p,k,k,f,k,o,a
e,n,a,s,c,o,q,o,n,q
r,d,a,k,r,d,c,a,t,f
i,s,d,a,f,r,d,m,t,n
p,a,n,d,h,j,f,o,h,l
p,n,e,o,i,i,e,t,k,j
t,i,c,f,o,j,e,n,e,i
d,r,l,c,p,c,b,o,j,p
n,f,j,b,k,f,j,r,c,q
s,g,k,a,j,s,b,h,o,p
r,g,c,e,t,q,j,e,h,h
a,m,p,q,e,m,c,b,d,f
f,s,l,m,o,s,m,p,d,s
b,a,l,p,t,n,a,n,p,q
p,b,q,f,m,g,m,b,i,k
i,r,m,q,m,d,n,t,a,l
q,k,n,h,b,j,j,h,l,o
a,t,q,k,d,b,q,n,i,h
m,d,i,m,s,p,g,g,l,h
p,h,s,d,k,a,r,t,j,h
p,n,l,j,s,d,r,a,f,s
p,n,d,o,j,n,n,s,j,f
q,k,e,q,s,j,h,d,n,h
t,q,p,q,t,b,l,f,b,j
s,m,s,g,j,d,m,s,p,b
e,i,i,g,e,m,n,e,d,q
d,g,r,q,b,d,f,n,g,h
c,i,f,t,a,d,k,b,s,r
q,l,n,k,f,o,s,n,t,h
b,a,q,p,j,f,g,o,d,n
f,l,j,h,c,g,l,p,t,i
d,p,j,a,k,s,j,s,h,a
p,a,d,d,d,k,n,c,g,k
n,t,i,n,n,k,g,t,c,n
l,n,f,s,g,i,j,c,i,h
b,n,a,k,e,d,n,g,d,h
b,l,e,s,k,s,g,o,p,k
j,e,f,g,n,c,k,a,m,f
q,f,p,d,n,b,h,r,q,p
p,a,g,f,j,r,m,r,g,j
g,n,g,g,n,j,n,p,o,m
k,n,n,l,g,d,t,k,c,t
i,h,f,j,i,p,f,f,d,i
h,o,f,c,l,r,j,g,q,h
i,j,j,e,a,j,h,e,e,k
q,t,q,n,k,r,d,r,j,e
n,t,a,j,a,a,g,n,b,a
l,g,s,n,e,h,r,l,a,a
n,b,g,m,m,r,t,m,e,s
o,d,a,f,d,c,k,k,a,p
f,e,f,b,m,e,m,l,d,r
g,h,m,b,k,o,h,d,e,k
j,i,k,b,k,e,q,t,q,f
l,b,i,p,n,p,h,k,p,h
c,g,f,a,l,n,k,q,c,n
a,h,j,t,o,o,k,n,m,q
o,r,k,b,h,k,i,b,a,l
l,b,d,b,r,c,a,m,k,o
k,h,i,i,r,h,r,b,n,t
a,c,d,q,e,b,g,q,l,t
s,j,j,a,s,s,g,d,c,r
o,b,b,q,j,d,t,r,n,n
c,a,c,s,o,e,l,n,r,d
p,p,i,a,s,f,s,t,j,i
c,m,i,k,q,e,o,k,h,j
m,m,f,q,b,e,r,b,t,m
c,k,i,f,s,g,f,q,k,b
s,g,q,r,n,i,a,i,b,a
o,s,n,f,r,m,t,n,s,o
j,i,l,g,l,k,k,j,p,l
f,b,e,o,p,r,j,h,q,k
t,a,k,b,s,d,t,o,s,g
g,b,g,r,t,h,k,q,c,f
t,t,r,s,l,d,g,h,h,i
a,e,g,q,p,p,b,l,f,t
p,j,f,p,m,e,h,g,h,k
c,m,m,f,o,i,o,j,t,a
p,c,h,p,m,m,o,r,p,p
j,s,s,a,p,p,m,e,e,r
b,r,m,a,s,q,f,r,k,p
t,h,l,k,n,e,j,q,p,i
f,m,d,f,n,a,j,n,i,l
r,k,k,n,q,d,n,o,i,q
j,b,k,b,l,l,d,o,c,g
f,h,n,f,o,c,b,a,c,q
o,k,a,o,n,j,r,l,g,r
j,i,n,l,m,f,d,q,l,j
e,t,t,m,q,b,j,e,r,p
h,m,d,d,d,q,a,d,c,a
r,o,k,t,a,c,e,n,c,j
q,d,g,g,n,r,p,p,d,g
h,a,m,f,f,f,r,p,c,o
h,s,b,b,a,q,k,o,t,e
g,k,k,t,t,p,t,g,l,q
d,j,d,h,p,l,q,n,g,h
p,d,q,r,m,d,a,t,r,e
f,h,o,j,c,l,m,c,j,o
j,i,b,p,q,d,f,t,f,j
o,c,o,d,e,o,t,g,i,n
d,j,j,n,o,k,r,r,h,l
m,s,p,h,e,m,g,r,s,s
p,d,d,l,g,p,a,k,h,p
p,h,j,l,j,j,b,q,s,h
c,b,r,f,f,a,t,q,r,p
f,r,t,f,c,c,n,o,k,g
g,b,f,e,h,a,b,f,h,i
a,a,k,f,k,c,c,n,c,o
g,a,o,a,c,m,p,a,c,m
h,k,e,q,j,e,h,o,m,d
o,r,r,f,l,l,c,i,d,n
s,n,g,h,l,p,f,i,n,j
n,p,l,b,s,p,k,d,n,t
d,j,h,t,d,c,r,a,p,l
s,g,c,a,o,l,h,r,j,p
c,s,p,r,f,j,n,q,b,m
p,t,j,r,j,l,s,o,h,m
t,j,n,q,f,e,t,f,h,s
o,e,j,n,l,e,a,n,m,p
g,j,c,t,d,o,q,p,j,a
o,p,m,r,q,q,p,n,n,f
s,a,r,j,m,t,s,o,l,n
s,k,p,b,s,b,p,h,a,l
j,c,p,r,o,o,n,e,f,g
c,l,h,t,l,o,j,o,k,d
l,q,g,s,l,k,f,h,d,o
a,a,l,s,c,f,n,r,t,t
h,e,s,g,t,c,n,t,t,f
i,j,d,f,a,q,o,t,q,n
p,k,a,b,h,a,h,i,t,l
l,n,o,q,q,l,s,a,l,l
p,o,d,s,q,t,f,t,a,e
r,k,j,f,b,h,i,c,l,b
r,n,g,h,c,c,h,b,l,i
s,p,m,i,d,e,s,d,c,r
j,l,i,o,h,o,c,b,m,r
j,a,d,q,k,t,i,s,m,k
h,t,n,b,h,n,l,m,p,k
t,g,s,q,c,l,r,i,j,j
h,a,c,p,h,l,e,r,h,r
c,k,r,q,r,r,i,m,f,n
r,g,a,e,l,t,a,b,e,h
e,h,d,c,o,p,k,g,t,o
b,d,o,i,j,f,a,n,t,g
j,b,o,q,o,b,e,p,l,s
g,i,k,t,k,d,i,h,a,b
n,n,o,p,c,f,m,q,k,o
p,n,j,n,i,h,f,o,h,f
r,d,o,e,q,a,b,i,g,d
e,g,p,b,p,f,g,q,a,c
k,n,l,s,r,p,r,i,r,p
a,a,i,j,j,n,f,m,b,t
i,i,g,g,g,a,t,p,i,s
j,a,r,b,d,e,c,k,i,i
g,b,r,s,i,e,f,q,k,g
r,j,k,j,i,f,e,q,p,k
p,b,k,b,e,s,g,f,f,q
d,a,k,p,t,q,a,o,n,d
f,m,d,j,m,f,p,f,b,l
p,s,n,e,a,s,k,p,f,p
g,p,r,f,q,t,a,f,q,q
d,a,p,q,e,l,n,r,h,k
q,j,p,q,i,f,q,l,b,i
b,c,d,n,n,l,s,c,i,t
d,c,f,q,n,p,h,k,d,m
p,i,b,n,s,d,j,r,n,r
o,e,h,i,r,j,e,d,o,k
b,r,f,n,j,h,l,f,p,l
r,o,o,l,r,l,a,g,s,c
o,o,a,h,m,l,n,e,d,d
s,k,o,b,t,d,a,d,c,b
d,a,s,s,m,r,g,q,m,k
i,c,m,p,t,i,m,n,p,k
n,d,k,m,m,r,q,j,e,g
i,l,b,b,t,p,t,r,i,d
m,c,o,b,s,p,e,t,p,a
c,l,o,f,l,h,q,c,o,h
p,t,m,a,q,s,f,b,b,g
p,p,s,q,d,s,p,c,f,p
l,n,n,s,i,s,j,i,t,t
o,s,n,h,t,j,q,m,k,t
b,n,b,f,k,q,a,j,c,g
p,e,c,b,l,d,n,b,s,p
t,p,e,l,b,e,c,r,c,t
a,m,j,p,s,j,q,i,i,r
i,j,a,b,d,a,k,q,d,r
j,a,i,c,o,n,a,a,e,b
k,s,i,f,j,c,s,r,o,s
h,n,r,m,i,h,e,g,g,b
t,f,k,s,d,d,b,q,p,n
o,i,e,q,t,h,c,e,n,b
c,e,o,f,j,d,d,j,l,b
c,f,l,d,e,b,i,j,i,a
l,c,k,e,c,c,r,e,k,n
c,a,i,l,q,b,s,m,c,g
o,i,s,k,h,c,q,b,r,t
q,b,s,r,k,m,i,a,o,r
q,n,o,n,o,a,l,k,n,i
o,e,i,n,g,f,r,d,t,s
n,a,e,a,j,p,t,c,i,h
g,i,l,l,t,b,d,r,p,s
b,c,q,l,j,b,h,p,h,m
m,e,b,b,f,j,o,f,q,o
j,l,q,f,l,c,o,a,r,t
g,j,n,m,j,m,r,d,q,l
c,l,q,h,m,l,a,h,p,c
s,r,b,a,f,k,r,p,o,f
a,r,g,c,o,p,n,c,p,k
r,l,b,q,t,r,d,m,f,f
f,e,n,e,k,b,c,l,c,t
s,j,m,i,n,n,r,l,c,b
i,d,l,l,l,d,b,s,c,f
c,t,n,h,p,q,d,d,c,l
c,k,k,m,l,f,g,c,d,f
o,b,p,e,k,f,n,r,b,c
o,r,p,d,i,s,s,c,p,s
k,d,h,k,l,t,k,g,p,m
q,a,i,b,e,i,h,j,d,m
e,q,k,e,b,o,r,i,m,g
e,b,i,c,d,k,r,p,d,i
i,o,l,c,s,i,t,o,q,h
f,b,s,a,p,l,i,n,g,a
d,n,s,b,o,m,a,i,f,f
o,i,c,f,i,k,l,d,h,l
o,a,d,r,n,a,i,k,i,r
d,m,l,r,j,h,q,i,l,n
