var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
i,m,e,a,j,j,j,e,l,c,o,k,o,f,h
c,g,h,l,i,j,l,h,o,l,d,m,a,i,d
g,b,c,k,l,k,e,o,c,n,b,m,h,i,d
g,d,i,j,i,b,f,g,a,b,o,m,b,k,n
i,i,e,j,h,n,c,i,j,n,d,a,l,f,j
g,c,e,j,j,b,o,a,j,a,c,g,e,k,j
b,o,k,a,o,n,j,h,m,n,i,o,m,n,g
a,g,l,e,d,k,e,m,l,g,e,c,m,i,b
o,g,j,b,i,m,n,e,n,n,o,k,l,c,k
o,h,c,a,b,h,n,o,m,n,h,h,g,a,h
a,m,i,j,o,l,e,n,g,o,f,c,c,a,n
m,i,c,i,o,j,n,j,o,i,c,f,c,l,d
b,o,l,j,j,k,d,h,j,n,a,d,e,l,f
a,m,e,i,c,e,j,k,m,d,i,d,e,g,l
b,c,b,l,i,i,b,o,c,n,h,m,d,f,j
g,m,o,m,j,c,o,a,m,l,i,a,i,f,c
m,a,c,d,c,o,e,o,m,b,b,d,n,g,m
b,f,h,i,o,n,c,l,h,o,o,d,h,b,c
f,h,l,g,o,n,l,o,m,h,f,a,i,k,e
j,e,h,j,g,h,c,m,f,b,i,b,h,b,g
f,m,c,o,i,j,j,n,c,i,o,m,c,k,o
o,e,i,l,o,j,l,b,l,h,k,m,j,a,j
f,o,c,d,h,i,m,n,i,a,b,c,i,h,d
g,m,m,b,g,n,a,g,o,m,m,i,f,n,h
i,m,e,i,f,e,o,c,m,n,o,l,e,a,g
a,k,l,e,k,l,j,d,l,n,f,h,h,a,n
o,m,c,a,n,g,l,b,c,f,k,d,j,e,k
e,a,n,a,g,n,n,h,l,m,o,d,l,k,h
g,l,m,m,f,h,m,m,o,n,d,a,h,f,d
b,c,j,a,f,i,e,a,n,h,c,f,d,h,i
k,e,o,d,e,h,n,e,b,b,n,e,m,n,g
h,d,g,l,c,f,e,b,l,f,o,d,a,n,h
i,i,o,a,j,m,n,b,j,l,h,i,i,d,e
i,m,c,b,c,e,a,g,o,c,a,d,n,a,c
m,c,d,g,j,m,a,h,i,f,o,d,a,o,g
i,a,o,a,k,b,d,i,m,c,a,a,f,i,n
f,h,h,j,f,f,c,c,a,k,e,g,d,c,g
i,a,n,h,c,d,n,n,f,d,m,d,e,h,f
f,d,j,g,n,l,e,f,f,b,o,n,h,b,m
b,o,h,n,k,l,a,k,m,c,i,e,b,c,k
g,f,k,c,f,d,e,n,k,n,m,j,e,l,g
d,m,k,i,d,k,o,n,m,d,d,m,n,h,f
f,i,b,i,o,k,o,o,m,c,i,e,d,i,c
i,o,o,n,k,n,d,n,e,l,n,a,l,e,g
d,c,j,h,k,i,h,a,c,l,e,g,m,e,k
j,o,g,d,l,n,a,o,e,c,o,m,i,k,g
g,c,f,c,b,e,f,f,f,n,g,d,g,g,c
k,i,i,o,c,c,e,a,m,f,n,d,a,a,g
f,m,c,n,h,k,l,d,c,n,e,d,l,j,e
f,m,k,j,f,l,e,c,m,g,o,n,d,a,l
b,g,o,o,d,j,f,e,f,i,l,f,n,m,b
h,d,e,g,f,n,n,n,n,i,m,m,k,k,c
j,b,c,d,g,h,d,e,c,c,j,a,a,g,m
g,i,l,m,n,l,h,o,m,c,b,m,b,d,h
j,g,i,b,d,n,c,b,j,d,d,g,g,f,k
d,e,o,d,d,j,l,c,g,i,d,e,c,e,g
o,c,a,b,d,e,m,f,l,b,a,j,n,h,g
d,n,k,k,e,d,h,o,b,d,d,g,i,n,c
h,n,g,m,g,j,d,j,f,b,l,a,d,e,g
e,i,o,c,d,n,d,m,m,d,d,n,l,d,j
g,h,c,k,o,a,a,a,m,f,a,o,m,o,m
d,e,n,d,f,d,g,n,b,b,b,m,o,j,m
b,d,h,c,e,c,e,m,e,o,m,l,e,o,o
g,g,n,i,h,h,n,e,m,m,e,n,e,c,l
a,c,c,j,f,l,n,n,b,i,b,a,o,f,i
f,o,c,g,g,m,c,l,i,g,i,e,b,i,c
g,i,a,i,j,m,g,o,k,b,b,c,b,a,d
i,f,o,l,d,n,g,h,h,g,a,c,k,o,c
b,a,j,k,k,h,e,m,n,l,j,h,g,l,n
f,d,m,f,o,l,e,e,e,a,m,c,g,k,h
a,l,m,m,k,n,m,g,d,n,m,a,e,i,h
d,h,i,h,g,g,f,n,l,o,f,g,i,e,d
c,e,d,a,f,n,j,k,e,d,a,g,d,k,a
c,m,o,a,f,c,a,g,n,f,d,j,i,b,g
f,f,i,f,e,j,j,j,k,n,o,h,k,f,d
e,o,d,k,a,d,h,e,j,d,a,k,a,o,d
g,h,c,l,j,g,c,o,a,f,l,n,e,h,d
i,c,o,m,f,h,g,n,c,e,f,m,d,o,j
a,d,c,a,f,o,d,f,o,g,b,o,a,e,f
f,o,e,m,m,d,a,h,l,o,a,d,d,a,g
o,n,g,n,i,c,c,j,l,c,b,g,a,f,b
f,b,o,a,j,m,e,o,i,j,o,b,i,i,j
c,a,n,l,e,j,d,n,n,f,m,d,l,c,f
i,j,n,i,f,g,e,m,m,l,a,d,c,e,k
l,k,b,i,c,j,j,a,a,n,m,d,j,f,j
i,c,g,f,o,n,j,n,e,n,b,g,c,i,i
b,o,g,j,h,d,e,o,f,g,f,l,c,e,l
k,a,i,b,k,n,o,a,m,b,f,i,c,k,c
g,h,j,e,d,d,k,a,d,j,o,i,c,i,g
e,m,n,d,d,n,h,g,c,n,b,m,m,i,c
g,l,o,m,c,j,d,j,a,b,d,h,i,i,j
j,g,i,o,i,d,k,a,m,i,e,d,c,n,g
f,c,g,m,b,k,e,h,l,h,f,f,b,k,n
i,i,n,c,g,h,d,n,m,c,l,d,h,e,g
j,d,l,i,n,c,c,e,k,l,f,b,j,c,o
i,m,i,a,f,d,d,a,f,g,f,i,a,b,b
g,o,f,j,n,n,h,j,i,j,o,a,j,k,a
g,a,o,a,n,l,j,g,m,j,i,b,a,k,m
m,f,c,k,m,c,n,i,d,m,i,e,l,o,c
h,e,j,a,d,n,d,o,l,n,d,b,c,e,m
o,j,e,i,f,e,o,o,m,i,d,n,m,k,i
g,a,i,l,o,m,k,o,m,k,h,a,e,n,k
i,e,o,j,j,d,c,f,m,o,b,g,h,c,b
a,a,i,a,j,d,d,f,i,g,n,d,f,j,e
f,m,c,j,i,h,n,j,o,a,j,g,o,a,j
j,b,n,h,n,h,d,c,c,c,d,g,n,e,f
f,m,o,n,o,f,h,f,m,i,o,d,g,e,m
l,a,o,d,d,j,k,n,m,l,m,o,h,e,g
a,o,a,f,f,k,c,e,a,e,k,g,c,f,i
j,o,o,j,m,b,k,b,j,a,k,f,k,i,g
e,h,l,o,d,e,n,n,n,l,b,m,k,a,a
b,i,c,l,f,l,d,h,m,f,g,d,i,i,n
o,b,c,a,l,b,h,n,o,n,h,o,a,o,k
a,b,n,l,d,n,k,o,m,i,m,a,b,i,j
i,h,l,o,g,h,l,n,j,k,e,m,b,m,n
i,o,n,l,b,d,b,n,a,c,b,g,c,d,g
e,o,n,a,e,j,a,n,j,c,c,g,a,k,h
e,n,l,e,k,j,c,j,i,b,j,l,c,o,g
d,m,c,a,c,e,o,e,a,i,d,a,m,a,m
i,a,o,j,a,h,g,f,e,a,o,m,o,b,j
e,d,h,a,d,b,k,i,j,a,b,j,l,d,n
b,i,i,k,d,n,e,o,i,e,d,j,n,d,g
i,i,c,f,e,d,n,g,m,c,d,o,a,f,k
i,i,d,b,c,j,h,n,m,b,i,n,e,b,c
i,d,g,l,i,m,f,n,l,i,j,h,c,g,a
o,a,n,l,k,c,k,l,m,j,k,l,i,d,g
f,g,e,b,l,e,k,h,d,b,e,e,a,f,h
i,g,m,c,a,d,i,m,g,i,a,m,o,i,o
i,c,e,h,n,d,d,o,n,l,f,a,f,k,b
f,m,m,j,l,d,n,f,n,h,i,i,o,e,h
c,a,f,a,d,j,c,n,i,f,m,a,h,f,f
f,h,n,i,a,d,k,n,a,i,m,a,k,i,d
b,j,j,l,k,n,n,f,j,j,f,f,d,c,j
i,c,a,b,d,j,e,d,i,b,o,h,b,o,c
d,a,g,l,f,j,e,e,n,i,n,a,k,h,c
i,b,l,d,j,l,j,k,l,j,i,j,h,e,h
i,b,l,a,b,j,c,o,k,e,m,d,k,n,g
f,h,l,b,c,k,j,i,g,o,o,i,f,k,c
j,o,o,l,g,j,f,j,e,n,i,o,h,f,m
g,g,m,k,b,h,l,n,b,i,i,g,l,f,l
d,g,e,k,g,m,e,d,f,n,e,b,d,a,e
n,d,j,d,n,f,f,h,k,m,o,c,h,f,e
e,c,n,m,n,d,d,n,j,g,e,f,m,h,g
g,m,f,d,i,e,n,i,l,c,b,a,g,c,g
h,i,j,a,d,l,a,j,i,n,o,i,j,f,h
a,c,n,m,d,k,l,a,m,j,k,i,h,k,d
h,m,h,m,o,g,f,n,c,a,j,i,b,k,m
b,i,f,a,b,j,b,d,m,n,e,a,g,e,a
e,b,o,m,h,j,c,n,m,o,b,a,g,a,a
b,o,o,k,j,e,n,j,a,c,i,o,m,m,e
a,m,c,c,a,k,n,e,d,i,e,f,d,i,m
c,j,e,a,j,l,j,l,m,e,b,c,n,a,d
f,o,i,i,j,m,a,d,m,n,g,a,n,c,e
l,g,n,d,i,n,g,n,o,f,e,c,h,i,b
a,g,c,a,e,j,a,n,e,m,e,j,h,e,g
g,i,k,g,a,n,k,h,i,a,d,d,c,f,g
o,o,o,j,f,m,e,o,m,o,k,d,c,f,i
g,c,n,m,h,c,b,o,l,i,a,o,g,g,l
n,h,m,h,d,a,c,f,i,n,o,c,m,b,i
e,e,e,j,c,o,c,d,e,f,b,j,d,m,a
d,a,d,l,e,b,i,f,n,n,n,b,f,e,g
b,d,f,m,f,k,a,g,g,o,f,m,c,n,l
m,c,m,l,n,n,e,h,k,o,o,i,i,m,d
g,a,a,l,h,a,h,n,j,a,k,g,n,j,h
i,i,o,a,o,h,l,n,h,n,m,c,j,k,o
c,m,j,j,h,n,a,n,j,b,o,n,k,b,e
g,d,i,i,j,d,c,l,j,c,k,i,a,k,c
k,h,d,i,b,n,f,m,b,f,f,a,l,e,l
f,h,b,o,c,e,m,n,h,j,l,n,b,e,g
h,h,d,c,l,n,a,e,k,c,i,j,d,k,c
j,c,a,n,d,o,n,e,i,e,d,l,f,k,m
f,i,n,e,m,k,j,n,k,l,f,f,g,m,l
f,e,i,n,n,j,e,d,b,g,c,j,o,f,i
a,h,g,j,h,c,d,n,d,c,d,a,h,a,h
m,g,m,m,h,n,c,n,i,a,f,n,d,k,i
f,c,e,j,o,g,e,a,i,c,g,m,h,o,g
b,m,i,i,f,n,f,j,m,e,m,g,o,b,k
c,e,j,j,j,o,c,e,b,l,e,g,n,a,h
b,e,e,i,f,l,c,c,l,e,o,m,e,k,j
o,e,i,i,f,n,d,n,i,l,m,c,m,d,h
b,m,j,i,d,b,k,a,l,l,j,d,g,g,c
h,l,c,m,o,m,j,i,a,i,i,k,k,b,c
i,d,o,f,i,n,c,d,m,i,c,b,m,o,b
g,a,i,m,a,c,n,k,m,c,o,m,f,o,c
e,m,c,i,l,d,f,f,g,n,b,d,m,c,h
n,d,n,j,j,l,k,n,d,m,o,o,h,k,h
j,a,l,o,f,j,f,o,l,i,a,n,a,c,o
b,m,c,e,j,j,d,j,l,i,h,m,o,m,m
f,m,g,i,k,g,e,c,m,n,l,e,n,c,m
o,g,i,a,k,b,e,m,o,c,j,m,l,k,n
b,g,l,m,m,f,c,g,c,f,m,h,f,e,g
d,e,c,j,l,b,n,g,m,h,c,k,e,o,l
g,d,n,m,d,k,o,n,g,o,k,n,c,k,m
c,i,l,g,k,c,h,n,i,o,g,c,c,i,m
j,m,i,j,c,j,a,e,m,b,i,e,m,f,e
b,h,f,a,f,m,e,m,h,h,o,a,l,j,k
h,a,j,a,d,c,j,n,m,i,j,d,c,e,m
f,g,o,i,i,b,d,j,o,a,a,m,i,f,m
g,o,m,d,o,j,m,b,f,k,f,e,c,m,i
e,b,h,m,c,e,c,j,b,n,n,k,j,b,o
a,d,f,l,m,f,c,d,b,e,e,a,o,k,e
i,d,n,a,h,c,o,k,l,b,e,k,l,k,m
a,d,k,m,m,j,l,b,m,b,d,a,h,k,k
e,c,a,a,l,j,i,e,m,b,l,h,j,f,j
g,c,n,m,b,a,h,f,o,e,m,i,l,b,n
b,k,h,f,i,k,a,m,a,i,h,c,i,i,i
o,o,o,g,o,c,e,a,n,a,o,f,j,n,m
g,m,f,j,d,j,l,n,m,n,c,k,c,k,j
n,g,k,a,k,l,k,o,a,f,a,m,c,k,k
a,m,l,g,f,n,f,h,j,l,i,d,b,a,m
a,m,m,f,i,d,n,k,k,e,d,d,c,j,i
c,d,i,m,o,g,o,n,m,n,j,e,i,g,f
b,e,n,o,l,j,e,k,l,n,d,h,e,g,k
h,m,c,a,e,h,a,b,n,l,m,g,m,e,n
b,d,c,a,k,b,j,n,n,g,o,a,n,b,h
c,g,c,j,i,n,l,j,f,n,a,e,j,m,l
i,g,l,a,o,o,j,b,d,c,b,a,g,e,h
a,i,n,l,c,j,m,a,a,h,a,a,g,e,d
o,b,i,i,d,d,f,o,c,f,o,m,m,m,m
g,j,i,e,k,l,e,k,j,j,h,a,c,m,j
a,a,n,n,m,b,d,a,a,n,l,c,a,i,g
o,d,j,a,d,n,n,h,e,f,n,f,a,m,a
o,i,o,a,a,m,l,o,f,i,n,c,g,g,o
n,m,f,i,m,n,d,n,o,l,d,l,c,m,k
c,m,b,l,f,j,c,f,k,f,i,m,h,j,a
b,o,b,l,k,h,e,j,k,a,j,d,j,n,j
g,d,i,d,a,c,l,o,m,b,m,d,h,d,h
i,c,e,c,k,c,a,j,c,n,f,d,h,k,f
e,a,j,d,l,n,k,k,m,f,b,b,e,h,d
a,g,n,a,o,l,g,m,o,m,e,a,h,f,h
i,d,k,k,f,d,f,n,o,a,d,o,d,c,j
b,g,c,n,f,b,e,n,e,i,h,g,o,f,d
m,b,o,n,i,m,d,m,h,j,m,g,i,f,j
h,f,l,i,o,d,n,k,e,d,b,i,e,i,j
j,a,c,n,n,h,a,d,h,i,f,m,a,f,j
b,l,i,f,k,a,l,f,f,d,f,d,a,b,n
l,e,n,k,i,j,e,f,i,d,a,k,o,k,n
c,k,m,d,b,j,o,m,o,d,d,a,i,a,l
h,d,i,n,d,d,j,o,f,o,o,j,a,h,g
k,d,o,i,b,j,l,g,m,e,i,c,e,e,f
a,d,c,l,f,i,c,j,m,i,b,b,d,b,g
m,e,i,m,c,c,j,m,e,h,g,g,h,c,l
i,a,c,a,f,l,a,n,c,f,b,d,e,b,d
i,d,o,m,l,g,j,k,o,b,g,l,g,c,g
h,l,c,m,d,l,e,i,b,n,f,c,o,b,o
a,c,l,i,d,j,n,o,k,i,f,a,o,m,m
h,a,l,g,m,j,a,k,m,c,c,o,h,k,g
g,i,c,k,f,h,h,h,n,f,k,d,m,k,g
e,i,i,j,l,b,n,f,g,f,a,d,h,b,j
o,j,m,j,k,d,f,c,d,n,o,k,j,c,e
f,i,n,f,b,f,k,j,m,b,k,c,o,h,e
i,l,o,a,n,j,d,l,l,g,o,a,g,m,g
b,i,a,i,a,j,c,l,m,n,i,a,h,a,j
o,d,i,e,d,m,o,n,l,c,i,h,l,h,k
e,c,c,f,c,d,k,k,i,l,i,a,a,m,i
f,d,e,i,k,c,a,m,c,g,o,a,i,i,m
h,i,d,a,j,c,k,f,o,l,a,l,c,n,m
m,i,e,k,n,k,f,l,j,m,i,a,b,f,n
i,i,o,g,b,j,i,k,d,g,g,c,h,h,g
i,d,c,a,l,j,e,n,c,c,m,b,h,e,k
m,i,j,l,d,n,a,a,l,h,j,h,o,e,b
k,a,o,o,d,e,n,m,h,a,i,a,i,e,i
c,g,l,m,d,l,l,i,i,o,b,n,h,o,l
h,b,e,o,l,k,n,j,d,i,d,d,j,d,o
f,g,n,k,n,i,k,b,c,i,o,k,k,d,l
o,a,l,h,c,h,c,e,i,n,c,a,i,c,c
h,e,o,l,o,c,e,i,f,h,d,a,h,f,h
l,i,o,f,h,k,l,i,m,c,a,g,a,m,h
h,e,c,d,d,b,e,m,n,i,k,o,h,i,o
b,g,f,l,h,d,f,n,h,f,f,d,j,o,g
a,c,d,j,e,h,c,c,b,c,a,j,g,j,h
f,g,c,k,f,n,h,i,k,o,i,n,m,d,b
e,c,m,m,k,j,l,n,e,m,k,e,l,a,h
o,m,i,m,f,o,h,n,j,m,m,a,k,f,h
f,f,d,l,j,g,n,j,m,c,f,b,g,h,n
j,e,o,i,j,m,e,l,h,i,m,d,g,i,e
b,b,l,j,m,j,c,f,c,c,g,k,e,f,c
f,e,i,o,i,j,c,o,e,n,f,j,j,n,m
f,b,c,b,n,k,m,a,h,o,d,h,d,f,l
f,h,c,i,h,c,l,n,b,j,n,d,o,m,j
b,d,d,l,c,h,n,c,b,c,b,k,i,k,l
e,m,l,i,d,j,i,e,i,a,d,a,n,n,m
b,m,e,o,f,a,c,j,b,e,f,o,e,a,i
a,m,c,j,k,j,h,a,o,b,d,d,e,j,e
f,e,b,m,k,j,n,c,l,i,f,i,i,i,l
i,e,i,n,i,k,l,f,c,c,m,k,m,b,a
b,d,n,i,i,b,m,g,i,c,b,b,l,o,k
b,g,n,n,d,h,i,g,n,i,c,a,o,o,l
e,d,a,n,j,j,j,e,l,n,f,j,o,d,j
e,g,g,c,d,n,n,n,c,f,e,m,i,k,f
b,g,m,l,f,j,m,o,b,e,d,g,i,k,k
c,k,a,i,h,n,f,f,i,c,b,a,d,i,j
d,i,c,c,j,n,b,i,a,n,e,g,i,f,m
c,d,c,d,e,n,n,o,f,o,d,a,m,o,j
i,i,n,k,f,d,b,n,o,n,e,d,h,i,k
b,e,c,m,c,l,l,f,o,h,i,c,n,i,j
i,e,f,h,e,f,e,g,o,h,g,c,b,o,h
i,h,a,i,h,k,c,h,l,f,b,g,n,a,h
b,c,c,d,g,g,m,e,h,a,d,a,n,h,l
i,m,l,m,o,l,e,n,o,j,j,d,n,a,h
b,m,f,h,e,m,m,h,c,n,k,j,a,e,d
e,m,k,a,o,g,h,h,a,n,m,d,n,j,m
j,o,o,b,d,n,m,l,l,f,n,f,e,f,k
l,h,c,a,j,m,l,n,e,c,b,i,d,f,h
c,g,i,n,e,j,l,n,l,h,o,e,a,b,i
f,d,c,o,f,o,j,b,m,k,b,o,c,b,l
b,b,l,j,m,i,k,j,n,i,f,m,e,l,m
a,a,m,d,f,b,e,d,i,l,k,a,n,j,j
g,m,e,e,d,n,g,n,o,f,m,j,d,a,g
n,l,n,a,d,l,e,l,k,b,c,a,n,e,j
e,e,a,h,b,h,i,f,f,c,i,i,h,n,j
i,g,j,d,j,j,d,l,d,n,i,m,i,d,l
b,h,m,a,b,m,n,e,l,n,o,a,g,h,c
e,j,o,l,g,d,a,l,g,b,a,a,m,f,g
a,c,o,c,k,b,g,h,a,i,a,c,f,c,i
j,d,o,d,j,m,c,j,j,o,f,i,h,m,j
e,l,h,e,n,h,h,l,l,c,l,n,l,b,e
h,c,j,k,a,j,e,i,m,f,e,k,f,e,d
l,e,l,a,e,h,f,n,i,i,d,m,l,e,k
i,o,c,l,d,f,d,e,c,n,b,a,l,e,k
i,h,k,e,b,m,k,b,o,m,f,a,c,c,h
j,c,b,d,i,e,b,n,i,m,k,a,c,o,o
m,g,c,a,f,n,d,e,e,b,i,b,i,f,m
o,c,o,o,d,k,d,n,m,f,d,j,o,m,c
e,h,i,n,i,a,b,k,i,g,f,e,l,f,n
f,d,i,i,f,n,j,f,m,e,f,a,h,a,j
o,l,o,i,i,c,d,h,i,o,e,j,o,e,i
g,c,h,a,l,k,h,n,l,h,i,m,h,m,e
j,m,k,n,f,b,l,n,k,i,o,j,c,f,f
k,m,i,m,h,c,e,o,m,b,g,a,f,m,i
c,b,g,o,l,l,g,n,m,i,b,d,a,f,h
g,c,n,i,l,j,l,h,i,c,k,a,m,a,i
d,m,c,g,o,e,n,h,n,a,g,c,h,f,m
h,i,k,o,g,m,n,h,e,n,d,o,l,c,i
c,a,l,n,n,c,c,k,c,d,d,g,g,k,l
e,g,i,f,h,l,c,n,a,j,o,a,b,a,e
i,a,a,e,i,n,c,e,f,n,o,h,a,j,l
i,o,i,d,o,f,k,o,l,n,e,g,h,n,g
i,m,o,a,n,b,d,e,m,o,i,a,e,k,n
a,c,i,d,k,d,f,o,m,n,l,k,i,o,h
g,g,o,k,f,k,l,j,l,b,i,m,n,o,n
f,f,c,j,f,d,m,b,e,i,k,a,h,g,c
n,n,e,b,d,j,c,o,e,i,b,i,d,f,c
i,a,c,j,j,g,k,a,l,f,o,d,k,d,d
i,m,c,h,m,l,a,n,h,i,c,d,c,a,j
f,o,m,a,d,j,d,g,g,d,o,i,c,f,n
i,d,c,l,g,c,g,m,l,n,h,b,h,f,h
i,l,k,o,d,l,n,b,n,l,a,j,b,f,h
j,d,c,i,n,n,e,n,n,k,o,f,k,f,c
l,j,c,j,k,n,o,o,b,d,i,m,o,k,e
b,j,d,c,m,o,e,d,g,g,a,a,n,b,o
b,b,d,o,k,l,l,n,l,e,f,g,h,j,c
c,m,i,k,d,n,e,g,b,c,m,n,m,i,d
j,i,i,l,k,j,e,o,b,b,b,e,d,f,f
c,d,n,n,o,c,e,d,l,o,h,c,h,j,e
g,c,i,m,a,h,e,m,o,m,h,d,c,a,m
b,o,i,a,j,j,d,h,o,f,k,d,k,j,k
b,e,n,h,o,k,e,b,a,i,a,c,h,h,k
e,b,f,g,o,d,e,n,o,b,m,i,c,m,i
d,g,h,l,k,e,d,e,e,i,k,g,c,i,a
c,c,m,d,o,e,f,c,d,a,b,c,h,i,h
i,b,l,k,k,e,d,n,k,d,d,j,n,h,i
j,d,f,o,g,f,g,o,a,f,b,a,i,o,k
f,o,h,l,j,j,j,k,l,c,f,o,d,g,j
h,e,o,a,j,j,l,o,m,a,h,a,h,k,g
k,o,l,f,l,b,h,o,l,m,k,f,h,o,c
a,o,o,k,k,c,a,a,i,a,o,i,e,f,d
h,g,h,b,i,d,n,j,e,e,c,n,c,a,a
g,c,c,f,k,l,l,f,o,m,j,b,l,o,d
n,g,l,k,d,d,g,h,o,m,j,h,d,b,m
i,e,b,j,f,c,c,n,l,c,k,l,h,i,k
a,b,n,l,f,f,l,n,l,j,m,d,c,c,m
b,c,d,n,c,h,n,h,o,g,b,g,g,e,d
f,n,n,l,k,n,e,i,j,d,f,m,h,c,g
o,c,h,o,e,j,n,k,i,n,f,e,j,c,i
g,k,e,k,b,n,e,k,f,j,a,m,b,m,c
a,g,i,o,i,j,l,j,m,f,e,l,b,i,b
a,h,d,a,f,c,b,g,a,f,h,m,n,g,j
a,c,i,l,f,n,l,l,c,l,k,a,n,j,f
m,i,i,a,h,i,f,h,d,f,d,d,m,l,l
i,c,k,c,e,d,g,n,i,f,i,k,k,k,a
g,c,c,j,k,h,h,n,l,d,d,d,j,b,g
c,h,c,j,a,j,h,o,g,c,o,a,k,e,j
g,m,c,o,g,m,l,o,e,i,e,f,b,m,l
f,b,h,i,d,n,e,o,n,c,a,o,d,c,l
e,g,c,a,k,n,j,l,l,b,j,j,c,c,d
b,j,d,m,j,d,a,d,k,n,k,a,g,n,m
k,d,o,k,a,g,e,o,a,d,i,d,l,k,l
a,e,i,i,l,m,h,o,i,c,o,c,n,a,o
e,i,j,l,k,h,f,k,k,n,m,m,g,b,a
g,c,l,j,k,j,f,f,a,c,b,a,c,a,d
l,e,l,h,o,n,j,f,l,j,i,o,b,i,n
