var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20
p,c,m,m,r,k,f,p,a,a,s,j,g,o,g,n,a,e,m,h
l,n,d,i,k,k,g,o,j,q,c,g,f,b,b,b,h,s,p,a
f,d,h,l,i,c,g,s,t,m,f,r,c,q,d,q,f,k,q,p
r,b,b,l,d,j,d,p,b,l,e,s,k,d,e,i,b,a,o,g
m,n,b,o,k,i,r,g,m,d,k,l,f,s,g,p,b,p,f,f
n,b,r,m,q,c,d,b,o,l,d,n,f,o,p,s,j,f,g,s
r,g,r,h,s,i,l,r,h,r,b,j,c,h,n,g,r,a,g,h
g,q,o,p,s,d,g,s,h,k,m,g,o,f,h,a,o,e,h,p
o,q,f,s,p,i,o,s,q,d,e,s,a,b,g,t,p,t,b,e
m,n,c,l,c,r,m,k,t,s,t,m,t,f,b,m,b,k,h,l
i,d,l,k,p,i,f,q,k,b,o,r,g,s,h,t,s,n,l,n
m,n,l,j,f,t,p,g,a,c,o,n,l,h,g,h,b,t,r,s
h,a,k,c,p,b,k,r,n,b,n,s,b,c,o,f,g,a,d,t
h,n,k,r,i,k,r,b,a,l,f,g,d,e,b,t,r,e,b,p
i,m,h,e,r,d,a,q,h,l,p,s,b,c,g,a,b,g,t,n
f,f,h,r,l,d,a,d,s,o,k,c,j,l,d,a,l,s,a,r
n,d,g,j,g,b,o,k,p,p,g,h,o,e,f,t,q,t,k,r
t,m,m,c,h,l,n,n,m,k,o,f,f,o,l,k,i,t,d,a
j,q,p,j,j,i,q,l,m,k,j,k,e,n,q,h,k,p,q,h
r,n,k,l,e,h,n,h,i,e,o,t,k,i,p,s,o,q,a,r
i,i,c,i,f,d,q,r,h,m,g,f,c,f,h,k,n,p,d,j
i,d,k,l,h,c,o,p,g,s,n,p,i,o,l,p,k,e,o,m
k,m,k,d,d,i,q,h,q,c,e,j,c,e,f,n,r,e,c,b
a,n,l,q,t,t,n,a,q,n,p,i,h,f,b,s,g,j,h,m
k,b,f,i,r,c,e,n,a,l,m,r,j,p,r,t,l,m,l,f
h,t,b,b,l,a,l,d,f,t,e,s,g,j,d,i,h,m,l,m
r,d,l,p,k,k,q,h,i,d,t,b,f,e,b,t,i,e,g,p
b,g,e,i,p,i,r,a,c,p,e,t,m,b,h,q,h,t,d,q
i,i,m,o,s,g,s,o,a,t,j,t,k,e,s,c,d,e,d,s
i,m,b,l,j,l,s,p,d,l,j,d,a,e,t,f,h,s,m,p
s,n,j,k,p,h,e,s,e,p,j,a,e,h,i,i,j,e,m,l
q,f,e,n,d,i,s,k,k,p,o,s,h,s,k,i,g,t,l,l
h,l,b,o,h,b,a,t,a,n,k,p,h,k,g,f,g,d,c,r
a,h,c,b,d,a,c,b,c,q,t,n,a,f,d,j,r,f,i,i
i,h,s,m,q,h,q,q,a,k,s,j,c,e,h,l,b,t,m,e
e,m,p,k,d,k,b,k,e,p,o,o,m,q,a,b,o,l,q,i
i,e,m,j,s,s,r,k,k,s,j,j,c,a,c,a,h,k,i,l
n,f,l,l,g,i,r,m,g,s,o,j,f,s,d,e,h,f,h,k
t,l,k,f,j,s,e,b,h,m,h,s,f,o,e,k,h,l,m,s
i,i,n,n,l,k,m,o,h,b,j,i,b,n,o,j,l,e,s,e
h,d,k,m,t,c,q,o,o,c,r,d,a,g,q,s,c,p,h,k
h,p,j,n,o,d,e,h,m,q,m,o,f,o,h,b,h,h,s,r
p,f,j,b,b,d,r,p,k,l,k,s,l,f,h,t,j,h,l,i
j,h,a,o,o,d,n,t,m,j,j,i,e,b,h,m,h,a,s,l
l,h,g,q,h,i,j,i,p,b,s,s,h,i,b,m,r,k,e,b
j,l,d,k,i,c,p,g,e,h,i,i,n,f,k,h,c,f,i,e
q,h,p,m,c,r,o,g,l,c,n,n,d,e,g,t,b,h,d,r
k,t,j,d,c,d,n,q,p,c,i,h,k,s,l,f,k,o,i,i
k,f,c,k,e,c,l,g,q,d,k,j,p,o,l,n,k,a,d,i
d,b,j,g,f,k,d,f,k,s,f,m,g,s,f,n,j,t,d,i
f,n,j,r,o,o,c,h,k,d,k,i,j,c,g,n,l,n,p,m
p,s,b,h,j,m,j,a,a,o,d,j,f,a,e,f,r,l,n,g
j,g,b,t,m,b,e,o,j,f,n,m,d,r,d,q,q,b,i,b
o,b,j,r,p,t,d,h,g,d,e,p,t,c,b,j,g,j,l,i
i,h,c,r,l,l,e,h,d,l,c,o,f,h,g,b,g,e,h,e
l,m,q,r,d,k,o,h,q,p,f,s,m,r,n,n,g,n,l,k
o,o,i,k,n,s,d,s,i,c,j,l,a,a,f,m,p,a,r,q
h,d,k,s,b,g,c,h,n,h,k,p,l,h,g,m,g,f,f,r
l,m,n,g,t,c,d,j,l,t,n,f,k,q,h,q,p,n,i,e
i,k,s,p,c,i,c,g,a,g,t,d,q,e,r,k,r,e,b,k
i,o,i,h,b,m,c,h,j,q,f,r,m,a,b,c,e,e,t,l
e,e,l,l,k,e,n,d,j,k,t,m,l,n,e,r,t,d,h,s
b,k,r,o,p,p,o,s,q,r,j,h,n,d,m,l,b,g,n,e
a,q,c,q,j,g,m,h,k,f,q,m,t,l,a,b,g,j,j,s
k,f,q,t,e,i,s,h,m,p,s,s,l,g,g,d,k,a,r,i
i,n,j,k,b,i,p,j,o,p,t,t,c,o,g,m,l,r,i,r
r,j,p,i,r,i,l,i,o,o,t,h,f,o,s,r,c,e,r,t
l,i,i,q,h,k,m,h,p,d,j,j,f,q,g,q,i,o,q,m
p,q,k,r,j,h,a,e,r,m,c,t,c,k,f,b,h,l,j,m
b,p,p,d,e,r,s,g,q,p,g,a,f,f,s,i,a,a,i,k
q,n,c,l,f,i,s,s,a,p,c,n,a,g,h,p,h,m,i,r
a,h,q,p,p,s,j,d,h,d,b,h,e,o,p,m,e,a,i,b
s,t,h,o,j,q,m,o,f,p,t,m,l,n,q,e,f,n,k,l
r,h,b,a,f,k,b,n,r,t,q,p,m,o,q,o,b,n,b,r
r,p,h,a,n,o,i,r,a,d,q,l,i,a,f,m,a,h,s,s
i,n,i,k,k,t,r,p,c,r,n,b,m,g,r,f,k,p,j,e
r,e,j,j,m,n,j,d,i,q,r,n,f,s,p,t,r,h,q,n
j,b,c,m,t,j,k,b,t,l,p,m,b,e,o,i,s,s,q,t
r,p,e,p,j,g,d,l,h,r,j,s,m,l,a,f,h,a,c,g
r,j,k,s,k,h,h,g,m,d,m,a,i,e,h,g,i,t,e,s
p,n,k,p,o,c,l,p,e,t,k,n,p,j,a,l,a,t,g,c
q,f,s,j,e,i,l,b,o,p,h,s,l,f,o,j,l,d,d,k
f,h,k,t,n,b,m,r,j,s,j,s,m,n,k,o,g,t,j,o
q,d,m,b,j,g,c,r,l,c,a,k,g,d,j,m,g,e,i,m
m,o,j,f,h,i,q,n,t,d,g,l,d,f,r,n,a,g,h,p
h,l,q,n,d,d,l,p,c,r,g,g,m,f,q,s,d,h,f,s
h,a,l,p,i,i,l,h,b,q,j,s,a,n,f,a,q,q,g,j
s,c,n,s,r,b,d,q,j,m,j,s,m,f,g,a,r,p,b,t
r,h,g,e,h,b,f,f,f,k,j,s,e,d,b,q,m,e,q,t
r,e,r,m,p,s,p,o,o,h,k,j,e,r,e,l,b,s,o,m
f,d,m,o,i,e,l,h,h,r,g,p,m,e,i,b,k,e,q,t
e,b,a,p,k,t,i,r,h,k,k,h,a,f,r,b,h,f,i,r
c,f,a,p,e,e,c,a,p,d,r,c,c,o,l,m,o,k,k,e
j,d,h,j,a,q,b,i,p,d,o,l,j,c,l,l,g,c,a,p
n,f,g,d,k,l,l,q,j,r,o,q,d,o,n,a,h,q,t,p
o,p,r,g,s,a,n,h,n,p,q,o,f,e,r,j,f,a,l,d
g,t,g,f,d,t,l,e,j,p,k,t,f,e,s,k,a,p,g,d
i,a,q,e,e,t,q,i,i,d,k,c,a,c,n,e,p,i,d,q
o,h,g,r,d,l,h,a,q,g,j,n,d,f,p,a,b,g,h,s
k,r,b,i,t,k,b,l,j,b,j,s,f,l,q,n,o,o,o,p
j,h,i,p,q,c,s,h,h,q,k,h,h,e,k,j,a,f,n,e
c,h,l,g,p,b,l,a,j,f,h,g,p,j,g,q,g,e,r,r
q,m,t,n,p,f,s,o,q,g,j,p,g,s,e,s,o,f,r,k
e,f,c,j,j,j,l,n,f,k,o,j,f,l,h,j,h,m,e,c
n,p,l,m,f,d,b,j,s,s,o,s,h,o,d,t,p,p,q,p
r,p,k,d,b,f,o,o,i,d,e,o,b,f,b,a,b,r,j,c
l,d,j,q,s,f,a,p,q,l,q,r,c,f,d,n,p,p,d,p
s,l,i,t,c,s,e,r,a,q,j,m,g,d,g,t,h,o,n,r
r,b,c,k,a,p,c,c,h,p,j,b,g,d,b,t,s,n,l,s
i,p,b,i,c,t,f,s,i,s,t,q,f,f,o,k,o,a,m,h
c,i,l,l,r,l,l,g,b,l,e,h,o,r,g,n,m,a,t,c
g,e,k,j,a,i,d,a,a,b,k,m,c,o,q,m,q,c,d,b
j,q,a,q,g,i,c,h,h,l,e,d,p,p,l,g,o,m,q,j
j,c,p,e,e,d,m,h,g,k,s,m,l,q,e,s,i,e,q,n
c,b,m,k,n,q,e,e,p,c,s,j,n,e,a,k,o,q,k,h
c,d,p,i,n,t,e,q,q,h,j,t,s,h,j,m,h,t,j,s
d,d,b,g,h,i,r,o,t,m,k,k,m,h,j,f,h,o,d,l
b,g,e,d,h,m,m,h,f,l,p,m,a,e,g,a,r,t,c,m
f,e,m,j,t,k,d,q,a,k,i,f,g,n,b,t,c,a,i,r
h,t,o,r,e,e,e,h,j,t,k,s,g,n,p,r,l,e,k,p
l,d,k,j,b,i,b,a,f,q,p,s,q,g,l,d,l,n,r,t
h,c,m,i,i,k,p,l,k,k,e,c,a,q,q,c,a,r,j,b
r,a,j,m,h,i,g,p,s,n,s,g,d,f,t,a,p,r,b,p
q,e,f,n,f,k,b,a,m,c,j,s,b,l,s,q,s,g,i,p
j,j,c,a,i,b,i,t,g,b,g,c,e,e,h,q,k,a,q,i
f,t,f,k,h,k,n,s,a,f,c,m,g,o,a,h,h,t,t,e
j,t,l,p,k,t,q,s,o,l,j,k,d,l,r,q,s,e,n,k
c,t,c,b,h,d,e,q,b,q,p,s,a,h,n,t,b,t,n,p
r,h,k,f,g,b,q,f,o,r,r,g,m,f,b,j,l,p,g,t
p,j,s,h,o,i,n,o,d,r,l,m,k,g,f,m,p,b,r,b
p,t,e,p,p,t,m,t,c,g,g,d,b,o,k,n,b,i,j,r
r,l,o,j,m,d,c,g,c,l,k,o,g,o,q,n,a,j,l,l
e,h,n,q,p,e,n,h,p,r,k,s,g,h,q,e,i,e,m,b
j,e,d,j,p,q,g,j,r,s,t,j,i,r,p,m,d,n,i,o
g,j,k,j,d,j,h,m,h,n,f,o,a,e,a,k,d,n,b,l
e,c,k,p,d,o,m,h,p,p,l,l,h,b,e,t,i,e,r,s
n,q,k,g,p,r,s,k,h,r,k,o,j,f,a,f,k,f,e,k
n,q,h,e,j,b,l,p,h,k,m,c,t,e,q,e,h,f,d,g
d,t,q,s,f,k,t,i,k,k,q,g,f,r,s,i,s,c,n,a
k,s,d,m,h,i,i,a,t,c,d,i,l,f,n,k,l,n,q,n
d,d,p,l,k,l,e,t,h,l,c,o,o,f,k,a,s,p,o,l
j,g,l,m,j,r,m,s,h,b,n,h,f,f,k,a,b,e,p,g
h,e,b,d,j,s,p,c,k,a,f,g,h,f,g,m,b,q,s,o
h,t,c,a,s,t,p,h,i,l,m,s,a,c,h,h,g,q,g,c
r,j,q,t,d,q,h,s,f,r,s,f,l,g,g,b,c,e,h,c
m,d,l,q,o,n,p,o,q,o,s,s,m,q,l,p,e,p,l,f
r,g,j,j,q,p,e,b,s,n,l,n,l,h,h,q,a,h,s,s
p,b,b,d,f,i,l,i,e,k,s,j,r,g,d,r,t,e,h,q
i,d,c,j,a,c,g,t,o,d,o,d,g,f,i,a,g,t,d,k
p,n,m,i,h,b,q,h,h,k,j,n,t,a,q,f,g,f,o,p
i,e,k,p,o,i,k,p,p,l,n,j,g,s,r,p,h,f,c,j
k,e,o,s,f,o,s,t,h,r,q,a,l,e,o,s,m,p,l,d
i,d,q,r,d,c,h,q,g,p,a,q,a,f,t,a,n,n,t,p
m,h,d,r,p,d,a,o,k,l,j,f,l,t,p,l,i,k,l,q
j,a,b,s,h,s,e,b,q,t,l,k,i,e,m,p,l,k,d,q
k,h,c,q,d,d,r,g,g,l,j,k,j,e,c,s,i,a,h,r
s,h,o,b,b,b,l,n,q,c,m,j,j,e,b,t,t,f,p,p
g,n,k,q,d,f,d,r,a,e,k,s,g,b,j,m,f,n,i,l
f,g,i,r,i,k,d,q,i,f,e,r,d,e,k,p,g,n,i,q
d,q,l,n,n,k,q,g,i,p,h,m,g,a,d,n,h,t,t,h
k,p,k,n,g,b,e,q,l,c,d,s,i,t,q,l,j,t,m,m
m,j,c,b,f,k,k,k,a,r,d,a,k,p,e,i,j,n,g,g
n,i,h,g,a,f,s,h,e,c,j,d,g,n,n,m,j,n,n,s
h,h,p,b,s,p,n,e,c,s,b,n,f,e,t,n,g,h,s,o
c,e,d,m,p,b,j,c,f,s,t,s,f,n,o,m,k,q,d,p
n,b,a,q,l,s,f,h,n,f,k,d,g,m,g,n,i,c,p,e
b,m,c,m,b,b,e,m,q,p,a,g,i,q,l,s,g,b,q,n
c,t,p,o,n,c,g,s,f,s,q,l,a,e,e,n,o,n,j,s
j,k,c,j,r,k,q,q,d,t,m,k,p,r,h,n,j,h,b,r
