var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10
k,f,c,k,f,m,h,o,l,d
f,f,b,c,g,d,i,k,h,a
h,j,b,d,b,e,n,b,d,h
m,c,o,o,h,m,e,i,d,d
b,c,e,i,k,o,o,d,b,e
b,c,d,f,g,i,o,k,d,m
o,c,j,g,j,a,e,o,d,j
g,m,c,i,g,i,g,b,f,d
o,g,o,d,h,l,m,o,b,j
l,a,c,c,i,j,d,g,l,h
h,j,h,f,e,b,o,b,f,d
h,h,k,n,f,f,o,m,h,c
h,m,f,h,m,l,f,k,d,c
e,g,n,k,h,o,k,k,a,m
m,f,c,o,h,k,o,h,f,g
a,d,h,d,g,j,g,l,h,e
g,m,a,o,l,i,b,i,j,c
g,a,d,b,b,k,d,g,l,n
a,j,g,d,b,d,a,m,o,c
d,l,c,f,e,d,a,g,o,g
d,b,c,g,i,m,k,m,m,g
e,c,o,k,g,j,n,k,o,f
m,k,f,o,b,l,d,n,o,c
o,o,f,d,g,d,d,d,d,b
c,o,m,d,i,i,b,i,o,h
l,a,c,g,f,b,o,b,j,j
j,k,k,k,b,i,c,n,d,c
m,c,a,b,l,c,a,f,d,b
h,l,e,o,b,e,d,b,o,f
b,k,m,m,l,f,l,l,m,i
c,i,k,d,b,l,i,d,d,c
m,o,a,a,e,i,l,a,c,d
e,c,k,f,d,m,k,k,a,k
f,g,l,g,f,d,c,e,o,f
o,d,m,c,f,n,b,e,a,l
l,d,l,g,m,g,o,j,d,n
a,n,c,l,n,g,j,i,l,a
i,g,c,g,g,d,g,m,o,h
a,f,k,i,d,d,o,m,o,b
f,a,l,m,m,b,f,n,o,d
l,f,k,d,i,d,o,d,m,h
f,i,k,l,a,e,o,d,j,b
o,c,l,e,e,l,j,a,o,c
l,j,l,b,g,h,n,d,m,h
i,d,l,g,o,c,g,a,d,f
f,m,m,j,c,l,b,i,g,b
h,l,d,b,g,j,g,g,h,g
e,k,a,o,o,d,g,d,o,j
i,i,f,k,i,g,n,a,n,n
h,l,n,o,l,m,c,d,h,c
m,f,c,f,b,f,i,i,f,j
c,l,d,b,i,k,m,d,h,h
o,o,o,h,c,j,g,l,e,h
i,e,f,f,e,l,m,f,n,h
d,k,l,c,l,i,m,m,f,n
a,o,a,i,n,a,i,m,o,m
h,e,b,g,b,i,o,e,b,e
a,i,m,n,h,l,o,d,f,i
e,j,i,n,f,c,i,d,m,d
h,c,n,i,d,a,a,m,h,l
o,c,a,b,o,o,o,n,k,m
n,m,l,k,c,d,k,m,m,m
g,l,e,j,m,d,d,d,f,o
g,i,d,b,e,m,e,b,h,f
a,m,o,d,b,j,l,j,l,g
i,n,l,o,o,b,d,m,l,e
l,l,m,f,c,i,j,o,f,c
m,n,h,g,e,b,n,a,l,c
d,b,j,e,h,e,k,m,o,k
h,n,f,b,h,d,c,l,k,b
o,i,a,d,k,g,a,g,b,b
o,g,c,o,h,m,b,b,h,c
o,o,n,d,j,f,l,m,h,n
i,j,o,g,i,c,n,m,o,f
n,g,d,b,b,f,g,d,a,j
f,m,n,g,e,a,c,m,h,h
m,a,k,f,h,m,a,i,h,c
m,k,f,c,h,l,o,l,e,h
g,i,k,d,k,f,m,a,j,c
h,c,d,o,m,l,o,d,d,l
f,o,o,g,h,d,k,d,h,i
k,i,i,o,k,l,b,e,d,d
f,a,i,d,i,l,j,c,f,l
o,j,f,f,d,k,l,m,k,j
n,c,o,b,g,j,e,i,a,j
g,j,h,n,j,o,a,m,l,c
h,k,n,m,g,l,d,d,a,c
f,d,f,g,i,f,c,m,h,h
b,j,j,j,o,k,d,i,b,l
d,o,e,b,g,i,i,b,o,a
b,l,c,d,b,g,k,i,f,g
k,i,a,l,a,b,g,d,k,g
h,k,m,c,e,b,g,b,k,d
f,f,c,o,e,k,j,l,o,n
h,n,l,j,h,l,c,k,h,a
k,f,d,g,j,a,i,b,f,a
d,d,c,f,h,c,a,m,m,b
h,c,l,d,m,a,o,o,h,b
o,d,o,o,a,k,n,f,h,l
m,c,a,j,f,j,g,k,b,b
a,a,k,i,g,b,h,k,m,j
l,l,l,g,g,l,g,a,e,e
k,i,k,h,b,b,d,b,o,c
a,i,h,h,b,k,m,e,o,f
o,j,o,j,m,j,d,e,h,l
o,m,i,b,g,n,m,o,o,d
a,f,k,h,g,c,g,k,e,m
c,i,h,o,g,b,f,e,h,b
h,a,f,a,b,e,c,g,f,d
a,l,d,d,e,l,m,o,h,b
a,d,f,o,i,h,i,b,o,o
d,c,c,g,i,k,i,b,k,g
m,d,c,b,a,d,k,f,h,k
e,j,c,f,l,i,e,d,f,d
a,j,e,f,n,l,n,d,l,a
h,l,n,o,i,d,n,g,m,n
c,c,j,f,i,i,d,e,j,c
n,j,f,b,h,g,n,i,d,d
d,i,n,o,a,l,c,k,n,m
d,a,k,i,g,b,e,d,j,m
f,i,l,a,e,k,g,h,d,j
j,j,l,o,o,l,d,f,c,a
h,f,f,g,b,i,o,k,d,o
