var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15
a,g,c,f,e,e,g,d,j,d,a,b,g,c,j
a,a,b,d,e,c,h,e,g,h,c,d,d,c,f
h,e,b,i,e,j,g,h,a,j,j,c,g,d,h
g,e,d,e,b,h,e,i,c,e,d,f,g,f,i
a,d,e,g,b,a,b,b,c,h,a,d,j,e,g
g,d,i,b,i,d,g,d,e,f,j,b,i,a,g
h,h,h,b,j,a,a,d,b,j,d,i,i,b,g
c,c,j,j,c,e,a,d,f,g,b,f,g,c,g
i,d,c,g,c,h,a,e,f,e,b,j,a,c,d
d,d,d,b,h,j,a,h,d,a,d,f,b,f,j
d,g,d,j,f,f,g,g,i,i,c,i,h,h,i
a,b,a,b,b,c,e,h,e,g,c,f,g,j,a
d,e,j,d,b,e,g,a,j,d,c,g,f,i,b
g,b,f,f,b,e,a,i,b,c,a,h,h,f,f
f,g,c,b,c,g,d,a,a,e,h,h,h,b,h
a,f,e,e,a,j,a,f,b,i,c,j,g,f,e
b,j,c,f,g,c,f,c,d,d,b,h,e,a,e
f,j,d,h,f,a,i,i,b,c,h,j,j,g,a
d,i,i,a,g,a,b,f,c,g,h,g,b,j,b
d,j,c,b,a,f,h,d,i,d,a,i,c,i,b
h,g,b,d,j,c,b,i,c,e,c,g,g,i,b
h,c,h,h,g,c,e,c,a,b,d,g,f,h,b
e,e,a,h,e,h,b,a,c,i,b,h,j,e,f
j,d,h,d,a,h,f,i,g,a,c,e,b,j,d
a,e,f,e,a,d,b,h,f,d,g,b,g,i,h
i,e,e,d,g,b,d,c,c,i,a,g,d,g,b
f,c,h,j,d,i,d,g,a,d,e,c,g,h,j
b,h,g,c,c,i,i,e,j,c,h,j,f,a,g
g,h,d,b,h,i,g,c,f,g,j,f,f,d,i
j,g,j,b,c,i,g,d,g,c,b,c,b,d,b
j,f,i,h,j,c,b,b,a,h,a,i,g,d,f
g,e,d,g,f,j,c,a,f,j,c,c,c,d,d
j,g,e,c,f,a,e,h,g,g,a,c,b,c,h
i,c,i,i,j,a,g,c,h,i,a,a,e,j,b
i,e,c,f,g,c,a,i,c,g,d,d,d,f,a
a,c,e,g,j,c,g,i,g,e,a,a,b,b,a
g,f,h,j,b,h,c,f,b,a,a,e,j,a,d
c,h,f,g,d,i,e,d,c,g,h,d,c,b,f
e,h,f,b,e,j,d,a,g,f,i,d,e,c,j
e,a,f,d,j,f,g,f,a,h,c,i,g,b,i
c,d,f,i,g,b,c,i,d,b,b,j,f,h,f
d,e,e,b,f,b,g,f,c,d,h,h,h,b,i
f,f,d,e,i,d,b,j,i,b,j,a,g,b,j
e,j,f,d,i,i,f,d,g,h,h,a,g,d,h
i,b,f,b,b,i,a,g,c,e,h,c,f,i,a
b,h,j,g,j,a,h,a,a,i,e,c,f,a,j
d,c,e,d,j,b,a,d,i,a,f,c,c,j,f
e,a,d,i,h,b,a,d,c,b,h,i,a,d,c
j,g,d,f,b,e,e,f,c,f,f,c,a,d,d
d,h,g,c,f,a,h,e,j,b,a,b,f,d,i
d,e,b,h,d,a,h,e,f,b,e,d,i,j,a
e,e,d,b,g,b,e,i,h,g,h,f,g,c,b
f,d,a,h,a,f,g,i,f,a,b,b,h,f,a
f,a,g,i,e,f,g,f,c,d,c,d,d,c,g
j,a,h,c,b,b,a,c,c,d,e,d,e,b,f
g,e,b,a,c,b,j,c,c,f,h,c,d,i,j
g,c,a,h,j,c,a,f,c,i,a,b,b,h,f
h,f,d,e,a,e,g,d,j,j,j,a,h,i,g
e,e,j,j,f,e,d,e,a,g,i,b,g,e,g
c,c,a,h,d,d,g,a,d,j,j,b,f,a,j
f,h,d,g,c,g,e,c,a,b,h,c,b,j,g
e,c,g,j,j,c,i,f,d,h,e,e,e,f,c
j,e,i,h,j,d,a,d,j,f,g,d,c,c,j
c,j,h,c,i,d,g,b,a,e,e,i,g,d,f
a,j,d,a,a,i,a,f,j,g,b,f,b,b,a
d,e,a,b,b,i,d,i,c,g,c,a,h,j,b
j,b,f,j,g,a,g,f,f,e,b,j,d,c,g
e,b,i,h,j,i,j,e,d,i,c,h,h,h,h
f,e,g,h,c,e,d,c,g,j,b,a,f,g,b
c,g,e,i,d,c,f,c,g,a,c,g,g,i,i
e,c,e,g,f,i,g,g,h,d,e,j,a,b,c
j,b,f,i,e,c,c,h,g,a,f,b,g,c,g
a,c,j,h,h,i,j,g,a,a,j,c,b,d,j
a,a,h,b,g,a,j,f,i,e,c,j,g,c,g
g,i,c,b,e,f,c,f,f,c,e,c,c,j,g
j,g,a,c,c,j,b,j,c,f,d,g,e,c,d
d,a,c,b,b,b,c,i,j,j,i,e,g,g,c
e,b,b,c,e,f,g,d,j,a,h,f,a,j,b
f,c,c,b,f,b,g,b,d,c,a,j,e,b,a
i,b,e,e,d,f,c,c,j,g,d,f,d,a,h
d,j,b,a,f,d,b,e,c,b,a,c,b,j,c
c,e,i,d,d,a,b,g,c,e,c,i,g,b,g
e,e,g,h,b,i,g,b,f,i,a,e,j,e,e
g,b,d,a,c,j,c,f,g,f,h,f,a,f,b
j,b,h,c,b,a,c,f,j,d,h,d,b,f,a
j,h,d,i,f,b,i,a,j,d,d,b,g,f,h
e,d,c,f,f,b,d,f,d,e,a,h,g,j,h
f,g,i,h,f,g,c,e,a,g,d,b,f,g,j
b,f,i,f,j,c,i,j,c,h,f,i,f,f,g
f,i,c,j,b,a,h,i,e,g,a,b,b,b,c
g,f,c,b,c,j,g,i,j,a,a,d,j,c,j
d,d,h,a,h,d,g,d,c,c,f,a,a,d,b
f,g,j,h,a,h,g,f,g,f,g,b,g,a,e
i,d,b,i,e,a,d,i,b,c,c,c,g,c,d
b,e,j,j,g,e,a,d,a,g,b,d,d,h,f
g,b,c,a,g,e,c,j,g,e,c,d,e,g,d
d,f,g,b,e,e,c,f,g,i,c,e,i,h,d
f,j,j,b,j,c,d,b,e,j,a,b,d,i,g
f,j,a,g,i,e,c,f,b,i,e,d,c,h,f
i,d,a,i,j,f,h,i,h,g,c,b,h,h,e
g,e,f,b,i,f,a,f,e,f,b,i,h,c,e
e,b,c,e,e,i,g,b,g,b,i,e,i,d,c
g,e,b,h,c,b,i,d,a,d,f,i,b,a,j
h,b,f,c,j,j,j,i,d,i,e,f,g,f,c
c,f,b,h,c,i,a,f,g,f,f,i,a,b,j
a,h,c,b,c,g,i,e,j,h,i,f,d,i,g
e,e,j,c,c,h,j,d,a,e,c,c,i,h,a
h,d,d,f,c,i,j,g,i,e,j,i,d,d,j
a,j,j,i,c,j,g,c,e,g,f,d,b,c,d
d,d,f,j,j,a,d,f,j,e,a,h,i,c,g
h,a,f,b,a,i,i,i,d,e,a,b,f,g,h
d,j,j,b,b,e,i,h,d,a,i,i,j,a,b
d,d,g,d,j,e,h,g,g,c,a,g,j,d,h
g,d,g,h,f,h,j,a,a,j,a,i,g,d,e
c,a,h,j,b,j,j,g,j,c,j,c,e,c,j
g,i,f,a,b,a,g,a,e,g,g,b,j,a,i
c,i,d,e,c,a,f,a,d,d,c,d,e,b,j
a,e,e,j,f,a,j,f,f,i,b,f,e,i,d
d,c,c,b,f,e,b,c,e,c,g,i,g,h,i
d,j,a,i,i,d,j,e,i,b,a,j,i,h,i
c,h,h,a,j,a,i,j,c,a,f,h,f,h,a
f,b,e,d,d,b,j,a,f,f,b,i,g,c,h
i,g,c,b,c,a,h,e,g,e,a,b,f,a,c
e,j,j,b,d,e,a,i,d,c,f,h,i,b,a
c,b,b,f,f,f,a,a,h,e,h,b,i,j,c
b,b,b,e,h,a,g,f,a,h,a,f,e,b,i
g,j,c,b,f,j,d,e,e,h,c,b,f,f,j
b,h,a,e,g,f,a,h,j,e,d,b,g,b,b
a,b,b,e,f,h,a,a,f,a,h,c,d,i,d
b,g,c,b,g,c,h,g,a,i,i,j,f,j,f
a,f,a,f,j,c,c,i,c,c,j,e,j,c,j
d,b,j,h,c,h,e,c,e,d,f,g,i,c,e
g,h,c,c,h,c,j,c,a,e,c,i,d,d,c
d,c,d,e,c,d,f,j,f,f,e,f,g,c,g
b,a,h,g,f,b,g,a,e,d,a,h,d,h,i
e,e,j,i,i,g,c,c,e,j,j,b,e,j,b
j,i,j,i,h,f,c,g,c,e,c,b,a,g,i
b,e,d,e,a,c,c,e,h,e,b,j,c,c,g
f,f,a,h,g,c,g,b,f,g,h,j,j,a,a
b,c,f,b,g,h,c,f,b,f,h,e,g,b,b
c,d,i,b,f,e,e,g,c,i,h,f,j,j,j
d,a,e,b,b,f,b,i,g,a,a,i,b,a,f
b,h,h,a,d,h,b,f,j,a,i,f,b,d,e
a,c,j,a,c,j,f,e,a,c,h,b,h,g,b
d,i,j,g,j,i,g,h,e,f,e,f,e,f,d
b,b,b,a,g,j,j,e,e,i,d,d,c,e,h
d,c,c,h,j,d,c,h,c,j,h,e,j,d,d
h,g,f,b,e,a,a,f,j,a,g,h,a,h,c
c,e,b,j,d,d,i,h,d,f,b,g,g,h,d
j,e,g,g,a,i,h,h,i,c,h,d,e,d,h
c,j,d,b,j,h,h,i,c,i,e,b,e,g,g
e,c,a,d,b,h,d,h,d,e,h,a,f,e,f
i,f,b,d,g,b,g,a,g,f,a,f,h,i,a
h,g,d,b,j,c,c,f,b,d,d,e,j,i,g
j,e,f,h,e,b,i,a,a,d,b,b,f,f,g
i,e,c,b,b,a,i,d,f,j,d,g,b,i,i
g,j,f,c,a,e,a,h,d,f,d,b,b,b,a
a,e,c,e,g,d,g,i,j,i,a,d,g,c,e
f,e,g,b,e,h,g,g,f,j,j,a,j,a,i
f,j,g,d,e,d,j,g,i,e,a,i,i,a,i
h,b,f,h,a,h,g,h,d,h,f,d,h,g,j
c,e,e,f,h,i,j,j,d,i,c,f,i,c,c
b,j,b,i,g,g,d,j,f,a,a,j,g,d,g
c,i,b,c,f,h,a,j,g,a,h,c,c,d,i
a,e,d,b,f,i,e,i,d,a,f,i,d,i,a
e,a,e,e,i,c,i,d,b,g,d,g,h,c,a
f,c,b,g,e,e,i,h,j,e,h,f,g,h,h
g,e,c,j,f,e,a,j,g,i,a,c,g,d,f
d,j,b,h,j,i,d,i,c,c,i,d,g,i,e
c,e,e,e,h,b,g,i,j,h,h,f,a,d,i
f,b,c,e,h,a,d,j,g,h,g,b,h,j,g
f,f,a,f,e,a,c,c,g,e,e,a,c,g,i
i,a,h,g,f,e,d,g,c,b,d,d,d,h,f
i,c,c,b,f,h,h,a,d,g,a,b,g,d,f
h,b,j,b,c,j,e,e,g,a,d,h,g,e,a
b,d,i,b,f,b,g,j,e,d,c,b,c,j,j
j,g,g,g,e,g,d,h,d,a,h,i,e,e,f
c,g,a,j,g,c,g,h,e,e,d,i,e,b,a
g,a,d,h,g,i,i,f,b,a,i,a,g,d,i
f,a,e,h,g,j,e,a,e,h,h,i,i,h,i
d,f,d,h,g,g,b,c,j,g,e,h,e,c,d
c,h,c,b,e,j,d,h,e,i,h,e,j,d,g
d,g,c,h,h,i,b,j,g,c,h,a,i,a,c
a,h,a,f,f,i,f,a,i,j,a,d,i,b,i
g,i,d,b,c,f,a,a,d,d,i,b,g,b,a
i,b,g,f,j,b,j,e,b,c,j,e,i,i,b
e,d,f,d,g,c,d,b,c,j,e,h,a,g,d
g,e,g,d,g,d,c,j,d,j,i,g,d,i,g
c,i,d,b,f,i,e,e,c,f,c,b,e,a,g
d,b,a,d,h,g,g,f,i,f,e,i,g,e,i
j,f,b,d,j,c,c,e,e,a,h,g,e,e,f
b,j,i,j,h,g,c,j,h,e,d,c,f,d,d
c,e,a,e,g,f,e,d,e,d,d,h,a,c,e
g,b,a,b,c,j,b,d,d,g,g,e,c,h,b
a,b,d,g,g,h,e,j,e,j,a,b,b,e,h
f,d,a,j,i,a,c,h,j,f,h,h,a,e,j
j,c,e,b,b,f,d,e,d,h,a,e,a,d,a
f,e,f,b,a,b,j,b,e,e,b,f,e,h,i
c,h,a,e,f,a,a,a,e,f,e,d,i,j,f
g,i,e,f,j,j,d,f,c,f,e,e,g,g,i
b,d,b,c,i,j,i,a,h,c,f,g,g,c,b
d,h,g,b,b,h,j,g,i,g,d,h,e,i,a
i,f,e,e,b,c,h,h,a,e,c,h,g,b,a
e,a,f,b,b,h,g,h,a,g,a,b,g,j,i
g,b,g,e,e,b,d,h,g,h,a,a,g,a,i
g,f,c,g,f,a,d,c,c,c,a,g,g,a,h
g,j,i,h,e,h,d,c,c,e,c,j,d,i,b
f,a,j,i,c,b,j,i,e,f,g,a,f,a,g
a,b,h,f,f,j,j,h,a,b,i,b,b,i,h
b,g,e,a,h,a,j,e,e,f,c,i,c,c,e
j,h,f,e,i,c,g,e,h,i,a,j,f,i,a
e,f,c,j,i,a,b,i,h,i,f,i,i,d,j
e,g,e,f,i,c,d,b,i,f,f,b,f,g,a
g,b,d,b,g,c,b,f,g,f,b,f,h,i,e
f,e,c,i,j,b,a,d,h,d,a,c,b,a,i
d,e,d,h,g,d,f,i,a,f,d,f,g,c,d
h,b,j,d,j,i,j,g,f,g,g,g,f,j,i
j,j,h,h,c,h,d,h,e,d,b,j,d,c,j
e,e,c,b,i,c,a,i,a,a,a,f,g,g,g
a,c,d,e,f,i,a,c,d,d,c,i,g,e,d
j,f,a,f,b,j,f,h,j,b,h,b,g,i,j
g,b,j,d,f,j,i,f,d,f,h,f,f,b,b
e,j,d,b,i,a,g,f,a,j,b,e,c,e,c
b,b,g,a,g,d,h,a,a,c,g,f,d,i,i
h,e,c,d,g,f,h,d,c,g,i,b,j,f,h
h,b,g,b,h,i,i,h,h,b,d,j,e,c,a
a,b,a,b,i,a,c,a,j,a,h,f,f,a,e
h,g,c,i,g,f,h,a,d,d,a,b,c,i,h
c,b,j,b,a,e,g,d,b,h,c,g,g,e,h
b,e,i,i,j,d,i,h,a,e,a,e,a,b,g
f,h,b,a,h,a,j,a,e,g,d,a,h,b,g
d,d,c,i,a,e,c,i,c,i,f,g,g,h,i
e,j,f,d,j,e,d,g,d,c,a,h,a,h,j
g,e,a,e,f,d,h,g,i,j,b,a,b,i,c
i,g,i,f,h,a,d,j,h,d,b,b,i,b,h
g,e,j,j,b,h,a,e,a,i,a,a,g,g,f
f,h,e,g,f,c,f,a,a,b,d,a,c,a,i
f,j,d,i,i,g,a,a,j,f,h,f,h,f,b
g,c,h,h,j,a,a,d,d,e,j,d,b,f,d
h,c,e,a,h,f,j,h,c,f,d,d,b,c,d
e,f,c,b,d,b,e,h,f,h,b,j,b,h,g
d,a,g,b,b,e,g,j,i,j,a,j,c,h,a
e,e,g,b,g,f,h,g,i,d,a,f,d,h,i
g,d,j,b,e,e,i,f,h,d,h,i,e,a,b
b,d,f,d,h,a,h,i,d,j,h,i,d,a,j
h,h,j,b,e,i,i,h,a,j,h,h,f,c,c
a,e,a,j,c,j,d,g,c,j,j,b,h,f,j
a,g,f,h,i,b,b,h,f,a,i,h,j,a,i
c,b,c,h,j,i,g,f,d,a,d,a,f,a,b
h,f,a,j,e,i,a,b,g,h,b,a,h,c,j
c,d,e,g,f,c,c,c,j,h,c,a,f,g,h
a,c,a,i,d,f,a,g,b,i,e,j,j,i,d
b,f,g,b,a,b,d,j,e,f,b,c,j,j,h
i,c,c,d,f,b,g,h,e,d,a,d,h,g,j
g,c,d,i,j,c,f,b,a,f,c,i,c,f,g
g,e,b,d,f,d,h,g,b,e,j,a,d,e,j
e,h,a,b,f,a,i,h,b,b,b,c,a,a,b
f,c,a,g,e,f,g,b,g,c,c,d,i,c,j
e,c,j,i,j,d,g,a,h,d,b,d,a,h,j
b,f,f,i,j,d,a,e,d,c,b,a,h,c,a
d,a,a,b,e,c,b,f,j,c,f,h,e,h,j
d,h,c,i,g,i,c,a,i,b,d,g,h,j,f
j,g,h,i,c,j,i,h,i,f,h,a,h,i,h
j,d,d,c,f,e,h,h,c,a,c,f,b,j,b
f,e,d,d,a,f,h,c,d,g,h,g,f,b,j
e,a,f,c,j,e,f,h,j,d,h,g,g,j,h
a,b,f,h,e,d,i,j,e,d,i,c,b,a,g
a,e,j,e,h,c,e,a,a,g,e,a,b,d,f
i,f,c,b,f,a,b,c,d,g,c,b,g,h,g
d,c,e,i,h,d,g,g,g,c,j,e,g,h,j
g,f,g,g,e,h,e,f,h,a,g,i,a,g,d
a,c,b,d,c,h,e,a,g,e,f,b,f,g,j
f,c,f,b,f,j,d,f,i,g,i,i,i,j,j
j,c,c,b,i,i,c,g,b,d,d,i,e,g,b
g,a,i,b,i,i,a,i,j,b,j,b,g,h,c
g,e,d,e,e,d,h,g,c,d,c,a,d,c,h
f,c,h,g,d,c,h,f,e,h,j,c,h,f,a
h,e,i,b,j,a,a,i,g,c,g,a,b,f,f
i,d,d,i,f,a,a,j,c,j,c,f,d,d,c
a,b,c,h,f,j,d,d,e,a,a,d,d,d,e
g,d,i,h,e,e,e,g,f,j,d,i,d,j,d
e,f,h,d,c,d,d,c,d,c,f,f,d,e,a
e,h,g,c,i,e,g,a,h,c,f,h,a,c,g
j,i,h,b,i,f,j,h,i,j,b,b,g,j,a
j,d,j,a,g,j,a,e,b,j,j,b,f,j,a
d,e,a,b,c,a,g,f,g,f,d,c,h,c,e
i,f,d,d,e,a,i,d,i,e,c,h,b,i,h
i,g,h,j,g,a,d,e,j,a,d,b,d,j,f
c,i,b,d,e,c,d,j,d,d,i,a,d,g,d
j,c,c,b,c,j,d,d,h,g,e,d,c,g,a
j,e,h,b,h,e,a,c,h,i,d,h,f,c,a
f,e,a,b,e,g,h,h,f,h,d,h,i,b,e
g,j,i,b,j,a,c,c,c,d,d,h,i,h,a
d,j,a,e,c,e,i,d,i,g,g,a,d,b,d
d,b,e,c,c,i,i,f,j,c,h,c,i,d,f
e,e,j,d,f,a,e,f,e,g,f,b,h,c,j
h,i,c,b,h,h,g,a,e,d,h,b,f,j,e
c,g,i,g,j,g,j,f,e,j,h,b,c,i,i
i,i,c,e,d,c,a,b,i,i,c,j,f,c,f
h,e,h,c,g,d,i,j,f,a,g,a,e,a,g
c,g,h,d,d,e,h,i,h,a,a,h,g,c,i
a,f,a,b,d,b,j,f,b,d,j,h,f,d,c
f,b,h,j,b,d,c,a,c,e,g,j,b,d,e
e,c,i,e,g,c,h,b,b,f,h,c,i,j,h
b,b,f,g,g,j,i,h,j,h,h,f,g,b,c
c,f,i,i,g,j,h,f,j,b,c,j,c,f,j
c,c,j,i,h,j,e,h,e,b,f,h,d,c,j
d,d,d,b,g,b,a,i,f,i,i,j,e,f,j
j,f,e,b,j,h,h,a,d,i,h,i,g,j,a
g,j,b,b,h,f,a,g,g,d,c,a,b,j,j
h,a,i,h,b,a,i,h,b,f,i,d,i,j,j
c,g,j,j,j,b,i,a,h,c,h,h,c,g,j
c,e,j,f,h,j,j,f,e,b,j,d,b,a,a
f,b,d,g,j,g,i,e,c,g,c,d,h,e,b
j,e,h,c,b,a,a,h,a,c,h,h,i,e,j
b,h,c,g,h,h,h,b,g,f,a,g,f,e,a
i,c,d,i,b,c,d,b,a,b,a,a,f,e,f
b,e,c,e,h,a,a,h,e,h,g,f,c,e,a
d,d,f,c,e,b,d,d,a,h,i,g,d,e,a
a,e,b,a,h,i,d,b,b,j,a,i,e,c,h
c,b,f,e,j,a,g,j,e,b,g,b,a,b,f
e,f,h,g,g,d,d,e,f,a,c,g,c,d,a
b,c,e,f,j,g,j,g,f,c,d,i,c,a,h
f,h,j,a,e,i,e,a,d,j,j,i,d,d,i
i,g,g,d,d,j,g,e,j,f,h,e,c,i,b
c,e,b,d,c,e,c,i,e,a,c,i,c,b,c
f,f,d,d,g,a,g,i,a,g,f,f,f,i,d
a,g,e,b,d,h,j,h,a,e,h,b,d,b,j
d,b,d,b,g,j,j,f,d,f,c,j,d,d,e
a,j,h,j,e,e,i,g,f,f,h,h,c,i,i
f,f,j,h,a,c,d,a,a,f,g,i,j,d,g
h,g,c,f,c,h,d,c,j,a,a,j,a,e,a
d,d,g,e,f,d,j,i,j,h,d,d,i,i,h
a,c,f,b,c,d,d,i,c,d,c,h,c,h,d
g,e,d,d,j,a,e,i,d,g,h,a,c,j,c
g,g,i,h,d,j,i,i,d,h,a,h,g,d,g
e,b,f,c,b,b,g,c,b,f,h,a,b,h,h
j,b,h,b,f,b,b,i,e,g,h,j,b,j,i
f,f,h,g,i,j,a,f,a,b,g,c,g,j,h
e,g,j,a,d,h,d,d,i,i,d,d,c,d,h
a,b,h,d,g,c,g,e,i,d,j,h,g,j,f
d,c,h,b,h,e,g,i,g,g,e,f,g,i,j
g,e,d,b,g,c,a,f,i,c,b,h,e,h,e
a,a,c,h,g,a,e,f,i,c,j,b,f,c,e
e,a,e,e,c,j,i,a,f,a,e,b,g,e,b
g,h,f,g,j,e,a,c,j,g,a,i,h,g,g
j,b,g,g,h,c,d,f,a,e,a,j,b,j,d
g,d,b,i,b,c,e,d,g,d,d,d,b,i,i
a,g,b,g,a,h,c,j,c,f,j,d,g,f,f
b,e,e,f,d,h,c,h,h,d,i,f,b,j,i
j,i,j,d,g,b,g,f,c,g,a,a,f,h,d
c,e,a,a,c,d,e,b,b,f,b,f,a,h,h
b,a,h,j,i,c,i,g,j,f,h,h,j,h,h
f,g,d,c,i,a,a,d,f,h,d,h,d,j,h
d,g,h,h,i,h,i,g,d,d,a,e,f,h,d
e,b,f,f,j,c,d,c,e,h,a,e,h,i,d
g,b,e,h,f,c,g,b,e,i,a,e,g,a,g
h,a,f,b,d,i,a,f,e,i,i,j,d,d,e
d,d,h,d,h,g,c,e,c,d,a,f,b,i,a
i,g,j,d,c,g,g,b,f,h,b,j,g,c,h
d,c,e,b,e,f,i,d,a,j,a,b,d,b,j
j,h,g,i,g,j,i,a,b,c,f,c,b,b,j
j,h,b,h,c,j,i,j,a,h,g,c,g,g,d
a,i,c,i,j,e,e,a,a,g,h,c,j,i,j
b,j,j,i,h,d,f,g,c,j,b,f,f,i,a
g,a,g,j,g,d,c,b,i,c,d,d,f,i,a
g,d,j,h,c,c,c,d,i,e,h,h,e,h,f
b,a,g,h,c,c,i,a,g,i,f,f,i,b,i
c,g,g,d,h,e,j,c,i,f,h,d,e,i,d
j,f,d,i,j,e,a,g,c,b,h,a,g,c,d
j,g,d,h,e,c,g,e,c,c,h,i,f,j,h
i,j,a,e,f,b,d,e,c,f,c,i,i,g,a
e,a,b,c,b,f,g,h,a,i,d,d,e,h,h
a,j,i,b,b,i,g,e,d,g,j,c,a,i,i
e,b,c,b,g,d,g,i,b,a,i,a,h,g,a
g,a,f,c,j,c,c,e,a,g,d,b,b,d,a
f,c,a,b,f,i,g,g,b,i,c,j,j,d,c
g,h,h,e,d,c,j,d,a,e,h,d,a,i,i
e,g,a,b,b,f,e,e,f,g,j,f,g,a,e
h,e,a,i,f,j,e,j,b,h,a,a,b,h,f
g,e,g,d,a,j,c,e,d,e,d,h,g,g,j
j,g,d,b,b,i,i,e,e,c,f,b,d,e,j
b,f,f,e,d,i,f,h,d,a,j,b,g,j,g
a,f,e,b,i,i,e,g,f,h,i,j,e,g,g
f,c,d,f,i,a,h,i,c,f,c,f,g,c,j
h,c,b,i,e,e,i,h,c,e,d,a,i,h,j
f,b,d,g,e,g,h,f,g,h,a,h,e,f,i
a,c,d,g,e,d,g,g,j,a,a,f,i,b,i
b,j,f,g,b,c,i,g,h,b,b,b,b,d,j
c,a,i,h,g,e,j,i,a,i,a,i,d,h,j
a,j,f,g,g,f,j,a,j,c,b,i,h,c,j
c,b,j,b,a,j,b,a,g,h,a,j,a,b,j
f,h,a,i,c,j,j,d,i,e,a,a,e,h,d
d,j,c,b,i,c,c,g,d,e,c,b,b,b,f
a,c,g,h,e,g,h,e,f,e,c,c,h,g,d
c,e,c,d,j,j,c,f,i,g,j,f,e,h,a
g,b,e,h,g,g,c,c,e,b,d,d,c,g,j
j,d,c,i,b,b,a,a,d,e,c,a,b,g,b
d,j,e,h,g,g,g,b,d,c,d,b,b,b,j
j,i,a,b,j,d,f,c,d,h,c,e,a,b,a
d,a,a,a,c,h,d,f,d,a,h,d,a,a,j
b,b,h,a,c,a,c,j,i,h,c,f,j,d,b
i,a,g,d,g,c,a,g,f,i,h,h,i,h,j
i,b,j,b,b,a,b,d,j,h,h,i,e,e,g
b,f,d,h,h,i,d,h,g,e,h,b,h,h,d
g,j,e,i,g,b,b,j,c,f,a,f,i,i,f
j,c,a,h,a,d,b,h,c,e,e,f,e,c,g
g,b,h,f,j,i,i,b,c,d,h,j,b,b,h
j,f,f,b,f,j,d,h,d,f,f,d,a,f,h
j,g,c,i,j,j,j,g,i,g,g,g,f,e,h
f,d,i,g,b,h,d,h,a,d,e,i,b,c,a
e,c,j,d,g,d,h,a,f,i,b,f,e,e,c
