epochs,loss_type,value,data,copes,j
126,Generator Loss,-2.807783603668213,sd2011,5,1
127,Generator Loss,-2.577816963195801,sd2011,5,1
128,Generator Loss,-2.7345848083496094,sd2011,5,1
129,Generator Loss,-2.476135730743408,sd2011,5,1
130,Generator Loss,-3.04292893409729,sd2011,5,1
131,Generator Loss,-3.2673025131225586,sd2011,5,1
132,Generator Loss,-3.087435007095337,sd2011,5,1
133,Generator Loss,-2.640833616256714,sd2011,5,1
134,Generator Loss,-2.685391664505005,sd2011,5,1
135,Generator Loss,-2.8880982398986816,sd2011,5,1
136,Generator Loss,-2.338942050933838,sd2011,5,1
137,Generator Loss,-3.0268261432647705,sd2011,5,1
138,Generator Loss,-2.3856735229492188,sd2011,5,1
139,Generator Loss,-2.3371074199676514,sd2011,5,1
140,Generator Loss,-2.105731725692749,sd2011,5,1
141,Generator Loss,-2.1311464309692383,sd2011,5,1
142,Generator Loss,-2.980898380279541,sd2011,5,1
143,Generator Loss,-2.486154317855835,sd2011,5,1
144,Generator Loss,-3.394252061843872,sd2011,5,1
145,Generator Loss,-2.9091312885284424,sd2011,5,1
146,Generator Loss,-1.8853569030761719,sd2011,5,1
147,Generator Loss,-2.0545434951782227,sd2011,5,1
148,Generator Loss,-2.0248825550079346,sd2011,5,1
149,Generator Loss,-2.2136917114257812,sd2011,5,1
150,Generator Loss,-2.82376766204834,sd2011,5,1
151,Generator Loss,-3.1667165756225586,sd2011,5,1
152,Generator Loss,-2.3672473430633545,sd2011,5,1
153,Generator Loss,-1.9607888460159302,sd2011,5,1
154,Generator Loss,-1.3794069290161133,sd2011,5,1
155,Generator Loss,-2.170041084289551,sd2011,5,1
156,Generator Loss,-2.7110421657562256,sd2011,5,1
157,Generator Loss,-2.5270040035247803,sd2011,5,1
158,Generator Loss,-2.93221378326416,sd2011,5,1
159,Generator Loss,-2.423232078552246,sd2011,5,1
160,Generator Loss,-1.8511639833450317,sd2011,5,1
161,Generator Loss,-2.1298787593841553,sd2011,5,1
162,Generator Loss,-2.6299073696136475,sd2011,5,1
163,Generator Loss,-2.894561767578125,sd2011,5,1
164,Generator Loss,-2.715449571609497,sd2011,5,1
165,Generator Loss,-2.6258623600006104,sd2011,5,1
166,Generator Loss,-2.6925578117370605,sd2011,5,1
167,Generator Loss,-2.944805383682251,sd2011,5,1
168,Generator Loss,-2.877842664718628,sd2011,5,1
169,Generator Loss,-2.507953643798828,sd2011,5,1
170,Generator Loss,-2.873701810836792,sd2011,5,1
171,Generator Loss,-2.885934829711914,sd2011,5,1
172,Generator Loss,-2.7587814331054688,sd2011,5,1
173,Generator Loss,-2.557553291320801,sd2011,5,1
174,Generator Loss,-2.254183053970337,sd2011,5,1
175,Generator Loss,-2.477996349334717,sd2011,5,1
176,Generator Loss,-2.818037271499634,sd2011,5,1
177,Generator Loss,-3.143049955368042,sd2011,5,1
178,Generator Loss,-2.6725828647613525,sd2011,5,1
179,Generator Loss,-2.236433267593384,sd2011,5,1
180,Generator Loss,-2.355027437210083,sd2011,5,1
181,Generator Loss,-2.198453187942505,sd2011,5,1
182,Generator Loss,-2.083987236022949,sd2011,5,1
183,Generator Loss,-2.3269662857055664,sd2011,5,1
184,Generator Loss,-2.3240511417388916,sd2011,5,1
185,Generator Loss,-2.802396535873413,sd2011,5,1
186,Generator Loss,-2.1645331382751465,sd2011,5,1
187,Generator Loss,-1.8533363342285156,sd2011,5,1
188,Generator Loss,-2.15585994720459,sd2011,5,1
189,Generator Loss,-2.3392794132232666,sd2011,5,1
190,Generator Loss,-2.800039291381836,sd2011,5,1
191,Generator Loss,-2.9091169834136963,sd2011,5,1
192,Generator Loss,-2.146122932434082,sd2011,5,1
193,Generator Loss,-2.215545177459717,sd2011,5,1
194,Generator Loss,-1.7583796977996826,sd2011,5,1
195,Generator Loss,-2.099205493927002,sd2011,5,1
196,Generator Loss,-2.4978883266448975,sd2011,5,1
197,Generator Loss,-2.419572591781616,sd2011,5,1
198,Generator Loss,-1.9106407165527344,sd2011,5,1
199,Generator Loss,-2.3210766315460205,sd2011,5,1
200,Generator Loss,-2.165724992752075,sd2011,5,1
201,Generator Loss,-2.1021618843078613,sd2011,5,1
202,Generator Loss,-1.8131980895996094,sd2011,5,1
203,Generator Loss,-1.9697030782699585,sd2011,5,1
204,Generator Loss,-2.5907795429229736,sd2011,5,1
205,Generator Loss,-2.4840400218963623,sd2011,5,1
206,Generator Loss,-2.6529085636138916,sd2011,5,1
207,Generator Loss,-2.1471264362335205,sd2011,5,1
208,Generator Loss,-1.8747700452804565,sd2011,5,1
209,Generator Loss,-1.7872952222824097,sd2011,5,1
210,Generator Loss,-2.6619393825531006,sd2011,5,1
211,Generator Loss,-2.0457911491394043,sd2011,5,1
212,Generator Loss,-2.5942959785461426,sd2011,5,1
213,Generator Loss,-2.489365816116333,sd2011,5,1
214,Generator Loss,-1.810381293296814,sd2011,5,1
215,Generator Loss,-2.0094985961914062,sd2011,5,1
216,Generator Loss,-1.6966204643249512,sd2011,5,1
217,Generator Loss,-2.6219630241394043,sd2011,5,1
218,Generator Loss,-2.578134536743164,sd2011,5,1
219,Generator Loss,-2.4086906909942627,sd2011,5,1
220,Generator Loss,-2.35261607170105,sd2011,5,1
221,Generator Loss,-2.3976058959960938,sd2011,5,1
222,Generator Loss,-1.759531021118164,sd2011,5,1
223,Generator Loss,-1.573104739189148,sd2011,5,1
224,Generator Loss,-2.1902244091033936,sd2011,5,1
225,Generator Loss,-2.1497063636779785,sd2011,5,1
226,Generator Loss,-2.4611589908599854,sd2011,5,1
227,Generator Loss,-1.8686069250106812,sd2011,5,1
228,Generator Loss,-1.8000448942184448,sd2011,5,1
229,Generator Loss,-1.516324520111084,sd2011,5,1
230,Generator Loss,-1.8714849948883057,sd2011,5,1
231,Generator Loss,-2.1307075023651123,sd2011,5,1
232,Generator Loss,-2.074807643890381,sd2011,5,1
233,Generator Loss,-2.282194137573242,sd2011,5,1
234,Generator Loss,-2.134489059448242,sd2011,5,1
235,Generator Loss,-2.263775587081909,sd2011,5,1
236,Generator Loss,-1.7548052072525024,sd2011,5,1
237,Generator Loss,-0.9479259252548218,sd2011,5,1
238,Generator Loss,-1.2798677682876587,sd2011,5,1
239,Generator Loss,-1.4172090291976929,sd2011,5,1
240,Generator Loss,-1.9887062311172485,sd2011,5,1
241,Generator Loss,-1.8479559421539307,sd2011,5,1
242,Generator Loss,-2.2441983222961426,sd2011,5,1
243,Generator Loss,-2.1078968048095703,sd2011,5,1
244,Generator Loss,-1.2171539068222046,sd2011,5,1
245,Generator Loss,-1.0269519090652466,sd2011,5,1
246,Generator Loss,-1.1848394870758057,sd2011,5,1
247,Generator Loss,-1.4248621463775635,sd2011,5,1
248,Generator Loss,-1.8059979677200317,sd2011,5,1
249,Generator Loss,-1.7569974660873413,sd2011,5,1
250,Generator Loss,-1.7942736148834229,sd2011,5,1
251,Generator Loss,-1.4827332496643066,sd2011,5,1
252,Generator Loss,-1.009535551071167,sd2011,5,1
253,Generator Loss,-1.257317066192627,sd2011,5,1
254,Generator Loss,-1.6875931024551392,sd2011,5,1
255,Generator Loss,-2.71744966506958,sd2011,5,1
256,Generator Loss,-1.7589967250823975,sd2011,5,1
257,Generator Loss,-1.3319953680038452,sd2011,5,1
258,Generator Loss,-1.6796189546585083,sd2011,5,1
259,Generator Loss,-1.9017831087112427,sd2011,5,1
260,Generator Loss,-2.019807815551758,sd2011,5,1
261,Generator Loss,-2.261486530303955,sd2011,5,1
262,Generator Loss,-2.0586142539978027,sd2011,5,1
263,Generator Loss,-2.0078225135803223,sd2011,5,1
264,Generator Loss,-1.7012029886245728,sd2011,5,1
265,Generator Loss,-1.3986990451812744,sd2011,5,1
266,Generator Loss,-2.190361499786377,sd2011,5,1
267,Generator Loss,-1.6082005500793457,sd2011,5,1
268,Generator Loss,-2.4102489948272705,sd2011,5,1
269,Generator Loss,-2.2473978996276855,sd2011,5,1
270,Generator Loss,-1.8169814348220825,sd2011,5,1
271,Generator Loss,-1.4574482440948486,sd2011,5,1
272,Generator Loss,-1.6228930950164795,sd2011,5,1
273,Generator Loss,-2.0729990005493164,sd2011,5,1
274,Generator Loss,-1.856317400932312,sd2011,5,1
275,Generator Loss,-1.6060563325881958,sd2011,5,1
276,Generator Loss,-1.7048192024230957,sd2011,5,1
277,Generator Loss,-1.5911616086959839,sd2011,5,1
278,Generator Loss,-1.6000885963439941,sd2011,5,1
279,Generator Loss,-1.6807087659835815,sd2011,5,1
280,Generator Loss,-2.0139243602752686,sd2011,5,1
281,Generator Loss,-1.7883778810501099,sd2011,5,1
282,Generator Loss,-1.6181304454803467,sd2011,5,1
283,Generator Loss,-1.563903570175171,sd2011,5,1
284,Generator Loss,-1.6831581592559814,sd2011,5,1
285,Generator Loss,-1.7911949157714844,sd2011,5,1
286,Generator Loss,-2.262612819671631,sd2011,5,1
287,Generator Loss,-2.350614547729492,sd2011,5,1
288,Generator Loss,-1.6420607566833496,sd2011,5,1
289,Generator Loss,-1.6611216068267822,sd2011,5,1
290,Generator Loss,-1.4159311056137085,sd2011,5,1
291,Generator Loss,-1.7718714475631714,sd2011,5,1
292,Generator Loss,-2.4244918823242188,sd2011,5,1
293,Generator Loss,-1.8912749290466309,sd2011,5,1
294,Generator Loss,-2.347299098968506,sd2011,5,1
295,Generator Loss,-1.9456021785736084,sd2011,5,1
296,Generator Loss,-1.9824548959732056,sd2011,5,1
297,Generator Loss,-1.655298113822937,sd2011,5,1
298,Generator Loss,-1.8554052114486694,sd2011,5,1
299,Generator Loss,-2.0491204261779785,sd2011,5,1
300,Generator Loss,-1.8741461038589478,sd2011,5,1
301,Generator Loss,-1.841809630393982,sd2011,5,1
302,Generator Loss,-2.1074650287628174,sd2011,5,1
303,Generator Loss,-1.8619379997253418,sd2011,5,1
304,Generator Loss,-1.9279826879501343,sd2011,5,1
305,Generator Loss,-2.147521734237671,sd2011,5,1
306,Generator Loss,-1.6437877416610718,sd2011,5,1
307,Generator Loss,-1.902766227722168,sd2011,5,1
308,Generator Loss,-2.2086246013641357,sd2011,5,1
309,Generator Loss,-2.205770254135132,sd2011,5,1
310,Generator Loss,-2.0646471977233887,sd2011,5,1
311,Generator Loss,-1.7618016004562378,sd2011,5,1
312,Generator Loss,-1.5210803747177124,sd2011,5,1
313,Generator Loss,-1.8313992023468018,sd2011,5,1
314,Generator Loss,-1.4326626062393188,sd2011,5,1
315,Generator Loss,-1.4122239351272583,sd2011,5,1
316,Generator Loss,-1.7919496297836304,sd2011,5,1
317,Generator Loss,-2.1394262313842773,sd2011,5,1
318,Generator Loss,-1.9777063131332397,sd2011,5,1
319,Generator Loss,-2.0511395931243896,sd2011,5,1
320,Generator Loss,-1.3791719675064087,sd2011,5,1
321,Generator Loss,-1.1458722352981567,sd2011,5,1
322,Generator Loss,-1.9147043228149414,sd2011,5,1
323,Generator Loss,-2.3707358837127686,sd2011,5,1
324,Generator Loss,-2.344552755355835,sd2011,5,1
325,Generator Loss,-2.063788652420044,sd2011,5,1
326,Generator Loss,-1.3920506238937378,sd2011,5,1
327,Generator Loss,-1.515533208847046,sd2011,5,1
328,Generator Loss,-1.8403453826904297,sd2011,5,1
329,Generator Loss,-2.438392400741577,sd2011,5,1
330,Generator Loss,-2.2574076652526855,sd2011,5,1
331,Generator Loss,-2.258545398712158,sd2011,5,1
332,Generator Loss,-1.9396344423294067,sd2011,5,1
333,Generator Loss,-1.2389304637908936,sd2011,5,1
334,Generator Loss,-1.5107920169830322,sd2011,5,1
335,Generator Loss,-1.8760408163070679,sd2011,5,1
336,Generator Loss,-1.6246684789657593,sd2011,5,1
337,Generator Loss,-1.883292317390442,sd2011,5,1
338,Generator Loss,-2.3037781715393066,sd2011,5,1
339,Generator Loss,-2.4050216674804688,sd2011,5,1
340,Generator Loss,-2.269059658050537,sd2011,5,1
341,Generator Loss,-1.724413514137268,sd2011,5,1
342,Generator Loss,-1.8385030031204224,sd2011,5,1
343,Generator Loss,-1.8442381620407104,sd2011,5,1
344,Generator Loss,-1.8636701107025146,sd2011,5,1
345,Generator Loss,-2.552564859390259,sd2011,5,1
346,Generator Loss,-2.356172561645508,sd2011,5,1
347,Generator Loss,-2.2232909202575684,sd2011,5,1
348,Generator Loss,-2.0011813640594482,sd2011,5,1
349,Generator Loss,-1.787839651107788,sd2011,5,1
350,Generator Loss,-1.5533640384674072,sd2011,5,1
351,Generator Loss,-2.190626382827759,sd2011,5,1
352,Generator Loss,-2.130993366241455,sd2011,5,1
353,Generator Loss,-1.8665958642959595,sd2011,5,1
354,Generator Loss,-2.6413726806640625,sd2011,5,1
355,Generator Loss,-2.299358606338501,sd2011,5,1
356,Generator Loss,-2.2416982650756836,sd2011,5,1
357,Generator Loss,-1.942574143409729,sd2011,5,1
358,Generator Loss,-1.6202592849731445,sd2011,5,1
359,Generator Loss,-1.6111600399017334,sd2011,5,1
360,Generator Loss,-2.190443277359009,sd2011,5,1
361,Generator Loss,-2.277060031890869,sd2011,5,1
362,Generator Loss,-2.7074339389801025,sd2011,5,1
363,Generator Loss,-2.2726686000823975,sd2011,5,1
364,Generator Loss,-2.4981634616851807,sd2011,5,1
365,Generator Loss,-2.1221814155578613,sd2011,5,1
366,Generator Loss,-1.8029993772506714,sd2011,5,1
367,Generator Loss,-1.7195953130722046,sd2011,5,1
368,Generator Loss,-1.958022117614746,sd2011,5,1
369,Generator Loss,-2.1605629920959473,sd2011,5,1
370,Generator Loss,-2.662292718887329,sd2011,5,1
371,Generator Loss,-2.5454444885253906,sd2011,5,1
372,Generator Loss,-1.8057969808578491,sd2011,5,1
373,Generator Loss,-1.5189974308013916,sd2011,5,1
374,Generator Loss,-1.7128994464874268,sd2011,5,1
375,Generator Loss,-1.5755153894424438,sd2011,5,1
376,Generator Loss,-1.7965807914733887,sd2011,5,1
377,Generator Loss,-2.0459625720977783,sd2011,5,1
378,Generator Loss,-1.9078203439712524,sd2011,5,1
379,Generator Loss,-2.0430734157562256,sd2011,5,1
380,Generator Loss,-1.9212337732315063,sd2011,5,1
381,Generator Loss,-1.3646281957626343,sd2011,5,1
382,Generator Loss,-1.7020351886749268,sd2011,5,1
383,Generator Loss,-1.9116284847259521,sd2011,5,1
384,Generator Loss,-2.245555877685547,sd2011,5,1
385,Generator Loss,-1.8641338348388672,sd2011,5,1
386,Generator Loss,-1.410050868988037,sd2011,5,1
387,Generator Loss,-1.2111482620239258,sd2011,5,1
388,Generator Loss,-1.6773793697357178,sd2011,5,1
389,Generator Loss,-1.549171805381775,sd2011,5,1
390,Generator Loss,-1.8406602144241333,sd2011,5,1
391,Generator Loss,-2.2962427139282227,sd2011,5,1
392,Generator Loss,-2.512108325958252,sd2011,5,1
393,Generator Loss,-2.1446115970611572,sd2011,5,1
394,Generator Loss,-1.4108316898345947,sd2011,5,1
395,Generator Loss,-1.420854091644287,sd2011,5,1
396,Generator Loss,-1.2839142084121704,sd2011,5,1
397,Generator Loss,-1.7885993719100952,sd2011,5,1
398,Generator Loss,-1.580345630645752,sd2011,5,1
399,Generator Loss,-2.2862093448638916,sd2011,5,1
400,Generator Loss,-1.4463436603546143,sd2011,5,1
401,Generator Loss,-1.2831473350524902,sd2011,5,1
402,Generator Loss,-0.6132640838623047,sd2011,5,1
403,Generator Loss,-0.5779988169670105,sd2011,5,1
404,Generator Loss,-1.308619499206543,sd2011,5,1
405,Generator Loss,-1.7663644552230835,sd2011,5,1
406,Generator Loss,-1.9298633337020874,sd2011,5,1
407,Generator Loss,-1.6303677558898926,sd2011,5,1
408,Generator Loss,-1.512040138244629,sd2011,5,1
409,Generator Loss,-0.6862221956253052,sd2011,5,1
410,Generator Loss,-1.1662486791610718,sd2011,5,1
411,Generator Loss,-1.42652428150177,sd2011,5,1
412,Generator Loss,-1.6135995388031006,sd2011,5,1
413,Generator Loss,-1.6303141117095947,sd2011,5,1
414,Generator Loss,-1.7741538286209106,sd2011,5,1
415,Generator Loss,-1.660630464553833,sd2011,5,1
416,Generator Loss,-1.4121357202529907,sd2011,5,1
417,Generator Loss,-1.7267478704452515,sd2011,5,1
418,Generator Loss,-1.5712218284606934,sd2011,5,1
419,Generator Loss,-1.1445897817611694,sd2011,5,1
420,Generator Loss,-1.2853312492370605,sd2011,5,1
421,Generator Loss,-1.593027114868164,sd2011,5,1
422,Generator Loss,-1.465859055519104,sd2011,5,1
423,Generator Loss,-1.473795771598816,sd2011,5,1
424,Generator Loss,-1.2323890924453735,sd2011,5,1
425,Generator Loss,-1.51191246509552,sd2011,5,1
426,Generator Loss,-1.2199790477752686,sd2011,5,1
427,Generator Loss,-1.8169573545455933,sd2011,5,1
428,Generator Loss,-1.641313910484314,sd2011,5,1
429,Generator Loss,-2.0482823848724365,sd2011,5,1
430,Generator Loss,-1.6943727731704712,sd2011,5,1
431,Generator Loss,-1.5024607181549072,sd2011,5,1
432,Generator Loss,-1.6329975128173828,sd2011,5,1
433,Generator Loss,-1.8261032104492188,sd2011,5,1
434,Generator Loss,-1.4738863706588745,sd2011,5,1
435,Generator Loss,-1.1928459405899048,sd2011,5,1
436,Generator Loss,-1.204862117767334,sd2011,5,1
437,Generator Loss,-1.770896553993225,sd2011,5,1
438,Generator Loss,-1.9419490098953247,sd2011,5,1
439,Generator Loss,-1.3229291439056396,sd2011,5,1
440,Generator Loss,-1.421038269996643,sd2011,5,1
441,Generator Loss,-0.9375933408737183,sd2011,5,1
442,Generator Loss,-1.553823709487915,sd2011,5,1
443,Generator Loss,-1.8969658613204956,sd2011,5,1
444,Generator Loss,-1.945610761642456,sd2011,5,1
445,Generator Loss,-2.006094217300415,sd2011,5,1
446,Generator Loss,-1.9116007089614868,sd2011,5,1
447,Generator Loss,-1.5684421062469482,sd2011,5,1
448,Generator Loss,-1.5451364517211914,sd2011,5,1
449,Generator Loss,-1.6324546337127686,sd2011,5,1
450,Generator Loss,-1.4544490575790405,sd2011,5,1
451,Generator Loss,-1.6816973686218262,sd2011,5,1
452,Generator Loss,-1.323010802268982,sd2011,5,1
453,Generator Loss,-1.6921467781066895,sd2011,5,1
454,Generator Loss,-1.6035388708114624,sd2011,5,1
455,Generator Loss,-1.2108274698257446,sd2011,5,1
456,Generator Loss,-1.728381633758545,sd2011,5,1
457,Generator Loss,-1.8508516550064087,sd2011,5,1
458,Generator Loss,-1.831971287727356,sd2011,5,1
459,Generator Loss,-1.7635631561279297,sd2011,5,1
460,Generator Loss,-2.1884591579437256,sd2011,5,1
461,Generator Loss,-1.5953426361083984,sd2011,5,1
462,Generator Loss,-1.9198788404464722,sd2011,5,1
463,Generator Loss,-1.521096110343933,sd2011,5,1
464,Generator Loss,-1.6365461349487305,sd2011,5,1
465,Generator Loss,-1.591208577156067,sd2011,5,1
466,Generator Loss,-2.0749247074127197,sd2011,5,1
467,Generator Loss,-2.2753734588623047,sd2011,5,1
468,Generator Loss,-2.414008617401123,sd2011,5,1
469,Generator Loss,-1.9955074787139893,sd2011,5,1
470,Generator Loss,-1.2821552753448486,sd2011,5,1
471,Generator Loss,-1.1243677139282227,sd2011,5,1
472,Generator Loss,-1.453484058380127,sd2011,5,1
473,Generator Loss,-1.280154824256897,sd2011,5,1
474,Generator Loss,-1.4983890056610107,sd2011,5,1
475,Generator Loss,-2.23433780670166,sd2011,5,1
476,Generator Loss,-2.160870313644409,sd2011,5,1
477,Generator Loss,-1.1785439252853394,sd2011,5,1
478,Generator Loss,-1.33890700340271,sd2011,5,1
479,Generator Loss,-1.6604228019714355,sd2011,5,1
480,Generator Loss,-1.376947045326233,sd2011,5,1
481,Generator Loss,-1.3714042901992798,sd2011,5,1
482,Generator Loss,-1.3621433973312378,sd2011,5,1
483,Generator Loss,-1.5688625574111938,sd2011,5,1
484,Generator Loss,-1.5017509460449219,sd2011,5,1
485,Generator Loss,-1.2711352109909058,sd2011,5,1
486,Generator Loss,-1.3548544645309448,sd2011,5,1
487,Generator Loss,-1.4275022745132446,sd2011,5,1
488,Generator Loss,-0.8339426517486572,sd2011,5,1
489,Generator Loss,-1.1494196653366089,sd2011,5,1
490,Generator Loss,-1.4004894495010376,sd2011,5,1
491,Generator Loss,-1.8257012367248535,sd2011,5,1
492,Generator Loss,-1.3873002529144287,sd2011,5,1
493,Generator Loss,-1.2623368501663208,sd2011,5,1
494,Generator Loss,-0.9180826544761658,sd2011,5,1
495,Generator Loss,-0.7779324054718018,sd2011,5,1
496,Generator Loss,-0.7058916687965393,sd2011,5,1
497,Generator Loss,-1.1984730958938599,sd2011,5,1
498,Generator Loss,-0.972036600112915,sd2011,5,1
499,Generator Loss,-1.049380898475647,sd2011,5,1
500,Generator Loss,-0.9270008206367493,sd2011,5,1
501,Generator Loss,-0.7673698663711548,sd2011,5,1
502,Generator Loss,-1.0756019353866577,sd2011,5,1
503,Generator Loss,-0.8905799388885498,sd2011,5,1
504,Generator Loss,-1.3364310264587402,sd2011,5,1
