epochs,loss_type,value,data,copes,j
36,Generator Loss,-1.6332175731658936,sd2011_clean,1,1
37,Generator Loss,-1.2892857789993286,sd2011_clean,1,1
38,Generator Loss,-1.9987483024597168,sd2011_clean,1,1
39,Generator Loss,-1.9517408609390259,sd2011_clean,1,1
40,Generator Loss,-2.114912509918213,sd2011_clean,1,1
41,Generator Loss,-1.879130482673645,sd2011_clean,1,1
42,Generator Loss,-2.0883872509002686,sd2011_clean,1,1
43,Generator Loss,-2.230935573577881,sd2011_clean,1,1
44,Generator Loss,-2.1178810596466064,sd2011_clean,1,1
45,Generator Loss,-2.4291367530822754,sd2011_clean,1,1
46,Generator Loss,-2.0629355907440186,sd2011_clean,1,1
47,Generator Loss,-2.0041592121124268,sd2011_clean,1,1
48,Generator Loss,-2.348532199859619,sd2011_clean,1,1
49,Generator Loss,-2.3332419395446777,sd2011_clean,1,1
50,Generator Loss,-1.9904122352600098,sd2011_clean,1,1
51,Generator Loss,-2.3759312629699707,sd2011_clean,1,1
52,Generator Loss,-2.781609058380127,sd2011_clean,1,1
53,Generator Loss,-2.256706953048706,sd2011_clean,1,1
54,Generator Loss,-2.044327735900879,sd2011_clean,1,1
55,Generator Loss,-2.2253684997558594,sd2011_clean,1,1
56,Generator Loss,-1.7770702838897705,sd2011_clean,1,1
57,Generator Loss,-2.0921313762664795,sd2011_clean,1,1
58,Generator Loss,-2.7235217094421387,sd2011_clean,1,1
59,Generator Loss,-2.5336341857910156,sd2011_clean,1,1
60,Generator Loss,-2.879472017288208,sd2011_clean,1,1
61,Generator Loss,-2.655043601989746,sd2011_clean,1,1
62,Generator Loss,-2.4759223461151123,sd2011_clean,1,1
63,Generator Loss,-2.6687710285186768,sd2011_clean,1,1
64,Generator Loss,-3.03177547454834,sd2011_clean,1,1
65,Generator Loss,-2.6812169551849365,sd2011_clean,1,1
66,Generator Loss,-2.6024041175842285,sd2011_clean,1,1
67,Generator Loss,-2.7634570598602295,sd2011_clean,1,1
68,Generator Loss,-2.3800532817840576,sd2011_clean,1,1
69,Generator Loss,-2.401238203048706,sd2011_clean,1,1
70,Generator Loss,-2.8087611198425293,sd2011_clean,1,1
71,Generator Loss,-2.638394355773926,sd2011_clean,1,1
72,Generator Loss,-2.4817190170288086,sd2011_clean,1,1
73,Generator Loss,-2.799028158187866,sd2011_clean,1,1
74,Generator Loss,-2.574490785598755,sd2011_clean,1,1
75,Generator Loss,-2.9863572120666504,sd2011_clean,1,1
76,Generator Loss,-2.9940969944000244,sd2011_clean,1,1
77,Generator Loss,-2.9594171047210693,sd2011_clean,1,1
78,Generator Loss,-2.576443672180176,sd2011_clean,1,1
79,Generator Loss,-2.6279118061065674,sd2011_clean,1,1
80,Generator Loss,-2.7749130725860596,sd2011_clean,1,1
81,Generator Loss,-2.57735013961792,sd2011_clean,1,1
82,Generator Loss,-3.0484366416931152,sd2011_clean,1,1
83,Generator Loss,-2.860840082168579,sd2011_clean,1,1
84,Generator Loss,-2.77665114402771,sd2011_clean,1,1
85,Generator Loss,-3.114234209060669,sd2011_clean,1,1
86,Generator Loss,-2.9248268604278564,sd2011_clean,1,1
87,Generator Loss,-3.038239002227783,sd2011_clean,1,1
88,Generator Loss,-3.041017532348633,sd2011_clean,1,1
89,Generator Loss,-2.7701685428619385,sd2011_clean,1,1
90,Generator Loss,-2.696739673614502,sd2011_clean,1,1
91,Generator Loss,-3.0091774463653564,sd2011_clean,1,1
92,Generator Loss,-2.9787862300872803,sd2011_clean,1,1
93,Generator Loss,-3.2348809242248535,sd2011_clean,1,1
94,Generator Loss,-2.954918146133423,sd2011_clean,1,1
95,Generator Loss,-2.646454095840454,sd2011_clean,1,1
96,Generator Loss,-2.4792327880859375,sd2011_clean,1,1
97,Generator Loss,-2.706718683242798,sd2011_clean,1,1
98,Generator Loss,-2.9796268939971924,sd2011_clean,1,1
99,Generator Loss,-3.0685064792633057,sd2011_clean,1,1
100,Generator Loss,-3.11045503616333,sd2011_clean,1,1
101,Generator Loss,-3.394129514694214,sd2011_clean,1,1
102,Generator Loss,-3.147549629211426,sd2011_clean,1,1
103,Generator Loss,-2.999258518218994,sd2011_clean,1,1
104,Generator Loss,-2.7886533737182617,sd2011_clean,1,1
105,Generator Loss,-2.661945104598999,sd2011_clean,1,1
106,Generator Loss,-3.1875405311584473,sd2011_clean,1,1
107,Generator Loss,-3.4234931468963623,sd2011_clean,1,1
108,Generator Loss,-3.2727363109588623,sd2011_clean,1,1
109,Generator Loss,-3.3067703247070312,sd2011_clean,1,1
110,Generator Loss,-2.989431858062744,sd2011_clean,1,1
111,Generator Loss,-2.9903664588928223,sd2011_clean,1,1
112,Generator Loss,-3.0899534225463867,sd2011_clean,1,1
113,Generator Loss,-2.956663131713867,sd2011_clean,1,1
114,Generator Loss,-3.0485308170318604,sd2011_clean,1,1
115,Generator Loss,-3.566779613494873,sd2011_clean,1,1
116,Generator Loss,-2.9992945194244385,sd2011_clean,1,1
117,Generator Loss,-3.1638379096984863,sd2011_clean,1,1
118,Generator Loss,-2.8388876914978027,sd2011_clean,1,1
119,Generator Loss,-2.2713141441345215,sd2011_clean,1,1
120,Generator Loss,-2.646256446838379,sd2011_clean,1,1
121,Generator Loss,-2.450324058532715,sd2011_clean,1,1
122,Generator Loss,-2.4826278686523438,sd2011_clean,1,1
123,Generator Loss,-2.639928102493286,sd2011_clean,1,1
124,Generator Loss,-2.6928555965423584,sd2011_clean,1,1
125,Generator Loss,-2.6176397800445557,sd2011_clean,1,1
126,Generator Loss,-2.801408052444458,sd2011_clean,1,1
127,Generator Loss,-2.763737201690674,sd2011_clean,1,1
128,Generator Loss,-2.4017932415008545,sd2011_clean,1,1
129,Generator Loss,-1.8470491170883179,sd2011_clean,1,1
130,Generator Loss,-2.171804666519165,sd2011_clean,1,1
131,Generator Loss,-2.283837080001831,sd2011_clean,1,1
132,Generator Loss,-2.446117401123047,sd2011_clean,1,1
133,Generator Loss,-2.2018492221832275,sd2011_clean,1,1
134,Generator Loss,-1.871586799621582,sd2011_clean,1,1
135,Generator Loss,-1.6451842784881592,sd2011_clean,1,1
136,Generator Loss,-2.1647768020629883,sd2011_clean,1,1
137,Generator Loss,-1.8776886463165283,sd2011_clean,1,1
138,Generator Loss,-2.336228132247925,sd2011_clean,1,1
139,Generator Loss,-2.436905860900879,sd2011_clean,1,1
140,Generator Loss,-2.0193352699279785,sd2011_clean,1,1
141,Generator Loss,-2.0787041187286377,sd2011_clean,1,1
142,Generator Loss,-1.981199860572815,sd2011_clean,1,1
143,Generator Loss,-2.1123111248016357,sd2011_clean,1,1
144,Generator Loss,-2.1938154697418213,sd2011_clean,1,1
145,Generator Loss,-2.5002963542938232,sd2011_clean,1,1
146,Generator Loss,-1.8978052139282227,sd2011_clean,1,1
147,Generator Loss,-1.7530139684677124,sd2011_clean,1,1
148,Generator Loss,-1.6443365812301636,sd2011_clean,1,1
149,Generator Loss,-2.493637800216675,sd2011_clean,1,1
150,Generator Loss,-2.6880369186401367,sd2011_clean,1,1
151,Generator Loss,-2.468203067779541,sd2011_clean,1,1
152,Generator Loss,-2.855936288833618,sd2011_clean,1,1
153,Generator Loss,-2.333768129348755,sd2011_clean,1,1
154,Generator Loss,-2.156233072280884,sd2011_clean,1,1
155,Generator Loss,-2.435368776321411,sd2011_clean,1,1
156,Generator Loss,-2.436446189880371,sd2011_clean,1,1
157,Generator Loss,-2.5792248249053955,sd2011_clean,1,1
158,Generator Loss,-2.9018211364746094,sd2011_clean,1,1
159,Generator Loss,-2.417898178100586,sd2011_clean,1,1
160,Generator Loss,-2.295680046081543,sd2011_clean,1,1
161,Generator Loss,-2.513925313949585,sd2011_clean,1,1
162,Generator Loss,-2.1983532905578613,sd2011_clean,1,1
163,Generator Loss,-2.1747634410858154,sd2011_clean,1,1
164,Generator Loss,-2.349977493286133,sd2011_clean,1,1
165,Generator Loss,-2.4271750450134277,sd2011_clean,1,1
166,Generator Loss,-2.8981406688690186,sd2011_clean,1,1
167,Generator Loss,-2.8475069999694824,sd2011_clean,1,1
168,Generator Loss,-2.2522895336151123,sd2011_clean,1,1
169,Generator Loss,-2.053906202316284,sd2011_clean,1,1
170,Generator Loss,-2.23872447013855,sd2011_clean,1,1
171,Generator Loss,-2.4940860271453857,sd2011_clean,1,1
172,Generator Loss,-2.304304361343384,sd2011_clean,1,1
173,Generator Loss,-2.4518439769744873,sd2011_clean,1,1
174,Generator Loss,-2.32633113861084,sd2011_clean,1,1
175,Generator Loss,-2.2757866382598877,sd2011_clean,1,1
176,Generator Loss,-2.1178805828094482,sd2011_clean,1,1
177,Generator Loss,-1.8101527690887451,sd2011_clean,1,1
178,Generator Loss,-2.409146547317505,sd2011_clean,1,1
179,Generator Loss,-2.768045425415039,sd2011_clean,1,1
180,Generator Loss,-2.4202709197998047,sd2011_clean,1,1
181,Generator Loss,-3.06312894821167,sd2011_clean,1,1
182,Generator Loss,-2.7823805809020996,sd2011_clean,1,1
183,Generator Loss,-2.8060262203216553,sd2011_clean,1,1
184,Generator Loss,-2.3809890747070312,sd2011_clean,1,1
185,Generator Loss,-2.0654377937316895,sd2011_clean,1,1
186,Generator Loss,-2.1158509254455566,sd2011_clean,1,1
187,Generator Loss,-2.8411595821380615,sd2011_clean,1,1
188,Generator Loss,-3.120234727859497,sd2011_clean,1,1
189,Generator Loss,-3.24434494972229,sd2011_clean,1,1
190,Generator Loss,-2.9192216396331787,sd2011_clean,1,1
191,Generator Loss,-2.7989118099212646,sd2011_clean,1,1
192,Generator Loss,-1.8120373487472534,sd2011_clean,1,1
193,Generator Loss,-1.7877675294876099,sd2011_clean,1,1
194,Generator Loss,-1.635728120803833,sd2011_clean,1,1
195,Generator Loss,-2.606415033340454,sd2011_clean,1,1
196,Generator Loss,-2.8075387477874756,sd2011_clean,1,1
197,Generator Loss,-2.728271007537842,sd2011_clean,1,1
198,Generator Loss,-2.652817726135254,sd2011_clean,1,1
199,Generator Loss,-2.2945075035095215,sd2011_clean,1,1
200,Generator Loss,-1.6418442726135254,sd2011_clean,1,1
201,Generator Loss,-1.720331072807312,sd2011_clean,1,1
202,Generator Loss,-2.040602207183838,sd2011_clean,1,1
203,Generator Loss,-2.4292685985565186,sd2011_clean,1,1
204,Generator Loss,-2.711353063583374,sd2011_clean,1,1
205,Generator Loss,-2.8768792152404785,sd2011_clean,1,1
206,Generator Loss,-2.195101737976074,sd2011_clean,1,1
207,Generator Loss,-2.195340394973755,sd2011_clean,1,1
208,Generator Loss,-1.7658648490905762,sd2011_clean,1,1
209,Generator Loss,-2.0982210636138916,sd2011_clean,1,1
210,Generator Loss,-2.0441038608551025,sd2011_clean,1,1
211,Generator Loss,-2.5477192401885986,sd2011_clean,1,1
212,Generator Loss,-2.8016250133514404,sd2011_clean,1,1
213,Generator Loss,-2.577029228210449,sd2011_clean,1,1
214,Generator Loss,-2.249671220779419,sd2011_clean,1,1
215,Generator Loss,-2.350316047668457,sd2011_clean,1,1
216,Generator Loss,-2.6239380836486816,sd2011_clean,1,1
217,Generator Loss,-2.8330435752868652,sd2011_clean,1,1
218,Generator Loss,-2.4193027019500732,sd2011_clean,1,1
219,Generator Loss,-2.2989630699157715,sd2011_clean,1,1
220,Generator Loss,-2.289686441421509,sd2011_clean,1,1
221,Generator Loss,-2.29785418510437,sd2011_clean,1,1
222,Generator Loss,-1.9135574102401733,sd2011_clean,1,1
223,Generator Loss,-2.491912841796875,sd2011_clean,1,1
224,Generator Loss,-2.421091079711914,sd2011_clean,1,1
225,Generator Loss,-2.620511531829834,sd2011_clean,1,1
226,Generator Loss,-2.1539559364318848,sd2011_clean,1,1
227,Generator Loss,-1.9846582412719727,sd2011_clean,1,1
228,Generator Loss,-2.7519371509552,sd2011_clean,1,1
229,Generator Loss,-2.753295660018921,sd2011_clean,1,1
230,Generator Loss,-2.7835566997528076,sd2011_clean,1,1
231,Generator Loss,-2.3532562255859375,sd2011_clean,1,1
232,Generator Loss,-2.60137677192688,sd2011_clean,1,1
233,Generator Loss,-2.30184006690979,sd2011_clean,1,1
234,Generator Loss,-1.9331663846969604,sd2011_clean,1,1
235,Generator Loss,-2.5250377655029297,sd2011_clean,1,1
236,Generator Loss,-2.8049089908599854,sd2011_clean,1,1
237,Generator Loss,-2.4892892837524414,sd2011_clean,1,1
238,Generator Loss,-2.5777194499969482,sd2011_clean,1,1
239,Generator Loss,-2.656198263168335,sd2011_clean,1,1
240,Generator Loss,-2.659360885620117,sd2011_clean,1,1
241,Generator Loss,-2.4392342567443848,sd2011_clean,1,1
242,Generator Loss,-2.6712100505828857,sd2011_clean,1,1
243,Generator Loss,-2.5145628452301025,sd2011_clean,1,1
244,Generator Loss,-2.025501012802124,sd2011_clean,1,1
245,Generator Loss,-2.1764862537384033,sd2011_clean,1,1
246,Generator Loss,-1.9681259393692017,sd2011_clean,1,1
247,Generator Loss,-2.1527791023254395,sd2011_clean,1,1
248,Generator Loss,-2.280567169189453,sd2011_clean,1,1
249,Generator Loss,-2.3255341053009033,sd2011_clean,1,1
250,Generator Loss,-2.3987674713134766,sd2011_clean,1,1
251,Generator Loss,-1.9627156257629395,sd2011_clean,1,1
252,Generator Loss,-1.2860654592514038,sd2011_clean,1,1
253,Generator Loss,-1.9077024459838867,sd2011_clean,1,1
254,Generator Loss,-1.906944751739502,sd2011_clean,1,1
255,Generator Loss,-1.789928913116455,sd2011_clean,1,1
256,Generator Loss,-2.2632884979248047,sd2011_clean,1,1
257,Generator Loss,-2.0535311698913574,sd2011_clean,1,1
258,Generator Loss,-1.5691266059875488,sd2011_clean,1,1
259,Generator Loss,-0.7585343718528748,sd2011_clean,1,1
260,Generator Loss,-1.3737560510635376,sd2011_clean,1,1
261,Generator Loss,-1.6690483093261719,sd2011_clean,1,1
262,Generator Loss,-1.972820520401001,sd2011_clean,1,1
263,Generator Loss,-1.762496829032898,sd2011_clean,1,1
264,Generator Loss,-1.8663536310195923,sd2011_clean,1,1
265,Generator Loss,-1.9324932098388672,sd2011_clean,1,1
266,Generator Loss,-1.8693839311599731,sd2011_clean,1,1
267,Generator Loss,-1.7285308837890625,sd2011_clean,1,1
268,Generator Loss,-1.7600775957107544,sd2011_clean,1,1
269,Generator Loss,-1.7181296348571777,sd2011_clean,1,1
270,Generator Loss,-1.9631863832473755,sd2011_clean,1,1
271,Generator Loss,-2.2515628337860107,sd2011_clean,1,1
272,Generator Loss,-1.4762835502624512,sd2011_clean,1,1
273,Generator Loss,-2.015855550765991,sd2011_clean,1,1
274,Generator Loss,-1.960073471069336,sd2011_clean,1,1
275,Generator Loss,-1.9266514778137207,sd2011_clean,1,1
276,Generator Loss,-1.8791643381118774,sd2011_clean,1,1
277,Generator Loss,-1.802013635635376,sd2011_clean,1,1
278,Generator Loss,-1.4228028059005737,sd2011_clean,1,1
279,Generator Loss,-1.3150348663330078,sd2011_clean,1,1
280,Generator Loss,-1.4174145460128784,sd2011_clean,1,1
281,Generator Loss,-1.4155962467193604,sd2011_clean,1,1
282,Generator Loss,-1.7951905727386475,sd2011_clean,1,1
283,Generator Loss,-1.6919561624526978,sd2011_clean,1,1
284,Generator Loss,-2.0577781200408936,sd2011_clean,1,1
285,Generator Loss,-1.6598608493804932,sd2011_clean,1,1
286,Generator Loss,-0.9936226010322571,sd2011_clean,1,1
287,Generator Loss,-1.2431385517120361,sd2011_clean,1,1
288,Generator Loss,-1.6395529508590698,sd2011_clean,1,1
289,Generator Loss,-1.7458175420761108,sd2011_clean,1,1
290,Generator Loss,-1.3340487480163574,sd2011_clean,1,1
291,Generator Loss,-1.0436973571777344,sd2011_clean,1,1
292,Generator Loss,-1.4912735223770142,sd2011_clean,1,1
293,Generator Loss,-2.038504123687744,sd2011_clean,1,1
294,Generator Loss,-1.8339838981628418,sd2011_clean,1,1
295,Generator Loss,-1.6917229890823364,sd2011_clean,1,1
296,Generator Loss,-1.8808201551437378,sd2011_clean,1,1
297,Generator Loss,-1.1766362190246582,sd2011_clean,1,1
298,Generator Loss,-1.427884817123413,sd2011_clean,1,1
299,Generator Loss,-1.3799488544464111,sd2011_clean,1,1
300,Generator Loss,-1.8230265378952026,sd2011_clean,1,1
301,Generator Loss,-1.932425618171692,sd2011_clean,1,1
302,Generator Loss,-1.5748649835586548,sd2011_clean,1,1
303,Generator Loss,-1.966137170791626,sd2011_clean,1,1
304,Generator Loss,-1.7462210655212402,sd2011_clean,1,1
305,Generator Loss,-0.6278340816497803,sd2011_clean,1,1
306,Generator Loss,-1.1737624406814575,sd2011_clean,1,1
307,Generator Loss,-1.14240562915802,sd2011_clean,1,1
308,Generator Loss,-1.6327052116394043,sd2011_clean,1,1
309,Generator Loss,-1.8383283615112305,sd2011_clean,1,1
310,Generator Loss,-1.7512297630310059,sd2011_clean,1,1
311,Generator Loss,-1.5508086681365967,sd2011_clean,1,1
312,Generator Loss,-1.6109756231307983,sd2011_clean,1,1
313,Generator Loss,-1.247469425201416,sd2011_clean,1,1
314,Generator Loss,-1.4322642087936401,sd2011_clean,1,1
315,Generator Loss,-1.692317008972168,sd2011_clean,1,1
316,Generator Loss,-1.1042107343673706,sd2011_clean,1,1
317,Generator Loss,-0.8967345356941223,sd2011_clean,1,1
318,Generator Loss,-1.275022029876709,sd2011_clean,1,1
319,Generator Loss,-1.3044123649597168,sd2011_clean,1,1
320,Generator Loss,-1.450663447380066,sd2011_clean,1,1
321,Generator Loss,-1.5594273805618286,sd2011_clean,1,1
322,Generator Loss,-1.2666674852371216,sd2011_clean,1,1
323,Generator Loss,-1.2245738506317139,sd2011_clean,1,1
324,Generator Loss,-0.9254684448242188,sd2011_clean,1,1
325,Generator Loss,-1.3666855096817017,sd2011_clean,1,1
326,Generator Loss,-1.2465648651123047,sd2011_clean,1,1
327,Generator Loss,-1.86260187625885,sd2011_clean,1,1
328,Generator Loss,-1.7959305047988892,sd2011_clean,1,1
329,Generator Loss,-1.8408880233764648,sd2011_clean,1,1
330,Generator Loss,-1.7320970296859741,sd2011_clean,1,1
331,Generator Loss,-1.501247525215149,sd2011_clean,1,1
332,Generator Loss,-1.3657258749008179,sd2011_clean,1,1
333,Generator Loss,-1.4284656047821045,sd2011_clean,1,1
334,Generator Loss,-1.7272350788116455,sd2011_clean,1,1
335,Generator Loss,-1.5221232175827026,sd2011_clean,1,1
336,Generator Loss,-1.784723162651062,sd2011_clean,1,1
337,Generator Loss,-1.7371759414672852,sd2011_clean,1,1
338,Generator Loss,-1.4410037994384766,sd2011_clean,1,1
339,Generator Loss,-1.9220781326293945,sd2011_clean,1,1
340,Generator Loss,-1.3790394067764282,sd2011_clean,1,1
341,Generator Loss,-1.250084400177002,sd2011_clean,1,1
342,Generator Loss,-2.086803913116455,sd2011_clean,1,1
343,Generator Loss,-2.1843883991241455,sd2011_clean,1,1
344,Generator Loss,-1.6816294193267822,sd2011_clean,1,1
345,Generator Loss,-2.2689874172210693,sd2011_clean,1,1
346,Generator Loss,-1.6080703735351562,sd2011_clean,1,1
347,Generator Loss,-1.5468724966049194,sd2011_clean,1,1
348,Generator Loss,-1.8321542739868164,sd2011_clean,1,1
349,Generator Loss,-1.4365780353546143,sd2011_clean,1,1
350,Generator Loss,-1.5159772634506226,sd2011_clean,1,1
351,Generator Loss,-2.022798538208008,sd2011_clean,1,1
352,Generator Loss,-1.8320648670196533,sd2011_clean,1,1
353,Generator Loss,-1.4251368045806885,sd2011_clean,1,1
354,Generator Loss,-1.601199984550476,sd2011_clean,1,1
355,Generator Loss,-1.4255292415618896,sd2011_clean,1,1
356,Generator Loss,-1.4290955066680908,sd2011_clean,1,1
357,Generator Loss,-1.9050912857055664,sd2011_clean,1,1
358,Generator Loss,-2.2906901836395264,sd2011_clean,1,1
359,Generator Loss,-1.7966678142547607,sd2011_clean,1,1
360,Generator Loss,-1.3239718675613403,sd2011_clean,1,1
361,Generator Loss,-0.8067187070846558,sd2011_clean,1,1
362,Generator Loss,-1.4044628143310547,sd2011_clean,1,1
363,Generator Loss,-1.369541883468628,sd2011_clean,1,1
364,Generator Loss,-2.037074327468872,sd2011_clean,1,1
365,Generator Loss,-2.0891621112823486,sd2011_clean,1,1
366,Generator Loss,-2.207705020904541,sd2011_clean,1,1
367,Generator Loss,-1.8818504810333252,sd2011_clean,1,1
368,Generator Loss,-1.478542685508728,sd2011_clean,1,1
369,Generator Loss,-1.3898321390151978,sd2011_clean,1,1
370,Generator Loss,-1.252895474433899,sd2011_clean,1,1
371,Generator Loss,-1.5266278982162476,sd2011_clean,1,1
372,Generator Loss,-1.4823800325393677,sd2011_clean,1,1
373,Generator Loss,-1.9299123287200928,sd2011_clean,1,1
374,Generator Loss,-1.6492156982421875,sd2011_clean,1,1
375,Generator Loss,-1.8955931663513184,sd2011_clean,1,1
376,Generator Loss,-1.551876425743103,sd2011_clean,1,1
377,Generator Loss,-1.2877262830734253,sd2011_clean,1,1
378,Generator Loss,-1.3168742656707764,sd2011_clean,1,1
379,Generator Loss,-1.6278643608093262,sd2011_clean,1,1
380,Generator Loss,-1.8516709804534912,sd2011_clean,1,1
381,Generator Loss,-1.710254192352295,sd2011_clean,1,1
382,Generator Loss,-1.1416101455688477,sd2011_clean,1,1
383,Generator Loss,-1.0602270364761353,sd2011_clean,1,1
384,Generator Loss,-1.3005448579788208,sd2011_clean,1,1
385,Generator Loss,-1.1309857368469238,sd2011_clean,1,1
386,Generator Loss,-1.1649543046951294,sd2011_clean,1,1
387,Generator Loss,-1.6356208324432373,sd2011_clean,1,1
388,Generator Loss,-2.147536516189575,sd2011_clean,1,1
389,Generator Loss,-1.5164679288864136,sd2011_clean,1,1
390,Generator Loss,-0.4645874798297882,sd2011_clean,1,1
391,Generator Loss,-0.9974831342697144,sd2011_clean,1,1
392,Generator Loss,-1.1012917757034302,sd2011_clean,1,1
393,Generator Loss,-1.884026288986206,sd2011_clean,1,1
394,Generator Loss,-2.0327296257019043,sd2011_clean,1,1
395,Generator Loss,-1.9561781883239746,sd2011_clean,1,1
396,Generator Loss,-2.0878632068634033,sd2011_clean,1,1
397,Generator Loss,-1.4305779933929443,sd2011_clean,1,1
398,Generator Loss,-1.1887348890304565,sd2011_clean,1,1
399,Generator Loss,-0.6258238554000854,sd2011_clean,1,1
400,Generator Loss,-1.3822916746139526,sd2011_clean,1,1
401,Generator Loss,-1.4593092203140259,sd2011_clean,1,1
402,Generator Loss,-2.0155961513519287,sd2011_clean,1,1
403,Generator Loss,-1.9841431379318237,sd2011_clean,1,1
404,Generator Loss,-1.749190092086792,sd2011_clean,1,1
405,Generator Loss,-1.2456748485565186,sd2011_clean,1,1
406,Generator Loss,-1.1128666400909424,sd2011_clean,1,1
407,Generator Loss,-1.0854716300964355,sd2011_clean,1,1
408,Generator Loss,-1.4709264039993286,sd2011_clean,1,1
409,Generator Loss,-1.7415974140167236,sd2011_clean,1,1
410,Generator Loss,-1.61726713180542,sd2011_clean,1,1
411,Generator Loss,-1.8479151725769043,sd2011_clean,1,1
412,Generator Loss,-1.6313992738723755,sd2011_clean,1,1
413,Generator Loss,-1.596167802810669,sd2011_clean,1,1
414,Generator Loss,-1.7544251680374146,sd2011_clean,1,1
415,Generator Loss,-1.5626063346862793,sd2011_clean,1,1
416,Generator Loss,-2.003781795501709,sd2011_clean,1,1
417,Generator Loss,-1.4129092693328857,sd2011_clean,1,1
418,Generator Loss,-1.7008626461029053,sd2011_clean,1,1
419,Generator Loss,-1.6101940870285034,sd2011_clean,1,1
420,Generator Loss,-1.4515324831008911,sd2011_clean,1,1
421,Generator Loss,-1.9476386308670044,sd2011_clean,1,1
422,Generator Loss,-1.4308397769927979,sd2011_clean,1,1
423,Generator Loss,-1.0756185054779053,sd2011_clean,1,1
424,Generator Loss,-1.2272590398788452,sd2011_clean,1,1
425,Generator Loss,-1.9841976165771484,sd2011_clean,1,1
426,Generator Loss,-1.418487787246704,sd2011_clean,1,1
427,Generator Loss,-1.4664901494979858,sd2011_clean,1,1
428,Generator Loss,-1.6817761659622192,sd2011_clean,1,1
429,Generator Loss,-1.6596457958221436,sd2011_clean,1,1
430,Generator Loss,-1.182760238647461,sd2011_clean,1,1
431,Generator Loss,-1.5781055688858032,sd2011_clean,1,1
432,Generator Loss,-1.8306822776794434,sd2011_clean,1,1
433,Generator Loss,-1.7032623291015625,sd2011_clean,1,1
434,Generator Loss,-2.0620622634887695,sd2011_clean,1,1
435,Generator Loss,-1.6989209651947021,sd2011_clean,1,1
436,Generator Loss,-1.6627154350280762,sd2011_clean,1,1
437,Generator Loss,-1.6658984422683716,sd2011_clean,1,1
438,Generator Loss,-2.0902585983276367,sd2011_clean,1,1
439,Generator Loss,-1.860175609588623,sd2011_clean,1,1
440,Generator Loss,-1.513296127319336,sd2011_clean,1,1
441,Generator Loss,-1.4057308435440063,sd2011_clean,1,1
442,Generator Loss,-1.8382643461227417,sd2011_clean,1,1
443,Generator Loss,-1.8961104154586792,sd2011_clean,1,1
444,Generator Loss,-1.9234333038330078,sd2011_clean,1,1
445,Generator Loss,-1.9901936054229736,sd2011_clean,1,1
446,Generator Loss,-1.5507900714874268,sd2011_clean,1,1
447,Generator Loss,-1.9404643774032593,sd2011_clean,1,1
448,Generator Loss,-1.729663372039795,sd2011_clean,1,1
449,Generator Loss,-1.4623429775238037,sd2011_clean,1,1
450,Generator Loss,-1.2350887060165405,sd2011_clean,1,1
451,Generator Loss,-0.923729419708252,sd2011_clean,1,1
452,Generator Loss,-1.2529606819152832,sd2011_clean,1,1
453,Generator Loss,-1.0755802392959595,sd2011_clean,1,1
454,Generator Loss,-1.2147639989852905,sd2011_clean,1,1
