epochs,loss_type,value,data,copes,j
26,Generator Loss,0.6243882775306702,sd2011_duration_wo_missing,1,1
27,Generator Loss,0.5271785259246826,sd2011_duration_wo_missing,1,1
28,Generator Loss,0.6265369653701782,sd2011_duration_wo_missing,1,1
29,Generator Loss,0.4925585389137268,sd2011_duration_wo_missing,1,1
30,Generator Loss,0.5587980151176453,sd2011_duration_wo_missing,1,1
31,Generator Loss,0.48730653524398804,sd2011_duration_wo_missing,1,1
32,Generator Loss,0.46320784091949463,sd2011_duration_wo_missing,1,1
33,Generator Loss,0.44171079993247986,sd2011_duration_wo_missing,1,1
34,Generator Loss,0.32253098487854004,sd2011_duration_wo_missing,1,1
35,Generator Loss,0.36831557750701904,sd2011_duration_wo_missing,1,1
36,Generator Loss,0.26492345333099365,sd2011_duration_wo_missing,1,1
37,Generator Loss,0.30217012763023376,sd2011_duration_wo_missing,1,1
38,Generator Loss,0.27147766947746277,sd2011_duration_wo_missing,1,1
39,Generator Loss,0.2681593596935272,sd2011_duration_wo_missing,1,1
40,Generator Loss,0.2596763074398041,sd2011_duration_wo_missing,1,1
41,Generator Loss,0.20852422714233398,sd2011_duration_wo_missing,1,1
42,Generator Loss,0.22140474617481232,sd2011_duration_wo_missing,1,1
43,Generator Loss,0.0732826292514801,sd2011_duration_wo_missing,1,1
44,Generator Loss,0.20013511180877686,sd2011_duration_wo_missing,1,1
45,Generator Loss,0.12284213304519653,sd2011_duration_wo_missing,1,1
46,Generator Loss,0.09120577573776245,sd2011_duration_wo_missing,1,1
47,Generator Loss,0.07106348872184753,sd2011_duration_wo_missing,1,1
48,Generator Loss,-0.03463307023048401,sd2011_duration_wo_missing,1,1
49,Generator Loss,-0.048668354749679565,sd2011_duration_wo_missing,1,1
0,Discriminator Loss,-0.02289174497127533,sd2011_duration_wo_missing,1,1
1,Discriminator Loss,-0.09127684682607651,sd2011_duration_wo_missing,1,1
2,Discriminator Loss,-0.034482456743717194,sd2011_duration_wo_missing,1,1
3,Discriminator Loss,-0.004547327756881714,sd2011_duration_wo_missing,1,1
4,Discriminator Loss,-0.011908769607543945,sd2011_duration_wo_missing,1,1
5,Discriminator Loss,-0.010378360748291016,sd2011_duration_wo_missing,1,1
6,Discriminator Loss,-0.15972526371479034,sd2011_duration_wo_missing,1,1
7,Discriminator Loss,0.001137375831604004,sd2011_duration_wo_missing,1,1
8,Discriminator Loss,-0.002065032720565796,sd2011_duration_wo_missing,1,1
9,Discriminator Loss,-0.07331247627735138,sd2011_duration_wo_missing,1,1
10,Discriminator Loss,0.07127732038497925,sd2011_duration_wo_missing,1,1
11,Discriminator Loss,0.04636061191558838,sd2011_duration_wo_missing,1,1
12,Discriminator Loss,-0.1235998123884201,sd2011_duration_wo_missing,1,1
13,Discriminator Loss,-0.002255260944366455,sd2011_duration_wo_missing,1,1
14,Discriminator Loss,0.04450923204421997,sd2011_duration_wo_missing,1,1
15,Discriminator Loss,-0.07031568884849548,sd2011_duration_wo_missing,1,1
16,Discriminator Loss,-0.02582499384880066,sd2011_duration_wo_missing,1,1
17,Discriminator Loss,0.13587352633476257,sd2011_duration_wo_missing,1,1
18,Discriminator Loss,-0.016224831342697144,sd2011_duration_wo_missing,1,1
19,Discriminator Loss,-0.0048296451568603516,sd2011_duration_wo_missing,1,1
20,Discriminator Loss,0.013800233602523804,sd2011_duration_wo_missing,1,1
21,Discriminator Loss,0.12832477688789368,sd2011_duration_wo_missing,1,1
22,Discriminator Loss,0.05031624436378479,sd2011_duration_wo_missing,1,1
23,Discriminator Loss,0.01807895302772522,sd2011_duration_wo_missing,1,1
24,Discriminator Loss,0.003017425537109375,sd2011_duration_wo_missing,1,1
25,Discriminator Loss,-0.0022788047790527344,sd2011_duration_wo_missing,1,1
26,Discriminator Loss,0.0088728666305542,sd2011_duration_wo_missing,1,1
27,Discriminator Loss,0.0762757658958435,sd2011_duration_wo_missing,1,1
28,Discriminator Loss,0.030040353536605835,sd2011_duration_wo_missing,1,1
29,Discriminator Loss,-0.027924001216888428,sd2011_duration_wo_missing,1,1
30,Discriminator Loss,-0.007299542427062988,sd2011_duration_wo_missing,1,1
31,Discriminator Loss,-0.016263216733932495,sd2011_duration_wo_missing,1,1
32,Discriminator Loss,0.06145760416984558,sd2011_duration_wo_missing,1,1
33,Discriminator Loss,0.031517982482910156,sd2011_duration_wo_missing,1,1
34,Discriminator Loss,0.02506980299949646,sd2011_duration_wo_missing,1,1
35,Discriminator Loss,0.04936382174491882,sd2011_duration_wo_missing,1,1
36,Discriminator Loss,0.06547462940216064,sd2011_duration_wo_missing,1,1
37,Discriminator Loss,-0.0053227245807647705,sd2011_duration_wo_missing,1,1
38,Discriminator Loss,0.028660833835601807,sd2011_duration_wo_missing,1,1
39,Discriminator Loss,-0.0017055869102478027,sd2011_duration_wo_missing,1,1
40,Discriminator Loss,-0.019881874322891235,sd2011_duration_wo_missing,1,1
41,Discriminator Loss,0.06237366795539856,sd2011_duration_wo_missing,1,1
42,Discriminator Loss,0.016734004020690918,sd2011_duration_wo_missing,1,1
43,Discriminator Loss,0.004926830530166626,sd2011_duration_wo_missing,1,1
44,Discriminator Loss,0.05237746238708496,sd2011_duration_wo_missing,1,1
45,Discriminator Loss,-0.015145808458328247,sd2011_duration_wo_missing,1,1
46,Discriminator Loss,-0.020652204751968384,sd2011_duration_wo_missing,1,1
47,Discriminator Loss,-0.029460221529006958,sd2011_duration_wo_missing,1,1
48,Discriminator Loss,-0.010846525430679321,sd2011_duration_wo_missing,1,1
49,Discriminator Loss,0.03920426964759827,sd2011_duration_wo_missing,1,1
0,Generator Loss,1.5198955535888672,sd2011_duration_wo_missing,1,1
1,Generator Loss,1.356720209121704,sd2011_duration_wo_missing,1,1
2,Generator Loss,1.1776492595672607,sd2011_duration_wo_missing,1,1
3,Generator Loss,1.1397631168365479,sd2011_duration_wo_missing,1,1
4,Generator Loss,1.1320509910583496,sd2011_duration_wo_missing,1,1
5,Generator Loss,1.2328760623931885,sd2011_duration_wo_missing,1,1
6,Generator Loss,1.0334219932556152,sd2011_duration_wo_missing,1,1
7,Generator Loss,1.0505483150482178,sd2011_duration_wo_missing,1,1
8,Generator Loss,0.9669089317321777,sd2011_duration_wo_missing,1,1
9,Generator Loss,0.8441365957260132,sd2011_duration_wo_missing,1,1
10,Generator Loss,0.8303145170211792,sd2011_duration_wo_missing,1,1
11,Generator Loss,0.8526555299758911,sd2011_duration_wo_missing,1,1
12,Generator Loss,0.7974380850791931,sd2011_duration_wo_missing,1,1
13,Generator Loss,0.8230650424957275,sd2011_duration_wo_missing,1,1
14,Generator Loss,0.8665255308151245,sd2011_duration_wo_missing,1,1
15,Generator Loss,0.6359658241271973,sd2011_duration_wo_missing,1,1
16,Generator Loss,0.6710479855537415,sd2011_duration_wo_missing,1,1
17,Generator Loss,0.7897219657897949,sd2011_duration_wo_missing,1,1
18,Generator Loss,0.6603436470031738,sd2011_duration_wo_missing,1,1
19,Generator Loss,0.516502320766449,sd2011_duration_wo_missing,1,1
20,Generator Loss,0.5528733730316162,sd2011_duration_wo_missing,1,1
21,Generator Loss,0.5019969344139099,sd2011_duration_wo_missing,1,1
22,Generator Loss,0.4768669605255127,sd2011_duration_wo_missing,1,1
23,Generator Loss,0.5156156420707703,sd2011_duration_wo_missing,1,1
24,Generator Loss,0.46110770106315613,sd2011_duration_wo_missing,1,1
25,Generator Loss,0.4389098882675171,sd2011_duration_wo_missing,1,1
26,Generator Loss,0.34507930278778076,sd2011_duration_wo_missing,1,1
27,Generator Loss,0.4821186065673828,sd2011_duration_wo_missing,1,1
28,Generator Loss,0.2576618194580078,sd2011_duration_wo_missing,1,1
29,Generator Loss,0.26161515712738037,sd2011_duration_wo_missing,1,1
30,Generator Loss,0.4297112226486206,sd2011_duration_wo_missing,1,1
31,Generator Loss,0.3025810718536377,sd2011_duration_wo_missing,1,1
32,Generator Loss,0.3540727198123932,sd2011_duration_wo_missing,1,1
33,Generator Loss,0.29303625226020813,sd2011_duration_wo_missing,1,1
34,Generator Loss,0.16454756259918213,sd2011_duration_wo_missing,1,1
35,Generator Loss,0.18735939264297485,sd2011_duration_wo_missing,1,1
36,Generator Loss,0.16845855116844177,sd2011_duration_wo_missing,1,1
37,Generator Loss,0.12304762005805969,sd2011_duration_wo_missing,1,1
38,Generator Loss,0.14281511306762695,sd2011_duration_wo_missing,1,1
39,Generator Loss,0.12018203735351562,sd2011_duration_wo_missing,1,1
40,Generator Loss,0.0004868507385253906,sd2011_duration_wo_missing,1,1
41,Generator Loss,0.0910552442073822,sd2011_duration_wo_missing,1,1
42,Generator Loss,0.0748525857925415,sd2011_duration_wo_missing,1,1
43,Generator Loss,0.0232200026512146,sd2011_duration_wo_missing,1,1
44,Generator Loss,-0.08198297023773193,sd2011_duration_wo_missing,1,1
45,Generator Loss,-0.14726188778877258,sd2011_duration_wo_missing,1,1
46,Generator Loss,-0.0012604892253875732,sd2011_duration_wo_missing,1,1
47,Generator Loss,-0.1231025755405426,sd2011_duration_wo_missing,1,1
48,Generator Loss,-0.2612236440181732,sd2011_duration_wo_missing,1,1
49,Generator Loss,-0.270414263010025,sd2011_duration_wo_missing,1,1
50,Generator Loss,-0.3213856518268585,sd2011_duration_wo_missing,1,1
51,Generator Loss,-0.1651189923286438,sd2011_duration_wo_missing,1,1
52,Generator Loss,-0.32756638526916504,sd2011_duration_wo_missing,1,1
53,Generator Loss,-0.3169718086719513,sd2011_duration_wo_missing,1,1
54,Generator Loss,-0.4007808566093445,sd2011_duration_wo_missing,1,1
55,Generator Loss,-0.3543996810913086,sd2011_duration_wo_missing,1,1
56,Generator Loss,-0.33047711849212646,sd2011_duration_wo_missing,1,1
57,Generator Loss,-0.42604485154151917,sd2011_duration_wo_missing,1,1
58,Generator Loss,-0.4740622639656067,sd2011_duration_wo_missing,1,1
59,Generator Loss,-0.5020508170127869,sd2011_duration_wo_missing,1,1
60,Generator Loss,-0.46285921335220337,sd2011_duration_wo_missing,1,1
61,Generator Loss,-0.5810446739196777,sd2011_duration_wo_missing,1,1
62,Generator Loss,-0.5459820032119751,sd2011_duration_wo_missing,1,1
63,Generator Loss,-0.5914477705955505,sd2011_duration_wo_missing,1,1
64,Generator Loss,-0.6938529014587402,sd2011_duration_wo_missing,1,1
65,Generator Loss,-0.5831316709518433,sd2011_duration_wo_missing,1,1
66,Generator Loss,-0.6053779125213623,sd2011_duration_wo_missing,1,1
67,Generator Loss,-0.5502368211746216,sd2011_duration_wo_missing,1,1
68,Generator Loss,-0.5517293214797974,sd2011_duration_wo_missing,1,1
69,Generator Loss,-0.6465693116188049,sd2011_duration_wo_missing,1,1
70,Generator Loss,-0.6405512690544128,sd2011_duration_wo_missing,1,1
71,Generator Loss,-0.6984966993331909,sd2011_duration_wo_missing,1,1
72,Generator Loss,-0.7317558526992798,sd2011_duration_wo_missing,1,1
73,Generator Loss,-0.7070465087890625,sd2011_duration_wo_missing,1,1
74,Generator Loss,-0.6607409715652466,sd2011_duration_wo_missing,1,1
0,Discriminator Loss,-0.03677285835146904,sd2011_duration_wo_missing,1,1
1,Discriminator Loss,-0.0929468423128128,sd2011_duration_wo_missing,1,1
2,Discriminator Loss,-0.038722217082977295,sd2011_duration_wo_missing,1,1
3,Discriminator Loss,-0.04116073250770569,sd2011_duration_wo_missing,1,1
4,Discriminator Loss,-0.06777283549308777,sd2011_duration_wo_missing,1,1
5,Discriminator Loss,-0.09877526760101318,sd2011_duration_wo_missing,1,1
6,Discriminator Loss,0.020441919565200806,sd2011_duration_wo_missing,1,1
7,Discriminator Loss,0.006989389657974243,sd2011_duration_wo_missing,1,1
8,Discriminator Loss,-0.06882071495056152,sd2011_duration_wo_missing,1,1
9,Discriminator Loss,0.08322346210479736,sd2011_duration_wo_missing,1,1
10,Discriminator Loss,0.08480390906333923,sd2011_duration_wo_missing,1,1
11,Discriminator Loss,-0.01790452003479004,sd2011_duration_wo_missing,1,1
12,Discriminator Loss,-0.049134671688079834,sd2011_duration_wo_missing,1,1
13,Discriminator Loss,-0.07145187258720398,sd2011_duration_wo_missing,1,1
14,Discriminator Loss,-0.07859033346176147,sd2011_duration_wo_missing,1,1
15,Discriminator Loss,-0.03346163034439087,sd2011_duration_wo_missing,1,1
16,Discriminator Loss,0.020295381546020508,sd2011_duration_wo_missing,1,1
17,Discriminator Loss,0.02918413281440735,sd2011_duration_wo_missing,1,1
18,Discriminator Loss,-0.00917118787765503,sd2011_duration_wo_missing,1,1
19,Discriminator Loss,0.07239791750907898,sd2011_duration_wo_missing,1,1
20,Discriminator Loss,-0.0013160109519958496,sd2011_duration_wo_missing,1,1
21,Discriminator Loss,-0.06593585014343262,sd2011_duration_wo_missing,1,1
22,Discriminator Loss,-0.00999346375465393,sd2011_duration_wo_missing,1,1
23,Discriminator Loss,0.10224643349647522,sd2011_duration_wo_missing,1,1
24,Discriminator Loss,-0.04676288366317749,sd2011_duration_wo_missing,1,1
25,Discriminator Loss,0.06491237878799438,sd2011_duration_wo_missing,1,1
26,Discriminator Loss,0.0632738471031189,sd2011_duration_wo_missing,1,1
27,Discriminator Loss,-0.1295870542526245,sd2011_duration_wo_missing,1,1
28,Discriminator Loss,0.04165172576904297,sd2011_duration_wo_missing,1,1
29,Discriminator Loss,0.05199098587036133,sd2011_duration_wo_missing,1,1
30,Discriminator Loss,0.009276896715164185,sd2011_duration_wo_missing,1,1
31,Discriminator Loss,0.08807983994483948,sd2011_duration_wo_missing,1,1
32,Discriminator Loss,-0.06669449806213379,sd2011_duration_wo_missing,1,1
33,Discriminator Loss,-0.03267306089401245,sd2011_duration_wo_missing,1,1
34,Discriminator Loss,0.026295781135559082,sd2011_duration_wo_missing,1,1
35,Discriminator Loss,0.0007694363594055176,sd2011_duration_wo_missing,1,1
36,Discriminator Loss,0.00923532247543335,sd2011_duration_wo_missing,1,1
37,Discriminator Loss,-0.011125922203063965,sd2011_duration_wo_missing,1,1
38,Discriminator Loss,-0.059900909662246704,sd2011_duration_wo_missing,1,1
39,Discriminator Loss,0.09705886244773865,sd2011_duration_wo_missing,1,1
40,Discriminator Loss,0.06105700135231018,sd2011_duration_wo_missing,1,1
41,Discriminator Loss,-0.10413450002670288,sd2011_duration_wo_missing,1,1
42,Discriminator Loss,0.033539652824401855,sd2011_duration_wo_missing,1,1
43,Discriminator Loss,-0.02279418706893921,sd2011_duration_wo_missing,1,1
44,Discriminator Loss,-0.02064204216003418,sd2011_duration_wo_missing,1,1
45,Discriminator Loss,0.03811544179916382,sd2011_duration_wo_missing,1,1
46,Discriminator Loss,-0.04399585723876953,sd2011_duration_wo_missing,1,1
47,Discriminator Loss,0.0025181174278259277,sd2011_duration_wo_missing,1,1
48,Discriminator Loss,0.008496105670928955,sd2011_duration_wo_missing,1,1
49,Discriminator Loss,-0.033307671546936035,sd2011_duration_wo_missing,1,1
50,Discriminator Loss,-0.054006338119506836,sd2011_duration_wo_missing,1,1
51,Discriminator Loss,-0.00901097059249878,sd2011_duration_wo_missing,1,1
52,Discriminator Loss,-0.012398302555084229,sd2011_duration_wo_missing,1,1
53,Discriminator Loss,-0.024594366550445557,sd2011_duration_wo_missing,1,1
54,Discriminator Loss,0.022774338722229004,sd2011_duration_wo_missing,1,1
55,Discriminator Loss,-0.025333940982818604,sd2011_duration_wo_missing,1,1
56,Discriminator Loss,0.008835196495056152,sd2011_duration_wo_missing,1,1
57,Discriminator Loss,-0.044000446796417236,sd2011_duration_wo_missing,1,1
58,Discriminator Loss,0.0006476640701293945,sd2011_duration_wo_missing,1,1
59,Discriminator Loss,-0.015328586101531982,sd2011_duration_wo_missing,1,1
60,Discriminator Loss,-0.020879149436950684,sd2011_duration_wo_missing,1,1
61,Discriminator Loss,0.01318669319152832,sd2011_duration_wo_missing,1,1
62,Discriminator Loss,0.030058979988098145,sd2011_duration_wo_missing,1,1
63,Discriminator Loss,0.007653236389160156,sd2011_duration_wo_missing,1,1
64,Discriminator Loss,-0.022221744060516357,sd2011_duration_wo_missing,1,1
65,Discriminator Loss,0.03922969102859497,sd2011_duration_wo_missing,1,1
66,Discriminator Loss,0.016728579998016357,sd2011_duration_wo_missing,1,1
67,Discriminator Loss,0.006261885166168213,sd2011_duration_wo_missing,1,1
68,Discriminator Loss,-0.05646330118179321,sd2011_duration_wo_missing,1,1
69,Discriminator Loss,-0.06809169054031372,sd2011_duration_wo_missing,1,1
70,Discriminator Loss,-0.03014659881591797,sd2011_duration_wo_missing,1,1
71,Discriminator Loss,-0.0441817045211792,sd2011_duration_wo_missing,1,1
72,Discriminator Loss,0.10301941633224487,sd2011_duration_wo_missing,1,1
73,Discriminator Loss,0.021809935569763184,sd2011_duration_wo_missing,1,1
74,Discriminator Loss,-0.0011210441589355469,sd2011_duration_wo_missing,1,1
0,Generator Loss,1.5540634393692017,sd2011_duration_wo_missing,1,1
1,Generator Loss,1.4851380586624146,sd2011_duration_wo_missing,1,1
2,Generator Loss,1.2537868022918701,sd2011_duration_wo_missing,1,1
3,Generator Loss,1.3608771562576294,sd2011_duration_wo_missing,1,1
4,Generator Loss,1.4312992095947266,sd2011_duration_wo_missing,1,1
5,Generator Loss,1.2651240825653076,sd2011_duration_wo_missing,1,1
6,Generator Loss,1.1071516275405884,sd2011_duration_wo_missing,1,1
7,Generator Loss,1.1956610679626465,sd2011_duration_wo_missing,1,1
8,Generator Loss,1.190219521522522,sd2011_duration_wo_missing,1,1
9,Generator Loss,0.9343875646591187,sd2011_duration_wo_missing,1,1
10,Generator Loss,1.023279070854187,sd2011_duration_wo_missing,1,1
11,Generator Loss,0.8225954174995422,sd2011_duration_wo_missing,1,1
12,Generator Loss,0.9935452342033386,sd2011_duration_wo_missing,1,1
13,Generator Loss,0.9689034223556519,sd2011_duration_wo_missing,1,1
14,Generator Loss,0.6890201568603516,sd2011_duration_wo_missing,1,1
15,Generator Loss,0.7430799007415771,sd2011_duration_wo_missing,1,1
16,Generator Loss,0.7130976319313049,sd2011_duration_wo_missing,1,1
17,Generator Loss,0.7434338331222534,sd2011_duration_wo_missing,1,1
18,Generator Loss,0.6471189260482788,sd2011_duration_wo_missing,1,1
19,Generator Loss,0.5810606479644775,sd2011_duration_wo_missing,1,1
20,Generator Loss,0.5545154213905334,sd2011_duration_wo_missing,1,1
21,Generator Loss,0.5640541315078735,sd2011_duration_wo_missing,1,1
22,Generator Loss,0.5678071975708008,sd2011_duration_wo_missing,1,1
23,Generator Loss,0.5839057564735413,sd2011_duration_wo_missing,1,1
24,Generator Loss,0.5767614245414734,sd2011_duration_wo_missing,1,1
25,Generator Loss,0.4717631936073303,sd2011_duration_wo_missing,1,1
26,Generator Loss,0.5207804441452026,sd2011_duration_wo_missing,1,1
27,Generator Loss,0.5412905216217041,sd2011_duration_wo_missing,1,1
28,Generator Loss,0.37274330854415894,sd2011_duration_wo_missing,1,1
29,Generator Loss,0.371285080909729,sd2011_duration_wo_missing,1,1
30,Generator Loss,0.24871426820755005,sd2011_duration_wo_missing,1,1
31,Generator Loss,0.17582660913467407,sd2011_duration_wo_missing,1,1
32,Generator Loss,0.2864077091217041,sd2011_duration_wo_missing,1,1
33,Generator Loss,0.15599983930587769,sd2011_duration_wo_missing,1,1
34,Generator Loss,0.260921835899353,sd2011_duration_wo_missing,1,1
35,Generator Loss,0.1332879662513733,sd2011_duration_wo_missing,1,1
36,Generator Loss,-0.02025359869003296,sd2011_duration_wo_missing,1,1
37,Generator Loss,0.1553936004638672,sd2011_duration_wo_missing,1,1
38,Generator Loss,0.1357111930847168,sd2011_duration_wo_missing,1,1
39,Generator Loss,0.10897105932235718,sd2011_duration_wo_missing,1,1
40,Generator Loss,0.052499592304229736,sd2011_duration_wo_missing,1,1
41,Generator Loss,0.025809049606323242,sd2011_duration_wo_missing,1,1
42,Generator Loss,-0.05915117263793945,sd2011_duration_wo_missing,1,1
43,Generator Loss,0.08231616020202637,sd2011_duration_wo_missing,1,1
44,Generator Loss,-0.21728083491325378,sd2011_duration_wo_missing,1,1
45,Generator Loss,-0.1772911548614502,sd2011_duration_wo_missing,1,1
46,Generator Loss,-0.11697855591773987,sd2011_duration_wo_missing,1,1
47,Generator Loss,-0.17687538266181946,sd2011_duration_wo_missing,1,1
48,Generator Loss,-0.24773207306861877,sd2011_duration_wo_missing,1,1
49,Generator Loss,-0.27598339319229126,sd2011_duration_wo_missing,1,1
50,Generator Loss,-0.22762992978096008,sd2011_duration_wo_missing,1,1
51,Generator Loss,-0.31103506684303284,sd2011_duration_wo_missing,1,1
52,Generator Loss,-0.3804420530796051,sd2011_duration_wo_missing,1,1
53,Generator Loss,-0.3366355299949646,sd2011_duration_wo_missing,1,1
54,Generator Loss,-0.4256587624549866,sd2011_duration_wo_missing,1,1
55,Generator Loss,-0.41013801097869873,sd2011_duration_wo_missing,1,1
56,Generator Loss,-0.45624279975891113,sd2011_duration_wo_missing,1,1
57,Generator Loss,-0.48327943682670593,sd2011_duration_wo_missing,1,1
58,Generator Loss,-0.527944028377533,sd2011_duration_wo_missing,1,1
59,Generator Loss,-0.5140743255615234,sd2011_duration_wo_missing,1,1
60,Generator Loss,-0.48257386684417725,sd2011_duration_wo_missing,1,1
61,Generator Loss,-0.5429426431655884,sd2011_duration_wo_missing,1,1
62,Generator Loss,-0.5325174927711487,sd2011_duration_wo_missing,1,1
63,Generator Loss,-0.5734617710113525,sd2011_duration_wo_missing,1,1
64,Generator Loss,-0.5551216006278992,sd2011_duration_wo_missing,1,1
65,Generator Loss,-0.5915992856025696,sd2011_duration_wo_missing,1,1
66,Generator Loss,-0.5582741498947144,sd2011_duration_wo_missing,1,1
67,Generator Loss,-0.5786634683609009,sd2011_duration_wo_missing,1,1
68,Generator Loss,-0.564026951789856,sd2011_duration_wo_missing,1,1
69,Generator Loss,-0.7400753498077393,sd2011_duration_wo_missing,1,1
70,Generator Loss,-0.620173990726471,sd2011_duration_wo_missing,1,1
71,Generator Loss,-0.6772528290748596,sd2011_duration_wo_missing,1,1
72,Generator Loss,-0.656520426273346,sd2011_duration_wo_missing,1,1
73,Generator Loss,-0.7217941880226135,sd2011_duration_wo_missing,1,1
74,Generator Loss,-0.6600730419158936,sd2011_duration_wo_missing,1,1
