epochs,loss_type,value,data,copes,j
37,Generator Loss,-0.4283255338668823,sd2011_clean_small_categorical,5,1
38,Generator Loss,-0.7094787955284119,sd2011_clean_small_categorical,5,1
39,Generator Loss,-0.7182072401046753,sd2011_clean_small_categorical,5,1
40,Generator Loss,-0.7750527262687683,sd2011_clean_small_categorical,5,1
41,Generator Loss,-0.6608301997184753,sd2011_clean_small_categorical,5,1
42,Generator Loss,-1.069149136543274,sd2011_clean_small_categorical,5,1
43,Generator Loss,-0.786954402923584,sd2011_clean_small_categorical,5,1
44,Generator Loss,-0.9205498099327087,sd2011_clean_small_categorical,5,1
45,Generator Loss,-0.7081486582756042,sd2011_clean_small_categorical,5,1
46,Generator Loss,-0.7104286551475525,sd2011_clean_small_categorical,5,1
47,Generator Loss,-0.8374791741371155,sd2011_clean_small_categorical,5,1
48,Generator Loss,-1.0501768589019775,sd2011_clean_small_categorical,5,1
49,Generator Loss,-0.9676344394683838,sd2011_clean_small_categorical,5,1
50,Generator Loss,-1.1640558242797852,sd2011_clean_small_categorical,5,1
51,Generator Loss,-1.4148871898651123,sd2011_clean_small_categorical,5,1
52,Generator Loss,-1.126676082611084,sd2011_clean_small_categorical,5,1
53,Generator Loss,-1.076830267906189,sd2011_clean_small_categorical,5,1
54,Generator Loss,-0.9704706072807312,sd2011_clean_small_categorical,5,1
55,Generator Loss,-1.3141263723373413,sd2011_clean_small_categorical,5,1
56,Generator Loss,-1.4243305921554565,sd2011_clean_small_categorical,5,1
57,Generator Loss,-1.4392194747924805,sd2011_clean_small_categorical,5,1
58,Generator Loss,-1.1959693431854248,sd2011_clean_small_categorical,5,1
59,Generator Loss,-1.0330071449279785,sd2011_clean_small_categorical,5,1
60,Generator Loss,-1.2572211027145386,sd2011_clean_small_categorical,5,1
61,Generator Loss,-1.429966926574707,sd2011_clean_small_categorical,5,1
62,Generator Loss,-1.4209145307540894,sd2011_clean_small_categorical,5,1
63,Generator Loss,-1.6328927278518677,sd2011_clean_small_categorical,5,1
64,Generator Loss,-1.350329875946045,sd2011_clean_small_categorical,5,1
65,Generator Loss,-1.2149901390075684,sd2011_clean_small_categorical,5,1
66,Generator Loss,-1.5011016130447388,sd2011_clean_small_categorical,5,1
67,Generator Loss,-1.706075668334961,sd2011_clean_small_categorical,5,1
68,Generator Loss,-1.7535005807876587,sd2011_clean_small_categorical,5,1
69,Generator Loss,-2.046900987625122,sd2011_clean_small_categorical,5,1
70,Generator Loss,-1.6377757787704468,sd2011_clean_small_categorical,5,1
71,Generator Loss,-1.3442275524139404,sd2011_clean_small_categorical,5,1
72,Generator Loss,-1.8043369054794312,sd2011_clean_small_categorical,5,1
73,Generator Loss,-1.7991641759872437,sd2011_clean_small_categorical,5,1
74,Generator Loss,-1.9934006929397583,sd2011_clean_small_categorical,5,1
75,Generator Loss,-2.158773899078369,sd2011_clean_small_categorical,5,1
76,Generator Loss,-1.6983158588409424,sd2011_clean_small_categorical,5,1
77,Generator Loss,-1.6093987226486206,sd2011_clean_small_categorical,5,1
78,Generator Loss,-1.5501279830932617,sd2011_clean_small_categorical,5,1
79,Generator Loss,-1.5706321001052856,sd2011_clean_small_categorical,5,1
80,Generator Loss,-1.9247562885284424,sd2011_clean_small_categorical,5,1
81,Generator Loss,-1.602035403251648,sd2011_clean_small_categorical,5,1
82,Generator Loss,-1.7800021171569824,sd2011_clean_small_categorical,5,1
83,Generator Loss,-1.927131175994873,sd2011_clean_small_categorical,5,1
84,Generator Loss,-1.9222084283828735,sd2011_clean_small_categorical,5,1
85,Generator Loss,-1.7304368019104004,sd2011_clean_small_categorical,5,1
86,Generator Loss,-1.6119595766067505,sd2011_clean_small_categorical,5,1
87,Generator Loss,-1.6764204502105713,sd2011_clean_small_categorical,5,1
88,Generator Loss,-1.8780251741409302,sd2011_clean_small_categorical,5,1
89,Generator Loss,-2.022221326828003,sd2011_clean_small_categorical,5,1
90,Generator Loss,-1.9776171445846558,sd2011_clean_small_categorical,5,1
91,Generator Loss,-2.0219101905822754,sd2011_clean_small_categorical,5,1
92,Generator Loss,-1.8659694194793701,sd2011_clean_small_categorical,5,1
93,Generator Loss,-1.8444432020187378,sd2011_clean_small_categorical,5,1
94,Generator Loss,-1.8760701417922974,sd2011_clean_small_categorical,5,1
95,Generator Loss,-1.9753437042236328,sd2011_clean_small_categorical,5,1
96,Generator Loss,-2.1714541912078857,sd2011_clean_small_categorical,5,1
97,Generator Loss,-2.100267171859741,sd2011_clean_small_categorical,5,1
98,Generator Loss,-1.7635340690612793,sd2011_clean_small_categorical,5,1
99,Generator Loss,-1.844914197921753,sd2011_clean_small_categorical,5,1
100,Generator Loss,-2.018278121948242,sd2011_clean_small_categorical,5,1
101,Generator Loss,-1.9572046995162964,sd2011_clean_small_categorical,5,1
102,Generator Loss,-1.902410864830017,sd2011_clean_small_categorical,5,1
103,Generator Loss,-1.8012865781784058,sd2011_clean_small_categorical,5,1
104,Generator Loss,-1.8711745738983154,sd2011_clean_small_categorical,5,1
105,Generator Loss,-1.7021986246109009,sd2011_clean_small_categorical,5,1
106,Generator Loss,-2.2509586811065674,sd2011_clean_small_categorical,5,1
107,Generator Loss,-2.2039804458618164,sd2011_clean_small_categorical,5,1
108,Generator Loss,-2.1755805015563965,sd2011_clean_small_categorical,5,1
109,Generator Loss,-2.2652816772460938,sd2011_clean_small_categorical,5,1
110,Generator Loss,-1.8642741441726685,sd2011_clean_small_categorical,5,1
111,Generator Loss,-1.6937116384506226,sd2011_clean_small_categorical,5,1
112,Generator Loss,-1.9798765182495117,sd2011_clean_small_categorical,5,1
113,Generator Loss,-2.1407723426818848,sd2011_clean_small_categorical,5,1
114,Generator Loss,-2.2235212326049805,sd2011_clean_small_categorical,5,1
115,Generator Loss,-2.074559450149536,sd2011_clean_small_categorical,5,1
116,Generator Loss,-1.6932399272918701,sd2011_clean_small_categorical,5,1
117,Generator Loss,-1.6328604221343994,sd2011_clean_small_categorical,5,1
118,Generator Loss,-1.9018990993499756,sd2011_clean_small_categorical,5,1
119,Generator Loss,-2.1073250770568848,sd2011_clean_small_categorical,5,1
120,Generator Loss,-1.8875524997711182,sd2011_clean_small_categorical,5,1
121,Generator Loss,-2.0464582443237305,sd2011_clean_small_categorical,5,1
122,Generator Loss,-1.6231998205184937,sd2011_clean_small_categorical,5,1
123,Generator Loss,-1.6788430213928223,sd2011_clean_small_categorical,5,1
124,Generator Loss,-1.98944890499115,sd2011_clean_small_categorical,5,1
125,Generator Loss,-2.2266197204589844,sd2011_clean_small_categorical,5,1
126,Generator Loss,-1.9761443138122559,sd2011_clean_small_categorical,5,1
127,Generator Loss,-1.521369218826294,sd2011_clean_small_categorical,5,1
128,Generator Loss,-1.5592961311340332,sd2011_clean_small_categorical,5,1
129,Generator Loss,-1.1435546875,sd2011_clean_small_categorical,5,1
130,Generator Loss,-1.163045048713684,sd2011_clean_small_categorical,5,1
131,Generator Loss,-1.5250846147537231,sd2011_clean_small_categorical,5,1
132,Generator Loss,-1.7781217098236084,sd2011_clean_small_categorical,5,1
133,Generator Loss,-1.56344473361969,sd2011_clean_small_categorical,5,1
134,Generator Loss,-1.6018056869506836,sd2011_clean_small_categorical,5,1
135,Generator Loss,-1.4664270877838135,sd2011_clean_small_categorical,5,1
136,Generator Loss,-1.6830166578292847,sd2011_clean_small_categorical,5,1
137,Generator Loss,-1.7515020370483398,sd2011_clean_small_categorical,5,1
138,Generator Loss,-1.6416292190551758,sd2011_clean_small_categorical,5,1
139,Generator Loss,-1.8604274988174438,sd2011_clean_small_categorical,5,1
140,Generator Loss,-1.8281790018081665,sd2011_clean_small_categorical,5,1
141,Generator Loss,-0.7854647040367126,sd2011_clean_small_categorical,5,1
142,Generator Loss,-1.7229893207550049,sd2011_clean_small_categorical,5,1
143,Generator Loss,-2.1710710525512695,sd2011_clean_small_categorical,5,1
144,Generator Loss,-2.2630043029785156,sd2011_clean_small_categorical,5,1
145,Generator Loss,-1.8793926239013672,sd2011_clean_small_categorical,5,1
146,Generator Loss,-1.5441521406173706,sd2011_clean_small_categorical,5,1
147,Generator Loss,-1.1221593618392944,sd2011_clean_small_categorical,5,1
148,Generator Loss,-1.0435420274734497,sd2011_clean_small_categorical,5,1
149,Generator Loss,-1.7001464366912842,sd2011_clean_small_categorical,5,1
150,Generator Loss,-2.0881667137145996,sd2011_clean_small_categorical,5,1
151,Generator Loss,-1.8974754810333252,sd2011_clean_small_categorical,5,1
152,Generator Loss,-1.7110943794250488,sd2011_clean_small_categorical,5,1
153,Generator Loss,-1.471110224723816,sd2011_clean_small_categorical,5,1
154,Generator Loss,-1.5373754501342773,sd2011_clean_small_categorical,5,1
155,Generator Loss,-1.6369796991348267,sd2011_clean_small_categorical,5,1
156,Generator Loss,-2.437655448913574,sd2011_clean_small_categorical,5,1
157,Generator Loss,-2.1358346939086914,sd2011_clean_small_categorical,5,1
158,Generator Loss,-1.8955309391021729,sd2011_clean_small_categorical,5,1
159,Generator Loss,-1.5522651672363281,sd2011_clean_small_categorical,5,1
160,Generator Loss,-1.4018059968948364,sd2011_clean_small_categorical,5,1
161,Generator Loss,-1.875265121459961,sd2011_clean_small_categorical,5,1
162,Generator Loss,-2.037870168685913,sd2011_clean_small_categorical,5,1
163,Generator Loss,-1.801538109779358,sd2011_clean_small_categorical,5,1
164,Generator Loss,-2.399557590484619,sd2011_clean_small_categorical,5,1
165,Generator Loss,-2.232736587524414,sd2011_clean_small_categorical,5,1
166,Generator Loss,-1.885895848274231,sd2011_clean_small_categorical,5,1
167,Generator Loss,-1.5983754396438599,sd2011_clean_small_categorical,5,1
168,Generator Loss,-1.3333213329315186,sd2011_clean_small_categorical,5,1
169,Generator Loss,-1.1687257289886475,sd2011_clean_small_categorical,5,1
170,Generator Loss,-1.4553239345550537,sd2011_clean_small_categorical,5,1
171,Generator Loss,-1.7846707105636597,sd2011_clean_small_categorical,5,1
172,Generator Loss,-1.4476364850997925,sd2011_clean_small_categorical,5,1
173,Generator Loss,-1.723816156387329,sd2011_clean_small_categorical,5,1
174,Generator Loss,-1.1766327619552612,sd2011_clean_small_categorical,5,1
175,Generator Loss,-1.2289972305297852,sd2011_clean_small_categorical,5,1
176,Generator Loss,-1.3010625839233398,sd2011_clean_small_categorical,5,1
177,Generator Loss,-1.1277155876159668,sd2011_clean_small_categorical,5,1
178,Generator Loss,-1.3654619455337524,sd2011_clean_small_categorical,5,1
179,Generator Loss,-1.1167188882827759,sd2011_clean_small_categorical,5,1
180,Generator Loss,-1.0952744483947754,sd2011_clean_small_categorical,5,1
181,Generator Loss,-1.4476652145385742,sd2011_clean_small_categorical,5,1
182,Generator Loss,-1.5216389894485474,sd2011_clean_small_categorical,5,1
183,Generator Loss,-1.8174039125442505,sd2011_clean_small_categorical,5,1
184,Generator Loss,-1.5959999561309814,sd2011_clean_small_categorical,5,1
185,Generator Loss,-1.1138235330581665,sd2011_clean_small_categorical,5,1
186,Generator Loss,-1.3362888097763062,sd2011_clean_small_categorical,5,1
187,Generator Loss,-1.4976273775100708,sd2011_clean_small_categorical,5,1
188,Generator Loss,-1.6163132190704346,sd2011_clean_small_categorical,5,1
189,Generator Loss,-2.2379558086395264,sd2011_clean_small_categorical,5,1
190,Generator Loss,-1.8198946714401245,sd2011_clean_small_categorical,5,1
191,Generator Loss,-1.7546541690826416,sd2011_clean_small_categorical,5,1
192,Generator Loss,-1.4894620180130005,sd2011_clean_small_categorical,5,1
193,Generator Loss,-1.444415807723999,sd2011_clean_small_categorical,5,1
194,Generator Loss,-1.7735201120376587,sd2011_clean_small_categorical,5,1
195,Generator Loss,-1.3987904787063599,sd2011_clean_small_categorical,5,1
196,Generator Loss,-1.7133198976516724,sd2011_clean_small_categorical,5,1
197,Generator Loss,-1.9316906929016113,sd2011_clean_small_categorical,5,1
198,Generator Loss,-1.4818215370178223,sd2011_clean_small_categorical,5,1
199,Generator Loss,-1.340928077697754,sd2011_clean_small_categorical,5,1
200,Generator Loss,-1.6581627130508423,sd2011_clean_small_categorical,5,1
201,Generator Loss,-1.93507719039917,sd2011_clean_small_categorical,5,1
202,Generator Loss,-2.215791702270508,sd2011_clean_small_categorical,5,1
203,Generator Loss,-2.0110390186309814,sd2011_clean_small_categorical,5,1
204,Generator Loss,-2.1784160137176514,sd2011_clean_small_categorical,5,1
205,Generator Loss,-1.596470832824707,sd2011_clean_small_categorical,5,1
206,Generator Loss,-1.2179827690124512,sd2011_clean_small_categorical,5,1
207,Generator Loss,-1.6362488269805908,sd2011_clean_small_categorical,5,1
208,Generator Loss,-1.8360933065414429,sd2011_clean_small_categorical,5,1
209,Generator Loss,-2.0799436569213867,sd2011_clean_small_categorical,5,1
210,Generator Loss,-2.3630788326263428,sd2011_clean_small_categorical,5,1
211,Generator Loss,-1.8847289085388184,sd2011_clean_small_categorical,5,1
212,Generator Loss,-1.6105890274047852,sd2011_clean_small_categorical,5,1
213,Generator Loss,-1.1123666763305664,sd2011_clean_small_categorical,5,1
214,Generator Loss,-1.3010518550872803,sd2011_clean_small_categorical,5,1
215,Generator Loss,-1.865285873413086,sd2011_clean_small_categorical,5,1
216,Generator Loss,-2.1757423877716064,sd2011_clean_small_categorical,5,1
217,Generator Loss,-1.9903992414474487,sd2011_clean_small_categorical,5,1
218,Generator Loss,-1.4656826257705688,sd2011_clean_small_categorical,5,1
219,Generator Loss,-1.4931833744049072,sd2011_clean_small_categorical,5,1
220,Generator Loss,-1.7161794900894165,sd2011_clean_small_categorical,5,1
221,Generator Loss,-2.0300076007843018,sd2011_clean_small_categorical,5,1
222,Generator Loss,-2.049731969833374,sd2011_clean_small_categorical,5,1
223,Generator Loss,-1.934287190437317,sd2011_clean_small_categorical,5,1
224,Generator Loss,-1.7752180099487305,sd2011_clean_small_categorical,5,1
225,Generator Loss,-1.9679203033447266,sd2011_clean_small_categorical,5,1
226,Generator Loss,-1.603440523147583,sd2011_clean_small_categorical,5,1
227,Generator Loss,-1.7562859058380127,sd2011_clean_small_categorical,5,1
228,Generator Loss,-2.2015089988708496,sd2011_clean_small_categorical,5,1
229,Generator Loss,-1.7655388116836548,sd2011_clean_small_categorical,5,1
230,Generator Loss,-1.8256503343582153,sd2011_clean_small_categorical,5,1
231,Generator Loss,-1.8341060876846313,sd2011_clean_small_categorical,5,1
232,Generator Loss,-2.2933754920959473,sd2011_clean_small_categorical,5,1
233,Generator Loss,-2.3307206630706787,sd2011_clean_small_categorical,5,1
234,Generator Loss,-1.6597214937210083,sd2011_clean_small_categorical,5,1
235,Generator Loss,-1.9406644105911255,sd2011_clean_small_categorical,5,1
236,Generator Loss,-1.8413443565368652,sd2011_clean_small_categorical,5,1
237,Generator Loss,-1.6807128190994263,sd2011_clean_small_categorical,5,1
238,Generator Loss,-2.373567581176758,sd2011_clean_small_categorical,5,1
239,Generator Loss,-2.516920566558838,sd2011_clean_small_categorical,5,1
240,Generator Loss,-2.349323034286499,sd2011_clean_small_categorical,5,1
241,Generator Loss,-2.0269973278045654,sd2011_clean_small_categorical,5,1
242,Generator Loss,-1.8334877490997314,sd2011_clean_small_categorical,5,1
243,Generator Loss,-1.5166947841644287,sd2011_clean_small_categorical,5,1
244,Generator Loss,-1.503280758857727,sd2011_clean_small_categorical,5,1
245,Generator Loss,-1.8990398645401,sd2011_clean_small_categorical,5,1
246,Generator Loss,-2.374263286590576,sd2011_clean_small_categorical,5,1
247,Generator Loss,-2.5315539836883545,sd2011_clean_small_categorical,5,1
248,Generator Loss,-1.9548826217651367,sd2011_clean_small_categorical,5,1
249,Generator Loss,-2.1949267387390137,sd2011_clean_small_categorical,5,1
250,Generator Loss,-1.9622279405593872,sd2011_clean_small_categorical,5,1
251,Generator Loss,-2.0565435886383057,sd2011_clean_small_categorical,5,1
252,Generator Loss,-1.8815616369247437,sd2011_clean_small_categorical,5,1
253,Generator Loss,-2.09572696685791,sd2011_clean_small_categorical,5,1
254,Generator Loss,-2.023704767227173,sd2011_clean_small_categorical,5,1
255,Generator Loss,-2.303372859954834,sd2011_clean_small_categorical,5,1
256,Generator Loss,-1.9396775960922241,sd2011_clean_small_categorical,5,1
257,Generator Loss,-1.6848230361938477,sd2011_clean_small_categorical,5,1
258,Generator Loss,-1.8522142171859741,sd2011_clean_small_categorical,5,1
259,Generator Loss,-1.6520458459854126,sd2011_clean_small_categorical,5,1
260,Generator Loss,-1.8444814682006836,sd2011_clean_small_categorical,5,1
261,Generator Loss,-1.8564226627349854,sd2011_clean_small_categorical,5,1
262,Generator Loss,-1.940672755241394,sd2011_clean_small_categorical,5,1
263,Generator Loss,-2.2769742012023926,sd2011_clean_small_categorical,5,1
264,Generator Loss,-1.7754268646240234,sd2011_clean_small_categorical,5,1
265,Generator Loss,-2.062534809112549,sd2011_clean_small_categorical,5,1
266,Generator Loss,-2.217271327972412,sd2011_clean_small_categorical,5,1
267,Generator Loss,-2.261298418045044,sd2011_clean_small_categorical,5,1
268,Generator Loss,-1.9484938383102417,sd2011_clean_small_categorical,5,1
269,Generator Loss,-1.7128874063491821,sd2011_clean_small_categorical,5,1
270,Generator Loss,-1.5366172790527344,sd2011_clean_small_categorical,5,1
271,Generator Loss,-1.0647985935211182,sd2011_clean_small_categorical,5,1
272,Generator Loss,-1.7435688972473145,sd2011_clean_small_categorical,5,1
273,Generator Loss,-1.6730269193649292,sd2011_clean_small_categorical,5,1
274,Generator Loss,-1.5251495838165283,sd2011_clean_small_categorical,5,1
275,Generator Loss,-1.9172117710113525,sd2011_clean_small_categorical,5,1
276,Generator Loss,-1.3836883306503296,sd2011_clean_small_categorical,5,1
277,Generator Loss,-1.3709149360656738,sd2011_clean_small_categorical,5,1
278,Generator Loss,-1.0370343923568726,sd2011_clean_small_categorical,5,1
279,Generator Loss,-1.5284291505813599,sd2011_clean_small_categorical,5,1
280,Generator Loss,-1.902251958847046,sd2011_clean_small_categorical,5,1
281,Generator Loss,-1.9125789403915405,sd2011_clean_small_categorical,5,1
282,Generator Loss,-1.8598573207855225,sd2011_clean_small_categorical,5,1
283,Generator Loss,-1.6025669574737549,sd2011_clean_small_categorical,5,1
284,Generator Loss,-1.5144703388214111,sd2011_clean_small_categorical,5,1
285,Generator Loss,-1.7366973161697388,sd2011_clean_small_categorical,5,1
286,Generator Loss,-1.362894892692566,sd2011_clean_small_categorical,5,1
287,Generator Loss,-1.6550039052963257,sd2011_clean_small_categorical,5,1
288,Generator Loss,-1.6455055475234985,sd2011_clean_small_categorical,5,1
289,Generator Loss,-1.438096523284912,sd2011_clean_small_categorical,5,1
290,Generator Loss,-1.7333347797393799,sd2011_clean_small_categorical,5,1
291,Generator Loss,-1.7444915771484375,sd2011_clean_small_categorical,5,1
292,Generator Loss,-1.6383088827133179,sd2011_clean_small_categorical,5,1
293,Generator Loss,-1.9544305801391602,sd2011_clean_small_categorical,5,1
294,Generator Loss,-1.5934275388717651,sd2011_clean_small_categorical,5,1
295,Generator Loss,-1.128342628479004,sd2011_clean_small_categorical,5,1
296,Generator Loss,-1.4373059272766113,sd2011_clean_small_categorical,5,1
297,Generator Loss,-1.8444907665252686,sd2011_clean_small_categorical,5,1
298,Generator Loss,-1.5410003662109375,sd2011_clean_small_categorical,5,1
299,Generator Loss,-1.7700353860855103,sd2011_clean_small_categorical,5,1
300,Generator Loss,-1.56181001663208,sd2011_clean_small_categorical,5,1
301,Generator Loss,-1.861272931098938,sd2011_clean_small_categorical,5,1
302,Generator Loss,-1.6904054880142212,sd2011_clean_small_categorical,5,1
303,Generator Loss,-2.1488237380981445,sd2011_clean_small_categorical,5,1
304,Generator Loss,-1.6955022811889648,sd2011_clean_small_categorical,5,1
305,Generator Loss,-1.7861295938491821,sd2011_clean_small_categorical,5,1
306,Generator Loss,-2.0238425731658936,sd2011_clean_small_categorical,5,1
307,Generator Loss,-1.773277997970581,sd2011_clean_small_categorical,5,1
308,Generator Loss,-1.7931102514266968,sd2011_clean_small_categorical,5,1
309,Generator Loss,-2.0721640586853027,sd2011_clean_small_categorical,5,1
310,Generator Loss,-1.816710114479065,sd2011_clean_small_categorical,5,1
311,Generator Loss,-2.0260519981384277,sd2011_clean_small_categorical,5,1
312,Generator Loss,-2.028432607650757,sd2011_clean_small_categorical,5,1
313,Generator Loss,-2.0400357246398926,sd2011_clean_small_categorical,5,1
314,Generator Loss,-2.106686592102051,sd2011_clean_small_categorical,5,1
315,Generator Loss,-2.1034038066864014,sd2011_clean_small_categorical,5,1
316,Generator Loss,-1.5661307573318481,sd2011_clean_small_categorical,5,1
317,Generator Loss,-1.9565551280975342,sd2011_clean_small_categorical,5,1
318,Generator Loss,-1.9140989780426025,sd2011_clean_small_categorical,5,1
319,Generator Loss,-1.8774325847625732,sd2011_clean_small_categorical,5,1
320,Generator Loss,-1.7490721940994263,sd2011_clean_small_categorical,5,1
321,Generator Loss,-1.600621223449707,sd2011_clean_small_categorical,5,1
322,Generator Loss,-1.880504846572876,sd2011_clean_small_categorical,5,1
323,Generator Loss,-1.706719994544983,sd2011_clean_small_categorical,5,1
324,Generator Loss,-1.3837801218032837,sd2011_clean_small_categorical,5,1
325,Generator Loss,-1.6376020908355713,sd2011_clean_small_categorical,5,1
326,Generator Loss,-1.7156915664672852,sd2011_clean_small_categorical,5,1
327,Generator Loss,-1.4601432085037231,sd2011_clean_small_categorical,5,1
328,Generator Loss,-1.8195923566818237,sd2011_clean_small_categorical,5,1
329,Generator Loss,-2.1864211559295654,sd2011_clean_small_categorical,5,1
330,Generator Loss,-1.7330570220947266,sd2011_clean_small_categorical,5,1
331,Generator Loss,-1.8542518615722656,sd2011_clean_small_categorical,5,1
332,Generator Loss,-1.6169852018356323,sd2011_clean_small_categorical,5,1
333,Generator Loss,-1.1087993383407593,sd2011_clean_small_categorical,5,1
334,Generator Loss,-1.6277552843093872,sd2011_clean_small_categorical,5,1
335,Generator Loss,-1.5957802534103394,sd2011_clean_small_categorical,5,1
336,Generator Loss,-1.9314427375793457,sd2011_clean_small_categorical,5,1
337,Generator Loss,-1.8233102560043335,sd2011_clean_small_categorical,5,1
338,Generator Loss,-1.651216983795166,sd2011_clean_small_categorical,5,1
339,Generator Loss,-1.8360447883605957,sd2011_clean_small_categorical,5,1
340,Generator Loss,-2.009469747543335,sd2011_clean_small_categorical,5,1
341,Generator Loss,-2.127471923828125,sd2011_clean_small_categorical,5,1
342,Generator Loss,-1.818665862083435,sd2011_clean_small_categorical,5,1
343,Generator Loss,-1.8428165912628174,sd2011_clean_small_categorical,5,1
344,Generator Loss,-1.2470731735229492,sd2011_clean_small_categorical,5,1
345,Generator Loss,-1.2739146947860718,sd2011_clean_small_categorical,5,1
346,Generator Loss,-1.4592900276184082,sd2011_clean_small_categorical,5,1
347,Generator Loss,-1.6044400930404663,sd2011_clean_small_categorical,5,1
348,Generator Loss,-1.808614730834961,sd2011_clean_small_categorical,5,1
349,Generator Loss,-2.0511443614959717,sd2011_clean_small_categorical,5,1
350,Generator Loss,-1.9098080396652222,sd2011_clean_small_categorical,5,1
351,Generator Loss,-1.6740913391113281,sd2011_clean_small_categorical,5,1
352,Generator Loss,-1.2143380641937256,sd2011_clean_small_categorical,5,1
353,Generator Loss,-1.127111554145813,sd2011_clean_small_categorical,5,1
354,Generator Loss,-2.1415627002716064,sd2011_clean_small_categorical,5,1
355,Generator Loss,-2.0326952934265137,sd2011_clean_small_categorical,5,1
356,Generator Loss,-2.6062684059143066,sd2011_clean_small_categorical,5,1
357,Generator Loss,-2.4906485080718994,sd2011_clean_small_categorical,5,1
358,Generator Loss,-2.148491382598877,sd2011_clean_small_categorical,5,1
359,Generator Loss,-1.8660519123077393,sd2011_clean_small_categorical,5,1
360,Generator Loss,-1.7873839139938354,sd2011_clean_small_categorical,5,1
361,Generator Loss,-1.5632710456848145,sd2011_clean_small_categorical,5,1
362,Generator Loss,-1.6240514516830444,sd2011_clean_small_categorical,5,1
363,Generator Loss,-2.2640087604522705,sd2011_clean_small_categorical,5,1
364,Generator Loss,-2.0265321731567383,sd2011_clean_small_categorical,5,1
365,Generator Loss,-1.9121201038360596,sd2011_clean_small_categorical,5,1
366,Generator Loss,-2.045952796936035,sd2011_clean_small_categorical,5,1
367,Generator Loss,-1.9570423364639282,sd2011_clean_small_categorical,5,1
368,Generator Loss,-1.8996528387069702,sd2011_clean_small_categorical,5,1
369,Generator Loss,-1.4097152948379517,sd2011_clean_small_categorical,5,1
370,Generator Loss,-1.5195295810699463,sd2011_clean_small_categorical,5,1
371,Generator Loss,-2.0670218467712402,sd2011_clean_small_categorical,5,1
372,Generator Loss,-1.5309741497039795,sd2011_clean_small_categorical,5,1
373,Generator Loss,-1.7532821893692017,sd2011_clean_small_categorical,5,1
374,Generator Loss,-2.281532049179077,sd2011_clean_small_categorical,5,1
375,Generator Loss,-1.9445810317993164,sd2011_clean_small_categorical,5,1
376,Generator Loss,-1.9521656036376953,sd2011_clean_small_categorical,5,1
377,Generator Loss,-1.9904555082321167,sd2011_clean_small_categorical,5,1
378,Generator Loss,-1.699381947517395,sd2011_clean_small_categorical,5,1
379,Generator Loss,-1.2330352067947388,sd2011_clean_small_categorical,5,1
