"var_1","var_2","var_3","var_4","var_5","var_6","var_7","var_8","var_9","var_10","var_11","var_12","var_13","var_14","var_15","var_16","var_17","var_18","var_19","var_20"
"l","m","a","h","o","j","t","c","m","e","g","t","d","t","g","b","g","c","c","l"
"d","j","n","f","e","b","n","o","l","m","i","h","i","s","o","b","n","b","h","o"
"r","e","g","c","e","p","k","m","b","o","t","p","l","c","c","b","d","k","k","b"
"r","f","o","l","n","n","k","q","o","s","a","e","a","g","a","s","q","b","q","c"
"q","q","d","b","c","r","l","d","a","p","s","n","h","c","f","b","o","o","l","j"
"i","j","q","s","k","h","j","g","f","e","e","b","d","f","e","o","b","a","j","m"
"m","b","j","j","a","b","h","a","h","k","s","b","o","q","t","e","t","o","e","c"
"l","k","r","n","c","o","m","l","f","l","i","j","g","i","r","e","n","m","t","n"
"m","g","t","k","b","l","l","h","p","r","g","t","q","c","k","l","n","a","c","m"
"n","c","j","l","k","i","n","i","d","c","m","j","h","f","m","h","p","f","t","t"
"t","b","n","l","r","a","l","h","a","k","s","d","g","t","d","p","a","q","s","i"
"m","m","l","f","r","m","d","e","n","s","f","g","t","l","d","a","i","h","q","b"
"f","n","p","e","b","r","m","f","i","f","p","i","r","s","r","i","d","t","f","h"
"c","c","b","q","a","r","n","j","t","f","e","n","t","m","g","o","l","k","n","n"
"f","m","s","r","g","r","q","k","e","e","k","e","o","s","j","h","m","g","t","i"
"e","t","k","k","l","r","r","k","l","a","a","g","a","m","e","h","r","s","d","j"
"h","q","m","k","o","b","m","g","f","a","m","o","n","b","i","s","g","c","s","c"
"k","l","d","l","a","b","q","s","p","n","t","g","a","t","b","d","r","m","i","t"
"g","t","c","k","t","p","n","n","p","r","q","d","t","q","a","a","d","p","s","o"
"a","e","g","b","k","q","r","i","f","n","q","k","i","l","o","m","m","n","l","h"
"s","e","e","l","f","q","c","n","l","t","s","h","t","a","e","f","n","f","j","t"
"d","k","j","s","r","e","o","s","p","h","n","b","m","g","l","b","b","s","c","j"
"b","q","g","k","c","f","l","b","r","p","t","m","h","q","p","g","n","j","j","g"
"a","c","i","p","b","t","k","b","m","e","c","f","o","c","h","c","g","r","c","q"
"j","e","t","r","j","b","t","d","f","i","k","e","n","k","n","h","e","g","n","f"
"i","n","j","b","r","p","f","p","j","n","t","l","t","s","t","j","s","r","r","q"
"e","j","a","h","k","e","b","g","t","g","r","r","t","d","p","o","p","o","j","p"
"j","n","n","g","h","p","p","n","h","s","s","o","r","c","f","q","b","a","l","b"
"k","q","p","s","h","k","p","q","g","d","m","i","q","m","k","p","h","h","n","o"
"n","q","d","s","o","f","g","q","i","k","d","t","c","h","f","l","e","e","c","h"
"h","g","f","j","k","e","c","a","e","r","f","b","c","m","c","l","t","f","n","e"
"s","i","e","g","j","m","s","t","k","o","d","t","n","r","c","l","k","g","p","p"
"n","h","i","j","l","i","c","s","o","j","r","t","m","h","k","b","m","n","d","l"
"k","j","p","o","h","e","b","p","a","i","a","r","m","q","q","c","b","m","k","f"
"e","t","k","h","i","l","r","l","b","t","r","r","r","a","h","r","m","k","i","q"
"d","o","h","f","s","g","k","a","e","n","i","s","d","f","l","j","m","s","c","t"
"f","m","a","c","l","b","m","c","d","n","m","c","j","m","f","l","e","o","c","a"
"j","a","t","c","l","h","a","i","r","t","e","o","f","l","f","b","i","e","k","f"
"d","r","e","p","r","s","n","g","h","d","t","k","l","s","r","d","d","e","g","f"
"n","p","n","i","o","p","c","n","i","d","p","k","s","o","q","m","k","i","h","l"
"r","b","d","n","l","q","d","k","n","i","m","p","e","d","k","f","d","c","h","h"
"g","n","b","a","s","p","f","k","t","a","s","m","m","i","k","r","p","b","m","s"
"j","d","f","f","o","o","m","p","d","d","i","a","o","s","k","a","a","j","l","k"
"h","o","m","l","j","o","j","h","q","l","b","d","q","k","k","n","a","q","e","t"
"h","j","p","p","c","t","l","l","b","n","j","p","i","i","q","o","i","t","g","j"
"r","f","m","i","k","j","q","s","e","t","q","l","r","h","f","p","i","r","s","r"
"m","c","r","s","i","j","t","t","e","h","s","f","e","o","f","s","l","j","o","j"
"q","b","k","r","p","p","c","a","t","k","k","p","f","n","b","a","s","g","b","b"
"a","j","r","d","p","n","p","g","b","b","s","d","p","n","k","a","q","c","c","p"
"e","f","n","p","r","h","k","g","q","g","p","m","p","e","t","h","k","m","r","e"
"p","l","q","h","e","a","t","k","l","t","n","b","b","k","g","q","m","r","l","p"
"f","b","g","k","r","j","g","l","n","h","o","n","f","l","h","d","c","h","c","h"
"o","n","h","r","s","l","q","k","t","h","a","m","e","o","t","r","o","k","p","i"
"q","l","h","g","t","h","d","s","k","b","a","g","e","h","g","k","p","s","q","m"
"i","o","q","k","e","s","o","f","l","f","l","c","m","n","t","a","l","q","j","m"
"j","s","r","r","c","g","r","b","b","t","a","q","r","q","q","m","b","a","h","o"
"p","s","f","i","t","e","o","e","c","h","j","q","g","d","i","l","a","q","n","t"
"a","j","n","h","k","s","a","q","f","f","o","i","d","d","f","t","h","h","e","i"
"s","e","m","b","p","q","h","r","n","q","f","r","m","t","m","k","i","s","r","b"
"j","e","n","k","h","h","s","j","s","t","f","e","q","k","s","f","r","j","b","m"
"j","n","s","i","f","j","h","e","q","n","i","h","b","g","t","p","p","j","s","e"
"a","l","a","g","b","i","t","g","p","h","m","t","a","i","c","b","i","b","q","l"
"b","a","q","n","o","s","o","s","e","a","t","l","d","k","q","r","g","n","r","g"
"n","p","n","g","e","b","g","h","m","l","q","l","h","k","j","q","k","d","r","e"
"e","b","k","q","o","p","b","k","f","d","g","c","s","e","a","t","h","k","n","e"
"s","k","c","q","c","p","o","m","c","q","f","n","l","f","c","c","q","o","s","f"
"k","n","a","i","k","g","b","k","f","g","o","j","t","r","l","h","k","o","d","r"
"n","d","s","m","k","o","b","m","j","b","r","o","p","a","t","m","i","j","s","r"
"b","t","c","c","p","p","r","l","r","l","n","g","c","c","f","l","f","l","l","m"
"f","r","k","h","f","l","m","q","r","q","d","i","s","m","c","t","h","l","h","c"
"e","i","b","q","f","b","p","c","r","r","d","a","b","m","g","g","p","c","r","q"
"a","e","i","l","n","r","k","f","s","c","l","f","l","c","l","q","l","q","l","f"
"q","q","m","t","s","t","o","c","o","d","n","o","p","i","n","b","p","j","l","a"
"i","h","d","s","f","t","d","h","p","h","a","q","c","j","m","h","g","p","e","t"
"a","f","p","c","e","e","o","h","a","a","n","a","m","q","b","a","m","r","s","h"
"s","t","n","m","i","r","h","o","a","h","s","o","t","i","h","a","q","t","g","s"
"i","k","g","e","o","b","j","m","r","p","i","s","o","a","q","d","c","e","r","k"
"g","r","p","r","t","h","l","h","j","n","t","s","j","q","l","n","i","j","n","l"
"f","t","m","i","a","c","f","s","r","a","c","i","m","b","b","g","s","k","a","n"
"o","j","e","q","a","i","e","q","g","i","o","r","p","p","q","i","o","d","g","l"
"d","o","j","b","s","r","l","f","a","f","s","q","f","k","e","c","d","p","j","f"
"e","r","h","q","a","c","o","m","d","s","n","p","o","l","c","a","s","j","s","r"
"m","n","d","j","t","q","c","r","k","k","r","j","t","m","o","e","a","g","m","m"
"n","c","h","i","h","l","p","e","o","i","m","l","i","q","j","h","n","a","o","d"
"b","d","q","q","c","p","p","c","q","f","p","j","e","p","s","j","j","n","g","k"
"i","e","d","m","p","k","q","c","r","e","s","e","s","g","t","a","a","c","c","c"
"t","h","a","o","r","k","d","l","t","r","j","i","b","k","h","o","c","l","p","g"
"o","b","k","b","f","h","n","s","j","s","i","d","o","m","b","i","b","j","n","j"
"a","c","s","f","j","b","t","m","h","d","k","d","a","t","m","l","a","g","q","b"
"b","d","r","d","j","e","a","e","b","f","k","i","c","o","j","a","n","s","q","b"
"d","n","f","d","p","s","r","k","m","i","m","f","a","t","j","i","l","s","s","k"
"b","g","l","b","t","f","t","o","s","b","f","d","j","d","a","h","m","j","d","o"
"p","c","i","a","s","d","j","a","c","e","p","c","g","p","o","o","q","e","d","f"
"h","r","t","m","k","c","h","b","b","i","s","n","i","s","c","a","m","h","r","p"
"d","k","d","k","a","b","g","p","c","j","d","n","n","n","t","g","b","q","f","r"
"b","q","o","r","d","p","q","s","k","l","h","o","s","c","a","t","i","t","e","i"
"p","e","d","m","a","k","b","h","h","e","a","g","c","k","f","e","e","h","m","j"
"k","d","f","f","k","o","q","q","l","i","e","i","t","f","j","r","c","f","b","q"
"b","i","p","h","a","i","l","b","d","n","i","d","s","j","a","e","s","d","l","l"
"o","d","g","m","r","t","o","g","a","r","l","q","i","e","a","f","r","c","o","e"
"a","t","i","r","c","m","g","c","g","t","q","h","a","g","q","h","j","f","m","s"
"q","m","e","l","c","r","a","f","q","t","q","o","m","n","t","h","o","i","g","k"
"g","f","o","i","t","o","i","a","i","t","r","s","i","a","f","m","l","g","s","r"
"f","d","m","p","j","j","m","c","n","t","l","a","i","s","d","h","e","s","c","p"
"t","i","s","d","n","n","d","a","c","g","o","r","s","k","c","m","m","l","i","s"
"d","d","f","l","f","m","i","n","d","p","f","r","k","g","o","f","n","n","a","q"
"c","p","f","i","a","a","g","a","a","f","n","d","f","k","g","q","m","g","a","a"
"q","q","f","b","t","d","h","p","m","q","l","b","g","i","c","d","l","a","t","k"
"k","j","r","j","f","p","t","s","l","s","f","h","s","j","j","c","h","a","b","s"
"r","f","s","i","t","b","t","s","e","s","d","e","k","p","g","r","l","t","e","c"
"q","o","n","r","j","j","g","r","l","k","l","l","s","t","k","d","h","s","h","j"
"q","i","b","g","b","t","n","m","n","l","f","i","o","m","n","t","h","k","p","i"
"j","k","i","r","c","q","p","s","f","a","b","c","l","k","j","f","o","i","k","c"
"l","i","c","f","c","h","k","b","a","r","m","i","t","g","m","i","d","h","i","d"
"d","o","j","p","l","n","l","n","q","d","a","k","o","c","o","p","o","m","o","o"
"f","m","b","n","a","a","d","i","p","n","a","n","q","h","b","d","m","q","a","d"
"r","r","h","h","f","d","k","n","h","b","g","c","i","k","h","o","r","s","f","q"
"i","h","n","m","r","f","d","l","b","s","f","o","n","k","p","e","c","d","i","d"
"d","j","m","a","p","f","r","n","m","q","p","i","t","a","m","f","k","e","h","e"
"c","s","i","l","c","a","c","b","p","q","n","r","g","s","f","g","c","g","d","d"
"j","l","d","r","f","h","k","i","d","j","m","t","k","g","a","i","t","t","e","b"
"g","a","a","n","c","c","a","g","d","j","a","m","b","c","m","s","l","r","h","a"
"n","h","b","m","k","n","e","s","l","p","t","f","a","n","l","a","c","t","m","s"
"t","b","r","p","b","k","c","l","g","a","g","f","t","b","h","c","t","e","d","t"
"g","b","l","k","r","s","k","h","r","e","t","i","e","e","k","d","d","e","g","d"
"q","m","g","t","r","h","p","h","a","i","p","l","i","h","r","c","s","n","j","k"
"l","j","o","p","i","c","e","e","b","i","r","n","o","s","s","g","q","s","f","h"
"i","h","n","k","f","q","m","h","q","f","s","p","s","h","t","k","m","g","k","g"
"g","t","c","t","i","h","r","a","f","d","h","d","c","h","h","e","e","l","o","d"
"a","i","i","k","o","a","p","p","i","k","m","j","i","e","r","i","m","m","f","h"
"a","e","o","g","j","p","l","i","j","n","d","e","j","q","r","l","i","n","r","p"
"g","b","o","i","g","i","c","k","j","e","c","b","c","q","k","b","r","a","c","p"
"d","l","m","i","a","t","g","k","s","q","l","m","s","n","j","s","d","d","q","o"
"j","b","k","k","q","h","n","i","t","a","g","m","h","r","h","b","p","h","b","p"
"f","a","o","s","l","l","a","q","q","j","d","q","q","d","m","t","l","f","m","a"
"l","d","k","i","c","k","h","k","r","o","t","g","f","s","l","l","n","b","h","e"
"k","j","j","b","k","b","r","p","b","r","n","l","b","q","d","g","c","p","s","s"
"r","n","n","r","g","d","d","d","g","o","i","d","f","f","m","i","r","o","i","l"
"a","j","s","f","c","n","a","m","p","d","e","q","h","a","o","h","q","s","g","j"
"a","e","h","c","h","q","h","i","j","n","a","n","o","h","h","o","m","t","o","e"
"p","a","h","f","e","k","s","k","d","o","k","m","b","l","q","s","r","e","a","p"
"g","j","t","h","r","p","b","i","e","j","o","h","n","d","i","b","b","h","b","j"
"b","d","b","d","j","b","f","a","t","p","n","s","c","n","m","j","d","c","c","h"
"r","s","i","s","o","q","d","d","k","b","b","m","h","r","d","r","i","r","q","r"
"t","p","e","p","r","h","k","m","b","o","k","n","q","e","a","j","h","i","b","n"
"q","i","b","m","f","l","c","l","n","p","k","r","g","d","d","i","m","l","f","l"
"r","n","n","k","j","r","r","d","s","m","c","s","q","s","q","e","g","g","n","a"
"o","h","k","n","a","e","m","t","t","t","p","b","r","l","o","s","n","s","k","d"
"s","q","m","t","c","r","t","d","i","i","p","b","a","r","t","n","d","a","r","h"
"d","t","e","p","t","g","e","o","m","j","a","j","l","n","q","m","n","r","t","j"
"i","n","j","d","t","o","s","h","k","k","i","c","h","i","h","f","a","e","h","i"
"q","i","i","g","f","r","e","h","b","f","i","m","i","n","t","a","l","k","j","s"
"f","n","q","r","q","r","c","a","k","f","q","r","d","o","d","t","p","p","s","e"
"d","s","d","c","d","d","d","e","f","j","t","q","j","b","q","d","e","e","o","g"
"b","d","q","r","i","a","q","i","s","m","e","c","h","q","h","g","s","h","g","i"
"f","m","h","o","h","d","p","t","p","c","a","a","e","q","n","e","r","o","o","p"
"i","j","h","g","e","b","g","o","l","a","d","b","h","r","t","r","e","f","r","q"
"e","b","k","h","i","s","m","l","b","t","j","l","r","e","k","s","l","b","p","g"
"m","c","r","p","r","k","h","l","j","l","j","s","e","l","p","a","t","h","r","a"
"q","s","k","r","f","q","s","m","l","m","n","l","e","q","l","s","m","j","h","l"
"i","l","f","k","o","b","g","c","j","g","f","o","i","h","t","f","e","j","l","c"
"n","h","b","c","p","h","r","a","k","s","j","b","f","o","p","g","a","p","a","j"
"e","t","t","s","q","r","k","q","p","k","p","h","c","f","c","n","k","q","b","h"
"d","g","f","j","s","s","c","r","c","b","l","n","s","o","k","a","k","r","a","s"
"b","d","o","i","d","c","p","s","d","n","h","l","h","n","s","b","p","o","i","j"
"b","d","r","d","a","t","j","j","l","e","p","h","p","k","h","d","o","e","r","b"
"s","l","c","k","m","h","i","r","a","t","m","s","t","a","j","n","m","b","r","t"
"l","d","p","d","m","r","q","c","g","e","h","c","i","s","o","e","l","n","d","i"
"m","c","q","p","e","i","r","l","h","r","p","j","l","l","t","n","m","f","g","a"
"r","j","a","g","l","p","n","o","a","a","i","l","r","a","e","s","e","n","b","f"
"s","a","f","h","b","l","t","h","c","c","e","f","t","e","l","b","m","h","f","h"
"p","e","a","t","a","j","e","h","t","r","r","t","d","n","h","s","c","b","c","j"
"l","o","c","o","g","r","a","f","d","d","n","q","g","g","e","l","s","j","k","h"
"t","m","f","t","k","s","r","j","a","i","m","h","f","i","f","a","d","a","c","a"
"j","t","n","f","s","k","c","e","a","i","s","q","i","s","j","h","l","h","r","n"
"a","f","m","p","b","f","j","t","n","m","l","a","m","c","g","i","t","g","c","k"
"s","m","c","o","c","p","e","b","p","f","f","h","n","e","n","r","e","d","l","m"
"c","d","f","t","k","s","h","i","q","a","g","a","d","p","c","h","a","p","a","h"
"h","i","a","e","h","p","g","r","h","m","i","d","n","d","l","e","b","g","g","t"
"h","g","q","l","m","t","n","b","t","r","h","t","t","g","o","r","t","b","s","t"
"h","m","j","h","h","e","p","f","l","h","i","n","t","k","b","g","m","i","d","b"
"a","s","d","t","i","j","j","q","r","b","h","b","e","k","a","p","o","p","l","r"
"s","c","s","b","e","g","t","t","e","b","q","i","q","b","j","o","g","j","a","d"
"r","b","a","i","o","r","o","q","l","j","b","b","t","s","a","g","r","g","h","m"
"t","d","a","g","n","b","t","l","p","p","q","m","g","s","p","i","k","o","n","g"
"h","j","q","l","k","t","n","h","g","s","i","n","i","d","m","q","a","i","p","d"
"g","s","d","q","o","g","d","p","l","k","e","r","i","n","t","e","f","s","l","l"
"s","j","n","f","m","s","h","s","k","a","b","d","s","k","p","a","o","q","i","h"
"k","l","e","r","e","k","f","l","i","p","t","s","b","o","b","f","s","t","g","s"
"a","g","k","d","t","k","o","q","a","f","h","h","r","f","q","p","f","c","k","g"
"b","o","j","p","q","r","h","k","i","l","p","f","p","i","h","p","m","m","r","p"
"o","h","m","r","p","q","i","f","t","t","o","r","h","q","b","m","b","h","n","j"
"q","p","o","d","m","h","g","s","q","o","q","l","e","j","o","t","s","t","f","l"
"q","p","i","l","q","q","k","o","d","c","g","i","j","n","b","r","a","l","j","g"
"t","s","b","t","r","s","o","t","n","i","h","c","m","f","b","o","h","h","t","o"
"t","d","j","g","m","g","o","p","p","m","g","e","j","d","h","e","s","q","a","f"
"s","k","e","c","l","b","h","l","s","n","n","r","o","c","r","i","o","a","k","t"
"s","q","m","n","b","b","c","p","o","k","t","d","j","c","e","g","k","l","t","k"
"n","t","o","j","t","j","n","p","n","e","k","e","h","d","j","n","q","l","l","c"
"f","t","g","m","f","j","o","m","h","p","t","b","m","o","t","l","o","f","h","q"
"e","i","i","n","b","e","c","p","a","i","q","h","f","m","s","q","n","d","j","h"
"a","s","b","l","q","q","e","j","j","j","q","a","a","j","p","m","c","m","i","t"
"c","e","i","c","p","q","q","p","p","n","s","n","f","d","o","g","q","n","c","t"
"s","m","f","i","g","q","m","i","m","a","l","p","j","m","h","a","n","e","s","f"
"s","o","p","o","g","s","q","f","g","f","i","s","a","m","h","e","b","r","g","t"
"k","l","s","i","p","c","r","j","e","k","b","l","g","b","r","l","t","a","h","l"
"p","e","o","i","a","m","k","d","c","i","h","k","b","f","q","e","r","s","a","p"
"m","j","d","k","b","o","m","j","j","t","c","e","p","c","l","c","m","j","j","t"
"d","n","k","d","f","m","g","l","h","m","j","l","p","d","r","h","s","m","h","k"
"p","b","j","t","m","r","o","c","g","i","r","m","m","f","g","n","q","q","o","h"
"d","l","m","p","e","b","t","j","f","l","c","k","j","f","a","o","p","l","q","t"
"l","g","d","i","t","a","n","l","n","h","e","j","j","d","m","n","n","p","m","s"
"o","a","q","n","d","i","r","q","f","a","g","q","c","t","o","f","g","j","l","k"
"p","h","g","q","r","k","g","k","a","h","l","c","n","c","d","g","o","j","e","n"
"f","a","i","n","d","o","j","s","r","m","b","r","l","s","e","d","l","h","m","c"
"k","s","r","r","l","j","i","p","n","a","m","q","h","n","t","p","a","h","c","j"
"i","i","s","g","e","k","n","h","g","o","i","c","d","k","i","i","i","l","k","e"
"o","b","a","q","d","l","m","f","d","g","g","j","h","e","a","q","s","k","g","p"
"s","q","q","e","b","c","p","r","o","h","q","i","r","g","i","q","g","i","a","i"
"f","f","a","h","e","s","s","t","q","o","g","h","e","e","g","n","c","c","f","e"
"b","b","g","n","b","p","l","l","h","r","m","l","f","b","i","b","l","h","i","b"
"k","o","r","d","j","o","s","s","h","d","b","c","q","c","m","k","l","s","n","o"
"g","s","k","e","i","g","g","o","l","j","f","m","r","p","r","s","c","n","a","c"
"a","g","g","g","l","n","g","i","l","f","e","g","s","g","l","m","q","e","j","r"
"p","t","i","t","f","e","o","h","m","b","o","i","a","d","h","m","a","p","t","o"
"p","o","j","t","c","a","n","m","j","l","q","h","t","s","q","n","c","f","b","b"
"r","n","b","f","s","h","o","j","k","o","a","d","a","j","k","e","b","o","s","d"
"m","c","f","b","c","k","o","s","j","p","o","d","e","i","g","a","i","k","s","p"
"c","l","h","f","i","s","m","g","t","k","c","c","e","g","c","h","s","l","r","d"
"a","f","m","d","r","g","n","a","k","s","j","d","r","o","o","q","h","e","s","a"
"i","s","q","g","q","p","r","e","c","g","b","o","l","d","j","a","n","n","m","c"
"m","h","a","m","o","i","m","g","n","e","f","r","o","s","d","a","i","c","n","o"
"g","a","h","n","c","b","a","b","o","q","d","f","j","h","p","o","n","f","t","d"
"r","t","i","o","a","e","t","t","b","k","r","s","h","n","a","p","c","k","e","n"
"c","c","i","q","r","r","e","f","c","i","f","k","l","m","h","n","e","p","s","r"
"p","s","f","i","t","i","i","n","i","o","i","r","b","f","b","e","c","g","l","b"
"r","k","q","n","n","d","a","n","d","s","p","s","p","e","s","n","i","q","h","f"
"r","i","i","e","l","j","e","b","d","r","b","r","f","p","l","e","g","e","e","h"
"r","s","r","s","i","l","g","g","c","k","g","b","f","f","q","r","r","o","e","n"
"a","e","c","n","d","k","l","o","n","p","l","n","t","l","q","r","j","q","q","j"
"j","t","s","l","e","l","e","r","p","q","s","o","m","g","p","q","g","o","h","g"
"h","f","l","l","n","t","h","h","e","q","p","j","m","l","g","p","d","f","c","q"
"s","i","a","f","h","n","g","o","k","n","a","o","i","o","n","p","e","j","b","t"
"q","o","r","o","i","t","q","d","f","t","p","s","o","q","t","p","m","r","t","l"
"b","i","t","o","i","r","e","j","i","l","c","c","s","b","f","j","a","d","g","i"
