"var_1","var_2","var_3","var_4","var_5","var_6","var_7","var_8","var_9","var_10"
"a","c","d","b","e","i","g","a","j","j"
"c","c","c","c","c","f","g","c","h","a"
"g","e","f","d","b","b","a","j","a","f"
"a","e","c","d","d","d","e","f","g","g"
"f","i","b","a","b","d","i","i","j","e"
"a","i","b","e","d","f","d","h","d","a"
"j","b","j","c","b","f","g","b","g","b"
"f","d","b","i","i","h","h","e","a","a"
"g","a","j","h","d","b","c","b","c","c"
"a","e","g","e","b","j","h","i","j","h"
"f","g","i","e","d","g","g","b","a","h"
"e","a","a","g","h","e","a","h","i","b"
"c","d","c","a","a","f","a","f","j","d"
"j","i","j","c","c","b","f","g","d","i"
"g","b","b","f","d","h","j","g","h","d"
"b","i","d","h","b","b","a","c","f","g"
"c","h","e","f","e","i","e","d","h","d"
"h","g","b","g","f","i","h","c","d","j"
"b","d","f","b","g","h","e","b","d","f"
"j","f","h","i","b","h","g","h","f","b"
"d","j","h","i","i","h","d","d","g","j"
"h","h","e","f","e","a","h","f","j","i"
"d","h","d","e","a","g","i","c","d","e"
"c","e","c","d","d","i","f","h","e","e"
"f","j","a","i","a","c","c","j","b","f"
"g","j","b","h","b","e","h","j","f","g"
"h","c","a","c","g","a","f","i","i","b"
"j","g","j","j","f","j","c","d","j","g"
"f","a","a","a","g","h","j","f","j","e"
"f","i","j","d","i","a","a","c","c","b"
"b","b","a","f","h","h","d","j","e","h"
"e","g","g","i","f","h","j","b","i","f"
"h","c","f","j","i","c","g","c","f","i"
"i","i","h","b","g","h","j","e","c","c"
"f","j","i","h","d","e","f","b","i","i"
"j","h","j","i","i","e","g","h","e","b"
"a","h","a","b","a","b","a","e","e","b"
"h","e","h","h","j","g","a","j","c","d"
"b","h","a","f","d","a","h","h","b","i"
"b","b","c","c","b","g","i","d","e","c"
"f","c","b","i","a","j","e","f","g","f"
"a","i","f","i","f","j","i","a","i","a"
"e","b","j","a","h","b","c","a","b","f"
"d","a","d","i","d","f","a","d","d","h"
"g","a","d","i","i","e","d","c","c","g"
"f","a","j","d","g","e","e","d","g","c"
"i","b","h","h","f","i","j","d","d","h"
"c","g","f","e","c","c","f","i","g","h"
"h","a","b","c","c","d","i","h","c","e"
"h","c","h","b","i","a","c","d","h","i"
"j","i","d","e","b","a","c","b","e","j"
"c","a","i","b","a","e","j","h","b","h"
"i","h","h","e","j","c","c","c","j","j"
"j","b","d","c","c","e","g","d","h","e"
"c","b","d","f","e","f","f","h","a","f"
"j","h","h","i","j","e","i","j","c","d"
"f","j","i","b","h","h","a","j","g","h"
"g","j","j","i","c","j","e","g","f","j"
"h","j","g","e","h","c","b","b","d","d"
"h","g","f","a","f","f","d","d","e","c"
"h","g","b","g","g","d","a","i","j","j"
"a","c","a","c","g","j","i","c","a","f"
"e","i","f","a","a","a","f","c","j","j"
"g","h","e","h","d","d","i","b","c","j"
"e","d","f","f","g","j","i","a","j","c"
"b","j","j","b","i","e","a","e","f","g"
"j","c","g","j","f","h","b","i","d","d"
"i","e","g","i","i","f","c","e","f","f"
"d","f","a","f","c","d","h","e","i","i"
"j","g","e","e","i","g","j","b","d","j"
"c","i","f","g","b","c","g","i","b","d"
"f","h","b","e","c","e","f","j","f","d"
"i","c","j","h","e","d","c","g","d","c"
"e","c","f","i","h","j","b","i","j","c"
"c","e","i","h","e","j","c","g","b","g"
"g","j","g","a","f","h","f","g","f","j"
"f","b","i","e","f","g","b","j","d","j"
"j","h","j","d","b","i","e","h","a","i"
"g","a","e","c","d","b","b","f","b","j"
"j","a","j","a","a","a","g","c","h","b"
"b","f","j","c","b","e","j","f","f","b"
"a","d","c","f","d","j","e","a","c","g"
"j","e","i","j","f","g","j","a","d","e"
"i","j","c","h","h","i","a","j","c","d"
"i","c","b","d","d","e","h","b","j","b"
"e","f","h","a","a","d","f","a","f","g"
"b","i","a","h","c","f","a","g","a","i"
"c","g","e","e","c","j","j","d","h","c"
"i","e","h","c","h","b","h","i","i","h"
"e","c","e","a","h","h","b","f","b","d"
"g","g","h","a","i","a","a","g","i","f"
"i","j","g","f","b","i","i","g","d","a"
"c","j","e","c","h","j","a","h","h","a"
"h","d","d","g","j","d","b","j","b","d"
"i","f","h","a","f","d","g","g","e","h"
"c","c","i","f","c","e","b","f","d","d"
"b","b","i","i","g","j","b","d","j","g"
"c","f","d","h","i","f","e","h","d","b"
"i","e","a","i","d","f","g","g","j","j"
"g","j","j","a","i","e","g","g","e","a"
"h","c","i","j","d","h","f","b","b","d"
"c","h","e","b","d","i","c","g","f","j"
"b","e","j","d","f","g","i","j","e","f"
"i","j","j","f","i","b","j","h","i","a"
"h","e","i","e","c","i","j","b","i","j"
"f","e","h","c","i","a","i","c","a","g"
"j","h","g","d","e","h","f","j","b","d"
"e","h","a","f","i","e","f","i","b","d"
"e","f","e","j","e","f","d","b","h","c"
"i","d","c","i","d","f","j","d","d","d"
"i","e","d","d","j","g","h","a","e","d"
"i","i","d","f","e","i","a","g","b","d"
"b","j","d","b","e","g","i","h","h","j"
"i","c","d","g","e","e","a","i","e","c"
"d","a","e","f","f","i","f","i","d","c"
"e","g","b","j","c","j","i","c","e","c"
"e","a","b","a","j","j","j","h","j","d"
"i","h","e","e","b","h","b","c","c","j"
"e","f","f","h","g","b","c","a","c","b"
"e","i","g","j","a","d","j","e","b","f"
"j","e","f","g","j","d","e","g","a","j"
"j","c","j","e","j","j","a","c","d","j"
"e","b","i","g","d","a","b","b","a","j"
"d","g","c","d","f","j","e","b","a","f"
"b","b","b","c","d","d","g","b","c","j"
"h","j","f","c","h","e","g","b","e","a"
"g","d","c","j","j","a","i","j","c","h"
"i","h","c","c","a","g","a","b","a","f"
"d","j","e","j","e","f","a","f","e","j"
"b","b","g","j","f","g","c","c","f","a"
"a","b","c","i","c","j","a","e","i","c"
"b","e","i","a","b","g","c","a","b","b"
"h","i","a","d","a","h","e","f","g","a"
"a","i","g","e","d","h","b","e","f","g"
"h","a","a","f","g","b","i","h","f","c"
"h","d","a","j","e","h","g","d","e","i"
"c","j","e","h","i","h","a","g","b","a"
"a","j","g","b","i","h","b","a","b","j"
"e","c","g","j","a","g","h","e","b","i"
"a","i","h","b","f","g","b","a","g","f"
"e","g","g","i","g","j","c","d","d","j"
"e","i","c","g","e","f","e","f","d","e"
"c","c","a","h","j","g","b","a","d","f"
"b","b","b","h","j","d","g","b","e","b"
"a","i","f","f","c","a","b","c","a","b"
"d","g","e","c","e","c","b","f","d","j"
"f","i","c","b","b","e","i","g","j","e"
"i","c","d","b","a","a","g","h","j","b"
"f","c","c","e","b","e","g","d","h","i"
"i","i","b","j","b","g","j","b","a","h"
"f","e","b","c","c","b","e","j","f","j"
"a","i","g","c","e","a","d","a","d","c"
"j","j","a","b","g","d","b","a","c","d"
"i","g","f","j","g","a","j","i","e","a"
"c","b","e","d","b","c","c","i","i","e"
"c","i","d","d","c","h","f","e","d","b"
"h","a","e","j","e","g","i","h","j","b"
"b","e","f","g","j","j","c","a","e","c"
"h","j","f","c","h","a","b","j","h","b"
"c","e","d","d","b","h","d","d","c","d"
"f","d","g","a","e","h","a","c","j","h"
"i","d","d","d","j","e","a","d","g","e"
"b","j","e","c","i","j","d","i","j","f"
"h","g","c","d","a","d","d","c","a","g"
"f","a","d","h","j","h","f","a","i","d"
"e","f","c","d","c","e","a","e","g","f"
"a","b","c","a","c","a","g","a","d","f"
"f","a","f","h","d","g","f","d","a","h"
"f","e","b","i","j","a","d","f","a","i"
"c","g","f","j","i","i","h","b","b","f"
"f","j","f","a","f","e","g","a","b","h"
"h","i","j","d","f","a","b","e","c","a"
"g","g","a","h","h","j","f","b","d","f"
"c","e","j","f","h","d","h","b","i","g"
"j","d","h","g","a","h","h","h","d","d"
"e","h","g","e","c","i","h","g","f","b"
"d","e","c","f","f","c","c","c","i","e"
"a","i","f","f","g","g","i","j","f","g"
"e","e","g","d","f","j","g","a","c","i"
"g","g","d","d","d","g","b","e","a","b"
"d","a","i","a","g","j","d","d","c","a"
"e","j","g","f","a","h","h","i","f","f"
"e","h","j","c","g","d","d","c","g","c"
"g","g","h","f","e","j","c","j","h","a"
"b","i","j","h","j","i","a","b","g","i"
"d","c","g","b","g","e","i","h","c","g"
"c","g","a","f","i","e","g","j","i","j"
"e","g","g","f","f","i","g","c","e","c"
"a","c","j","a","b","c","b","f","a","c"
"i","d","i","a","g","b","h","j","b","h"
"b","g","h","c","f","f","h","e","i","b"
"d","b","e","e","c","d","h","i","j","e"
"a","d","a","b","j","i","f","e","f","j"
"h","f","j","h","d","a","a","a","e","h"
"b","b","d","d","e","c","b","c","b","e"
"a","d","e","g","c","g","c","f","c","i"
"b","e","c","g","j","f","e","e","a","b"
"j","i","j","g","c","j","c","a","a","e"
"b","c","j","e","j","f","b","h","d","c"
"j","i","e","g","f","j","a","d","a","h"
"f","i","d","f","j","b","g","i","d","f"
"b","j","a","i","f","f","h","g","b","d"
"j","i","g","c","a","g","j","h","g","i"
"g","c","e","a","c","c","e","c","a","h"
"a","d","c","d","d","j","i","d","b","b"
"e","j","h","f","h","e","a","d","g","i"
"g","h","g","g","h","c","e","e","b","h"
"j","g","b","b","a","d","j","c","g","j"
"e","d","e","f","e","c","j","g","d","j"
"g","e","h","i","a","a","j","d","i","c"
"b","b","b","h","j","d","g","b","j","a"
"g","d","f","b","a","f","f","j","e","i"
"a","d","a","j","d","a","a","b","a","g"
"i","e","c","f","b","j","e","b","i","d"
"g","e","c","f","i","b","b","h","b","c"
"i","h","g","i","e","f","g","e","j","a"
"f","i","a","a","d","i","j","j","d","b"
"a","c","e","h","e","d","b","d","e","b"
"e","j","h","f","h","a","a","h","i","e"
"d","i","j","i","g","b","f","d","e","c"
"j","e","b","e","a","f","g","e","b","e"
"j","f","e","h","b","i","i","j","b","a"
"c","g","c","f","a","j","a","c","f","d"
"b","f","f","g","d","f","f","g","i","i"
"j","e","i","e","h","g","c","c","b","h"
"i","d","e","g","e","a","b","d","f","i"
"a","j","d","e","h","h","h","a","c","i"
"a","i","d","c","d","j","g","b","d","c"
"f","a","h","g","e","i","e","b","g","i"
"h","d","b","d","e","a","d","h","j","i"
"i","c","j","b","g","a","i","j","d","b"
"d","c","h","h","f","c","j","j","d","d"
"a","g","g","g","i","e","g","g","e","j"
"c","c","j","i","h","b","g","d","i","f"
"f","g","a","h","a","b","b","i","e","b"
"c","a","h","e","g","i","b","e","c","h"
"g","h","a","j","a","b","f","j","e","a"
"j","d","j","i","j","h","j","h","a","h"
"g","e","f","b","j","d","j","a","c","f"
"j","h","c","j","f","j","a","i","f","j"
"d","c","i","d","d","i","j","e","e","c"
"g","h","j","b","d","b","f","f","i","b"
"h","f","j","f","f","b","h","c","i","g"
"i","a","i","d","h","e","h","i","a","d"
"h","b","g","e","a","a","b","b","f","d"
"g","e","b","j","c","j","a","a","h","b"
"a","g","e","b","e","i","e","b","h","d"
"f","a","i","f","a","c","b","a","i","h"
"a","h","h","e","e","d","i","d","j","g"
"c","h","a","c","h","c","i","b","i","d"
"j","h","d","c","a","a","e","a","j","j"
"h","g","a","f","b","c","h","b","e","h"
"i","j","h","e","c","j","j","b","d","g"
"f","h","f","b","h","d","h","b","g","d"
"h","f","h","f","h","h","f","e","i","d"
"c","b","g","c","g","j","g","h","d","c"
"j","i","f","d","f","h","f","e","g","f"
"h","b","i","i","g","f","e","e","h","b"
"a","a","d","f","f","j","g","h","b","j"
"i","h","b","g","e","a","d","b","j","c"
"e","d","h","b","h","e","f","g","e","d"
"e","i","a","d","f","a","f","e","c","f"
"b","f","j","h","j","d","g","i","d","j"
"a","e","j","c","f","e","a","d","d","b"
"j","c","b","f","i","b","c","j","d","c"
"g","c","i","c","e","a","j","i","h","f"
"b","e","j","i","a","d","d","d","g","j"
"i","i","d","b","f","f","i","i","f","f"
"j","g","e","i","i","e","b","g","e","a"
"d","d","h","b","c","f","c","g","a","e"
"c","b","g","h","f","a","h","j","e","h"
"j","i","j","c","j","b","g","g","a","a"
"h","i","j","d","b","j","b","h","c","j"
"e","i","c","h","e","i","a","e","c","c"
"a","g","i","e","b","h","e","i","h","f"
"j","c","j","c","j","i","i","e","g","d"
"a","j","g","d","c","b","h","j","d","g"
"i","i","e","j","f","a","b","d","b","b"
"d","i","d","d","b","b","j","b","h","f"
"e","h","d","b","d","i","i","a","i","j"
"f","d","g","d","a","f","f","e","j","d"
"b","j","d","g","f","h","h","i","e","j"
"j","a","d","f","d","e","g","h","f","a"
"a","i","b","e","j","f","b","d","g","c"
"c","g","e","a","d","b","g","e","a","j"
"j","j","g","h","c","d","g","h","g","d"
"a","j","e","h","f","a","g","i","f","d"
"f","a","f","d","f","d","c","c","a","b"
"c","e","f","g","e","j","d","g","c","f"
"a","b","g","d","h","h","h","g","d","a"
"b","g","b","e","a","h","g","i","e","j"
"h","d","j","j","h","d","a","e","e","g"
"i","g","d","i","g","e","h","h","f","c"
"a","b","c","i","g","d","h","f","h","b"
"j","c","a","j","c","e","c","d","g","h"
"c","h","d","a","i","d","e","f","a","a"
"j","i","c","b","h","f","c","h","c","c"
"e","a","b","a","j","f","h","h","e","h"
"g","f","d","c","e","c","b","g","e","c"
"d","b","d","f","e","d","b","a","j","a"
"c","d","g","d","d","i","e","g","a","e"
"f","c","b","d","h","h","c","h","e","e"
"b","b","b","c","d","a","d","e","f","j"
"f","c","j","j","b","b","f","e","j","g"
"i","c","c","f","b","d","c","b","e","b"
"c","b","c","i","h","g","i","g","i","e"
"f","c","j","c","e","d","c","c","h","b"
"h","b","j","f","c","i","f","d","i","e"
"b","b","g","c","h","j","i","j","a","d"
"d","i","b","j","b","e","i","d","j","h"
"c","g","g","c","a","a","b","j","b","f"
"c","e","f","b","j","b","f","c","f","b"
"a","b","c","c","i","j","g","c","g","c"
"i","c","g","a","b","h","h","j","c","e"
"d","i","d","c","a","d","a","c","g","f"
"h","a","h","j","b","g","d","f","g","h"
"f","d","i","a","h","h","i","c","c","d"
"b","h","j","f","a","g","i","g","i","d"
"e","e","a","h","d","c","i","d","e","h"
"a","g","h","d","c","g","i","c","j","c"
"e","i","b","e","i","i","j","c","h","c"
"f","a","a","g","b","e","i","c","j","i"
"c","d","a","d","c","e","d","d","i","i"
"b","e","b","c","g","i","d","e","g","c"
"d","d","g","e","d","i","f","f","g","a"
"e","c","i","e","c","b","f","h","i","i"
"h","j","e","f","i","g","c","i","a","d"
"b","f","a","b","g","g","a","j","f","a"
"j","j","a","f","e","f","a","g","c","a"
"b","i","h","f","c","h","d","a","d","a"
"f","e","d","f","b","a","e","i","b","a"
"a","c","f","c","g","g","g","e","i","d"
"d","i","d","f","i","c","c","b","b","d"
"i","d","h","b","d","d","g","a","d","h"
"f","c","c","e","b","e","i","c","b","j"
"a","j","g","b","g","c","b","g","d","d"
"c","i","g","f","a","g","d","h","d","c"
"b","a","f","d","b","j","j","b","b","c"
"d","g","e","j","e","a","f","j","b","h"
"f","b","a","j","j","f","a","j","g","g"
"c","i","j","g","b","g","h","a","d","a"
"i","d","c","j","f","f","c","g","g","g"
"i","a","d","f","g","f","a","h","f","g"
"g","f","a","g","d","e","h","c","d","e"
"j","a","g","a","g","d","a","a","f","c"
"d","i","j","a","d","a","h","h","h","j"
"c","e","g","b","c","c","h","f","g","e"
"i","b","h","h","j","j","e","b","a","a"
"b","j","c","j","b","b","e","b","e","d"
"g","e","j","i","g","f","c","e","i","d"
"h","d","g","i","g","a","c","f","h","b"
"c","c","g","h","e","a","a","h","g","d"
"h","f","f","f","b","b","g","j","h","f"
"g","g","j","g","b","f","g","j","h","e"
"e","g","g","i","g","g","d","e","a","h"
"f","d","g","j","b","g","e","c","h","e"
"e","c","g","i","a","d","d","i","j","g"
"c","b","i","h","h","b","h","e","a","h"
"b","c","c","g","a","e","h","b","i","e"
"b","e","c","d","h","e","i","e","g","j"
"c","c","i","a","i","e","a","e","g","h"
"f","e","a","i","g","c","e","e","j","h"
"a","a","d","i","h","g","a","e","f","d"
"i","e","e","i","d","d","d","b","j","h"
"j","b","e","d","b","d","i","a","j","i"
"a","c","e","h","e","i","h","j","f","j"
"e","f","a","h","e","h","b","f","a","c"
"i","f","j","e","f","i","g","j","b","d"
"e","c","i","f","h","j","i","i","b","f"
"c","j","j","d","d","d","c","f","h","d"
"f","d","h","h","b","j","c","e","b","d"
"i","a","a","j","a","c","b","g","c","e"
"d","d","f","e","b","f","i","a","e","h"
"e","f","h","e","h","a","b","h","g","a"
"a","j","g","d","c","b","c","j","d","g"
"i","e","f","g","d","c","g","d","c","d"
"g","e","g","a","g","g","c","f","f","j"
"b","d","h","d","b","c","b","h","c","j"
"f","f","d","c","d","b","c","a","i","d"
"b","i","i","h","b","b","j","g","i","b"
"b","b","b","b","b","i","i","b","d","h"
"d","f","a","j","e","i","j","d","f","c"
"i","f","f","h","f","d","f","c","e","f"
"d","g","d","i","b","a","e","h","a","b"
"d","i","h","e","d","c","i","g","d","b"
"f","b","f","e","e","f","f","j","f","f"
"h","c","d","f","g","a","b","f","g","b"
"a","j","d","i","e","j","i","i","f","e"
"b","b","d","d","j","f","i","c","j","c"
"e","h","e","h","d","a","j","d","h","a"
"f","d","j","g","h","g","g","f","h","c"
"a","g","f","f","c","h","c","h","d","c"
"a","i","c","b","c","a","d","e","f","e"
"g","c","h","i","i","i","d","f","j","d"
"e","b","d","g","j","h","j","b","e","g"
"e","f","g","d","f","j","h","d","g","e"
"j","f","i","e","f","i","c","g","f","b"
"g","g","j","d","h","j","g","b","j","e"
"d","h","j","a","g","g","d","d","j","j"
"d","f","g","e","d","h","i","d","d","b"
"c","j","h","b","f","a","i","d","b","d"
"g","g","c","d","i","d","c","h","i","g"
"h","b","h","b","d","c","i","j","g","h"
"c","d","i","a","e","c","f","d","i","f"
"i","b","a","i","b","g","h","g","b","b"
"i","f","j","e","c","h","d","d","d","a"
"g","h","e","i","g","g","j","d","e","d"
"j","a","a","i","i","e","e","d","h","g"
"g","i","j","i","f","e","j","j","c","i"
"e","b","f","i","f","h","b","h","c","i"
"f","g","b","h","g","f","i","e","e","b"
"h","g","f","f","e","c","i","f","j","b"
"g","e","h","c","c","a","i","c","c","h"
"i","d","d","d","c","i","h","e","c","d"
"h","c","h","f","d","j","c","d","b","j"
"j","h","h","e","c","f","h","d","f","i"
"j","a","d","g","b","f","b","g","i","f"
"b","b","e","e","g","a","d","d","h","d"
"h","j","a","j","j","a","h","a","g","f"
"j","g","c","h","a","a","g","b","c","f"
"g","j","h","a","g","a","e","j","h","g"
"c","b","e","a","b","j","j","a","e","i"
"g","h","a","h","c","i","f","d","b","e"
"j","d","e","h","b","i","j","i","c","c"
"e","a","g","i","j","h","c","f","i","a"
"g","g","b","a","c","h","b","a","a","f"
"g","h","e","b","j","e","f","i","c","d"
"d","f","j","e","i","f","f","j","d","d"
"b","a","j","f","c","a","b","e","g","h"
"h","e","e","d","h","c","c","b","h","g"
"i","f","g","g","c","f","d","i","h","j"
"h","d","b","d","e","j","d","b","g","c"
"d","g","h","a","h","d","g","e","d","f"
"c","h","g","b","a","d","j","b","d","f"
"j","e","j","a","g","b","i","a","g","i"
"i","a","b","j","i","g","j","d","i","d"
"f","g","c","d","h","a","h","a","b","d"
"e","g","g","i","j","c","i","b","f","b"
"g","c","c","b","b","j","f","j","e","h"
"h","c","g","d","j","b","h","e","j","h"
"i","e","g","h","b","h","f","c","i","c"
"g","e","j","d","j","i","h","e","e","g"
"j","c","f","b","a","e","d","h","j","e"
"i","a","g","f","h","c","a","f","g","j"
"d","a","e","g","e","e","e","g","g","b"
"e","i","e","f","a","c","c","f","c","i"
"c","d","j","b","b","c","c","e","a","i"
"b","c","d","d","a","a","g","d","d","d"
"d","f","g","i","j","h","i","b","c","f"
"a","i","f","d","e","a","b","c","i","e"
"d","b","a","i","g","e","b","f","h","j"
"i","j","c","a","e","i","c","g","a","f"
"j","c","b","f","i","c","c","e","e","h"
"h","a","c","c","j","d","e","b","i","d"
"c","g","h","j","f","g","b","i","e","g"
"f","e","b","j","c","j","e","h","c","h"
"c","g","e","i","g","g","h","c","f","a"
"i","h","b","g","b","d","g","d","i","d"
"e","d","i","e","c","a","j","i","h","h"
"f","e","d","h","g","e","i","g","h","f"
"d","h","b","h","g","a","i","c","f","b"
"d","i","b","a","i","g","i","d","g","j"
"b","a","j","a","d","j","f","f","a","d"
"b","d","j","c","h","f","b","j","d","f"
"b","a","c","i","d","e","c","d","i","b"
"i","i","h","b","c","e","h","i","d","f"
"f","b","a","j","g","f","b","e","c","c"
"d","i","j","j","i","e","a","f","f","f"
"d","b","e","h","e","c","j","c","h","j"
"i","e","g","i","e","j","f","g","i","d"
"i","f","j","i","g","a","f","c","f","b"
"j","e","d","e","h","j","c","c","d","g"
"f","e","j","j","f","g","e","d","a","i"
"j","h","j","j","f","e","i","d","j","a"
"b","a","b","b","f","g","b","d","a","c"
"e","f","c","h","e","h","i","f","d","d"
"i","e","g","i","c","i","c","i","i","f"
"f","b","e","d","i","i","f","b","a","h"
"g","h","a","d","i","i","b","f","i","c"
"a","c","d","h","a","d","e","d","g","f"
"f","d","f","e","a","j","d","h","f","a"
"h","e","e","h","b","i","g","b","i","c"
"b","e","d","b","f","j","a","c","d","c"
"i","e","g","h","e","h","j","h","c","f"
"d","b","f","a","e","h","a","b","c","d"
"e","g","g","g","i","e","e","a","g","f"
"e","a","e","g","g","i","e","h","f","g"
"e","b","i","a","j","f","b","h","j","f"
"d","c","i","d","e","i","i","e","i","g"
"c","b","c","i","g","f","g","c","e","j"
"f","g","b","a","g","b","a","c","h","c"
"d","c","b","a","i","e","j","e","h","e"
"j","i","f","j","h","c","f","h","i","i"
"h","a","d","g","g","a","e","g","c","h"
"g","h","g","f","d","g","e","c","c","j"
"g","g","h","a","c","i","f","a","h","i"
